iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 17, 2018"
Total Net Assets,"46,413,286,511.11"
Shares Outstanding,"526,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AMED","AMEDISYS INC","Equity","0.41","119.30","1,579,191.00","188,397,486.30","188,397,486.30","Health Care","2024332","US0234361089","NASDAQ"
"PRLB","PROTO LABS INC","Equity","0.41","136.85","1,374,732.00","188,132,074.20","188,132,074.20","Industrials","B6T6J81","US7437131094","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.40","98.97","1,897,336.00","187,779,343.92","187,779,343.92","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"PDCE","PDC ENERGY INC","Equity","0.40","51.55","3,616,863.00","186,449,287.65","186,449,287.65","Energy","B89M5F2","US69327R1014","NASDAQ"
"AVA","AVISTA CORP","Equity","0.40","51.59","3,580,140.00","184,699,422.60","184,699,422.60","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.40","37.36","4,943,140.00","184,675,710.40","184,675,710.40","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"BCPC","BALCHEM CORP","Equity","0.40","104.95","1,757,746.00","184,475,442.70","184,475,442.70","Materials","2072074","US0576652004","NASDAQ"
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.40","65.79","2,792,138.00","183,694,759.02","183,694,759.02","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"DAR","DARLING INGREDIENTS INC","Equity","0.39","19.94","9,033,004.00","180,118,099.76","180,118,099.76","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"B","BARNES GROUP INC","Equity","0.39","67.58","2,654,715.00","179,405,639.70","179,405,639.70","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"HI","HILLENBRAND INC","Equity","0.38","52.00","3,419,857.00","177,832,564.00","177,832,564.00","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"SMTC","SEMTECH CORP","Equity","0.38","48.55","3,617,918.00","175,649,918.90","175,649,918.90","Information Technology","2795542","US8168501018","NASDAQ"
"SKYW","SKYWEST INC","Equity","0.38","61.10","2,856,255.00","174,517,180.50","174,517,180.50","Industrials","2814210","US8308791024","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.37","15.64","11,065,471.00","173,063,966.44","173,063,966.44","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.37","42.46","4,020,377.00","170,705,207.42","170,705,207.42","Financials","2176608","US1972361026","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.37","31.75","5,367,721.00","170,425,141.75","170,425,141.75","Financials","2352806","US3202091092","NASDAQ"
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.36","56.65","2,944,559.00","166,809,267.35","166,809,267.35","Health Care","2580555","US5898891040","NASDAQ"
"RLI","RLI CORP","Equity","0.36","77.66","2,139,998.00","166,192,244.68","166,192,244.68","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.36","34.35","4,830,372.00","165,923,278.20","165,923,278.20","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.36","14.56","11,369,227.00","165,535,945.12","165,535,945.12","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"SSD","SIMPSON MANUFACTURING INC","Equity","0.36","73.21","2,259,244.00","165,399,253.24","165,399,253.24","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.35","56.90","2,885,023.00","164,157,808.70","164,157,808.70","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.35","76.40","2,118,635.00","161,863,714.00","161,863,714.00","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"FCN","FTI CONSULTING INC","Equity","0.35","77.64","2,065,412.00","160,358,587.68","160,358,587.68","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"FUL","HB FULLER","Equity","0.34","57.58","2,775,975.00","159,840,640.50","159,840,640.50","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"MYGN","MYRIAD GENETICS INC","Equity","0.34","41.67","3,830,431.00","159,614,059.77","159,614,059.77","Health Care","2614153","US62855J1043","NASDAQ"
"RH","RH","Equity","0.34","150.95","1,046,195.00","157,923,135.25","157,923,135.25","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.34","120.56","1,298,418.00","156,537,274.08","156,537,274.08","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.34","185.05","844,788.00","156,328,019.40","156,328,019.40","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"SJI","S JERSEY INDS INC","Equity","0.34","33.21","4,695,022.00","155,921,680.62","155,921,680.62","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.33","85.75","1,796,265.00","154,029,723.75","154,029,723.75","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.33","108.99","1,409,264.00","153,595,683.36","153,595,683.36","Information Technology","2572381","US12709P1030","NASDAQ"
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.11","5,647,608.00","153,106,652.88","153,106,652.88","Financials","2341439","US3208671046","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.32","93.84","1,594,371.00","149,615,774.64","149,615,774.64","Health Care","B06DT50","US50187A1079","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.32","57.20","2,612,077.00","149,410,804.40","149,410,804.40","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","35.85","4,146,450.00","148,650,232.50","148,650,232.50","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"STRA","STRATEGIC EDUCATION INC","Equity","0.32","129.12","1,144,550.00","147,784,296.00","147,784,296.00","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.31","31.92","4,567,228.00","145,785,917.76","145,785,917.76","Health Care","2418043","US40425J1016","NASDAQ"
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.75","7,357,910.00","145,318,722.50","145,318,722.50","Financials","2658441","US6800331075","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.31","73.94","1,956,996.00","144,700,284.24","144,700,284.24","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.31","131.63","1,096,050.00","144,273,061.50","144,273,061.50","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.31","94.77","1,521,021.00","144,147,160.17","144,147,160.17","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","50.80","2,819,830.00","143,247,364.00","143,247,364.00","Industrials","2330318","US30214U1025","NASDAQ"
"MDCO","MEDICINES","Equity","0.30","39.85","3,542,180.00","141,155,873.00","141,155,873.00","Health Care","2616773","US5846881051","NASDAQ"
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.59","3,234,071.00","140,973,154.89","140,973,154.89","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"EE","EL PASO ELECTRIC","Equity","0.30","63.90","2,202,027.00","140,709,525.30","140,709,525.30","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.30","47.60","2,919,804.00","138,982,670.40","138,982,670.40","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.30","77.66","1,782,099.00","138,397,808.34","138,397,808.34","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"CVBF","CVB FINANCIAL CORP","Equity","0.30","24.50","5,637,426.00","138,116,937.00","138,116,937.00","Financials","2160645","US1266001056","NASDAQ"
"IIVI","II VI INC","Equity","0.30","45.65","3,021,453.00","137,929,329.45","137,929,329.45","Information Technology","2452698","US9021041085","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.30","64.60","2,126,784.00","137,390,246.40","137,390,246.40","Health Care","2789523","US68213N1090","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.03","12,447,860.00","137,299,895.80","137,299,895.80","Information Technology","BYXB201","US9255501051","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.15","1,503,144.00","135,508,431.60","135,508,431.60","Financials","2447821","US4538361084","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.29","73.93","1,811,152.00","133,898,467.36","133,898,467.36","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.29","30.85","4,311,667.00","133,014,926.95","133,014,926.95","Financials","2810133","US8287302009","NASDAQ"
"ROG","ROGERS CORP","Equity","0.29","131.41","1,008,443.00","132,519,494.63","132,519,494.63","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"MRCY","MERCURY SYSTEMS INC","Equity","0.28","50.06","2,641,552.00","132,236,093.12","132,236,093.12","Industrials","2144047","US5893781089","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.28","77.00","1,702,729.00","131,110,133.00","131,110,133.00","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","63.90","2,044,590.00","130,649,301.00","130,649,301.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.28","94.35","1,382,329.00","130,422,741.15","130,422,741.15","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.28","171.70","753,612.00","129,395,180.40","129,395,180.40","Consumer Staples","2944742","US9292361071","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.28","11.86","10,870,892.00","128,928,779.12","128,928,779.12","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.15","1,529,692.00","127,193,889.80","127,193,889.80","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.80","2,837,428.00","127,116,774.40","127,116,774.40","Health Care","B72ZBG4","US8684591089","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.27","4,489,937.00","126,930,518.99","126,930,518.99","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"DORM","DORMAN PRODUCTS INC","Equity","0.27","78.42","1,618,453.00","126,919,084.26","126,919,084.26","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","172.83","726,124.00","125,496,010.92","125,496,010.92","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.07","3,383,908.00","125,441,469.56","125,441,469.56","Industrials","2906496","US9135431040","NASDAQ"
"MNRO","MONRO INC","Equity","0.27","70.35","1,782,870.00","125,424,904.50","125,424,904.50","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.01","6,929,589.00","124,801,897.89","124,801,897.89","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"HOPE","HOPE BANCORP INC","Equity","0.27","17.60","7,084,224.00","124,682,342.40","124,682,342.40","Financials","BYN87K7","US43940T1097","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","57.58","2,162,564.00","124,520,435.12","124,520,435.12","Information Technology","2049175","US0079731008","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","138.11","894,729.00","123,571,022.19","123,571,022.19","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.27","31.11","3,960,840.00","123,221,732.40","123,221,732.40","Financials","2862156","US90984P3038","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.26","9.28","13,229,264.00","122,767,569.92","122,767,569.92","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","76.90","1,588,803.00","122,178,950.70","122,178,950.70","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.26","211.10","578,254.00","122,069,419.40","122,069,419.40","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"FNSR","FINISAR CORP","Equity","0.26","19.13","6,318,599.00","120,874,798.87","120,874,798.87","Information Technology","2517832","US31787A5074","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","52.70","2,292,753.00","120,828,083.10","120,828,083.10","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.26","131.65","914,863.00","120,441,713.95","120,441,713.95","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","60.44","1,986,207.00","120,046,351.08","120,046,351.08","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.33","6,204,898.00","119,940,678.34","119,940,678.34","Real Estate","B28YD08","US76131N1019","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.26","54.85","2,176,567.00","119,384,699.95","119,384,699.95","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.26","42.75","2,781,547.00","118,911,134.25","118,911,134.25","Industrials","2408044","US4198791018","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.26","19.04","6,238,352.00","118,778,222.08","118,778,222.08","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.26","19.24","6,161,599.00","118,549,164.76","118,549,164.76","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"ITRI","ITRON INC","Equity","0.25","62.45","1,895,477.00","118,372,538.65","118,372,538.65","Information Technology","2471949","US4657411066","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.25","68.20","1,727,341.00","117,804,656.20","117,804,656.20","Information Technology","2688363","US64111Q1040","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","144.80","810,420.00","117,348,816.00","117,348,816.00","Consumer Staples","2469171","US4660321096","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","32.00","3,658,915.00","117,085,280.00","117,085,280.00","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.25","60.82","1,924,560.00","117,051,739.20","117,051,739.20","Information Technology","2389558","US1013881065","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.25","27.60","4,230,347.00","116,757,577.20","116,757,577.20","Health Care","B018VB0","US60877T1007","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.25","22.78","5,120,868.00","116,653,373.04","116,653,373.04","Health Care","2982924","US84763A1088","NASDAQ"
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.10","1,617,320.00","116,608,772.00","116,608,772.00","Information Technology","2133045","US7392761034","NASDAQ"
"BANR","BANNER CORP","Equity","0.25","66.13","1,756,271.00","116,142,201.23","116,142,201.23","Financials","2346003","US06652V2088","NASDAQ"
"ELY","CALLAWAY GOLF","Equity","0.25","22.52","5,145,668.00","115,880,443.36","115,880,443.36","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.25","31.85","3,617,660.00","115,222,471.00","115,222,471.00","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.25","52.80","2,175,040.00","114,842,112.00","114,842,112.00","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","71.95","1,595,908.00","114,825,580.60","114,825,580.60","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.25","22.50","5,087,715.00","114,473,587.50","114,473,587.50","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.25","37.67","3,023,572.00","113,897,957.24","113,897,957.24","Financials","B0637D4","US05566U1088","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","55.85","2,039,165.00","113,887,365.25","113,887,365.25","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.24","63.45","1,793,368.00","113,789,199.60","113,789,199.60","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","59.27","1,919,604.00","113,774,929.08","113,774,929.08","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","86.33","1,317,461.00","113,736,408.13","113,736,408.13","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","60.58","1,876,326.00","113,667,829.08","113,667,829.08","Information Technology","B07LST0","US3020811044","NASDAQ"
"SANM","SANMINA CORP","Equity","0.24","30.20","3,758,272.00","113,499,814.40","113,499,814.40","Information Technology","B92RRW2","US8010561020","NASDAQ"
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.15","5,886,848.00","112,733,139.20","112,733,139.20","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.24","25.30","4,437,639.00","112,272,266.70","112,272,266.70","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.24","29.04","3,861,164.00","112,128,202.56","112,128,202.56","Information Technology","2145460","US1143401024","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.24","71.45","1,563,978.00","111,746,228.10","111,746,228.10","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","47.67","2,342,394.00","111,661,921.98","111,661,921.98","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.24","77.20","1,414,325.00","109,185,890.00","109,185,890.00","Industrials","2982399","US78709Y1055","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.23","61.10","1,786,529.00","109,156,921.90","109,156,921.90","Information Technology","2692160","US7291321005","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.23","49.60","2,197,547.00","108,998,331.20","108,998,331.20","Financials","2038849","US03076K1088","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.23","44.50","2,448,915.00","108,976,717.50","108,976,717.50","Industrials","2548177","US60740F1057","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","9.14","11,903,024.00","108,793,639.36","108,793,639.36","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.23","235.90","460,698.00","108,678,658.20","108,678,658.20","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.51","3,326,529.00","108,145,457.79","108,145,457.79","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.23","22.75","4,741,876.00","107,877,679.00","107,877,679.00","Energy","2092801","US1445771033","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.54","2,477,133.00","107,854,370.82","107,854,370.82","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","41.05","2,617,126.00","107,433,022.30","107,433,022.30","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"CNMD","CONMED CORP","Equity","0.23","77.71","1,364,968.00","106,071,663.28","106,071,663.28","Health Care","2216010","US2074101013","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","54.06","1,945,196.00","105,157,295.76","105,157,295.76","Information Technology","2475060","US45765U1034","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","44.83","2,340,367.00","104,918,652.61","104,918,652.61","Financials","BV2CL41","US52471Y1064","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.23","65.95","1,585,885.00","104,589,115.75","104,589,115.75","Health Care","BZ0G875","US75901B1070","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.23","26.49","3,946,022.00","104,530,122.78","104,530,122.78","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","49.00","2,127,761.00","104,260,289.00","104,260,289.00","Industrials","2350383","US3535141028","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","33.05","3,110,638.00","102,806,585.90","102,806,585.90","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","74.50","1,378,763.00","102,717,843.50","102,717,843.50","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","45.85","2,239,980.00","102,703,083.00","102,703,083.00","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.22","27.63","3,714,568.00","102,633,513.84","102,633,513.84","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"FWRD","FORWARD AIR CORP","Equity","0.22","63.38","1,617,050.00","102,488,629.00","102,488,629.00","Industrials","2510790","US3498531017","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.22","31.10","3,291,439.00","102,363,752.90","102,363,752.90","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.22","49.52","2,064,228.00","102,220,570.56","102,220,570.56","Health Care","2731654","US7599161095","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","18.34","5,569,020.00","102,135,826.80","102,135,826.80","Financials","B523Z73","US6673401039","NASDAQ"
"WING","WINGSTOP INC","Equity","0.22","63.21","1,612,222.00","101,908,552.62","101,908,552.62","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"IOSP","INNOSPEC INC","Equity","0.22","75.95","1,338,512.00","101,659,986.40","101,659,986.40","Materials","2245597","US45768S1050","NASDAQ"
"NWN","NORTHWEST NATURAL GAS","Equity","0.22","65.10","1,557,157.00","101,370,920.70","101,370,920.70","Utilities","2649586","US6676551046","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.22","65.64","1,535,749.00","100,806,564.36","100,806,564.36","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
