iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 20, 2018"
Total Net Assets,"46,618,694,799.74"
Shares Outstanding,"526,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.40","37.41","4,955,803.00","185,396,590.23","185,396,590.23","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.39","65.63","2,799,293.00","183,717,599.59","183,717,599.59","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.39","51.17","3,589,320.00","183,665,504.40","183,665,504.40","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"BCPC","BALCHEM CORP","Equity","0.39","103.32","1,762,255.00","182,076,186.60","182,076,186.60","Materials","2072074","US0576652004","NASDAQ"
"DAR","DARLING INGREDIENTS INC","Equity","0.39","20.00","9,056,143.00","181,122,860.00","181,122,860.00","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"B","BARNES GROUP INC","Equity","0.39","67.99","2,661,519.00","180,956,676.81","180,956,676.81","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"HI","HILLENBRAND INC","Equity","0.38","52.00","3,428,632.00","178,288,864.00","178,288,864.00","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"SKYW","SKYWEST INC","Equity","0.38","61.85","2,863,572.00","177,111,928.20","177,111,928.20","Industrials","2814210","US8308791024","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.38","15.91","11,093,821.00","176,502,692.11","176,502,692.11","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"SMTC","SEMTECH CORP","Equity","0.38","48.50","3,627,179.00","175,918,181.50","175,918,181.50","Information Technology","2795542","US8168501018","NASDAQ"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.37","42.57","4,030,691.00","171,586,515.87","171,586,515.87","Financials","2176608","US1972361026","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.36","31.50","5,381,464.00","169,516,116.00","169,516,116.00","Financials","2352806","US3202091092","NASDAQ"
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.36","56.50","2,952,092.00","166,793,198.00","166,793,198.00","Health Care","2580555","US5898891040","NASDAQ"
"RLI","RLI CORP","Equity","0.36","77.74","2,145,479.00","166,789,537.46","166,789,537.46","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.36","34.32","4,842,738.00","166,202,768.16","166,202,768.16","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.35","57.20","2,892,421.00","165,446,481.20","165,446,481.20","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.35","73.02","2,265,022.00","165,391,906.44","165,391,906.44","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.35","14.48","11,369,227.00","164,626,406.96","164,626,406.96","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.35","77.15","2,124,062.00","163,871,383.30","163,871,383.30","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"MYGN","MYRIAD GENETICS INC","Equity","0.34","41.92","3,840,232.00","160,982,525.44","160,982,525.44","Health Care","2614153","US62855J1043","NASDAQ"
"FUL","HB FULLER","Equity","0.34","57.84","2,783,076.00","160,973,115.84","160,973,115.84","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.34","123.27","1,301,739.00","160,465,366.53","160,465,366.53","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"FCN","FTI CONSULTING INC","Equity","0.34","76.43","2,070,704.00","158,263,906.72","158,263,906.72","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"RH","RH","Equity","0.34","149.70","1,048,868.00","157,015,539.60","157,015,539.60","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.34","184.95","846,948.00","156,643,032.60","156,643,032.60","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"SJI","S JERSEY INDS INC","Equity","0.33","33.02","4,707,064.00","155,427,253.28","155,427,253.28","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.33","85.80","1,800,855.00","154,513,359.00","154,513,359.00","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.33","109.06","1,412,882.00","154,088,910.92","154,088,910.92","Information Technology","2572381","US12709P1030","NASDAQ"
"STRA","STRATEGIC EDUCATION INC","Equity","0.33","134.25","1,147,493.00","154,050,935.25","154,050,935.25","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.17","5,662,080.00","153,838,713.60","153,838,713.60","Financials","2341439","US3208671046","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.32","94.64","1,598,448.00","151,277,118.72","151,277,118.72","Health Care","B06DT50","US50187A1079","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.32","57.00","2,618,773.00","149,270,061.00","149,270,061.00","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","35.81","4,157,061.00","148,864,354.41","148,864,354.41","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.32","97.30","1,524,909.00","148,373,645.70","148,373,645.70","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.85","7,376,756.00","146,428,606.60","146,428,606.60","Financials","2658441","US6800331075","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.31","31.61","4,578,919.00","144,739,629.59","144,739,629.59","Health Care","2418043","US40425J1016","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","51.05","2,827,066.00","144,321,719.30","144,321,719.30","Industrials","2330318","US30214U1025","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.31","130.95","1,098,858.00","143,895,455.10","143,895,455.10","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.53","3,242,360.00","141,139,930.80","141,139,930.80","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"EE","EL PASO ELECTRIC","Equity","0.30","63.85","2,207,670.00","140,959,729.50","140,959,729.50","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.30","78.72","1,786,662.00","140,646,032.64","140,646,032.64","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"MDCO","MEDICINES","Equity","0.30","39.49","3,551,252.00","140,238,941.48","140,238,941.48","Health Care","2616773","US5846881051","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.30","47.45","2,927,283.00","138,899,578.35","138,899,578.35","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.30","45.80","3,029,202.00","138,737,451.60","138,737,451.60","Information Technology","2452698","US9021041085","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.30","24.52","5,651,871.00","138,583,876.92","138,583,876.92","Financials","2160645","US1266001056","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.29","11.01","12,479,747.00","137,402,014.47","137,402,014.47","Information Technology","BYXB201","US9255501051","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.29","64.35","2,132,238.00","137,209,515.30","137,209,515.30","Health Care","2789523","US68213N1090","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.00","1,507,005.00","135,630,450.00","135,630,450.00","Financials","2447821","US4538361084","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.29","68.91","1,962,018.00","135,202,660.38","135,202,660.38","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.29","74.06","1,815,796.00","134,477,851.76","134,477,851.76","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","50.74","2,648,329.00","134,376,213.46","134,376,213.46","Industrials","2144047","US5893781089","NASDAQ"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.29","30.90","4,322,710.00","133,571,739.00","133,571,739.00","Financials","2810133","US8287302009","NASDAQ"
"ROG","ROGERS CORP","Equity","0.29","131.98","1,011,035.00","133,436,399.30","133,436,399.30","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"GTLS","CHART INDUSTRIES INC","Equity","0.28","77.08","1,707,103.00","131,583,499.24","131,583,499.24","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"WDFC","WD-40","Equity","0.28","173.60","755,556.00","131,164,521.60","131,164,521.60","Consumer Staples","2944742","US9292361071","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","63.75","2,049,828.00","130,676,535.00","130,676,535.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.28","80.37","1,622,611.00","130,409,246.07","130,409,246.07","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.28","93.35","1,385,866.00","129,370,591.10","129,370,591.10","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.28","18.51","6,947,355.00","128,595,541.05","128,595,541.05","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.47","4,501,439.00","128,155,968.33","128,155,968.33","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.73","10,898,756.00","127,842,407.88","127,842,407.88","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.30","1,533,607.00","127,749,463.10","127,749,463.10","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.27","71.45","1,787,433.00","127,712,087.85","127,712,087.85","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.27","20.37","6,254,336.00","127,400,824.32","127,400,824.32","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","174.70","727,987.00","127,179,328.90","127,179,328.90","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.48","3,392,575.00","127,153,711.00","127,153,711.00","Industrials","2906496","US9135431040","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.40","2,844,691.00","126,304,280.40","126,304,280.40","Health Care","B72ZBG4","US8684591089","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","140.66","897,024.00","126,175,395.84","126,175,395.84","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.27","217.51","579,739.00","126,099,029.89","126,099,029.89","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"SRCI","SRC ENERGY INC","Equity","0.27","9.42","13,263,149.00","124,938,863.58","124,938,863.58","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"HOPE","HOPE BANCORP INC","Equity","0.27","17.59","7,102,368.00","124,930,653.12","124,930,653.12","Financials","BYN87K7","US43940T1097","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","57.49","2,168,099.00","124,644,011.51","124,644,011.51","Information Technology","2049175","US0079731008","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.26","134.80","917,212.00","123,640,177.60","123,640,177.60","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.26","31.16","3,960,840.00","123,419,774.40","123,419,774.40","Financials","2862156","US90984P3038","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","77.05","1,592,880.00","122,731,404.00","122,731,404.00","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.26","43.95","2,788,675.00","122,562,266.25","122,562,266.25","Industrials","2408044","US4198791018","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.26","19.19","6,334,799.00","121,564,792.81","121,564,792.81","Information Technology","2517832","US31787A5074","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.54","6,220,801.00","121,554,451.54","121,554,451.54","Real Estate","B28YD08","US76131N1019","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","60.85","1,991,283.00","121,169,570.55","121,169,570.55","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.26","55.50","2,182,156.00","121,109,658.00","121,109,658.00","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","52.65","2,298,639.00","121,023,343.35","121,023,343.35","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.26","32.80","3,668,284.00","120,319,715.20","120,319,715.20","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"ITRI","ITRON INC","Equity","0.26","63.15","1,900,337.00","120,006,281.55","120,006,281.55","Information Technology","2471949","US4657411066","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.27","6,177,394.00","119,038,382.38","119,038,382.38","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.25","23.14","5,133,990.00","118,800,528.60","118,800,528.60","Health Care","2982924","US84763A1088","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.25","61.51","1,929,501.00","118,683,606.51","118,683,606.51","Information Technology","2389558","US1013881065","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.25","68.35","1,731,769.00","118,366,411.15","118,366,411.15","Information Technology","2688363","US64111Q1040","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","145.61","812,499.00","118,307,979.39","118,307,979.39","Consumer Staples","2469171","US4660321096","NASDAQ"
"ABM","ABM INDUSTRIES INC","Equity","0.25","32.29","3,626,921.00","117,113,279.09","117,113,279.09","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","22.67","5,158,844.00","116,950,993.48","116,950,993.48","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.00","1,621,451.00","116,744,472.00","116,744,472.00","Information Technology","2133045","US7392761034","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","72.70","1,599,985.00","116,318,909.50","116,318,909.50","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.25","66.04","1,756,271.00","115,984,136.84","115,984,136.84","Financials","2346003","US06652V2088","NASDAQ"
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.25","87.63","1,320,836.00","115,744,858.68","115,744,858.68","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.25","26.00","4,449,006.00","115,674,156.00","115,674,156.00","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","56.45","2,044,403.00","115,406,549.35","115,406,549.35","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.25","27.20","4,241,174.00","115,359,932.80","115,359,932.80","Health Care","B018VB0","US60877T1007","NASDAQ"
"BOFI","BOFI HOLDING INC","Equity","0.25","37.80","3,031,321.00","114,583,933.80","114,583,933.80","Financials","B0637D4","US05566U1088","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","59.43","1,924,518.00","114,374,104.74","114,374,104.74","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","60.71","1,881,132.00","114,203,523.72","114,203,523.72","Information Technology","B07LST0","US3020811044","NASDAQ"
"SANM","SANMINA CORP","Equity","0.24","30.30","3,767,911.00","114,167,703.30","114,167,703.30","Information Technology","B92RRW2","US8010561020","NASDAQ"
"EGHT","8X8 INC","Equity","0.24","22.30","5,100,756.00","113,746,858.80","113,746,858.80","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.25","5,901,941.00","113,612,364.25","113,612,364.25","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.24","52.10","2,180,602.00","113,609,364.20","113,609,364.20","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.24","72.15","1,567,974.00","113,129,324.10","113,129,324.10","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","48.10","2,348,388.00","112,957,462.80","112,957,462.80","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.24","62.80","1,797,958.00","112,911,762.40","112,911,762.40","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.24","28.71","3,871,046.00","111,137,730.66","111,137,730.66","Information Technology","2145460","US1143401024","NASDAQ"
"SAIA","SAIA INC","Equity","0.24","77.85","1,417,943.00","110,386,862.55","110,386,862.55","Industrials","2982399","US78709Y1055","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.24","9.22","11,933,534.00","110,027,183.48","110,027,183.48","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","49.65","2,203,190.00","109,388,383.50","109,388,383.50","Financials","2038849","US03076K1088","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.23","61.04","1,791,119.00","109,329,903.76","109,329,903.76","Information Technology","2692160","US7291321005","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","41.45","2,623,822.00","108,757,421.90","108,757,421.90","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.23","22.79","4,754,026.00","108,344,252.54","108,344,252.54","Energy","2092801","US1445771033","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.23","234.15","461,886.00","108,150,606.90","108,150,606.90","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.38","3,335,061.00","107,989,275.18","107,989,275.18","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.23","43.90","2,455,179.00","107,782,358.10","107,782,358.10","Industrials","2548177","US60740F1057","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.14","2,483,478.00","107,137,240.92","107,137,240.92","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CNMD","CONMED CORP","Equity","0.23","78.26","1,368,478.00","107,097,088.28","107,097,088.28","Health Care","2216010","US2074101013","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.23","26.92","3,956,120.00","106,498,750.40","106,498,750.40","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","44.89","2,346,361.00","105,328,145.29","105,328,145.29","Financials","BV2CL41","US52471Y1064","NASDAQ"
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.23","28.28","3,724,072.00","105,316,756.16","105,316,756.16","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","54.00","1,950,191.00","105,310,314.00","105,310,314.00","Information Technology","2475060","US45765U1034","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","33.82","3,110,638.00","105,201,777.16","105,201,777.16","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.22","31.85","3,299,863.00","105,100,636.55","105,100,636.55","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"RGNX","REGENXBIO INC","Equity","0.22","65.95","1,589,935.00","104,856,213.25","104,856,213.25","Health Care","BZ0G875","US75901B1070","NASDAQ"
"DNR","DENBURY RESOURCES INC","Equity","0.22","4.74","22,055,075.00","104,541,055.50","104,541,055.50","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","48.95","2,133,215.00","104,420,874.25","104,420,874.25","Industrials","2350383","US3535141028","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","46.15","2,245,731.00","103,640,485.65","103,640,485.65","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","77.15","1,341,941.00","103,530,748.15","103,530,748.15","Materials","2245597","US45768S1050","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","63.72","1,621,181.00","103,301,653.32","103,301,653.32","Industrials","2510790","US3498531017","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","32.51","3,168,050.00","102,993,305.50","102,993,305.50","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.22","63.59","1,616,353.00","102,783,887.27","102,783,887.27","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.22","49.63","2,069,520.00","102,710,277.60","102,710,277.60","Health Care","2731654","US7599161095","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.22","44.44","2,302,863.00","102,339,231.72","102,339,231.72","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","18.33","5,583,276.00","102,341,449.08","102,341,449.08","Financials","B523Z73","US6673401039","NASDAQ"
