iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 27, 2018"
Total Net Assets,"47,761,309,142.31"
Shares Outstanding,"531,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SR","SPIRE INC","Equity","0.44","74.80","2,781,230.00","208,036,004.00","208,036,004.00","Utilities","BYXJQG9","US84857L1017","New York Stock Exchange Inc."
"FCFS","FIRSTCASH INC","Equity","0.43","82.40","2,508,307.00","206,684,496.80","206,684,496.80","Financials","BZCG9B4","US33767D1054","New York Stock Exchange Inc."
"SIGI","SELECTIVE INSURANCE GROUP INC","Equity","0.43","63.70","3,234,774.00","206,055,103.80","206,055,103.80","Financials","2766173","US8163001071","NASDAQ"
"STMP","STAMPS.COM INC","Equity","0.43","237.10","865,917.00","205,308,920.70","205,308,920.70","Information Technology","B013D75","US8528572006","NASDAQ"
"PRLB","PROTO LABS INC","Equity","0.43","148.55","1,378,465.00","204,770,975.75","204,770,975.75","Industrials","B6T6J81","US7437131094","New York Stock Exchange Inc."
"JBT","JOHN BEAN TECHNOLOGIES CORP","Equity","0.42","115.05","1,752,105.00","201,579,680.25","201,579,680.25","Industrials","B3BRJZ8","US4778391049","New York Stock Exchange Inc."
"WWW","WOLVERINE WORLD WIDE INC","Equity","0.42","37.95","5,236,932.00","198,741,569.40","198,741,569.40","Consumer Discretionary","2977500","US9780971035","New York Stock Exchange Inc."
"AMED","AMEDISYS INC","Equity","0.42","124.76","1,591,041.00","198,498,275.16","198,498,275.16","Health Care","2024332","US0234361089","NASDAQ"
"GBCI","GLACIER BANCORP INC","Equity","0.42","45.35","4,373,297.00","198,329,018.95","198,329,018.95","Financials","2370585","US37637Q1058","NASDAQ"
"PDCE","PDC ENERGY INC","Equity","0.41","53.77","3,643,960.00","195,935,729.20","195,935,729.20","Energy","B89M5F2","US69327R1014","NASDAQ"
"MYGN","MYRIAD GENETICS INC","Equity","0.40","49.30","3,859,108.00","190,254,024.40","190,254,024.40","Health Care","2614153","US62855J1043","NASDAQ"
"BCPC","BALCHEM CORP","Equity","0.39","106.26","1,770,939.00","188,179,978.14","188,179,978.14","Materials","2072074","US0576652004","NASDAQ"
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.39","37.38","4,980,191.00","186,159,539.58","186,159,539.58","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.39","51.55","3,607,000.00","185,940,850.00","185,940,850.00","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.39","96.87","1,916,378.00","185,639,536.86","185,639,536.86","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.39","65.94","2,813,073.00","185,494,033.62","185,494,033.62","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"DAR","DARLING INGREDIENTS INC","Equity","0.39","20.33","9,100,707.00","185,017,373.31","185,017,373.31","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"SMTC","SEMTECH CORP","Equity","0.38","50.25","3,645,015.00","183,162,003.75","183,162,003.75","Information Technology","2795542","US8168501018","NASDAQ"
"B","BARNES GROUP INC","Equity","0.38","68.30","2,674,623.00","182,676,750.90","182,676,750.90","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"SKYW","SKYWEST INC","Equity","0.38","63.45","2,877,664.00","182,587,780.80","182,587,780.80","Industrials","2814210","US8308791024","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.37","16.11","11,089,181.00","178,646,705.91","178,646,705.91","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"HI","HILLENBRAND INC","Equity","0.37","51.40","3,445,532.00","177,100,344.80","177,100,344.80","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"SSD","SIMPSON MANUFACTURING INC","Equity","0.36","75.75","2,276,150.00","172,418,362.50","172,418,362.50","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.36","58.00","2,966,600.00","172,062,800.00","172,062,800.00","Health Care","2580555","US5898891040","NASDAQ"
"IRBT","IROBOT CORP","Equity","0.36","112.27","1,532,397.00","172,042,211.19","172,042,211.19","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.36","31.52","5,407,932.00","170,485,056.30","170,485,056.30","Financials","2352806","US3202091092","NASDAQ"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.36","42.07","4,050,555.00","170,406,848.85","170,406,848.85","Financials","2176608","US1972361026","NASDAQ"
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.35","34.36","4,866,554.00","167,214,795.44","167,214,795.44","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.35","57.15","2,906,669.00","166,116,133.35","166,116,133.35","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"RLI","RLI CORP","Equity","0.35","77.03","2,156,035.00","166,079,376.05","166,079,376.05","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.35","91.25","1,809,695.00","165,134,668.75","165,134,668.75","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"FUL","HB FULLER","Equity","0.35","58.87","2,796,752.00","164,644,790.24","164,644,790.24","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.34","76.95","2,134,514.00","164,250,852.30","164,250,852.30","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.34","115.33","1,419,850.00","163,751,300.50","163,751,300.50","Information Technology","2572381","US12709P1030","NASDAQ"
"RH","RH","Equity","0.34","153.52","1,054,016.00","161,812,536.32","161,812,536.32","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.34","123.35","1,308,135.00","161,358,452.25","161,358,452.25","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.34","14.07","11,369,227.00","159,965,023.89","159,965,023.89","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"LHCG","LHC GROUP INC","Equity","0.33","99.47","1,606,300.00","159,778,661.00","159,778,661.00","Health Care","B06DT50","US50187A1079","NASDAQ"
"STRA","STRATEGIC EDUCATION INC","Equity","0.33","137.60","1,153,161.00","158,674,953.60","158,674,953.60","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"FCN","FTI CONSULTING INC","Equity","0.33","75.54","2,080,896.00","157,190,883.84","157,190,883.84","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.33","1.00","156,509,610.00","156,509,610.12","156,509,610.12","Cash and/or Derivatives","-","US0669224778","-"
"UNF","UNIFIRST CORP","Equity","0.33","183.55","851,108.00","156,220,873.40","156,220,873.40","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.25","5,689,952.00","155,051,192.00","155,051,192.00","Financials","2341439","US3208671046","NASDAQ"
"SJI","S JERSEY INDS INC","Equity","0.32","32.73","4,730,256.00","154,821,278.88","154,821,278.88","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","36.50","4,177,497.00","152,478,640.50","152,478,640.50","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"AMN","AMN HEALTHCARE INC","Equity","0.32","57.90","2,631,669.00","152,373,635.10","152,373,635.10","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.31","48.60","3,044,126.00","147,944,523.60","147,944,523.60","Information Technology","2452698","US9021041085","NASDAQ"
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.95","7,413,052.00","147,890,387.40","147,890,387.40","Financials","2658441","US6800331075","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","51.95","2,841,002.00","147,590,053.90","147,590,053.90","Industrials","2330318","US30214U1025","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.31","68.20","2,142,742.00","146,135,004.40","146,135,004.40","Health Care","2789523","US68213N1090","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.30","31.57","4,601,435.00","145,267,302.95","145,267,302.95","Health Care","2418043","US40425J1016","NASDAQ"
"MOGA","MOOG INC CLASS A","Equity","0.30","80.38","1,795,450.00","144,318,271.00","144,318,271.00","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.42","12,541,159.00","143,220,035.78","143,220,035.78","Information Technology","BYXB201","US9255501051","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","129.33","1,104,266.00","142,814,721.78","142,814,721.78","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.30","48.35","2,941,687.00","142,230,566.45","142,230,566.45","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.29","43.15","3,258,324.00","140,596,680.60","140,596,680.60","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"ROG","ROGERS CORP","Equity","0.29","138.29","1,016,027.00","140,506,373.83","140,506,373.83","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"MDCO","MEDICINES","Equity","0.29","39.23","3,568,724.00","140,001,042.52","140,001,042.52","Health Care","2616773","US5846881051","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","52.44","2,661,381.00","139,562,819.64","139,562,819.64","Industrials","2144047","US5893781089","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.29","75.84","1,824,740.00","138,388,281.60","138,388,281.60","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.29","62.20","2,218,538.00","137,993,063.60","137,993,063.60","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"CVBF","CVB FINANCIAL CORP","Equity","0.29","24.28","5,621,886.00","136,499,392.08","136,499,392.08","Financials","2160645","US1266001056","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.10","1,514,441.00","136,451,134.10","136,451,134.10","Financials","2447821","US4538361084","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.29","69.16","1,971,690.00","136,362,080.40","136,362,080.40","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","30.95","4,343,978.00","134,446,119.10","134,446,119.10","Financials","2810133","US8287302009","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","65.05","2,059,916.00","133,997,535.80","133,997,535.80","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"WDFC","WD-40","Equity","0.28","174.50","759,300.00","132,497,850.00","132,497,850.00","Consumer Staples","2944742","US9292361071","NASDAQ"
"MED","MEDIFAST INC","Equity","0.28","227.13","582,599.00","132,325,710.87","132,325,710.87","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"LCII","LCI INDUSTRIES","Equity","0.28","94.40","1,392,678.00","131,468,803.20","131,468,803.20","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"DORM","DORMAN PRODUCTS INC","Equity","0.28","80.50","1,630,619.00","131,264,829.50","131,264,829.50","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.28","20.88","6,285,120.00","131,233,305.60","131,233,305.60","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","178.54","731,575.00","130,615,400.50","130,615,400.50","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.66","6,981,571.00","130,276,114.86","130,276,114.86","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"GTLS","CHART INDUSTRIES INC","Equity","0.27","75.63","1,715,527.00","129,745,307.01","129,745,307.01","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","59.36","2,178,759.00","129,331,134.24","129,331,134.24","Information Technology","2049175","US0079731008","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.27","20.29","6,365,999.00","129,166,119.71","129,166,119.71","Information Technology","2517832","US31787A5074","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","142.96","901,444.00","128,870,434.24","128,870,434.24","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.60","1,541,147.00","128,839,889.20","128,839,889.20","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"SRCI","SRC ENERGY INC","Equity","0.27","9.65","13,328,409.00","128,619,146.85","128,619,146.85","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"NTGR","NETGEAR INC","Equity","0.27","73.75","1,740,297.00","128,346,903.75","128,346,903.75","Information Technology","2688363","US64111Q1040","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.27","24.82","5,159,262.00","128,052,882.84","128,052,882.84","Health Care","2982924","US84763A1088","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.75","2,858,679.00","127,925,885.25","127,925,885.25","Health Care","B72ZBG4","US8684591089","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.65","10,952,420.00","127,595,693.00","127,595,693.00","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.18","4,523,591.00","127,474,794.38","127,474,794.38","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.39","3,409,267.00","127,472,493.13","127,472,493.13","Industrials","2906496","US9135431040","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.27","57.72","2,192,920.00","126,575,342.40","126,575,342.40","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","65.95","1,909,697.00","125,944,517.15","125,944,517.15","Information Technology","2471949","US4657411066","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","78.60","1,600,732.00","125,817,535.20","125,817,535.20","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.26","64.63","1,939,017.00","125,318,668.71","125,318,668.71","Information Technology","2389558","US1013881065","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","54.25","2,309,975.00","125,316,143.75","125,316,143.75","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.26","17.51","7,109,760.00","124,491,897.60","124,491,897.60","Financials","BYN87K7","US43940T1097","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.26","134.55","921,736.00","124,019,578.80","124,019,578.80","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"HSC","HARSCO CORP","Equity","0.26","27.60","4,470,898.00","123,396,784.80","123,396,784.80","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.26","68.65","1,796,221.00","123,310,571.65","123,310,571.65","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.26","77.55","1,575,670.00","122,193,208.50","122,193,208.50","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.50","6,251,429.00","121,902,865.50","121,902,865.50","Real Estate","B28YD08","US76131N1019","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.25","30.58","3,960,840.00","121,122,487.20","121,122,487.20","Financials","2862156","US90984P3038","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.43","6,207,814.00","120,617,826.02","120,617,826.02","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","73.80","1,629,407.00","120,250,236.60","120,250,236.60","Information Technology","2133045","US7392761034","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.25","59.89","2,001,059.00","119,843,423.51","119,843,423.51","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","22.89","5,184,220.00","118,666,795.80","118,666,795.80","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.25","5.35","22,163,651.00","118,575,532.85","118,575,532.85","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.25","61.15","1,933,982.00","118,262,999.30","118,262,999.30","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.25","30.25","3,890,078.00","117,674,859.50","117,674,859.50","Information Technology","2145460","US1143401024","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","30.95","3,786,475.00","117,191,401.25","117,191,401.25","Information Technology","B92RRW2","US8010561020","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","41.80","2,802,403.00","117,140,445.40","117,140,445.40","Industrials","2408044","US4198791018","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.25","64.75","1,806,798.00","116,990,170.50","116,990,170.50","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","143.27","816,503.00","116,980,384.81","116,980,384.81","Consumer Staples","2469171","US4660321096","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","72.70","1,607,837.00","116,889,749.90","116,889,749.90","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","87.98","1,327,336.00","116,779,021.28","116,779,021.28","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","27.35","4,262,026.00","116,566,411.10","116,566,411.10","Health Care","B018VB0","US60877T1007","NASDAQ"
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","61.55","1,890,388.00","116,353,381.40","116,353,381.40","Information Technology","B07LST0","US3020811044","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.24","56.60","2,054,491.00","116,284,190.60","116,284,190.60","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.50","5,931,009.00","115,654,675.50","115,654,675.50","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","48.99","2,359,932.00","115,613,068.68","115,613,068.68","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"BGS","B AND G FOODS INC","Equity","0.24","31.30","3,686,328.00","115,382,066.40","115,382,066.40","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.24","22.45","5,125,872.00","115,075,826.40","115,075,826.40","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.24","37.51","3,046,245.00","114,264,649.95","114,264,649.95","Financials","B0637D4","US05566U1088","NASDAQ"
"WAGE","WAGEWORKS INC","Equity","0.24","52.10","2,191,314.00","114,167,459.40","114,167,459.40","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.24","64.97","1,756,271.00","114,104,926.87","114,104,926.87","Financials","2346003","US06652V2088","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.24","23.88","4,777,426.00","114,084,932.88","114,084,932.88","Energy","2092801","US1445771033","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.24","244.85","464,174.00","113,653,003.90","113,653,003.90","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"SAIA","SAIA INC","Equity","0.23","78.50","1,424,911.00","111,855,513.50","111,855,513.50","Industrials","2982399","US78709Y1055","NASDAQ"
"ABM","ABM INDUSTRIES INC","Equity","0.23","30.64","3,644,757.00","111,675,354.48","111,675,354.48","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.23","61.88","1,799,959.00","111,381,462.92","111,381,462.92","Information Technology","2692160","US7291321005","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","33.55","3,316,087.00","111,254,718.85","111,254,718.85","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","49.95","2,214,058.00","110,592,197.10","110,592,197.10","Financials","2038849","US03076K1088","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","9.20","11,992,294.00","110,329,104.80","110,329,104.80","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.23","53.03","2,079,712.00","110,287,127.36","110,287,127.36","Health Care","2731654","US7599161095","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","55.38","1,959,811.00","108,534,333.18","108,534,333.18","Information Technology","2475060","US45765U1034","NASDAQ"
"WING","WINGSTOP INC","Equity","0.23","66.79","1,624,309.00","108,487,598.11","108,487,598.11","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.23","27.20","3,975,568.00","108,135,449.60","108,135,449.60","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.24","2,495,698.00","107,913,981.52","107,913,981.52","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","40.85","2,636,718.00","107,709,930.30","107,709,930.30","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.04","3,351,493.00","107,381,835.72","107,381,835.72","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.23","43.50","2,467,243.00","107,325,070.50","107,325,070.50","Industrials","2548177","US60740F1057","NASDAQ"
"CNMD","CONMED CORP","Equity","0.22","78.00","1,375,238.00","107,268,564.00","107,268,564.00","Health Care","2216010","US2074101013","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","45.30","2,357,905.00","106,813,096.50","106,813,096.50","Financials","BV2CL41","US52471Y1064","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","34.30","3,110,638.00","106,694,883.40","106,694,883.40","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","66.60","1,597,735.00","106,409,151.00","106,409,151.00","Health Care","BZ0G875","US75901B1070","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","76.45","1,389,112.00","106,197,612.40","106,197,612.40","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","78.45","1,348,545.00","105,793,355.25","105,793,355.25","Materials","2245597","US45768S1050","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","49.00","2,143,719.00","105,042,231.00","105,042,231.00","Industrials","2350383","US3535141028","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","32.99","3,183,650.00","105,028,613.50","105,028,613.50","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"FWRD","FORWARD AIR CORP","Equity","0.22","64.01","1,629,137.00","104,281,059.37","104,281,059.37","Industrials","2510790","US3498531017","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","46.15","2,256,807.00","104,151,643.05","104,151,643.05","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.22","44.91","2,314,199.00","103,930,677.09","103,930,677.09","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
