iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 14, 2018"
Total Net Assets,"46,196,109,978.57"
Shares Outstanding,"525,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"BLD","TOPBUILD CORP","Equity","0.31","73.85","1,953,462.00","144,263,168.70","144,263,168.70","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.60","7,344,648.00","143,955,100.80","143,955,100.80","Financials","2658441","US6800331075","NASDAQ"
"STRA","STRATEGIC EDUCATION INC","Equity","0.31","123.92","1,142,479.00","141,575,997.68","141,575,997.68","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"MDCO","MEDICINES","Equity","0.30","39.88","3,535,796.00","141,007,544.48","141,007,544.48","Health Care","2616773","US5846881051","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","128.53","1,094,074.00","140,621,331.22","140,621,331.22","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"HMSY","HMS HOLDINGS CORP","Equity","0.30","30.81","4,559,001.00","140,462,820.81","140,462,820.81","Health Care","2418043","US40425J1016","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.30","63.45","2,198,056.00","139,466,653.20","139,466,653.20","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.30","45.65","3,016,000.00","137,680,400.00","137,680,400.00","Information Technology","2452698","US9021041085","NASDAQ"
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","42.58","3,228,238.00","137,458,374.04","137,458,374.04","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"CVBF","CVB FINANCIAL CORP","Equity","0.30","24.42","5,627,261.00","137,417,713.62","137,417,713.62","Financials","2160645","US1266001056","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.30","99.40","1,379,840.00","137,156,096.00","137,156,096.00","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.30","67.20","2,040,904.00","137,148,748.80","137,148,748.80","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"MOGA","MOOG INC CLASS A","Equity","0.30","76.78","1,778,888.00","136,583,020.64","136,583,020.64","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.29","10.93","12,425,421.00","135,809,851.53","135,809,851.53","Information Technology","BYXB201","US9255501051","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.29","63.90","2,122,946.00","135,656,249.40","135,656,249.40","Health Care","2789523","US68213N1090","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.29","74.98","1,807,884.00","135,555,142.32","135,555,142.32","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","88.85","1,500,427.00","133,312,938.95","133,312,938.95","Financials","2447821","US4538361084","NASDAQ"
"IRBT","IROBOT CORP","Equity","0.29","87.78","1,518,285.00","133,275,057.30","133,275,057.30","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.29","30.70","4,303,896.00","132,129,607.20","132,129,607.20","Financials","2810133","US8287302009","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","50.08","2,636,783.00","132,050,092.64","132,050,092.64","Industrials","2144047","US5893781089","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.29","77.64","1,699,651.00","131,960,903.64","131,960,903.64","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"ROG","ROGERS CORP","Equity","0.28","130.35","1,006,619.00","131,212,786.65","131,212,786.65","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.28","60.04","2,158,669.00","129,606,486.76","129,606,486.76","Information Technology","2049175","US0079731008","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.28","46.55","2,780,521.00","129,433,252.55","129,433,252.55","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.28","18.42","6,917,087.00","127,412,742.54","127,412,742.54","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","82.95","1,526,937.00","126,659,424.15","126,659,424.15","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.27","71.10","1,779,659.00","126,533,754.90","126,533,754.90","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.66","10,851,284.00","126,525,971.44","126,525,971.44","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.27","167.15","752,244.00","125,737,584.60","125,737,584.60","Consumer Staples","2944742","US9292361071","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","36.80","3,377,809.00","124,303,371.20","124,303,371.20","Industrials","2906496","US9135431040","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.27","76.81","1,615,527.00","124,088,628.87","124,088,628.87","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"MED","MEDIFAST INC","Equity","0.27","214.70","577,209.00","123,926,772.30","123,926,772.30","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"HOPE","HOPE BANCORP INC","Equity","0.27","17.42","7,071,456.00","123,184,763.52","123,184,763.52","Financials","BYN87K7","US43940T1097","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.27","31.09","3,960,840.00","123,142,515.60","123,142,515.60","Financials","2862156","US90984P3038","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.26","9.27","13,205,419.00","122,414,234.13","122,414,234.13","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","136.98","893,114.00","122,338,755.72","122,338,755.72","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"PLCE","CHILDRENS PLACE INC","Equity","0.26","133.85","913,210.00","122,233,158.50","122,233,158.50","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"KWR","QUAKER CHEMICAL CORP","Equity","0.26","167.99","724,813.00","121,761,335.87","121,761,335.87","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.26","27.13","4,481,843.00","121,592,400.59","121,592,400.59","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","76.60","1,585,934.00","121,482,544.40","121,482,544.40","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.26","42.70","2,832,317.00","120,939,935.90","120,939,935.90","Health Care","B72ZBG4","US8684591089","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","52.25","2,288,611.00","119,579,924.75","119,579,924.75","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.26","19.00","6,227,104.00","118,314,976.00","118,314,976.00","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"AWR","AMERICAN STATES WATER","Equity","0.26","59.65","1,982,635.00","118,264,177.75","118,264,177.75","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.05","6,193,707.00","117,990,118.35","117,990,118.35","Real Estate","B28YD08","US76131N1019","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.25","18.67","6,307,199.00","117,755,405.33","117,755,405.33","Information Technology","2517832","US31787A5074","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.25","22.97","5,111,634.00","117,414,232.98","117,414,232.98","Health Care","2982924","US84763A1088","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","144.80","808,957.00","117,136,973.60","117,136,973.60","Consumer Staples","2469171","US4660321096","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","42.15","2,776,531.00","117,030,781.65","117,030,781.65","Industrials","2408044","US4198791018","NASDAQ"
"ITRI","ITRON INC","Equity","0.25","61.65","1,892,057.00","116,645,314.05","116,645,314.05","Information Technology","2471949","US4657411066","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","18.95","6,150,484.00","116,551,671.80","116,551,671.80","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.05","1,614,413.00","116,318,456.65","116,318,456.65","Information Technology","2133045","US7392761034","NASDAQ"
"ELY","CALLAWAY GOLF","Equity","0.25","22.62","5,136,396.00","116,185,277.52","116,185,277.52","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.25","66.14","1,756,271.00","116,159,763.94","116,159,763.94","Financials","2346003","US06652V2088","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.25","67.05","1,724,225.00","115,609,286.25","115,609,286.25","Information Technology","2688363","US64111Q1040","NASDAQ"
"WAGE","WAGEWORKS INC","Equity","0.25","53.15","2,171,126.00","115,395,346.90","115,395,346.90","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.25","19.60","5,876,227.00","115,174,049.20","115,174,049.20","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.25","29.22","3,938,916.00","115,095,125.52","115,095,125.52","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.25","38.11","3,018,119.00","115,020,515.09","115,020,515.09","Financials","B0637D4","US05566U1088","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","71.90","1,593,039.00","114,539,504.10","114,539,504.10","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.25","59.56","1,921,083.00","114,419,703.48","114,419,703.48","Information Technology","2389558","US1013881065","NASDAQ"
"EGHT","8X8 INC","Equity","0.25","22.45","5,078,538.00","114,013,178.10","114,013,178.10","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.25","29.55","3,854,210.00","113,891,905.50","113,891,905.50","Information Technology","2145460","US1143401024","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.25","52.34","2,172,634.00","113,715,663.56","113,715,663.56","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","30.30","3,751,489.00","113,670,116.70","113,670,116.70","Information Technology","B92RRW2","US8010561020","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","55.80","2,035,479.00","113,579,728.20","113,579,728.20","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"BGS","B AND G FOODS INC","Equity","0.24","31.00","3,652,322.00","113,221,982.00","113,221,982.00","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.24","31.19","3,611,143.00","112,631,550.17","112,631,550.17","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","85.51","1,315,086.00","112,453,003.86","112,453,003.86","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","59.33","1,872,944.00","111,121,767.52","111,121,767.52","Information Technology","B07LST0","US3020811044","NASDAQ"
"HSC","HARSCO CORP","Equity","0.24","25.05","4,429,640.00","110,962,482.00","110,962,482.00","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","57.62","1,916,146.00","110,408,332.52","110,408,332.52","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.24","45.05","2,444,507.00","110,125,040.35","110,125,040.35","Industrials","2548177","US60740F1057","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.24","61.56","1,783,299.00","109,779,886.44","109,779,886.44","Information Technology","2692160","US7291321005","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.23","60.70","1,790,138.00","108,661,376.60","108,661,376.60","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.23","69.60","1,561,166.00","108,657,153.60","108,657,153.60","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.23","29.26","3,707,880.00","108,492,568.80","108,492,568.80","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","32.95","3,285,511.00","108,257,587.45","108,257,587.45","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.23","25.60","4,222,728.00","108,101,836.80","108,101,836.80","Health Care","B018VB0","US60877T1007","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.23","49.25","2,193,576.00","108,033,618.00","108,033,618.00","Financials","2038849","US03076K1088","NASDAQ"
"SAIA","SAIA INC","Equity","0.23","76.05","1,411,779.00","107,365,792.95","107,365,792.95","Industrials","2982399","US78709Y1055","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.23","46.79","2,292,835.00","107,281,749.65","107,281,749.65","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.23","45.77","2,338,176.00","107,018,315.52","107,018,315.52","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","40.70","2,612,414.00","106,325,249.80","106,325,249.80","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"CNMD","CONMED CORP","Equity","0.23","77.88","1,362,498.00","106,111,344.24","106,111,344.24","Health Care","2216010","US2074101013","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","42.79","2,472,668.00","105,805,463.72","105,805,463.72","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","31.77","3,320,525.00","105,493,079.25","105,493,079.25","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","8.87","11,881,554.00","105,389,383.98","105,389,383.98","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.23","226.60","459,862.00","104,204,729.20","104,204,729.20","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","65.70","1,583,035.00","104,005,399.50","104,005,399.50","Health Care","BZ0G875","US75901B1070","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.22","53.54","1,941,681.00","103,957,600.74","103,957,600.74","Information Technology","2475060","US45765U1034","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.22","24.32","4,257,355.00","103,538,873.60","103,538,873.60","Energy","2092801","US1445771033","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","44.30","2,336,149.00","103,491,400.70","103,491,400.70","Financials","BV2CL41","US52471Y1064","NASDAQ"
"DNR","DENBURY RESOURCES INC","Equity","0.22","4.70","21,959,027.00","103,207,426.90","103,207,426.90","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","48.45","2,123,923.00","102,904,069.35","102,904,069.35","Industrials","2350383","US3535141028","NASDAQ"
"KAMN","KAMAN CORP","Equity","0.22","66.55","1,532,975.00","102,019,486.25","102,019,486.25","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.22","49.50","2,060,504.00","101,994,948.00","101,994,948.00","Health Care","2731654","US7599161095","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","73.90","1,376,274.00","101,706,648.60","101,706,648.60","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"MGLN","MAGELLAN HEALTH INC","Equity","0.22","75.85","1,340,714.00","101,693,156.90","101,693,156.90","Health Care","2307787","US5590792074","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.22","27.01","3,753,370.00","101,378,523.70","101,378,523.70","Information Technology","2498001","US5012421013","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","62.79","1,614,143.00","101,352,038.97","101,352,038.97","Industrials","2510790","US3498531017","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","18.23","5,558,988.00","101,340,351.24","101,340,351.24","Financials","B523Z73","US6673401039","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","31.91","3,154,250.00","100,652,117.50","100,652,117.50","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
