iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 26, 2018"
Total Net Assets,"45,312,551,671.31"
Shares Outstanding,"520,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GDOT","GREEN DOT CORP CLASS A","Equity","0.47","83.51","2,537,909.00","211,940,780.59","211,940,780.59","Financials","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.46","57.65","3,651,108.00","210,486,376.20","210,486,376.20","Financials","2266026","US32020R1095","NASDAQ"
"NSP","INSPERITY INC","Equity","0.45","102.25","2,021,723.00","206,721,176.75","206,721,176.75","Industrials","2007281","US45778Q1076","New York Stock Exchange Inc."
"KFY","KORN FERRY INTERNATIONAL","Equity","0.45","67.30","3,066,309.00","206,362,595.70","206,362,595.70","Industrials","2386849","US5006432000","New York Stock Exchange Inc."
"SR","SPIRE INC","Equity","0.44","72.50","2,735,709.00","198,338,902.50","198,338,902.50","Utilities","BYXJQG9","US84857L1017","New York Stock Exchange Inc."
"JBT","JOHN BEAN TECHNOLOGIES CORP","Equity","0.44","115.35","1,717,493.00","198,112,817.55","198,112,817.55","Industrials","B3BRJZ8","US4778391049","New York Stock Exchange Inc."
"INGN","INOGEN INC","Equity","0.42","204.65","942,554.00","192,893,676.10","192,893,676.10","Health Care","BJSVLL5","US45780L1044","NASDAQ"
"SIGI","SELECTIVE INSURANCE GROUP INC","Equity","0.42","59.70","3,170,800.00","189,296,760.00","189,296,760.00","Financials","2766173","US8163001071","NASDAQ"
"WWW","WOLVERINE WORLD WIDE INC","Equity","0.42","36.74","5,150,407.00","189,225,953.18","189,225,953.18","Consumer Discretionary","2977500","US9780971035","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.41","44.00","4,286,853.00","188,621,532.00","188,621,532.00","Financials","2370585","US37637Q1058","NASDAQ"
"TTEK","TETRA TECH INC","Equity","0.41","61.75","3,023,285.00","186,687,848.75","186,687,848.75","Industrials","2883890","US88162G1031","NASDAQ"
"PRLB","PROTO LABS INC","Equity","0.41","136.70","1,361,539.00","186,122,381.30","186,122,381.30","Industrials","B6T6J81","US7437131094","New York Stock Exchange Inc."
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.40","83.84","2,165,473.00","181,553,256.32","181,553,256.32","Consumer Discretionary","2503529","US98156Q1085","New York Stock Exchange Inc."
"DAR","DARLING INGREDIENTS INC","Equity","0.40","20.22","8,951,541.00","181,000,159.02","181,000,159.02","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.40","50.53","3,565,743.00","180,176,993.79","180,176,993.79","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"SMTC","SEMTECH CORP","Equity","0.39","50.05","3,582,375.00","179,297,868.75","179,297,868.75","Information Technology","2795542","US8168501018","NASDAQ"
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.39","95.14","1,882,163.00","179,068,987.82","179,068,987.82","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.39","64.92","2,757,461.00","179,014,368.12","179,014,368.12","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"BCPC","BALCHEM CORP","Equity","0.38","100.57","1,740,402.00","175,032,229.14","175,032,229.14","Materials","2072074","US0576652004","NASDAQ"
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.38","35.71","4,899,412.00","174,958,002.52","174,958,002.52","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"HI","HILLENBRAND INC","Equity","0.37","50.00","3,386,412.00","169,320,600.00","169,320,600.00","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.37","95.10","1,779,025.00","169,185,277.50","169,185,277.50","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"B","BARNES GROUP INC","Equity","0.37","64.15","2,632,705.00","168,888,025.75","168,888,025.75","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.37","42.03","3,983,395.00","167,422,091.85","167,422,091.85","Financials","2176608","US1972361026","NASDAQ"
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.37","34.73","4,783,710.00","166,138,248.30","166,138,248.30","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.37","31.25","5,315,701.00","166,115,656.25","166,115,656.25","Financials","2352806","US3202091092","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.36","118.59","1,391,748.00","165,047,395.32","165,047,395.32","Information Technology","2572381","US12709P1030","NASDAQ"
"MYGN","MYRIAD GENETICS INC","Equity","0.36","43.21","3,782,916.00","163,459,800.36","163,459,800.36","Health Care","2614153","US62855J1043","NASDAQ"
"SKYW","SKYWEST INC","Equity","0.36","57.55","2,832,531.00","163,012,159.05","163,012,159.05","Industrials","2814210","US8308791024","NASDAQ"
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.35","55.40","2,908,048.00","161,105,859.20","161,105,859.20","Health Care","2580555","US5898891040","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.35","62.20","2,588,181.00","160,984,858.20","160,984,858.20","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.35","74.72","2,121,509.00","158,519,152.48","158,519,152.48","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.35","189.00","837,070.00","158,206,230.00","158,206,230.00","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"SJI","S JERSEY INDS INC","Equity","0.35","33.80","4,653,705.00","157,295,229.00","157,295,229.00","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.35","122.21","1,286,957.00","157,279,014.97","157,279,014.97","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.35","55.15","2,849,167.00","157,131,560.05","157,131,560.05","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.34","74.70","2,092,342.00","156,297,947.40","156,297,947.40","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"FUL","HB FULLER","Equity","0.34","56.66","2,752,143.00","155,936,422.38","155,936,422.38","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.34","86.67","1,788,658.00","155,022,988.86","155,022,988.86","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"FCN","FTI CONSULTING INC","Equity","0.34","75.39","2,046,685.00","154,299,582.15","154,299,582.15","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.33","13.33","11,369,227.00","151,551,795.91","151,551,795.91","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","26.92","5,577,468.00","150,145,438.56","150,145,438.56","Financials","2341439","US3208671046","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.33","53.35","2,802,227.00","149,498,810.45","149,498,810.45","Health Care","B72ZBG4","US8684591089","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.33","96.41","1,546,096.00","149,059,115.36","149,059,115.36","Health Care","2024332","US0234361089","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.33","11.40","13,065,049.00","148,941,558.60","148,941,558.60","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"BLD","TOPBUILD CORP","Equity","0.32","75.40","1,938,587.00","146,169,459.80","146,169,459.80","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"RH","RH","Equity","0.32","139.46","1,036,505.00","144,550,987.30","144,550,987.30","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.32","19.75","7,292,382.00","144,024,544.50","144,024,544.50","Financials","2658441","US6800331075","NASDAQ"
"MOGA","MOOG INC CLASS A","Equity","0.31","80.68","1,766,144.00","142,492,497.92","142,492,497.92","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"EXPO","EXPONENT INC","Equity","0.31","50.30","2,801,796.00","140,930,338.80","140,930,338.80","Industrials","2330318","US30214U1025","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.31","89.07","1,579,805.00","140,713,231.35","140,713,231.35","Health Care","B06DT50","US50187A1079","NASDAQ"
"MDCO","MEDICINES","Equity","0.31","39.89","3,509,521.00","139,994,792.69","139,994,792.69","Health Care","2616773","US5846881051","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","127.53","1,086,681.00","138,584,427.93","138,584,427.93","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.10","3,204,422.00","138,110,588.20","138,110,588.20","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.30","45.90","2,983,894.00","136,960,734.60","136,960,734.60","Information Technology","2452698","US9021041085","NASDAQ"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.30","61.00","2,231,210.00","136,103,810.00","136,103,810.00","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"EE","EL PASO ELECTRIC","Equity","0.30","61.45","2,194,060.00","134,824,987.00","134,824,987.00","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.30","1,484,449.00","134,045,744.70","134,045,744.70","Financials","2447821","US4538361084","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.29","23.67","5,589,449.00","132,302,257.83","132,302,257.83","Financials","2160645","US1266001056","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.29","12.10","10,928,073.00","132,229,683.30","132,229,683.30","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.29","19.23","6,871,422.00","132,137,445.06","132,137,445.06","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.28","30.80","4,193,265.00","129,152,562.00","129,152,562.00","Health Care","B018VB0","US60877T1007","NASDAQ"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","30.15","4,273,174.00","128,836,196.10","128,836,196.10","Financials","2810133","US8287302009","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.28","11.89","10,802,780.00","128,445,054.20","128,445,054.20","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.28","10.33","12,340,687.00","127,479,296.71","127,479,296.71","Information Technology","BYXB201","US9255501051","NASDAQ"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.28","84.30","1,510,697.00","127,351,757.10","127,351,757.10","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.28","21.60","5,835,661.00","126,050,277.60","126,050,277.60","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.28","58.39","2,143,234.00","125,143,433.26","125,143,433.26","Information Technology","2049175","US0079731008","NASDAQ"
"IRBT","IROBOT CORP","Equity","0.27","82.91","1,502,157.00","124,543,836.87","124,543,836.87","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.27","74.04","1,681,545.00","124,501,591.80","124,501,591.80","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.27","155.07","800,333.00","124,107,638.31","124,107,638.31","Consumer Staples","2469171","US4660321096","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.27","90.25","1,370,081.00","123,649,810.25","123,649,810.25","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","36.51","3,354,340.00","122,466,953.40","122,466,953.40","Industrials","2906496","US9135431040","NASDAQ"
"ROG","ROGERS CORP","Equity","0.27","122.92","995,905.00","122,416,642.60","122,416,642.60","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"AWR","AMERICAN STATES WATER","Equity","0.27","61.52","1,974,905.00","121,496,155.60","121,496,155.60","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.27","161.80","750,627.00","121,451,448.60","121,451,448.60","Consumer Staples","2944742","US9292361071","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","27.17","4,452,752.00","120,981,271.84","120,981,271.84","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"MGLN","MAGELLAN HEALTH INC","Equity","0.27","91.00","1,327,440.00","120,797,040.00","120,797,040.00","Health Care","2307787","US5590792074","NASDAQ"
"POWI","POWER INTEGRATIONS INC","Equity","0.27","75.60","1,597,277.00","120,754,141.20","120,754,141.20","Information Technology","2133045","US7392761034","NASDAQ"
"BOFI","BOFI HOLDING INC","Equity","0.27","40.25","2,997,446.00","120,647,201.50","120,647,201.50","Financials","B0637D4","US05566U1088","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.26","17.13","7,022,862.00","120,301,626.06","120,301,626.06","Financials","BYN87K7","US43940T1097","NASDAQ"
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.26","29.26","4,110,990.00","120,287,567.40","120,287,567.40","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","52.85","2,273,701.00","120,165,097.85","120,165,097.85","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.26","28.47","4,212,071.00","119,917,661.37","119,917,661.37","Energy","2092801","US1445771033","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","134.96","883,594.00","119,249,846.24","119,249,846.24","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.26","30.43","3,907,316.00","118,899,625.88","118,899,625.88","Financials","2862156","US90984P3038","NASDAQ"
"KWR","QUAKER CHEMICAL CORP","Equity","0.26","164.64","717,085.00","118,060,874.40","118,060,874.40","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.26","69.20","1,705,895.00","118,047,934.00","118,047,934.00","Information Technology","2688363","US64111Q1040","NASDAQ"
"WAGE","WAGEWORKS INC","Equity","0.26","54.40","2,156,530.00","117,315,232.00","117,315,232.00","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.26","30.58","3,813,256.00","116,609,368.48","116,609,368.48","Information Technology","2145460","US1143401024","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.25","72.33","1,598,317.00","115,606,268.61","115,606,268.61","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.25","18.75","6,152,756.00","115,364,175.00","115,364,175.00","Real Estate","B28YD08","US76131N1019","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","18.84","6,112,203.00","115,153,904.52","115,153,904.52","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.25","61.79","1,853,046.00","114,499,712.34","114,499,712.34","Information Technology","B07LST0","US3020811044","NASDAQ"
"MNRO","MONRO INC","Equity","0.25","64.55","1,772,984.00","114,446,117.20","114,446,117.20","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","31.60","3,613,496.00","114,186,473.60","114,186,473.60","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"ITRI","ITRON INC","Equity","0.25","60.80","1,871,935.00","113,813,648.00","113,813,648.00","Information Technology","2471949","US4657411066","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.25","73.25","1,550,824.00","113,597,858.00","113,597,858.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"OMCL","OMNICELL INC","Equity","0.25","54.00","2,100,360.00","113,419,440.00","113,419,440.00","Health Care","2789523","US68213N1090","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.25","40.70","2,780,521.00","113,167,204.70","113,167,204.70","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"PLCE","CHILDRENS PLACE INC","Equity","0.25","124.25","903,504.00","112,260,372.00","112,260,372.00","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.25","54.95","2,040,337.00","112,116,518.15","112,116,518.15","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","30.20","3,711,581.00","112,089,746.20","112,089,746.20","Information Technology","B92RRW2","US8010561020","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","40.55","2,758,123.00","111,841,887.65","111,841,887.65","Industrials","2408044","US4198791018","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.24","62.50","1,778,338.00","111,146,125.00","111,146,125.00","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","85.01","1,306,176.00","111,038,021.76","111,038,021.76","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.24","21.92","5,057,278.00","110,855,533.76","110,855,533.76","Health Care","2982924","US84763A1088","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.24","50.85","2,179,335.00","110,819,184.75","110,819,184.75","Financials","2038849","US03076K1088","NASDAQ"
"EGHT","8X8 INC","Equity","0.24","22.05","5,024,518.00","110,790,621.90","110,790,621.90","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.24","30.80","3,590,331.00","110,582,194.80","110,582,194.80","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","69.95","1,576,127.00","110,250,083.65","110,250,083.65","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.24","63.42","1,733,206.00","109,919,924.52","109,919,924.52","Financials","2346003","US06652V2088","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.24","17.47","6,269,295.00","109,524,583.65","109,524,583.65","Information Technology","2517832","US31787A5074","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.24","41.95","2,598,822.00","109,020,582.90","109,020,582.90","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.24","57.35","1,900,625.00","109,000,843.75","109,000,843.75","Information Technology","2389558","US1013881065","NASDAQ"
"HSC","HARSCO CORP","Equity","0.24","24.60","4,404,937.00","108,361,450.20","108,361,450.20","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"MRCY","MERCURY SYSTEMS INC","Equity","0.24","41.53","2,608,709.00","108,339,684.77","108,339,684.77","Industrials","2144047","US5893781089","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.24","23.99","4,510,543.00","108,207,926.57","108,207,926.57","Health Care","2418043","US40425J1016","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.24","33.25","3,250,605.00","108,082,616.25","108,082,616.25","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.24","81.70","1,321,875.00","107,997,187.50","107,997,187.50","Materials","2245597","US45768S1050","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.24","27.55","3,897,066.00","107,364,168.30","107,364,168.30","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","46.06","2,325,206.00","107,098,988.36","107,098,988.36","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.23","46.89","2,268,457.00","106,367,948.73","106,367,948.73","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.23","60.02","1,764,297.00","105,893,105.94","105,893,105.94","Information Technology","2692160","US7291321005","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.04","3,299,301.00","105,709,604.04","105,709,604.04","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.23","67.05","1,575,903.00","105,664,296.15","105,664,296.15","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.23","55.23","1,904,144.00","105,165,873.12","105,165,873.12","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.23","74.35","1,402,826.00","104,300,113.10","104,300,113.10","Industrials","2982399","US78709Y1055","NASDAQ"
"PRAA","PRA GROUP INC","Equity","0.23","42.30","2,453,839.00","103,797,389.70","103,797,389.70","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","8.75","11,807,372.00","103,314,505.00","103,314,505.00","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","44.34","2,321,426.00","102,932,028.84","102,932,028.84","Financials","BV2CL41","US52471Y1064","NASDAQ"
"ABAX","ABAXIS INC","Equity","0.23","83.23","1,235,808.00","102,856,299.84","102,856,299.84","Health Care","2011550","US0025671050","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.23","48.85","2,101,337.00","102,650,312.45","102,650,312.45","Industrials","2350383","US3535141028","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","41.92","2,446,386.00","102,552,501.12","102,552,501.12","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CNMD","CONMED CORP","Equity","0.22","75.48","1,354,409.00","102,230,791.32","102,230,791.32","Health Care","2216010","US2074101013","NASDAQ"
"EBIX","EBIX INC","Equity","0.22","84.50","1,202,700.00","101,628,150.00","101,628,150.00","Information Technology","2008400","US2787152063","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.22","50.00","2,032,588.00","101,629,400.00","101,629,400.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"KAMN","KAMAN CORP","Equity","0.22","66.74","1,516,661.00","101,221,955.14","101,221,955.14","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.22","176.30","573,684.00","101,140,489.20","101,140,489.20","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","32.50","3,110,638.00","101,095,735.00","101,095,735.00","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"NWN","NORTHWEST NATURAL GAS","Equity","0.22","65.25","1,546,605.00","100,915,976.25","100,915,976.25","Utilities","2649586","US6676551046","New York Stock Exchange Inc."
"SLCA","US SILICA HOLDINGS INC","Equity","0.22","25.71","3,921,218.00","100,814,514.78","100,814,514.78","Energy","B7GGNT0","US90346E1038","New York Stock Exchange Inc."
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","18.24","5,524,530.00","100,767,427.20","100,767,427.20","Financials","B523Z73","US6673401039","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.22","46.64","2,158,756.00","100,684,379.84","100,684,379.84","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","32.03","3,134,565.00","100,400,116.95","100,400,116.95","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"FWRD","FORWARD AIR CORP","Equity","0.22","62.58","1,604,119.00","100,385,767.02","100,385,767.02","Industrials","2510790","US3498531017","NASDAQ"
"ELY","CALLAWAY GOLF","Equity","0.22","19.57","5,123,772.00","100,272,218.04","100,272,218.04","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"ENSG","ENSIGN GROUP INC","Equity","0.22","38.05","2,631,655.00","100,134,472.75","100,134,472.75","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","68.90","1,445,741.00","99,611,554.90","99,611,554.90","Health Care","BZ0G875","US75901B1070","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.22","217.10","458,781.00","99,601,355.10","99,601,355.10","Consumer Discretionary","2787022","US1495681074","NASDAQ"
