iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 21, 2018"
Total Net Assets,"47,306,961,371.26"
Shares Outstanding,"528,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"FUL","HB FULLER","Equity","0.34","58.32","2,785,969.00","162,477,712.08","162,477,712.08","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"FCN","FTI CONSULTING INC","Equity","0.34","77.49","2,072,860.00","160,625,921.40","160,625,921.40","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"STRA","STRATEGIC EDUCATION INC","Equity","0.33","137.76","1,148,692.00","158,243,809.92","158,243,809.92","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"RH","RH","Equity","0.33","150.30","1,049,957.00","157,808,537.10","157,808,537.10","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.33","185.75","847,828.00","157,484,051.00","157,484,051.00","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"LHCG","LHC GROUP INC","Equity","0.33","97.85","1,600,109.00","156,570,665.65","156,570,665.65","Health Care","B06DT50","US50187A1079","NASDAQ"
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.57","5,667,976.00","156,266,098.32","156,266,098.32","Financials","2341439","US3208671046","NASDAQ"
"SJI","S JERSEY INDS INC","Equity","0.33","33.12","4,711,970.00","156,060,446.40","156,060,446.40","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.33","101.91","1,526,493.00","155,564,901.63","155,564,901.63","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.33","109.97","1,414,356.00","155,536,729.32","155,536,729.32","Information Technology","2572381","US12709P1030","NASDAQ"
"QLYS","QUALYS INC","Equity","0.32","85.10","1,802,725.00","153,411,897.50","153,411,897.50","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.32","58.30","2,621,501.00","152,833,508.30","152,833,508.30","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","36.62","4,161,384.00","152,389,882.08","152,389,882.08","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.32","20.30","7,384,434.00","149,904,010.20","149,904,010.20","Financials","2658441","US6800331075","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","51.90","2,830,014.00","146,877,726.60","146,877,726.60","Industrials","2330318","US30214U1025","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.31","31.61","4,583,682.00","144,890,188.02","144,890,188.02","Health Care","2418043","US40425J1016","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","130.74","1,100,002.00","143,814,261.48","143,814,261.48","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.30","80.31","1,788,521.00","143,636,121.51","143,636,121.51","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","44.22","3,245,737.00","143,526,490.14","143,526,490.14","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.30","46.80","3,032,359.00","141,914,401.20","141,914,401.20","Information Technology","2452698","US9021041085","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.30","66.30","2,134,460.00","141,514,698.00","141,514,698.00","Health Care","2789523","US68213N1090","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.30","48.00","2,930,330.00","140,655,840.00","140,655,840.00","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"CVBF","CVB FINANCIAL CORP","Equity","0.30","24.86","5,657,756.00","140,651,814.16","140,651,814.16","Financials","2160645","US1266001056","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.30","63.60","2,209,969.00","140,554,028.40","140,554,028.40","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.23","12,492,738.00","140,293,447.74","140,293,447.74","Information Technology","BYXB201","US9255501051","NASDAQ"
"MDCO","MEDICINES","Equity","0.30","39.37","3,554,948.00","139,958,302.76","139,958,302.76","Health Care","2616773","US5846881051","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.29","70.81","1,964,064.00","139,075,371.84","139,075,371.84","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.29","31.65","4,327,209.00","136,956,164.85","136,956,164.85","Financials","2810133","US8287302009","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.60","1,508,578.00","136,677,166.80","136,677,166.80","Financials","2447821","US4538361084","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.29","21.61","6,260,848.00","135,296,925.28","135,296,925.28","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"MRCY","MERCURY SYSTEMS INC","Equity","0.28","50.87","2,651,090.00","134,860,948.30","134,860,948.30","Industrials","2144047","US5893781089","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.28","73.57","1,817,688.00","133,727,306.16","133,727,306.16","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"ROG","ROGERS CORP","Equity","0.28","131.49","1,012,091.00","133,079,845.59","133,079,845.59","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"GTLS","CHART INDUSTRIES INC","Equity","0.28","77.62","1,708,885.00","132,643,653.70","132,643,653.70","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","64.60","2,051,962.00","132,556,745.20","132,556,745.20","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.28","94.50","1,387,307.00","131,100,511.50","131,100,511.50","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.28","172.70","756,348.00","130,621,299.60","130,621,299.60","Consumer Staples","2944742","US9292361071","NASDAQ"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.71","6,954,593.00","130,120,435.03","130,120,435.03","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","84.50","1,535,202.00","129,724,569.00","129,724,569.00","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.89","10,910,108.00","129,721,184.12","129,721,184.12","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"DORM","DORMAN PRODUCTS INC","Equity","0.27","79.82","1,624,305.00","129,652,025.10","129,652,025.10","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.27","9.72","13,276,954.00","129,051,992.88","129,051,992.88","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","177.09","728,746.00","129,053,629.14","129,053,629.14","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.97","3,396,106.00","128,950,144.82","128,950,144.82","Industrials","2906496","US9135431040","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.58","4,506,125.00","128,785,052.50","128,785,052.50","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","142.17","897,959.00","127,662,831.03","127,662,831.03","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.27","71.20","1,789,292.00","127,397,590.40","127,397,590.40","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","58.45","2,170,354.00","126,857,191.30","126,857,191.30","Information Technology","2049175","US0079731008","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.27","17.81","7,109,760.00","126,624,825.60","126,624,825.60","Financials","BYN87K7","US43940T1097","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.35","2,847,650.00","126,293,277.50","126,293,277.50","Health Care","B72ZBG4","US8684591089","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.27","136.75","918,169.00","125,559,610.75","125,559,610.75","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","78.20","1,594,541.00","124,693,106.20","124,693,106.20","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.26","31.46","3,960,840.00","124,608,026.40","124,608,026.40","Financials","2862156","US90984P3038","NASDAQ"
"MED","MEDIFAST INC","Equity","0.26","214.50","580,344.00","124,483,788.00","124,483,788.00","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"FNSR","FINISAR CORP","Equity","0.26","19.60","6,341,399.00","124,291,420.40","124,291,420.40","Information Technology","2517832","US31787A5074","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","64.40","1,902,317.00","122,509,214.80","122,509,214.80","Information Technology","2471949","US4657411066","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.26","43.70","2,791,579.00","121,992,002.30","121,992,002.30","Industrials","2408044","US4198791018","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","61.18","1,993,351.00","121,953,214.18","121,953,214.18","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","53.00","2,301,037.00","121,954,961.00","121,954,961.00","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.57","6,227,280.00","121,867,869.60","121,867,869.60","Real Estate","B28YD08","US76131N1019","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.26","62.99","1,931,514.00","121,666,066.86","121,666,066.86","Information Technology","2389558","US1013881065","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.26","70.00","1,733,573.00","121,350,110.00","121,350,110.00","Information Technology","2688363","US64111Q1040","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.26","55.33","2,184,433.00","120,864,677.89","120,864,677.89","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.44","6,183,829.00","120,213,635.76","120,213,635.76","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.25","32.95","3,630,694.00","119,631,367.30","119,631,367.30","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","73.30","1,623,134.00","118,975,722.20","118,975,722.20","Information Technology","2133045","US7392761034","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.25","23.14","5,139,336.00","118,924,235.04","118,924,235.04","Health Care","2982924","US84763A1088","NASDAQ"
"ELY","CALLAWAY GOLF","Equity","0.25","22.93","5,164,212.00","118,415,381.16","118,415,381.16","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.25","26.55","4,453,637.00","118,244,062.35","118,244,062.35","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","145.30","813,346.00","118,179,173.80","118,179,173.80","Consumer Staples","2469171","US4660321096","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.25","27.80","4,245,585.00","118,027,263.00","118,027,263.00","Health Care","B018VB0","US60877T1007","NASDAQ"
"BANR","BANNER CORP","Equity","0.25","66.92","1,756,271.00","117,529,655.32","117,529,655.32","Financials","2346003","US06652V2088","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","31.95","3,672,101.00","117,323,626.95","117,323,626.95","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.25","38.63","3,034,478.00","117,221,885.14","117,221,885.14","Financials","B0637D4","US05566U1088","NASDAQ"
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.25","88.62","1,322,211.00","117,174,338.82","117,174,338.82","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","57.25","2,046,537.00","117,164,243.25","117,164,243.25","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","73.10","1,601,646.00","117,080,322.60","117,080,322.60","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.25","60.27","1,926,520.00","116,111,360.40","116,111,360.40","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"SANM","SANMINA CORP","Equity","0.24","30.75","3,771,838.00","115,984,018.50","115,984,018.50","Information Technology","B92RRW2","US8010561020","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.24","49.19","2,350,830.00","115,637,327.70","115,637,327.70","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.55","5,908,090.00","115,503,159.50","115,503,159.50","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.24","52.80","2,182,868.00","115,255,430.40","115,255,430.40","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.24","73.40","1,569,602.00","115,208,786.80","115,208,786.80","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.24","64.00","1,799,828.00","115,188,992.00","115,188,992.00","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.24","22.45","5,106,069.00","114,631,249.05","114,631,249.05","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","60.80","1,883,090.00","114,491,872.00","114,491,872.00","Information Technology","B07LST0","US3020811044","NASDAQ"
"BRKS","BROOKS AUTOMATION INC","Equity","0.24","29.30","3,875,072.00","113,539,609.60","113,539,609.60","Information Technology","2145460","US1143401024","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.24","23.66","4,758,976.00","112,597,372.16","112,597,372.16","Energy","2092801","US1445771033","NASDAQ"
"SAIA","SAIA INC","Equity","0.24","78.50","1,419,417.00","111,424,234.50","111,424,234.50","Industrials","2982399","US78709Y1055","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.23","240.00","462,370.00","110,968,800.00","110,968,800.00","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.23","61.66","1,792,989.00","110,555,701.74","110,555,701.74","Information Technology","2692160","US7291321005","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.23","50.05","2,205,489.00","110,384,724.45","110,384,724.45","Financials","2038849","US03076K1088","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","9.21","11,945,964.00","110,022,328.44","110,022,328.44","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.79","3,338,537.00","109,470,628.23","109,470,628.23","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.23","27.61","3,960,234.00","109,342,060.74","109,342,060.74","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.23","4.94","22,078,043.00","109,065,532.42","109,065,532.42","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.83","2,486,063.00","108,964,141.29","108,964,141.29","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","41.45","2,626,550.00","108,870,497.50","108,870,497.50","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.23","44.20","2,457,731.00","108,631,710.20","108,631,710.20","Industrials","2548177","US60740F1057","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","32.80","3,303,295.00","108,348,076.00","108,348,076.00","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","45.96","2,348,803.00","107,950,985.88","107,950,985.88","Financials","BV2CL41","US52471Y1064","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","34.43","3,110,638.00","107,099,266.34","107,099,266.34","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.23","67.20","1,591,585.00","106,954,512.00","106,954,512.00","Health Care","BZ0G875","US75901B1070","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","54.77","1,952,226.00","106,923,418.02","106,923,418.02","Information Technology","2475060","US45765U1034","NASDAQ"
"CNMD","CONMED CORP","Equity","0.23","77.90","1,369,908.00","106,715,833.20","106,715,833.20","Health Care","2216010","US2074101013","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","49.80","2,135,437.00","106,344,762.60","106,344,762.60","Industrials","2350383","US3535141028","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","33.48","3,171,350.00","106,176,798.00","106,176,798.00","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.22","51.25","2,071,676.00","106,173,395.00","106,173,395.00","Health Care","2731654","US7599161095","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.22","45.93","2,305,261.00","105,880,637.73","105,880,637.73","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.22","28.35","3,727,944.00","105,687,212.40","105,687,212.40","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","46.50","2,248,074.00","104,535,441.00","104,535,441.00","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","77.60","1,343,338.00","104,243,028.80","104,243,028.80","Materials","2245597","US45768S1050","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","64.19","1,622,864.00","104,171,640.16","104,171,640.16","Industrials","2510790","US3498531017","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","18.51","5,589,084.00","103,453,944.84","103,453,944.84","Financials","B523Z73","US6673401039","NASDAQ"
"KAMN","KAMAN CORP","Equity","0.22","66.86","1,541,297.00","103,051,117.42","103,051,117.42","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
