iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 30, 2018"
Total Net Assets,"47,817,511,896.23"
Shares Outstanding,"532,600,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","129.50","1,106,034.00","143,231,403.00","143,231,403.00","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.34","12,561,236.00","142,444,416.24","142,444,416.24","Information Technology","BYXB201","US9255501051","NASDAQ"
"MOGA","MOOG INC CLASS A","Equity","0.30","78.97","1,798,323.00","142,013,567.31","142,013,567.31","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.30","48.00","2,946,396.00","141,427,008.00","141,427,008.00","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.22","3,263,543.00","141,050,328.46","141,050,328.46","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"ROG","ROGERS CORP","Equity","0.30","138.48","1,017,659.00","140,925,418.32","140,925,418.32","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.29","76.33","1,827,664.00","139,505,593.12","139,505,593.12","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.25","1,516,872.00","136,897,698.00","136,897,698.00","Financials","2447821","US4538361084","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.29","61.55","2,222,091.00","136,769,701.05","136,769,701.05","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","31.25","4,350,931.00","135,966,593.75","135,966,593.75","Financials","2810133","US8287302009","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.28","23.81","5,630,896.00","134,071,633.76","134,071,633.76","Financials","2160645","US1266001056","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","64.70","2,063,214.00","133,489,945.80","133,489,945.80","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.28","81.19","1,633,237.00","132,602,512.03","132,602,512.03","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.28","21.04","6,295,184.00","132,450,671.36","132,450,671.36","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.28","173.35","760,524.00","131,836,835.40","131,836,835.40","Consumer Staples","2944742","US9292361071","NASDAQ"
"MED","MEDIFAST INC","Equity","0.28","225.74","583,534.00","131,726,965.16","131,726,965.16","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.28","11.99","10,952,420.00","131,319,515.80","131,319,515.80","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","178.63","732,748.00","130,890,775.24","130,890,775.24","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"LCII","LCI INDUSTRIES","Equity","0.27","93.00","1,394,905.00","129,726,165.00","129,726,165.00","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.49","6,992,757.00","129,296,076.93","129,296,076.93","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","59.13","2,182,244.00","129,036,087.72","129,036,087.72","Information Technology","2049175","US0079731008","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.27","20.23","6,376,199.00","128,990,505.77","128,990,505.77","Information Technology","2517832","US31787A5074","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.27","139.60","923,215.00","128,880,814.00","128,880,814.00","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.27","74.90","1,718,281.00","128,699,246.90","128,699,246.90","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.38","4,530,833.00","128,585,040.54","128,585,040.54","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.27","32.28","3,981,926.00","128,536,571.28","128,536,571.28","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","82.85","1,543,612.00","127,888,254.20","127,888,254.20","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.20","3,414,724.00","127,027,732.80","127,027,732.80","Industrials","2906496","US9135431040","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.27","57.79","2,196,439.00","126,932,209.81","126,932,209.81","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.27","65.32","1,942,128.00","126,859,800.96","126,859,800.96","Information Technology","2389558","US1013881065","NASDAQ"
"MNRO","MONRO INC","Equity","0.26","70.25","1,799,094.00","126,386,353.50","126,386,353.50","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","66.00","1,912,757.00","126,241,962.00","126,241,962.00","Information Technology","2471949","US4657411066","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","139.74","902,889.00","126,169,708.86","126,169,708.86","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","54.35","2,313,681.00","125,748,562.35","125,748,562.35","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.26","79.00","1,578,186.00","124,676,694.00","124,676,694.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.26","43.50","2,863,252.00","124,551,462.00","124,551,462.00","Health Care","B72ZBG4","US8684591089","NASDAQ"
"DNR","DENBURY RESOURCES INC","Equity","0.26","5.61","22,199,147.00","124,537,214.67","124,537,214.67","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.26","27.70","4,478,055.00","124,042,123.50","124,042,123.50","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.26","71.10","1,743,085.00","123,933,343.50","123,933,343.50","Information Technology","2688363","US64111Q1040","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","77.15","1,603,299.00","123,694,517.85","123,694,517.85","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"HOPE","HOPE BANCORP INC","Equity","0.26","17.39","7,109,760.00","123,638,726.40","123,638,726.40","Financials","BYN87K7","US43940T1097","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.26","9.24","13,349,744.00","123,351,634.56","123,351,634.56","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"BLD","TOPBUILD CORP","Equity","0.26","62.02","1,974,852.00","122,480,321.04","122,480,321.04","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.53","6,261,442.00","122,285,962.26","122,285,962.26","Real Estate","B28YD08","US76131N1019","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.26","62.99","1,937,076.00","122,016,417.24","122,016,417.24","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"AWR","AMERICAN STATES WATER","Equity","0.25","60.45","2,004,255.00","121,157,214.75","121,157,214.75","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.25","66.70","1,809,688.00","120,706,189.60","120,706,189.60","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.40","6,217,759.00","120,624,524.60","120,624,524.60","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.25","1.00","120,478,465.00","120,478,464.76","120,478,464.76","Cash and/or Derivatives","-","US0669224778","-"
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.25","63.41","1,893,414.00","120,061,381.74","120,061,381.74","Information Technology","B07LST0","US3020811044","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.25","30.14","3,960,840.00","119,379,717.60","119,379,717.60","Financials","2862156","US90984P3038","NASDAQ"
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.60","1,632,008.00","118,483,780.80","118,483,780.80","Information Technology","2133045","US7392761034","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","144.09","817,812.00","117,838,531.08","117,838,531.08","Consumer Staples","2469171","US4660321096","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.25","73.60","1,600,285.00","117,780,976.00","117,780,976.00","Health Care","BZ0G875","US75901B1070","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","31.05","3,792,544.00","117,758,491.20","117,758,491.20","Information Technology","B92RRW2","US8010561020","NASDAQ"
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.25","19.75","5,940,512.00","117,325,112.00","117,325,112.00","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.25","24.49","4,785,076.00","117,186,511.24","117,186,511.24","Energy","2092801","US1445771033","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.24","22.63","5,167,524.00","116,941,068.12","116,941,068.12","Health Care","2982924","US84763A1088","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.24","56.75","2,057,789.00","116,779,525.75","116,779,525.75","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.24","22.44","5,192,516.00","116,520,059.04","116,520,059.04","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.24","41.35","2,806,891.00","116,064,942.85","116,064,942.85","Industrials","2408044","US4198791018","NASDAQ"
"ABM","ABM INDUSTRIES INC","Equity","0.24","31.62","3,650,588.00","115,431,592.56","115,431,592.56","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.24","22.40","5,134,083.00","115,003,459.20","115,003,459.20","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","86.24","1,329,461.00","114,652,716.64","114,652,716.64","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"BGS","B AND G FOODS INC","Equity","0.24","31.05","3,692,227.00","114,643,648.35","114,643,648.35","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","48.46","2,363,706.00","114,545,192.76","114,545,192.76","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.24","63.52","1,802,849.00","114,516,968.48","114,516,968.48","Information Technology","2692160","US7291321005","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","70.95","1,610,404.00","114,258,163.80","114,258,163.80","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.24","52.00","2,194,816.00","114,130,432.00","114,130,432.00","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.24","34.15","3,321,391.00","113,425,502.65","113,425,502.65","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.24","54.41","2,083,044.00","113,338,424.04","113,338,424.04","Health Care","2731654","US7599161095","NASDAQ"
"SAIA","SAIA INC","Equity","0.24","79.00","1,427,189.00","112,747,931.00","112,747,931.00","Industrials","2982399","US78709Y1055","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.24","9.38","12,011,504.00","112,667,907.52","112,667,907.52","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.24","64.10","1,756,271.00","112,576,971.10","112,576,971.10","Financials","2346003","US06652V2088","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.24","241.70","464,922.00","112,371,647.40","112,371,647.40","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","26.30","4,268,843.00","112,270,570.90","112,270,570.90","Health Care","B018VB0","US60877T1007","NASDAQ"
"BOFI","BOFI HOLDING INC","Equity","0.23","36.63","3,051,124.00","111,762,672.12","111,762,672.12","Financials","B0637D4","US05566U1088","NASDAQ"
"CNMD","CONMED CORP","Equity","0.23","79.88","1,377,448.00","110,030,546.24","110,030,546.24","Health Care","2216010","US2074101013","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.74","3,356,865.00","109,903,760.10","109,903,760.10","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","49.10","2,217,611.00","108,884,700.10","108,884,700.10","Financials","2038849","US03076K1088","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","55.18","1,962,956.00","108,315,912.08","108,315,912.08","Information Technology","2475060","US45765U1034","NASDAQ"
"WING","WINGSTOP INC","Equity","0.23","66.48","1,626,910.00","108,156,976.80","108,156,976.80","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","40.90","2,640,934.00","108,014,200.60","108,014,200.60","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.16","2,499,693.00","107,886,749.88","107,886,749.88","Financials","BMH0MP5","US81768T1088","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","34.65","3,110,638.00","107,783,606.70","107,783,606.70","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","45.29","2,361,679.00","106,960,441.91","106,960,441.91","Financials","BV2CL41","US52471Y1064","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.22","43.20","2,471,187.00","106,755,278.40","106,755,278.40","Industrials","2548177","US60740F1057","NASDAQ"
"BRC","BRADY NONVOTING CORP CLASS A","Equity","0.22","40.15","2,651,056.00","106,439,898.40","106,439,898.40","Industrials","2117726","US1046741062","New York Stock Exchange Inc."
"FWRD","FORWARD AIR CORP","Equity","0.22","64.25","1,631,738.00","104,839,166.50","104,839,166.50","Industrials","2510790","US3498531017","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","46.30","2,260,428.00","104,657,816.40","104,657,816.40","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"CUB","CUBIC CORP","Equity","0.22","75.05","1,391,339.00","104,419,991.95","104,419,991.95","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","48.60","2,147,153.00","104,351,635.80","104,351,635.80","Industrials","2350383","US3535141028","NASDAQ"
"ENSG","ENSIGN GROUP INC","Equity","0.22","38.60","2,689,048.00","103,797,252.80","103,797,252.80","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"IOSP","INNOSPEC INC","Equity","0.22","76.75","1,350,704.00","103,666,532.00","103,666,532.00","Materials","2245597","US45768S1050","NASDAQ"
