"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Allegiant","ALGT","130.35","131.55","129.00","+1.40","+1.09%","104.69K","15:59:59"
"Allete","ALE","77.59","77.78","76.70","+0.55","+0.71%","217.10K","15:59:59"
"AMAG","AMAG","25.40","25.63","24.85","+0.20","+0.79%","523.09K","15:59:59"
"Amedisys","AMED","112.15","112.79","110.39","+1.94","+1.76%","263.35K","15:59:59"
"American Assets","AAT","38.81","39.00","38.60","+0.19","+0.49%","128.43K","15:59:59"
"American Axle&Manufacturing","AXL","17.07","17.44","16.91","-0.39","-2.23%","1.44M","15:59:59"
"American Equity Inv. Life","AEL","36.01","36.86","35.89","-0.81","-2.20%","316.28K","15:59:59"
"American Public Education","APEI","34.18","40.18","33.15","-9.28","-21.35%","534.34K","15:59:59"
"American States Water","AWR","59.74","59.83","59.30","+0.06","+0.10%","161.46K","15:59:59"
"American Vanguard","AVD","19.89","20.15","19.80","-0.21","-1.04%","51.59K","15:59:59"
"American Woodmark","AMWD","85.65","87.15","85.10","+0.70","+0.82%","52.99K","15:59:59"
"Ameris","ABCB","48.88","49.75","48.70","-0.53","-1.06%","207.32K","15:59:59"
"AMERISAFE","AMSF","62.80","63.35","62.35","+0.55","+0.88%","28.26K","15:59:59"
"AMN Healthcare Services","AMN","57.00","58.00","55.60","+1.50","+2.70%","419.71K","15:59:59"
"Amneal Pharma A","AMRX","20.14","21.39","18.09","-0.04","-0.20%","3.36M","15:59:59"
"Amphastar P","AMPH","17.18","17.89","16.18","-0.79","-4.40%","341.95K","15:59:59"
"AngioDynamics","ANGO","21.53","21.64","21.16","+0.30","+1.41%","96.66K","15:59:59"
"ANI Pharma","ANIP","56.71","57.28","55.99","-0.35","-0.61%","86.90K","15:59:59"
"Anika","ANIK","41.78","42.17","41.11","+0.53","+1.28%","86.13K","15:59:59"
"Anixter","AXE","72.85","74.60","72.75","-0.55","-0.75%","218.55K","15:59:59"
"Apogee","APOG","49.71","50.17","49.58","-0.13","-0.26%","131.51K","15:59:59"
"Applied Industrial Technologies","AIT","74.55","75.10","74.15","+0.05","+0.07%","190.45K","15:59:59"
"ArcBest Corp","ARCB","47.85","48.45","47.35","+0.13","+0.27%","244.58K","15:59:59"
"Archrock","AROC","13.05","13.28","13.05","-0.15","-1.14%","476.16K","15:59:59"
"Asbury Automotive","ABG","75.40","75.90","74.85","-0.05","-0.07%","192.21K","15:59:59"
"ASGN","ASGN","91.46","92.36","91.42","-0.41","-0.45%","168.10K","15:59:59"
"Astec","ASTE","45.99","47.00","45.93","-0.42","-0.91%","148.85K","15:59:59"
"Atlas Air","AAWW","61.68","62.08","61.55","-0.12","-0.20%","207.76K","15:59:59"
"ATN Int","ATNI","69.12","69.80","66.33","+2.60","+3.91%","46.03K","15:59:59"
"Avista","AVA","50.78","50.79","50.64","+0.17","+0.34%","166.21K","15:59:59"
"Axon Enterprise","AAXN","59.33","61.86","59.22","-0.45","-0.75%","1.10M","15:59:59"
"AZZ","AZZ","53.25","54.30","53.15","-0.85","-1.57%","86.36K","15:59:59"
"B&G Foods","BGS","31.00","31.10","30.45","+0.35","+1.14%","363.98K","15:59:59"
"Badger Meter","BMI","52.05","52.68","51.70","-0.35","-0.67%","87.44K","15:59:59"
"Balchem","BCPC","100.68","102.69","100.61","-1.35","-1.32%","58.96K","15:59:59"
"Banc of California","BANC","20.20","20.40","20.00","+0.15","+0.75%","234.26K","15:59:59"
"Banner","BANR","65.03","65.44","64.87","0.00","0.00%","113.98K","15:59:59"
"Barnes","B","66.49","67.36","66.32","-0.76","-1.13%","100.95K","15:59:59"
"Barnes & Noble Education Inc","BNED","6.16","6.17","5.91","+0.24","+4.05%","214.14K","15:59:59"
"Barnes&Noble","BKS","6.05","6.10","5.90","+0.10","+1.68%","548.03K","15:59:59"
"Bel Fuse B","BELFB","24.90","25.40","24.55","-0.25","-0.99%","12.28K","15:59:59"
"Belmond","BEL","15.10","16.20","14.00","+3.95","+35.43%","3.61M","15:59:59"
"Benchmark Electronics","BHE","25.55","25.90","25.45","-0.10","-0.39%","238.21K","15:59:59"
"Big 5","BGFV","5.65","5.75","5.65","0.00","0.00%","170.87K","15:59:59"
"Biglari","BH","186.38","189.23","182.00","+0.24","+0.13%","2.30K","15:59:59"
"BioTelemetry","BEAT","57.150","58.350","57.000","-0.700","-1.21%","252.74K","15:59:59"
"BJs Restaurants","BJRI","63.90","65.60","63.55","+0.65","+1.03%","237.99K","15:59:59"
"Black Box","BBOX","1.46","1.49","1.43","-0.02","-1.35%","107.12K","15:59:00"
"Blackbaud","BLKB","96.47","97.57","96.34","-0.44","-0.45%","180.55K","15:59:59"
"Blucora","BCOR","34.450","35.350","34.350","-0.250","-0.72%","427.49K","15:59:59"
"BofI Holding","BOFI","37.11","37.56","36.59","-0.07","-0.20%","817.82K","15:59:59"
"Boise Cascad Llc","BCC","44.10","44.45","43.65","+0.10","+0.23%","380.69K","15:59:59"
"Boston Private","BPFH","14.10","14.40","14.05","-0.15","-1.05%","455.67K","15:59:59"
"Bottomline","EPAY","56.44","57.67","56.23","-0.34","-0.60%","410.11K","15:59:59"
"Boyd Gaming","BYD","35.70","36.38","35.64","-0.17","-0.47%","640.85K","15:59:59"
"Brady","BRC","37.55","38.00","37.53","-0.30","-0.79%","99.97K","15:59:59"
"Briggs&Stratton","BGG","17.38","17.60","17.31","-0.04","-0.23%","192.55K","15:59:59"
"Brinks","BCO","80.05","81.25","79.90","-0.45","-0.56%","351.56K","15:59:59"
"Bristow","BRS","11.30","11.85","11.30","-0.51","-4.32%","458.43K","15:59:59"
"Brookline Bancorp","BRKL","17.95","18.05","17.85","+0.05","+0.28%","167.73K","15:59:59"
"Brooks Automation","BRKS","29.98","30.23","29.15","+0.16","+0.54%","567.61K","15:59:59"
"Buckle","BKE","25.25","25.35","24.20","+1.05","+4.34%","322.18K","15:59:59"
"Cabot","CCMP","122.60","123.61","122.29","-0.46","-0.37%","107.43K","15:59:59"
"CACI","CACI","181.90","183.45","181.15","-0.05","-0.03%","100.48K","15:59:59"
"Cal-Maine","CALM","46.90","47.35","46.55","+0.25","+0.54%","320.31K","15:59:59"
"CalAmp","CAMP","23.24","23.39","23.12","+0.09","+0.39%","108.11K","15:59:59"
"Calavo Growers","CVGW","96.45","97.08","94.45","+1.75","+1.85%","85.78K","15:59:59"
"Caleres","CAL","35.09","35.63","34.87","+0.21","+0.60%","246.27K","15:59:59"
"California Water Service","CWT","40.70","40.85","40.45","+0.10","+0.25%","116.66K","15:59:59"
"Callaway Golf","ELY","22.26","22.30","21.91","+0.35","+1.60%","950.05K","15:59:59"
"Cambrex","CBM","63.40","63.65","62.48","+0.50","+0.79%","245.85K","15:59:59"
"Cantel Medical","CMD","95.68","96.36","94.03","+0.65","+0.68%","305.38K","15:59:59"
"Capstead Mortgage","CMO","8.15","8.20","8.10","-0.01","-0.12%","638.45K","15:59:59"
"Carbo Ceramics","CRR","8.58","8.93","8.55","-0.28","-3.16%","193.49K","15:59:59"
"Cardtronics","CATM","30.36","31.34","30.13","-0.05","-0.16%","308.14K","15:59:59"
"Career","CECO","16.94","17.21","16.89","-0.30","-1.74%","439.88K","15:59:59"
"Caretrust Inc","CTRE","17.66","17.81","17.64","+0.02","+0.11%","469.35K","15:59:59"
"Carrizo Oil&Gas","CRZO","24.46","24.82","23.98","+0.04","+0.16%","2.79M","15:59:59"
"Cato","CATO","23.55","24.75","23.45","-1.11","-4.50%","370.85K","15:59:59"
"Cavco","CVCO","228.20","230.70","223.80","+4.75","+2.13%","41.99K","15:59:59"
"Cedar Realty","CDR","4.50","4.53","4.46","-0.02","-0.44%","349.54K","15:59:59"
"Celadon","CGIP","2.90","3.14","2.81","-0.05","-1.69%","183.40K","15:59:00"
"Central Garden&Pet","CENT","40.91","42.02","40.84","-0.55","-1.33%","1.02M","15:59:59"
"Central Garden&Pet A","CENTA","36.57","37.25","36.42","-1.33","-3.51%","4.55M","15:59:59"
"Century Aluminum","CENX","12.14","12.27","12.02","+0.12","+1.00%","859.05K","15:59:59"
"CEVA","CEVA","29.70","29.85","27.70","+1.15","+4.03%","228.82K","15:59:59"
"Chart Industries","GTLS","76.74","77.79","76.52","-0.11","-0.14%","86.11K","15:59:59"
"Chemed","CHE","316.78","319.43","316.28","-0.01","-0.00%","61.83K","15:59:59"
"Chemours Co","CC","47.040","47.990","47.020","-0.860","-1.80%","1.01M","15:59:59"
"Chesapeake Lodging","CHSP","31.42","31.54","31.24","+0.03","+0.10%","109.47K","15:59:59"
"Chuy's Holdings","CHUY","30.950","31.475","30.600","+0.350","+1.14%","211.80K","15:59:59"
"Cincinnati Bell","CBB","12.100","12.550","10.250","+2.150","+21.61%","1.20M","15:59:59"
"CIRCOR","CIR","44.20","45.01","44.01","+0.03","+0.07%","104.37K","15:59:59"
"City Holding","CHCO","80.37","81.16","80.06","-0.06","-0.07%","28.08K","15:59:59"
"Clearwater Paper","CLW","25.10","26.45","25.05","-1.30","-4.92%","171.27K","15:59:59"
"Cloud Peak Energy","CLD","2.610","2.630","2.600","0.000","0.00%","380.18K","15:59:59"
"CMTSU Liquidation","CBRI","0.003","0.003","0.003","0.000","0.00%","46.78K","15:16:00"
"Cogent","CCOI","50.00","50.85","49.78","+0.20","+0.40%","169.15K","15:59:59"
"Coherent","COHR","175.34","180.94","174.29","-1.74","-0.98%","435.14K","15:59:59"
"Cohu","COHU","26.30","26.87","26.10","-0.22","-0.83%","139.29K","15:59:59"
"Columbia Banking","COLB","41.88","42.14","41.59","-0.12","-0.29%","129.29K","15:59:59"
"Comfort Systems","FIX","55.80","56.05","55.65","+0.05","+0.09%","173.85K","15:59:59"
"Community Bank System","CBU","63.71","64.14","63.27","-0.23","-0.36%","74.20K","15:59:59"
"Community Health Systems","CYH","3.05","3.14","2.98","+0.03","+0.99%","1.16M","15:59:59"
"Computer Programs&Systems","CPSI","26.30","26.85","26.05","-0.60","-2.23%","158.42K","15:59:59"
"Comtech","CMTL","34.55","34.94","34.51","-0.12","-0.35%","79.23K","15:59:59"
"CONMED","CNMD","76.10","77.36","75.85","-0.91","-1.18%","126.37K","15:59:59"
"Consolidated Communications","CNSL","11.31","11.39","10.86","+0.48","+4.43%","662.78K","15:59:59"
"Contango Oil&Gas","MCF","4.79","5.19","4.55","-0.29","-5.71%","27.28K","08/08"
"Cooper Stnd","CPS","136.54","139.87","136.22","-2.39","-1.72%","112.68K","15:59:59"
"Core-Mark","CORE","31.08","31.70","29.19","+2.02","+6.95%","617.51K","15:59:59"
"CoreSite","COR","114.67","115.33","114.25","+0.28","+0.24%","216.68K","15:59:59"
"Corindus Vascular Robotics","CR3","0.826","0.826","0.826","+0.075","+9.99%","0","02:15:00"
"CorVel","CRVL","55.75","57.07","55.10","-0.80","-1.41%","26.44K","15:59:59"
"CPB","CPF","27.87","28.05","27.70","-0.13","-0.46%","81.36K","15:59:59"
"Cray","CRAY","21.50","21.90","21.40","-0.25","-1.15%","223.56K","15:59:59"
"Crocs","CROX","18.96","18.99","18.22","+0.70","+3.83%","1.14M","15:59:59"
"Cross Country","CCRN","9.35","9.80","9.07","+0.30","+3.31%","500.15K","15:59:59"
"CryoLife","CRY","33.15","33.25","32.25","+1.15","+3.59%","216.39K","15:59:59"
"CSG Systems","CSGS","37.68","38.31","37.62","-0.16","-0.42%","109.96K","15:59:59"
"CTS Corp","CTS","35.45","35.85","35.40","-0.30","-0.84%","70.56K","15:59:59"
"Cubic","CUB","71.15","73.33","70.90","-0.80","-1.11%","174.21K","15:59:59"
"Customers Bancorp","CUBI","25.20","26.61","25.15","-1.32","-4.98%","448.62K","15:59:59"
"CVB Financial","CVBF","24.11","24.30","24.00","-0.07","-0.29%","144.84K","15:59:59"
"Daktronics","DAKT","8.61","8.64","8.50","+0.02","+0.23%","141.99K","15:59:59"
"Darling Ingredients","DAR","19.81","19.96","18.60","-0.69","-3.37%","2.62M","15:59:59"
"Dave & Buster’s Entertainment","PLAY","50.74","51.20","50.61","+0.18","+0.36%","413.60K","15:59:59"
"Depomed","DEPO","7.56","7.86","7.09","-0.21","-2.70%","2.87M","15:59:59"
"DHI Group","DHX","2.05","2.10","2.00","0.00","0.00%","141.30K","15:59:59"
"Diamondrock Hospitality","DRH","11.52","11.63","11.50","-0.10","-0.86%","1.63M","15:59:59"
"Digi","DGII","13.10","13.29","13.05","-0.10","-0.76%","77.50K","15:59:59"
"Dime Community","DCOM","17.85","17.90","17.65","+0.15","+0.85%","327.40K","15:59:59"
"DineEquity","DIN","74.43","75.74","72.20","+2.18","+3.02%","277.03K","15:59:59"
"Diodes","DIOD","37.95","38.44","37.84","-0.33","-0.86%","339.20K","15:59:59"
"Diplomat Pharmacy","DPLO","19.14","19.96","18.74","+0.17","+0.90%","4.15M","15:59:59"
"Donnelley Financial Solutions","DFIN","18.40","18.64","18.17","-0.11","-0.59%","127.66K","15:59:59"
"Dorman","DORM","75.97","76.26","74.46","+1.22","+1.63%","79.76K","15:59:59"
"DSP Group","DSPG","12.35","12.40","12.10","+0.05","+0.41%","47.16K","15:59:59"
"DXP Enterprises","DXPE","47.67","49.40","47.57","-1.01","-2.07%","165.81K","15:59:59"
"Eagle Pharm","EGRX","78.49","80.19","77.42","-0.05","-0.06%","283.90K","15:59:59"
"EastGroup Properties","EGP","96.67","97.01","96.32","+0.38","+0.39%","111.50K","15:59:59"
"Ebix","EBIX","79.30","80.30","75.95","-0.40","-0.50%","296.38K","15:59:59"
"Echo Global","ECHO","32.60","33.55","32.55","-0.30","-0.91%","462.07K","15:59:59"
"eHealth","EHTH","24.69","25.11","24.59","-0.15","-0.60%","55.13K","15:59:59"
"El Paso Electric","EE","63.75","63.75","62.78","+0.90","+1.43%","166.37K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","11.60","11.70","11.50","+0.10","+0.87%","228.18K","15:59:59"
"Electro Scientific","ESIO","22.35","23.30","22.25","-1.00","-4.28%","999.83K","15:59:59"
"Electronics for Imaging","EFII","34.34","34.69","34.19","+0.06","+0.17%","514.64K","15:59:59"
"Emergent Biosolutions","EBS","56.46","57.13","55.63","+2.27","+4.19%","274.94K","15:59:59"
"Employers","EIG","43.60","44.15","43.35","-0.15","-0.34%","146.41K","15:59:59"
"Enanta","ENTA","92.26","95.98","91.40","-1.58","-1.68%","369.13K","15:59:59"
"Encore Capital","ECPG","40.00","40.30","38.10","+4.45","+12.52%","1.85M","15:59:59"
"Encore Wire","WIRE","51.30","51.65","51.00","-0.15","-0.29%","72.52K","15:59:59"
"Engility","EGL","33.610","34.160","33.520","-0.100","-0.30%","121.36K","15:59:59"
"Enova International Inc","ENVA","33.90","34.38","33.75","+0.10","+0.30%","262.06K","15:59:59"
"Enpro Industries","NPO","73.08","74.86","72.74","-1.17","-1.58%","254.46K","15:59:59"
"ePlus","PLUS","100.10","107.25","99.80","-3.95","-3.80%","87.30K","15:59:59"
"Era Group Inc","ERA","12.67","12.94","12.64","-0.26","-2.01%","27.01K","15:59:59"
"ESCO Technologies","ESE","66.10","67.35","65.50","+0.45","+0.69%","122.82K","15:59:59"
"Essendant Inc","ESND","15.89","16.12","15.77","+0.02","+0.13%","261.72K","15:59:59"
"Ethan Allen Interiors","ETH","22.20","22.60","22.10","-0.25","-1.11%","244.09K","15:59:59"
"Evercore","EVR","111.85","114.10","111.70","-2.10","-1.84%","432.14K","15:59:59"
"EW Scripps A","SSP","14.31","14.64","14.22","-0.28","-1.92%","376.34K","15:59:59"
"ExlServices","EXLS","58.67","58.97","58.38","+0.04","+0.07%","55.38K","15:59:59"
"Exponent","EXPO","50.05","50.55","49.95","-0.30","-0.60%","87.67K","15:59:59"
"Express","EXPR","10.37","10.44","10.07","+0.22","+2.17%","863.09K","15:59:59"
"Exterran Corp","EXTN","27.78","27.78","26.73","+1.12","+4.20%","130.92K","15:59:59"
"EZCORP","EZPW","11.85","11.90","11.45","+0.15","+1.28%","1.12M","15:59:59"
"Fabrinet","FN","41.94","42.09","41.30","+0.52","+1.26%","448.04K","15:59:59"
"FARO","FARO","67.20","68.00","67.10","-0.25","-0.37%","72.53K","15:59:59"
"Federal Signal","FSS","25.63","26.55","25.60","+0.03","+0.12%","281.55K","15:59:59"
"Fidelity","LION","23.84","24.22","23.76","-0.24","-1.00%","79.13K","15:59:59"
"Fiesta","FRGI","28.750","29.150","28.400","+0.350","+1.23%","165.21K","15:59:59"
"First Bancorp","FBP","8.440","8.510","8.350","+0.090","+1.08%","1.77M","15:59:59"
"First Commonwealth Financial","FCF","16.76","16.87","16.69","-0.07","-0.42%","301.10K","15:59:59"
"First Financial Bancorp","FFBC","31.05","31.20","30.80","+0.05","+0.16%","161.01K","15:59:59"
"First Financial Bankshares","FFIN","58.10","58.75","57.83","-0.25","-0.43%","142.34K","15:59:59"
"First Midwest","FMBI","26.90","27.22","26.86","-0.21","-0.77%","282.74K","15:59:59"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","0.01","24.61%","2.15K","12:56:00"
"FirstCash","FCFS","80.75","81.38","80.60","-0.10","-0.12%","113.94K","15:59:59"
"Five Below","FIVE","104.240","105.580","103.470","+0.360","+0.35%","485.31K","15:59:59"
"Flotek","FTK","2.23","2.25","2.14","+0.06","+2.77%","1.09M","15:59:59"
"Forestar","FOR","23.95","24.00","23.60","+0.20","+0.84%","31.42K","15:59:59"
"Forrester","FORR","45.20","45.40","44.70","-0.05","-0.11%","48.38K","15:59:59"
"Forward Air","FWRD","63.03","63.86","62.95","-0.24","-0.38%","82.43K","15:59:59"
"Four Corners Property Trust Inc","FCPT","26.17","26.38","26.08","+0.11","+0.42%","289.63K","15:59:59"
"Fox Factory","FOXF","63.75","64.50","63.00","-0.20","-0.31%","105.31K","15:59:59"
"Francescass","FRAN","7.59","7.67","7.33","+0.23","+3.12%","537.94K","15:59:59"
"Franklin Electric","FELE","48.90","49.25","48.55","+0.10","+0.20%","57.65K","15:59:59"
"Franklin Street Properties","FSP","8.37","8.53","8.37","-0.11","-1.30%","54.45K","08/08"
"Freds","FRED","1.82","1.88","1.78","-0.02","-1.09%","481.22K","15:59:59"
"FTD Companies Inc","FTD","3.74","3.80","3.30","+0.38","+11.31%","394.11K","15:59:59"
"FutureFuel","FF","13.40","13.88","13.12","-0.47","-3.39%","72.77K","15:59:59"
"G-III Apparel","GIII","46.12","46.40","45.04","+1.00","+2.22%","373.82K","15:59:59"
"Gannett","GCI","10.44","11.11","10.28","+0.34","+3.37%","1.66M","15:59:59"
"Genesco","GCO","41.50","42.25","41.05","0.00","0.00%","269.43K","15:59:59"
"Gentherm","THRM","46.40","46.90","46.05","-0.35","-0.75%","112.88K","15:59:59"
"Geo","GEO","25.50","25.78","25.39","-0.18","-0.70%","911.78K","15:59:59"
"Geospace","GEOS","13.05","13.13","12.82","0.00","0.00%","68.51K","15:59:59"
"Getty","GTY","29.01","29.15","28.92","+0.04","+0.14%","73.13K","15:59:59"
"Gibraltar Industries","ROCK","43.60","44.73","43.60","-0.95","-2.13%","94.28K","15:59:59"
"Glacier","GBCI","43.65","44.02","43.58","-0.28","-0.64%","413.97K","15:59:59"
"Glatfelter","GLT","16.40","16.71","16.27","-0.10","-0.61%","345.05K","15:59:59"
"Government Propertiesome","GOV","16.07","16.23","16.04","-0.06","-0.37%","544.97K","15:59:59"
"Great Western Bancorp Inc","GWB","42.14","42.50","41.87","-0.10","-0.24%","128.42K","15:59:59"
"Green Dot","GDOT","83.41","85.69","77.14","+2.71","+3.36%","855.92K","15:59:59"
"Green Plains Energy","GPRE","17.35","18.00","17.20","-0.55","-3.07%","876.13K","15:59:59"
"Greenbrier","GBX","58.95","59.40","58.40","+0.15","+0.26%","180.57K","15:59:59"
"Greenhill&Co","GHL","32.20","32.55","31.90","-0.30","-0.92%","347.21K","15:59:59"
"Griffon","GFF","17.70","17.95","17.60","-0.10","-0.56%","108.54K","15:59:59"
"Group 1 Automotive","GPI","76.25","77.76","76.14","-1.23","-1.59%","141.92K","15:59:59"
"Guess?","GES","22.97","23.34","22.39","+0.33","+1.46%","449.23K","15:59:59"
"Gulf Island Fabrication","GIFI","9.20","9.50","8.45","+0.45","+5.14%","105.62K","15:59:59"
"H B Fuller","FUL","57.74","57.96","57.28","+0.64","+1.12%","269.42K","15:59:59"
"Haemonetics","HAE","99.96","102.62","99.85","-1.81","-1.78%","487.15K","15:59:59"
"Hanmi","HAFC","25.450","25.700","25.300","-0.200","-0.78%","111.13K","15:59:59"
"Harmonic","HLIT","5.200","5.300","5.200","-0.050","-0.95%","376.49K","15:59:59"
"Harsco","HSC","24.80","25.39","24.70","-0.50","-1.98%","229.96K","15:59:59"
"Haverty Furniture","HVT","21.80","21.85","21.50","+0.10","+0.46%","63.01K","15:59:59"
"Hawaiian","HA","41.95","42.05","41.06","+0.65","+1.57%","474.78K","15:59:59"
"Hawkins","HWKN","39.60","40.25","39.40","-0.25","-0.63%","10.61K","15:59:59"
"Haynes","HAYN","39.87","40.41","39.27","-0.08","-0.20%","38.31K","15:59:59"
"HCI Group Inc","HCI","39.98","40.36","39.69","+0.20","+0.50%","39.51K","15:59:59"
"Healthcare Services","HCSG","40.50","40.74","40.33","+0.14","+0.35%","371.87K","15:59:59"
"Healthequity Inc","HQY","82.11","83.24","81.91","+0.34","+0.42%","212.39K","15:59:59"
"HealthStream","HSTM","29.76","30.06","29.48","+0.13","+0.44%","98.26K","15:59:59"
"Heartland Express","HTLD","19.39","19.45","19.13","+0.12","+0.62%","216.99K","15:59:59"
"Heidrick&Struggles","HSII","43.80","44.35","43.35","+0.13","+0.30%","96.16K","15:59:59"
"Helix","HLX","9.34","9.42","9.21","+0.05","+0.54%","961.44K","15:59:59"
"HFF","HF","44.69","45.01","43.97","+0.28","+0.63%","140.49K","15:59:59"
"Hibbett Sports","HIBB","23.75","24.40","23.05","+0.25","+1.06%","384.43K","15:59:59"
"HighPoint","HPR","5.03","5.48","4.90","-0.67","-11.75%","6.10M","15:59:59"
"Hillenbrand","HI","52.05","52.45","51.98","-0.10","-0.19%","109.73K","15:59:59"
"HMS Holdings","HMSY","30.04","30.23","29.57","-0.01","-0.03%","611.85K","15:59:59"
"Home BancShares","HOMB","23.50","23.68","23.34","-0.08","-0.34%","463.48K","15:59:59"
"Hope Bancorp","HOPE","17.32","17.44","17.19","0.00","0.00%","754.85K","15:59:59"
"Horace Mann Educators","HMN","44.60","44.85","44.35","0.00","0.00%","56.17K","15:59:59"
"Hornbeck","HOS","4.47","4.49","4.29","+0.07","+1.59%","105.09K","15:59:59"
"Hub Group","HUBG","52.35","52.50","51.70","-0.25","-0.48%","192.16K","15:59:59"
"Iconix Brand","ICON","0.49","0.52","0.49","-0.01","-2.00%","756.22K","15:59:59"
"ICU Medical","ICUI","295.55","296.30","285.90","+9.35","+3.27%","208.79K","15:59:59"
"II-VI","IIVI","44.80","45.35","43.90","+0.85","+1.93%","525.72K","15:59:59"
"ILG","ILG","34.09","34.39","34.02","-0.04","-0.12%","419.42K","15:59:59"
"Independent Bank","INDB","88.00","88.15","87.35","+0.10","+0.11%","49.35K","15:59:59"
"Ingevity","NGVT","101.1200","101.6650","100.7750","+0.2100","+0.21%","157.20K","15:59:59"
"Innophoss","IPHS","44.00","44.49","43.63","-0.33","-0.74%","113.87K","15:59:59"
"Innospec","IOSP","75.05","77.38","73.00","-0.80","-1.05%","176.36K","15:59:59"
"Inogen Inc","INGN","228.72","233.28","225.11","-1.36","-0.59%","374.79K","15:59:59"
"Insight Enterprises","NSIT","53.22","53.94","53.13","-0.21","-0.39%","358.24K","15:59:59"
"Insperity","NSP","109.65","111.30","106.55","+2.95","+2.76%","331.76K","15:59:59"
"Installed Building","IBP","52.75","53.30","52.15","+0.20","+0.38%","225.60K","15:59:59"
"Integer Hld","ITGR","70.90","71.48","70.63","-0.40","-0.56%","250.41K","15:59:59"
"Integra","IART","62.47","63.24","62.09","+0.29","+0.47%","390.02K","15:59:59"
"Inter Parfums","IPAR","61.60","64.75","61.45","-2.60","-4.05%","97.95K","15:59:59"
"Interactive Brokers","IBKR","61.70","62.10","61.25","+0.31","+0.51%","1.03M","15:59:59"
"Interface, Inc.","TILE","22.80","22.98","22.65","+0.12","+0.51%","216.74K","15:59:59"
"INTL FCStone","INTL","55.40","56.40","55.31","-0.07","-0.13%","22.89K","15:59:59"
"Intrepid Potash","IPI","3.550","3.610","3.520","+0.010","+0.28%","722.76K","15:59:59"
"Invacare","IVC","16.60","16.70","16.15","+0.10","+0.61%","381.93K","15:59:59"
"Investment Tech","ITG","22.88","23.88","21.14","+2.21","+10.69%","603.81K","15:59:59"
"Iridium","IRDM","20.35","20.52","20.00","+0.30","+1.50%","886.38K","15:59:59"
"iRobot","IRBT","86.83","88.49","86.29","+0.33","+0.38%","579.65K","15:59:59"
"Itron","ITRI","63.05","64.25","63.00","-0.45","-0.71%","215.54K","15:59:59"
"J & J Snack Foods","JJSF","144.14","144.93","142.74","+0.93","+0.65%","37.49K","15:59:59"
"John Bean Tech","JBT","109.20","109.75","108.15","+0.75","+0.69%","148.13K","15:59:59"
"Kaiser","KALU","111.12","112.55","110.55","-0.60","-0.54%","54.13K","15:59:59"
"Kaman","KAMN","65.78","67.18","62.45","+0.32","+0.49%","309.12K","15:59:59"
"KapStone Paper&Packaging","KS","34.53","34.67","34.49","-0.14","-0.40%","193.71K","15:59:59"
"Kelly Services A","KELYA","24.46","24.89","24.37","-0.17","-0.69%","152.09K","15:59:59"
"Kirklands","KIRK","11.16","11.31","11.09","-0.06","-0.53%","65.09K","15:59:59"
"Kite","KRG","16.70","16.85","16.56","+0.15","+0.91%","426.34K","15:59:59"
"Knight Transportation","KNX","32.79","33.40","32.72","-0.19","-0.58%","1.82M","15:59:59"
