"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Briggs&Stratton","BGG","20.40","20.49","20.19","-0.05","-0.24%","263.93K","15:59:59"
"Brinks","BCO","77.80","78.00","77.40","+0.05","+0.06%","295.05K","15:59:59"
"Bristow","BRS","10.85","11.04","10.70","+0.11","+1.02%","677.41K","15:59:59"
"Brookline Bancorp","BRKL","17.95","18.05","17.88","0.00","0.00%","249.54K","15:59:59"
"Brooks Automation","BRKS","38.60","39.70","37.64","-1.00","-2.53%","1.98M","15:59:59"
"Buckle","BKE","25.25","25.75","24.60","-0.75","-2.88%","566.26K","15:59:59"
"Cabot","CCMP","113.22","114.70","113.04","-0.04","-0.04%","249.82K","15:59:59"
"CACI","CACI","194.80","195.75","193.50","+0.95","+0.49%","90.11K","15:59:59"
"Cal-Maine","CALM","48.80","49.40","48.60","0.00","0.00%","230.64K","15:59:59"
"CalAmp","CAMP","23.19","23.55","23.14","-0.33","-1.40%","482.79K","15:59:59"
"Calavo Growers","CVGW","103.85","104.10","102.50","+1.15","+1.12%","68.83K","15:59:59"
"Caleres","CAL","38.84","38.89","38.05","+0.58","+1.52%","460.13K","15:59:59"
"California Water Service","CWT","40.65","40.75","40.25","+0.40","+0.99%","152.54K","15:59:59"
"Callaway Golf","ELY","22.70","22.81","22.50","-0.06","-0.26%","919.65K","15:59:59"
"Cambrex","CBM","66.20","66.65","64.70","+0.75","+1.15%","309.38K","15:59:59"
"Cantel Medical","CMD","96.93","97.09","93.58","+3.26","+3.48%","391.04K","15:59:59"
"Capstead Mortgage","CMO","8.37","8.39","8.35","0.00","0.00%","299.27K","15:59:59"
"Carbo Ceramics","CRR","8.78","8.85","8.65","+0.07","+0.80%","202.17K","15:59:59"
"Cardtronics","CATM","36.10","37.26","35.75","-0.48","-1.31%","453.90K","15:59:59"
"Career","CECO","15.99","16.17","15.98","-0.13","-0.81%","276.36K","15:59:59"
"Caretrust Inc","CTRE","18.44","18.59","18.35","-0.06","-0.32%","577.51K","15:59:59"
"Carrizo Oil&Gas","CRZO","23.73","23.93","23.09","+0.44","+1.89%","1.73M","15:59:59"
"Cato","CATO","20.95","21.52","20.94","-0.40","-1.87%","228.16K","15:59:59"
"Cavco","CVCO","244.90","248.58","241.45","+0.55","+0.23%","37.32K","15:59:59"
"Cedar Realty","CDR","4.47","4.55","4.47","-0.04","-0.89%","164.49K","15:59:59"
"Celadon","CGIP","3.52","3.53","3.31","+0.18","+5.39%","185.21K","15:58:00"
"Central Garden&Pet","CENT","38.96","39.45","38.85","-0.25","-0.64%","86.28K","15:59:59"
"Central Garden&Pet A","CENTA","36.03","36.24","35.85","-0.10","-0.28%","191.24K","15:59:59"
"Century Aluminum","CENX","13.01","13.17","12.58","+0.28","+2.20%","1.47M","15:59:59"
"CEVA","CEVA","30.35","30.55","30.15","+0.05","+0.17%","111.82K","15:59:59"
"Chart Industries","GTLS","76.17","76.55","74.95","+0.90","+1.20%","174.06K","15:59:59"
"Chemed","CHE","320.29","325.75","319.10","-1.27","-0.39%","100.62K","15:59:59"
"Chemours Co","CC","44.800","45.250","44.290","-0.640","-1.41%","1.23M","15:59:59"
"Chesapeake Lodging","CHSP","32.74","33.01","32.61","+0.10","+0.31%","282.31K","15:59:59"
"Chuy's Holdings","CHUY","28.100","28.352","27.600","+0.550","+2.00%","85.48K","15:59:59"
"Cincinnati Bell","CBB","13.150","13.250","12.700","+0.050","+0.38%","326.66K","15:59:59"
"CIRCOR","CIR","45.30","45.40","44.04","+0.80","+1.80%","194.02K","15:59:59"
"City Holding","CHCO","80.71","81.10","80.42","-0.08","-0.10%","18.34K","15:59:59"
"Clearwater Paper","CLW","28.65","28.95","28.41","-0.30","-1.04%","102.25K","15:59:59"
"Cloud Peak Energy","CLD","2.520","2.550","2.480","+0.030","+1.20%","253.81K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","-0.000","-4.55%","19.12K","15:15:00"
"Cogent","CCOI","54.50","54.56","53.60","+0.05","+0.09%","252.00K","15:59:59"
"Coherent","COHR","189.97","190.83","185.57","+2.23","+1.19%","300.02K","15:59:59"
"Cohu","COHU","26.72","26.84","26.44","-0.11","-0.41%","139.69K","15:59:59"
"Columbia Banking","COLB","41.80","42.01","41.56","-0.01","-0.02%","170.91K","15:59:59"
"Comfort Systems","FIX","56.50","56.65","56.11","+0.25","+0.44%","278.67K","15:59:59"
"Community Bank System","CBU","65.60","65.81","65.22","-0.07","-0.11%","127.62K","15:59:59"
"Community Health Systems","CYH","3.65","3.68","3.51","+0.08","+2.24%","1.30M","15:59:59"
"Computer Programs&Systems","CPSI","27.50","27.65","26.85","+0.50","+1.85%","127.17K","15:59:59"
"Comtech","CMTL","35.96","36.18","35.69","+0.06","+0.17%","65.89K","15:59:59"
"CONMED","CNMD","79.61","79.86","77.93","+1.62","+2.08%","134.92K","15:59:59"
"Consolidated Communications","CNSL","12.22","12.35","12.00","0.00","0.00%","360.23K","15:59:59"
"Contango Oil&Gas","MCF","6.33","6.35","5.91","+0.34","+5.68%","25.82K","28/08"
"Cooper Stnd","CPS","142.84","144.16","141.12","+0.01","+0.01%","86.28K","15:59:59"
"Core-Mark","CORE","34.67","34.98","34.00","+0.20","+0.58%","488.43K","15:59:59"
"CoreSite","COR","116.39","117.18","115.84","+0.04","+0.03%","272.25K","15:59:59"
"Corindus Vascular Robotics","CR3","0.881","0.882","0.881","+0.024","+2.80%","0","10:45:00"
"CorVel","CRVL","59.80","60.65","59.75","-0.50","-0.83%","26.03K","15:59:59"
"CPB","CPF","28.59","28.63","28.14","+0.15","+0.53%","84.66K","15:59:59"
"Cray","CRAY","21.90","21.90","21.30","+0.35","+1.62%","155.48K","15:59:59"
"Crocs","CROX","20.52","20.59","19.81","+0.10","+0.49%","835.66K","15:59:59"
"Cross Country","CCRN","9.99","10.25","9.98","-0.18","-1.77%","156.13K","15:59:59"
"CryoLife","CRY","34.20","34.40","33.90","+0.40","+1.18%","123.81K","15:59:59"
"CSG Systems","CSGS","36.99","37.06","36.56","+0.06","+0.16%","135.45K","15:59:59"
"CTS Corp","CTS","36.65","36.75","36.30","+0.05","+0.14%","82.51K","15:59:59"
"Cubic","CUB","76.75","77.24","76.00","+0.04","+0.05%","90.08K","15:59:59"
"Customers Bancorp","CUBI","24.67","24.71","24.30","+0.01","+0.04%","119.11K","15:59:59"
"CVB Financial","CVBF","23.95","24.06","23.81","-0.08","-0.33%","437.46K","15:59:59"
"Daktronics","DAKT","7.82","7.87","7.64","+0.12","+1.56%","226.80K","15:59:59"
"Darling Ingredients","DAR","20.02","20.21","20.01","-0.16","-0.79%","732.88K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","57.97","58.22","56.74","+1.16","+2.04%","786.25K","15:59:59"
"DHI Group","DHX","2.20","2.35","2.20","-0.15","-6.38%","892.55K","15:59:59"
"Diamondrock Hospitality","DRH","11.95","12.04","11.87","+0.06","+0.50%","1.37M","15:59:59"
"Digi","DGII","13.25","13.45","13.15","-0.05","-0.38%","38.80K","15:59:59"
"Dime Community","DCOM","18.25","18.44","18.10","-0.15","-0.82%","242.40K","15:59:59"
"DineEquity","DIN","81.79","82.44","81.38","-0.12","-0.15%","161.34K","15:59:59"
"Diodes","DIOD","38.21","38.77","38.16","-0.50","-1.29%","184.16K","15:59:59"
"Diplomat Pharmacy","DPLO","20.57","20.70","19.70","+0.77","+3.89%","883.11K","15:59:59"
"Donnelley Financial Solutions","DFIN","20.64","20.68","20.31","+0.19","+0.93%","111.90K","15:59:59"
"Dorman","DORM","80.95","81.61","80.59","+0.12","+0.15%","44.44K","15:59:59"
"DSP Group","DSPG","12.85","13.00","12.85","-0.05","-0.39%","43.54K","15:59:59"
"DXP Enterprises","DXPE","46.64","46.98","45.92","-0.35","-0.74%","24.99K","15:59:59"
"Eagle Pharm","EGRX","81.63","82.33","80.31","+0.08","+0.10%","111.49K","15:59:59"
"EastGroup Properties","EGP","97.54","98.29","97.52","-0.26","-0.27%","169.66K","15:59:59"
"Ebix","EBIX","78.95","79.85","77.95","+0.85","+1.09%","190.78K","15:59:59"
"Echo Global","ECHO","32.75","33.20","32.35","-0.40","-1.21%","315.27K","15:59:59"
"eHealth","EHTH","29.34","30.25","29.31","-0.98","-3.23%","107.97K","15:59:59"
"El Paso Electric","EE","62.00","62.25","61.85","+0.10","+0.16%","250.16K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.00","12.40","11.90","-0.35","-2.83%","260.60K","15:59:59"
"Electro Scientific","ESIO","22.54","22.70","22.35","-0.06","-0.27%","347.89K","15:59:59"
"Electronics for Imaging","EFII","34.56","34.57","34.09","+0.14","+0.41%","617.25K","15:59:59"
"Emergent Biosolutions","EBS","62.53","62.85","59.89","+1.00","+1.63%","499.36K","15:59:59"
"Employers","EIG","45.05","45.15","44.40","+0.50","+1.12%","106.75K","15:59:59"
"Enanta","ENTA","91.17","91.90","90.05","+0.29","+0.32%","162.93K","15:59:59"
"Encore Capital","ECPG","38.55","39.15","38.18","-0.15","-0.39%","309.42K","15:59:59"
"Encore Wire","WIRE","51.05","51.55","50.80","-0.50","-0.97%","35.23K","15:59:59"
"Engility","EGL","35.060","35.120","34.710","+0.090","+0.26%","64.92K","15:59:59"
"Enova International Inc","ENVA","34.20","34.45","33.85","-0.25","-0.73%","184.24K","15:59:59"
"Enpro Industries","NPO","75.34","75.56","74.19","+0.41","+0.55%","52.01K","15:59:59"
"ePlus","PLUS","102.95","103.60","101.90","+0.50","+0.49%","46.55K","15:59:59"
"Era Group Inc","ERA","12.26","12.30","12.03","+0.10","+0.82%","22.27K","15:59:59"
"ESCO Technologies","ESE","68.20","68.50","67.95","0.00","0.00%","125.23K","15:59:59"
"Essendant Inc","ESND","14.16","14.39","13.97","-0.22","-1.53%","192.72K","15:59:59"
"Ethan Allen Interiors","ETH","22.60","22.80","22.35","-0.05","-0.22%","160.81K","15:59:59"
"Evercore","EVR","106.10","108.15","104.90","-2.05","-1.90%","477.04K","15:59:59"
"EW Scripps A","SSP","14.52","14.59","14.32","+0.07","+0.48%","232.48K","15:59:59"
"ExlServices","EXLS","62.56","62.66","61.27","+1.06","+1.72%","107.46K","15:59:59"
"Exponent","EXPO","51.35","51.58","50.75","+0.15","+0.29%","136.65K","15:59:59"
"Express","EXPR","9.93","10.41","9.04","-0.06","-0.60%","9.71M","15:59:59"
"Exterran Corp","EXTN","28.26","28.48","28.10","-0.18","-0.63%","66.49K","15:59:59"
"EZCORP","EZPW","11.05","11.10","11.00","0.00","0.00%","223.74K","15:59:59"
"Fabrinet","FN","48.06","48.58","46.53","+0.30","+0.63%","600.16K","15:59:59"
"FARO","FARO","68.00","68.55","67.65","-0.05","-0.07%","90.21K","15:59:59"
"Federal Signal","FSS","26.12","26.30","25.95","+0.06","+0.23%","231.26K","15:59:59"
"Fidelity","LION","24.22","24.28","24.09","-0.05","-0.21%","47.82K","15:59:59"
"Fiesta","FRGI","28.200","28.650","28.050","0.000","0.00%","91.59K","15:59:59"
"First Bancorp","FBP","8.740","8.870","8.660","-0.120","-1.35%","1.34M","15:59:59"
"First Commonwealth Financial","FCF","16.70","16.72","16.51","+0.03","+0.18%","179.26K","15:59:59"
"First Financial Bancorp","FFBC","31.40","31.75","31.20","-0.05","-0.16%","339.20K","15:59:59"
"First Financial Bankshares","FFIN","59.90","60.20","59.70","-0.05","-0.08%","107.57K","15:59:59"
"First Midwest","FMBI","27.01","27.11","26.76","0.00","0.00%","256.44K","15:59:59"
"First NBC Bank","FNBCQ","0.03","0.04","0.03","0.00","4.61%","24.51K","11:21:00"
"FirstCash","FCFS","81.35","82.30","81.25","-0.45","-0.55%","127.90K","15:59:59"
"Five Below","FIVE","115.800","116.000","113.780","+0.840","+0.73%","474.89K","15:59:59"
"Flotek","FTK","2.24","2.25","2.05","+0.13","+6.16%","459.56K","15:59:59"
"Forestar","FOR","25.75","25.85","25.60","+0.20","+0.78%","11.71K","15:59:59"
"Forrester","FORR","49.45","49.55","48.95","+0.55","+1.12%","13.69K","15:59:59"
"Forward Air","FWRD","64.00","64.22","63.06","+0.48","+0.76%","71.43K","15:59:59"
"Four Corners Property Trust Inc","FCPT","27.07","27.24","27.02","+0.01","+0.04%","400.76K","15:59:59"
"Fox Factory","FOXF","65.00","65.15","62.60","+1.15","+1.80%","161.41K","15:59:59"
"Francescass","FRAN","6.40","6.58","6.30","-0.19","-2.88%","856.41K","15:59:59"
"Franklin Electric","FELE","48.90","49.05","48.40","+0.15","+0.31%","132.36K","15:59:59"
"Franklin Street Properties","FSP","8.43","8.50","8.40","-0.07","-0.82%","47.63K","28/08"
"Freds","FRED","1.59","1.71","1.59","-0.10","-5.92%","431.29K","15:59:59"
"FTD Companies Inc","FTD","3.53","3.71","3.51","-0.18","-4.85%","219.06K","15:59:59"
"FutureFuel","FF","14.81","14.94","14.68","-0.08","-0.54%","32.56K","15:59:59"
"G-III Apparel","GIII","45.81","45.89","44.01","+0.37","+0.81%","319.33K","15:59:59"
"Gannett","GCI","10.61","10.61","10.43","+0.04","+0.38%","689.92K","15:59:59"
"Genesco","GCO","46.35","46.60","44.45","+0.70","+1.53%","217.36K","15:59:59"
"Gentherm","THRM","49.10","49.50","48.10","+0.25","+0.51%","248.36K","15:59:59"
"Geo","GEO","25.45","25.77","25.43","-0.12","-0.47%","650.51K","15:59:59"
"Geospace","GEOS","13.86","14.17","13.86","-0.19","-1.35%","20.37K","15:59:59"
"Getty","GTY","29.41","29.59","29.25","+0.14","+0.48%","84.22K","15:59:59"
"Gibraltar Industries","ROCK","45.85","46.05","45.05","+0.55","+1.21%","96.73K","15:59:59"
"Glacier","GBCI","45.04","45.23","44.70","+0.02","+0.04%","267.03K","15:59:59"
"Glatfelter","GLT","18.82","19.11","18.74","+0.05","+0.27%","402.10K","15:59:59"
"Government Propertiesome","GOV","17.11","17.21","17.05","-0.02","-0.12%","604.25K","15:59:59"
"Great Western Bancorp Inc","GWB","43.32","43.43","42.70","+0.19","+0.44%","117.30K","15:59:59"
"Green Dot","GDOT","84.77","85.99","84.63","-0.27","-0.32%","174.55K","15:59:59"
"Green Plains Energy","GPRE","17.30","17.95","17.18","-0.70","-3.89%","986.38K","15:59:59"
"Greenbrier","GBX","58.35","59.85","58.25","-1.45","-2.42%","260.56K","15:59:59"
"Greenhill&Co","GHL","28.30","28.40","28.05","+0.05","+0.18%","863.84K","15:59:59"
"Griffon","GFF","18.40","18.40","18.05","+0.25","+1.38%","88.46K","15:59:59"
"Group 1 Automotive","GPI","78.36","79.84","77.87","-1.58","-1.98%","115.54K","15:59:59"
"Guess?","GES","22.94","23.42","22.04","-0.23","-0.99%","2.20M","15:59:59"
"Gulf Island Fabrication","GIFI","9.48","9.75","9.45","-0.17","-1.81%","13.78K","15:59:59"
"H B Fuller","FUL","57.96","58.30","57.81","-0.24","-0.41%","316.69K","15:59:59"
"Haemonetics","HAE","109.69","110.36","109.27","+0.64","+0.59%","253.89K","15:59:59"
"Hanmi","HAFC","26.450","26.600","25.850","+0.450","+1.73%","156.08K","15:59:59"
"Harmonic","HLIT","5.550","5.650","5.350","0.000","0.00%","448.35K","15:59:59"
"Harsco","HSC","27.55","27.75","27.20","+0.25","+0.92%","257.80K","15:59:59"
"Haverty Furniture","HVT","21.95","22.10","21.90","-0.05","-0.23%","139.56K","15:59:59"
"Hawaiian","HA","42.10","42.50","41.80","-0.15","-0.35%","277.83K","15:59:59"
"Hawkins","HWKN","40.65","41.20","40.55","-0.35","-0.85%","8.82K","15:59:59"
"Haynes","HAYN","39.37","39.47","38.60","+0.88","+2.29%","48.66K","15:59:59"
"HCI Group Inc","HCI","41.09","41.63","41.00","+0.06","+0.15%","24.98K","15:59:59"
"Healthcare Services","HCSG","41.05","41.67","40.81","-0.28","-0.68%","1.24M","15:59:59"
"Healthequity Inc","HQY","92.62","93.40","91.84","+0.36","+0.39%","413.97K","15:59:59"
"HealthStream","HSTM","30.70","31.19","30.63","-0.34","-1.10%","70.63K","15:59:59"
"Heartland Express","HTLD","20.65","20.74","20.21","+0.30","+1.47%","238.05K","15:59:59"
"Heidrick&Struggles","HSII","43.90","44.25","43.35","-0.15","-0.34%","98.16K","15:59:59"
"Helix","HLX","9.29","9.33","8.99","+0.27","+2.99%","825.79K","15:59:59"
"HFF","HF","45.05","45.85","44.99","-0.70","-1.53%","180.04K","15:59:59"
"Hibbett Sports","HIBB","19.80","19.95","18.75","+0.65","+3.39%","1.04M","15:59:59"
"HighPoint","HPR","5.40","5.54","5.22","+0.11","+2.08%","2.98M","15:59:59"
"Hillenbrand","HI","50.95","51.20","50.60","+0.10","+0.20%","190.29K","15:59:59"
"HMS Holdings","HMSY","31.94","32.12","31.56","+0.29","+0.92%","524.83K","15:59:59"
"Home BancShares","HOMB","23.36","23.49","23.12","+0.04","+0.17%","455.99K","15:59:59"
"Hope Bancorp","HOPE","17.48","17.54","17.29","+0.03","+0.17%","599.05K","15:59:59"
"Horace Mann Educators","HMN","45.95","46.05","45.45","+0.15","+0.33%","52.06K","15:59:59"
"Hornbeck","HOS","4.46","4.52","4.40","+0.05","+1.13%","65.80K","15:59:59"
"Hub Group","HUBG","52.60","52.80","51.60","+0.85","+1.64%","301.61K","15:59:59"
"Iconix Brand","ICON","0.35","0.37","0.34","-0.02","-4.19%","939.43K","15:59:59"
"ICU Medical","ICUI","306.10","307.00","304.50","+1.85","+0.61%","89.33K","15:59:59"
"II-VI","IIVI","50.00","50.00","49.50","+0.10","+0.20%","461.01K","15:59:59"
"ILG","ILG","34.80","35.31","34.72","-0.49","-1.39%","1.58M","15:59:59"
"Independent Bank","INDB","89.75","90.20","89.25","-0.30","-0.33%","79.04K","15:59:59"
"Ingevity","NGVT","99.8900","100.2700","99.0000","+0.4900","+0.49%","218.69K","15:59:59"
"Innophoss","IPHS","44.12","44.62","43.29","+0.55","+1.26%","56.51K","15:59:59"
"Innospec","IOSP","77.50","77.70","76.65","+0.45","+0.58%","56.99K","15:59:59"
"Inogen Inc","INGN","257.10","258.59","252.35","+4.94","+1.96%","224.71K","15:59:59"
"Insight Enterprises","NSIT","55.57","56.11","55.32","-0.33","-0.59%","172.10K","15:59:59"
"Insperity","NSP","117.00","117.75","115.75","+0.95","+0.82%","218.53K","15:59:59"
"Installed Building","IBP","47.45","47.85","46.75","-0.10","-0.21%","134.18K","15:59:59"
"Integer Hld","ITGR","78.05","78.55","77.35","+0.35","+0.45%","161.82K","15:59:59"
"Integra","IART","59.28","59.72","58.79","+0.39","+0.66%","597.94K","15:59:59"
"Inter Parfums","IPAR","65.40","65.60","64.35","+0.20","+0.31%","96.08K","15:59:59"
"Interactive Brokers","IBKR","62.08","62.31","61.54","-0.31","-0.50%","432.28K","15:59:59"
"Interface, Inc.","TILE","23.50","23.75","23.40","-0.20","-0.84%","232.44K","15:59:59"
"INTL FCStone","INTL","56.05","56.39","55.86","-0.15","-0.27%","24.07K","15:59:59"
"Intrepid Potash","IPI","3.500","3.540","3.400","+0.070","+2.04%","584.26K","15:59:59"
"Invacare","IVC","15.35","15.55","15.20","+0.15","+0.99%","193.44K","15:59:59"
"Investment Tech","ITG","21.60","21.91","21.58","-0.26","-1.19%","84.71K","15:59:59"
"Iridium","IRDM","19.75","19.85","19.30","+0.15","+0.77%","655.92K","15:59:59"
"iRobot","IRBT","115.93","116.68","111.78","-1.78","-1.51%","1.31M","15:59:59"
"Itron","ITRI","65.70","66.25","65.60","-0.10","-0.15%","221.50K","15:59:59"
"J & J Snack Foods","JJSF","143.53","144.14","142.52","+1.34","+0.94%","29.20K","15:59:59"
"John Bean Tech","JBT","116.95","118.70","114.75","+1.30","+1.12%","165.49K","15:59:59"
"Kaiser","KALU","109.96","110.85","108.50","+0.26","+0.24%","100.89K","15:59:59"
"Kaman","KAMN","65.09","65.41","64.87","+0.05","+0.08%","62.83K","15:59:59"
"KapStone Paper&Packaging","KS","34.44","34.47","34.37","+0.11","+0.32%","886.37K","15:59:59"
"Kelly Services A","KELYA","25.16","25.50","25.11","-0.28","-1.08%","126.41K","15:59:59"
"Kirklands","KIRK","11.50","11.89","11.39","-0.34","-2.87%","255.02K","15:59:59"
"Kite","KRG","17.66","17.75","17.56","+0.05","+0.28%","556.69K","15:59:59"
"Knight Transportation","KNX","34.21","34.28","33.41","+0.63","+1.88%","2.60M","15:59:59"
"Kopin","KOPN","2.290","2.300","2.230","+0.040","+1.78%","140.58K","15:59:59"
