"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Caleres","CAL","35.65","36.10","35.52","-0.61","-1.68%","342.99K","20/07"
"California Water Service","CWT","40.65","41.25","40.63","-0.50","-1.22%","96.68K","20/07"
"Callaway Golf","ELY","19.20","19.24","18.76","+0.37","+1.96%","957.85K","20/07"
"Cambrex","CBM","56.05","56.55","55.75","+0.35","+0.63%","206.62K","20/07"
"Cantel Medical","CMD","94.23","95.02","93.33","+0.54","+0.58%","184.60K","20/07"
"Capella","CPLA","105.05","105.15","104.45","+0.15","+0.14%","22.91K","20/07"
"Capstead Mortgage","CMO","8.66","8.70","8.62","+0.02","+0.23%","331.37K","20/07"
"Carbo Ceramics","CRR","9.41","9.52","9.16","+0.04","+0.43%","244.10K","20/07"
"Cardtronics","CATM","26.72","26.96","26.44","-0.17","-0.63%","264.29K","20/07"
"Career","CECO","18.59","18.88","18.52","-0.19","-1.01%","304.43K","20/07"
"Caretrust Inc","CTRE","17.00","17.31","16.88","-0.30","-1.73%","485.69K","20/07"
"Carrizo Oil&Gas","CRZO","28.27","29.30","28.16","-0.66","-2.28%","2.31M","20/07"
"Cato","CATO","25.92","26.25","25.55","+0.32","+1.25%","232.72K","20/07"
"Cavco","CVCO","220.10","225.00","220.05","-4.80","-2.13%","22.53K","20/07"
"Cedar Realty","CDR","4.93","4.95","4.86","+0.04","+0.82%","395.40K","20/07"
"Celadon","CGIP","3.56","3.68","3.56","-0.02","-0.56%","9.95K","20/07"
"Central Garden&Pet","CENT","43.55","44.11","43.50","-0.39","-0.89%","39.56K","20/07"
"Central Garden&Pet A","CENTA","40.71","40.99","40.55","-0.20","-0.49%","98.73K","20/07"
"Century Aluminum","CENX","12.97","13.25","12.76","-0.12","-0.95%","2.22M","20/07"
"CEVA","CEVA","32.50","32.80","32.15","-0.40","-1.22%","102.53K","20/07"
"Chart Industries","GTLS","76.88","80.31","75.14","-0.78","-1.00%","841.28K","20/07"
"Chemed","CHE","328.16","330.00","326.98","+0.15","+0.05%","131.08K","20/07"
"Chemours Co","CC","45.230","46.040","45.070","-0.460","-1.01%","1.61M","20/07"
"Chesapeake Lodging","CHSP","32.61","32.79","32.47","-0.11","-0.34%","238.25K","20/07"
"Chuy's Holdings","CHUY","33.750","33.900","33.300","+0.050","+0.15%","118.04K","20/07"
"Cincinnati Bell","CBB","12.950","13.500","12.875","-0.600","-4.43%","568.75K","20/07"
"CIRCOR","CIR","40.86","41.44","40.22","+0.48","+1.19%","200.83K","20/07"
"City Holding","CHCO","79.12","79.37","76.80","+1.53","+1.97%","85.32K","20/07"
"Clearwater Paper","CLW","23.60","24.30","23.40","-0.15","-0.63%","171.50K","20/07"
"Cloud Peak Energy","CLD","3.180","3.310","3.180","-0.110","-3.34%","265.07K","20/07"
"CMTSU Liquidation","CBRI","0.003","0.003","0.003","-0.000","-6.25%","18.88K","20/07"
"Cogent","CCOI","52.50","53.25","52.35","-0.25","-0.47%","133.59K","20/07"
"Coherent","COHR","169.10","171.55","166.07","-2.22","-1.30%","377.52K","20/07"
"Cohu","COHU","26.03","26.36","25.82","-0.21","-0.80%","123.60K","20/07"
"Columbia Banking","COLB","42.22","42.50","41.63","+0.27","+0.64%","217.32K","20/07"
"Comfort Systems","FIX","48.55","48.80","48.15","-0.05","-0.10%","121.12K","20/07"
"Community Bank System","CBU","62.79","63.08","61.81","+0.77","+1.24%","260.85K","20/07"
"Community Health Systems","CYH","2.71","2.79","2.69","-0.06","-2.17%","2.31M","20/07"
"Computer Programs&Systems","CPSI","34.05","34.20","33.80","+0.10","+0.29%","93.46K","20/07"
"Comtech","CMTL","33.88","34.22","33.76","-0.18","-0.53%","77.00K","20/07"
"CONMED","CNMD","73.43","74.14","73.39","-0.32","-0.43%","149.24K","20/07"
"Consolidated Communications","CNSL","12.15","12.40","12.06","-0.18","-1.50%","455.17K","20/07"
"Contango Oil&Gas","MCF","6.16","6.48","6.01","-0.19","-2.99%","20.24K","19/07"
"Cooper Stnd","CPS","133.94","135.74","132.58","-2.10","-1.54%","134.25K","20/07"
"Core-Mark","CORE","24.33","24.42","24.03","+0.17","+0.70%","253.13K","20/07"
"CoreSite","COR","112.81","114.00","112.08","-0.52","-0.46%","288.94K","20/07"
"Corindus Vascular Robotics","CR3","0.900","0.900","0.900","+0.017","+1.93%","0","20/07"
"CorVel","CRVL","56.10","56.50","55.10","+0.70","+1.26%","15.92K","20/07"
"CPB","CPF","29.12","29.21","28.75","+0.10","+0.34%","77.56K","20/07"
"Cray","CRAY","25.75","26.45","25.70","-0.90","-3.38%","145.57K","20/07"
"Crocs","CROX","17.65","18.04","17.38","-0.41","-2.27%","938.62K","20/07"
"Cross Country","CCRN","11.83","12.00","11.78","-0.13","-1.09%","123.82K","20/07"
"CryoLife","CRY","29.95","30.25","29.63","+0.20","+0.67%","96.38K","20/07"
"CSG Systems","CSGS","41.17","41.30","40.81","+0.03","+0.07%","126.71K","20/07"
"CTS Corp","CTS","37.50","38.00","37.40","-0.15","-0.40%","105.06K","20/07"
"Cubic","CUB","68.90","69.30","68.65","-0.20","-0.29%","98.82K","20/07"
"Customers Bancorp","CUBI","28.69","28.92","28.50","-0.14","-0.49%","121.94K","20/07"
"CVB Financial","CVBF","23.17","23.26","22.71","+0.37","+1.62%","472.34K","20/07"
"Daktronics","DAKT","8.41","8.46","8.38","-0.06","-0.71%","117.32K","20/07"
"Darling Ingredients","DAR","19.85","19.86","19.50","+0.04","+0.20%","598.39K","20/07"
"Dave & Buster’s Entertainment","PLAY","48.95","49.73","48.55","-0.56","-1.13%","766.26K","20/07"
"Depomed","DEPO","8.14","8.26","8.11","-0.03","-0.37%","473.32K","20/07"
"DHI Group","DHX","2.15","2.25","2.15","-0.05","-2.27%","119.20K","20/07"
"Diamondrock Hospitality","DRH","12.23","12.30","12.17","-0.06","-0.49%","1.62M","20/07"
"Digi","DGII","13.70","13.90","13.65","0.00","0.00%","78.61K","20/07"
"Dime Community","DCOM","20.05","20.15","19.95","+0.05","+0.25%","75.14K","20/07"
"DineEquity","DIN","71.20","71.65","69.87","+0.35","+0.49%","175.09K","20/07"
"Diodes","DIOD","38.07","38.33","37.66","+0.22","+0.58%","233.08K","20/07"
"Diplomat Pharmacy","DPLO","22.33","24.74","22.21","-2.60","-10.43%","3.37M","20/07"
"Donnelley Financial Solutions","DFIN","20.57","20.64","20.34","+0.12","+0.59%","266.68K","20/07"
"Dorman","DORM","73.17","74.47","73.01","-1.40","-1.88%","120.81K","20/07"
"DSP Group","DSPG","13.15","13.20","12.90","+0.15","+1.15%","40.36K","20/07"
"DXP Enterprises","DXPE","42.64","42.78","42.13","+0.09","+0.21%","65.56K","20/07"
"Eagle Pharm","EGRX","83.39","85.66","83.05","-0.47","-0.56%","156.06K","20/07"
"EastGroup Properties","EGP","92.67","96.01","92.50","-3.11","-3.25%","456.08K","20/07"
"Ebix","EBIX","84.05","84.30","83.05","+1.35","+1.63%","144.85K","20/07"
"Echo Global","ECHO","31.45","31.55","30.50","+0.85","+2.78%","659.33K","20/07"
"eHealth","EHTH","24.00","24.47","23.99","-0.34","-1.40%","86.22K","20/07"
"El Paso Electric","EE","60.95","61.70","60.25","-0.50","-0.81%","236.43K","20/07"
"El Pollo Loco Holdings Inc","LOCO","11.90","11.95","11.65","-0.05","-0.42%","203.68K","20/07"
"Electro Scientific","ESIO","17.92","18.05","17.70","-0.11","-0.61%","310.11K","20/07"
"Electronics for Imaging","EFII","34.89","35.15","34.60","-0.02","-0.06%","133.30K","20/07"
"Emergent Biosolutions","EBS","54.26","55.25","54.10","-0.41","-0.75%","183.82K","20/07"
"Employers","EIG","42.30","42.35","41.60","+0.55","+1.32%","65.25K","20/07"
"Enanta","ENTA","122.34","125.68","122.20","-0.79","-0.64%","242.31K","20/07"
"Encore Capital","ECPG","36.45","36.80","36.25","-0.25","-0.68%","242.20K","20/07"
"Encore Wire","WIRE","48.70","49.25","48.55","-0.35","-0.71%","53.78K","20/07"
"Engility","EGL","34.910","35.080","34.825","-0.170","-0.48%","70.09K","20/07"
"Enova International Inc","ENVA","38.25","39.00","38.00","-0.05","-0.13%","157.68K","20/07"
"Enpro Industries","NPO","73.45","73.83","72.57","+0.16","+0.22%","66.05K","20/07"
"ePlus","PLUS","101.50","101.95","101.10","+0.05","+0.05%","30.88K","20/07"
"Era Group Inc","ERA","13.36","13.61","13.23","+0.06","+0.45%","44.33K","20/07"
"ESCO Technologies","ESE","61.10","61.20","60.30","+0.20","+0.33%","147.10K","20/07"
"Essendant Inc","ESND","14.42","14.63","14.31","0.00","0.00%","173.44K","20/07"
"Ethan Allen Interiors","ETH","24.30","24.83","24.25","-0.35","-1.42%","116.32K","20/07"
"Evercore","EVR","109.95","110.45","108.90","0.00","0.00%","275.61K","20/07"
"EW Scripps A","SSP","12.90","12.95","12.53","+0.02","+0.16%","228.63K","20/07"
"ExlServices","EXLS","62.37","62.50","61.98","-0.07","-0.11%","104.80K","20/07"
"Exponent","EXPO","48.85","50.60","47.75","-1.60","-3.17%","339.61K","20/07"
"Express","EXPR","9.83","10.35","9.82","-0.28","-2.77%","1.10M","20/07"
"Exterran Corp","EXTN","27.05","27.32","26.88","-0.21","-0.77%","53.24K","20/07"
"EZCORP","EZPW","12.25","12.35","12.10","+0.05","+0.41%","316.65K","20/07"
"Fabrinet","FN","39.94","40.15","39.60","-0.09","-0.22%","275.06K","20/07"
"FARO","FARO","57.95","58.35","57.70","+0.05","+0.09%","46.27K","20/07"
"Federal Signal","FSS","24.17","24.39","24.06","-0.19","-0.78%","148.98K","20/07"
"Fidelity","LION","24.90","25.94","24.55","-1.03","-3.97%","190.26K","20/07"
"Fiesta","FRGI","30.150","30.725","30.000","-0.400","-1.31%","155.87K","20/07"
"Financial Engines","FNGN","44.95","45.00","44.95","0.00","0.00%","0","18/07"
"First Bancorp","FBP","8.090","8.220","7.900","+0.220","+2.80%","2.75M","20/07"
"First Commonwealth Financial","FCF","16.20","16.29","16.07","+0.07","+0.43%","257.25K","20/07"
"First Financial Bancorp","FFBC","31.30","32.05","30.00","-0.70","-2.19%","515.19K","20/07"
"First Financial Bankshares","FFIN","56.50","56.75","53.95","+2.80","+5.21%","384.05K","20/07"
"First Midwest","FMBI","26.23","26.51","26.08","-0.03","-0.11%","347.05K","20/07"
"First NBC Bank","FNBCQ","0.05","0.05","0.04","0.01","16.48%","40.46K","20/07"
"FirstCash","FCFS","93.70","93.83","92.50","+0.85","+0.92%","167.60K","20/07"
"Five Below","FIVE","102.940","106.080","102.179","-4.990","-4.62%","2.11M","20/07"
"Flotek","FTK","3.01","3.05","2.99","-0.02","-0.66%","203.85K","20/07"
"Forestar","FOR","22.10","22.60","22.05","-0.45","-2.00%","30.28K","20/07"
"Forrester","FORR","43.00","43.60","42.95","-0.30","-0.69%","25.66K","20/07"
"Forward Air","FWRD","59.89","60.11","59.29","+0.38","+0.64%","67.13K","20/07"
"Four Corners Property Trust Inc","FCPT","24.86","25.19","24.78","-0.24","-0.96%","360.29K","20/07"
"Fox Factory","FOXF","50.95","52.65","50.73","-0.85","-1.64%","226.68K","20/07"
"Francescass","FRAN","7.75","7.84","7.58","-0.08","-1.02%","626.82K","20/07"
"Franklin Electric","FELE","46.70","47.30","46.30","+0.25","+0.54%","90.86K","20/07"
"Franklin Street Properties","FSP","8.49","8.62","8.49","-0.13","-1.51%","127.93K","19/07"
"Freds","FRED","2.20","2.25","2.15","-0.03","-1.35%","614.98K","20/07"
"FTD Companies Inc","FTD","3.64","3.97","3.59","-0.88","-19.47%","1.24M","20/07"
"FutureFuel","FF","13.48","13.61","13.45","-0.11","-0.81%","33.05K","20/07"
"G-III Apparel","GIII","47.26","48.39","46.66","-0.07","-0.15%","400.16K","20/07"
"Gannett","GCI","10.04","10.09","9.94","-0.07","-0.69%","785.71K","20/07"
"Genesco","GCO","40.75","41.50","40.50","-0.70","-1.69%","266.54K","20/07"
"Gentherm","THRM","40.60","41.20","40.20","0.00","0.00%","145.81K","20/07"
"Geo","GEO","26.09","26.45","26.05","-0.10","-0.38%","564.06K","20/07"
"Geospace","GEOS","14.12","14.37","13.99","-0.04","-0.28%","53.70K","20/07"
"Getty","GTY","28.31","28.65","28.20","-0.23","-0.81%","78.76K","20/07"
"Gibraltar Industries","ROCK","39.30","39.85","39.20","-0.60","-1.50%","64.98K","20/07"
"Glacier","GBCI","42.90","43.00","40.44","+2.53","+6.27%","897.98K","20/07"
"Glatfelter","GLT","20.25","20.47","20.24","-0.11","-0.54%","108.13K","20/07"
"Government Propertiesome","GOV","15.90","16.00","15.79","-0.04","-0.25%","728.26K","20/07"
"Great Western Bancorp Inc","GWB","41.64","41.96","41.08","+0.32","+0.77%","134.20K","20/07"
"Green Dot","GDOT","81.71","82.18","81.13","+0.28","+0.34%","226.58K","20/07"
"Green Plains Energy","GPRE","15.90","16.15","15.80","-0.30","-1.85%","603.58K","20/07"
"Greenbrier","GBX","57.65","58.70","55.25","+1.85","+3.32%","1.27M","20/07"
"Greenhill&Co","GHL","31.50","31.73","31.35","+0.05","+0.16%","193.99K","20/07"
"Griffon","GFF","18.50","18.70","18.40","-0.25","-1.33%","139.21K","20/07"
"Group 1 Automotive","GPI","67.53","68.21","66.60","-0.24","-0.35%","117.59K","20/07"
"Guess?","GES","22.97","23.82","22.91","-0.53","-2.26%","667.04K","20/07"
"Gulf Island Fabrication","GIFI","9.50","9.60","9.15","+0.15","+1.60%","48.00K","20/07"
"H B Fuller","FUL","56.26","56.95","56.20","-0.33","-0.58%","321.92K","20/07"
"Haemonetics","HAE","98.65","99.25","98.23","-0.19","-0.19%","485.90K","20/07"
"Hanmi","HAFC","27.550","27.650","27.350","+0.050","+0.18%","141.36K","20/07"
"Harmonic","HLIT","4.450","4.450","4.350","+0.075","+1.71%","189.49K","20/07"
"Harsco","HSC","23.45","23.55","22.90","-0.15","-0.64%","266.24K","20/07"
"Haverty Furniture","HVT","21.00","21.20","20.88","-0.10","-0.47%","76.77K","20/07"
"Hawaiian","HA","37.50","37.95","37.15","-0.25","-0.66%","778.79K","20/07"
"Hawkins","HWKN","37.65","37.95","36.85","+0.85","+2.31%","28.13K","20/07"
"Haynes","HAYN","38.78","39.18","38.36","+0.27","+0.70%","30.51K","20/07"
"HCI Group Inc","HCI","42.28","42.66","42.14","-0.04","-0.09%","22.37K","20/07"
"Healthcare Services","HCSG","39.45","39.78","38.75","-0.09","-0.23%","966.45K","20/07"
"Healthequity Inc","HQY","82.34","82.73","80.60","+0.36","+0.44%","258.41K","20/07"
"HealthStream","HSTM","29.15","29.40","29.08","+0.05","+0.17%","91.60K","20/07"
"Heartland Express","HTLD","20.87","20.95","19.82","+0.94","+4.72%","2.48M","20/07"
"Heidrick&Struggles","HSII","34.80","35.50","34.55","-0.55","-1.56%","87.18K","20/07"
"Helix","HLX","8.71","8.76","8.47","+0.10","+1.16%","1.09M","20/07"
"HFF","HF","36.19","36.50","35.56","+0.68","+1.92%","323.07K","20/07"
"Hibbett Sports","HIBB","24.05","24.75","24.03","-0.50","-2.04%","251.35K","20/07"
"HighPoint","HPR","6.61","6.68","6.50","-0.05","-0.75%","1.05M","20/07"
"Hillenbrand","HI","49.55","50.15","49.40","+0.05","+0.10%","122.19K","20/07"
"HMS Holdings","HMSY","24.25","24.66","24.22","-0.21","-0.86%","364.58K","20/07"
"Home BancShares","HOMB","23.27","23.54","23.19","-0.05","-0.21%","693.98K","20/07"
"Hope Bancorp","HOPE","17.39","17.53","17.14","+0.18","+1.05%","833.89K","20/07"
"Horace Mann Educators","HMN","45.35","45.60","45.15","+0.05","+0.11%","118.08K","20/07"
"Hornbeck","HOS","4.86","4.94","4.81","-0.02","-0.41%","151.40K","20/07"
"Hub Group","HUBG","50.00","50.10","49.60","+0.05","+0.10%","169.25K","20/07"
"Iconix Brand","ICON","0.65","0.70","0.63","0.00","0.73%","1.06M","20/07"
"ICU Medical","ICUI","300.65","304.70","300.20","-3.00","-0.99%","93.13K","20/07"
"II-VI","IIVI","43.85","44.85","43.55","-1.10","-2.45%","322.66K","20/07"
"ILG","ILG","34.38","34.57","34.33","-0.05","-0.15%","454.23K","20/07"
"Independent Bank","INDB","88.15","88.50","83.50","+6.50","+7.96%","277.25K","20/07"
"Ingevity","NGVT","89.9800","90.6400","88.8901","-0.0700","-0.08%","296.55K","20/07"
"Innophoss","IPHS","49.74","50.40","49.61","-0.38","-0.76%","61.52K","20/07"
"Innospec","IOSP","81.55","82.30","81.38","-0.95","-1.15%","47.42K","20/07"
"Inogen Inc","INGN","209.72","214.75","207.70","-3.77","-1.77%","159.99K","20/07"
"Insight Enterprises","NSIT","50.13","50.34","49.95","+0.02","+0.04%","134.44K","20/07"
"Insperity","NSP","97.75","98.25","97.25","-0.35","-0.36%","195.06K","20/07"
"Installed Building","IBP","58.35","59.70","57.95","-1.00","-1.68%","171.66K","20/07"
"Integer Hld","ITGR","72.15","73.30","72.00","-0.30","-0.41%","155.38K","20/07"
"Integra","IART","62.95","63.73","62.89","-0.27","-0.43%","551.04K","20/07"
"Inter Parfums","IPAR","56.95","57.30","55.30","+0.50","+0.89%","78.10K","20/07"
"Interactive Brokers","IBKR","62.66","63.21","62.05","-0.01","-0.02%","532.57K","20/07"
"Interface, Inc.","TILE","23.45","23.75","23.40","-0.10","-0.42%","207.86K","20/07"
"INTL FCStone","INTL","53.20","54.99","53.10","-1.63","-2.97%","113.99K","20/07"
"Intrepid Potash","IPI","4.050","4.170","4.035","-0.060","-1.46%","472.76K","20/07"
"Invacare","IVC","17.60","18.20","17.43","-0.45","-2.49%","313.98K","20/07"
"Investment Tech","ITG","22.37","22.57","22.22","+0.03","+0.13%","119.33K","20/07"
"Iridium","IRDM","18.25","18.95","18.15","0.00","0.00%","796.39K","20/07"
"iRobot","IRBT","74.06","78.72","73.89","-3.83","-4.92%","667.94K","20/07"
"Itron","ITRI","61.35","61.50","60.23","+0.85","+1.41%","161.55K","20/07"
"J & J Snack Foods","JJSF","155.40","155.76","154.70","-0.04","-0.03%","41.18K","20/07"
"John Bean Tech","JBT","96.65","97.10","94.45","+1.85","+1.95%","183.30K","20/07"
"Kaiser","KALU","108.13","109.86","107.75","-0.33","-0.30%","161.11K","20/07"
"Kaman","KAMN","67.91","68.63","67.75","-0.37","-0.54%","130.34K","20/07"
"KapStone Paper&Packaging","KS","34.78","34.81","34.75","-0.04","-0.11%","526.89K","20/07"
"Kelly Services A","KELYA","22.92","23.22","22.90","-0.29","-1.25%","92.06K","20/07"
"Kirklands","KIRK","11.35","11.62","11.33","-0.25","-2.16%","68.19K","20/07"
"Kite","KRG","16.63","16.94","16.61","-0.25","-1.48%","437.82K","20/07"
"Knight Transportation","KNX","37.98","38.20","37.64","-0.01","-0.03%","2.09M","20/07"
"Kopin","KOPN","3.110","3.150","3.070","0.000","0.00%","157.21K","20/07"
"Koppers","KOP","39.05","39.20","38.75","-0.15","-0.38%","58.12K","20/07"
"Korn/Ferry","KFY","65.53","65.80","65.20","-0.24","-0.36%","272.01K","20/07"
"Kraton","KRA","48.24","49.10","48.19","-0.89","-1.81%","82.74K","20/07"
"Kulicke&Soffa","KLIC","27.41","28.06","27.39","-0.62","-2.21%","1.01M","20/07"
"La-Z-Boy","LZB","32.40","32.80","32.10","0.00","0.00%","278.83K","20/07"
"Lannett Com","LCI","12.35","12.85","12.30","-0.45","-3.52%","491.33K","20/07"
"LCI Industries","LCII","97.55","99.00","97.05","-1.10","-1.12%","259.89K","20/07"
"Legacy Texas Financial Grp","LTXB","44.53","44.81","43.41","+0.67","+1.53%","509.05K","20/07"
"Lendingtree","TREE","247.55","250.88","244.53","-0.75","-0.30%","140.73K","20/07"
