"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Amneal Pharma A","AMRX","23.67","24.07","23.51","-0.33","-1.38%","551.44K","15:59:59"
"Amphastar P","AMPH","18.12","18.39","18.05","-0.25","-1.36%","112.28K","15:59:59"
"AngioDynamics","ANGO","22.50","22.77","22.49","-0.16","-0.71%","108.14K","15:59:59"
"ANI Pharma","ANIP","57.30","58.31","56.75","-0.03","-0.05%","81.62K","15:59:59"
"Anika","ANIK","41.47","42.09","41.25","-0.33","-0.79%","57.09K","15:59:59"
"Anixter","AXE","71.85","72.45","71.35","-0.85","-1.17%","115.22K","15:59:59"
"Apogee","APOG","49.94","50.35","49.79","-0.22","-0.44%","69.38K","15:59:59"
"Applied Industrial Technologies","AIT","76.65","78.05","76.65","-1.35","-1.73%","84.68K","15:59:59"
"ArcBest Corp","ARCB","47.05","48.10","46.50","-0.45","-0.95%","152.62K","15:59:59"
"Archrock","AROC","12.80","12.95","12.60","-0.20","-1.54%","506.33K","15:59:59"
"Asbury Automotive","ABG","75.75","77.00","75.45","-1.20","-1.56%","120.36K","15:59:59"
"ASGN","ASGN","90.48","91.59","90.35","-0.33","-0.36%","170.68K","15:59:59"
"Assertio Therapeutics","ASRT","6.96","7.24","6.95","-0.28","-3.87%","1.38M","15:59:59"
"Astec","ASTE","47.84","48.51","47.77","-0.50","-1.03%","92.28K","15:59:59"
"Atlas Air","AAWW","61.40","61.40","60.28","+0.60","+0.99%","217.65K","15:59:59"
"ATN Int","ATNI","73.69","74.50","73.37","-1.06","-1.42%","41.20K","15:59:59"
"Avista","AVA","51.46","51.56","51.37","+0.03","+0.06%","207.58K","15:59:59"
"Axon Enterprise","AAXN","64.01","65.39","63.71","-0.34","-0.53%","458.02K","15:59:59"
"AZZ","AZZ","53.85","54.20","53.35","-0.35","-0.65%","66.85K","15:59:59"
"B&G Foods","BGS","31.35","31.68","31.20","-0.15","-0.48%","329.57K","15:59:59"
"Badger Meter","BMI","54.25","55.45","54.15","-0.90","-1.63%","51.77K","15:59:59"
"Balchem","BCPC","104.09","104.74","103.15","-0.23","-0.22%","65.92K","15:59:59"
"Banc of California","BANC","19.90","20.00","19.73","-0.10","-0.50%","244.36K","15:59:59"
"Banner","BANR","66.01","66.75","65.72","-0.52","-0.78%","169.06K","15:59:59"
"Barnes","B","67.92","68.30","67.67","-0.36","-0.53%","158.31K","15:59:59"
"Barnes & Noble Education Inc","BNED","5.44","5.59","5.25","+0.10","+1.87%","790.51K","15:59:59"
"Barnes&Noble","BKS","5.75","5.75","5.63","+0.05","+0.88%","499.03K","15:59:59"
"Bel Fuse B","BELFB","27.15","27.65","26.55","+0.75","+2.84%","37.45K","15:59:59"
"Belmond","BEL","16.10","16.40","16.05","-0.25","-1.53%","637.73K","15:59:59"
"Benchmark Electronics","BHE","25.85","26.50","25.80","-0.40","-1.52%","280.47K","15:59:59"
"Big 5","BGFV","5.90","5.95","5.60","+0.25","+4.42%","249.91K","15:59:59"
"Biglari","BH","197.18","199.93","195.14","-0.82","-0.41%","2.40K","15:59:59"
"BioTelemetry","BEAT","59.200","59.500","58.225","+0.350","+0.59%","291.78K","15:59:59"
"BJs Restaurants","BJRI","70.85","71.95","68.38","+1.80","+2.61%","454.24K","15:59:59"
"Black Box","BBOX","1.36","1.46","1.36","-0.08","-5.56%","281.40K","15:59:00"
"Blackbaud","BLKB","99.99","100.70","98.26","+1.73","+1.76%","212.11K","15:59:59"
"Blucora","BCOR","35.800","36.350","35.550","+0.050","+0.14%","259.24K","15:59:59"
"BofI Holding","BOFI","38.62","38.85","38.17","-0.30","-0.77%","287.51K","15:59:59"
"Boise Cascad Llc","BCC","44.90","45.73","44.75","-0.75","-1.64%","261.83K","15:59:59"
"Boston Private","BPFH","14.15","14.25","14.13","-0.07","-0.53%","327.44K","15:59:59"
"Bottomline","EPAY","63.31","63.88","62.99","+0.30","+0.48%","211.71K","15:59:59"
"Boyd Gaming","BYD","36.97","37.19","36.64","+0.04","+0.11%","503.94K","15:59:59"
"Brady","BRC","39.25","39.75","38.90","-0.25","-0.63%","191.40K","15:59:59"
"Briggs&Stratton","BGG","20.69","20.97","20.60","-0.16","-0.77%","341.59K","15:59:59"
"Brinks","BCO","77.45","78.25","77.40","-0.50","-0.64%","182.60K","15:59:59"
"Bristow","BRS","11.03","11.05","10.82","+0.10","+0.91%","287.17K","15:59:59"
"Brookline Bancorp","BRKL","18.25","18.35","18.18","0.00","0.00%","175.38K","15:59:59"
"Brooks Automation","BRKS","29.39","29.66","29.20","-0.16","-0.54%","223.12K","15:59:59"
"Buckle","BKE","27.80","27.95","26.95","+0.70","+2.58%","592.71K","15:59:59"
"Cabot","CCMP","111.63","112.24","110.36","+0.66","+0.59%","141.87K","15:59:59"
"CACI","CACI","192.05","193.75","191.40","-1.60","-0.83%","94.85K","15:59:59"
"Cal-Maine","CALM","50.10","50.35","49.65","+0.20","+0.40%","187.74K","15:59:59"
"CalAmp","CAMP","23.33","23.64","23.07","-0.16","-0.68%","268.26K","15:59:59"
"Calavo Growers","CVGW","104.70","105.55","103.85","+0.05","+0.05%","106.85K","15:59:59"
"Caleres","CAL","38.45","38.57","37.89","+0.23","+0.60%","162.03K","15:59:59"
"California Water Service","CWT","40.95","41.25","40.85","-0.15","-0.36%","153.07K","15:59:59"
"Callaway Golf","ELY","22.55","22.62","22.25","-0.04","-0.18%","811.51K","15:59:59"
"Cambrex","CBM","64.00","64.40","63.00","+0.85","+1.35%","153.67K","15:59:59"
"Cantel Medical","CMD","92.35","95.08","92.32","-2.84","-2.98%","243.65K","15:59:59"
"Capstead Mortgage","CMO","8.38","8.44","8.37","-0.02","-0.24%","287.80K","15:59:59"
"Carbo Ceramics","CRR","8.62","8.63","8.33","+0.22","+2.62%","170.85K","15:59:59"
"Cardtronics","CATM","38.16","38.38","37.41","+0.16","+0.42%","314.50K","15:59:59"
"Career","CECO","16.51","16.61","16.29","+0.11","+0.67%","421.43K","15:59:59"
"Caretrust Inc","CTRE","18.30","18.45","18.25","-0.06","-0.33%","335.98K","15:59:59"
"Carrizo Oil&Gas","CRZO","24.16","24.55","23.60","+0.11","+0.46%","1.77M","15:59:59"
"Cato","CATO","20.10","21.80","18.68","-3.68","-15.48%","1.16M","15:59:59"
"Cavco","CVCO","241.10","242.05","234.55","+1.25","+0.52%","41.90K","15:59:59"
"Cedar Realty","CDR","4.52","4.57","4.51","-0.02","-0.44%","114.00K","15:59:59"
"Celadon","CGIP","3.55","3.55","3.45","+0.05","+1.43%","15.92K","15:37:00"
"Central Garden&Pet","CENT","39.07","39.42","38.90","-0.22","-0.56%","63.90K","15:59:59"
"Central Garden&Pet A","CENTA","36.16","36.43","36.00","-0.08","-0.22%","256.55K","15:59:59"
"Century Aluminum","CENX","11.95","12.34","11.81","-0.44","-3.55%","1.77M","15:59:59"
"CEVA","CEVA","29.35","29.70","29.30","-0.25","-0.84%","119.07K","15:59:59"
"Chart Industries","GTLS","73.48","77.41","73.25","-3.61","-4.68%","496.03K","15:59:59"
"Chemed","CHE","319.47","321.03","318.19","+0.36","+0.11%","83.89K","15:59:59"
"Chemours Co","CC","43.820","44.395","43.670","+0.140","+0.32%","1.29M","15:59:59"
"Chesapeake Lodging","CHSP","32.61","32.96","32.53","-0.27","-0.82%","96.79K","15:59:59"
"Chuy's Holdings","CHUY","27.250","27.425","27.050","-0.100","-0.37%","76.22K","15:59:59"
"Cincinnati Bell","CBB","12.450","13.050","12.400","-0.700","-5.32%","323.12K","15:59:59"
"CIRCOR","CIR","42.81","43.49","42.67","-0.76","-1.74%","115.72K","15:59:59"
"City Holding","CHCO","82.37","83.06","81.75","-0.42","-0.51%","36.48K","15:59:59"
"Clearwater Paper","CLW","30.90","31.99","30.00","-0.95","-2.98%","312.65K","15:59:59"
"Cloud Peak Energy","CLD","2.450","2.520","2.450","-0.060","-2.39%","300.70K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","0.000","0.00%","1.51K","14:19:00"
"Cogent","CCOI","52.40","52.85","52.35","-0.45","-0.85%","109.39K","15:59:59"
"Coherent","COHR","183.84","185.97","181.34","+2.49","+1.37%","256.84K","15:59:59"
"Cohu","COHU","25.81","26.14","25.61","-0.22","-0.85%","124.18K","15:59:59"
"Columbia Banking","COLB","42.54","43.04","42.47","-0.53","-1.23%","192.43K","15:59:59"
"Comfort Systems","FIX","56.95","57.15","56.55","0.00","0.00%","212.49K","15:59:59"
"Community Bank System","CBU","66.17","66.50","65.73","-0.35","-0.53%","90.55K","15:59:59"
"Community Health Systems","CYH","3.55","3.62","3.44","-0.05","-1.39%","1.66M","15:59:59"
"Computer Programs&Systems","CPSI","27.35","27.60","27.30","-0.05","-0.18%","84.27K","15:59:59"
"Comtech","CMTL","36.07","36.51","35.72","+0.31","+0.87%","102.65K","15:59:59"
"CONMED","CNMD","77.65","78.17","77.54","-0.10","-0.13%","106.04K","15:59:59"
"Consolidated Communications","CNSL","12.09","12.19","11.97","+0.03","+0.25%","344.75K","15:59:59"
"Contango Oil&Gas","MCF","6.02","6.06","5.97","-0.07","-1.15%","11.42K","18:30:00"
"Cooper Stnd","CPS","139.55","140.45","138.30","-1.02","-0.73%","55.02K","15:59:59"
"Core-Mark","CORE","34.79","35.24","34.01","+0.24","+0.69%","641.83K","15:59:59"
"CoreSite","COR","114.89","115.69","114.82","-0.20","-0.17%","120.17K","15:59:59"
"Corindus Vascular Robotics","CR3","0.866","0.866","0.866","+0.044","+5.35%","0","02:17:00"
"CorVel","CRVL","60.30","60.65","59.30","+0.40","+0.67%","19.25K","15:59:59"
"CPB","CPF","29.14","29.24","29.03","-0.17","-0.58%","119.28K","15:59:59"
"Cray","CRAY","21.20","21.45","20.90","-0.15","-0.70%","255.54K","15:59:59"
"Crocs","CROX","20.69","20.86","20.39","+0.22","+1.07%","636.51K","15:59:59"
"Cross Country","CCRN","10.08","10.13","9.86","+0.08","+0.80%","215.97K","15:59:59"
"CryoLife","CRY","34.50","35.05","34.10","+0.30","+0.88%","277.87K","15:59:59"
"CSG Systems","CSGS","36.67","37.50","36.63","-0.57","-1.53%","118.73K","15:59:59"
"CTS Corp","CTS","34.75","35.50","34.70","-0.45","-1.28%","61.41K","15:59:59"
"Cubic","CUB","74.35","74.55","72.85","+1.00","+1.36%","90.53K","15:59:59"
"Customers Bancorp","CUBI","25.56","25.58","25.16","+0.01","+0.04%","105.19K","15:59:59"
"CVB Financial","CVBF","24.65","24.87","24.61","-0.18","-0.72%","697.38K","15:59:59"
"Daktronics","DAKT","7.48","7.81","7.46","-0.28","-3.61%","468.51K","15:59:59"
"Darling Ingredients","DAR","20.31","20.35","20.17","-0.02","-0.10%","647.94K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","55.13","55.34","53.89","-0.16","-0.29%","508.43K","15:59:59"
"DHI Group","DHX","2.20","2.35","2.20","+0.20","+10.00%","935.72K","15:59:59"
"Diamondrock Hospitality","DRH","11.72","11.91","11.72","-0.15","-1.26%","1.07M","15:59:59"
"Digi","DGII","13.20","13.38","13.00","0.00","0.00%","86.65K","15:59:59"
"Dime Community","DCOM","18.55","18.65","18.45","-0.05","-0.27%","169.27K","15:59:59"
"DineEquity","DIN","80.20","81.11","79.62","+0.31","+0.39%","242.47K","15:59:59"
"Diodes","DIOD","37.24","37.72","37.09","-0.35","-0.93%","469.32K","15:59:59"
"Diplomat Pharmacy","DPLO","19.63","19.66","19.36","+0.28","+1.45%","564.98K","15:59:59"
"Donnelley Financial Solutions","DFIN","20.44","20.90","20.19","+0.12","+0.59%","220.61K","15:59:59"
"Dorman","DORM","79.20","79.73","78.92","-0.29","-0.36%","44.16K","15:59:59"
"DSP Group","DSPG","12.85","12.95","12.70","+0.10","+0.78%","46.87K","15:59:59"
"DXP Enterprises","DXPE","48.59","49.07","48.03","+0.25","+0.52%","85.28K","15:59:59"
"Eagle Pharm","EGRX","80.79","81.75","79.90","-0.80","-0.98%","80.78K","15:59:59"
"EastGroup Properties","EGP","96.02","96.85","95.83","-0.23","-0.24%","157.66K","15:59:59"
"Ebix","EBIX","80.25","80.90","77.63","+2.10","+2.69%","392.18K","15:59:59"
"Echo Global","ECHO","33.05","33.35","32.90","-0.25","-0.75%","261.33K","15:59:59"
"eHealth","EHTH","29.54","29.95","28.78","-0.17","-0.57%","122.77K","15:59:59"
"El Paso Electric","EE","62.60","63.10","62.40","-0.35","-0.56%","131.90K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.50","12.60","12.28","+0.20","+1.63%","129.79K","15:59:59"
"Electro Scientific","ESIO","23.10","23.50","22.87","-0.29","-1.24%","350.68K","15:59:59"
"Electronics for Imaging","EFII","34.27","34.42","33.86","+0.22","+0.65%","272.69K","15:59:59"
"Emergent Biosolutions","EBS","60.43","60.99","59.99","-0.44","-0.72%","149.57K","15:59:59"
"Employers","EIG","44.20","44.30","43.90","+0.15","+0.34%","75.74K","15:59:59"
"Enanta","ENTA","91.36","91.86","89.53","-0.19","-0.21%","94.83K","15:59:59"
"Encore Capital","ECPG","39.40","40.05","39.30","-0.70","-1.75%","350.46K","15:59:59"
"Encore Wire","WIRE","51.20","51.50","50.95","-0.25","-0.49%","45.89K","15:59:59"
"Engility","EGL","34.410","35.080","34.340","-0.420","-1.21%","66.69K","15:59:59"
"Enova International Inc","ENVA","35.15","35.95","34.85","-0.70","-1.95%","141.66K","15:59:59"
"Enpro Industries","NPO","74.34","75.66","74.10","-1.08","-1.43%","81.15K","15:59:59"
"ePlus","PLUS","102.05","102.40","100.80","+1.20","+1.19%","62.23K","15:59:59"
"Era Group Inc","ERA","12.18","12.29","11.75","+0.34","+2.87%","24.67K","15:59:59"
"ESCO Technologies","ESE","68.50","69.00","68.40","-0.35","-0.51%","52.11K","15:59:59"
"Essendant Inc","ESND","15.00","15.15","14.96","-0.18","-1.19%","133.49K","15:59:59"
"Ethan Allen Interiors","ETH","22.85","23.15","22.80","-0.25","-1.08%","139.26K","15:59:59"
"Evercore","EVR","107.55","109.65","106.75","-1.60","-1.47%","334.18K","15:59:59"
"EW Scripps A","SSP","14.50","14.87","14.49","-0.37","-2.49%","200.54K","15:59:59"
"ExlServices","EXLS","61.17","61.48","60.96","+0.13","+0.21%","87.31K","15:59:59"
"Exponent","EXPO","52.00","52.95","52.00","-0.45","-0.86%","95.55K","15:59:59"
"Express","EXPR","10.73","10.84","10.43","+0.22","+2.09%","1.64M","15:59:59"
"Exterran Corp","EXTN","28.43","28.65","28.27","-0.20","-0.70%","56.08K","15:59:59"
"EZCORP","EZPW","11.20","11.40","11.20","-0.20","-1.75%","428.95K","15:59:59"
"Fabrinet","FN","48.02","48.46","47.16","+0.36","+0.76%","772.89K","15:59:59"
"FARO","FARO","68.10","68.78","67.10","+1.00","+1.49%","96.03K","15:59:59"
"Federal Signal","FSS","26.04","26.53","26.02","-0.43","-1.62%","145.11K","15:59:59"
"Fidelity","LION","24.16","24.33","24.15","-0.05","-0.21%","67.11K","15:59:59"
"Fiesta","FRGI","29.300","29.350","28.750","+0.150","+0.51%","105.06K","15:59:59"
"First Bancorp","FBP","8.990","9.050","8.915","-0.010","-0.11%","1.78M","15:59:59"
"First Commonwealth Financial","FCF","17.05","17.20","16.92","-0.19","-1.10%","423.37K","15:59:59"
"First Financial Bancorp","FFBC","31.90","32.10","31.60","0.00","0.00%","190.05K","15:59:59"
"First Financial Bankshares","FFIN","60.25","60.65","59.90","-0.30","-0.50%","116.34K","15:59:59"
"First Midwest","FMBI","27.55","27.57","27.40","-0.07","-0.25%","268.91K","15:59:59"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","0.00","1.76%","136.36K","13:15:00"
"FirstCash","FCFS","81.00","82.85","80.90","-1.30","-1.58%","109.57K","15:59:59"
"Five Below","FIVE","114.740","114.950","111.770","+1.470","+1.30%","747.15K","15:59:59"
"Flotek","FTK","2.20","2.45","2.18","-0.08","-3.51%","1.30M","15:59:59"
"Forestar","FOR","25.25","25.35","24.85","-0.05","-0.20%","17.27K","15:59:59"
"Forrester","FORR","49.50","49.85","48.75","+0.70","+1.43%","26.14K","15:59:59"
"Forward Air","FWRD","63.43","64.36","63.20","-0.53","-0.83%","72.25K","15:59:59"
"Four Corners Property Trust Inc","FCPT","26.70","27.11","26.70","-0.27","-1.00%","322.26K","15:59:59"
"Fox Factory","FOXF","64.15","65.35","63.90","-0.15","-0.23%","137.03K","15:59:59"
"Francescass","FRAN","7.17","7.30","6.93","-0.11","-1.51%","1.07M","15:59:59"
"Franklin Electric","FELE","48.45","49.30","48.25","-0.95","-1.92%","95.79K","15:59:59"
"Franklin Street Properties","FSP","8.37","8.51","8.35","-0.17","-1.99%","52.00K","18:30:00"
"Freds","FRED","1.69","1.75","1.66","-0.05","-2.87%","264.10K","15:59:59"
"FTD Companies Inc","FTD","3.77","3.93","3.76","-0.13","-3.33%","73.61K","15:59:59"
"FutureFuel","FF","15.09","15.20","14.84","+0.10","+0.67%","250.66K","15:59:59"
"G-III Apparel","GIII","46.25","46.60","45.69","+0.18","+0.39%","396.00K","15:59:59"
"Gannett","GCI","10.51","10.71","10.32","-0.17","-1.59%","1.39M","15:59:59"
"Genesco","GCO","46.50","46.60","45.48","+0.40","+0.87%","216.17K","15:59:59"
"Gentherm","THRM","48.80","49.50","48.30","+0.30","+0.62%","217.64K","15:59:59"
"Geo","GEO","25.04","25.59","25.00","-0.36","-1.42%","695.65K","15:59:59"
"Geospace","GEOS","14.06","14.18","13.91","+0.09","+0.64%","30.42K","15:59:59"
"Getty","GTY","29.15","29.29","29.10","-0.02","-0.07%","57.33K","15:59:59"
"Gibraltar Industries","ROCK","45.75","46.30","45.41","-0.35","-0.76%","86.80K","15:59:59"
"Glacier","GBCI","45.26","45.48","44.86","-0.20","-0.44%","253.48K","15:59:59"
"Glatfelter","GLT","18.48","19.40","18.37","-0.50","-2.63%","562.13K","15:59:59"
"Government Propertiesome","GOV","16.86","16.98","16.80","-0.03","-0.18%","527.12K","15:59:59"
"Great Western Bancorp Inc","GWB","43.83","43.88","43.39","-0.18","-0.41%","132.72K","15:59:59"
"Green Dot","GDOT","85.72","87.13","85.62","-0.31","-0.36%","145.53K","15:59:59"
"Green Plains Energy","GPRE","17.95","18.30","17.90","-0.25","-1.37%","380.45K","15:59:59"
"Greenbrier","GBX","59.40","59.70","58.90","+0.30","+0.51%","453.39K","15:59:59"
"Greenhill&Co","GHL","29.55","29.85","29.25","-0.35","-1.17%","193.80K","15:59:59"
"Griffon","GFF","18.20","18.40","18.03","-0.10","-0.55%","108.64K","15:59:59"
"Group 1 Automotive","GPI","79.99","80.52","78.74","-0.25","-0.31%","214.00K","15:59:59"
"Guess?","GES","23.72","23.87","23.01","+0.32","+1.37%","605.71K","15:59:59"
"Gulf Island Fabrication","GIFI","9.70","10.00","9.65","-0.17","-1.77%","30.89K","15:59:59"
"H B Fuller","FUL","58.49","58.96","58.13","-0.20","-0.34%","236.08K","15:59:59"
"Haemonetics","HAE","106.79","107.13","105.68","+0.79","+0.75%","294.66K","15:59:59"
"Hanmi","HAFC","26.450","26.625","26.300","-0.050","-0.19%","132.92K","15:59:59"
"Harmonic","HLIT","5.400","5.450","5.300","+0.100","+1.89%","320.00K","15:59:59"
"Harsco","HSC","27.10","27.35","26.60","+0.10","+0.37%","516.85K","15:59:59"
"Haverty Furniture","HVT","22.30","22.35","21.80","+0.05","+0.22%","47.06K","15:59:59"
"Hawaiian","HA","41.20","42.23","40.85","-0.75","-1.79%","585.35K","15:59:59"
"Hawkins","HWKN","41.80","42.80","41.45","-0.70","-1.65%","30.95K","15:59:59"
"Haynes","HAYN","37.98","39.12","37.74","-1.07","-2.74%","51.91K","15:59:59"
"HCI Group Inc","HCI","41.08","41.31","40.40","+0.47","+1.16%","37.58K","15:59:59"
"Healthcare Services","HCSG","41.13","41.45","40.82","-0.38","-0.91%","282.60K","15:59:59"
"Healthequity Inc","HQY","87.37","87.59","86.84","+0.18","+0.21%","363.91K","15:59:59"
"HealthStream","HSTM","30.96","31.23","30.88","+0.01","+0.03%","87.06K","15:59:59"
"Heartland Express","HTLD","20.18","20.29","20.05","-0.06","-0.30%","274.44K","15:59:59"
"Heidrick&Struggles","HSII","44.25","45.29","44.20","-0.25","-0.56%","106.07K","15:59:59"
"Helix","HLX","9.12","9.18","9.02","-0.04","-0.44%","482.30K","15:59:59"
"HFF","HF","44.95","45.47","44.82","-0.21","-0.47%","114.85K","15:59:59"
"Hibbett Sports","HIBB","29.40","29.60","28.35","+1.00","+3.52%","1.71M","15:59:59"
"HighPoint","HPR","5.29","5.35","5.15","+0.07","+1.34%","1.15M","15:59:59"
"Hillenbrand","HI","51.05","51.55","50.70","-0.40","-0.78%","217.57K","15:59:59"
"HMS Holdings","HMSY","31.46","31.56","31.22","-0.14","-0.44%","323.22K","15:59:59"
"Home BancShares","HOMB","23.90","24.00","23.73","-0.11","-0.46%","362.73K","15:59:59"
"Hope Bancorp","HOPE","17.77","17.82","17.67","-0.07","-0.39%","451.75K","15:59:59"
"Horace Mann Educators","HMN","45.75","46.13","45.30","-0.35","-0.76%","70.99K","15:59:59"
"Hornbeck","HOS","4.35","4.36","4.17","+0.12","+2.84%","72.33K","15:59:59"
"Hub Group","HUBG","51.30","51.85","51.05","-0.40","-0.77%","281.10K","15:59:59"
"Iconix Brand","ICON","0.39","0.43","0.39","-0.01","-2.50%","754.12K","15:59:59"
"ICU Medical","ICUI","299.00","301.75","298.65","-1.50","-0.50%","128.73K","15:59:59"
"II-VI","IIVI","47.70","48.25","46.85","+0.55","+1.17%","689.52K","15:59:59"
"ILG","ILG","35.18","35.58","35.14","-0.33","-0.93%","700.47K","15:59:59"
"Independent Bank","INDB","90.45","90.50","89.70","-0.10","-0.11%","59.69K","15:59:59"
"Ingevity","NGVT","99.9100","101.3500","99.5200","-0.4100","-0.41%","118.14K","15:59:59"
"Innophoss","IPHS","43.29","44.94","43.12","-0.83","-1.88%","53.96K","15:59:59"
"Innospec","IOSP","75.85","76.78","75.55","-1.25","-1.62%","53.19K","15:59:59"
"Inogen Inc","INGN","241.38","243.31","238.59","+2.95","+1.24%","134.39K","15:59:59"
"Insight Enterprises","NSIT","55.36","55.41","54.63","+0.53","+0.97%","128.97K","15:59:59"
"Insperity","NSP","115.60","116.25","113.50","+1.60","+1.40%","363.42K","15:59:59"
"Installed Building","IBP","46.70","47.45","46.35","-0.80","-1.68%","257.00K","15:59:59"
"Integer Hld","ITGR","77.00","77.60","76.30","+0.70","+0.92%","169.84K","15:59:59"
"Integra","IART","59.52","59.87","59.19","+0.27","+0.46%","471.29K","15:59:59"
"Inter Parfums","IPAR","65.95","67.50","65.85","-0.10","-0.15%","102.14K","15:59:59"
"Interactive Brokers","IBKR","60.86","61.61","59.98","-0.21","-0.34%","642.96K","15:59:59"
"Interface, Inc.","TILE","23.10","23.40","23.10","-0.35","-1.49%","242.58K","15:59:59"
"INTL FCStone","INTL","55.94","56.12","55.30","+0.21","+0.38%","47.63K","15:59:59"
"Intrepid Potash","IPI","3.350","3.380","3.250","-0.030","-0.89%","617.99K","15:59:59"
"Invacare","IVC","15.80","16.15","15.75","-0.35","-2.17%","296.76K","15:59:59"
"Investment Tech","ITG","21.74","21.89","21.63","+0.06","+0.28%","110.16K","15:59:59"
"Iridium","IRDM","20.70","21.03","20.55","0.00","0.00%","558.01K","15:59:59"
"iRobot","IRBT","105.60","107.92","103.98","-0.21","-0.20%","1.13M","15:59:59"
"Itron","ITRI","65.30","65.70","64.98","+0.05","+0.08%","313.27K","15:59:59"
"J & J Snack Foods","JJSF","143.18","145.39","142.36","-0.51","-0.35%","60.23K","15:59:59"
"John Bean Tech","JBT","110.75","112.20","110.30","-0.90","-0.81%","62.76K","15:59:59"
"Kaiser","KALU","106.72","108.00","105.79","-1.65","-1.52%","50.11K","15:59:59"
"Kaman","KAMN","65.18","65.90","65.05","-1.04","-1.57%","117.91K","15:59:59"
"KapStone Paper&Packaging","KS","34.35","34.39","34.32","0.00","0.00%","509.49K","15:59:59"
"Kelly Services A","KELYA","25.22","25.29","24.89","+0.15","+0.60%","138.59K","15:59:59"
"Kirklands","KIRK","11.86","11.94","11.57","+0.31","+2.68%","83.58K","15:59:59"
"Kite","KRG","17.43","17.45","17.32","+0.03","+0.17%","340.80K","15:59:59"
"Knight Transportation","KNX","32.70","33.05","32.36","-0.07","-0.21%","1.56M","15:59:59"
"Kopin","KOPN","2.230","2.290","2.200","-0.020","-0.89%","230.62K","15:59:59"
