"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"American Woodmark","AMWD","89.60","98.48","87.10","+4.65","+5.47%","920.85K","15:59:59"
"Ameris","ABCB","49.95","50.30","49.80","+0.10","+0.20%","338.53K","15:59:59"
"AMERISAFE","AMSF","63.60","65.35","63.40","-0.50","-0.78%","78.35K","15:59:59"
"AMN Healthcare Services","AMN","57.90","58.65","57.35","+0.40","+0.70%","330.54K","15:59:59"
"Amneal Pharma A","AMRX","23.02","23.36","22.65","-0.05","-0.22%","525.32K","15:59:59"
"Amphastar P","AMPH","18.03","18.13","17.96","+0.01","+0.06%","100.93K","15:59:59"
"AngioDynamics","ANGO","22.28","22.55","22.19","+0.04","+0.18%","82.07K","15:59:59"
"ANI Pharma","ANIP","57.30","58.25","56.93","-0.01","-0.02%","89.50K","15:59:59"
"Anika","ANIK","41.76","42.78","41.38","+0.34","+0.82%","117.92K","15:59:59"
"Anixter","AXE","72.70","73.65","72.55","+0.50","+0.69%","87.38K","15:59:59"
"Apogee","APOG","49.70","50.40","49.64","-0.20","-0.40%","82.99K","15:59:59"
"Applied Industrial Technologies","AIT","76.95","78.10","76.85","-0.10","-0.13%","96.31K","15:59:59"
"ArcBest Corp","ARCB","48.00","49.25","47.65","+0.75","+1.59%","299.97K","15:59:59"
"Archrock","AROC","12.80","13.15","12.78","0.00","0.00%","502.99K","15:59:59"
"Asbury Automotive","ABG","75.60","76.05","75.35","+0.25","+0.33%","145.36K","15:59:59"
"ASGN","ASGN","91.98","93.07","91.07","+1.15","+1.27%","221.27K","15:59:59"
"Assertio Therapeutics","ASRT","7.33","7.36","7.10","+0.20","+2.81%","425.02K","15:59:59"
"Astec","ASTE","48.86","49.26","47.60","+0.42","+0.87%","74.99K","15:59:59"
"Atlas Air","AAWW","62.25","63.15","61.85","+0.20","+0.32%","130.15K","15:59:59"
"ATN Int","ATNI","73.67","74.45","73.37","+0.04","+0.05%","36.33K","15:59:59"
"Avista","AVA","51.55","51.67","51.42","+0.02","+0.04%","297.04K","15:59:59"
"Axon Enterprise","AAXN","66.66","67.30","65.80","+1.11","+1.69%","374.29K","15:59:59"
"AZZ","AZZ","54.20","54.80","54.10","+0.15","+0.28%","68.22K","15:59:59"
"B&G Foods","BGS","31.30","32.15","31.25","-0.70","-2.19%","348.70K","15:59:59"
"Badger Meter","BMI","54.80","55.40","54.70","+0.10","+0.18%","77.89K","15:59:59"
"Balchem","BCPC","106.26","107.72","106.11","+0.31","+0.29%","60.66K","15:59:59"
"Banc of California","BANC","19.95","20.15","19.78","+0.05","+0.25%","300.34K","15:59:59"
"Banner","BANR","64.97","65.80","64.90","-0.45","-0.69%","301.90K","15:59:59"
"Barnes","B","68.30","69.28","68.18","-0.01","-0.01%","122.77K","15:59:59"
"Barnes & Noble Education Inc","BNED","5.07","5.27","4.93","-0.17","-3.24%","943.20K","15:59:59"
"Barnes&Noble","BKS","5.50","5.55","5.35","+0.05","+0.92%","640.49K","15:59:59"
"Bel Fuse B","BELFB","27.40","28.20","27.10","-0.30","-1.08%","28.29K","15:59:59"
"Belmond","BEL","16.40","16.50","15.95","+0.30","+1.86%","739.87K","15:59:59"
"Benchmark Electronics","BHE","26.00","26.33","25.80","+0.10","+0.39%","256.18K","15:59:59"
"Big 5","BGFV","5.70","5.80","5.60","-0.05","-0.87%","573.85K","15:59:59"
"Biglari","BH","195.06","199.59","193.82","-0.58","-0.30%","4.64K","15:59:59"
"BioTelemetry","BEAT","59.750","60.000","59.150","+0.700","+1.19%","233.26K","15:59:59"
"BJs Restaurants","BJRI","72.25","75.18","71.80","-2.45","-3.28%","416.05K","15:59:59"
"Black Box","BBOX","1.22","1.23","1.18","-0.02","-1.61%","455.11K","15:59:59"
"Blackbaud","BLKB","101.64","103.70","101.22","-0.64","-0.63%","228.94K","15:59:59"
"Blucora","BCOR","36.050","36.600","35.700","-0.050","-0.14%","192.34K","15:59:59"
"BofI Holding","BOFI","37.51","38.30","37.46","-0.36","-0.95%","474.76K","15:59:59"
"Boise Cascad Llc","BCC","45.15","46.00","45.10","-0.15","-0.33%","204.24K","15:59:59"
"Boston Private","BPFH","14.45","14.55","14.25","+0.25","+1.76%","926.88K","15:59:59"
"Bottomline","EPAY","64.63","64.65","63.92","+0.68","+1.06%","261.88K","15:59:59"
"Boyd Gaming","BYD","36.08","37.17","35.97","-0.80","-2.17%","1.23M","15:59:59"
"Brady","BRC","39.05","40.00","39.05","-0.65","-1.64%","147.23K","15:59:59"
"Briggs&Stratton","BGG","20.60","20.87","20.55","+0.01","+0.05%","197.09K","15:59:59"
"Brinks","BCO","77.95","78.50","77.90","+0.10","+0.13%","174.40K","15:59:59"
"Bristow","BRS","11.13","11.43","11.12","-0.03","-0.27%","370.23K","15:59:59"
"Brookline Bancorp","BRKL","18.05","18.35","18.00","-0.15","-0.82%","189.56K","15:59:59"
"Brooks Automation","BRKS","30.25","30.38","29.72","+0.60","+2.02%","253.27K","15:59:59"
"Buckle","BKE","25.90","26.60","25.30","-0.65","-2.45%","917.98K","15:59:59"
"Cabot","CCMP","115.33","115.50","112.39","+2.81","+2.50%","234.30K","15:59:59"
"CACI","CACI","194.40","196.30","193.55","+0.80","+0.41%","98.72K","15:59:59"
"Cal-Maine","CALM","49.95","50.65","49.83","-0.15","-0.30%","225.15K","15:59:59"
"CalAmp","CAMP","23.48","23.52","22.89","+0.39","+1.69%","369.48K","15:59:59"
"Calavo Growers","CVGW","105.95","107.53","105.60","+0.45","+0.43%","88.10K","15:59:59"
"Caleres","CAL","37.08","37.70","36.97","-0.32","-0.86%","208.52K","15:59:59"
"California Water Service","CWT","40.85","41.40","40.65","-0.25","-0.61%","151.32K","15:59:59"
"Callaway Golf","ELY","22.89","23.22","22.84","-0.19","-0.82%","659.41K","15:59:59"
"Cambrex","CBM","64.75","65.60","64.45","+0.30","+0.47%","249.68K","15:59:59"
"Cantel Medical","CMD","95.47","96.77","94.04","+1.73","+1.85%","316.99K","15:59:59"
"Capstead Mortgage","CMO","8.35","8.39","8.32","+0.01","+0.12%","325.53K","15:59:59"
"Carbo Ceramics","CRR","8.88","8.96","8.71","+0.24","+2.78%","219.77K","15:59:59"
"Cardtronics","CATM","37.58","38.54","37.44","-0.41","-1.08%","340.67K","15:59:59"
"Career","CECO","16.01","16.63","15.94","-0.49","-2.97%","292.32K","15:59:59"
"Caretrust Inc","CTRE","18.29","18.47","18.23","-0.09","-0.49%","343.83K","15:59:59"
"Carrizo Oil&Gas","CRZO","23.88","24.59","23.80","-0.47","-1.93%","2.11M","15:59:59"
"Cato","CATO","21.52","21.70","20.97","+0.25","+1.18%","415.95K","15:59:59"
"Cavco","CVCO","244.85","248.65","243.30","+2.05","+0.84%","49.52K","15:59:59"
"Cedar Realty","CDR","4.41","4.55","4.40","-0.12","-2.65%","154.19K","15:59:59"
"Celadon","CGIP","3.34","3.37","3.20","-0.02","-0.60%","53.87K","15:37:00"
"Central Garden&Pet","CENT","39.22","39.56","39.07","-0.10","-0.25%","57.36K","15:59:59"
"Central Garden&Pet A","CENTA","36.39","36.52","35.91","+0.17","+0.47%","332.27K","15:59:59"
"Century Aluminum","CENX","12.57","12.82","12.46","+0.04","+0.32%","1.51M","15:59:59"
"CEVA","CEVA","30.30","30.95","30.00","+0.15","+0.50%","108.78K","15:59:59"
"Chart Industries","GTLS","75.63","76.24","74.65","+1.31","+1.76%","272.51K","15:59:59"
"Chemed","CHE","316.59","322.52","316.43","-4.30","-1.34%","76.23K","15:59:59"
"Chemours Co","CC","45.920","46.126","44.460","+1.520","+3.42%","1.19M","15:59:59"
"Chesapeake Lodging","CHSP","32.04","32.57","32.01","-0.59","-1.81%","168.78K","15:59:59"
"Chuy's Holdings","CHUY","27.250","27.750","27.225","-0.150","-0.55%","269.62K","15:59:59"
"Cincinnati Bell","CBB","12.800","12.925","12.250","+0.300","+2.40%","222.84K","15:59:59"
"CIRCOR","CIR","44.46","44.76","43.62","+1.03","+2.37%","120.35K","15:59:59"
"City Holding","CHCO","81.19","82.38","81.00","-0.73","-0.89%","29.98K","15:59:59"
"Clearwater Paper","CLW","28.85","29.40","28.68","+0.10","+0.35%","93.75K","15:59:59"
"Cloud Peak Energy","CLD","2.480","2.515","2.440","+0.010","+0.40%","564.19K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.003","0.002","-0.000","-12.50%","14.13K","14:42:00"
"Cogent","CCOI","54.25","54.58","53.35","+0.60","+1.12%","219.04K","15:59:59"
"Coherent","COHR","183.55","187.09","182.94","+0.15","+0.08%","311.44K","15:59:59"
"Cohu","COHU","26.32","26.60","25.99","+0.25","+0.96%","184.24K","15:59:59"
"Columbia Banking","COLB","42.07","42.75","42.01","-0.28","-0.66%","177.61K","15:59:59"
"Comfort Systems","FIX","56.60","57.45","56.35","-0.20","-0.35%","152.86K","15:59:59"
"Community Bank System","CBU","65.94","66.77","65.82","-0.26","-0.39%","127.95K","15:59:59"
"Community Health Systems","CYH","3.63","3.72","3.50","+0.07","+1.97%","2.48M","15:59:59"
"Computer Programs&Systems","CPSI","27.20","27.50","27.10","-0.05","-0.18%","52.20K","15:59:59"
"Comtech","CMTL","36.30","36.80","35.95","-0.22","-0.60%","66.94K","15:59:59"
"CONMED","CNMD","78.00","78.24","77.67","+0.18","+0.23%","116.34K","15:59:59"
"Consolidated Communications","CNSL","12.28","12.29","11.95","+0.20","+1.66%","464.70K","15:59:59"
"Contango Oil&Gas","MCF","6.00","6.04","5.72","+0.15","+2.56%","26.57K","26/08"
"Cooper Stnd","CPS","142.96","143.28","138.89","+4.18","+3.01%","50.94K","15:59:59"
"Core-Mark","CORE","35.32","35.89","35.23","-0.12","-0.34%","366.94K","15:59:59"
"CoreSite","COR","115.61","116.19","115.09","+0.03","+0.03%","222.65K","15:59:59"
"Corindus Vascular Robotics","CR3","0.879","0.879","0.871","+0.013","+1.50%","0","10:43:00"
"CorVel","CRVL","60.25","60.80","59.50","+0.10","+0.17%","30.34K","15:59:59"
"CPB","CPF","28.66","29.19","28.65","-0.26","-0.90%","71.93K","15:59:59"
"Cray","CRAY","21.90","22.00","21.35","+0.40","+1.86%","188.13K","15:59:59"
"Crocs","CROX","20.14","20.57","20.04","-0.30","-1.47%","656.35K","15:59:59"
"Cross Country","CCRN","10.13","10.27","10.02","+0.10","+1.00%","164.18K","15:59:59"
"CryoLife","CRY","34.25","34.90","34.15","+0.20","+0.59%","160.77K","15:59:59"
"CSG Systems","CSGS","37.25","37.46","37.13","+0.23","+0.62%","95.66K","15:59:59"
"CTS Corp","CTS","36.40","36.45","34.85","+1.55","+4.45%","160.39K","15:59:59"
"Cubic","CUB","76.45","76.75","75.42","+0.75","+0.99%","106.21K","15:59:59"
"Customers Bancorp","CUBI","24.91","25.30","24.83","0.00","0.00%","160.93K","15:59:59"
"CVB Financial","CVBF","24.28","24.66","24.26","-0.29","-1.18%","540.13K","15:59:59"
"Daktronics","DAKT","7.55","7.73","7.45","+0.11","+1.48%","250.18K","15:59:59"
"Darling Ingredients","DAR","20.33","20.65","20.32","-0.04","-0.20%","599.62K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","57.72","58.73","57.60","+0.27","+0.47%","745.92K","15:59:59"
"DHI Group","DHX","2.30","2.40","2.30","+0.05","+2.22%","450.08K","15:59:59"
"Diamondrock Hospitality","DRH","11.65","11.74","11.56","-0.07","-0.60%","1.77M","15:59:59"
"Digi","DGII","13.30","13.40","13.15","+0.10","+0.76%","60.99K","15:59:59"
"Dime Community","DCOM","18.45","18.65","18.40","-0.05","-0.27%","219.69K","15:59:59"
"DineEquity","DIN","81.53","82.23","81.09","+0.58","+0.72%","285.57K","15:59:59"
"Diodes","DIOD","38.90","39.06","37.85","+1.10","+2.91%","451.47K","15:59:59"
"Diplomat Pharmacy","DPLO","19.69","20.20","19.40","-0.06","-0.30%","1.88M","15:59:59"
"Donnelley Financial Solutions","DFIN","20.57","20.91","20.56","-0.11","-0.53%","99.08K","15:59:59"
"Dorman","DORM","80.50","81.82","80.23","-0.33","-0.41%","77.98K","15:59:59"
"DSP Group","DSPG","12.85","13.00","12.80","-0.05","-0.39%","59.55K","15:59:59"
"DXP Enterprises","DXPE","47.37","48.90","47.29","-1.19","-2.45%","48.26K","15:59:59"
"Eagle Pharm","EGRX","80.29","81.86","79.80","-0.31","-0.38%","104.10K","15:59:59"
"EastGroup Properties","EGP","96.87","97.06","96.13","-0.06","-0.06%","127.78K","15:59:59"
"Ebix","EBIX","79.15","79.70","78.25","+0.70","+0.89%","92.10K","15:59:59"
"Echo Global","ECHO","33.55","33.95","33.35","+0.15","+0.45%","338.52K","15:59:59"
"eHealth","EHTH","29.43","30.05","29.29","-0.50","-1.67%","192.61K","15:59:59"
"El Paso Electric","EE","62.20","63.20","62.00","-1.00","-1.58%","139.93K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.15","12.55","12.13","-0.35","-2.80%","179.08K","15:59:59"
"Electro Scientific","ESIO","22.44","23.13","22.43","-0.44","-1.92%","524.63K","15:59:59"
"Electronics for Imaging","EFII","34.45","35.29","34.43","-0.30","-0.86%","454.92K","15:59:59"
"Emergent Biosolutions","EBS","61.15","61.44","59.68","+1.27","+2.12%","292.64K","15:59:59"
"Employers","EIG","44.70","45.20","44.70","-0.10","-0.22%","63.97K","15:59:59"
"Enanta","ENTA","91.94","93.66","90.96","+0.34","+0.37%","144.98K","15:59:59"
"Encore Capital","ECPG","39.80","40.08","39.65","-0.20","-0.50%","367.67K","15:59:59"
"Encore Wire","WIRE","52.05","52.60","51.90","+0.20","+0.39%","63.47K","15:59:59"
"Engility","EGL","34.980","35.720","34.750","+0.160","+0.46%","63.32K","15:59:59"
"Enova International Inc","ENVA","34.75","35.95","34.75","-0.65","-1.84%","140.37K","15:59:59"
"Enpro Industries","NPO","75.64","76.56","75.47","+0.30","+0.40%","98.88K","15:59:59"
"ePlus","PLUS","101.90","102.75","101.50","-0.05","-0.05%","77.46K","15:59:59"
"Era Group Inc","ERA","12.56","12.66","12.47","+0.10","+0.80%","32.30K","15:59:59"
"ESCO Technologies","ESE","68.65","69.23","68.50","+0.15","+0.22%","78.21K","15:59:59"
"Essendant Inc","ESND","14.65","15.31","14.61","-0.44","-2.92%","163.07K","15:59:59"
"Ethan Allen Interiors","ETH","22.65","22.95","22.50","-0.20","-0.88%","98.59K","15:59:59"
"Evercore","EVR","109.75","110.42","108.85","+1.15","+1.06%","317.49K","15:59:59"
"EW Scripps A","SSP","14.56","14.84","14.51","-0.01","-0.07%","258.72K","15:59:59"
"ExlServices","EXLS","61.55","62.03","61.41","-0.28","-0.45%","78.59K","15:59:59"
"Exponent","EXPO","51.95","53.35","51.85","-0.85","-1.61%","108.48K","15:59:59"
"Express","EXPR","9.82","10.42","9.76","-0.59","-5.67%","3.72M","15:59:59"
"Exterran Corp","EXTN","28.84","29.31","28.61","-0.07","-0.24%","74.04K","15:59:59"
"EZCORP","EZPW","11.05","11.25","11.00","-0.10","-0.90%","295.00K","15:59:59"
"Fabrinet","FN","48.07","48.97","47.46","+0.24","+0.50%","578.02K","15:59:59"
"FARO","FARO","68.25","68.88","67.60","+1.00","+1.49%","56.57K","15:59:59"
"Federal Signal","FSS","26.16","26.30","26.08","+0.11","+0.42%","297.54K","15:59:59"
"Fidelity","LION","24.40","24.43","24.22","+0.21","+0.87%","166.47K","15:59:59"
"Fiesta","FRGI","28.250","29.300","28.050","-0.800","-2.75%","188.76K","15:59:59"
"First Bancorp","FBP","9.020","9.135","8.990","-0.040","-0.44%","1.54M","15:59:59"
"First Commonwealth Financial","FCF","16.75","17.04","16.73","-0.22","-1.30%","319.03K","15:59:59"
"First Financial Bancorp","FFBC","31.53","32.00","31.45","-0.28","-0.86%","212.20K","15:59:59"
"First Financial Bankshares","FFIN","60.10","60.80","60.00","-0.20","-0.33%","148.03K","15:59:59"
"First Midwest","FMBI","27.25","27.67","27.23","-0.14","-0.51%","255.01K","15:59:59"
"First NBC Bank","FNBCQ","0.03","0.03","0.03","-0.01","-27.32%","45.70K","14:10:00"
"FirstCash","FCFS","82.40","83.95","81.95","+0.65","+0.80%","286.12K","15:59:59"
"Five Below","FIVE","114.590","115.777","114.170","-0.200","-0.17%","567.58K","15:59:59"
"Flotek","FTK","2.05","2.18","2.04","-0.10","-4.65%","693.25K","15:59:59"
"Forestar","FOR","25.85","25.95","25.70","+0.10","+0.39%","17.38K","15:59:59"
"Forrester","FORR","49.10","50.00","48.90","-0.15","-0.30%","27.94K","15:59:59"
"Forward Air","FWRD","64.01","64.64","63.67","+0.11","+0.17%","81.92K","15:59:59"
"Four Corners Property Trust Inc","FCPT","26.91","27.12","26.82","-0.02","-0.07%","377.71K","15:59:59"
"Fox Factory","FOXF","65.05","65.70","64.80","+0.30","+0.46%","134.71K","15:59:59"
"Francescass","FRAN","6.63","6.89","6.55","-0.27","-3.91%","1.14M","15:59:59"
"Franklin Electric","FELE","49.00","49.55","48.75","+0.50","+1.03%","68.63K","15:59:59"
"Franklin Street Properties","FSP","8.38","8.48","8.35","-0.05","-0.59%","65.78K","26/08"
"Freds","FRED","1.68","1.75","1.66","-0.03","-1.75%","223.31K","15:59:59"
"FTD Companies Inc","FTD","3.69","3.88","3.64","-0.08","-2.12%","75.97K","15:59:59"
"FutureFuel","FF","14.99","15.43","14.98","-0.20","-1.32%","32.47K","15:59:59"
"G-III Apparel","GIII","44.91","46.92","44.68","-1.62","-3.48%","520.37K","15:59:59"
"Gannett","GCI","10.73","10.95","10.67","-0.02","-0.19%","776.67K","15:59:59"
"Genesco","GCO","44.80","45.50","44.60","0.00","0.00%","255.02K","15:59:59"
"Gentherm","THRM","49.15","49.70","49.10","+0.15","+0.31%","188.85K","15:59:59"
"Geo","GEO","25.10","25.20","25.04","+0.06","+0.24%","448.47K","15:59:59"
"Geospace","GEOS","14.31","14.41","14.14","+0.01","+0.07%","148.50K","15:59:59"
"Getty","GTY","28.93","29.36","28.87","-0.22","-0.75%","66.10K","15:59:59"
"Gibraltar Industries","ROCK","45.40","46.30","45.40","-0.30","-0.66%","81.95K","15:59:59"
"Glacier","GBCI","45.35","45.75","45.25","0.00","0.00%","400.12K","15:59:59"
"Glatfelter","GLT","18.54","19.60","18.44","+0.10","+0.54%","403.75K","15:59:59"
"Government Propertiesome","GOV","16.85","17.10","16.72","-0.09","-0.53%","743.94K","15:59:59"
"Great Western Bancorp Inc","GWB","43.15","43.88","43.11","-0.28","-0.64%","131.06K","15:59:59"
"Green Dot","GDOT","85.69","86.75","85.57","+0.03","+0.04%","173.68K","15:59:59"
"Green Plains Energy","GPRE","18.00","18.30","17.95","0.00","0.00%","567.95K","15:59:59"
"Greenbrier","GBX","59.80","60.90","59.70","+0.10","+0.17%","276.58K","15:59:59"
"Greenhill&Co","GHL","29.40","30.05","29.35","-0.25","-0.84%","184.80K","15:59:59"
"Griffon","GFF","18.20","18.50","18.15","-0.15","-0.82%","158.12K","15:59:59"
"Group 1 Automotive","GPI","79.54","79.96","78.64","+1.01","+1.29%","231.81K","15:59:59"
"Guess?","GES","22.83","23.44","22.74","-0.56","-2.39%","656.42K","15:59:59"
"Gulf Island Fabrication","GIFI","9.75","9.95","9.70","+0.10","+1.04%","20.17K","15:59:59"
"H B Fuller","FUL","58.87","59.58","58.81","-0.10","-0.17%","202.38K","15:59:59"
"Haemonetics","HAE","107.79","107.94","106.79","+0.93","+0.87%","250.34K","15:59:59"
"Hanmi","HAFC","26.200","26.625","26.100","-0.100","-0.38%","102.51K","15:59:59"
"Harmonic","HLIT","5.500","5.600","5.450","-0.050","-0.90%","282.35K","15:59:59"
"Harsco","HSC","27.60","27.90","27.35","+0.15","+0.55%","359.47K","15:59:59"
"Haverty Furniture","HVT","22.00","22.40","21.95","-0.35","-1.57%","59.00K","15:59:59"
"Hawaiian","HA","41.80","42.45","41.65","+0.40","+0.97%","451.75K","15:59:59"
"Hawkins","HWKN","41.25","42.85","41.00","-0.75","-1.79%","17.29K","15:59:59"
"Haynes","HAYN","38.51","38.99","38.27","+0.10","+0.26%","50.78K","15:59:59"
"HCI Group Inc","HCI","41.13","42.48","41.04","-1.03","-2.44%","37.30K","15:59:59"
"Healthcare Services","HCSG","41.42","41.98","41.06","+0.21","+0.51%","394.83K","15:59:59"
"Healthequity Inc","HQY","90.99","91.66","88.33","+2.75","+3.12%","557.49K","15:59:59"
"HealthStream","HSTM","31.20","31.56","31.09","-0.09","-0.29%","94.95K","15:59:59"
"Heartland Express","HTLD","20.46","20.58","20.08","+0.34","+1.69%","224.28K","15:59:59"
"Heidrick&Struggles","HSII","44.50","45.15","44.15","+0.45","+1.02%","98.85K","15:59:59"
"Helix","HLX","9.19","9.40","9.17","-0.02","-0.22%","465.15K","15:59:59"
"HFF","HF","45.63","45.78","45.17","+0.20","+0.44%","160.35K","15:59:59"
"Hibbett Sports","HIBB","19.63","20.55","19.20","-0.90","-4.38%","2.59M","15:59:59"
"HighPoint","HPR","5.11","5.40","5.10","-0.14","-2.67%","1.09M","15:59:59"
"Hillenbrand","HI","51.40","51.90","51.20","0.00","0.00%","134.15K","15:59:59"
"HMS Holdings","HMSY","31.57","31.80","31.37","+0.11","+0.35%","352.52K","15:59:59"
"Home BancShares","HOMB","23.66","23.96","23.61","-0.08","-0.34%","354.47K","15:59:59"
"Hope Bancorp","HOPE","17.51","17.83","17.50","-0.10","-0.57%","521.91K","15:59:59"
"Horace Mann Educators","HMN","46.15","46.70","46.05","-0.15","-0.32%","61.76K","15:59:59"
"Hornbeck","HOS","4.51","4.85","4.51","-0.12","-2.59%","172.65K","15:59:59"
"Hub Group","HUBG","52.20","52.40","51.66","+0.60","+1.16%","136.59K","15:59:59"
"Iconix Brand","ICON","0.36","0.40","0.36","-0.02","-5.71%","1.23M","15:59:59"
"ICU Medical","ICUI","305.50","308.25","301.05","+1.50","+0.49%","180.79K","15:59:59"
"II-VI","IIVI","48.60","49.05","48.25","+0.80","+1.67%","319.41K","15:59:59"
"ILG","ILG","35.04","35.51","34.97","-0.24","-0.68%","1.03M","15:59:59"
"Independent Bank","INDB","90.10","91.05","89.90","-0.25","-0.28%","40.86K","15:59:59"
"Ingevity","NGVT","100.6400","101.7900","100.5600","+0.2200","+0.22%","117.19K","15:59:59"
"Innophoss","IPHS","44.35","45.12","44.13","-0.04","-0.09%","39.27K","15:59:59"
"Innospec","IOSP","78.45","79.30","77.55","+0.65","+0.84%","62.23K","15:59:59"
"Inogen Inc","INGN","248.92","249.94","246.32","+2.88","+1.17%","149.82K","15:59:59"
"Insight Enterprises","NSIT","55.38","56.86","55.29","-0.85","-1.51%","273.18K","15:59:59"
"Insperity","NSP","116.70","118.20","115.15","+1.35","+1.17%","396.22K","15:59:59"
"Installed Building","IBP","48.40","49.05","47.15","+1.30","+2.76%","148.80K","15:59:59"
"Integer Hld","ITGR","77.55","77.75","77.00","+0.55","+0.71%","276.96K","15:59:59"
"Integra","IART","58.64","60.00","58.49","-0.58","-0.98%","508.95K","15:59:59"
"Inter Parfums","IPAR","66.10","66.85","65.90","-0.15","-0.23%","69.20K","15:59:59"
"Interactive Brokers","IBKR","62.20","62.28","61.49","+1.12","+1.83%","371.25K","15:59:59"
"Interface, Inc.","TILE","23.60","23.70","23.35","+0.20","+0.85%","181.12K","15:59:59"
"INTL FCStone","INTL","56.09","57.00","55.97","-0.41","-0.73%","26.83K","15:59:59"
"Intrepid Potash","IPI","3.490","3.550","3.430","+0.090","+2.65%","644.52K","15:59:59"
"Invacare","IVC","15.20","15.30","15.08","0.00","0.00%","349.38K","15:59:59"
"Investment Tech","ITG","21.95","22.12","21.85","+0.12","+0.55%","140.72K","15:59:59"
"Iridium","IRDM","19.55","21.05","19.30","-1.30","-6.24%","1.84M","15:59:59"
"iRobot","IRBT","112.27","113.03","108.22","+4.20","+3.89%","1.22M","15:59:59"
"Itron","ITRI","65.95","66.45","64.55","+0.80","+1.23%","266.23K","15:59:59"
"J & J Snack Foods","JJSF","143.27","147.89","143.00","-0.11","-0.08%","63.12K","15:59:59"
"John Bean Tech","JBT","115.05","115.89","113.80","+1.55","+1.37%","132.21K","15:59:59"
"Kaiser","KALU","110.02","110.35","108.17","+0.89","+0.82%","62.52K","15:59:59"
"Kaman","KAMN","65.28","66.47","65.21","-0.39","-0.59%","221.18K","15:59:59"
"KapStone Paper&Packaging","KS","34.36","34.45","34.33","+0.05","+0.15%","1.81M","15:59:59"
"Kelly Services A","KELYA","25.64","26.57","25.60","-0.37","-1.42%","161.43K","15:59:59"
"Kirklands","KIRK","12.12","12.26","11.85","+0.04","+0.33%","115.46K","15:59:59"
"Kite","KRG","17.24","17.57","17.18","-0.27","-1.54%","572.84K","15:59:59"
"Knight Transportation","KNX","33.74","33.78","33.00","+0.93","+2.83%","1.92M","15:59:59"
"Kopin","KOPN","2.290","2.340","2.280","+0.010","+0.44%","212.95K","15:59:59"
