"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"BioTelemetry","BEAT","52.750","55.340","52.550","-0.950","-1.77%","600.79K","27/07"
"BJs Restaurants","BJRI","64.00","73.05","63.70","+2.40","+3.90%","1.12M","27/07"
"Black Box","BBOX","1.39","1.53","1.35","-0.09","-6.08%","807.60K","27/07"
"Blackbaud","BLKB","113.67","118.80","113.32","-4.48","-3.79%","398.07K","27/07"
"Blucora","BCOR","36.400","38.000","35.950","-1.550","-4.08%","310.08K","27/07"
"BofI Holding","BOFI","38.83","40.73","38.10","-1.42","-3.53%","1.16M","27/07"
"Boise Cascad Llc","BCC","42.95","43.70","42.70","-0.40","-0.92%","369.38K","27/07"
"Boston Private","BPFH","14.50","14.65","14.25","-0.10","-0.68%","389.81K","27/07"
"Bottomline","EPAY","55.82","57.37","55.26","-1.53","-2.67%","350.72K","27/07"
"Boyd Gaming","BYD","35.39","39.35","35.31","-1.12","-3.07%","3.04M","27/07"
"Brady","BRC","36.90","37.85","36.90","-0.75","-1.99%","121.32K","27/07"
"Briggs&Stratton","BGG","16.95","17.12","16.84","-0.02","-0.12%","234.32K","27/07"
"Brinks","BCO","79.60","80.85","79.40","-1.00","-1.24%","626.82K","27/07"
"Bristow","BRS","14.00","14.79","13.95","-0.64","-4.37%","302.40K","27/07"
"Brookline Bancorp","BRKL","18.50","18.70","18.15","-0.20","-1.07%","425.49K","27/07"
"Brooks Automation","BRKS","31.07","31.55","30.53","+0.49","+1.60%","580.82K","27/07"
"Buckle","BKE","23.15","24.45","23.05","-1.15","-4.73%","480.87K","27/07"
"Cabot","CCMP","118.88","119.66","116.41","+0.29","+0.24%","153.61K","27/07"
"CACI","CACI","176.15","177.60","174.80","-0.75","-0.42%","88.81K","27/07"
"Cal-Maine","CALM","45.00","45.35","44.45","-0.10","-0.22%","332.60K","27/07"
"CalAmp","CAMP","22.26","23.23","22.22","-0.85","-3.68%","431.23K","27/07"
"Calavo Growers","CVGW","92.25","93.60","91.35","-0.70","-0.75%","83.57K","27/07"
"Caleres","CAL","33.28","34.71","33.17","-1.42","-4.09%","363.07K","27/07"
"California Water Service","CWT","41.10","42.15","40.95","-0.85","-2.03%","246.48K","27/07"
"Callaway Golf","ELY","19.29","19.76","19.12","-0.28","-1.43%","765.64K","27/07"
"Cambrex","CBM","61.30","62.65","61.15","-1.20","-1.92%","398.54K","27/07"
"Cantel Medical","CMD","91.26","92.67","90.25","-1.50","-1.62%","171.26K","27/07"
"Capella","CPLA","104.55","105.73","104.15","-1.05","-0.99%","70.37K","27/07"
"Capstead Mortgage","CMO","8.29","8.39","8.28","-0.05","-0.60%","769.96K","27/07"
"Carbo Ceramics","CRR","9.78","10.61","9.62","-0.61","-5.87%","654.54K","27/07"
"Cardtronics","CATM","24.91","26.53","24.87","-1.46","-5.54%","238.90K","27/07"
"Career","CECO","18.23","18.59","18.13","-0.30","-1.62%","296.31K","27/07"
"Caretrust Inc","CTRE","16.46","16.92","16.30","-0.38","-2.26%","364.49K","27/07"
"Carrizo Oil&Gas","CRZO","27.72","28.93","27.64","-0.75","-2.63%","1.43M","27/07"
"Cato","CATO","25.10","26.53","25.00","-1.36","-5.14%","264.42K","27/07"
"Cavco","CVCO","208.80","217.40","207.55","-8.30","-3.82%","29.83K","27/07"
"Cedar Realty","CDR","4.55","4.88","4.54","-0.29","-5.99%","266.70K","27/07"
"Celadon","CGIP","2.81","3.00","2.81","-0.19","-6.33%","41.80K","27/07"
"Central Garden&Pet","CENT","42.59","43.15","42.07","-0.41","-0.95%","51.89K","27/07"
"Central Garden&Pet A","CENTA","39.61","40.05","39.10","-0.26","-0.65%","164.52K","27/07"
"Century Aluminum","CENX","13.04","13.37","13.02","-0.17","-1.29%","721.76K","27/07"
"CEVA","CEVA","30.85","31.60","30.35","-0.65","-2.06%","130.75K","27/07"
"Chart Industries","GTLS","74.54","75.10","73.26","+0.50","+0.68%","328.28K","27/07"
"Chemed","CHE","321.43","325.02","319.58","-0.64","-0.20%","158.27K","27/07"
"Chemours Co","CC","45.720","46.510","45.230","-0.300","-0.65%","1.01M","27/07"
"Chesapeake Lodging","CHSP","31.12","32.34","30.96","-0.92","-2.87%","359.13K","27/07"
"Chuy's Holdings","CHUY","32.450","33.000","32.200","-0.400","-1.22%","55.24K","27/07"
"Cincinnati Bell","CBB","13.050","13.550","13.000","-0.400","-2.97%","275.08K","27/07"
"CIRCOR","CIR","43.13","45.19","42.42","+2.69","+6.65%","532.91K","27/07"
"City Holding","CHCO","81.78","82.21","81.13","-0.25","-0.30%","64.71K","27/07"
"Clearwater Paper","CLW","21.90","22.40","21.79","-0.45","-2.01%","125.72K","27/07"
"Cloud Peak Energy","CLD","2.710","2.920","2.680","-0.280","-9.36%","1.53M","27/07"
"CMTSU Liquidation","CBRI","0.003","0.004","0.003","0.000","0.00%","0","26/07"
"Cogent","CCOI","52.20","53.10","51.90","-0.65","-1.23%","160.82K","27/07"
"Coherent","COHR","170.90","176.29","169.18","-5.52","-3.13%","424.51K","27/07"
"Cohu","COHU","25.54","25.62","25.01","+0.64","+2.57%","260.61K","27/07"
"Columbia Banking","COLB","41.31","42.34","40.98","-0.72","-1.71%","222.83K","27/07"
"Comfort Systems","FIX","54.35","59.05","51.55","+5.25","+10.69%","854.40K","27/07"
"Community Bank System","CBU","64.21","65.33","63.98","-0.71","-1.09%","182.02K","27/07"
"Community Health Systems","CYH","3.12","3.45","2.95","-0.16","-4.88%","4.53M","27/07"
"Computer Programs&Systems","CPSI","33.85","34.15","33.25","-0.25","-0.73%","111.17K","27/07"
"Comtech","CMTL","33.45","34.62","33.22","-0.80","-2.32%","86.32K","27/07"
"CONMED","CNMD","73.44","75.80","72.81","-2.04","-2.70%","113.04K","27/07"
"Consolidated Communications","CNSL","12.48","12.81","12.47","-0.08","-0.64%","400.93K","27/07"
"Contango Oil&Gas","MCF","5.47","5.72","5.45","-0.13","-2.32%","16.61K","26/07"
"Cooper Stnd","CPS","134.07","137.48","134.06","-0.89","-0.66%","111.20K","27/07"
"Core-Mark","CORE","23.94","24.82","23.84","-0.82","-3.31%","287.69K","27/07"
"CoreSite","COR","115.04","115.41","112.43","+2.17","+1.92%","460.86K","27/07"
"Corindus Vascular Robotics","CR3","0.893","0.893","0.893","-0.028","-3.04%","0","27/07"
"CorVel","CRVL","54.80","56.35","54.60","-1.65","-2.92%","11.78K","27/07"
"CPB","CPF","28.09","28.79","27.94","-0.51","-1.78%","105.80K","27/07"
"Cray","CRAY","24.45","25.80","24.45","-1.35","-5.23%","185.91K","27/07"
"Crocs","CROX","18.08","18.82","18.00","-0.64","-3.42%","832.57K","27/07"
"Cross Country","CCRN","11.73","12.12","11.69","-0.20","-1.68%","128.16K","27/07"
"CryoLife","CRY","29.65","31.10","29.55","-1.35","-4.35%","85.92K","27/07"
"CSG Systems","CSGS","41.22","41.94","40.94","-0.24","-0.58%","153.81K","27/07"
"CTS Corp","CTS","35.35","36.45","35.25","-0.35","-0.98%","223.19K","27/07"
"Cubic","CUB","67.75","69.30","67.00","-1.35","-1.95%","58.30K","27/07"
"Customers Bancorp","CUBI","25.81","26.01","25.46","-0.04","-0.15%","445.94K","27/07"
"CVB Financial","CVBF","23.64","23.87","23.46","-0.03","-0.13%","495.37K","27/07"
"Daktronics","DAKT","8.32","8.48","8.28","-0.11","-1.30%","124.20K","27/07"
"Darling Ingredients","DAR","20.00","20.28","19.98","-0.22","-1.09%","778.06K","27/07"
"Dave & Buster’s Entertainment","PLAY","46.32","47.15","46.04","-0.32","-0.69%","857.76K","27/07"
"Depomed","DEPO","8.25","8.46","8.13","-0.15","-1.79%","570.40K","27/07"
"DHI Group","DHX","2.05","2.10","2.05","-0.05","-2.38%","136.94K","27/07"
"Diamondrock Hospitality","DRH","11.74","11.94","11.73","-0.15","-1.26%","1.29M","27/07"
"Digi","DGII","13.55","14.45","13.20","+0.05","+0.37%","329.36K","27/07"
"Dime Community","DCOM","17.90","19.60","17.90","-1.70","-8.67%","475.82K","27/07"
"DineEquity","DIN","71.81","73.39","71.71","-0.35","-0.48%","279.10K","27/07"
"Diodes","DIOD","37.56","38.68","37.52","-0.93","-2.42%","336.13K","27/07"
"Diplomat Pharmacy","DPLO","21.90","22.49","21.80","-0.16","-0.73%","2.74M","27/07"
"Donnelley Financial Solutions","DFIN","20.72","21.00","20.46","-0.21","-1.00%","184.54K","27/07"
"Dorman","DORM","72.17","73.59","70.00","-0.16","-0.22%","134.20K","27/07"
"DSP Group","DSPG","12.80","13.05","12.75","-0.20","-1.54%","63.55K","27/07"
"DXP Enterprises","DXPE","40.60","42.46","40.53","-1.79","-4.22%","57.18K","27/07"
"Eagle Pharm","EGRX","80.45","82.20","80.13","-1.21","-1.48%","232.93K","27/07"
"EastGroup Properties","EGP","94.15","95.35","93.97","-0.99","-1.04%","108.39K","27/07"
"Ebix","EBIX","81.50","84.55","81.40","-3.00","-3.55%","121.58K","27/07"
"Echo Global","ECHO","32.40","33.35","31.80","+0.40","+1.25%","629.54K","27/07"
"eHealth","EHTH","23.16","25.00","22.29","+0.16","+0.70%","321.36K","27/07"
"El Paso Electric","EE","61.15","61.50","60.80","-0.30","-0.49%","169.14K","27/07"
"El Pollo Loco Holdings Inc","LOCO","11.95","12.03","11.75","+0.15","+1.27%","298.36K","27/07"
"Electro Scientific","ESIO","17.63","17.84","17.35","+0.33","+1.91%","463.91K","27/07"
"Electronics for Imaging","EFII","33.63","34.51","33.42","-1.15","-3.31%","557.33K","27/07"
"Emergent Biosolutions","EBS","53.58","55.08","53.28","-1.65","-2.99%","197.29K","27/07"
"Employers","EIG","45.35","46.70","44.85","-0.30","-0.66%","140.27K","27/07"
"Enanta","ENTA","96.00","118.46","95.10","-22.67","-19.10%","658.52K","27/07"
"Encore Capital","ECPG","36.40","36.70","36.20","-0.20","-0.55%","165.50K","27/07"
"Encore Wire","WIRE","46.50","47.10","46.05","-0.50","-1.06%","55.05K","27/07"
"Engility","EGL","34.190","34.940","33.830","-0.740","-2.12%","62.61K","27/07"
"Enova International Inc","ENVA","31.50","38.10","30.45","-4.90","-13.46%","886.32K","27/07"
"Enpro Industries","NPO","73.82","75.05","73.30","-0.45","-0.61%","88.79K","27/07"
"ePlus","PLUS","98.90","102.50","98.85","-3.25","-3.18%","63.53K","27/07"
"Era Group Inc","ERA","13.90","14.23","13.81","-0.20","-1.42%","43.01K","27/07"
"ESCO Technologies","ESE","61.55","63.75","61.50","-1.15","-1.83%","73.80K","27/07"
"Essendant Inc","ESND","15.53","16.10","14.15","+2.36","+17.92%","693.84K","27/07"
"Ethan Allen Interiors","ETH","22.35","22.55","21.80","-0.15","-0.67%","332.36K","27/07"
"Evercore","EVR","112.75","113.45","111.35","+0.10","+0.09%","450.99K","27/07"
"EW Scripps A","SSP","12.60","13.12","12.44","-0.47","-3.60%","261.45K","27/07"
"ExlServices","EXLS","60.19","61.94","60.11","-1.60","-2.59%","71.26K","27/07"
"Exponent","EXPO","49.25","50.40","48.95","-1.05","-2.09%","195.01K","27/07"
"Express","EXPR","9.52","10.10","9.50","-0.49","-4.90%","1.60M","27/07"
"Exterran Corp","EXTN","27.00","27.27","26.79","-0.05","-0.18%","104.39K","27/07"
"EZCORP","EZPW","11.55","12.10","11.55","-0.50","-4.15%","571.98K","27/07"
"Fabrinet","FN","38.59","39.96","38.43","-1.13","-2.84%","160.41K","27/07"
"FARO","FARO","69.15","70.20","66.90","+0.70","+1.02%","186.19K","27/07"
"Federal Signal","FSS","23.78","24.30","23.73","-0.39","-1.61%","112.93K","27/07"
"Fidelity","LION","24.12","24.86","24.02","-0.40","-1.63%","99.32K","27/07"
"Fiesta","FRGI","29.350","30.050","29.150","-0.450","-1.51%","148.27K","27/07"
"First Bancorp","FBP","8.340","8.440","8.230","+0.010","+0.12%","1.15M","27/07"
"First Commonwealth Financial","FCF","17.60","17.91","17.49","-0.12","-0.68%","440.55K","27/07"
"First Financial Bancorp","FFBC","30.75","31.40","30.75","-0.50","-1.60%","266.91K","27/07"
"First Financial Bankshares","FFIN","56.35","58.05","56.23","-1.30","-2.25%","215.60K","27/07"
"First Midwest","FMBI","26.75","27.18","26.62","-0.17","-0.63%","519.31K","27/07"
"First NBC Bank","FNBCQ","0.05","0.05","0.03","+0.01","+31.32%","2.00K","27/07"
"FirstCash","FCFS","82.40","89.65","82.05","-6.70","-7.52%","554.41K","27/07"
"Five Below","FIVE","96.190","100.363","95.610","-2.770","-2.80%","633.84K","27/07"
"Flotek","FTK","3.05","3.13","3.00","-0.02","-0.65%","368.27K","27/07"
"Forestar","FOR","22.35","22.50","22.05","+0.05","+0.22%","36.35K","27/07"
"Forrester","FORR","44.55","44.65","42.50","+1.20","+2.77%","34.44K","27/07"
"Forward Air","FWRD","62.41","63.14","61.70","-0.17","-0.27%","128.29K","27/07"
"Four Corners Property Trust Inc","FCPT","24.76","24.99","24.53","-0.13","-0.52%","220.07K","27/07"
"Fox Factory","FOXF","49.15","50.25","48.75","-0.85","-1.70%","137.52K","27/07"
"Francescass","FRAN","7.81","8.13","7.68","-0.17","-2.13%","494.76K","27/07"
"Franklin Electric","FELE","47.70","49.25","47.65","-1.15","-2.35%","135.70K","27/07"
"Franklin Street Properties","FSP","8.44","8.69","8.42","-0.19","-2.20%","61.06K","26/07"
"Freds","FRED","2.15","2.17","2.09","+0.03","+1.42%","376.01K","27/07"
"FTD Companies Inc","FTD","3.38","3.55","3.29","-0.16","-4.52%","252.84K","27/07"
"FutureFuel","FF","13.43","13.76","13.40","-0.30","-2.19%","33.10K","27/07"
"G-III Apparel","GIII","44.90","47.31","44.31","-1.99","-4.24%","336.36K","27/07"
"Gannett","GCI","10.30","10.39","10.05","-0.06","-0.58%","1.72M","27/07"
"Genesco","GCO","40.00","41.25","39.55","-1.05","-2.56%","304.63K","27/07"
"Gentherm","THRM","44.05","45.40","43.60","-0.90","-2.00%","318.93K","27/07"
"Geo","GEO","25.67","26.01","25.48","-0.18","-0.70%","492.91K","27/07"
"Geospace","GEOS","14.54","14.61","14.25","-0.01","-0.07%","48.50K","27/07"
"Getty","GTY","28.08","28.87","28.04","-0.79","-2.74%","102.38K","27/07"
"Gibraltar Industries","ROCK","43.60","44.10","41.75","+1.80","+4.31%","528.51K","27/07"
"Glacier","GBCI","43.67","44.19","43.55","-0.33","-0.75%","316.20K","27/07"
"Glatfelter","GLT","20.15","20.36","20.14","-0.12","-0.59%","159.19K","27/07"
"Government Propertiesome","GOV","14.70","15.40","14.69","-0.61","-3.98%","1.38M","27/07"
"Great Western Bancorp Inc","GWB","42.30","43.36","42.22","-0.80","-1.86%","256.02K","27/07"
"Green Dot","GDOT","80.49","83.73","80.49","-3.02","-3.62%","304.11K","27/07"
"Green Plains Energy","GPRE","16.30","16.40","15.85","+0.30","+1.88%","841.59K","27/07"
"Greenbrier","GBX","56.55","57.80","56.48","-0.90","-1.57%","303.27K","27/07"
"Greenhill&Co","GHL","32.40","32.65","31.80","-0.05","-0.15%","359.55K","27/07"
"Griffon","GFF","17.45","17.95","17.25","-0.45","-2.51%","212.75K","27/07"
"Group 1 Automotive","GPI","68.96","69.42","65.14","+4.01","+6.17%","371.95K","27/07"
"Guess?","GES","21.96","22.99","21.87","-0.86","-3.77%","307.75K","27/07"
"Gulf Island Fabrication","GIFI","9.20","9.30","9.05","-0.10","-1.08%","45.22K","27/07"
"H B Fuller","FUL","56.41","56.82","56.31","-0.25","-0.44%","266.40K","27/07"
"Haemonetics","HAE","98.83","100.45","97.38","-0.82","-0.82%","634.30K","27/07"
"Hanmi","HAFC","24.750","25.250","24.600","-0.300","-1.20%","260.23K","27/07"
"Harmonic","HLIT","4.500","4.575","4.350","+0.100","+2.27%","421.11K","27/07"
"Harsco","HSC","24.40","24.70","24.15","-0.20","-0.81%","362.02K","27/07"
"Haverty Furniture","HVT","19.90","20.60","19.80","-0.65","-3.16%","57.07K","27/07"
"Hawaiian","HA","39.30","40.80","39.00","-1.25","-3.08%","818.45K","27/07"
"Hawkins","HWKN","37.60","39.15","37.57","-1.10","-2.84%","25.16K","27/07"
"Haynes","HAYN","41.74","42.45","41.31","-0.52","-1.23%","48.76K","27/07"
"HCI Group Inc","HCI","42.36","43.24","41.85","-0.52","-1.21%","34.50K","27/07"
"Healthcare Services","HCSG","40.07","40.77","39.68","-0.37","-0.91%","653.20K","27/07"
"Healthequity Inc","HQY","76.40","82.71","75.81","-6.16","-7.46%","522.89K","27/07"
"HealthStream","HSTM","27.94","28.44","27.62","-0.42","-1.48%","201.45K","27/07"
"Heartland Express","HTLD","19.10","19.29","18.91","-0.10","-0.52%","592.42K","27/07"
"Heidrick&Struggles","HSII","34.60","35.60","34.40","-0.85","-2.40%","124.41K","27/07"
"Helix","HLX","9.94","10.25","9.82","+0.09","+0.91%","2.50M","27/07"
"HFF","HF","44.00","45.38","40.48","+5.06","+12.99%","1.24M","27/07"
"Hibbett Sports","HIBB","23.20","24.05","23.05","-0.50","-2.11%","291.08K","27/07"
"HighPoint","HPR","6.76","6.98","6.75","-0.18","-2.59%","1.17M","27/07"
"Hillenbrand","HI","49.30","50.40","49.18","-0.70","-1.40%","320.26K","27/07"
"HMS Holdings","HMSY","23.64","24.14","23.36","-0.35","-1.46%","433.80K","27/07"
"Home BancShares","HOMB","23.30","23.53","23.01","+0.03","+0.13%","587.84K","27/07"
"Hope Bancorp","HOPE","16.95","17.28","16.90","-0.18","-1.05%","516.48K","27/07"
"Horace Mann Educators","HMN","43.50","44.60","43.45","-1.00","-2.25%","121.91K","27/07"
"Hornbeck","HOS","4.72","4.88","4.66","-0.15","-3.08%","94.38K","27/07"
"Hub Group","HUBG","45.95","46.50","45.05","-0.35","-0.76%","467.19K","27/07"
"Iconix Brand","ICON","0.53","0.57","0.51","0.01","1.58%","957.91K","27/07"
"ICU Medical","ICUI","286.00","298.00","282.75","-12.55","-4.20%","173.89K","27/07"
"II-VI","IIVI","44.85","46.15","44.65","-1.05","-2.29%","383.57K","27/07"
"ILG","ILG","34.26","34.72","34.16","-0.47","-1.35%","462.69K","27/07"
"Independent Bank","INDB","89.30","90.45","89.05","-1.00","-1.11%","68.65K","27/07"
"Ingevity","NGVT","99.0600","100.2000","98.0650","+1.4400","+1.48%","473.97K","27/07"
"Innophoss","IPHS","48.10","49.50","47.97","-1.26","-2.55%","61.66K","27/07"
"Innospec","IOSP","79.35","82.15","79.25","-2.35","-2.88%","58.44K","27/07"
"Inogen Inc","INGN","198.83","204.66","193.82","-5.82","-2.84%","173.02K","27/07"
"Insight Enterprises","NSIT","50.11","50.96","49.64","-0.89","-1.75%","175.92K","27/07"
"Insperity","NSP","100.40","104.05","99.10","-1.85","-1.81%","289.31K","27/07"
"Installed Building","IBP","53.00","54.85","52.70","-1.75","-3.20%","129.13K","27/07"
"Integer Hld","ITGR","72.05","73.80","71.35","-1.20","-1.64%","161.26K","27/07"
"Integra","IART","61.43","61.76","60.67","+0.23","+0.38%","1.94M","27/07"
"Inter Parfums","IPAR","59.65","60.35","58.98","-0.25","-0.42%","123.04K","27/07"
"Interactive Brokers","IBKR","61.37","62.62","61.08","-0.82","-1.32%","636.18K","27/07"
"Interface, Inc.","TILE","22.00","22.20","21.70","-0.05","-0.23%","550.69K","27/07"
"INTL FCStone","INTL","54.08","55.50","53.68","-1.19","-2.15%","31.47K","27/07"
"Intrepid Potash","IPI","4.150","4.250","4.110","-0.070","-1.66%","425.63K","27/07"
"Invacare","IVC","17.60","17.85","17.20","+0.10","+0.57%","267.00K","27/07"
"Investment Tech","ITG","22.43","22.90","22.30","-0.32","-1.41%","137.04K","27/07"
"Iridium","IRDM","17.95","18.40","17.80","-0.20","-1.10%","588.08K","27/07"
"iRobot","IRBT","80.16","83.50","79.14","-2.75","-3.32%","1.01M","27/07"
"Itron","ITRI","59.40","61.00","59.35","-1.40","-2.30%","230.89K","27/07"
"J & J Snack Foods","JJSF","153.39","155.46","153.10","-1.68","-1.08%","39.24K","27/07"
"John Bean Tech","JBT","114.75","120.45","113.70","-0.60","-0.52%","533.40K","27/07"
"Kaiser","KALU","110.90","112.79","110.49","-0.41","-0.37%","110.43K","27/07"
"Kaman","KAMN","66.40","67.29","66.00","-0.34","-0.51%","119.36K","27/07"
"KapStone Paper&Packaging","KS","34.79","34.86","34.74","+0.06","+0.17%","391.29K","27/07"
"Kelly Services A","KELYA","24.03","24.44","23.70","-0.30","-1.23%","72.63K","27/07"
"Kirklands","KIRK","11.17","11.42","11.13","-0.21","-1.85%","78.68K","27/07"
"Kite","KRG","16.18","16.84","16.06","-0.60","-3.58%","648.90K","27/07"
"Knight Transportation","KNX","32.09","32.30","31.47","-0.16","-0.50%","5.14M","27/07"
"Kopin","KOPN","3.040","3.134","2.980","-0.080","-2.56%","252.84K","27/07"
"Koppers","KOP","36.75","38.20","36.55","-1.25","-3.29%","87.65K","27/07"
"Korn/Ferry","KFY","66.48","67.56","65.69","-0.82","-1.22%","356.80K","27/07"
"Kraton","KRA","47.49","49.03","46.90","-0.29","-0.61%","186.73K","27/07"
"Kulicke&Soffa","KLIC","26.89","27.09","26.49","+0.40","+1.51%","783.49K","27/07"
"La-Z-Boy","LZB","30.90","31.65","30.70","-0.75","-2.37%","436.18K","27/07"
"Lannett Com","LCI","12.55","12.85","12.31","-0.25","-1.95%","289.76K","27/07"
"LCI Industries","LCII","87.35","90.50","87.30","-2.90","-3.21%","170.91K","27/07"
"Legacy Texas Financial Grp","LTXB","44.10","44.75","43.85","-0.24","-0.54%","256.18K","27/07"
"Lendingtree","TREE","238.60","252.45","235.15","-15.05","-5.93%","364.83K","27/07"
"Lexington","LXP","8.57","8.80","8.55","-0.18","-2.06%","536.20K","27/07"
