"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Asbury Automotive","ABG","77.40","77.75","76.25","+1.35","+1.78%","155.00K","15:59:59"
"ASGN","ASGN","91.34","91.79","90.18","+1.13","+1.25%","254.34K","15:59:59"
"Assertio Therapeutics","ASRT","7.39","7.56","7.26","-0.16","-2.12%","570.42K","15:59:59"
"Astec","ASTE","48.31","48.59","46.63","+1.77","+3.80%","214.55K","15:59:59"
"Atlas Air","AAWW","62.20","62.65","61.35","+1.00","+1.63%","359.91K","15:59:59"
"ATN Int","ATNI","75.58","75.81","73.58","+1.33","+1.79%","108.94K","15:59:59"
"Avista","AVA","51.36","51.54","51.13","+0.19","+0.37%","558.20K","15:59:59"
"Axon Enterprise","AAXN","63.81","64.77","63.72","-0.35","-0.55%","486.54K","15:59:59"
"AZZ","AZZ","54.75","54.85","53.85","+1.05","+1.96%","139.39K","15:59:59"
"B&G Foods","BGS","31.95","32.95","31.90","-0.85","-2.59%","520.52K","15:59:59"
"Badger Meter","BMI","54.95","55.25","53.70","+0.90","+1.67%","122.46K","15:59:59"
"Balchem","BCPC","104.18","104.60","102.18","+0.86","+0.83%","94.22K","15:59:59"
"Banc of California","BANC","20.00","20.25","19.93","0.00","0.00%","477.33K","15:59:59"
"Banner","BANR","66.92","67.11","66.26","+0.88","+1.33%","153.36K","15:59:59"
"Barnes","B","69.23","69.52","68.10","+1.24","+1.82%","206.10K","15:59:59"
"Barnes & Noble Education Inc","BNED","6.35","6.50","6.31","-0.13","-2.01%","298.24K","15:59:59"
"Barnes&Noble","BKS","5.95","6.00","5.85","0.00","0.00%","455.56K","15:59:59"
"Bel Fuse B","BELFB","26.40","26.75","25.80","+0.45","+1.73%","26.63K","15:59:59"
"Belmond","BEL","16.15","16.20","15.90","+0.20","+1.25%","836.80K","15:59:59"
"Benchmark Electronics","BHE","26.40","26.45","26.00","+0.45","+1.73%","277.92K","15:59:59"
"Big 5","BGFV","5.95","5.95","5.85","+0.10","+1.71%","271.90K","15:59:59"
"Biglari","BH","198.87","203.50","198.14","-1.15","-0.57%","3.99K","15:59:59"
"BioTelemetry","BEAT","57.250","57.488","56.300","+1.050","+1.87%","219.78K","15:59:59"
"BJs Restaurants","BJRI","66.80","67.35","66.40","0.00","0.00%","307.68K","15:59:59"
"Black Box","BBOX","1.54","1.65","1.50","-0.16","-9.41%","634.14K","15:59:59"
"Blackbaud","BLKB","98.32","99.48","97.70","+0.76","+0.78%","148.49K","15:59:59"
"Blucora","BCOR","35.450","36.400","35.200","+0.250","+0.71%","329.16K","15:59:59"
"BofI Holding","BOFI","38.63","38.85","37.83","+0.83","+2.20%","409.45K","15:59:59"
"Boise Cascad Llc","BCC","46.55","47.15","46.40","+0.25","+0.54%","342.55K","15:59:59"
"Boston Private","BPFH","14.20","14.35","13.85","+0.30","+2.16%","459.47K","15:59:59"
"Bottomline","EPAY","62.99","63.46","61.43","+1.48","+2.41%","377.37K","15:59:59"
"Boyd Gaming","BYD","36.56","37.27","36.53","-0.01","-0.03%","1.06M","15:59:59"
"Brady","BRC","39.05","39.30","38.30","+0.70","+1.83%","206.27K","15:59:59"
"Briggs&Stratton","BGG","21.31","21.37","20.73","+0.35","+1.67%","496.95K","15:59:59"
"Brinks","BCO","78.90","79.31","77.75","+0.75","+0.96%","156.19K","15:59:59"
"Bristow","BRS","10.80","11.11","10.72","+0.03","+0.28%","552.47K","15:59:59"
"Brookline Bancorp","BRKL","18.20","18.33","18.00","+0.20","+1.11%","607.87K","15:59:59"
"Brooks Automation","BRKS","29.30","29.43","28.70","+0.59","+2.06%","380.04K","15:59:59"
"Buckle","BKE","26.95","27.30","26.35","+0.20","+0.75%","627.97K","15:59:59"
"Cabot","CCMP","109.97","110.71","108.26","+0.91","+0.83%","190.04K","15:59:59"
"CACI","CACI","193.60","193.75","189.75","+4.65","+2.46%","182.04K","15:59:59"
"Cal-Maine","CALM","50.00","50.05","49.25","+0.45","+0.91%","421.79K","15:59:59"
"CalAmp","CAMP","23.45","23.67","23.36","-0.05","-0.21%","384.06K","15:59:59"
"Calavo Growers","CVGW","101.80","102.10","99.91","+0.60","+0.59%","112.28K","15:59:59"
"Caleres","CAL","37.92","38.00","36.53","+0.87","+2.35%","306.44K","15:59:59"
"California Water Service","CWT","41.45","41.80","41.35","0.00","0.00%","198.94K","15:59:59"
"Callaway Golf","ELY","22.93","22.97","22.58","+0.26","+1.15%","1.64M","15:59:59"
"Cambrex","CBM","64.00","64.50","62.35","+1.20","+1.91%","357.99K","15:59:59"
"Cantel Medical","CMD","95.53","97.93","95.17","-1.77","-1.82%","159.42K","15:59:59"
"Capstead Mortgage","CMO","8.43","8.44","8.37","+0.05","+0.60%","385.42K","15:59:59"
"Carbo Ceramics","CRR","8.15","8.20","7.95","+0.27","+3.43%","275.63K","15:59:59"
"Cardtronics","CATM","37.29","37.38","35.93","+0.90","+2.47%","448.58K","15:59:59"
"Career","CECO","16.63","16.91","16.61","-0.09","-0.54%","342.99K","15:59:59"
"Caretrust Inc","CTRE","18.43","18.51","18.14","+0.28","+1.54%","576.71K","15:59:59"
"Carrizo Oil&Gas","CRZO","23.66","23.91","22.84","+0.87","+3.82%","2.09M","15:59:59"
"Cato","CATO","23.88","24.08","23.52","+0.01","+0.04%","248.02K","15:59:59"
"Cavco","CVCO","240.00","241.70","234.85","+5.85","+2.50%","66.14K","15:59:59"
"Cedar Realty","CDR","4.62","4.65","4.57","-0.02","-0.43%","246.01K","15:59:59"
"Celadon","CGIP","3.47","3.59","3.46","0.00","0.00%","11.24K","15:57:00"
"Central Garden&Pet","CENT","39.25","39.81","39.10","-0.67","-1.68%","116.51K","15:59:59"
"Central Garden&Pet A","CENTA","36.32","36.56","36.22","-0.22","-0.60%","333.41K","15:59:59"
"Century Aluminum","CENX","12.32","12.47","11.90","+0.39","+3.27%","1.27M","15:59:59"
"CEVA","CEVA","29.25","29.35","27.90","+1.20","+4.28%","156.68K","15:59:59"
"Chart Industries","GTLS","77.62","78.23","76.72","+0.54","+0.70%","219.90K","15:59:59"
"Chemed","CHE","320.02","321.52","318.98","+1.37","+0.43%","58.67K","15:59:59"
"Chemours Co","CC","43.730","44.020","43.200","+0.450","+1.04%","1.00M","15:59:59"
"Chesapeake Lodging","CHSP","32.79","32.98","32.29","+0.41","+1.27%","249.14K","15:59:59"
"Chuy's Holdings","CHUY","27.350","27.500","26.550","-0.100","-0.36%","129.18K","15:59:59"
"Cincinnati Bell","CBB","13.000","13.375","12.900","+0.050","+0.39%","309.80K","15:59:59"
"CIRCOR","CIR","44.99","45.25","43.69","+0.51","+1.15%","170.34K","15:59:59"
"City Holding","CHCO","82.68","83.27","81.86","+0.99","+1.21%","49.90K","15:59:59"
"Clearwater Paper","CLW","29.35","29.35","28.35","+0.70","+2.44%","212.95K","15:59:59"
"Cloud Peak Energy","CLD","2.490","2.550","2.447","+0.040","+1.63%","440.57K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","0.000","0.00%","1.06K","14:32:00"
"Cogent","CCOI","53.00","53.60","52.70","+0.35","+0.66%","175.32K","15:59:59"
"Coherent","COHR","179.70","182.14","178.59","+0.56","+0.31%","373.09K","15:59:59"
"Cohu","COHU","25.83","26.18","25.41","+0.27","+1.06%","284.70K","15:59:59"
"Columbia Banking","COLB","43.33","43.61","42.61","+0.76","+1.79%","252.10K","15:59:59"
"Comfort Systems","FIX","57.25","57.60","56.70","+0.80","+1.42%","501.70K","15:59:59"
"Community Bank System","CBU","66.49","67.07","65.82","+0.86","+1.31%","214.57K","15:59:59"
"Community Health Systems","CYH","3.47","3.73","3.41","-0.05","-1.42%","2.66M","15:59:59"
"Computer Programs&Systems","CPSI","27.30","27.60","27.25","+0.05","+0.18%","76.84K","15:59:59"
"Comtech","CMTL","35.54","35.99","34.89","0.00","0.00%","150.80K","15:59:59"
"CONMED","CNMD","77.90","78.73","77.68","-0.36","-0.46%","147.63K","15:59:59"
"Consolidated Communications","CNSL","12.08","12.21","11.99","+0.13","+1.09%","425.45K","15:59:59"
"Contango Oil&Gas","MCF","5.77","5.92","5.76","-0.03","-0.52%","9.55K","18:30:00"
"Cooper Stnd","CPS","142.17","142.79","140.91","+1.51","+1.07%","93.28K","15:59:59"
"Core-Mark","CORE","34.79","35.08","34.10","+0.75","+2.20%","366.36K","15:59:59"
"CoreSite","COR","116.03","116.36","115.48","+0.23","+0.20%","424.48K","15:59:59"
"Corindus Vascular Robotics","CR3","0.860","0.860","0.813","+0.063","+7.90%","0","10:45:00"
"CorVel","CRVL","58.90","60.45","58.55","-0.60","-1.01%","46.64K","15:59:59"
"CPB","CPF","29.25","29.34","28.71","+0.54","+1.88%","142.11K","15:59:59"
"Cray","CRAY","21.50","21.75","21.25","+0.20","+0.94%","243.75K","15:59:59"
"Crocs","CROX","20.22","20.37","19.18","+0.69","+3.53%","1.33M","15:59:59"
"Cross Country","CCRN","9.85","10.02","9.79","+0.10","+1.03%","258.95K","15:59:59"
"CryoLife","CRY","32.70","32.80","31.85","+0.65","+2.03%","177.37K","15:59:59"
"CSG Systems","CSGS","37.57","37.86","37.51","-0.12","-0.32%","151.92K","15:59:59"
"CTS Corp","CTS","35.35","35.90","35.10","+0.50","+1.43%","133.99K","15:59:59"
"Cubic","CUB","73.45","74.00","73.25","+0.25","+0.34%","141.85K","15:59:59"
"Customers Bancorp","CUBI","25.48","25.67","24.67","+0.81","+3.28%","363.52K","15:59:59"
"CVB Financial","CVBF","24.86","24.97","24.50","+0.34","+1.39%","648.71K","15:59:59"
"Daktronics","DAKT","7.94","8.80","7.90","-1.09","-12.13%","707.56K","15:59:59"
"Darling Ingredients","DAR","20.21","20.42","20.00","+0.21","+1.05%","961.49K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","55.33","56.05","55.08","-0.17","-0.31%","499.40K","15:59:59"
"DHI Group","DHX","2.00","2.05","2.00","-0.05","-2.44%","348.90K","15:59:59"
"Diamondrock Hospitality","DRH","11.89","11.95","11.65","+0.16","+1.36%","2.84M","15:59:59"
"Digi","DGII","13.00","13.05","12.88","+0.10","+0.78%","100.27K","15:59:59"
"Dime Community","DCOM","18.75","18.80","18.25","+0.20","+1.08%","205.71K","15:59:59"
"DineEquity","DIN","79.48","81.46","79.40","-1.36","-1.68%","209.66K","15:59:59"
"Diodes","DIOD","37.77","37.93","36.81","+0.79","+2.14%","364.68K","15:59:59"
"Diplomat Pharmacy","DPLO","19.51","19.72","19.25","+0.15","+0.77%","840.81K","15:59:59"
"Donnelley Financial Solutions","DFIN","19.48","19.70","19.39","+0.05","+0.26%","272.65K","15:59:59"
"Dorman","DORM","79.82","80.75","78.85","-0.55","-0.68%","117.77K","15:59:59"
"DSP Group","DSPG","12.65","12.75","12.20","+0.50","+4.12%","77.09K","15:59:59"
"DXP Enterprises","DXPE","47.12","47.60","46.71","+0.28","+0.60%","39.95K","15:59:59"
"Eagle Pharm","EGRX","80.42","81.10","78.12","+1.29","+1.63%","113.63K","15:59:59"
"EastGroup Properties","EGP","97.05","98.20","96.82","-1.15","-1.17%","192.70K","15:59:59"
"Ebix","EBIX","77.40","78.35","77.10","+0.45","+0.58%","80.83K","15:59:59"
"Echo Global","ECHO","33.40","33.45","32.90","+0.50","+1.52%","228.05K","15:59:59"
"eHealth","EHTH","30.11","30.29","29.24","+0.49","+1.65%","197.79K","15:59:59"
"El Paso Electric","EE","63.60","63.75","63.35","-0.25","-0.39%","161.52K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.45","12.75","12.35","-0.05","-0.40%","259.59K","15:59:59"
"Electro Scientific","ESIO","23.04","23.20","22.55","+0.25","+1.10%","581.56K","15:59:59"
"Electronics for Imaging","EFII","33.79","34.14","33.76","-0.13","-0.38%","621.27K","15:59:59"
"Emergent Biosolutions","EBS","60.27","60.60","59.02","+0.84","+1.41%","284.39K","15:59:59"
"Employers","EIG","43.80","43.80","43.50","+0.15","+0.34%","187.63K","15:59:59"
"Enanta","ENTA","92.23","92.42","88.38","+1.89","+2.09%","217.67K","15:59:59"
"Encore Capital","ECPG","40.30","41.50","40.15","-0.20","-0.49%","415.84K","15:59:59"
"Encore Wire","WIRE","51.70","51.95","50.21","+0.55","+1.08%","65.32K","15:59:59"
"Engility","EGL","35.200","35.460","34.650","+0.640","+1.85%","140.24K","15:59:59"
"Enova International Inc","ENVA","35.95","36.75","35.60","+0.25","+0.70%","328.43K","15:59:59"
"Enpro Industries","NPO","76.18","76.21","75.11","+1.27","+1.70%","102.53K","15:59:59"
"ePlus","PLUS","100.00","100.85","99.65","+0.20","+0.20%","50.83K","15:59:59"
"Era Group Inc","ERA","11.93","12.18","11.80","+0.08","+0.68%","60.15K","15:59:59"
"ESCO Technologies","ESE","69.75","70.20","68.73","+1.00","+1.45%","153.44K","15:59:59"
"Essendant Inc","ESND","15.37","15.42","15.15","+0.19","+1.25%","173.50K","15:59:59"
"Ethan Allen Interiors","ETH","23.45","23.55","23.05","+0.15","+0.64%","227.45K","15:59:59"
"Evercore","EVR","109.55","110.08","107.65","+0.70","+0.64%","287.25K","15:59:59"
"EW Scripps A","SSP","14.82","14.83","14.46","+0.36","+2.49%","500.59K","15:59:59"
"ExlServices","EXLS","60.80","61.60","60.78","+0.09","+0.15%","104.50K","15:59:59"
"Exponent","EXPO","51.90","52.25","50.90","+0.85","+1.67%","179.48K","15:59:59"
"Express","EXPR","10.61","10.67","10.34","+0.05","+0.47%","1.21M","15:59:59"
"Exterran Corp","EXTN","27.93","28.43","27.90","+0.22","+0.79%","102.87K","15:59:59"
"EZCORP","EZPW","11.30","11.40","11.13","+0.15","+1.35%","691.98K","15:59:59"
"Fabrinet","FN","46.75","48.20","45.40","+2.75","+6.25%","1.97M","15:59:59"
"FARO","FARO","67.60","68.00","66.20","+1.40","+2.11%","93.90K","15:59:59"
"Federal Signal","FSS","26.30","26.55","26.20","+0.19","+0.73%","357.82K","15:59:59"
"Fidelity","LION","24.11","24.28","23.95","+0.14","+0.58%","89.59K","15:59:59"
"Fiesta","FRGI","29.400","29.500","29.200","0.000","0.00%","146.86K","15:59:59"
"First Bancorp","FBP","8.890","8.900","8.760","+0.120","+1.37%","1.54M","15:59:59"
"First Commonwealth Financial","FCF","17.27","17.33","17.06","+0.21","+1.23%","530.56K","15:59:59"
"First Financial Bancorp","FFBC","32.05","32.25","31.50","+0.55","+1.75%","348.34K","15:59:59"
"First Financial Bankshares","FFIN","60.70","61.00","60.05","+0.45","+0.75%","324.22K","15:59:59"
"First Midwest","FMBI","27.57","27.70","26.86","+0.40","+1.47%","422.18K","15:59:59"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","-0.00","-1.98%","0.59K","14:40:00"
"FirstCash","FCFS","81.50","81.95","80.15","+1.30","+1.62%","209.80K","15:59:59"
"Five Below","FIVE","111.970","113.960","110.580","+0.830","+0.75%","955.60K","15:59:59"
"Flotek","FTK","2.12","2.21","2.12","0.00","0.00%","799.20K","15:59:59"
"Forestar","FOR","25.50","25.95","24.65","+0.90","+3.66%","35.94K","15:59:59"
"Forrester","FORR","48.80","49.20","48.30","+0.80","+1.67%","40.07K","15:59:59"
"Forward Air","FWRD","64.34","64.69","63.71","+0.62","+0.97%","175.01K","15:59:59"
"Four Corners Property Trust Inc","FCPT","27.03","27.33","26.93","-0.21","-0.77%","444.34K","15:59:59"
"Fox Factory","FOXF","64.60","65.10","63.40","+0.85","+1.33%","306.80K","15:59:59"
"Francescass","FRAN","7.15","7.38","7.13","-0.12","-1.65%","1.13M","15:59:59"
"Franklin Electric","FELE","49.80","50.30","48.60","+0.85","+1.74%","116.23K","15:59:59"
"Franklin Street Properties","FSP","8.67","8.68","8.46","+0.17","+2.00%","134.36K","18:30:00"
"Freds","FRED","1.74","1.81","1.72","-0.04","-2.25%","431.17K","15:59:59"
"FTD Companies Inc","FTD","3.80","3.90","3.70","+0.01","+0.26%","144.71K","15:59:59"
"FutureFuel","FF","14.74","14.98","14.57","+0.17","+1.17%","92.63K","15:59:59"
"G-III Apparel","GIII","45.93","46.18","44.53","+1.49","+3.35%","657.88K","15:59:59"
"Gannett","GCI","10.67","10.73","10.51","+0.18","+1.72%","1.23M","15:59:59"
"Genesco","GCO","46.20","46.43","44.82","+0.80","+1.76%","325.11K","15:59:59"
"Gentherm","THRM","49.45","49.65","48.84","+0.25","+0.51%","187.66K","15:59:59"
"Geo","GEO","25.25","25.45","24.95","+0.25","+1.00%","748.77K","15:59:59"
"Geospace","GEOS","13.85","14.44","13.76","-0.06","-0.43%","64.42K","15:59:59"
"Getty","GTY","29.11","29.27","28.91","-0.14","-0.48%","107.91K","15:59:59"
"Gibraltar Industries","ROCK","46.05","46.60","45.20","+0.70","+1.54%","175.08K","15:59:59"
"Glacier","GBCI","45.31","45.41","44.78","+0.55","+1.23%","382.69K","15:59:59"
"Glatfelter","GLT","16.66","16.78","16.43","+0.24","+1.46%","206.00K","15:59:59"
"Government Propertiesome","GOV","17.00","17.18","16.65","+0.22","+1.31%","1.05M","15:59:59"
"Great Western Bancorp Inc","GWB","44.22","44.40","43.72","+0.69","+1.59%","247.13K","15:59:59"
"Green Dot","GDOT","85.01","85.39","84.34","+0.31","+0.37%","240.33K","15:59:59"
"Green Plains Energy","GPRE","18.15","18.35","17.93","+0.20","+1.11%","611.65K","15:59:59"
"Greenbrier","GBX","59.10","59.15","57.85","+1.30","+2.25%","336.08K","15:59:59"
"Greenhill&Co","GHL","29.75","30.00","29.50","-0.10","-0.34%","266.11K","15:59:59"
"Griffon","GFF","18.55","18.58","17.95","+0.60","+3.34%","182.31K","15:59:59"
"Group 1 Automotive","GPI","80.08","81.16","79.58","+0.73","+0.92%","292.22K","15:59:59"
"Guess?","GES","23.31","23.59","23.10","+0.01","+0.04%","553.74K","15:59:59"
"Gulf Island Fabrication","GIFI","9.60","9.80","9.40","+0.15","+1.59%","48.47K","15:59:59"
"H B Fuller","FUL","58.32","58.86","57.99","+0.48","+0.83%","223.60K","15:59:59"
"Haemonetics","HAE","104.90","105.32","103.67","+1.02","+0.98%","446.53K","15:59:59"
"Hanmi","HAFC","26.150","26.275","25.800","+0.350","+1.36%","224.70K","15:59:59"
"Harmonic","HLIT","5.300","5.300","5.150","+0.050","+0.95%","343.22K","15:59:59"
"Harsco","HSC","26.55","26.80","25.80","+0.55","+2.12%","556.04K","15:59:59"
"Haverty Furniture","HVT","22.35","22.50","22.10","+0.13","+0.59%","54.72K","15:59:59"
"Hawaiian","HA","43.70","44.25","43.50","-0.25","-0.57%","418.58K","15:59:59"
"Hawkins","HWKN","42.00","42.00","40.25","+1.90","+4.74%","55.51K","15:59:59"
"Haynes","HAYN","38.97","39.31","38.30","+0.65","+1.70%","56.32K","15:59:59"
"HCI Group Inc","HCI","41.01","41.72","40.89","-0.21","-0.51%","38.25K","15:59:59"
"Healthcare Services","HCSG","41.74","42.04","41.32","+0.41","+0.99%","390.82K","15:59:59"
"Healthequity Inc","HQY","87.29","87.68","86.25","+0.96","+1.11%","412.17K","15:59:59"
"HealthStream","HSTM","30.72","30.78","30.38","+0.28","+0.92%","102.37K","15:59:59"
"Heartland Express","HTLD","20.38","20.56","19.94","+0.24","+1.19%","269.98K","15:59:59"
"Heidrick&Struggles","HSII","43.50","43.77","42.00","+1.65","+3.94%","403.83K","15:59:59"
"Helix","HLX","9.06","9.24","9.05","+0.09","+1.00%","1.32M","15:59:59"
"HFF","HF","45.99","46.45","44.53","+1.34","+3.00%","216.05K","15:59:59"
"Hibbett Sports","HIBB","27.65","27.85","26.50","+0.70","+2.60%","540.71K","15:59:59"
"HighPoint","HPR","5.01","5.07","4.98","+0.10","+2.04%","1.44M","15:59:59"
"Hillenbrand","HI","52.70","53.00","51.90","+0.70","+1.35%","406.99K","15:59:59"
"HMS Holdings","HMSY","31.61","31.92","31.53","0.00","0.00%","462.69K","15:59:59"
"Home BancShares","HOMB","24.20","24.41","23.85","+0.28","+1.17%","501.30K","15:59:59"
"Hope Bancorp","HOPE","17.81","17.92","17.57","+0.22","+1.25%","684.24K","15:59:59"
"Horace Mann Educators","HMN","46.50","46.85","46.30","+0.35","+0.76%","170.84K","15:59:59"
"Hornbeck","HOS","4.14","4.32","4.10","+0.03","+0.73%","102.06K","15:59:59"
"Hub Group","HUBG","51.95","52.10","51.15","+0.65","+1.27%","240.50K","15:59:59"
"Iconix Brand","ICON","0.43","0.44","0.42","-0.01","-1.80%","284.81K","15:59:59"
"ICU Medical","ICUI","302.40","303.20","298.25","+5.00","+1.68%","160.03K","15:59:59"
"II-VI","IIVI","46.80","46.90","45.70","+1.00","+2.18%","421.36K","15:59:59"
"ILG","ILG","35.55","35.62","35.00","+0.53","+1.51%","942.84K","15:59:59"
"Independent Bank","INDB","90.60","91.50","90.00","+0.60","+0.67%","103.12K","15:59:59"
"Ingevity","NGVT","99.9800","100.9000","99.0400","+1.1700","+1.18%","256.45K","15:59:59"
"Innophoss","IPHS","43.68","44.18","43.35","-0.01","-0.02%","59.87K","15:59:59"
"Innospec","IOSP","77.60","78.40","77.20","+0.45","+0.58%","106.30K","15:59:59"
"Inogen Inc","INGN","233.67","236.68","231.97","+2.10","+0.91%","136.04K","15:59:59"
"Insight Enterprises","NSIT","54.77","54.98","54.01","+0.77","+1.43%","155.37K","15:59:59"
"Insperity","NSP","114.65","115.15","112.85","+2.05","+1.82%","314.05K","15:59:59"
"Installed Building","IBP","48.05","48.55","45.15","+2.85","+6.31%","363.56K","15:59:59"
"Integer Hld","ITGR","73.40","73.60","72.15","+1.25","+1.73%","375.76K","15:59:59"
"Integra","IART","58.91","59.18","58.35","+0.52","+0.89%","420.43K","15:59:59"
"Inter Parfums","IPAR","65.50","65.65","64.58","+0.45","+0.69%","77.76K","15:59:59"
"Interactive Brokers","IBKR","60.40","62.44","60.33","-1.55","-2.50%","1.42M","15:59:59"
"Interface, Inc.","TILE","23.55","23.65","23.10","+0.45","+1.95%","248.23K","15:59:59"
"INTL FCStone","INTL","55.25","55.40","54.44","+0.45","+0.82%","59.82K","15:59:59"
"Intrepid Potash","IPI","3.340","3.380","3.300","+0.020","+0.60%","592.58K","15:59:59"
"Invacare","IVC","15.90","16.00","15.70","+0.15","+0.95%","252.79K","15:59:59"
"Investment Tech","ITG","21.91","22.11","21.88","-0.21","-0.95%","211.69K","15:59:59"
"Iridium","IRDM","20.85","21.20","20.65","+0.15","+0.72%","982.49K","15:59:59"
"iRobot","IRBT","101.91","103.17","96.12","+4.61","+4.74%","1.34M","15:59:59"
"Itron","ITRI","64.40","64.57","63.40","+1.25","+1.98%","223.13K","15:59:59"
"J & J Snack Foods","JJSF","145.30","146.41","143.07","-0.31","-0.21%","42.18K","15:59:59"
"John Bean Tech","JBT","113.05","113.80","110.85","+2.35","+2.12%","107.94K","15:59:59"
"Kaiser","KALU","108.62","109.88","106.49","+1.35","+1.26%","82.37K","15:59:59"
"Kaman","KAMN","66.86","67.40","66.48","+0.53","+0.80%","214.67K","15:59:59"
"KapStone Paper&Packaging","KS","34.35","34.43","34.29","+0.03","+0.09%","1.55M","15:59:59"
"Kelly Services A","KELYA","25.18","25.39","24.93","+0.25","+1.00%","132.13K","15:59:59"
"Kirklands","KIRK","11.48","11.54","11.36","+0.12","+1.06%","81.03K","15:59:59"
"Kite","KRG","17.47","17.54","17.39","+0.01","+0.06%","418.50K","15:59:59"
"Knight Transportation","KNX","33.51","34.08","33.44","-0.03","-0.09%","2.39M","15:59:59"
