"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Phibro","PAHC","Buy","Strong Sell","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Sell","Strong Sell","Neutral","Buy"
"Plexus","PLXS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Buy","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Neutral","Strong Sell","Strong Sell","Sell"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Buy","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Buy","Sell","Strong Sell"
"Rambus","RMBS","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Sell","Neutral","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Buy","Strong Sell","Strong Sell"
"Regis","RGS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Buy","Strong Buy","Strong Buy","Neutral"
"RLI","RLI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Buy","Neutral","Neutral","Buy"
"Ruth's Hospitality","RUTH","Neutral","Neutral","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Neutral","Neutral","Neutral"
"Sanmina","SANM","Neutral","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Buy","Sell","Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Sell"
"SEACOR","CKH","Neutral","Strong Sell","Sell","Neutral"
"Select Medical","SEM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ServisFirst Bancshares","SFBS","Strong Sell","Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic","SONC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Neutral","Neutral","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Buy","Neutral","Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Sell","Strong Sell","Buy","Strong Buy"
"Spire","SR","Neutral","Neutral","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Neutral","Neutral","Buy","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Sell","Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Standard Motor Products","SMP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Buy","Neutral","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Sell","Sell","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Neutral","Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Buy","Sell","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Sell","Neutral","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Sell","Strong Sell","Sell"
"Super Micro Computer","SMCI","Buy","Buy","Strong Sell","Sell"
"Superior Industries","SUP","Neutral","Neutral","Strong Buy","Strong Buy"
"Supernus","SUPN","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Synchronoss Tech","SNCR","Strong Buy","Strong Buy","Sell","Strong Sell"
"Synergy Resources","SRCI","Neutral","Strong Sell","Strong Sell","Buy"
"Tailored Brands","TLRD","Strong Buy","Strong Buy","Neutral","Neutral"
"Take-Two","TTWO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Sell","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Buy","Neutral","Neutral","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Sell","Buy","Buy"
"Texas Capital","TCBI","Sell","Strong Sell","Strong Sell","Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Buy","Neutral","Sell","Buy"
"Tidewater","TDW","Neutral","Strong Buy","Strong Buy","Neutral"
"Tile Shop","TTS","Buy","Strong Sell","Strong Sell","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Buy","Strong Buy","Neutral","Neutral"
"TiVo","TIVO","Strong Buy","Strong Buy","Neutral","Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Tredegar","TG","Strong Sell","Sell","Sell","Strong Buy"
"Trex","TREX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Neutral","Strong Buy","Strong Buy"
"TTEC","TTEC","Neutral","Neutral","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Buy","Neutral","Neutral","Sell"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Sell","Neutral","Strong Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Unifirst","UNF","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Unit","UNT","Buy","Neutral","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Buy","Strong Sell","Strong Sell","Buy"
"United Fire","UFCS","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"United Insurances","UIHC","Neutral","Neutral","Buy","Strong Buy"
"Universal","UVV","Strong Buy","Neutral","Strong Sell","Buy"
"Universal Electronics","UEIC","Strong Sell","Strong Buy","Buy","Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Buy","Buy","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Sell","Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Buy","Neutral","Neutral","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Buy","Strong Buy","Strong Buy","Neutral"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Buy","Buy","Buy","Neutral"
"Walker&Dunlop","WD","Buy","Strong Sell","Sell","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Strong Sell","Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Neutral","Strong Sell","Sell","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Neutral","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
