"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Caleres","CAL","33.36","33.83","33.25","+0.08","+0.24%","227.49K","30/07"
"California Water Service","CWT","40.50","41.15","40.33","-0.60","-1.46%","231.74K","30/07"
"Callaway Golf","ELY","19.15","19.51","19.09","-0.14","-0.73%","1.22M","30/07"
"Cambrex","CBM","61.35","61.95","61.03","+0.05","+0.08%","317.92K","30/07"
"Cantel Medical","CMD","91.34","92.55","90.68","+0.08","+0.09%","221.93K","30/07"
"Capella","CPLA","104.15","105.35","103.75","-0.40","-0.38%","55.07K","30/07"
"Capstead Mortgage","CMO","8.37","8.43","8.25","+0.08","+0.96%","627.38K","30/07"
"Carbo Ceramics","CRR","9.55","10.01","9.52","-0.23","-2.35%","528.11K","30/07"
"Cardtronics","CATM","24.76","25.32","24.70","-0.15","-0.60%","319.28K","30/07"
"Career","CECO","18.22","18.40","18.08","-0.01","-0.05%","344.15K","30/07"
"Caretrust Inc","CTRE","16.60","16.67","16.29","+0.14","+0.85%","236.68K","30/07"
"Carrizo Oil&Gas","CRZO","28.39","28.61","28.01","+0.67","+2.42%","1.12M","30/07"
"Cato","CATO","25.05","25.20","24.50","-0.05","-0.20%","281.48K","30/07"
"Cavco","CVCO","206.50","211.30","206.35","-2.30","-1.10%","39.84K","30/07"
"Cedar Realty","CDR","4.62","4.66","4.50","+0.07","+1.54%","442.15K","30/07"
"Celadon","CGIP","2.90","3.00","2.87","+0.09","+3.20%","26.12K","30/07"
"Central Garden&Pet","CENT","42.69","43.20","42.36","+0.10","+0.23%","61.56K","30/07"
"Central Garden&Pet A","CENTA","39.67","39.82","39.15","+0.06","+0.15%","112.38K","30/07"
"Century Aluminum","CENX","12.92","13.22","12.87","-0.12","-0.92%","948.92K","30/07"
"CEVA","CEVA","30.20","31.30","30.15","-0.65","-2.11%","105.58K","30/07"
"Chart Industries","GTLS","75.89","76.21","74.04","+1.35","+1.81%","727.76K","30/07"
"Chemed","CHE","312.63","322.71","311.57","-8.80","-2.74%","273.28K","30/07"
"Chemours Co","CC","45.220","46.040","45.140","-0.500","-1.09%","784.88K","30/07"
"Chesapeake Lodging","CHSP","31.35","31.53","31.02","+0.23","+0.74%","214.79K","30/07"
"Chuy's Holdings","CHUY","32.100","32.700","32.050","-0.350","-1.08%","43.30K","30/07"
"Cincinnati Bell","CBB","13.300","13.600","12.920","+0.250","+1.92%","220.38K","30/07"
"CIRCOR","CIR","43.09","44.15","42.53","-0.04","-0.09%","327.77K","30/07"
"City Holding","CHCO","81.03","82.75","80.80","-0.75","-0.92%","77.50K","30/07"
"Clearwater Paper","CLW","23.00","23.20","21.65","+1.10","+5.02%","254.95K","30/07"
"Cloud Peak Energy","CLD","2.710","2.740","2.530","0.000","0.00%","974.83K","30/07"
"CMTSU Liquidation","CBRI","0.003","0.003","0.003","0.000","0.00%","3.81K","30/07"
"Cogent","CCOI","51.95","52.90","51.70","-0.25","-0.48%","269.02K","30/07"
"Coherent","COHR","162.70","171.69","161.15","-8.20","-4.80%","550.20K","30/07"
"Cohu","COHU","24.95","25.63","24.92","-0.59","-2.31%","153.82K","30/07"
"Columbia Banking","COLB","40.80","41.47","40.77","-0.51","-1.23%","205.63K","30/07"
"Comfort Systems","FIX","54.75","54.95","54.00","+0.40","+0.74%","530.48K","30/07"
"Community Bank System","CBU","63.71","64.58","63.66","-0.50","-0.78%","137.68K","30/07"
"Community Health Systems","CYH","3.35","3.37","3.10","+0.23","+7.37%","2.67M","30/07"
"Computer Programs&Systems","CPSI","31.00","33.95","30.65","-2.85","-8.42%","313.59K","30/07"
"Comtech","CMTL","33.03","33.67","33.00","-0.41","-1.24%","71.83K","30/07"
"CONMED","CNMD","73.09","74.09","72.59","-0.35","-0.48%","124.20K","30/07"
"Consolidated Communications","CNSL","12.57","12.80","12.38","+0.09","+0.72%","423.66K","30/07"
"Contango Oil&Gas","MCF","5.62","5.71","5.52","+0.15","+2.74%","11.70K","29/07"
"Cooper Stnd","CPS","133.62","136.25","133.48","-0.45","-0.34%","171.80K","30/07"
"Core-Mark","CORE","24.31","24.56","23.62","+0.37","+1.55%","235.49K","30/07"
"CoreSite","COR","113.03","114.99","111.81","-2.01","-1.75%","315.85K","30/07"
"Corindus Vascular Robotics","CR3","0.876","0.892","0.876","0.000","0.00%","0","30/07"
"CorVel","CRVL","54.70","56.00","54.65","-0.10","-0.18%","18.58K","30/07"
"CPB","CPF","27.76","28.35","27.74","-0.33","-1.17%","122.95K","30/07"
"Cray","CRAY","23.95","24.40","23.70","-0.50","-2.04%","258.02K","30/07"
"Crocs","CROX","17.91","18.20","17.76","-0.17","-0.94%","1.11M","30/07"
"Cross Country","CCRN","11.61","11.89","11.57","-0.12","-1.02%","141.96K","30/07"
"CryoLife","CRY","28.95","29.55","28.90","-0.70","-2.36%","67.70K","30/07"
"CSG Systems","CSGS","40.38","41.76","40.24","-0.84","-2.04%","144.83K","30/07"
"CTS Corp","CTS","34.85","35.45","34.75","-0.50","-1.41%","116.84K","30/07"
"Cubic","CUB","66.50","68.25","66.40","-1.25","-1.84%","52.30K","30/07"
"Customers Bancorp","CUBI","25.04","25.88","25.04","-0.77","-2.98%","313.34K","30/07"
"CVB Financial","CVBF","23.65","23.95","23.59","+0.01","+0.04%","501.33K","30/07"
"Daktronics","DAKT","8.38","8.42","8.30","+0.06","+0.72%","152.22K","30/07"
"Darling Ingredients","DAR","19.92","20.09","19.88","-0.08","-0.40%","845.95K","30/07"
"Dave & Buster’s Entertainment","PLAY","47.73","47.91","46.32","+1.41","+3.04%","1.07M","30/07"
"Depomed","DEPO","8.68","8.68","8.20","+0.43","+5.21%","1.08M","30/07"
"DHI Group","DHX","2.05","2.10","2.05","0.00","0.00%","207.28K","30/07"
"Diamondrock Hospitality","DRH","11.72","11.79","11.66","-0.02","-0.17%","1.57M","30/07"
"Digi","DGII","13.55","13.90","13.30","0.00","0.00%","158.48K","30/07"
"Dime Community","DCOM","17.40","18.15","17.35","-0.50","-2.79%","553.92K","30/07"
"DineEquity","DIN","71.56","72.79","70.68","-0.25","-0.35%","368.60K","30/07"
"Diodes","DIOD","36.84","37.84","36.49","-0.72","-1.92%","243.61K","30/07"
"Diplomat Pharmacy","DPLO","21.41","22.11","21.34","-0.49","-2.24%","1.00M","30/07"
"Donnelley Financial Solutions","DFIN","20.94","21.00","20.69","+0.22","+1.06%","183.01K","30/07"
"Dorman","DORM","73.68","75.00","72.34","+1.51","+2.09%","123.93K","30/07"
"DSP Group","DSPG","12.25","13.25","12.10","-0.55","-4.30%","134.67K","30/07"
"DXP Enterprises","DXPE","40.30","41.49","40.10","-0.30","-0.74%","40.12K","30/07"
"Eagle Pharm","EGRX","78.87","80.97","78.61","-1.58","-1.96%","200.32K","30/07"
"EastGroup Properties","EGP","93.81","94.46","93.64","-0.34","-0.36%","164.84K","30/07"
"Ebix","EBIX","78.80","81.79","78.75","-2.70","-3.31%","105.04K","30/07"
"Echo Global","ECHO","32.35","33.95","32.25","-0.05","-0.15%","772.17K","30/07"
"eHealth","EHTH","22.97","23.51","22.85","-0.19","-0.82%","210.80K","30/07"
"El Paso Electric","EE","61.55","61.65","60.80","+0.40","+0.65%","159.00K","30/07"
"El Pollo Loco Holdings Inc","LOCO","11.65","12.10","11.65","-0.30","-2.51%","270.94K","30/07"
"Electro Scientific","ESIO","17.91","17.97","17.26","+0.28","+1.59%","705.42K","30/07"
"Electronics for Imaging","EFII","34.06","34.70","33.31","+0.43","+1.28%","673.70K","30/07"
"Emergent Biosolutions","EBS","52.99","53.82","52.83","-0.59","-1.10%","551.05K","30/07"
"Employers","EIG","46.30","46.45","45.45","+0.95","+2.09%","185.70K","30/07"
"Enanta","ENTA","97.38","97.92","91.64","+1.38","+1.44%","398.13K","30/07"
"Encore Capital","ECPG","36.35","36.85","36.15","-0.05","-0.14%","398.19K","30/07"
"Encore Wire","WIRE","46.70","47.45","45.98","+0.20","+0.43%","60.72K","30/07"
"Engility","EGL","33.860","34.420","33.810","-0.330","-0.97%","58.43K","30/07"
"Enova International Inc","ENVA","31.25","32.70","31.10","-0.25","-0.79%","525.41K","30/07"
"Enpro Industries","NPO","74.48","75.32","73.91","+0.66","+0.89%","104.51K","30/07"
"ePlus","PLUS","98.00","99.90","97.90","-0.90","-0.91%","37.93K","30/07"
"Era Group Inc","ERA","14.09","14.19","14.00","+0.19","+1.37%","45.14K","30/07"
"ESCO Technologies","ESE","61.00","61.85","60.90","-0.55","-0.89%","54.21K","30/07"
"Essendant Inc","ESND","16.39","17.09","15.56","+0.86","+5.54%","547.31K","30/07"
"Ethan Allen Interiors","ETH","22.45","22.75","22.15","+0.10","+0.45%","237.64K","30/07"
"Evercore","EVR","111.00","113.75","110.90","-1.75","-1.55%","417.70K","30/07"
"EW Scripps A","SSP","12.74","13.09","12.63","+0.14","+1.11%","290.02K","30/07"
"ExlServices","EXLS","59.36","60.29","59.11","-0.83","-1.38%","70.39K","30/07"
"Exponent","EXPO","48.40","49.50","48.30","-0.85","-1.73%","124.76K","30/07"
"Express","EXPR","9.77","9.90","9.49","+0.25","+2.63%","1.82M","30/07"
"Exterran Corp","EXTN","27.58","27.72","27.10","+0.58","+2.15%","58.85K","30/07"
"EZCORP","EZPW","11.30","11.65","11.30","-0.25","-2.16%","341.72K","30/07"
"Fabrinet","FN","38.46","39.34","38.34","-0.13","-0.34%","216.15K","30/07"
"FARO","FARO","67.40","70.10","67.25","-1.75","-2.53%","132.21K","30/07"
"Federal Signal","FSS","23.34","23.98","23.33","-0.44","-1.85%","137.21K","30/07"
"Fidelity","LION","23.96","24.31","23.93","-0.16","-0.66%","69.87K","30/07"
"Fiesta","FRGI","29.000","29.900","28.950","-0.350","-1.19%","158.18K","30/07"
"First Bancorp","FBP","8.210","8.410","8.205","-0.130","-1.56%","1.46M","30/07"
"First Commonwealth Financial","FCF","17.19","17.67","17.19","-0.41","-2.33%","540.07K","30/07"
"First Financial Bancorp","FFBC","30.30","31.00","30.30","-0.45","-1.46%","269.68K","30/07"
"First Financial Bankshares","FFIN","56.60","57.15","56.45","+0.25","+0.44%","198.83K","30/07"
"First Midwest","FMBI","26.73","27.10","26.73","-0.02","-0.07%","449.01K","30/07"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","-0.01","-18.85%","18.63K","30/07"
"FirstCash","FCFS","82.40","82.98","81.28","+0.00","+0.00%","351.91K","30/07"
"Five Below","FIVE","96.980","98.780","95.714","+0.790","+0.82%","604.21K","30/07"
"Flotek","FTK","3.08","3.14","3.06","+0.03","+0.98%","218.05K","30/07"
"Forestar","FOR","22.40","22.65","22.30","+0.05","+0.22%","18.29K","30/07"
"Forrester","FORR","46.30","46.65","43.30","+1.75","+3.93%","78.41K","30/07"
"Forward Air","FWRD","62.12","62.76","61.56","-0.29","-0.46%","154.18K","30/07"
"Four Corners Property Trust Inc","FCPT","24.98","24.98","24.60","+0.22","+0.89%","288.12K","30/07"
"Fox Factory","FOXF","49.05","49.50","47.15","-0.10","-0.20%","154.19K","30/07"
"Francescass","FRAN","8.00","8.19","7.71","+0.19","+2.43%","599.66K","30/07"
"Franklin Electric","FELE","47.15","48.35","47.05","-0.55","-1.15%","139.31K","30/07"
"Franklin Street Properties","FSP","8.45","8.55","8.40","+0.01","+0.12%","55.14K","29/07"
"Freds","FRED","2.12","2.18","2.10","-0.03","-1.40%","422.53K","30/07"
"FTD Companies Inc","FTD","3.55","3.66","3.37","+0.17","+5.03%","234.05K","30/07"
"FutureFuel","FF","13.41","13.66","13.40","-0.02","-0.15%","25.63K","30/07"
"G-III Apparel","GIII","44.81","45.36","44.50","-0.09","-0.20%","257.16K","30/07"
"Gannett","GCI","10.53","10.62","10.23","+0.23","+2.23%","766.14K","30/07"
"Genesco","GCO","39.95","41.15","39.75","-0.05","-0.12%","342.87K","30/07"
"Gentherm","THRM","43.70","44.45","43.65","-0.35","-0.79%","191.70K","30/07"
"Geo","GEO","25.70","26.06","25.57","+0.03","+0.12%","452.60K","30/07"
"Geospace","GEOS","13.90","14.82","13.66","-0.64","-4.40%","100.94K","30/07"
"Getty","GTY","28.35","28.39","28.00","+0.27","+0.96%","77.34K","30/07"
"Gibraltar Industries","ROCK","42.10","43.50","41.75","-1.50","-3.44%","287.85K","30/07"
"Glacier","GBCI","43.12","44.09","42.92","-0.55","-1.26%","415.45K","30/07"
"Glatfelter","GLT","20.26","20.47","20.06","+0.11","+0.55%","212.46K","30/07"
"Government Propertiesome","GOV","15.05","15.14","14.70","+0.35","+2.38%","653.19K","30/07"
"Great Western Bancorp Inc","GWB","42.03","42.75","41.98","-0.27","-0.64%","205.31K","30/07"
"Green Dot","GDOT","78.54","80.68","78.00","-1.95","-2.42%","202.96K","30/07"
"Green Plains Energy","GPRE","16.15","16.50","15.95","-0.15","-0.92%","830.60K","30/07"
"Greenbrier","GBX","55.95","57.20","55.95","-0.60","-1.06%","363.42K","30/07"
"Greenhill&Co","GHL","32.00","32.65","31.80","-0.40","-1.23%","429.53K","30/07"
"Griffon","GFF","17.30","17.75","17.20","-0.15","-0.86%","160.45K","30/07"
"Group 1 Automotive","GPI","70.79","71.33","69.17","+1.83","+2.65%","422.02K","30/07"
"Guess?","GES","22.37","22.66","21.98","+0.41","+1.87%","417.60K","30/07"
"Gulf Island Fabrication","GIFI","9.20","9.45","9.10","0.00","0.00%","27.62K","30/07"
"H B Fuller","FUL","56.05","56.82","55.97","-0.36","-0.64%","355.05K","30/07"
"Haemonetics","HAE","96.16","98.98","95.32","-2.67","-2.70%","590.27K","30/07"
"Hanmi","HAFC","25.150","25.600","24.950","+0.400","+1.62%","288.72K","30/07"
"Harmonic","HLIT","4.725","4.800","4.500","+0.225","+5.00%","590.87K","30/07"
"Harsco","HSC","24.65","24.90","24.35","+0.25","+1.02%","385.41K","30/07"
"Haverty Furniture","HVT","19.95","20.25","19.80","+0.05","+0.25%","59.73K","30/07"
"Hawaiian","HA","39.80","40.05","39.10","+0.50","+1.27%","684.78K","30/07"
"Hawkins","HWKN","37.25","37.75","37.00","-0.35","-0.93%","13.96K","30/07"
"Haynes","HAYN","42.26","43.15","41.35","+0.52","+1.25%","71.69K","30/07"
"HCI Group Inc","HCI","42.89","43.38","42.11","+0.53","+1.25%","28.05K","30/07"
"Healthcare Services","HCSG","39.65","40.65","39.56","-0.42","-1.05%","1.32M","30/07"
"Healthequity Inc","HQY","74.12","77.04","73.66","-2.28","-2.98%","574.50K","30/07"
"HealthStream","HSTM","27.55","27.99","27.51","-0.39","-1.40%","146.08K","30/07"
"Heartland Express","HTLD","19.12","19.30","19.01","+0.02","+0.10%","611.95K","30/07"
"Heidrick&Struggles","HSII","34.20","35.63","34.05","-0.40","-1.16%","128.54K","30/07"
"Helix","HLX","10.27","10.42","10.06","+0.33","+3.32%","3.05M","30/07"
"HFF","HF","43.98","44.22","43.38","-0.02","-0.05%","396.30K","30/07"
"Hibbett Sports","HIBB","23.65","24.00","23.20","+0.45","+1.94%","356.84K","30/07"
"HighPoint","HPR","6.72","6.85","6.69","-0.04","-0.59%","914.55K","30/07"
"Hillenbrand","HI","48.85","49.73","48.80","-0.45","-0.91%","153.61K","30/07"
"HMS Holdings","HMSY","23.67","23.94","23.61","+0.03","+0.13%","266.99K","30/07"
"Home BancShares","HOMB","23.31","23.59","23.31","+0.01","+0.04%","595.97K","30/07"
"Hope Bancorp","HOPE","16.92","17.24","16.91","-0.03","-0.18%","478.25K","30/07"
"Horace Mann Educators","HMN","43.25","43.75","43.18","-0.25","-0.57%","108.46K","30/07"
"Hornbeck","HOS","4.85","4.86","4.71","+0.13","+2.75%","76.68K","30/07"
"Hub Group","HUBG","45.80","46.65","45.55","-0.15","-0.33%","373.37K","30/07"
"Iconix Brand","ICON","0.53","0.55","0.51","-0.00","-0.82%","946.48K","30/07"
"ICU Medical","ICUI","283.90","287.25","280.90","-2.10","-0.73%","196.80K","30/07"
"II-VI","IIVI","42.20","45.45","42.15","-2.65","-5.91%","534.68K","30/07"
"ILG","ILG","34.16","34.36","34.09","-0.10","-0.29%","1.05M","30/07"
"Independent Bank","INDB","88.60","89.80","88.55","-0.70","-0.78%","72.19K","30/07"
"Ingevity","NGVT","96.4000","99.5800","96.2600","-2.6600","-2.69%","283.01K","30/07"
"Innophoss","IPHS","45.13","49.42","44.42","-2.97","-6.17%","169.99K","30/07"
"Innospec","IOSP","78.40","79.60","78.40","-0.95","-1.20%","117.40K","30/07"
"Inogen Inc","INGN","194.92","200.52","194.62","-3.91","-1.97%","170.26K","30/07"
"Insight Enterprises","NSIT","49.60","50.66","49.50","-0.51","-1.02%","123.63K","30/07"
"Insperity","NSP","95.50","101.30","95.15","-4.90","-4.88%","403.05K","30/07"
"Installed Building","IBP","53.65","54.30","53.15","+0.65","+1.23%","134.67K","30/07"
"Integer Hld","ITGR","71.25","72.40","70.80","-0.80","-1.11%","268.05K","30/07"
"Integra","IART","61.21","61.67","60.80","-0.22","-0.36%","1.64M","30/07"
"Inter Parfums","IPAR","59.00","60.10","58.60","-0.65","-1.09%","99.34K","30/07"
"Interactive Brokers","IBKR","59.83","61.87","59.71","-1.54","-2.51%","1.01M","30/07"
"Interface, Inc.","TILE","22.05","22.60","22.00","+0.05","+0.23%","343.92K","30/07"
"INTL FCStone","INTL","53.46","54.86","53.26","-0.62","-1.15%","34.40K","30/07"
"Intrepid Potash","IPI","4.110","4.260","4.100","-0.040","-0.96%","601.59K","30/07"
"Invacare","IVC","17.50","17.70","17.25","-0.10","-0.57%","180.69K","30/07"
"Investment Tech","ITG","22.09","22.50","22.00","-0.34","-1.52%","110.56K","30/07"
"Iridium","IRDM","17.70","18.10","17.30","-0.25","-1.39%","962.54K","30/07"
"iRobot","IRBT","76.97","80.84","76.09","-3.19","-3.98%","639.72K","30/07"
"Itron","ITRI","59.50","60.40","59.33","+0.10","+0.17%","349.56K","30/07"
"J & J Snack Foods","JJSF","153.61","154.77","151.00","+0.22","+0.14%","55.12K","30/07"
"John Bean Tech","JBT","109.70","115.55","109.50","-5.05","-4.40%","305.25K","30/07"
"Kaiser","KALU","110.33","111.75","110.02","-0.57","-0.51%","103.84K","30/07"
"Kaman","KAMN","65.05","66.67","64.99","-1.35","-2.03%","153.53K","30/07"
"KapStone Paper&Packaging","KS","34.84","34.88","34.79","+0.05","+0.14%","680.28K","30/07"
"Kelly Services A","KELYA","23.76","24.32","23.73","-0.27","-1.12%","77.52K","30/07"
"Kirklands","KIRK","11.25","11.37","11.07","+0.08","+0.72%","96.40K","30/07"
"Kite","KRG","16.58","16.59","16.08","+0.40","+2.47%","560.40K","30/07"
"Knight Transportation","KNX","32.21","32.76","31.80","+0.12","+0.37%","2.95M","30/07"
"Kopin","KOPN","3.000","3.110","2.990","-0.040","-1.32%","230.68K","30/07"
"Koppers","KOP","36.50","37.40","36.40","-0.25","-0.68%","93.16K","30/07"
"Korn/Ferry","KFY","65.20","66.72","65.06","-1.28","-1.93%","348.41K","30/07"
"Kraton","KRA","46.07","48.00","45.91","-1.42","-2.99%","295.64K","30/07"
"Kulicke&Soffa","KLIC","26.30","26.97","26.24","-0.59","-2.19%","641.78K","30/07"
"La-Z-Boy","LZB","30.45","31.10","30.40","-0.45","-1.46%","318.65K","30/07"
"Lannett Com","LCI","12.20","12.90","12.15","-0.35","-2.79%","461.54K","30/07"
"LCI Industries","LCII","90.40","91.15","87.65","+3.05","+3.49%","396.84K","30/07"
"Legacy Texas Financial Grp","LTXB","43.80","44.43","43.78","-0.30","-0.68%","203.32K","30/07"
"Lendingtree","TREE","229.15","240.00","221.90","-9.45","-3.96%","382.17K","30/07"
"Lexington","LXP","8.63","8.67","8.54","+0.06","+0.70%","489.43K","30/07"
