"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Banc of California","BANC","20.00","20.05","19.73","+0.15","+0.76%","226.09K","15:59:59"
"Banner","BANR","66.04","66.50","65.56","-0.09","-0.14%","117.41K","15:59:59"
"Barnes","B","67.99","68.53","67.74","+0.41","+0.61%","136.99K","15:59:59"
"Barnes & Noble Education Inc","BNED","6.48","6.66","6.46","+0.06","+0.93%","270.40K","15:59:59"
"Barnes&Noble","BKS","5.95","6.05","5.90","-0.05","-0.83%","482.43K","15:59:59"
"Bel Fuse B","BELFB","25.95","26.15","25.65","-0.20","-0.76%","21.41K","15:59:59"
"Belmond","BEL","15.95","16.05","15.85","-0.10","-0.62%","438.80K","15:59:59"
"Benchmark Electronics","BHE","25.95","26.10","25.65","+0.25","+0.97%","469.94K","15:59:59"
"Big 5","BGFV","5.85","6.05","5.80","0.00","0.00%","198.99K","15:59:59"
"Biglari","BH","200.02","203.15","195.20","-0.05","-0.03%","4.53K","15:59:59"
"BioTelemetry","BEAT","56.200","57.746","55.915","-0.750","-1.32%","217.45K","15:59:59"
"BJs Restaurants","BJRI","66.80","67.20","66.50","+0.05","+0.07%","531.39K","15:59:59"
"Black Box","BBOX","1.70","2.05","1.66","+0.06","+3.66%","4.89M","15:59:59"
"Blackbaud","BLKB","97.56","98.43","96.50","-0.13","-0.13%","143.52K","15:59:59"
"Blucora","BCOR","35.200","35.400","34.700","+0.650","+1.88%","447.79K","15:59:59"
"BofI Holding","BOFI","37.80","37.94","37.22","+0.13","+0.35%","442.86K","15:59:59"
"Boise Cascad Llc","BCC","46.30","46.90","46.08","+0.50","+1.09%","347.76K","15:59:59"
"Boston Private","BPFH","13.90","14.05","13.83","-0.05","-0.36%","467.73K","15:59:59"
"Bottomline","EPAY","61.51","61.63","60.22","+0.69","+1.13%","284.82K","15:59:59"
"Boyd Gaming","BYD","36.57","36.72","35.83","+0.77","+2.15%","686.47K","15:59:59"
"Brady","BRC","38.35","38.55","38.05","+0.15","+0.39%","318.37K","15:59:59"
"Briggs&Stratton","BGG","20.96","21.30","20.12","+0.84","+4.17%","893.51K","15:59:59"
"Brinks","BCO","78.15","78.85","77.45","+0.70","+0.90%","166.92K","15:59:59"
"Bristow","BRS","10.77","10.83","10.45","+0.27","+2.57%","624.16K","15:59:59"
"Brookline Bancorp","BRKL","18.00","18.08","17.85","0.00","0.00%","350.28K","15:59:59"
"Brooks Automation","BRKS","28.71","29.10","28.55","-0.33","-1.14%","437.30K","15:59:59"
"Buckle","BKE","26.75","26.95","26.30","+0.45","+1.71%","939.81K","15:59:59"
"Cabot","CCMP","109.06","110.44","106.26","+0.07","+0.06%","385.69K","15:59:59"
"CACI","CACI","188.95","190.58","187.25","+1.75","+0.93%","129.75K","15:59:59"
"Cal-Maine","CALM","49.55","50.30","49.50","-0.05","-0.10%","290.43K","15:59:59"
"CalAmp","CAMP","23.50","23.60","23.23","+0.08","+0.34%","300.04K","15:59:59"
"Calavo Growers","CVGW","101.20","101.85","100.80","+0.38","+0.37%","108.47K","15:59:59"
"Caleres","CAL","37.05","37.23","36.43","+0.65","+1.79%","265.58K","15:59:59"
"California Water Service","CWT","41.45","41.48","41.05","+0.40","+0.97%","183.30K","15:59:59"
"Callaway Golf","ELY","22.67","22.80","22.41","+0.15","+0.67%","666.46K","15:59:59"
"Cambrex","CBM","62.80","64.05","62.60","-0.65","-1.02%","353.89K","15:59:59"
"Cantel Medical","CMD","97.30","97.75","95.77","+1.05","+1.09%","136.99K","15:59:59"
"Capstead Mortgage","CMO","8.38","8.41","8.37","0.00","0.00%","403.61K","15:59:59"
"Carbo Ceramics","CRR","7.88","7.98","7.73","+0.12","+1.55%","203.16K","15:59:59"
"Cardtronics","CATM","36.39","37.87","35.84","-0.78","-2.10%","1.08M","15:59:59"
"Career","CECO","16.72","16.85","16.56","+0.09","+0.54%","266.90K","15:59:59"
"Caretrust Inc","CTRE","18.15","18.32","18.05","+0.03","+0.17%","678.92K","15:59:59"
"Carrizo Oil&Gas","CRZO","22.79","23.04","22.27","+0.04","+0.18%","1.71M","15:59:59"
"Cato","CATO","23.87","24.01","23.27","+0.57","+2.45%","172.36K","15:59:59"
"Cavco","CVCO","234.15","239.50","232.10","-1.75","-0.74%","42.67K","15:59:59"
"Cedar Realty","CDR","4.64","4.66","4.58","+0.06","+1.31%","192.29K","15:59:59"
"Celadon","CGIP","3.47","3.60","3.44","+0.03","+0.87%","27.98K","15:58:00"
"Central Garden&Pet","CENT","39.92","40.13","39.45","+0.41","+1.04%","74.62K","15:59:59"
"Central Garden&Pet A","CENTA","36.54","36.74","35.43","+0.43","+1.19%","273.53K","15:59:59"
"Century Aluminum","CENX","11.93","12.33","11.86","-0.09","-0.75%","1.76M","15:59:59"
"CEVA","CEVA","28.05","28.75","27.70","-0.65","-2.26%","101.06K","15:59:59"
"Chart Industries","GTLS","77.08","77.51","76.56","+0.08","+0.10%","167.59K","15:59:59"
"Chemed","CHE","318.65","320.35","317.98","+0.45","+0.14%","53.31K","15:59:59"
"Chemours Co","CC","43.280","43.540","43.060","+0.210","+0.49%","929.07K","15:59:59"
"Chesapeake Lodging","CHSP","32.38","32.62","32.35","-0.13","-0.40%","218.79K","15:59:59"
"Chuy's Holdings","CHUY","27.450","27.700","26.850","-0.100","-0.36%","146.21K","15:59:59"
"Cincinnati Bell","CBB","12.950","13.350","12.750","-0.050","-0.38%","270.60K","15:59:59"
"CIRCOR","CIR","44.48","45.49","43.61","-0.41","-0.91%","149.14K","15:59:59"
"City Holding","CHCO","81.69","81.97","80.92","+0.08","+0.10%","37.47K","15:59:59"
"Clearwater Paper","CLW","28.65","28.70","28.15","+0.65","+2.32%","210.80K","15:59:59"
"Cloud Peak Energy","CLD","2.450","2.670","2.370","+0.080","+3.38%","765.83K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.003","0.002","-0.000","-11.11%","18.68K","14:10:00"
"Cogent","CCOI","52.65","53.20","52.25","-0.05","-0.09%","118.27K","15:59:59"
"Coherent","COHR","179.14","182.17","178.71","-2.04","-1.13%","388.73K","15:59:59"
"Cohu","COHU","25.56","25.86","25.30","-0.17","-0.66%","130.79K","15:59:59"
"Columbia Banking","COLB","42.57","42.70","42.22","+0.11","+0.26%","206.80K","15:59:59"
"Comfort Systems","FIX","56.45","56.55","55.75","+0.60","+1.07%","270.52K","15:59:59"
"Community Bank System","CBU","65.63","66.11","65.07","-0.16","-0.24%","132.76K","15:59:59"
"Community Health Systems","CYH","3.52","3.62","3.40","+0.11","+3.23%","2.94M","15:59:59"
"Computer Programs&Systems","CPSI","27.25","27.53","27.05","+0.15","+0.55%","110.56K","15:59:59"
"Comtech","CMTL","35.54","35.84","34.89","-0.14","-0.39%","88.84K","15:59:59"
"CONMED","CNMD","78.26","78.72","77.92","+0.55","+0.71%","127.11K","15:59:59"
"Consolidated Communications","CNSL","11.95","12.16","11.94","-0.12","-0.99%","383.54K","15:59:59"
"Contango Oil&Gas","MCF","5.80","6.22","5.76","-0.22","-3.65%","41.98K","18:30:00"
"Cooper Stnd","CPS","140.66","141.73","138.31","+2.55","+1.85%","101.32K","15:59:59"
"Core-Mark","CORE","34.04","34.28","33.19","+0.43","+1.28%","416.60K","15:59:59"
"CoreSite","COR","115.80","116.45","115.18","+0.35","+0.30%","181.28K","15:59:59"
"Corindus Vascular Robotics","CR3","0.797","0.797","0.791","+0.008","+1.01%","0","10:45:00"
"CorVel","CRVL","59.50","59.75","58.95","+0.20","+0.34%","28.09K","15:59:59"
"CPB","CPF","28.71","28.78","28.48","+0.14","+0.49%","88.92K","15:59:59"
"Cray","CRAY","21.30","21.70","21.20","-0.35","-1.62%","257.59K","15:59:59"
"Crocs","CROX","19.53","19.66","18.73","+0.86","+4.61%","1.92M","15:59:59"
"Cross Country","CCRN","9.75","9.81","9.57","+0.18","+1.88%","311.88K","15:59:59"
"CryoLife","CRY","32.05","32.65","31.70","-0.20","-0.62%","154.82K","15:59:59"
"CSG Systems","CSGS","37.69","38.27","37.67","-0.24","-0.63%","140.89K","15:59:59"
"CTS Corp","CTS","34.85","35.15","34.55","+0.30","+0.87%","106.42K","15:59:59"
"Cubic","CUB","73.20","74.58","73.15","-1.30","-1.75%","116.69K","15:59:59"
"Customers Bancorp","CUBI","24.67","24.85","24.42","0.00","0.00%","136.00K","15:59:59"
"CVB Financial","CVBF","24.52","24.65","24.33","+0.02","+0.08%","774.81K","15:59:59"
"Daktronics","DAKT","9.03","9.10","8.75","+0.19","+2.15%","346.49K","15:59:59"
"Darling Ingredients","DAR","20.00","20.15","19.98","+0.06","+0.30%","781.64K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","55.50","55.66","54.64","+0.65","+1.19%","710.21K","15:59:59"
"DHI Group","DHX","2.05","2.15","2.00","-0.05","-2.38%","118.51K","15:59:59"
"Diamondrock Hospitality","DRH","11.73","11.89","11.72","-0.13","-1.10%","1.42M","15:59:59"
"Digi","DGII","12.90","12.95","12.56","+0.20","+1.57%","54.20K","15:59:59"
"Dime Community","DCOM","18.55","18.60","18.30","+0.15","+0.82%","134.30K","15:59:59"
"DineEquity","DIN","80.84","81.49","79.83","+0.55","+0.69%","249.52K","15:59:59"
"Diodes","DIOD","36.98","37.21","36.69","-0.04","-0.11%","293.41K","15:59:59"
"Diplomat Pharmacy","DPLO","19.36","19.75","19.13","+0.31","+1.63%","759.37K","15:59:59"
"Donnelley Financial Solutions","DFIN","19.43","19.65","19.31","+0.12","+0.62%","160.25K","15:59:59"
"Dorman","DORM","80.37","80.50","78.82","+1.95","+2.49%","97.86K","15:59:59"
"DSP Group","DSPG","12.15","12.40","12.05","0.00","0.00%","55.69K","15:59:59"
"DXP Enterprises","DXPE","46.84","47.24","46.01","+0.44","+0.95%","41.74K","15:59:59"
"Eagle Pharm","EGRX","79.13","79.61","77.41","+0.99","+1.27%","207.16K","15:59:59"
"EastGroup Properties","EGP","98.20","99.39","98.17","-0.77","-0.78%","140.57K","15:59:59"
"Ebix","EBIX","76.95","77.33","75.10","+0.70","+0.92%","114.61K","15:59:59"
"Echo Global","ECHO","32.90","33.10","32.05","+0.65","+2.02%","213.96K","15:59:59"
"eHealth","EHTH","29.62","30.50","29.57","-0.41","-1.37%","97.50K","15:59:59"
"El Paso Electric","EE","63.85","64.10","63.65","-0.05","-0.08%","124.40K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.50","12.60","12.35","0.00","0.00%","245.50K","15:59:59"
"Electro Scientific","ESIO","22.79","23.25","22.54","-0.10","-0.44%","539.25K","15:59:59"
"Electronics for Imaging","EFII","33.92","34.75","33.58","+0.02","+0.06%","267.66K","15:59:59"
"Emergent Biosolutions","EBS","59.43","59.89","58.90","+0.16","+0.27%","246.11K","15:59:59"
"Employers","EIG","43.65","44.25","43.55","-0.40","-0.91%","108.04K","15:59:59"
"Enanta","ENTA","90.34","94.68","90.25","-2.24","-2.42%","331.90K","15:59:59"
"Encore Capital","ECPG","40.50","40.85","39.80","+0.35","+0.87%","356.95K","15:59:59"
"Encore Wire","WIRE","51.15","51.35","42.41","+0.85","+1.69%","56.62K","15:59:59"
"Engility","EGL","34.560","34.940","34.285","-0.040","-0.12%","84.19K","15:59:59"
"Enova International Inc","ENVA","35.70","36.25","34.94","+0.20","+0.56%","547.65K","15:59:59"
"Enpro Industries","NPO","74.91","75.57","74.86","-0.09","-0.12%","69.48K","15:59:59"
"ePlus","PLUS","99.80","100.50","99.40","+0.40","+0.40%","45.60K","15:59:59"
"Era Group Inc","ERA","11.85","12.02","11.68","-0.06","-0.50%","37.23K","15:59:59"
"ESCO Technologies","ESE","68.75","68.95","67.95","+0.90","+1.33%","111.70K","15:59:59"
"Essendant Inc","ESND","15.18","15.41","15.09","+0.10","+0.66%","237.25K","15:59:59"
"Ethan Allen Interiors","ETH","23.30","23.40","22.95","+0.25","+1.08%","234.99K","15:59:59"
"Evercore","EVR","108.85","110.35","108.68","-0.80","-0.73%","283.22K","15:59:59"
"EW Scripps A","SSP","14.46","14.62","14.37","-0.05","-0.34%","214.63K","15:59:59"
"ExlServices","EXLS","60.71","60.76","60.11","+0.13","+0.21%","107.25K","15:59:59"
"Exponent","EXPO","51.05","51.35","50.30","+0.25","+0.49%","154.58K","15:59:59"
"Express","EXPR","10.56","10.61","9.98","+0.20","+1.93%","1.80M","15:59:59"
"Exterran Corp","EXTN","27.71","27.79","27.15","+0.34","+1.24%","120.66K","15:59:59"
"EZCORP","EZPW","11.15","11.50","11.15","-0.10","-0.89%","248.90K","15:59:59"
"Fabrinet","FN","44.00","44.33","43.21","+0.34","+0.78%","678.22K","15:59:59"
"FARO","FARO","66.20","66.80","65.75","-0.15","-0.23%","60.41K","15:59:59"
"Federal Signal","FSS","26.11","26.50","26.09","-0.25","-0.95%","463.34K","15:59:59"
"Fidelity","LION","23.97","24.08","23.78","-0.01","-0.04%","74.58K","15:59:59"
"Fiesta","FRGI","29.400","29.600","28.700","+0.300","+1.03%","110.50K","15:59:59"
"First Bancorp","FBP","8.770","8.830","8.690","-0.020","-0.23%","710.00K","15:59:59"
"First Commonwealth Financial","FCF","17.06","17.15","16.90","-0.03","-0.18%","287.22K","15:59:59"
"First Financial Bancorp","FFBC","31.50","31.80","31.25","-0.25","-0.79%","218.47K","15:59:59"
"First Financial Bankshares","FFIN","60.25","60.53","59.65","+0.05","+0.08%","159.89K","15:59:59"
"First Midwest","FMBI","27.17","27.20","26.88","+0.06","+0.22%","332.70K","15:59:59"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","0.00","0.00%","6.32K","12:27:00"
"FirstCash","FCFS","80.20","80.93","79.95","-0.25","-0.31%","168.43K","15:59:59"
"Five Below","FIVE","111.140","112.550","108.850","+2.500","+2.30%","986.53K","15:59:59"
"Flotek","FTK","2.12","2.17","2.07","+0.02","+0.95%","774.03K","15:59:59"
"Forestar","FOR","24.60","24.70","24.40","0.00","0.00%","12.68K","15:59:59"
"Forrester","FORR","48.00","48.45","47.60","-0.30","-0.62%","37.73K","15:59:59"
"Forward Air","FWRD","63.72","63.90","63.32","+0.34","+0.54%","104.51K","15:59:59"
"Four Corners Property Trust Inc","FCPT","27.24","27.48","27.21","+0.04","+0.15%","326.80K","15:59:59"
"Fox Factory","FOXF","63.75","64.25","63.75","-0.15","-0.23%","226.30K","15:59:59"
"Francescass","FRAN","7.27","7.39","7.03","+0.04","+0.55%","1.09M","15:59:59"
"Franklin Electric","FELE","48.95","49.50","48.85","-0.05","-0.10%","93.77K","15:59:59"
"Franklin Street Properties","FSP","8.50","8.53","8.42","+0.02","+0.24%","96.62K","18:30:00"
"Freds","FRED","1.78","1.82","1.74","0.00","0.00%","269.64K","15:59:59"
"FTD Companies Inc","FTD","3.79","3.89","3.76","-0.01","-0.26%","110.97K","15:59:59"
"FutureFuel","FF","14.57","14.66","14.47","+0.08","+0.55%","102.17K","15:59:59"
"G-III Apparel","GIII","44.44","44.52","42.60","+1.64","+3.83%","807.97K","15:59:59"
"Gannett","GCI","10.49","10.55","10.29","+0.23","+2.24%","1.28M","15:59:59"
"Genesco","GCO","45.40","45.55","43.70","+1.70","+3.89%","369.10K","15:59:59"
"Gentherm","THRM","49.20","49.80","47.50","+1.50","+3.14%","455.08K","15:59:59"
"Geo","GEO","25.00","25.72","24.95","-0.37","-1.46%","626.19K","15:59:59"
"Geospace","GEOS","13.91","13.92","13.55","+0.35","+2.58%","26.50K","15:59:59"
"Getty","GTY","29.25","29.58","29.11","+0.01","+0.03%","80.73K","15:59:59"
"Gibraltar Industries","ROCK","45.35","45.70","44.63","+0.45","+1.00%","136.53K","15:59:59"
"Glacier","GBCI","44.76","44.88","44.30","+0.06","+0.13%","220.31K","15:59:59"
"Glatfelter","GLT","16.42","16.60","16.33","-0.08","-0.48%","215.47K","15:59:59"
"Government Propertiesome","GOV","16.78","17.04","16.76","-0.19","-1.12%","762.10K","15:59:59"
"Great Western Bancorp Inc","GWB","43.53","43.69","43.22","-0.06","-0.14%","147.79K","15:59:59"
"Green Dot","GDOT","84.70","85.93","84.27","-0.33","-0.39%","191.62K","15:59:59"
"Green Plains Energy","GPRE","17.95","18.03","17.35","+0.57","+3.31%","1.33M","15:59:59"
"Greenbrier","GBX","57.80","58.30","57.15","+0.15","+0.26%","213.50K","15:59:59"
"Greenhill&Co","GHL","29.85","30.50","29.70","-0.40","-1.32%","253.59K","15:59:59"
"Griffon","GFF","17.95","18.39","17.75","-0.30","-1.64%","144.67K","15:59:59"
"Group 1 Automotive","GPI","79.35","79.91","78.44","+1.09","+1.39%","188.85K","15:59:59"
"Guess?","GES","23.30","23.53","22.70","+0.69","+3.05%","752.58K","15:59:59"
"Gulf Island Fabrication","GIFI","9.45","9.60","9.30","-0.10","-1.05%","24.53K","15:59:59"
"H B Fuller","FUL","57.84","58.12","57.62","+0.26","+0.45%","198.19K","15:59:59"
"Haemonetics","HAE","103.88","104.59","102.75","+0.37","+0.36%","252.88K","15:59:59"
"Hanmi","HAFC","25.800","25.900","25.650","+0.050","+0.19%","91.89K","15:59:59"
"Harmonic","HLIT","5.250","5.300","5.200","0.000","0.00%","264.83K","15:59:59"
"Harsco","HSC","26.00","26.15","25.35","+0.70","+2.77%","490.34K","15:59:59"
"Haverty Furniture","HVT","22.40","22.50","22.00","+0.35","+1.59%","77.59K","15:59:59"
"Hawaiian","HA","43.95","44.20","42.80","+1.20","+2.81%","601.52K","15:59:59"
"Hawkins","HWKN","40.10","40.85","39.45","+0.10","+0.25%","18.92K","15:59:59"
"Haynes","HAYN","38.32","38.83","38.15","+0.24","+0.63%","40.14K","15:59:59"
"HCI Group Inc","HCI","41.22","41.72","41.11","+0.26","+0.63%","35.53K","15:59:59"
"Healthcare Services","HCSG","41.33","41.48","40.81","+0.13","+0.32%","495.26K","15:59:59"
"Healthequity Inc","HQY","86.33","87.85","85.59","-0.72","-0.83%","340.37K","15:59:59"
"HealthStream","HSTM","30.44","30.45","29.86","+0.23","+0.76%","92.21K","15:59:59"
"Heartland Express","HTLD","20.14","20.18","19.65","+0.30","+1.51%","268.09K","15:59:59"
"Heidrick&Struggles","HSII","41.85","41.95","41.00","+0.25","+0.60%","118.10K","15:59:59"
"Helix","HLX","8.97","9.05","8.82","+0.03","+0.34%","1.51M","15:59:59"
"HFF","HF","44.65","45.23","43.94","+0.33","+0.74%","270.44K","15:59:59"
"Hibbett Sports","HIBB","26.95","27.10","26.38","+0.55","+2.08%","984.41K","15:59:59"
"HighPoint","HPR","4.91","5.04","4.86","-0.02","-0.41%","1.40M","15:59:59"
"Hillenbrand","HI","52.00","52.50","51.90","0.00","0.00%","208.38K","15:59:59"
"HMS Holdings","HMSY","31.61","32.39","31.25","-0.31","-0.97%","492.73K","15:59:59"
"Home BancShares","HOMB","23.92","24.06","23.64","+0.09","+0.38%","334.43K","15:59:59"
"Hope Bancorp","HOPE","17.59","17.75","17.49","-0.01","-0.06%","587.35K","15:59:59"
"Horace Mann Educators","HMN","46.15","46.35","45.40","+0.30","+0.65%","131.09K","15:59:59"
"Hornbeck","HOS","4.11","4.22","4.00","+0.11","+2.75%","110.82K","15:59:59"
"Hub Group","HUBG","51.30","51.55","50.80","+0.30","+0.59%","279.33K","15:59:59"
"Iconix Brand","ICON","0.44","0.44","0.41","0.00","0.32%","285.94K","15:59:59"
"ICU Medical","ICUI","297.40","297.70","291.35","+3.00","+1.02%","100.17K","15:59:59"
"II-VI","IIVI","45.80","45.98","45.30","+0.15","+0.33%","332.43K","15:59:59"
"ILG","ILG","35.02","35.08","34.52","+0.39","+1.13%","836.59K","15:59:59"
"Independent Bank","INDB","90.00","90.70","89.20","-0.15","-0.17%","54.18K","15:59:59"
"Ingevity","NGVT","98.8100","100.0000","98.3400","+0.2500","+0.25%","101.89K","15:59:59"
"Innophoss","IPHS","43.69","44.07","43.56","-0.13","-0.30%","43.13K","15:59:59"
"Innospec","IOSP","77.15","77.25","75.80","+1.20","+1.58%","65.41K","15:59:59"
"Inogen Inc","INGN","231.57","235.53","227.06","-1.08","-0.46%","166.21K","15:59:59"
"Insight Enterprises","NSIT","54.00","54.77","53.96","-0.06","-0.11%","121.66K","15:59:59"
"Insperity","NSP","112.60","113.75","111.30","+0.05","+0.04%","211.73K","15:59:59"
"Installed Building","IBP","45.20","49.40","45.04","-4.15","-8.41%","368.47K","15:59:59"
"Integer Hld","ITGR","72.15","72.45","71.60","+0.70","+0.98%","204.14K","15:59:59"
"Integra","IART","58.39","59.36","57.90","-0.58","-0.98%","767.08K","15:59:59"
"Inter Parfums","IPAR","65.05","65.10","64.20","+0.80","+1.25%","63.99K","15:59:59"
"Interactive Brokers","IBKR","61.95","62.57","61.19","+0.75","+1.23%","740.12K","15:59:59"
"Interface, Inc.","TILE","23.10","23.20","22.85","+0.20","+0.87%","185.74K","15:59:59"
"INTL FCStone","INTL","54.80","55.42","54.66","-0.48","-0.87%","43.79K","15:59:59"
"Intrepid Potash","IPI","3.320","3.350","3.270","+0.030","+0.91%","424.32K","15:59:59"
"Invacare","IVC","15.75","16.10","15.45","-0.05","-0.32%","266.22K","15:59:59"
"Investment Tech","ITG","22.12","22.36","21.92","+0.05","+0.23%","178.05K","15:59:59"
"Iridium","IRDM","20.70","20.75","20.15","+0.35","+1.72%","1.08M","15:59:59"
"iRobot","IRBT","97.30","98.07","93.24","+2.53","+2.67%","1.30M","15:59:59"
"Itron","ITRI","63.15","63.35","62.25","+0.70","+1.12%","249.78K","15:59:59"
"J & J Snack Foods","JJSF","145.61","146.22","145.03","+0.81","+0.56%","42.25K","15:59:59"
"John Bean Tech","JBT","110.70","112.13","110.60","-0.30","-0.27%","96.43K","15:59:59"
"Kaiser","KALU","107.27","109.43","106.72","+0.45","+0.42%","57.65K","15:59:59"
"Kaman","KAMN","66.33","66.44","65.63","+0.69","+1.05%","93.44K","15:59:59"
"KapStone Paper&Packaging","KS","34.32","34.49","34.32","-0.03","-0.09%","331.19K","15:59:59"
"Kelly Services A","KELYA","24.93","25.21","24.76","-0.18","-0.74%","112.30K","15:59:59"
"Kirklands","KIRK","11.36","11.71","11.33","-0.19","-1.65%","105.38K","15:59:59"
"Kite","KRG","17.46","17.68","17.45","+0.01","+0.06%","430.20K","15:59:59"
"Knight Transportation","KNX","33.54","33.58","32.56","+0.64","+1.95%","2.84M","15:59:59"
