"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Calavo Growers","CVGW","98.25","98.75","96.90","+0.25","+0.26%","164.42K","13/08"
"Caleres","CAL","35.31","35.57","35.04","-0.09","-0.25%","178.25K","13/08"
"California Water Service","CWT","40.08","40.40","39.85","-0.42","-1.05%","127.80K","13/08"
"Callaway Golf","ELY","22.32","22.41","22.18","-0.03","-0.13%","844.72K","13/08"
"Cambrex","CBM","60.35","61.90","60.25","-1.05","-1.71%","263.85K","13/08"
"Cantel Medical","CMD","96.18","97.07","95.50","+0.54","+0.56%","95.28K","13/08"
"Capstead Mortgage","CMO","8.33","8.35","8.18","+0.12","+1.46%","749.54K","13/08"
"Carbo Ceramics","CRR","8.43","8.57","8.19","-0.23","-2.71%","247.50K","13/08"
"Cardtronics","CATM","30.17","30.79","29.65","-0.10","-0.33%","426.64K","13/08"
"Career","CECO","16.73","17.08","16.71","-0.22","-1.30%","289.56K","13/08"
"Caretrust Inc","CTRE","17.50","17.54","17.31","+0.12","+0.69%","493.47K","13/08"
"Carrizo Oil&Gas","CRZO","23.68","24.86","23.67","-1.06","-4.28%","2.30M","13/08"
"Cato","CATO","24.36","24.42","23.47","-0.18","-0.73%","259.67K","13/08"
"Cavco","CVCO","224.15","230.00","223.70","-4.05","-1.77%","42.35K","13/08"
"Cedar Realty","CDR","4.43","4.47","4.39","-0.02","-0.45%","151.08K","13/08"
"Celadon","CGIP","3.08","3.19","3.00","+0.08","+2.67%","81.53K","13/08"
"Central Garden&Pet","CENT","40.44","41.03","39.96","+0.49","+1.23%","98.43K","13/08"
"Central Garden&Pet A","CENTA","36.89","37.03","36.35","+0.31","+0.85%","620.07K","13/08"
"Century Aluminum","CENX","12.06","12.15","11.80","-0.09","-0.74%","1.01M","13/08"
"CEVA","CEVA","29.30","29.70","29.25","-0.30","-1.01%","114.59K","13/08"
"Chart Industries","GTLS","76.86","77.52","74.85","+0.26","+0.34%","155.00K","13/08"
"Chemed","CHE","314.52","320.06","314.52","-1.12","-0.35%","126.62K","13/08"
"Chemours Co","CC","44.260","45.490","44.200","-0.750","-1.67%","1.23M","13/08"
"Chesapeake Lodging","CHSP","31.12","31.41","30.99","-0.12","-0.38%","98.82K","13/08"
"Chuy's Holdings","CHUY","27.300","27.650","25.950","+1.150","+4.40%","230.82K","13/08"
"Cincinnati Bell","CBB","12.100","12.350","11.450","+0.550","+4.76%","607.84K","13/08"
"CIRCOR","CIR","43.80","44.64","43.52","-0.47","-1.06%","72.77K","13/08"
"City Holding","CHCO","80.31","80.73","79.47","+0.01","+0.01%","27.07K","13/08"
"Clearwater Paper","CLW","25.10","25.10","24.53","+0.40","+1.62%","119.42K","13/08"
"Cloud Peak Energy","CLD","2.500","2.650","2.500","-0.120","-4.58%","607.00K","13/08"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","0.000","3.10%","12.13K","13/08"
"Cogent","CCOI","51.05","51.50","50.50","+0.40","+0.79%","183.38K","13/08"
"Coherent","COHR","179.31","181.92","177.20","-0.89","-0.49%","233.44K","13/08"
"Cohu","COHU","26.88","27.00","25.96","+0.71","+2.71%","133.69K","13/08"
"Columbia Banking","COLB","41.85","42.24","41.76","-0.12","-0.29%","139.19K","13/08"
"Comfort Systems","FIX","54.80","55.35","54.30","-0.50","-0.90%","282.44K","13/08"
"Community Bank System","CBU","63.51","63.89","63.33","-0.16","-0.25%","96.48K","13/08"
"Community Health Systems","CYH","3.15","3.18","3.08","+0.07","+2.10%","1.17M","13/08"
"Computer Programs&Systems","CPSI","26.35","26.70","26.25","-0.10","-0.38%","153.98K","13/08"
"Comtech","CMTL","34.63","34.76","34.18","+0.10","+0.29%","63.13K","13/08"
"CONMED","CNMD","76.82","77.11","76.01","+0.40","+0.52%","98.00K","13/08"
"Consolidated Communications","CNSL","11.41","11.49","11.18","+0.15","+1.33%","497.41K","13/08"
"Contango Oil&Gas","MCF","4.44","4.70","4.39","-0.24","-5.13%","33.01K","12/08"
"Cooper Stnd","CPS","134.83","138.29","134.66","-1.47","-1.08%","72.74K","13/08"
"Core-Mark","CORE","31.66","32.39","31.57","+0.12","+0.38%","539.75K","13/08"
"CoreSite","COR","113.10","113.51","112.01","+0.93","+0.83%","280.53K","13/08"
"Corindus Vascular Robotics","CR3","0.817","0.817","0.817","+0.025","+3.16%","0","02:16:00"
"CorVel","CRVL","57.10","57.30","56.30","+0.75","+1.33%","22.08K","13/08"
"CPB","CPF","27.80","27.94","27.57","+0.05","+0.18%","116.87K","13/08"
"Cray","CRAY","21.20","21.50","20.75","-0.25","-1.17%","300.35K","13/08"
"Crocs","CROX","17.94","18.71","17.91","-0.59","-3.18%","1.05M","13/08"
"Cross Country","CCRN","9.21","9.58","9.12","-0.12","-1.29%","333.99K","13/08"
"CryoLife","CRY","32.10","32.93","31.95","-0.75","-2.28%","194.42K","13/08"
"CSG Systems","CSGS","37.13","37.82","37.04","-0.28","-0.75%","151.26K","13/08"
"CTS Corp","CTS","35.10","35.70","35.08","-0.30","-0.85%","71.18K","13/08"
"Cubic","CUB","73.40","74.11","72.70","+0.35","+0.48%","142.90K","13/08"
"Customers Bancorp","CUBI","24.55","25.00","24.53","-0.43","-1.72%","188.09K","13/08"
"CVB Financial","CVBF","24.13","24.36","24.08","-0.09","-0.37%","375.09K","13/08"
"Daktronics","DAKT","8.43","8.54","8.37","-0.10","-1.17%","285.05K","13/08"
"Darling Ingredients","DAR","19.49","20.24","19.44","-0.58","-2.89%","827.85K","13/08"
"Dave & Buster’s Entertainment","PLAY","51.29","51.49","50.28","+0.39","+0.77%","698.05K","13/08"
"Depomed","DEPO","7.18","7.24","6.92","-0.04","-0.55%","1.28M","13/08"
"DHI Group","DHX","2.00","2.08","2.00","-0.10","-4.76%","213.93K","13/08"
"Diamondrock Hospitality","DRH","11.58","11.61","11.47","0.00","0.00%","1.83M","13/08"
"Digi","DGII","13.00","13.23","12.95","-0.10","-0.76%","58.03K","13/08"
"Dime Community","DCOM","17.85","18.10","17.70","-0.15","-0.83%","274.57K","13/08"
"DineEquity","DIN","75.00","75.59","74.20","+0.31","+0.41%","132.50K","13/08"
"Diodes","DIOD","37.73","38.00","37.52","-0.02","-0.05%","290.96K","13/08"
"Diplomat Pharmacy","DPLO","19.39","19.53","18.83","+0.39","+2.05%","1.20M","13/08"
"Donnelley Financial Solutions","DFIN","18.82","18.90","18.50","+0.28","+1.51%","160.78K","13/08"
"Dorman","DORM","75.30","76.62","75.20","-0.97","-1.27%","85.70K","13/08"
"DSP Group","DSPG","12.15","12.25","12.00","-0.05","-0.41%","23.08K","13/08"
"DXP Enterprises","DXPE","45.90","47.00","45.50","-0.67","-1.44%","79.83K","13/08"
"Eagle Pharm","EGRX","78.90","79.72","78.14","-0.44","-0.55%","146.22K","13/08"
"EastGroup Properties","EGP","95.70","96.48","95.41","-0.56","-0.58%","93.37K","13/08"
"Ebix","EBIX","75.50","76.60","75.20","-0.90","-1.18%","291.40K","13/08"
"Echo Global","ECHO","32.60","33.15","32.35","-0.30","-0.91%","211.99K","13/08"
"eHealth","EHTH","27.70","27.79","25.40","+2.39","+9.44%","284.54K","13/08"
"El Paso Electric","EE","63.30","63.80","63.20","-0.05","-0.08%","269.92K","13/08"
"El Pollo Loco Holdings Inc","LOCO","11.50","11.55","11.35","-0.10","-0.86%","172.31K","13/08"
"Electro Scientific","ESIO","23.07","23.38","22.80","-0.11","-0.47%","685.29K","13/08"
"Electronics for Imaging","EFII","33.25","34.69","33.19","-0.95","-2.78%","293.37K","13/08"
"Emergent Biosolutions","EBS","56.53","56.89","54.87","+1.50","+2.73%","218.53K","13/08"
"Employers","EIG","43.85","44.20","43.50","+0.05","+0.11%","49.82K","13/08"
"Enanta","ENTA","86.94","93.95","86.58","-7.01","-7.46%","409.90K","13/08"
"Encore Capital","ECPG","39.25","39.90","38.95","-0.60","-1.51%","401.80K","13/08"
"Encore Wire","WIRE","49.65","50.55","49.15","-0.90","-1.78%","71.28K","13/08"
"Engility","EGL","33.940","34.474","33.190","+0.650","+1.95%","185.88K","13/08"
"Enova International Inc","ENVA","33.75","33.90","33.25","+0.05","+0.15%","159.51K","13/08"
"Enpro Industries","NPO","72.12","72.53","71.60","-0.49","-0.67%","250.88K","13/08"
"ePlus","PLUS","98.15","98.75","96.15","+0.20","+0.20%","77.28K","13/08"
"Era Group Inc","ERA","11.95","12.48","11.90","-0.58","-4.63%","41.79K","13/08"
"ESCO Technologies","ESE","65.55","66.20","64.65","-0.05","-0.08%","70.08K","13/08"
"Essendant Inc","ESND","15.50","15.72","15.27","-0.07","-0.45%","162.34K","13/08"
"Ethan Allen Interiors","ETH","22.38","22.48","22.05","+0.28","+1.24%","292.18K","13/08"
"Evercore","EVR","109.85","111.40","109.65","-0.10","-0.09%","234.40K","13/08"
"EW Scripps A","SSP","14.24","14.30","13.99","-0.02","-0.14%","188.44K","13/08"
"ExlServices","EXLS","58.94","59.11","58.70","+0.25","+0.43%","53.88K","13/08"
"Exponent","EXPO","50.40","50.90","50.20","+0.05","+0.10%","120.76K","13/08"
"Express","EXPR","10.31","10.51","9.96","-0.22","-2.09%","1.25M","13/08"
"Exterran Corp","EXTN","27.36","28.43","27.20","-1.03","-3.65%","189.86K","13/08"
"EZCORP","EZPW","11.70","11.83","11.50","+0.15","+1.30%","789.03K","13/08"
"Fabrinet","FN","41.85","42.15","41.20","-0.24","-0.57%","378.28K","13/08"
"FARO","FARO","66.95","67.80","66.95","-0.30","-0.45%","66.84K","13/08"
"Federal Signal","FSS","25.32","25.61","25.11","+0.20","+0.78%","193.25K","13/08"
"Fidelity","LION","23.55","23.88","23.52","-0.21","-0.88%","89.83K","13/08"
"Fiesta","FRGI","28.500","28.675","28.050","+0.100","+0.35%","113.39K","13/08"
"First Bancorp","FBP","8.500","8.565","8.410","+0.030","+0.35%","1.72M","13/08"
"First Commonwealth Financial","FCF","16.73","16.89","16.67","-0.03","-0.15%","398.63K","13/08"
"First Financial Bancorp","FFBC","30.90","31.20","30.80","-0.15","-0.48%","217.08K","13/08"
"First Financial Bankshares","FFIN","58.15","59.10","57.85","-0.40","-0.68%","225.39K","13/08"
"First Midwest","FMBI","26.56","26.96","26.54","-0.23","-0.86%","325.33K","13/08"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","0.00","0.00%","0","10/08"
"FirstCash","FCFS","80.55","81.95","80.17","-0.15","-0.19%","130.16K","13/08"
"Five Below","FIVE","104.480","106.790","104.125","-1.450","-1.37%","500.20K","13/08"
"Flotek","FTK","2.06","2.24","2.01","-0.20","-8.85%","1.75M","13/08"
"Forestar","FOR","23.80","23.90","23.50","0.00","0.00%","18.80K","13/08"
"Forrester","FORR","44.95","45.05","44.40","+0.05","+0.11%","58.13K","13/08"
"Forward Air","FWRD","62.48","63.37","62.30","-0.58","-0.92%","113.39K","13/08"
"Four Corners Property Trust Inc","FCPT","26.00","26.17","25.81","-0.01","-0.04%","269.67K","13/08"
"Fox Factory","FOXF","64.40","64.50","63.10","+0.60","+0.94%","307.35K","13/08"
"Francescass","FRAN","7.59","7.66","7.46","+0.02","+0.26%","510.06K","13/08"
"Franklin Electric","FELE","47.90","48.75","47.85","-0.35","-0.73%","55.18K","13/08"
"Franklin Street Properties","FSP","8.22","8.29","8.13","-0.06","-0.72%","51.96K","12/08"
"Freds","FRED","1.79","1.83","1.70","-0.03","-1.65%","401.33K","13/08"
"FTD Companies Inc","FTD","4.26","4.34","3.35","+0.25","+6.23%","368.15K","13/08"
"FutureFuel","FF","13.48","13.55","13.18","+0.07","+0.52%","42.01K","13/08"
"G-III Apparel","GIII","45.62","46.07","45.04","-0.28","-0.61%","289.32K","13/08"
"Gannett","GCI","10.26","10.28","10.11","+0.09","+0.89%","783.20K","13/08"
"Genesco","GCO","42.80","42.90","41.48","+1.05","+2.52%","302.55K","13/08"
"Gentherm","THRM","45.80","46.35","45.35","-0.38","-0.81%","186.89K","13/08"
"Geo","GEO","25.25","25.63","25.19","0.00","0.00%","715.33K","13/08"
"Geospace","GEOS","13.00","13.35","12.78","-0.34","-2.55%","41.84K","13/08"
"Getty","GTY","28.82","28.92","28.68","+0.01","+0.03%","52.27K","13/08"
"Gibraltar Industries","ROCK","43.55","43.88","43.10","+0.20","+0.46%","149.24K","13/08"
"Glacier","GBCI","43.48","43.75","43.26","-0.06","-0.14%","253.75K","13/08"
"Glatfelter","GLT","15.61","16.16","15.46","-0.49","-3.04%","190.53K","13/08"
"Government Propertiesome","GOV","15.86","16.03","15.79","-0.20","-1.25%","556.36K","13/08"
"Great Western Bancorp Inc","GWB","41.76","42.30","41.67","-0.20","-0.48%","106.94K","13/08"
"Green Dot","GDOT","82.30","84.90","82.07","-1.31","-1.57%","483.95K","13/08"
"Green Plains Energy","GPRE","17.45","18.00","17.25","-0.35","-1.97%","458.16K","13/08"
"Greenbrier","GBX","57.45","58.65","57.20","-1.05","-1.79%","219.38K","13/08"
"Greenhill&Co","GHL","31.75","32.40","31.60","-0.35","-1.09%","303.62K","13/08"
"Griffon","GFF","17.02","17.50","16.80","-0.23","-1.30%","151.45K","13/08"
"Group 1 Automotive","GPI","74.99","76.57","74.61","-1.18","-1.55%","184.80K","13/08"
"Guess?","GES","22.80","22.98","22.53","-0.13","-0.57%","368.09K","13/08"
"Gulf Island Fabrication","GIFI","10.45","10.45","9.65","+0.80","+8.29%","56.22K","13/08"
"H B Fuller","FUL","56.15","56.95","55.87","-0.56","-0.99%","135.42K","13/08"
"Haemonetics","HAE","100.13","101.73","99.97","+0.39","+0.39%","215.33K","13/08"
"Hanmi","HAFC","25.150","25.500","25.125","-0.300","-1.18%","101.76K","13/08"
"Harmonic","HLIT","5.100","5.200","5.000","-0.075","-1.45%","317.37K","13/08"
"Harsco","HSC","24.73","24.95","24.40","+0.07","+0.30%","228.82K","13/08"
"Haverty Furniture","HVT","21.80","21.88","21.26","+0.30","+1.40%","51.29K","13/08"
"Hawaiian","HA","41.90","42.15","41.30","-0.10","-0.24%","334.19K","13/08"
"Hawkins","HWKN","38.40","39.25","38.00","-0.80","-2.04%","10.95K","13/08"
"Haynes","HAYN","39.10","40.05","38.95","-0.68","-1.71%","59.07K","13/08"
"HCI Group Inc","HCI","41.17","41.23","40.61","+0.72","+1.78%","37.27K","13/08"
"Healthcare Services","HCSG","40.73","41.08","40.37","-0.23","-0.56%","477.09K","13/08"
"Healthequity Inc","HQY","82.39","83.20","82.16","-0.09","-0.11%","176.59K","13/08"
"HealthStream","HSTM","29.77","30.25","29.61","-0.27","-0.90%","57.85K","13/08"
"Heartland Express","HTLD","19.65","19.72","19.46","+0.03","+0.15%","317.47K","13/08"
"Heidrick&Struggles","HSII","41.90","42.68","41.70","-0.50","-1.18%","116.09K","13/08"
"Helix","HLX","9.06","9.40","9.04","-0.37","-3.92%","646.39K","13/08"
"HFF","HF","43.70","44.58","43.62","-0.58","-1.31%","200.17K","13/08"
"Hibbett Sports","HIBB","24.45","24.55","23.95","+0.20","+0.82%","391.08K","13/08"
"HighPoint","HPR","4.83","5.05","4.77","-0.24","-4.83%","3.45M","13/08"
"Hillenbrand","HI","51.75","52.45","51.35","-0.10","-0.19%","118.13K","13/08"
"HMS Holdings","HMSY","30.56","30.90","30.22","-0.05","-0.16%","390.96K","13/08"
"Home BancShares","HOMB","23.31","23.54","23.28","-0.20","-0.85%","542.93K","13/08"
"Hope Bancorp","HOPE","17.15","17.29","17.03","-0.04","-0.23%","580.30K","13/08"
"Horace Mann Educators","HMN","44.40","44.85","44.15","-0.40","-0.89%","50.39K","13/08"
"Hornbeck","HOS","4.08","4.63","4.05","-0.53","-11.50%","457.57K","13/08"
"Hub Group","HUBG","51.55","51.80","51.25","-0.35","-0.67%","217.01K","13/08"
"Iconix Brand","ICON","0.41","0.45","0.39","-0.04","-8.91%","2.31M","13/08"
"ICU Medical","ICUI","293.15","301.20","292.30","+0.75","+0.26%","199.00K","13/08"
"II-VI","IIVI","44.75","45.95","44.75","-0.50","-1.10%","313.81K","13/08"
"ILG","ILG","33.83","34.13","33.62","-0.17","-0.50%","465.99K","13/08"
"Independent Bank","INDB","87.25","88.00","87.20","-0.40","-0.46%","82.81K","13/08"
"Ingevity","NGVT","98.2300","101.1200","98.1300","-1.9800","-1.98%","97.98K","13/08"
"Innophoss","IPHS","43.43","44.10","42.88","-0.62","-1.41%","52.96K","13/08"
"Innospec","IOSP","74.20","75.30","73.85","-0.70","-0.93%","127.01K","13/08"
"Inogen Inc","INGN","226.25","229.14","223.45","-0.84","-0.37%","131.08K","13/08"
"Insight Enterprises","NSIT","53.12","53.67","52.92","-0.14","-0.26%","170.05K","13/08"
"Insperity","NSP","109.85","112.95","109.85","-1.00","-0.90%","156.16K","13/08"
"Installed Building","IBP","49.10","51.80","48.95","-1.65","-3.25%","173.42K","13/08"
"Integer Hld","ITGR","70.10","71.25","69.21","-0.60","-0.85%","159.03K","13/08"
"Integra","IART","62.46","63.58","62.42","-0.42","-0.67%","732.72K","13/08"
"Inter Parfums","IPAR","61.70","62.25","61.50","0.00","0.00%","72.10K","13/08"
"Interactive Brokers","IBKR","61.30","62.16","61.29","-0.72","-1.16%","535.98K","13/08"
"Interface, Inc.","TILE","22.40","22.60","22.30","-0.15","-0.67%","204.94K","13/08"
"INTL FCStone","INTL","55.10","55.48","54.80","+0.25","+0.46%","25.78K","13/08"
"Intrepid Potash","IPI","3.335","3.500","3.305","-0.175","-4.99%","786.18K","13/08"
"Invacare","IVC","16.65","16.90","16.55","-0.10","-0.60%","247.83K","13/08"
"Investment Tech","ITG","22.14","22.88","22.00","-0.93","-4.03%","262.69K","13/08"
"Iridium","IRDM","19.50","19.95","19.30","-0.35","-1.76%","838.98K","13/08"
"iRobot","IRBT","86.04","87.74","85.36","-0.46","-0.53%","426.12K","13/08"
"Itron","ITRI","61.10","61.85","60.70","-0.55","-0.89%","346.05K","13/08"
"J & J Snack Foods","JJSF","143.40","143.98","142.19","+0.50","+0.35%","34.01K","13/08"
"John Bean Tech","JBT","105.90","108.45","105.90","-2.25","-2.08%","78.00K","13/08"
"Kaiser","KALU","109.69","111.95","109.35","-1.19","-1.07%","58.99K","13/08"
"Kaman","KAMN","65.21","65.54","64.52","+0.09","+0.14%","112.00K","13/08"
"KapStone Paper&Packaging","KS","34.51","34.57","34.48","-0.02","-0.06%","218.64K","13/08"
"Kelly Services A","KELYA","24.56","24.66","24.06","+0.44","+1.82%","139.70K","13/08"
"Kirklands","KIRK","11.16","11.47","10.96","-0.15","-1.33%","73.48K","13/08"
"Kite","KRG","16.49","16.64","16.35","-0.15","-0.90%","268.11K","13/08"
"Knight Transportation","KNX","32.58","33.48","32.41","-0.64","-1.93%","2.47M","13/08"
"Kopin","KOPN","2.320","2.340","2.230","+0.040","+1.75%","330.87K","13/08"
"Koppers","KOP","35.40","36.50","35.30","+0.15","+0.43%","171.52K","13/08"
"Korn/Ferry","KFY","64.97","66.97","64.95","-1.66","-2.49%","347.31K","13/08"
"Kraton","KRA","46.47","48.34","46.41","-1.70","-3.53%","84.50K","13/08"
"Kulicke&Soffa","KLIC","26.93","27.08","26.60","+0.29","+1.09%","479.99K","13/08"
"La-Z-Boy","LZB","31.20","31.20","30.80","+0.15","+0.48%","188.28K","13/08"
"Lannett Com","LCI","13.53","13.70","13.25","-0.03","-0.18%","380.74K","13/08"
"LCI Industries","LCII","97.45","99.55","97.10","-0.70","-0.71%","84.27K","13/08"
"Legacy Texas Financial Grp","LTXB","43.22","44.02","43.21","-0.26","-0.60%","128.69K","13/08"
"Lendingtree","TREE","237.10","247.69","236.75","-8.70","-3.54%","126.51K","13/08"
"Lexington","LXP","8.86","8.87","8.80","0.01","0.06%","492.41K","13/08"
"LGI Homes","LGIH","55.87","58.48","55.01","-2.63","-4.50%","239.18K","13/08"
"LHC Group","LHCG","93.85","95.24","93.46","+0.45","+0.48%","198.24K","13/08"
