"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"American Woodmark","AMWD","84.95","85.55","84.00","-0.45","-0.53%","57.16K","15:59:59"
"Ameris","ABCB","49.40","49.65","48.55","+0.65","+1.33%","449.83K","15:59:59"
"AMERISAFE","AMSF","62.25","62.55","61.45","+0.15","+0.24%","55.10K","15:59:59"
"AMN Healthcare Services","AMN","55.50","56.35","55.43","+0.25","+0.45%","417.35K","15:59:59"
"Amneal Pharma A","AMRX","20.18","20.55","19.99","-0.10","-0.49%","1.55M","15:59:59"
"Amphastar P","AMPH","17.97","18.03","17.69","+0.17","+0.96%","97.58K","15:59:59"
"AngioDynamics","ANGO","21.23","21.57","21.21","-0.23","-1.07%","125.34K","15:59:59"
"ANI Pharma","ANIP","57.06","57.39","54.56","+0.62","+1.10%","294.91K","15:59:59"
"Anika","ANIK","41.25","41.72","40.81","-0.35","-0.84%","98.88K","15:59:59"
"Anixter","AXE","73.40","73.45","72.05","+0.60","+0.82%","117.28K","15:59:59"
"Apogee","APOG","49.84","50.13","49.50","0.00","0.00%","126.89K","15:59:59"
"Applied Industrial Technologies","AIT","74.50","74.55","73.45","+0.65","+0.88%","137.60K","15:59:59"
"ArcBest Corp","ARCB","47.80","48.20","47.05","0.00","0.00%","191.82K","15:59:59"
"Archrock","AROC","13.20","13.30","13.00","0.00","0.00%","424.80K","15:59:59"
"Asbury Automotive","ABG","75.45","75.60","74.15","+0.95","+1.28%","153.87K","15:59:59"
"ASGN","ASGN","91.87","92.68","91.68","-0.23","-0.25%","288.61K","15:59:59"
"Astec","ASTE","46.41","47.37","46.34","-0.21","-0.45%","164.62K","15:59:59"
"Atlas Air","AAWW","61.80","63.10","61.45","-0.53","-0.84%","255.21K","15:59:59"
"ATN Int","ATNI","66.52","67.33","65.73","-0.83","-1.23%","57.78K","15:59:59"
"Avista","AVA","50.61","50.77","50.51","-0.09","-0.18%","255.83K","15:59:59"
"Axon Enterprise","AAXN","59.78","63.19","56.09","-7.84","-11.59%","4.30M","15:59:59"
"AZZ","AZZ","54.10","54.35","53.40","0.00","0.00%","104.78K","15:59:59"
"B&G Foods","BGS","30.65","31.25","30.40","-0.40","-1.29%","503.99K","15:59:59"
"Badger Meter","BMI","52.40","53.00","51.45","-0.45","-0.85%","218.94K","15:59:59"
"Balchem","BCPC","102.03","102.07","100.57","+0.36","+0.35%","67.80K","15:59:59"
"Banc of California","BANC","20.05","20.10","19.75","+0.15","+0.75%","250.36K","15:59:59"
"Banner","BANR","65.03","65.86","64.78","0.00","0.00%","196.59K","15:59:59"
"Barnes","B","67.25","67.70","66.59","+0.10","+0.16%","125.18K","15:59:59"
"Barnes & Noble Education Inc","BNED","5.92","5.95","5.79","+0.09","+1.54%","381.21K","15:59:59"
"Barnes&Noble","BKS","5.95","6.00","5.80","+0.05","+0.85%","325.40K","15:59:59"
"Bel Fuse B","BELFB","25.15","25.50","24.40","+0.90","+3.71%","24.78K","15:59:59"
"Belmond","BEL","11.15","11.20","11.10","-0.05","-0.45%","380.99K","15:59:59"
"Benchmark Electronics","BHE","25.65","25.83","25.35","+0.15","+0.59%","355.93K","15:59:59"
"Big 5","BGFV","5.65","5.85","5.60","-0.10","-1.74%","215.05K","15:59:59"
"Biglari","BH","186.14","187.35","181.70","+1.83","+0.99%","10.66K","15:59:59"
"BioTelemetry","BEAT","57.850","58.500","56.650","+0.350","+0.61%","321.02K","15:59:59"
"BJs Restaurants","BJRI","63.25","63.55","62.10","+0.85","+1.36%","192.15K","15:59:59"
"Black Box","BBOX","1.48","1.49","1.44","0.00","0.00%","273.50K","15:59:59"
"Blackbaud","BLKB","96.91","97.65","95.90","-0.59","-0.61%","298.23K","15:59:59"
"Blucora","BCOR","34.700","35.100","34.200","-0.300","-0.86%","361.93K","15:59:59"
"BofI Holding","BOFI","37.19","39.00","36.10","-3.44","-8.48%","2.64M","15:59:59"
"Boise Cascad Llc","BCC","44.00","44.15","43.55","0.00","0.00%","450.70K","15:59:59"
"Boston Private","BPFH","14.25","14.38","14.20","-0.05","-0.35%","721.84K","15:59:59"
"Bottomline","EPAY","56.78","56.87","56.00","+0.48","+0.85%","371.94K","15:59:59"
"Boyd Gaming","BYD","35.87","36.39","35.86","-0.16","-0.44%","1.18M","15:59:59"
"Brady","BRC","37.85","37.90","37.10","+0.50","+1.34%","685.75K","15:59:59"
"Briggs&Stratton","BGG","17.42","17.89","17.42","-0.41","-2.30%","241.00K","15:59:59"
"Brinks","BCO","80.50","80.85","80.25","0.00","0.00%","244.51K","15:59:59"
"Bristow","BRS","11.81","11.88","11.28","+0.09","+0.77%","519.91K","15:59:59"
"Brookline Bancorp","BRKL","18.00","18.05","17.75","+0.10","+0.56%","266.55K","15:59:59"
"Brooks Automation","BRKS","29.82","29.89","28.84","+0.32","+1.08%","699.71K","15:59:59"
"Buckle","BKE","24.20","24.37","23.87","-0.20","-0.82%","325.41K","15:59:59"
"Cabot","CCMP","123.06","123.65","121.82","+0.26","+0.21%","146.80K","15:59:59"
"CACI","CACI","181.95","182.15","179.90","+1.95","+1.08%","97.61K","15:59:59"
"Cal-Maine","CALM","46.65","47.08","45.40","+0.30","+0.65%","287.44K","15:59:59"
"CalAmp","CAMP","23.15","23.21","22.88","+0.10","+0.43%","104.77K","15:59:59"
"Calavo Growers","CVGW","94.70","96.00","93.13","+0.85","+0.91%","154.89K","15:59:59"
"Caleres","CAL","34.88","35.14","34.52","+0.19","+0.55%","230.99K","15:59:59"
"California Water Service","CWT","40.60","40.75","39.90","+0.45","+1.12%","188.40K","15:59:59"
"Callaway Golf","ELY","21.91","21.97","21.43","+0.14","+0.64%","1.29M","15:59:59"
"Cambrex","CBM","62.90","63.90","62.75","-0.85","-1.33%","232.96K","15:59:59"
"Cantel Medical","CMD","95.03","95.25","93.09","-0.07","-0.07%","194.82K","15:59:59"
"Capstead Mortgage","CMO","8.16","8.21","8.12","0.00","0.00%","652.02K","15:59:59"
"Carbo Ceramics","CRR","8.86","8.95","8.71","+0.08","+0.91%","209.57K","15:59:59"
"Cardtronics","CATM","30.41","30.61","29.43","+0.26","+0.86%","355.57K","15:59:59"
"Career","CECO","17.24","17.27","17.02","+0.20","+1.17%","241.68K","15:59:59"
"Caretrust Inc","CTRE","17.64","17.77","17.49","-0.08","-0.45%","395.01K","15:59:59"
"Carrizo Oil&Gas","CRZO","24.42","25.55","24.32","-0.80","-3.17%","4.30M","15:59:59"
"Cato","CATO","24.66","25.18","24.52","-0.54","-2.14%","267.97K","15:59:59"
"Cavco","CVCO","223.45","229.95","219.10","-0.90","-0.40%","65.83K","15:59:59"
"Cedar Realty","CDR","4.57","4.61","4.55","-0.02","-0.44%","352.16K","15:59:59"
"Celadon","CGIP","2.95","3.05","2.93","-0.06","-1.99%","78.39K","15:49:00"
"Central Garden&Pet","CENT","41.46","42.31","41.01","-0.86","-2.03%","384.92K","15:59:59"
"Central Garden&Pet A","CENTA","37.90","39.00","37.80","-1.17","-2.99%","600.33K","15:59:59"
"Century Aluminum","CENX","12.02","12.31","12.00","-0.34","-2.75%","3.43M","15:59:59"
"CEVA","CEVA","28.55","28.85","26.30","+0.95","+3.44%","402.80K","15:59:59"
"Chart Industries","GTLS","76.85","78.34","76.53","-1.03","-1.32%","210.96K","15:59:59"
"Chemed","CHE","316.79","317.54","314.73","+0.61","+0.19%","119.85K","15:59:59"
"Chemours Co","CC","47.900","48.300","47.510","+0.040","+0.08%","1.95M","15:59:59"
"Chesapeake Lodging","CHSP","31.39","31.76","31.38","-0.38","-1.20%","138.64K","15:59:59"
"Chuy's Holdings","CHUY","30.600","31.550","30.300","+0.050","+0.16%","138.18K","15:59:59"
"Cincinnati Bell","CBB","9.950","13.850","9.900","-2.850","-22.27%","2.37M","15:59:59"
"CIRCOR","CIR","44.17","44.57","43.89","-0.56","-1.25%","107.85K","15:59:59"
"City Holding","CHCO","80.43","80.65","79.81","+0.31","+0.39%","37.56K","15:59:59"
"Clearwater Paper","CLW","26.40","26.50","25.70","+0.10","+0.38%","198.49K","15:59:59"
"Cloud Peak Energy","CLD","2.610","2.700","2.570","-0.080","-2.97%","287.84K","15:59:59"
"CMTSU Liquidation","CBRI","0.003","0.003","0.003","0.000","0.00%","100.28K","15:43:00"
"Cogent","CCOI","49.80","50.20","49.70","-0.30","-0.60%","193.16K","15:59:59"
"Coherent","COHR","177.08","188.30","176.96","-10.78","-5.74%","479.66K","15:59:59"
"Cohu","COHU","26.52","27.42","26.49","-0.90","-3.28%","216.51K","15:59:59"
"Columbia Banking","COLB","42.00","42.16","41.44","+0.30","+0.72%","181.74K","15:59:59"
"Comfort Systems","FIX","55.75","56.20","55.05","+0.10","+0.18%","278.12K","15:59:59"
"Community Bank System","CBU","63.94","64.14","63.08","+0.54","+0.85%","125.70K","15:59:59"
"Community Health Systems","CYH","3.02","3.09","2.97","-0.03","-0.98%","1.70M","15:59:59"
"Computer Programs&Systems","CPSI","26.90","27.30","26.65","-0.30","-1.10%","191.78K","15:59:59"
"Comtech","CMTL","34.67","34.94","34.35","+0.18","+0.52%","59.32K","15:59:59"
"CONMED","CNMD","77.01","78.21","76.64","-0.78","-1.00%","118.11K","15:59:59"
"Consolidated Communications","CNSL","10.83","11.06","10.77","-0.19","-1.72%","900.61K","15:59:59"
"Contango Oil&Gas","MCF","5.08","5.25","4.85","-0.14","-2.68%","13.22K","07/08"
"Cooper Stnd","CPS","138.93","140.07","137.88","-0.60","-0.43%","122.95K","15:59:59"
"Core-Mark","CORE","29.06","29.83","28.45","+0.78","+2.76%","926.50K","15:59:59"
"CoreSite","COR","114.39","115.24","114.21","+0.02","+0.02%","260.90K","15:59:59"
"Corindus Vascular Robotics","CR3","0.751","0.790","0.751","-0.183","-19.59%","0","10:45:00"
"CorVel","CRVL","56.55","57.30","56.30","-0.20","-0.35%","16.48K","15:59:59"
"CPB","CPF","28.00","28.08","27.61","+0.21","+0.76%","77.66K","15:59:59"
"Cray","CRAY","21.75","22.25","21.50","-0.40","-1.81%","317.73K","15:59:59"
"Crocs","CROX","18.26","18.37","17.64","+0.62","+3.51%","1.33M","15:59:59"
"Cross Country","CCRN","9.05","9.15","8.69","+0.39","+4.50%","461.63K","15:59:59"
"CryoLife","CRY","32.00","33.15","31.65","-0.65","-1.99%","205.26K","15:59:59"
"CSG Systems","CSGS","37.84","38.65","37.81","-0.82","-2.12%","166.80K","15:59:59"
"CTS Corp","CTS","35.75","35.85","35.15","-0.05","-0.14%","78.74K","15:59:59"
"Cubic","CUB","71.95","77.35","71.05","+4.80","+7.15%","368.43K","15:59:59"
"Customers Bancorp","CUBI","26.52","26.77","26.15","+0.25","+0.95%","226.34K","15:59:59"
"CVB Financial","CVBF","24.18","24.22","23.84","+0.19","+0.79%","215.67K","15:59:59"
"Daktronics","DAKT","8.59","8.61","8.43","+0.03","+0.35%","186.42K","15:59:59"
"Darling Ingredients","DAR","20.50","20.75","20.36","-0.18","-0.87%","1.22M","15:59:59"
"Dave & Buster’s Entertainment","PLAY","50.56","51.27","50.35","-0.23","-0.45%","474.86K","15:59:59"
"Depomed","DEPO","7.77","8.60","7.75","-1.56","-16.77%","3.17M","15:59:59"
"DHI Group","DHX","2.05","2.15","2.05","-0.10","-4.65%","217.99K","15:59:59"
"Diamondrock Hospitality","DRH","11.62","11.79","11.59","-0.18","-1.53%","1.92M","15:59:59"
"Digi","DGII","13.20","13.50","13.10","-0.05","-0.38%","49.37K","15:59:59"
"Dime Community","DCOM","17.70","17.75","17.30","+0.30","+1.72%","208.26K","15:59:59"
"DineEquity","DIN","72.25","72.35","70.56","+0.89","+1.25%","210.74K","15:59:59"
"Diodes","DIOD","38.28","38.51","37.09","+0.61","+1.62%","600.30K","15:59:59"
"Diplomat Pharmacy","DPLO","18.97","19.88","18.85","-0.44","-2.27%","1.83M","15:59:59"
"Donnelley Financial Solutions","DFIN","18.51","18.55","18.14","+0.24","+1.31%","141.57K","15:59:59"
"Dorman","DORM","74.75","75.01","73.73","+0.20","+0.27%","65.21K","15:59:59"
"DSP Group","DSPG","12.30","12.30","12.20","-0.05","-0.40%","139.11K","15:59:59"
"DXP Enterprises","DXPE","48.68","49.50","45.97","+4.21","+9.47%","324.28K","15:59:59"
"Eagle Pharm","EGRX","78.54","78.74","76.62","+1.14","+1.47%","228.48K","15:59:59"
"EastGroup Properties","EGP","96.29","96.66","95.39","+0.44","+0.46%","106.64K","15:59:59"
"Ebix","EBIX","79.70","89.10","77.60","-0.10","-0.13%","383.28K","15:59:59"
"Echo Global","ECHO","32.90","33.10","32.45","-0.10","-0.30%","287.44K","15:59:59"
"eHealth","EHTH","24.84","25.15","24.70","+0.04","+0.16%","134.89K","15:59:59"
"El Paso Electric","EE","62.85","63.15","62.15","+0.30","+0.48%","320.60K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","11.50","11.55","11.30","+0.15","+1.32%","219.24K","15:59:59"
"Electro Scientific","ESIO","23.35","23.47","21.94","+1.10","+4.94%","858.06K","15:59:59"
"Electronics for Imaging","EFII","34.28","34.55","34.11","0.00","0.00%","323.22K","15:59:59"
"Emergent Biosolutions","EBS","54.19","54.71","53.50","-0.43","-0.79%","168.81K","15:59:59"
"Employers","EIG","43.75","43.90","42.90","+0.50","+1.16%","109.37K","15:59:59"
"Enanta","ENTA","93.84","94.85","81.24","+2.08","+2.27%","646.48K","15:59:59"
"Encore Capital","ECPG","35.55","36.00","35.15","-0.25","-0.70%","308.43K","15:59:59"
"Encore Wire","WIRE","51.45","51.95","51.30","-0.30","-0.58%","84.11K","15:59:59"
"Engility","EGL","33.710","33.840","33.010","+0.210","+0.63%","314.32K","15:59:59"
"Enova International Inc","ENVA","33.80","33.90","33.03","+0.10","+0.30%","180.76K","15:59:59"
"Enpro Industries","NPO","74.25","75.92","74.02","-1.74","-2.29%","193.23K","15:59:59"
"ePlus","PLUS","104.05","104.89","102.30","-0.25","-0.24%","57.01K","15:59:59"
"Era Group Inc","ERA","12.93","13.48","12.55","-1.14","-8.10%","103.65K","15:59:59"
"ESCO Technologies","ESE","65.65","66.75","63.95","+2.80","+4.46%","170.39K","15:59:59"
"Essendant Inc","ESND","15.87","16.32","15.55","-0.10","-0.63%","423.88K","15:59:59"
"Ethan Allen Interiors","ETH","22.45","22.50","22.10","+0.10","+0.45%","513.21K","15:59:59"
"Evercore","EVR","113.95","114.25","113.20","+0.20","+0.18%","365.75K","15:59:59"
"EW Scripps A","SSP","14.59","14.82","13.30","+0.08","+0.55%","369.03K","15:59:59"
"ExlServices","EXLS","58.63","59.11","58.26","-0.18","-0.31%","58.29K","15:59:59"
"Exponent","EXPO","50.35","50.90","49.50","-0.28","-0.54%","204.92K","15:59:59"
"Express","EXPR","10.15","10.16","9.91","+0.04","+0.40%","792.42K","15:59:59"
"Exterran Corp","EXTN","26.66","27.19","26.66","-0.18","-0.67%","243.16K","15:59:59"
"EZCORP","EZPW","11.70","11.73","11.23","+0.20","+1.74%","486.65K","15:59:59"
"Fabrinet","FN","41.42","41.84","40.85","-0.01","-0.02%","282.96K","15:59:59"
"FARO","FARO","67.45","67.60","66.13","0.00","0.00%","165.32K","15:59:59"
"Federal Signal","FSS","25.60","26.83","25.40","-2.26","-8.11%","549.92K","15:59:59"
"Fidelity","LION","24.08","24.15","23.67","+0.28","+1.18%","79.14K","15:59:59"
"Fiesta","FRGI","28.400","28.500","27.600","+0.500","+1.79%","247.78K","15:59:59"
"First Bancorp","FBP","8.350","8.410","8.330","0.000","0.00%","879.70K","15:59:59"
"First Commonwealth Financial","FCF","16.83","16.85","16.62","+0.11","+0.66%","330.29K","15:59:59"
"First Financial Bancorp","FFBC","31.00","31.10","30.55","+0.20","+0.65%","145.87K","15:59:59"
"First Financial Bankshares","FFIN","58.35","58.55","57.40","+0.45","+0.78%","182.55K","15:59:59"
"First Midwest","FMBI","27.11","27.19","26.79","+0.21","+0.78%","408.11K","15:59:59"
"First NBC Bank","FNBCQ","0.03","0.03","0.03","-0.00","-0.31%","2.18K","11:16:00"
"FirstCash","FCFS","80.85","81.25","79.64","+0.70","+0.87%","183.16K","15:59:59"
"Five Below","FIVE","103.880","104.830","102.490","+0.020","+0.02%","462.86K","15:59:59"
"Flotek","FTK","2.17","2.63","2.08","-0.74","-25.43%","3.47M","15:59:59"
"Forestar","FOR","23.75","23.95","23.60","+0.05","+0.21%","15.21K","15:59:59"
"Forrester","FORR","45.25","45.60","44.85","-0.25","-0.55%","20.39K","15:59:59"
"Forward Air","FWRD","63.27","63.57","62.63","-0.02","-0.03%","88.01K","15:59:59"
"Four Corners Property Trust Inc","FCPT","26.06","26.35","25.92","-0.03","-0.12%","311.67K","15:59:59"
"Fox Factory","FOXF","63.95","64.03","62.20","+0.70","+1.11%","144.42K","15:59:59"
"Francescass","FRAN","7.36","7.49","7.23","-0.05","-0.67%","549.43K","15:59:59"
"Franklin Electric","FELE","48.80","49.50","48.00","0.00","0.00%","97.06K","15:59:59"
"Franklin Street Properties","FSP","8.48","8.48","8.38","-0.02","-0.24%","114.42K","07/08"
"Freds","FRED","1.84","1.88","1.80","-0.01","-0.54%","405.58K","15:59:59"
"FTD Companies Inc","FTD","3.36","3.46","3.30","-0.03","-0.89%","212.71K","15:59:59"
"FutureFuel","FF","13.87","14.20","13.80","-0.33","-2.32%","28.30K","15:59:59"
"G-III Apparel","GIII","45.12","45.45","44.55","+0.37","+0.83%","218.50K","15:59:59"
"Gannett","GCI","10.10","10.32","9.99","-0.16","-1.56%","1.57M","15:59:59"
"Genesco","GCO","41.50","42.40","40.55","-0.35","-0.84%","228.18K","15:59:59"
"Gentherm","THRM","46.75","46.80","45.80","+0.50","+1.08%","158.80K","15:59:59"
"Geo","GEO","25.68","25.96","25.53","+0.03","+0.12%","641.20K","15:59:59"
"Geospace","GEOS","13.05","13.28","12.73","+0.29","+2.27%","106.73K","15:59:59"
"Getty","GTY","28.97","29.12","28.75","-0.09","-0.31%","51.11K","15:59:59"
"Gibraltar Industries","ROCK","44.55","44.95","44.10","-0.20","-0.45%","180.09K","15:59:59"
"Glacier","GBCI","43.93","44.07","43.52","+0.13","+0.30%","316.48K","15:59:59"
"Glatfelter","GLT","16.50","16.79","16.31","-0.19","-1.14%","273.25K","15:59:59"
"Government Propertiesome","GOV","16.13","16.37","16.07","-0.07","-0.43%","720.24K","15:59:59"
"Great Western Bancorp Inc","GWB","42.49","42.51","41.81","+0.34","+0.81%","142.33K","15:59:59"
"Green Dot","GDOT","80.70","81.72","80.44","+0.02","+0.02%","393.89K","15:59:59"
"Green Plains Energy","GPRE","17.90","18.10","17.75","+0.10","+0.56%","796.58K","15:59:59"
"Greenbrier","GBX","58.80","59.50","58.34","-0.25","-0.42%","185.23K","15:59:59"
"Greenhill&Co","GHL","32.50","32.60","31.85","+0.25","+0.78%","326.18K","15:59:59"
"Griffon","GFF","17.80","17.85","17.35","+0.15","+0.85%","160.36K","15:59:59"
"Group 1 Automotive","GPI","77.48","78.44","77.36","-0.89","-1.14%","232.67K","15:59:59"
"Guess?","GES","22.64","22.88","22.34","-0.06","-0.26%","434.10K","15:59:59"
"Gulf Island Fabrication","GIFI","8.75","8.75","8.45","+0.05","+0.57%","15.69K","15:59:59"
"H B Fuller","FUL","57.10","57.54","56.95","-0.11","-0.19%","256.14K","15:59:59"
"Haemonetics","HAE","101.77","105.81","100.95","-3.74","-3.54%","875.92K","15:59:59"
"Hanmi","HAFC","25.650","25.700","25.125","+0.340","+1.34%","126.90K","15:59:59"
"Harmonic","HLIT","5.250","5.300","5.163","+0.050","+0.96%","407.58K","15:59:59"
"Harsco","HSC","25.30","26.29","25.23","-0.80","-3.07%","368.65K","15:59:59"
"Haverty Furniture","HVT","21.70","21.75","21.25","+0.20","+0.93%","65.35K","15:59:59"
"Hawaiian","HA","41.30","41.60","40.75","+0.60","+1.47%","426.07K","15:59:59"
"Hawkins","HWKN","39.85","40.30","38.70","-0.05","-0.13%","13.97K","15:59:59"
"Haynes","HAYN","39.95","41.25","39.53","-0.69","-1.70%","63.67K","15:59:59"
"HCI Group Inc","HCI","39.78","40.05","39.17","+0.28","+0.71%","29.84K","15:59:59"
"Healthcare Services","HCSG","40.36","41.00","39.76","+0.27","+0.67%","466.82K","15:59:59"
"Healthequity Inc","HQY","81.77","82.00","80.03","+0.92","+1.14%","195.37K","15:59:59"
"HealthStream","HSTM","29.63","29.73","28.80","+0.23","+0.78%","132.21K","15:59:59"
"Heartland Express","HTLD","19.27","19.31","19.01","-0.04","-0.21%","334.77K","15:59:59"
"Heidrick&Struggles","HSII","43.80","44.25","43.45","+0.20","+0.46%","144.19K","15:59:59"
"Helix","HLX","9.29","9.38","9.20","0.00","0.00%","1.05M","15:59:59"
"HFF","HF","44.41","45.35","43.81","-1.22","-2.67%","257.78K","15:59:59"
"Hibbett Sports","HIBB","23.50","23.88","23.30","-0.20","-0.84%","352.32K","15:59:59"
"HighPoint","HPR","5.70","6.10","5.68","-0.41","-6.71%","2.11M","15:59:59"
"Hillenbrand","HI","52.15","52.30","51.80","-0.05","-0.10%","214.78K","15:59:59"
"HMS Holdings","HMSY","30.05","30.34","29.84","-0.34","-1.12%","908.28K","15:59:59"
"Home BancShares","HOMB","23.58","23.71","23.18","+0.28","+1.20%","491.54K","15:59:59"
"Hope Bancorp","HOPE","17.32","17.39","16.99","+0.18","+1.05%","668.23K","15:59:59"
"Horace Mann Educators","HMN","44.60","44.80","43.65","+0.80","+1.83%","65.56K","15:59:59"
"Hornbeck","HOS","4.40","4.53","4.23","+0.04","+0.92%","152.75K","15:59:59"
"Hub Group","HUBG","52.60","53.85","52.45","-1.35","-2.50%","360.53K","15:59:59"
"Iconix Brand","ICON","0.50","0.60","0.49","-0.11","-18.03%","2.84M","15:59:59"
"ICU Medical","ICUI","286.20","290.70","282.56","+0.10","+0.04%","208.45K","15:59:59"
"II-VI","IIVI","43.95","45.95","43.00","-1.45","-3.19%","756.13K","15:59:59"
"ILG","ILG","34.13","34.67","34.11","-0.45","-1.30%","871.64K","15:59:59"
"Independent Bank","INDB","87.90","89.35","87.30","-0.10","-0.11%","113.73K","15:59:59"
"Ingevity","NGVT","100.9100","101.1400","100.0100","+0.7600","+0.76%","142.64K","15:59:59"
"Innophoss","IPHS","44.33","45.04","44.26","-0.68","-1.51%","53.89K","15:59:59"
"Innospec","IOSP","75.85","78.50","71.75","-3.70","-4.65%","372.29K","15:59:59"
"Inogen Inc","INGN","230.08","242.10","226.82","+16.82","+7.89%","782.88K","15:59:59"
"Insight Enterprises","NSIT","53.43","53.64","52.22","+0.46","+0.87%","356.35K","15:59:59"
"Insperity","NSP","106.70","107.03","103.65","+0.75","+0.71%","290.23K","15:59:59"
"Installed Building","IBP","52.55","53.35","52.45","-1.05","-1.96%","144.34K","15:59:59"
"Integer Hld","ITGR","71.30","72.10","71.20","-0.45","-0.63%","226.47K","15:59:59"
"Integra","IART","62.18","62.28","61.47","+0.26","+0.42%","535.63K","15:59:59"
"Inter Parfums","IPAR","64.20","64.50","62.00","+1.35","+2.15%","211.46K","15:59:59"
"Interactive Brokers","IBKR","61.39","61.56","60.74","+0.41","+0.67%","434.77K","15:59:59"
"Interface, Inc.","TILE","22.75","22.85","22.50","+0.20","+0.89%","284.17K","15:59:59"
"INTL FCStone","INTL","55.47","56.15","53.31","+0.11","+0.20%","61.56K","15:59:59"
"Intrepid Potash","IPI","3.540","3.550","3.395","+0.170","+5.04%","1.18M","15:59:59"
"Invacare","IVC","16.50","17.45","16.05","-1.10","-6.25%","1.02M","15:59:59"
"Investment Tech","ITG","20.67","21.18","19.66","-1.09","-5.01%","875.48K","15:59:59"
"Iridium","IRDM","20.05","20.40","19.85","-0.10","-0.50%","1.02M","15:59:59"
"iRobot","IRBT","86.50","87.03","84.18","+2.40","+2.85%","763.36K","15:59:59"
"Itron","ITRI","63.50","64.40","62.95","-1.00","-1.55%","388.45K","15:59:59"
"J & J Snack Foods","JJSF","143.21","145.20","142.52","-1.42","-0.98%","53.66K","15:59:59"
"John Bean Tech","JBT","108.45","109.25","107.35","-0.55","-0.50%","121.35K","15:59:59"
"Kaiser","KALU","111.72","111.89","110.44","+0.64","+0.58%","54.52K","15:59:59"
"Kaman","KAMN","65.46","65.81","64.91","-0.32","-0.49%","149.73K","15:59:59"
"KapStone Paper&Packaging","KS","34.67","34.82","34.60","-0.15","-0.43%","448.88K","15:59:59"
"Kelly Services A","KELYA","24.63","24.99","23.79","+0.25","+1.03%","209.71K","15:59:59"
"Kirklands","KIRK","11.22","11.26","10.86","+0.22","+2.00%","46.38K","15:59:59"
"Kite","KRG","16.55","16.64","16.38","-0.01","-0.06%","290.40K","15:59:59"
"Knight Transportation","KNX","32.98","33.40","32.85","-0.46","-1.38%","1.58M","15:59:59"
