"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"American States Water","AWR","60.76","61.52","60.51","-0.42","-0.69%","153.40K","15:59:59"
"American Vanguard","AVD","20.15","20.20","19.80","+0.35","+1.77%","54.55K","15:59:59"
"American Woodmark","AMWD","84.85","86.76","84.50","-1.75","-2.02%","85.81K","15:59:59"
"Ameris","ABCB","49.90","50.25","49.70","-0.15","-0.30%","266.55K","15:59:59"
"AMERISAFE","AMSF","62.80","63.65","62.65","-0.40","-0.63%","60.28K","15:59:59"
"AMN Healthcare Services","AMN","58.10","58.65","57.70","-0.20","-0.34%","155.29K","15:59:59"
"Amneal Pharma A","AMRX","24.00","24.48","23.51","+0.24","+1.01%","828.31K","15:59:59"
"Amphastar P","AMPH","18.37","18.66","18.22","+0.15","+0.82%","178.37K","15:59:59"
"AngioDynamics","ANGO","22.66","22.73","22.25","+0.23","+1.03%","147.15K","15:59:59"
"ANI Pharma","ANIP","57.33","57.44","56.08","+0.62","+1.09%","67.50K","15:59:59"
"Anika","ANIK","41.80","42.07","40.94","+0.58","+1.41%","87.97K","15:59:59"
"Anixter","AXE","72.70","73.38","72.45","-0.40","-0.55%","185.91K","15:59:59"
"Apogee","APOG","50.16","50.45","49.84","-0.29","-0.57%","60.40K","15:59:59"
"Applied Industrial Technologies","AIT","78.00","78.25","77.55","-0.30","-0.38%","85.99K","15:59:59"
"ArcBest Corp","ARCB","47.50","48.40","47.20","-0.25","-0.52%","144.48K","15:59:59"
"Archrock","AROC","13.00","13.25","12.50","+0.45","+3.59%","848.70K","15:59:59"
"Asbury Automotive","ABG","76.95","77.75","76.20","-0.45","-0.58%","157.14K","15:59:59"
"ASGN","ASGN","90.81","91.35","90.37","-0.53","-0.58%","136.96K","15:59:59"
"Assertio Therapeutics","ASRT","7.24","7.46","7.23","-0.15","-2.03%","425.42K","15:59:59"
"Astec","ASTE","48.34","48.61","47.93","+0.03","+0.06%","114.14K","15:59:59"
"Atlas Air","AAWW","60.80","62.56","60.65","-1.40","-2.25%","180.60K","15:59:59"
"ATN Int","ATNI","74.75","75.94","74.20","-0.83","-1.10%","49.20K","15:59:59"
"Avista","AVA","51.43","51.58","51.25","+0.07","+0.14%","225.51K","15:59:59"
"Axon Enterprise","AAXN","64.35","64.97","63.10","+0.54","+0.85%","433.33K","15:59:59"
"AZZ","AZZ","54.20","54.85","53.95","-0.55","-1.00%","83.18K","15:59:59"
"B&G Foods","BGS","31.50","31.95","31.45","-0.45","-1.41%","579.81K","15:59:59"
"Badger Meter","BMI","55.15","55.25","54.65","+0.20","+0.36%","70.79K","15:59:59"
"Balchem","BCPC","104.32","105.18","103.26","+0.14","+0.13%","41.10K","15:59:59"
"Banc of California","BANC","20.00","20.05","19.76","0.00","0.00%","272.58K","15:59:59"
"Banner","BANR","66.53","66.90","66.29","-0.39","-0.58%","153.91K","15:59:59"
"Barnes","B","68.28","69.15","67.95","-0.95","-1.37%","163.43K","15:59:59"
"Barnes & Noble Education Inc","BNED","5.34","5.93","5.25","-1.01","-15.91%","1.21M","15:59:59"
"Barnes&Noble","BKS","5.70","5.95","5.65","-0.25","-4.20%","782.74K","15:59:59"
"Bel Fuse B","BELFB","26.40","26.80","26.05","0.00","0.00%","19.31K","15:59:59"
"Belmond","BEL","16.35","16.55","15.98","+0.20","+1.24%","1.15M","15:59:59"
"Benchmark Electronics","BHE","26.25","26.48","26.05","-0.15","-0.57%","340.26K","15:59:59"
"Big 5","BGFV","5.65","6.20","5.60","-0.30","-5.04%","559.09K","15:59:59"
"Biglari","BH","198.00","202.33","197.51","-0.87","-0.44%","7.04K","15:59:59"
"BioTelemetry","BEAT","58.850","58.900","57.050","+1.600","+2.79%","350.83K","15:59:59"
"BJs Restaurants","BJRI","69.05","69.05","66.88","+2.25","+3.37%","852.14K","15:59:59"
"Black Box","BBOX","1.44","1.54","1.40","-0.10","-6.49%","597.40K","15:59:59"
"Blackbaud","BLKB","98.26","98.92","97.90","-0.06","-0.06%","148.70K","15:59:59"
"Blucora","BCOR","35.750","35.850","34.400","+0.300","+0.85%","153.91K","15:59:59"
"BofI Holding","BOFI","38.92","38.99","38.21","+0.29","+0.75%","301.09K","15:59:59"
"Boise Cascad Llc","BCC","45.65","47.00","45.40","-0.90","-1.93%","334.98K","15:59:59"
"Boston Private","BPFH","14.23","14.30","14.05","+0.03","+0.18%","310.40K","15:59:59"
"Bottomline","EPAY","63.01","63.36","62.60","+0.02","+0.03%","282.99K","15:59:59"
"Boyd Gaming","BYD","36.93","37.03","36.37","+0.37","+1.01%","533.50K","15:59:59"
"Brady","BRC","39.50","39.55","38.60","+0.45","+1.15%","187.44K","15:59:59"
"Briggs&Stratton","BGG","20.85","21.19","20.82","-0.46","-2.16%","578.45K","15:59:59"
"Brinks","BCO","77.95","78.65","77.55","-0.95","-1.20%","256.76K","15:59:59"
"Bristow","BRS","10.93","11.08","10.82","+0.13","+1.20%","461.49K","15:59:59"
"Brookline Bancorp","BRKL","18.25","18.33","18.20","+0.05","+0.27%","264.32K","15:59:59"
"Brooks Automation","BRKS","29.55","29.65","29.05","+0.25","+0.85%","242.08K","15:59:59"
"Buckle","BKE","27.10","27.85","27.00","+0.15","+0.56%","501.72K","15:59:59"
"Cabot","CCMP","110.97","111.19","109.38","+1.00","+0.91%","185.71K","15:59:59"
"CACI","CACI","193.65","194.95","193.10","+0.05","+0.03%","152.90K","15:59:59"
"Cal-Maine","CALM","49.90","50.60","49.75","-0.10","-0.20%","424.07K","15:59:59"
"CalAmp","CAMP","23.49","23.72","23.34","+0.04","+0.17%","409.33K","15:59:59"
"Calavo Growers","CVGW","104.65","104.95","101.28","+2.85","+2.80%","120.00K","15:59:59"
"Caleres","CAL","38.22","39.13","37.84","+0.30","+0.79%","294.56K","15:59:59"
"California Water Service","CWT","41.10","41.65","40.90","-0.35","-0.84%","156.97K","15:59:59"
"Callaway Golf","ELY","22.59","22.96","22.40","-0.34","-1.48%","994.52K","15:59:59"
"Cambrex","CBM","63.15","64.45","63.00","-0.85","-1.33%","233.37K","15:59:59"
"Cantel Medical","CMD","95.19","95.76","93.66","-0.34","-0.36%","213.69K","15:59:59"
"Capstead Mortgage","CMO","8.40","8.45","8.38","-0.03","-0.36%","335.28K","15:59:59"
"Carbo Ceramics","CRR","8.40","8.42","8.21","+0.25","+3.07%","170.15K","15:59:59"
"Cardtronics","CATM","38.00","38.15","36.72","+0.71","+1.90%","331.09K","15:59:59"
"Career","CECO","16.40","16.96","16.26","-0.23","-1.38%","396.83K","15:59:59"
"Caretrust Inc","CTRE","18.36","18.49","18.15","-0.07","-0.38%","261.54K","15:59:59"
"Carrizo Oil&Gas","CRZO","24.05","24.36","23.79","+0.39","+1.65%","2.27M","15:59:59"
"Cato","CATO","23.78","24.46","23.75","-0.10","-0.42%","381.85K","15:59:59"
"Cavco","CVCO","239.85","242.50","237.00","-0.15","-0.06%","37.45K","15:59:59"
"Cedar Realty","CDR","4.54","4.61","4.51","-0.08","-1.73%","194.79K","15:59:59"
"Celadon","CGIP","3.50","3.55","3.31","+0.03","+0.86%","38.48K","14:23:00"
"Central Garden&Pet","CENT","39.29","39.57","38.97","+0.04","+0.10%","50.49K","15:59:59"
"Central Garden&Pet A","CENTA","36.24","36.54","36.03","-0.08","-0.22%","228.46K","15:59:59"
"Century Aluminum","CENX","12.39","12.64","12.11","+0.07","+0.57%","1.23M","15:59:59"
"CEVA","CEVA","29.60","29.65","29.15","+0.35","+1.20%","107.07K","15:59:59"
"Chart Industries","GTLS","77.09","77.76","76.87","-0.53","-0.68%","148.06K","15:59:59"
"Chemed","CHE","319.11","321.37","317.79","-0.91","-0.28%","73.08K","15:59:59"
"Chemours Co","CC","43.680","43.910","43.150","-0.050","-0.11%","769.13K","15:59:59"
"Chesapeake Lodging","CHSP","32.88","33.09","32.72","+0.09","+0.27%","254.47K","15:59:59"
"Chuy's Holdings","CHUY","27.350","27.400","27.000","0.000","0.00%","254.68K","15:59:59"
"Cincinnati Bell","CBB","13.150","13.200","12.650","+0.150","+1.15%","292.56K","15:59:59"
"CIRCOR","CIR","43.57","44.86","43.37","-1.42","-3.16%","106.59K","15:59:59"
"City Holding","CHCO","82.79","82.92","82.26","+0.11","+0.13%","25.23K","15:59:59"
"Clearwater Paper","CLW","31.85","32.15","29.60","+2.50","+8.52%","414.70K","15:59:59"
"Cloud Peak Energy","CLD","2.510","2.580","2.485","+0.020","+0.80%","690.63K","15:59:59"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","0.000","0.00%","0.30K","12:36:00"
"Cogent","CCOI","52.85","53.05","52.05","-0.15","-0.28%","150.59K","15:59:59"
"Coherent","COHR","181.35","182.07","177.30","+1.65","+0.92%","214.91K","15:59:59"
"Cohu","COHU","26.09","26.20","25.66","+0.26","+1.01%","146.07K","15:59:59"
"Columbia Banking","COLB","43.07","43.39","42.88","-0.26","-0.60%","212.24K","15:59:59"
"Comfort Systems","FIX","56.95","57.35","56.50","-0.30","-0.52%","185.25K","15:59:59"
"Community Bank System","CBU","66.52","66.57","66.04","+0.03","+0.05%","125.85K","15:59:59"
"Community Health Systems","CYH","3.60","3.64","3.41","+0.13","+3.75%","2.04M","15:59:59"
"Computer Programs&Systems","CPSI","27.40","27.55","27.00","+0.10","+0.37%","69.78K","15:59:59"
"Comtech","CMTL","35.76","35.97","35.44","+0.22","+0.62%","96.35K","15:59:59"
"CONMED","CNMD","77.75","78.24","76.81","-0.15","-0.19%","125.21K","15:59:59"
"Consolidated Communications","CNSL","12.06","12.13","11.85","-0.02","-0.17%","405.52K","15:59:59"
"Contango Oil&Gas","MCF","6.09","6.10","5.75","+0.32","+5.55%","41.06K","18:30:00"
"Cooper Stnd","CPS","140.57","140.80","138.31","-1.60","-1.13%","81.86K","15:59:59"
"Core-Mark","CORE","34.55","35.17","34.21","-0.24","-0.69%","390.33K","15:59:59"
"CoreSite","COR","115.09","116.12","114.39","-0.94","-0.81%","167.10K","15:59:59"
"Corindus Vascular Robotics","CR3","0.822","0.822","0.822","-0.038","-4.42%","0","02:15:00"
"CorVel","CRVL","59.90","60.20","58.70","+1.00","+1.70%","21.48K","15:59:59"
"CPB","CPF","29.31","29.36","28.99","+0.06","+0.21%","165.05K","15:59:59"
"Cray","CRAY","21.35","21.75","21.30","-0.15","-0.70%","197.94K","15:59:59"
"Crocs","CROX","20.47","20.71","20.24","+0.25","+1.24%","767.62K","15:59:59"
"Cross Country","CCRN","10.00","10.02","9.81","+0.15","+1.52%","250.12K","15:59:59"
"CryoLife","CRY","34.20","34.35","32.70","+1.50","+4.59%","265.23K","15:59:59"
"CSG Systems","CSGS","37.24","37.82","37.17","-0.33","-0.88%","136.40K","15:59:59"
"CTS Corp","CTS","35.20","35.65","35.00","-0.15","-0.42%","124.99K","15:59:59"
"Cubic","CUB","73.35","73.70","73.10","-0.10","-0.14%","134.84K","15:59:59"
"Customers Bancorp","CUBI","25.55","25.64","25.15","+0.07","+0.27%","207.72K","15:59:59"
"CVB Financial","CVBF","24.83","24.91","24.62","-0.03","-0.12%","812.81K","15:59:59"
"Daktronics","DAKT","7.76","7.97","7.51","-0.17","-2.21%","818.57K","15:59:59"
"Darling Ingredients","DAR","20.33","20.34","20.05","+0.12","+0.59%","662.91K","15:59:59"
"Dave & Buster’s Entertainment","PLAY","55.29","55.75","55.08","-0.04","-0.07%","737.01K","15:59:59"
"DHI Group","DHX","2.00","2.05","1.95","0.00","0.00%","185.24K","15:59:59"
"Diamondrock Hospitality","DRH","11.87","11.92","11.82","-0.02","-0.17%","1.61M","15:59:59"
"Digi","DGII","13.20","13.25","12.97","+0.20","+1.54%","73.95K","15:59:59"
"Dime Community","DCOM","18.60","18.70","18.50","-0.15","-0.80%","187.29K","15:59:59"
"DineEquity","DIN","79.89","80.06","78.20","+0.41","+0.52%","127.22K","15:59:59"
"Diodes","DIOD","37.59","37.79","37.13","-0.18","-0.48%","217.43K","15:59:59"
"Diplomat Pharmacy","DPLO","19.35","19.79","19.28","-0.16","-0.82%","690.56K","15:59:59"
"Donnelley Financial Solutions","DFIN","20.32","20.33","19.45","+0.84","+4.31%","166.59K","15:59:59"
"Dorman","DORM","79.49","79.81","78.44","-0.33","-0.41%","72.89K","15:59:59"
"DSP Group","DSPG","12.75","12.90","12.55","+0.10","+0.79%","60.74K","15:59:59"
"DXP Enterprises","DXPE","48.34","48.69","46.76","+1.22","+2.59%","101.45K","15:59:59"
"Eagle Pharm","EGRX","81.59","82.32","80.38","+1.17","+1.45%","123.95K","15:59:59"
"EastGroup Properties","EGP","96.25","97.11","95.95","-0.80","-0.82%","109.57K","15:59:59"
"Ebix","EBIX","78.15","78.25","76.98","+0.75","+0.97%","92.23K","15:59:59"
"Echo Global","ECHO","33.30","33.75","32.80","-0.10","-0.30%","276.65K","15:59:59"
"eHealth","EHTH","29.71","31.29","29.48","-0.40","-1.33%","62.43K","15:59:59"
"El Paso Electric","EE","62.95","63.70","62.65","-0.65","-1.02%","138.50K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","12.30","12.50","12.20","-0.15","-1.20%","239.75K","15:59:59"
"Electro Scientific","ESIO","23.39","23.59","23.02","+0.35","+1.52%","414.92K","15:59:59"
"Electronics for Imaging","EFII","34.05","34.25","33.04","+0.26","+0.77%","450.87K","15:59:59"
"Emergent Biosolutions","EBS","60.87","60.91","59.91","+0.60","+1.00%","157.66K","15:59:59"
"Employers","EIG","44.05","44.20","43.78","+0.25","+0.57%","83.88K","15:59:59"
"Enanta","ENTA","91.55","93.17","90.91","-0.68","-0.74%","92.66K","15:59:59"
"Encore Capital","ECPG","40.10","40.55","39.80","-0.20","-0.50%","344.15K","15:59:59"
"Encore Wire","WIRE","51.45","51.70","51.00","-0.25","-0.48%","45.69K","15:59:59"
"Engility","EGL","34.830","35.330","34.650","-0.370","-1.05%","58.86K","15:59:59"
"Enova International Inc","ENVA","35.85","36.25","35.45","-0.10","-0.28%","144.31K","15:59:59"
"Enpro Industries","NPO","75.42","76.40","74.80","-0.76","-1.00%","75.76K","15:59:59"
"ePlus","PLUS","100.85","100.90","99.75","+0.85","+0.85%","45.69K","15:59:59"
"Era Group Inc","ERA","11.84","12.13","11.67","-0.09","-0.75%","35.26K","15:59:59"
"ESCO Technologies","ESE","68.85","69.70","68.55","-0.90","-1.29%","70.80K","15:59:59"
"Essendant Inc","ESND","15.18","15.47","15.15","-0.19","-1.24%","181.87K","15:59:59"
"Ethan Allen Interiors","ETH","23.10","23.75","22.90","-0.35","-1.49%","182.32K","15:59:59"
"Evercore","EVR","109.15","110.05","108.55","-0.40","-0.37%","222.08K","15:59:59"
"EW Scripps A","SSP","14.87","15.11","14.79","+0.05","+0.34%","270.55K","15:59:59"
"ExlServices","EXLS","61.04","61.06","60.63","+0.24","+0.39%","95.84K","15:59:59"
"Exponent","EXPO","52.45","52.50","50.90","+0.55","+1.06%","130.69K","15:59:59"
"Express","EXPR","10.51","10.90","10.46","-0.10","-0.94%","1.23M","15:59:59"
"Exterran Corp","EXTN","28.63","28.68","28.00","+0.70","+2.51%","146.73K","15:59:59"
"EZCORP","EZPW","11.40","11.43","11.20","+0.10","+0.89%","336.81K","15:59:59"
"Fabrinet","FN","47.66","47.82","46.09","+0.91","+1.95%","876.53K","15:59:59"
"FARO","FARO","67.10","68.05","66.80","-0.50","-0.74%","92.01K","15:59:59"
"Federal Signal","FSS","26.47","26.51","26.08","+0.17","+0.65%","253.62K","15:59:59"
"Fidelity","LION","24.21","24.32","24.05","+0.10","+0.41%","74.67K","15:59:59"
"Fiesta","FRGI","29.150","29.750","29.000","-0.250","-0.85%","143.60K","15:59:59"
"First Bancorp","FBP","9.000","9.000","8.840","+0.110","+1.24%","1.88M","15:59:59"
"First Commonwealth Financial","FCF","17.24","17.30","17.15","-0.03","-0.17%","254.21K","15:59:59"
"First Financial Bancorp","FFBC","31.90","32.10","31.55","-0.15","-0.47%","218.94K","15:59:59"
"First Financial Bankshares","FFIN","60.55","60.65","60.35","-0.15","-0.25%","209.40K","15:59:59"
"First Midwest","FMBI","27.62","27.66","27.47","+0.05","+0.18%","248.95K","15:59:59"
"First NBC Bank","FNBCQ","0.04","0.04","0.03","0.00","0.00%","8.14K","09:30:00"
"FirstCash","FCFS","82.30","82.55","81.45","+0.80","+0.98%","111.44K","15:59:59"
"Five Below","FIVE","113.270","114.710","112.010","+1.300","+1.16%","706.93K","15:59:59"
"Flotek","FTK","2.28","2.30","2.08","+0.16","+7.55%","1.35M","15:59:59"
"Forestar","FOR","25.30","25.65","25.30","-0.20","-0.78%","24.46K","15:59:59"
"Forrester","FORR","48.80","49.05","48.50","0.00","0.00%","40.06K","15:59:59"
"Forward Air","FWRD","63.96","65.11","63.58","-0.23","-0.36%","88.72K","15:59:59"
"Four Corners Property Trust Inc","FCPT","26.97","27.07","26.71","-0.06","-0.22%","348.99K","15:59:59"
"Fox Factory","FOXF","64.30","64.95","63.90","-0.30","-0.46%","267.75K","15:59:59"
"Francescass","FRAN","7.28","7.51","7.13","+0.13","+1.82%","892.46K","15:59:59"
"Franklin Electric","FELE","49.40","50.00","48.90","-0.40","-0.80%","84.52K","15:59:59"
"Franklin Street Properties","FSP","8.54","8.69","8.50","-0.13","-1.50%","181.31K","18:30:00"
"Freds","FRED","1.74","1.77","1.72","0.00","0.00%","222.74K","15:59:59"
"FTD Companies Inc","FTD","3.90","3.98","3.81","+0.10","+2.63%","67.26K","15:59:59"
"FutureFuel","FF","14.99","15.00","14.70","+0.25","+1.70%","59.76K","15:59:59"
"G-III Apparel","GIII","46.07","47.01","45.78","+0.14","+0.30%","609.36K","15:59:59"
"Gannett","GCI","10.68","10.84","10.64","0.01","0.09%","1.02M","15:59:59"
"Genesco","GCO","46.10","47.40","45.85","-0.10","-0.22%","216.32K","15:59:59"
"Gentherm","THRM","48.50","49.30","47.95","-0.95","-1.92%","143.71K","15:59:59"
"Geo","GEO","25.40","25.56","25.05","+0.15","+0.59%","561.20K","15:59:59"
"Geospace","GEOS","13.97","14.24","13.87","+0.12","+0.87%","65.59K","15:59:59"
"Getty","GTY","29.17","29.19","28.93","+0.06","+0.21%","91.61K","15:59:59"
"Gibraltar Industries","ROCK","46.10","46.49","45.75","+0.05","+0.11%","123.79K","15:59:59"
"Glacier","GBCI","45.46","45.52","45.17","+0.15","+0.33%","300.13K","15:59:59"
"Glatfelter","GLT","18.98","19.30","16.80","+2.32","+13.93%","966.90K","15:59:59"
"Government Propertiesome","GOV","16.89","17.05","16.78","-0.11","-0.65%","489.92K","15:59:59"
"Great Western Bancorp Inc","GWB","44.01","44.42","43.66","-0.21","-0.47%","198.71K","15:59:59"
"Green Dot","GDOT","86.03","86.44","84.67","+1.02","+1.20%","214.33K","15:59:59"
"Green Plains Energy","GPRE","18.20","18.35","17.85","+0.05","+0.28%","679.69K","15:59:59"
"Greenbrier","GBX","59.10","59.25","58.50","0.00","0.00%","277.73K","15:59:59"
"Greenhill&Co","GHL","29.90","30.15","29.50","+0.15","+0.50%","220.93K","15:59:59"
"Griffon","GFF","18.30","18.55","18.20","-0.18","-0.97%","117.19K","15:59:59"
"Group 1 Automotive","GPI","80.24","80.81","79.56","+0.16","+0.20%","162.65K","15:59:59"
"Guess?","GES","23.40","23.96","23.32","+0.09","+0.39%","567.05K","15:59:59"
"Gulf Island Fabrication","GIFI","9.88","10.00","9.50","+0.28","+2.86%","53.26K","15:59:59"
"H B Fuller","FUL","58.69","58.81","57.97","+0.37","+0.63%","233.40K","15:59:59"
"Haemonetics","HAE","106.00","106.50","102.97","+1.10","+1.05%","456.71K","15:59:59"
"Hanmi","HAFC","26.500","26.525","25.900","+0.350","+1.34%","136.28K","15:59:59"
"Harmonic","HLIT","5.300","5.350","5.250","0.000","0.00%","225.92K","15:59:59"
"Harsco","HSC","27.00","27.10","26.50","+0.45","+1.69%","460.40K","15:59:59"
"Haverty Furniture","HVT","22.25","22.50","22.00","-0.10","-0.45%","76.95K","15:59:59"
"Hawaiian","HA","41.95","43.60","41.70","-1.75","-4.00%","591.83K","15:59:59"
"Hawkins","HWKN","42.50","42.50","41.40","+0.50","+1.19%","35.08K","15:59:59"
"Haynes","HAYN","39.05","39.37","38.50","+0.08","+0.21%","44.05K","15:59:59"
"HCI Group Inc","HCI","40.61","41.06","40.49","-0.40","-0.98%","29.97K","15:59:59"
"Healthcare Services","HCSG","41.70","41.77","41.16","-0.04","-0.10%","513.09K","15:59:59"
"Healthequity Inc","HQY","87.19","87.76","86.53","-0.10","-0.11%","307.84K","15:59:59"
"HealthStream","HSTM","30.95","31.01","30.56","+0.23","+0.75%","95.70K","15:59:59"
"Heartland Express","HTLD","20.24","20.41","20.13","-0.14","-0.69%","236.08K","15:59:59"
"Heidrick&Struggles","HSII","44.50","44.55","43.38","+1.00","+2.30%","131.99K","15:59:59"
"Helix","HLX","9.16","9.26","9.11","+0.10","+1.10%","788.50K","15:59:59"
"HFF","HF","45.16","45.90","44.96","-0.83","-1.80%","168.61K","15:59:59"
"Hibbett Sports","HIBB","28.40","28.50","27.62","+0.75","+2.71%","670.54K","15:59:59"
"HighPoint","HPR","5.22","5.28","5.00","+0.21","+4.19%","2.52M","15:59:59"
"Hillenbrand","HI","51.45","51.90","51.10","-1.25","-2.37%","200.77K","15:59:59"
"HMS Holdings","HMSY","31.60","31.87","31.41","-0.01","-0.03%","402.81K","15:59:59"
"Home BancShares","HOMB","24.01","24.16","23.97","-0.19","-0.79%","361.11K","15:59:59"
"Hope Bancorp","HOPE","17.84","17.88","17.70","+0.03","+0.17%","619.91K","15:59:59"
"Horace Mann Educators","HMN","46.10","46.50","45.90","-0.40","-0.86%","87.71K","15:59:59"
"Hornbeck","HOS","4.23","4.28","4.16","+0.09","+2.17%","137.65K","15:59:59"
"Hub Group","HUBG","51.70","52.15","51.45","-0.25","-0.48%","190.02K","15:59:59"
"Iconix Brand","ICON","0.40","0.43","0.40","-0.03","-7.43%","908.10K","15:59:59"
"ICU Medical","ICUI","300.50","304.85","297.35","-1.90","-0.63%","166.55K","15:59:59"
"II-VI","IIVI","47.15","47.40","45.95","+0.35","+0.75%","345.27K","15:59:59"
"ILG","ILG","35.51","35.60","35.30","-0.04","-0.11%","461.86K","15:59:59"
"Independent Bank","INDB","90.55","90.80","90.00","-0.05","-0.06%","59.60K","15:59:59"
"Ingevity","NGVT","100.3200","100.8000","99.4300","+0.3400","+0.34%","104.21K","15:59:59"
"Innophoss","IPHS","44.12","44.12","43.39","+0.44","+1.01%","49.24K","15:59:59"
"Innospec","IOSP","77.10","77.95","76.95","-0.50","-0.64%","95.61K","15:59:59"
"Inogen Inc","INGN","238.43","241.34","233.00","+4.76","+2.04%","176.99K","15:59:59"
"Insight Enterprises","NSIT","54.83","54.85","53.87","+0.06","+0.11%","136.67K","15:59:59"
"Insperity","NSP","114.00","115.00","113.30","-0.65","-0.57%","167.07K","15:59:59"
"Installed Building","IBP","47.50","48.40","47.25","-0.55","-1.14%","267.25K","15:59:59"
"Integer Hld","ITGR","76.30","76.65","73.15","+2.90","+3.95%","232.84K","15:59:59"
"Integra","IART","59.25","59.40","58.01","+0.34","+0.58%","380.29K","15:59:59"
"Inter Parfums","IPAR","66.05","66.05","65.20","+0.55","+0.84%","103.19K","15:59:59"
"Interactive Brokers","IBKR","61.07","61.61","60.08","+0.67","+1.11%","422.30K","15:59:59"
"Interface, Inc.","TILE","23.45","23.70","23.25","-0.10","-0.42%","200.58K","15:59:59"
"INTL FCStone","INTL","55.73","55.88","55.13","+0.48","+0.87%","43.55K","15:59:59"
"Intrepid Potash","IPI","3.380","3.420","3.310","+0.040","+1.20%","806.95K","15:59:59"
"Invacare","IVC","16.15","16.35","15.80","+0.25","+1.57%","468.72K","15:59:59"
"Investment Tech","ITG","21.68","21.90","21.58","-0.23","-1.05%","259.21K","15:59:59"
"Iridium","IRDM","20.70","21.25","20.55","-0.15","-0.72%","1.51M","15:59:59"
"iRobot","IRBT","105.81","106.05","100.03","+3.90","+3.83%","1.24M","15:59:59"
"Itron","ITRI","65.25","65.45","64.63","+0.85","+1.32%","282.96K","15:59:59"
"J & J Snack Foods","JJSF","143.69","145.12","143.07","-1.61","-1.11%","54.09K","15:59:59"
"John Bean Tech","JBT","111.65","112.95","111.05","-1.40","-1.24%","75.52K","15:59:59"
"Kaiser","KALU","108.37","109.30","107.11","-0.25","-0.23%","61.74K","15:59:59"
"Kaman","KAMN","66.22","67.24","66.11","-0.64","-0.96%","80.21K","15:59:59"
"KapStone Paper&Packaging","KS","34.35","34.41","34.34","0.00","0.00%","1.11M","15:59:59"
"Kelly Services A","KELYA","25.07","25.36","24.86","-0.11","-0.44%","146.41K","15:59:59"
"Kirklands","KIRK","11.55","11.70","11.49","+0.07","+0.61%","58.92K","15:59:59"
"Kite","KRG","17.40","17.51","17.27","-0.07","-0.40%","370.75K","15:59:59"
"Knight Transportation","KNX","32.77","33.50","32.58","-0.74","-2.21%","1.92M","15:59:59"
