"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"Ameris","ABCB","49.65","49.80","48.95","+0.55","+1.12%","271.35K","31/08"
"AMERISAFE","AMSF","63.80","63.95","62.85","+0.60","+0.95%","39.72K","31/08"
"AMN Healthcare Services","AMN","58.30","59.00","57.75","+0.30","+0.52%","234.39K","31/08"
"Amneal Pharma A","AMRX","23.10","23.17","22.35","+0.61","+2.71%","1.24M","31/08"
"Amphastar P","AMPH","18.98","19.00","18.34","+0.59","+3.21%","299.33K","31/08"
"AngioDynamics","ANGO","22.42","22.50","22.15","+0.07","+0.31%","174.20K","31/08"
"ANI Pharma","ANIP","58.20","58.34","56.69","+0.91","+1.59%","90.74K","31/08"
"Anika","ANIK","41.39","41.79","39.58","+0.20","+0.49%","120.46K","31/08"
"Anixter","AXE","72.10","72.25","70.25","+1.15","+1.62%","156.32K","31/08"
"Apogee","APOG","49.22","49.43","48.95","0.00","0.00%","86.14K","31/08"
"Applied Industrial Technologies","AIT","77.05","77.20","76.60","+0.20","+0.26%","120.57K","31/08"
"ArcBest Corp","ARCB","48.10","48.43","47.65","-0.15","-0.31%","153.16K","31/08"
"Archrock","AROC","12.65","12.70","12.20","+0.15","+1.20%","710.75K","31/08"
"Asbury Automotive","ABG","74.50","74.90","73.95","-0.30","-0.40%","101.49K","31/08"
"ASGN","ASGN","92.59","92.96","91.37","+0.33","+0.36%","368.81K","31/08"
"Assertio Therapeutics","ASRT","6.38","6.55","6.21","-0.17","-2.52%","767.75K","31/08"
"Astec","ASTE","48.65","48.86","48.34","-0.10","-0.21%","67.74K","31/08"
"Atlas Air","AAWW","60.90","62.00","60.70","-0.65","-1.06%","194.51K","31/08"
"ATN Int","ATNI","73.23","74.06","72.02","+1.02","+1.41%","63.42K","31/08"
"Avista","AVA","51.31","51.34","51.13","+0.05","+0.10%","850.14K","31/08"
"Axon Enterprise","AAXN","68.26","68.49","66.24","+1.80","+2.71%","397.96K","31/08"
"AZZ","AZZ","53.75","53.90","53.45","-0.10","-0.19%","63.01K","31/08"
"B&G Foods","BGS","31.95","32.00","31.15","+0.90","+2.90%","584.68K","31/08"
"Badger Meter","BMI","54.95","55.05","53.90","+0.70","+1.29%","72.96K","31/08"
"Balchem","BCPC","110.89","111.62","108.45","+1.52","+1.39%","121.88K","31/08"
"Banc of California","BANC","20.15","20.20","19.90","+0.10","+0.50%","266.72K","31/08"
"Banner","BANR","64.33","64.37","63.79","+0.23","+0.36%","260.61K","31/08"
"Barnes","B","68.06","68.19","67.53","-0.08","-0.12%","109.03K","31/08"
"Barnes & Noble Education Inc","BNED","5.98","6.12","5.55","+0.40","+7.17%","551.47K","31/08"
"Barnes&Noble","BKS","5.25","5.35","5.13","+0.15","+2.94%","1.47M","31/08"
"Bel Fuse B","BELFB","28.65","28.80","28.20","+0.60","+2.14%","12.47K","31/08"
"Belmond","BEL","16.75","16.85","16.48","+0.15","+0.90%","571.34K","31/08"
"Benchmark Electronics","BHE","25.85","26.10","25.50","-0.05","-0.19%","518.65K","31/08"
"Big 5","BGFV","5.70","5.75","5.65","0.00","0.00%","220.74K","31/08"
"Biglari","BH","197.55","198.23","195.00","+2.70","+1.39%","2.17K","31/08"
"BioTelemetry","BEAT","61.800","61.800","58.850","+3.400","+5.82%","552.48K","31/08"
"BJs Restaurants","BJRI","75.70","75.80","73.95","+1.80","+2.44%","282.04K","31/08"
"Black Box","BBOX","1.25","1.25","1.19","+0.05","+4.17%","131.94K","31/08"
"Blackbaud","BLKB","104.57","104.85","103.35","+0.43","+0.41%","192.88K","31/08"
"Blucora","BCOR","36.200","36.250","35.650","+0.100","+0.28%","225.19K","31/08"
"BofI Holding","BOFI","37.24","37.26","36.63","+0.61","+1.67%","596.15K","31/08"
"Boise Cascad Llc","BCC","43.70","44.30","43.44","-0.10","-0.23%","188.49K","31/08"
"Boston Private","BPFH","14.45","14.45","14.25","+0.10","+0.70%","399.45K","31/08"
"Bottomline","EPAY","65.97","66.03","64.90","+0.65","+1.00%","275.38K","31/08"
"Boyd Gaming","BYD","36.42","36.57","36.00","+0.21","+0.58%","771.23K","31/08"
"Brady","BRC","40.45","40.58","39.85","+0.30","+0.75%","202.48K","31/08"
"Briggs&Stratton","BGG","20.16","20.17","19.81","+0.03","+0.15%","224.60K","31/08"
"Brinks","BCO","75.10","76.30","75.00","-1.40","-1.83%","410.03K","31/08"
"Bristow","BRS","10.96","11.04","10.60","+0.10","+0.92%","358.43K","31/08"
"Brookline Bancorp","BRKL","18.15","18.20","17.90","+0.15","+0.83%","211.39K","31/08"
"Brooks Automation","BRKS","39.41","39.59","38.03","+0.40","+1.03%","761.59K","31/08"
"Buckle","BKE","25.75","25.80","24.90","+0.50","+1.98%","400.17K","31/08"
"Cabot","CCMP","112.73","112.98","109.81","+0.63","+0.56%","181.40K","31/08"
"CACI","CACI","195.00","195.40","193.50","+0.50","+0.26%","128.59K","31/08"
"Cal-Maine","CALM","49.45","49.55","48.55","+0.90","+1.85%","266.63K","31/08"
"CalAmp","CAMP","23.50","23.67","23.02","+0.40","+1.73%","407.31K","31/08"
"Calavo Growers","CVGW","105.85","106.15","103.01","+2.15","+2.07%","107.57K","31/08"
"Caleres","CAL","40.48","41.09","39.95","+0.43","+1.07%","518.60K","31/08"
"California Water Service","CWT","41.15","41.20","40.70","+0.25","+0.61%","152.14K","31/08"
"Callaway Golf","ELY","22.81","22.86","22.45","+0.37","+1.65%","803.60K","31/08"
"Cambrex","CBM","67.40","67.65","65.95","+0.70","+1.05%","241.91K","31/08"
"Cantel Medical","CMD","97.00","97.62","94.70","+1.58","+1.66%","254.49K","31/08"
"Capstead Mortgage","CMO","8.40","8.41","8.34","0.00","0.00%","341.75K","31/08"
"Carbo Ceramics","CRR","8.65","8.66","8.51","-0.05","-0.57%","229.67K","31/08"
"Cardtronics","CATM","35.09","35.68","34.66","-0.74","-2.07%","448.21K","31/08"
"Career","CECO","15.95","16.09","15.88","+0.01","+0.06%","180.00K","31/08"
"Caretrust Inc","CTRE","18.45","18.55","18.37","0.00","0.00%","285.33K","31/08"
"Carrizo Oil&Gas","CRZO","24.22","24.45","23.98","-0.27","-1.10%","2.23M","31/08"
"Cato","CATO","21.45","21.53","20.48","+0.98","+4.79%","243.51K","31/08"
"Cavco","CVCO","245.40","245.45","239.80","+3.70","+1.53%","75.39K","31/08"
"Cedar Realty","CDR","4.47","4.47","4.41","+0.03","+0.68%","239.16K","31/08"
"Celadon","CGIP","3.39","3.47","3.30","-0.14","-4.05%","13.66K","31/08"
"Central Garden&Pet","CENT","39.70","39.79","39.01","+0.13","+0.33%","146.32K","31/08"
"Central Garden&Pet A","CENTA","36.33","36.38","35.74","+0.16","+0.44%","313.61K","31/08"
"Century Aluminum","CENX","12.62","12.75","12.30","+0.05","+0.40%","1.03M","31/08"
"CEVA","CEVA","30.60","31.10","30.45","0.00","0.00%","110.07K","31/08"
"Chart Industries","GTLS","75.55","76.11","74.32","+0.65","+0.87%","457.36K","31/08"
"Chemed","CHE","323.54","325.22","319.36","+3.86","+1.21%","79.23K","31/08"
"Chemours Co","CC","43.600","43.860","43.140","+0.240","+0.55%","1.40M","31/08"
"Chesapeake Lodging","CHSP","32.91","33.03","32.53","+0.17","+0.52%","232.18K","31/08"
"Chuy's Holdings","CHUY","28.950","29.000","28.200","+0.650","+2.30%","74.42K","31/08"
"Cincinnati Bell","CBB","13.000","13.150","12.600","-0.100","-0.76%","422.28K","31/08"
"CIRCOR","CIR","45.36","45.51","44.55","+0.18","+0.40%","94.02K","31/08"
"City Holding","CHCO","81.08","81.22","80.55","+0.38","+0.47%","37.63K","31/08"
"Clearwater Paper","CLW","29.05","29.05","28.55","+0.15","+0.52%","152.90K","31/08"
"Cloud Peak Energy","CLD","2.360","2.370","2.250","+0.040","+1.72%","450.72K","31/08"
"CMTSU Liquidation","CBRI","0.002","0.002","0.002","0.000","0.00%","215.75K","31/08"
"Cogent","CCOI","54.70","54.83","54.00","+0.35","+0.64%","236.83K","31/08"
"Coherent","COHR","190.60","190.76","186.25","+1.62","+0.86%","272.40K","31/08"
"Cohu","COHU","26.38","26.47","25.50","+0.24","+0.92%","320.80K","31/08"
"Columbia Banking","COLB","42.25","42.36","41.60","+0.42","+1.00%","196.98K","31/08"
"Comfort Systems","FIX","57.40","57.40","56.30","+0.65","+1.15%","517.24K","31/08"
"Community Bank System","CBU","66.13","66.22","65.09","+0.74","+1.13%","128.52K","31/08"
"Community Health Systems","CYH","3.88","3.90","3.60","+0.24","+6.59%","2.26M","31/08"
"Computer Programs&Systems","CPSI","27.30","27.45","26.95","-0.10","-0.36%","89.87K","31/08"
"Comtech","CMTL","35.85","35.95","35.60","0.00","0.00%","98.64K","31/08"
"CONMED","CNMD","80.43","80.64","79.40","+0.55","+0.69%","113.86K","31/08"
"Consolidated Communications","CNSL","11.81","12.05","11.76","-0.23","-1.91%","462.72K","31/08"
"Contango Oil&Gas","MCF","6.83","6.89","6.54","+0.09","+1.34%","17.96K","30/08"
"Cooper Stnd","CPS","138.43","139.49","136.41","-1.31","-0.94%","91.14K","31/08"
"Core-Mark","CORE","35.77","35.85","34.96","+0.57","+1.62%","243.71K","31/08"
"CoreSite","COR","116.47","116.89","116.00","+0.42","+0.36%","285.55K","31/08"
"Corindus Vascular Robotics","CR3","0.908","0.908","0.908","+0.027","+3.06%","0","31/08"
"CorVel","CRVL","59.45","59.75","58.25","+0.10","+0.17%","25.83K","31/08"
"CPB","CPF","28.33","28.37","28.14","+0.05","+0.18%","57.57K","31/08"
"Cray","CRAY","21.70","21.70","21.30","-0.15","-0.69%","211.54K","31/08"
"Crocs","CROX","20.66","21.24","19.60","+0.84","+4.24%","1.62M","31/08"
"Cross Country","CCRN","10.01","10.06","9.89","+0.07","+0.70%","171.37K","31/08"
"CryoLife","CRY","34.70","34.80","33.95","+0.50","+1.46%","112.90K","31/08"
"CSG Systems","CSGS","37.35","37.41","37.05","+0.08","+0.21%","158.93K","31/08"
"CTS Corp","CTS","36.95","37.05","36.20","+0.50","+1.37%","120.13K","31/08"
"Cubic","CUB","75.70","75.80","74.45","+0.65","+0.87%","74.73K","31/08"
"Customers Bancorp","CUBI","24.70","24.71","24.33","+0.16","+0.65%","94.52K","31/08"
"CVB Financial","CVBF","24.05","24.14","23.73","+0.24","+1.01%","883.00K","31/08"
"Daktronics","DAKT","8.11","8.15","7.92","+0.19","+2.40%","244.53K","31/08"
"Darling Ingredients","DAR","19.78","19.95","19.72","-0.16","-0.80%","770.52K","31/08"
"Dave & Buster’s Entertainment","PLAY","58.17","58.86","57.26","+0.38","+0.66%","991.07K","31/08"
"DHI Group","DHX","2.15","2.25","2.15","-0.10","-4.44%","190.61K","31/08"
"Diamondrock Hospitality","DRH","11.96","12.03","11.93","-0.03","-0.25%","1.37M","31/08"
"Digi","DGII","13.45","13.46","13.15","+0.20","+1.51%","47.08K","31/08"
"Dime Community","DCOM","18.15","18.40","17.95","-0.25","-1.36%","287.62K","31/08"
"DineEquity","DIN","83.42","85.80","82.70","-0.53","-0.63%","577.92K","31/08"
"Diodes","DIOD","37.92","37.99","37.55","+0.15","+0.40%","247.65K","31/08"
"Diplomat Pharmacy","DPLO","20.66","20.80","20.33","-0.08","-0.39%","491.73K","31/08"
"Donnelley Financial Solutions","DFIN","20.89","20.90","20.46","+0.33","+1.61%","104.09K","31/08"
"Dorman","DORM","80.98","81.20","80.02","-0.21","-0.26%","79.81K","31/08"
"DSP Group","DSPG","12.85","13.05","12.80","-0.10","-0.77%","33.79K","31/08"
"DXP Enterprises","DXPE","45.89","46.28","45.27","-0.02","-0.04%","41.97K","31/08"
"Eagle Pharm","EGRX","69.13","70.33","68.31","+0.79","+1.16%","361.81K","31/08"
"EastGroup Properties","EGP","97.27","97.40","96.74","+0.36","+0.37%","192.97K","31/08"
"Ebix","EBIX","79.65","79.95","77.80","+1.20","+1.53%","125.79K","31/08"
"Echo Global","ECHO","33.20","33.75","31.90","+0.75","+2.31%","397.86K","31/08"
"eHealth","EHTH","29.19","29.38","29.03","-0.20","-0.68%","77.68K","31/08"
"El Paso Electric","EE","61.30","61.65","60.95","-0.25","-0.41%","144.54K","31/08"
"El Pollo Loco Holdings Inc","LOCO","11.90","12.05","11.60","-0.10","-0.83%","563.66K","31/08"
"Electro Scientific","ESIO","21.95","22.36","21.71","-0.14","-0.63%","882.07K","31/08"
"Electronics for Imaging","EFII","34.79","34.89","33.74","+0.36","+1.05%","452.51K","31/08"
"Emergent Biosolutions","EBS","62.00","63.88","61.41","-0.99","-1.57%","306.69K","31/08"
"Employers","EIG","45.85","45.90","45.10","+0.55","+1.21%","122.70K","31/08"
"Enanta","ENTA","90.93","91.46","90.11","+0.92","+1.02%","133.14K","31/08"
"Encore Capital","ECPG","38.75","38.80","37.95","+0.50","+1.31%","374.21K","31/08"
"Encore Wire","WIRE","50.25","50.50","49.45","+0.15","+0.30%","65.11K","31/08"
"Engility","EGL","34.710","34.915","34.300","+0.050","+0.14%","67.45K","31/08"
"Enova International Inc","ENVA","33.20","34.05","33.10","-0.40","-1.19%","173.46K","31/08"
"Enpro Industries","NPO","75.07","75.76","74.61","-0.03","-0.04%","107.73K","31/08"
"ePlus","PLUS","103.65","103.80","102.80","+0.30","+0.29%","37.19K","31/08"
"Era Group Inc","ERA","11.94","11.99","11.65","-0.11","-0.91%","43.43K","31/08"
"ESCO Technologies","ESE","67.65","68.10","67.30","-0.25","-0.37%","89.46K","31/08"
"Essendant Inc","ESND","14.43","14.47","14.19","+0.18","+1.26%","140.70K","31/08"
"Ethan Allen Interiors","ETH","22.25","22.30","21.85","+0.15","+0.68%","186.75K","31/08"
"Evercore","EVR","106.15","106.45","105.00","+0.50","+0.47%","266.67K","31/08"
"EW Scripps A","SSP","14.67","14.69","14.34","+0.04","+0.27%","247.00K","31/08"
"ExlServices","EXLS","64.08","64.38","63.16","+0.67","+1.06%","183.49K","31/08"
"Exponent","EXPO","52.35","52.45","51.20","+0.65","+1.26%","192.65K","31/08"
"Express","EXPR","11.22","11.28","10.66","+0.56","+5.25%","3.92M","31/08"
"Exterran Corp","EXTN","27.39","27.65","27.05","-0.39","-1.40%","125.66K","31/08"
"EZCORP","EZPW","11.10","11.25","11.10","-0.05","-0.45%","226.47K","31/08"
"Fabrinet","FN","47.87","48.15","47.34","-0.12","-0.25%","463.25K","31/08"
"FARO","FARO","68.20","68.40","67.65","+0.25","+0.37%","95.05K","31/08"
"Federal Signal","FSS","26.03","26.13","25.87","+0.04","+0.15%","249.06K","31/08"
"Fidelity","LION","24.30","24.32","24.02","+0.14","+0.58%","37.23K","31/08"
"Fiesta","FRGI","28.750","28.900","28.300","+0.250","+0.88%","115.44K","31/08"
"First Bancorp","FBP","8.750","8.760","8.650","+0.060","+0.69%","1.07M","31/08"
"First Commonwealth Financial","FCF","16.75","16.76","16.61","+0.06","+0.36%","317.65K","31/08"
"First Financial Bancorp","FFBC","31.40","31.48","31.00","+0.25","+0.80%","234.01K","31/08"
"First Financial Bankshares","FFIN","60.40","60.60","59.55","+0.50","+0.83%","210.51K","31/08"
"First Midwest","FMBI","27.18","27.26","26.82","+0.26","+0.97%","220.81K","31/08"
"First NBC Bank","FNBCQ","0.03","0.03","0.03","-0.00","-1.28%","2.73K","31/08"
"FirstCash","FCFS","81.30","81.30","80.00","+0.55","+0.68%","162.46K","31/08"
"Five Below","FIVE","116.470","116.865","113.880","+2.010","+1.76%","821.76K","31/08"
"Flotek","FTK","2.49","2.50","2.32","+0.09","+3.75%","911.33K","31/08"
"Forestar","FOR","25.70","25.95","25.65","+0.05","+0.19%","47.99K","31/08"
"Forrester","FORR","49.20","49.50","48.70","-0.40","-0.81%","25.65K","31/08"
"Forward Air","FWRD","64.26","64.42","63.75","+0.01","+0.02%","162.81K","31/08"
"Four Corners Property Trust Inc","FCPT","26.94","27.12","26.80","-0.03","-0.11%","608.27K","31/08"
"Fox Factory","FOXF","66.05","66.25","64.40","+1.35","+2.09%","173.36K","31/08"
"Francescass","FRAN","6.28","6.51","6.17","-0.13","-2.03%","1.03M","31/08"
"Franklin Electric","FELE","48.90","48.95","48.35","+0.30","+0.62%","75.82K","31/08"
"Franklin Street Properties","FSP","8.57","8.57","8.33","+0.21","+2.51%","136.06K","30/08"
"Freds","FRED","1.71","1.75","1.52","+0.18","+11.76%","1.00M","31/08"
"FTD Companies Inc","FTD","3.58","3.60","3.49","+0.08","+2.29%","46.51K","31/08"
"FutureFuel","FF","14.83","14.89","14.58","+0.08","+0.54%","46.85K","31/08"
"G-III Apparel","GIII","45.48","45.65","43.31","+1.93","+4.43%","628.34K","31/08"
"Gannett","GCI","10.28","10.48","10.14","-0.25","-2.37%","1.36M","31/08"
"Genesco","GCO","50.85","51.35","49.40","+1.25","+2.52%","617.84K","31/08"
"Gentherm","THRM","49.20","49.30","47.70","+0.55","+1.13%","193.80K","31/08"
"Geo","GEO","25.37","25.47","25.12","-0.08","-0.31%","555.89K","31/08"
"Geospace","GEOS","14.13","14.26","13.77","-0.08","-0.56%","72.13K","31/08"
"Getty","GTY","29.11","29.30","28.95","-0.11","-0.38%","118.25K","31/08"
"Gibraltar Industries","ROCK","45.40","45.45","44.60","+0.10","+0.22%","159.68K","31/08"
"Glacier","GBCI","45.68","45.85","44.96","+0.51","+1.13%","338.79K","31/08"
"Glatfelter","GLT","19.23","19.43","18.88","+0.19","+1.00%","222.72K","31/08"
"Government Propertiesome","GOV","16.91","16.98","16.65","0.00","0.00%","579.28K","31/08"
"Great Western Bancorp Inc","GWB","43.54","43.60","43.04","+0.32","+0.74%","268.76K","31/08"
"Green Dot","GDOT","85.67","85.80","84.91","+0.48","+0.56%","225.12K","31/08"
"Green Plains Energy","GPRE","17.75","17.90","17.25","+0.20","+1.14%","529.78K","31/08"
"Greenbrier","GBX","58.00","58.45","57.90","-0.15","-0.26%","202.61K","31/08"
"Greenhill&Co","GHL","27.50","27.65","27.30","-0.15","-0.54%","612.23K","31/08"
"Griffon","GFF","18.25","18.30","17.83","-0.05","-0.27%","135.23K","31/08"
"Group 1 Automotive","GPI","77.09","77.33","76.23","+0.40","+0.52%","120.44K","31/08"
"Guess?","GES","24.50","24.78","23.80","+0.27","+1.11%","1.83M","31/08"
"Gulf Island Fabrication","GIFI","9.45","9.56","9.25","-0.10","-1.05%","19.91K","31/08"
"H B Fuller","FUL","56.99","57.16","56.57","0.00","0.00%","237.24K","31/08"
"Haemonetics","HAE","111.64","111.79","108.95","+2.24","+2.05%","424.90K","31/08"
"Hanmi","HAFC","26.100","26.350","26.050","-0.250","-0.95%","163.07K","31/08"
"Harmonic","HLIT","5.450","5.450","5.350","0.000","0.00%","257.20K","31/08"
"Harsco","HSC","28.25","28.48","27.45","+0.55","+1.99%","493.97K","31/08"
"Haverty Furniture","HVT","22.10","22.10","21.68","+0.10","+0.45%","98.26K","31/08"
"Hawaiian","HA","41.50","42.00","41.20","+0.15","+0.36%","369.36K","31/08"
"Hawkins","HWKN","41.30","41.70","40.85","+0.30","+0.73%","20.57K","31/08"
"Haynes","HAYN","39.40","39.57","38.10","+1.38","+3.63%","44.34K","31/08"
"HCI Group Inc","HCI","40.50","41.07","40.33","-0.25","-0.61%","44.56K","31/08"
"Healthcare Services","HCSG","41.21","41.27","40.85","+0.13","+0.32%","449.00K","31/08"
"Healthequity Inc","HQY","94.21","94.57","92.23","+1.66","+1.79%","446.73K","31/08"
"HealthStream","HSTM","31.73","31.80","30.88","+0.83","+2.69%","169.48K","31/08"
"Heartland Express","HTLD","20.45","20.63","19.82","-0.07","-0.34%","274.52K","31/08"
"Heidrick&Struggles","HSII","44.20","44.65","43.30","0.00","0.00%","110.38K","31/08"
"Helix","HLX","9.36","9.36","9.07","+0.17","+1.85%","589.62K","31/08"
"HFF","HF","45.41","45.61","44.67","+0.49","+1.09%","112.67K","31/08"
"Hibbett Sports","HIBB","20.55","20.60","19.75","+0.65","+3.27%","773.41K","31/08"
"HighPoint","HPR","5.51","5.54","5.25","+0.20","+3.77%","1.44M","31/08"
"Hillenbrand","HI","51.15","51.20","50.65","+0.20","+0.39%","165.87K","31/08"
"HMS Holdings","HMSY","32.05","32.14","31.72","-0.04","-0.12%","350.98K","31/08"
"Home BancShares","HOMB","23.41","23.47","23.09","+0.19","+0.82%","420.36K","31/08"
"Hope Bancorp","HOPE","17.51","17.53","17.28","+0.12","+0.69%","386.81K","31/08"
"Horace Mann Educators","HMN","46.30","46.40","45.60","0.00","0.00%","82.05K","31/08"
"Hornbeck","HOS","4.41","4.42","4.31","+0.03","+0.68%","44.96K","31/08"
"Hub Group","HUBG","52.85","53.25","52.50","-0.35","-0.66%","199.34K","31/08"
"Iconix Brand","ICON","0.35","0.40","0.34","0.00","0.09%","1.60M","31/08"
"ICU Medical","ICUI","306.00","306.25","301.05","+2.35","+0.77%","86.83K","31/08"
"II-VI","IIVI","49.75","50.68","49.60","-0.70","-1.39%","626.16K","31/08"
"ILG","ILG","34.13","34.75","34.02","-0.66","-1.90%","12.52M","31/08"
"Independent Bank","INDB","91.10","91.23","89.75","+0.85","+0.94%","51.68K","31/08"
"Ingevity","NGVT","101.0100","101.1950","99.6700","+1.1200","+1.12%","165.23K","31/08"
"Innophoss","IPHS","43.71","43.91","43.13","+0.13","+0.30%","67.81K","31/08"
"Innospec","IOSP","77.60","77.75","76.45","+0.85","+1.11%","54.10K","31/08"
"Inogen Inc","INGN","264.91","266.58","258.75","+3.30","+1.26%","218.44K","31/08"
"Insight Enterprises","NSIT","55.14","55.60","54.97","-0.04","-0.07%","134.69K","31/08"
"Insperity","NSP","119.85","120.20","117.75","+1.15","+0.97%","202.60K","31/08"
"Installed Building","IBP","46.55","47.20","46.30","-0.30","-0.64%","106.17K","31/08"
"Integer Hld","ITGR","79.90","80.53","78.80","+0.90","+1.14%","213.88K","31/08"
"Integra","IART","59.47","59.56","58.57","+0.30","+0.51%","366.98K","31/08"
"Inter Parfums","IPAR","65.30","65.50","64.25","+0.75","+1.16%","68.44K","31/08"
"Interactive Brokers","IBKR","62.16","62.31","61.06","+0.60","+0.97%","457.09K","31/08"
"Interface, Inc.","TILE","23.55","23.70","23.10","+0.15","+0.64%","223.41K","31/08"
"INTL FCStone","INTL","55.76","56.40","55.31","-0.50","-0.89%","34.18K","31/08"
"Intrepid Potash","IPI","3.400","3.450","3.340","-0.040","-1.16%","506.86K","31/08"
"Invacare","IVC","15.20","15.50","15.05","-0.20","-1.30%","194.96K","31/08"
"Investment Tech","ITG","21.88","21.89","21.36","+0.26","+1.20%","83.11K","31/08"
"Iridium","IRDM","20.25","20.45","19.95","-0.05","-0.25%","834.32K","31/08"
"iRobot","IRBT","113.50","115.63","113.37","-2.81","-2.42%","595.34K","31/08"
"Itron","ITRI","66.40","66.50","65.40","+0.40","+0.61%","220.98K","31/08"
"J & J Snack Foods","JJSF","145.50","146.14","143.30","+1.41","+0.98%","53.32K","31/08"
"John Bean Tech","JBT","118.30","118.80","116.40","+0.85","+0.72%","118.18K","31/08"
"Kaiser","KALU","109.59","110.29","108.75","+0.40","+0.37%","43.99K","31/08"
"Kaman","KAMN","65.21","65.42","64.74","+0.15","+0.23%","148.14K","31/08"
"KapStone Paper&Packaging","KS","34.35","34.47","34.33","-0.12","-0.35%","1.49M","31/08"
"Kelly Services A","KELYA","25.21","25.28","24.81","+0.17","+0.68%","102.13K","31/08"
"Kirklands","KIRK","9.09","9.75","9.05","-0.25","-2.68%","695.85K","31/08"
"Kite","KRG","17.48","17.67","17.25","-0.15","-0.85%","634.59K","31/08"
"Knight Transportation","KNX","34.13","34.34","33.51","+0.42","+1.25%","2.12M","31/08"
"Kopin","KOPN","2.320","2.330","2.275","+0.010","+0.43%","190.51K","31/08"
"Koppers","KOP","35.45","35.75","35.35","-0.20","-0.56%","143.06K","31/08"
"Korn/Ferry","KFY","67.13","67.22","66.45","+0.20","+0.30%","274.76K","31/08"
"Kraton","KRA","47.03","47.05","46.36","+0.12","+0.26%","99.37K","31/08"
"Kulicke&Soffa","KLIC","25.79","25.94","25.40","-0.09","-0.35%","742.03K","31/08"
"La-Z-Boy","LZB","33.25","33.35","32.90","+0.10","+0.30%","345.74K","31/08"
"Lannett Com","LCI","5.35","5.40","5.15","0.00","0.00%","1.55M","31/08"
"LCI Industries","LCII","92.95","93.70","91.35","-0.05","-0.05%","140.00K","31/08"
"Legacy Texas Financial Grp","LTXB","46.27","46.37","45.26","+0.98","+2.16%","210.30K","31/08"
"Lendingtree","TREE","253.35","256.15","248.00","+4.00","+1.60%","160.74K","31/08"
"Lexington","LXP","9.34","9.41","9.25","-0.04","-0.43%","1.13M","31/08"
"LGI Homes","LGIH","57.60","57.86","57.22","+0.04","+0.07%","210.11K","31/08"
"LHC Group","LHCG","98.93","99.23","97.92","+0.93","+0.95%","169.47K","31/08"
"Ligand","LGND","259.69","261.33","255.98","+2.07","+0.80%","271.87K","31/08"
