"Name","Symbol","Last","High","Low","Chg.","Chg. %","Vol.","Time"
"California Water Service","CWT","41.20","41.35","40.65","+0.05","+0.12%","174.75K","15:59:59"
"Callaway Golf","ELY","19.06","19.51","18.91","-0.29","-1.50%","1.48M","15:59:59"
"Cambrex","CBM","60.25","61.30","58.65","+2.20","+3.79%","718.18K","15:59:59"
"Cantel Medical","CMD","95.31","96.48","94.77","+0.36","+0.38%","320.29K","15:59:59"
"Capella","CPLA","104.20","105.90","103.85","-1.10","-1.04%","76.39K","15:59:59"
"Capstead Mortgage","CMO","8.58","8.65","8.55","-0.05","-0.58%","642.90K","15:59:59"
"Carbo Ceramics","CRR","9.69","9.80","9.21","+0.15","+1.57%","299.78K","15:59:59"
"Cardtronics","CATM","26.08","26.90","25.93","-0.61","-2.29%","170.61K","15:59:59"
"Career","CECO","18.27","18.71","18.00","-0.18","-0.98%","596.69K","15:59:59"
"Caretrust Inc","CTRE","16.70","16.96","16.66","-0.21","-1.24%","530.46K","15:59:59"
"Carrizo Oil&Gas","CRZO","28.51","28.87","28.26","+0.09","+0.32%","2.23M","15:59:59"
"Cato","CATO","26.00","26.71","25.79","-0.32","-1.22%","280.38K","15:59:59"
"Cavco","CVCO","214.00","220.95","210.30","-5.80","-2.64%","51.55K","15:59:59"
"Cedar Realty","CDR","4.85","4.95","4.84","-0.10","-2.02%","320.99K","15:59:59"
"Celadon","CGIP","3.23","3.38","3.23","-0.12","-3.58%","24.92K","15:58:00"
"Central Garden&Pet","CENT","42.59","43.32","42.41","-0.68","-1.57%","39.91K","15:59:59"
"Central Garden&Pet A","CENTA","39.60","40.23","39.49","-0.61","-1.52%","86.03K","15:59:59"
"Century Aluminum","CENX","13.23","13.75","13.17","-0.16","-1.19%","2.01M","15:59:59"
"CEVA","CEVA","31.75","32.85","31.65","-0.60","-1.85%","67.20K","15:59:59"
"Chart Industries","GTLS","75.12","76.23","74.67","-0.11","-0.15%","357.72K","15:59:59"
"Chemed","CHE","320.65","330.91","320.36","-8.91","-2.70%","150.20K","15:59:59"
"Chemours Co","CC","44.820","45.900","44.340","-0.250","-0.55%","1.20M","15:59:59"
"Chesapeake Lodging","CHSP","32.28","32.84","32.27","-0.47","-1.44%","330.55K","15:59:59"
"Chuy's Holdings","CHUY","32.450","33.900","32.150","-1.300","-3.85%","84.51K","15:59:59"
"Cincinnati Bell","CBB","13.400","13.600","12.900","+0.100","+0.75%","442.76K","15:59:59"
"CIRCOR","CIR","39.62","40.23","39.35","+0.25","+0.64%","235.39K","15:59:59"
"City Holding","CHCO","80.36","80.95","79.73","-0.45","-0.56%","58.12K","15:59:59"
"Clearwater Paper","CLW","22.80","23.17","22.75","-0.35","-1.51%","178.18K","15:59:59"
"Cloud Peak Energy","CLD","3.030","3.280","3.010","-0.210","-6.48%","1.18M","15:59:59"
"CMTSU Liquidation","CBRI","0.003","0.003","0.003","-0.001","-14.29%","14.26K","12:17:00"
"Cogent","CCOI","52.15","53.05","51.85","-0.50","-0.95%","189.58K","15:59:59"
"Coherent","COHR","170.31","173.88","169.65","-1.14","-0.66%","509.97K","15:59:59"
"Cohu","COHU","25.18","25.94","25.14","-0.36","-1.41%","199.98K","15:59:59"
"Columbia Banking","COLB","42.35","42.77","42.02","-0.35","-0.82%","209.52K","15:59:59"
"Comfort Systems","FIX","47.95","48.55","47.60","-0.25","-0.52%","261.26K","15:59:59"
"Community Bank System","CBU","64.63","65.36","63.97","-0.30","-0.46%","325.60K","15:59:59"
"Community Health Systems","CYH","3.05","3.14","2.98","-0.04","-1.29%","2.75M","15:59:59"
"Computer Programs&Systems","CPSI","34.10","34.44","33.90","-0.20","-0.58%","105.14K","15:59:59"
"Comtech","CMTL","32.99","34.10","32.99","-0.48","-1.43%","221.43K","15:59:59"
"CONMED","CNMD","74.11","75.04","73.36","-0.57","-0.76%","159.18K","15:59:59"
"Consolidated Communications","CNSL","12.92","12.93","12.43","+0.45","+3.61%","770.07K","15:59:59"
"Contango Oil&Gas","MCF","5.86","5.95","5.81","+0.04","+0.69%","18.27K","16:00:00"
"Cooper Stnd","CPS","134.50","135.66","132.65","+0.65","+0.49%","131.01K","15:59:59"
"Core-Mark","CORE","23.90","24.23","23.71","-0.30","-1.24%","210.04K","15:59:59"
"CoreSite","COR","112.00","112.00","110.30","+0.08","+0.07%","493.28K","15:59:59"
"Corindus Vascular Robotics","CR3","0.917","0.917","0.917","-0.021","-2.24%","0","02:20:00"
"CorVel","CRVL","55.30","56.80","55.30","-1.30","-2.30%","15.01K","15:59:59"
"CPB","CPF","29.00","29.46","28.93","-0.30","-1.02%","92.52K","15:59:59"
"Cray","CRAY","26.35","26.40","25.70","+0.75","+2.93%","292.12K","15:59:59"
"Crocs","CROX","17.13","17.51","16.92","-0.22","-1.27%","1.36M","15:59:59"
"Cross Country","CCRN","11.75","12.00","11.69","-0.11","-0.93%","104.38K","15:59:59"
"CryoLife","CRY","30.25","30.90","30.25","-0.45","-1.47%","97.28K","15:59:59"
"CSG Systems","CSGS","40.71","41.26","40.26","-0.36","-0.88%","206.79K","15:59:59"
"CTS Corp","CTS","36.00","37.15","35.90","-1.00","-2.70%","259.10K","15:59:59"
"Cubic","CUB","68.60","69.55","68.20","-0.15","-0.22%","77.75K","15:59:59"
"Customers Bancorp","CUBI","28.73","29.06","28.63","-0.15","-0.52%","99.83K","15:59:59"
"CVB Financial","CVBF","23.51","23.71","23.35","-0.14","-0.59%","324.62K","15:59:59"
"Daktronics","DAKT","8.43","8.55","8.38","+0.06","+0.72%","94.83K","15:59:59"
"Darling Ingredients","DAR","19.88","20.25","19.80","-0.16","-0.80%","1.15M","15:59:59"
"Dave & Buster’s Entertainment","PLAY","48.06","50.05","47.95","-1.54","-3.10%","814.94K","16:00:02"
"Depomed","DEPO","8.23","8.40","8.19","-0.03","-0.36%","1.79M","15:59:59"
"DHI Group","DHX","2.10","2.15","2.10","-0.05","-2.33%","166.27K","15:59:59"
"Diamondrock Hospitality","DRH","12.09","12.38","12.07","-0.27","-2.18%","2.07M","15:59:59"
"Digi","DGII","13.15","13.70","13.15","-0.50","-3.66%","85.07K","15:59:59"
"Dime Community","DCOM","20.15","20.40","20.05","-0.10","-0.49%","96.90K","15:59:59"
"DineEquity","DIN","68.17","71.81","68.01","-2.80","-3.95%","382.74K","15:59:59"
"Diodes","DIOD","38.35","38.70","38.14","+0.34","+0.89%","491.04K","15:59:59"
"Diplomat Pharmacy","DPLO","21.30","22.31","21.05","-1.07","-4.78%","1.49M","15:59:59"
"Donnelley Financial Solutions","DFIN","20.83","21.21","20.69","-0.12","-0.57%","237.16K","15:59:59"
"Dorman","DORM","71.26","73.42","70.90","-1.40","-1.93%","160.75K","15:59:59"
"DSP Group","DSPG","13.05","13.25","12.95","-0.05","-0.38%","47.72K","15:59:59"
"DXP Enterprises","DXPE","43.24","44.88","43.06","-0.81","-1.84%","59.48K","15:59:59"
"Eagle Pharm","EGRX","81.12","83.35","80.70","-0.81","-0.99%","193.15K","15:59:59"
"EastGroup Properties","EGP","92.16","92.80","91.59","-0.38","-0.41%","251.05K","15:59:59"
"Ebix","EBIX","82.90","85.40","82.40","-2.25","-2.64%","98.83K","15:59:59"
"Echo Global","ECHO","30.70","32.00","30.35","-0.65","-2.07%","619.28K","15:59:59"
"eHealth","EHTH","24.28","24.36","23.75","+0.21","+0.87%","172.20K","15:59:59"
"El Paso Electric","EE","61.00","61.08","60.20","+0.25","+0.41%","439.38K","15:59:59"
"El Pollo Loco Holdings Inc","LOCO","11.75","12.10","11.60","-0.20","-1.67%","199.70K","16:00:02"
"Electro Scientific","ESIO","17.58","18.23","17.36","-0.17","-0.96%","364.38K","15:59:59"
"Electronics for Imaging","EFII","34.19","35.05","33.79","-0.69","-1.98%","282.16K","15:59:59"
"Emergent Biosolutions","EBS","53.99","54.68","53.75","-0.20","-0.37%","243.29K","15:59:59"
"Employers","EIG","42.70","42.83","42.10","+0.65","+1.55%","92.66K","15:59:59"
"Enanta","ENTA","112.42","118.60","111.41","-3.18","-2.75%","254.29K","15:59:59"
"Encore Capital","ECPG","36.80","36.80","36.25","+0.30","+0.82%","491.74K","15:59:59"
"Encore Wire","WIRE","47.90","48.75","47.80","-0.25","-0.52%","111.69K","16:00:01"
"Engility","EGL","34.280","35.140","34.080","-0.220","-0.64%","71.36K","15:59:59"
"Enova International Inc","ENVA","37.80","38.75","37.35","-0.50","-1.31%","303.39K","15:59:59"
"Enpro Industries","NPO","72.55","73.44","71.98","+0.12","+0.17%","116.84K","15:59:59"
"ePlus","PLUS","100.85","102.45","100.50","-1.25","-1.22%","52.75K","16:00:01"
"Era Group Inc","ERA","13.41","13.60","13.39","-0.09","-0.67%","28.92K","15:59:59"
"ESCO Technologies","ESE","62.55","63.40","62.20","+0.30","+0.48%","83.57K","15:59:59"
"Essendant Inc","ESND","13.88","14.35","13.83","-0.32","-2.25%","129.51K","15:59:59"
"Ethan Allen Interiors","ETH","23.55","24.30","23.50","-0.65","-2.69%","370.81K","15:59:59"
"Evercore","EVR","113.35","113.70","112.45","+0.85","+0.76%","705.02K","15:59:59"
"EW Scripps A","SSP","12.95","13.09","12.72","-0.02","-0.15%","352.22K","16:00:02"
"ExlServices","EXLS","61.40","62.50","61.19","-0.96","-1.54%","104.93K","15:59:59"
"Exponent","EXPO","50.05","50.20","49.55","+0.55","+1.11%","280.82K","15:59:59"
"Express","EXPR","9.69","10.00","9.60","+0.01","+0.10%","1.39M","15:59:59"
"Exterran Corp","EXTN","26.71","27.22","26.68","-0.09","-0.34%","60.94K","15:59:59"
"EZCORP","EZPW","12.35","12.40","12.10","+0.10","+0.82%","614.80K","15:59:59"
"Fabrinet","FN","39.23","40.16","38.98","-0.75","-1.88%","325.89K","15:59:59"
"FARO","FARO","58.40","58.60","57.70","+0.30","+0.52%","88.22K","15:59:59"
"Federal Signal","FSS","24.06","24.26","23.80","+0.08","+0.33%","327.42K","15:59:59"
"Fidelity","LION","25.00","25.20","24.74","-0.15","-0.60%","136.64K","16:00:02"
"Fiesta","FRGI","29.850","30.875","29.700","-0.650","-2.13%","158.12K","15:59:59"
"First Bancorp","FBP","8.310","8.370","8.190","+0.010","+0.12%","1.95M","15:59:59"
"First Commonwealth Financial","FCF","16.40","16.59","16.31","-0.20","-1.20%","334.05K","15:59:59"
"First Financial Bancorp","FFBC","30.50","31.35","30.25","-0.90","-2.87%","600.95K","15:59:59"
"First Financial Bankshares","FFIN","58.05","58.43","57.55","+0.25","+0.43%","445.04K","15:59:59"
"First Midwest","FMBI","26.10","26.56","26.05","-0.44","-1.66%","597.19K","15:59:59"
"First NBC Bank","FNBCQ","0.05","0.05","0.04","0.00","0.00%","1.04K","15:13:00"
"FirstCash","FCFS","93.30","94.45","92.55","-0.50","-0.53%","192.80K","15:59:59"
"Five Below","FIVE","98.620","101.980","96.830","-2.620","-2.59%","1.38M","15:59:59"
"Flotek","FTK","3.07","3.11","3.00","+0.02","+0.66%","625.70K","15:59:59"
"Forestar","FOR","22.60","22.63","22.15","+0.35","+1.57%","60.74K","15:59:59"
"Forrester","FORR","43.55","43.93","43.40","+0.20","+0.46%","44.95K","15:59:59"
"Forward Air","FWRD","57.71","60.92","57.61","-2.71","-4.49%","321.47K","15:59:59"
"Four Corners Property Trust Inc","FCPT","24.65","24.76","24.43","-0.04","-0.16%","378.14K","15:59:59"
"Fox Factory","FOXF","50.85","51.70","50.55","-0.30","-0.59%","220.31K","15:59:59"
"Francescass","FRAN","7.60","8.08","7.51","-0.36","-4.52%","609.71K","15:59:59"
"Franklin Electric","FELE","49.20","49.40","45.70","+2.30","+4.90%","322.52K","15:59:59"
"Franklin Street Properties","FSP","8.59","8.64","8.50","-0.01","-0.12%","187.54K","16:00:00"
"Freds","FRED","2.06","2.21","2.05","-0.12","-5.50%","866.71K","15:59:59"
"FTD Companies Inc","FTD","3.43","3.68","3.36","-0.21","-5.77%","557.93K","15:59:59"
"FutureFuel","FF","13.35","13.57","13.32","-0.13","-0.96%","35.76K","15:59:59"
"G-III Apparel","GIII","46.33","47.02","45.62","-0.46","-0.98%","470.83K","15:59:59"
"Gannett","GCI","10.30","10.37","10.26","+0.10","+1.03%","874.89K","15:59:59"
"Genesco","GCO","39.85","41.40","39.45","-0.95","-2.33%","229.17K","15:59:59"
"Gentherm","THRM","40.60","41.30","40.10","-0.25","-0.61%","210.25K","16:00:01"
"Geo","GEO","25.41","25.94","25.38","-0.51","-1.97%","521.86K","15:59:59"
"Geospace","GEOS","14.35","15.09","14.26","-0.13","-0.90%","75.15K","15:59:59"
"Getty","GTY","28.36","28.73","28.30","+0.04","+0.14%","148.49K","15:59:59"
"Gibraltar Industries","ROCK","37.70","39.00","37.58","-0.85","-2.20%","164.75K","16:00:01"
"Glacier","GBCI","44.03","44.55","43.73","-0.30","-0.68%","486.47K","15:59:59"
"Glatfelter","GLT","20.41","20.51","20.30","+0.12","+0.59%","123.24K","15:59:59"
"Government Propertiesome","GOV","15.67","15.78","15.59","+0.01","+0.06%","709.06K","15:59:59"
"Great Western Bancorp Inc","GWB","41.94","42.01","41.51","+0.10","+0.24%","333.23K","15:59:59"
"Green Dot","GDOT","82.15","83.10","81.30","-0.35","-0.42%","296.89K","15:59:59"
"Green Plains Energy","GPRE","15.75","15.80","15.35","+0.35","+2.27%","845.44K","15:59:59"
"Greenbrier","GBX","57.45","58.60","57.05","+0.10","+0.17%","699.47K","15:59:59"
"Greenhill&Co","GHL","33.15","33.25","31.90","+1.10","+3.43%","595.40K","15:59:59"
"Griffon","GFF","17.90","18.55","17.83","-0.40","-2.19%","116.61K","15:59:59"
"Group 1 Automotive","GPI","67.00","68.64","66.48","-0.92","-1.35%","325.99K","15:59:59"
"Guess?","GES","22.08","23.21","21.93","-0.80","-3.50%","573.50K","15:59:59"
"Gulf Island Fabrication","GIFI","9.25","9.40","9.10","-0.05","-0.54%","58.75K","15:59:59"
"H B Fuller","FUL","55.67","56.08","55.38","+0.41","+0.74%","201.37K","15:59:59"
"Haemonetics","HAE","99.07","100.69","98.40","-0.66","-0.66%","1.03M","15:59:59"
"Hanmi","HAFC","27.250","27.775","27.150","-0.350","-1.27%","216.47K","16:00:02"
"Harmonic","HLIT","4.375","4.400","4.300","-0.075","-1.69%","243.41K","16:00:01"
"Harsco","HSC","24.10","24.25","23.70","+0.50","+2.12%","413.77K","15:59:59"
"Haverty Furniture","HVT","20.50","21.05","20.43","-0.45","-2.15%","133.80K","15:59:59"
"Hawaiian","HA","36.35","38.15","35.95","-1.55","-4.09%","1.09M","16:00:02"
"Hawkins","HWKN","37.70","38.61","37.70","-0.15","-0.40%","21.68K","16:00:02"
"Haynes","HAYN","40.89","41.22","39.39","+1.78","+4.55%","94.22K","16:00:02"
"HCI Group Inc","HCI","41.96","42.22","41.66","-0.11","-0.26%","23.75K","15:59:59"
"Healthcare Services","HCSG","39.40","40.50","39.13","-0.52","-1.30%","833.25K","16:00:01"
"Healthequity Inc","HQY","79.85","83.00","79.20","-2.62","-3.18%","358.84K","16:00:02"
"HealthStream","HSTM","27.26","30.28","26.18","-1.90","-6.52%","394.72K","16:00:02"
"Heartland Express","HTLD","19.80","21.65","19.40","-1.55","-7.26%","1.41M","16:00:02"
"Heidrick&Struggles","HSII","34.50","35.75","33.85","-0.70","-1.99%","168.70K","16:00:01"
"Helix","HLX","8.99","9.58","8.77","+0.24","+2.74%","2.37M","15:59:59"
"HFF","HF","36.39","37.03","36.17","-0.52","-1.41%","433.71K","15:59:59"
"Hibbett Sports","HIBB","23.30","24.50","23.20","-0.80","-3.32%","433.55K","16:00:02"
"HighPoint","HPR","7.02","7.07","6.77","+0.18","+2.63%","1.67M","15:59:59"
"Hillenbrand","HI","49.25","49.75","48.95","-0.05","-0.10%","283.87K","15:59:59"
"HMS Holdings","HMSY","23.99","24.53","23.72","-0.34","-1.40%","890.26K","16:00:01"
"Home BancShares","HOMB","23.08","23.54","23.02","-0.43","-1.83%","706.03K","16:00:01"
"Hope Bancorp","HOPE","17.49","17.80","17.37","-0.22","-1.24%","903.92K","16:00:02"
"Horace Mann Educators","HMN","44.45","45.00","44.28","-0.25","-0.56%","82.17K","15:59:59"
"Hornbeck","HOS","4.97","5.02","4.82","+0.20","+4.19%","145.62K","15:59:59"
"Hub Group","HUBG","46.70","51.10","46.60","-3.70","-7.34%","586.26K","16:00:01"
"Iconix Brand","ICON","0.60","0.67","0.60","-0.05","-8.26%","1.39M","16:00:02"
"ICU Medical","ICUI","297.65","305.70","295.70","-4.35","-1.44%","119.47K","16:00:02"
"II-VI","IIVI","44.90","45.80","44.48","+0.05","+0.11%","371.15K","16:00:01"
"ILG","ILG","34.06","34.49","33.76","-0.34","-0.99%","621.99K","16:00:01"
"Independent Bank","INDB","90.15","91.05","89.60","-0.50","-0.55%","187.47K","16:00:02"
"Ingevity","NGVT","87.6700","89.5700","86.8000","-0.6100","-0.69%","296.69K","15:59:59"
"Innophoss","IPHS","49.13","49.83","49.06","-0.35","-0.71%","38.44K","16:00:02"
"Innospec","IOSP","79.05","80.45","78.90","-0.70","-0.88%","102.86K","16:00:02"
"Inogen Inc","INGN","202.39","211.22","201.57","-7.98","-3.79%","199.05K","16:00:02"
"Insight Enterprises","NSIT","50.32","52.00","50.08","-1.09","-2.12%","231.42K","16:00:02"
"Insperity","NSP","97.90","99.90","96.70","-0.85","-0.86%","261.36K","15:59:59"
"Installed Building","IBP","54.85","57.75","54.65","-2.35","-4.11%","173.60K","15:59:59"
"Integer Hld","ITGR","72.55","73.14","72.00","-0.20","-0.27%","459.74K","15:59:59"
"Integra","IART","62.66","63.81","62.20","-0.78","-1.23%","869.11K","16:00:02"
"Inter Parfums","IPAR","57.20","57.40","56.50","+0.30","+0.53%","173.55K","16:00:02"
"Interactive Brokers","IBKR","62.57","64.14","62.34","-1.00","-1.57%","435.09K","16:00:01"
"Interface, Inc.","TILE","23.50","23.60","23.18","+0.25","+1.08%","394.14K","16:00:01"
"INTL FCStone","INTL","54.90","55.72","54.65","+0.26","+0.48%","39.04K","16:00:02"
"Intrepid Potash","IPI","4.090","4.225","4.080","+0.060","+1.49%","719.22K","15:59:59"
"Invacare","IVC","17.20","17.70","17.05","-0.45","-2.55%","181.59K","15:59:59"
"Investment Tech","ITG","22.64","22.78","22.48","+0.11","+0.49%","159.00K","15:59:59"
"Iridium","IRDM","17.95","18.20","17.74","-0.10","-0.55%","803.69K","16:00:01"
"iRobot","IRBT","71.19","74.45","70.88","-2.06","-2.81%","1.40M","16:00:01"
"Itron","ITRI","60.25","61.50","60.05","-0.85","-1.39%","176.61K","16:00:01"
"J & J Snack Foods","JJSF","154.25","155.21","153.12","-0.21","-0.14%","44.40K","16:00:02"
"John Bean Tech","JBT","94.25","95.60","93.75","+0.20","+0.21%","204.50K","15:59:59"
"Kaiser","KALU","112.06","119.66","110.30","+2.85","+2.61%","449.90K","16:00:00"
"Kaman","KAMN","66.44","67.75","65.50","-0.60","-0.90%","306.69K","15:59:59"
"KapStone Paper&Packaging","KS","34.67","34.75","34.64","+0.01","+0.03%","423.63K","15:59:59"
"Kelly Services A","KELYA","23.39","23.48","23.20","+0.12","+0.52%","83.62K","16:00:02"
"Kirklands","KIRK","11.35","11.51","11.17","-0.09","-0.79%","92.99K","16:00:02"
