Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
CLD,"Cloud Peak Energy Inc",2.52,0.03,+1.20%,2.55,2.48,253800,08/29/18
CLDT,"Chatham Lodging Trust [Reit]",21.92,0.18,+0.83%,22.03,21.55,322200,08/29/18
CLW,"Clearwater Paper Corp",28.65,-0.3,-1.04%,28.95,28.41,102200,08/29/18
CMO,"Capstead Mortgage Corp",8.37,0,0.00%,8.39,8.35,299200,08/29/18
CMTL,"Comtech Telecom Co",35.96,0.06,+0.17%,36.18,35.69,65800,08/29/18
CNMD,"C O N M E D Cp",79.61,1.62,+2.08%,79.86,77.93,134900,08/29/18
CNSL,"Consolidated Communications Holdings Inc",12.22,0,0.00%,12.35,12,360200,08/29/18
COHU,"Cohu Inc",26.72,-0.11,-0.41%,26.84,26.44,139600,08/29/18
COKE,"Coca Cola Bot Cons",165.35,0.25,+0.15%,167,163.91,47100,08/29/18
COLB,"Columbia Banking Sys",41.8,-0.01,-0.02%,42.01,41.56,170900,08/29/18
CORE,"Core Mark Holding",34.67,0.2,+0.58%,34.98,34,488400,08/29/18
CORT,"Corcept Therapeutics",14.81,1.02,+7.40%,14.88,13.91,1400200,08/29/18
CPF,"Central Pacific Financial Co",28.59,0.15,+0.53%,28.63,28.14,84600,08/29/18
CPS,"Cooper Std Hldg Inc",142.84,0.01,+0.01%,144.16,141.12,86200,08/29/18
CPSI,"Computer Programs",27.5,0.5,+1.85%,27.65,26.85,127100,08/29/18
CRAY,"Cray Inc",21.9,0.35,+1.62%,21.9,21.3,155400,08/29/18
CROX,"Crocs Inc",20.52,0.1,+0.49%,20.58,19.81,835600,08/29/18
CRR,"Carbo Ceramics",8.78,0.07,+0.80%,8.85,8.65,202100,08/29/18
CRVL,"Corvel Cp",59.8,-0.5,-0.83%,60.65,59.75,26000,08/29/18
CRY,Cryolife,34.2,0.4,+1.18%,34.4,33.9,123800,08/29/18
CRZO,"Carrizo Oil & Gas",23.73,0.44,+1.89%,23.93,23.09,1734800,08/29/18
CSGS,"C S G Sys Intl",36.99,0.06,+0.16%,37.06,36.56,135400,08/29/18
CTB,"Cooper Tire & Rubber Company",29.45,-0.3,-1.01%,29.8,29.25,481200,08/29/18
CTRE,"Caretrust REIT Inc",18.44,-0.06,-0.32%,18.59,18.35,577500,08/29/18
CTRL,"Control4 Corp",33.09,-0.6,-1.78%,33.98,32.69,761200,08/29/18
CTS,"Cts Corp",36.65,0.05,+0.14%,36.75,36.3,82500,08/29/18
CUB,"Cubic Corp",76.75,-0.1,-0.13%,77.24,76,90000,08/29/18
CUBI,"Customers Bancorp",24.67,0.01,+0.04%,24.71,24.3,119100,08/29/18
CUTR,"Cutera Inc",32.15,-1.25,-3.74%,33.6,31.85,167000,08/29/18
CVBF,"Cvb Financial Corp",23.95,-0.08,-0.33%,24.06,23.81,437400,08/29/18
CVCO,"Cavco Inds Inc",244.9,0.55,+0.23%,248.57,241.45,37300,08/29/18
CVGW,"Calavo Growers Inc",103.85,1.15,+1.12%,104.1,102.5,68800,08/29/18
CWT,"California Water Service Group Holding",40.65,0.4,+0.99%,40.75,40.25,152500,08/29/18
CYH,"Community Health Systems",3.65,0.08,+2.24%,3.68,3.51,1295600,08/29/18
CYTK,Cytokinetics,7.55,0.35,+4.86%,7.65,7.18,322800,08/29/18
DAKT,"Daktronics Inc",7.82,0.12,+1.56%,7.87,7.64,226700,08/29/18
DAR,"Darling International Inc",20.02,-0.16,-0.79%,20.21,20.01,732800,08/29/18
DBD,"Diebold Nixdorf Inc",4.8,-0.2,-4.00%,5.28,4.7,2993800,08/29/18
DCOM,"Dime Community Bncsh",18.25,-0.15,-0.82%,18.43,18.1,242400,08/29/18
DDD,"3D Systems Corp",21.19,0.1,+0.47%,21.41,20.9,1483900,08/29/18
DEA,"Easterly Government Properties",20.28,0,0.00%,20.32,20.24,263900,08/29/18
DF,"Dean Foods Company",7.57,0.13,+1.75%,7.64,7.42,1403400,08/29/18
DFIN,"Donnelly Financial Solutions Inc",20.64,0.19,+0.93%,20.68,20.31,111900,08/29/18
DGII,"Digi Intl Inc",13.25,-0.05,-0.38%,13.44,13.15,38800,08/29/18
DIN,"Dineequity Inc",81.79,-0.12,-0.15%,82.44,81.38,161300,08/29/18
DIOD,"Diodes Inc",38.21,-0.5,-1.29%,38.77,38.16,184100,08/29/18
DNR,"Denbury Resources",5.4,0.17,+3.25%,5.45,5.2,10306700,08/29/18
DORM,"Dorman Products Inc",80.95,0.12,+0.15%,81.61,80.59,44400,08/29/18
DPLO,"Diplomat Pharmacy Inc",20.57,0.77,+3.89%,20.7,19.7,883100,08/29/18
DRH,"Diamondrock Hospitality Company",11.95,0.06,+0.50%,12.04,11.87,1367700,08/29/18
DSPG,"D S P Group Inc",12.85,-0.05,-0.39%,13,12.85,43500,08/29/18
DSW,"DSW Inc",32.66,-0.04,-0.12%,33.44,32.05,3784800,08/29/18
DXPE,"Dxp Enterprise",46.64,-0.35,-0.74%,46.98,45.92,24900,08/29/18
EBIX,"Ebix Inc",78.95,0.85,+1.09%,79.85,77.95,190700,08/29/18
EBS,"Emergent Biosolutions",62.53,1,+1.63%,62.85,59.89,499300,08/29/18
ECHO,"Echo Global Logistic",32.75,-0.4,-1.21%,33.2,32.35,315200,08/29/18
ECOL,"US Ecology Inc",72.45,-0.45,-0.62%,72.95,72.25,34000,08/29/18
ECPG,"Encore Capital Grp",38.55,-0.15,-0.39%,39.15,38.17,309400,08/29/18
EE,"El Paso Electric Company",62,0.1,+0.16%,62.25,61.85,250100,08/29/18
EFII,"Elec Imaging Inc",34.56,0.14,+0.41%,34.57,34.09,617200,08/29/18
EGHT,"8X8 Inc",22.5,0.1,+0.45%,22.6,22.15,511800,08/29/18
EGL,"Engility Holdings Inc",35.06,0.09,+0.26%,35.12,34.71,64900,08/29/18
EGOV,"Nic Inc",16.8,-0.05,-0.30%,16.95,16.77,356500,08/29/18
EGP,"Eastgroup Properties",97.54,-0.26,-0.27%,98.29,97.52,169600,08/29/18
EGRX,"Eagle Pharmaceutical",81.63,0.08,+0.10%,82.33,80.31,111400,08/29/18
EHTH,"Ehealth Inc",29.34,-0.98,-3.23%,30.25,29.31,107900,08/29/18
EIG,"Employers Holdings Inc",45.05,0.5,+1.12%,45.15,44.4,106700,08/29/18
ELY,"Callaway Golf Company",22.7,-0.06,-0.26%,22.81,22.5,919600,08/29/18
ENDP,"Endo Int'l Plc",16.68,0.1,+0.60%,16.82,16.16,3726300,08/29/18
ENSG,"The Ensign Group In",38.69,0.44,+1.15%,38.89,38.23,141500,08/29/18
ENTA,"Enanta Pharmaceutica",91.17,0.29,+0.32%,91.9,90.04,162900,08/29/18
ENVA,"Enova International Inc",34.2,-0.25,-0.73%,34.45,33.85,184200,08/29/18
EPAY,"Bottomline Tech In",64.76,-0.26,-0.40%,65.9,64.72,334700,08/29/18
ERA,"Era Group Inc",12.26,0.1,+0.82%,12.3,12.03,22200,08/29/18
ESE,"Esco Technologies Inc",68.2,0,0.00%,68.5,67.95,125200,08/29/18
ESIO,"Electro Sci Inds",22.54,-0.06,-0.27%,22.7,22.35,347800,08/29/18
ESND,"Essendant Inc",14.16,-0.22,-1.53%,14.39,13.97,192700,08/29/18
ETH,"Ethan Allen Interiors Inc",22.6,-0.05,-0.22%,22.8,22.35,160800,08/29/18
EVTC,"Evertec Inc",24.15,-0.3,-1.23%,24.6,23.9,293100,08/29/18
EXLS,"Exlservice Holdings",62.56,1.06,+1.72%,62.66,61.26,107400,08/29/18
EXPO,"Exponent Inc",51.35,0.15,+0.29%,51.58,50.75,136600,08/29/18
EXPR,"Express Inc",9.93,-0.06,-0.60%,10.41,9.04,9708800,08/29/18
EXTN,"Exterran Corp",28.26,-0.18,-0.63%,28.48,28.1,66400,08/29/18
EXTR,"Extreme Networks",6.4,0.06,+0.95%,6.44,6.32,2663300,08/29/18
EZPW,"Ezcorp Inc",11.05,0,0.00%,11.1,11,223700,08/29/18
FARO,"Faro Tech Inc",68,-0.05,-0.07%,68.55,67.65,90200,08/29/18
FBP,"First Bancorp",8.74,-0.12,-1.35%,8.87,8.66,1341800,08/29/18
FCF,"First Commonwealth Financial Corp",16.7,0.03,+0.18%,16.72,16.51,179200,08/29/18
FCFS,"First Cash Fin Svcs",81.35,-0.45,-0.55%,82.3,81.25,127800,08/29/18
FCN,"Fti Consulting",74.93,-0.13,-0.17%,75.35,74.51,221000,08/29/18
FCPT,"Four Corners Property Trust In",27.07,0.01,+0.04%,27.24,27.01,400700,08/29/18
FELE,"Franklin Electric Co",48.9,0.15,+0.31%,49.05,48.4,132300,08/29/18
FF,"Futurefuel Corp",14.81,-0.08,-0.54%,14.94,14.68,32500,08/29/18
FFBC,"First Finl Bncp [Oh]",31.4,-0.05,-0.16%,31.75,31.2,339200,08/29/18
FFIN,"First Finl Bkshs Inc",59.9,-0.05,-0.08%,60.2,59.7,107500,08/29/18
FIX,"Comfort Systems USA",56.5,0.25,+0.44%,56.65,56.1,278600,08/29/18
FLOW,"SPX Flow Inc",49.08,0.83,+1.72%,49.17,47.99,136800,08/29/18
FMBI,"First Midwest Bncp",27.01,0,0.00%,27.11,26.76,256400,08/29/18
FN,Fabrinet,48.06,0.3,+0.63%,48.58,46.53,600100,08/29/18
FNSR,"Finisar Corp",20.31,-0.22,-1.07%,20.54,20.13,1431000,08/29/18
FORM,"Formfactor Inc",15.3,0.6,+4.08%,15.4,14.4,936100,08/29/18
FORR,"Forrester Resrch",49.45,0.55,+1.12%,49.55,48.95,13600,08/29/18
FOSL,"Fossil Group",22.37,-1.68,-6.99%,23.98,20.5,6961800,08/29/18
FOXF,"Fox Factory Cp",65,1.15,+1.80%,65.15,62.6,161400,08/29/18
FRAN,"Francesca's Holdings",6.4,-0.19,-2.88%,6.58,6.3,856400,08/29/18
FRGI,"Fiesta Restaurant Gp",28.2,0,0.00%,28.65,28.05,91500,08/29/18
FSB,"Franklin Financial Network Inc",38.15,-0.3,-0.78%,38.45,38.05,130200,08/29/18
FSP,"Franklin Street Properties",8.43,-0.07,-0.82%,8.51,8.4,136116,08/29/18
FSS,"Federal Signal Corp",26.12,0.06,+0.23%,26.3,25.95,231200,08/29/18
FTD,"Ftd Companies",3.53,-0.18,-4.85%,3.71,3.51,219000,08/29/18
FTK,"Flotek Industries",2.24,0.13,+6.16%,2.25,2.05,459500,08/29/18
FTR,"Frontier Commun Cp",5.7,-0.03,-0.52%,5.76,5.56,2635300,08/29/18
FUL,"H. B. Fuller Company",57.96,-0.24,-0.41%,58.29,57.81,316600,08/29/18
FWRD,"Foward Air Corp",64,0.48,+0.76%,64.22,63.06,71400,08/29/18
GBCI,"Glacier Bancorp Inc",45.04,0.02,+0.04%,45.23,44.7,267000,08/29/18
GBX,"Greenbrier Companies",58.35,-1.45,-2.42%,59.85,58.25,260500,08/29/18
GCI,"Gannett Co. Inc",10.61,0.04,+0.38%,10.61,10.43,689900,08/29/18
GCO,"Genesco Inc",46.35,0.7,+1.53%,46.6,44.45,217300,08/29/18
GDOT,"Green Dot Corp",84.77,-0.27,-0.32%,85.99,84.63,174500,08/29/18
GEOS,"Geospace Technologie",13.86,-0.19,-1.35%,14.17,13.86,20300,08/29/18
GES,"Guess Inc",22.94,-0.23,-0.99%,23.42,22.04,2238900,08/29/18
GFF,"Griffon Corp",18.4,0.25,+1.38%,18.4,18.05,88400,08/29/18
GHL,"Greenhill & Co. Inc",28.3,0.05,+0.18%,28.4,28.05,863800,08/29/18
GIFI,"Gulf Island Fab",9.48,-0.17,-1.81%,9.75,9.45,13700,08/29/18
GIII,"G-III Apparel Gp I",45.81,0.37,+0.81%,45.89,44.01,319300,08/29/18
GLT,Glatfelter,18.82,0.05,+0.27%,19.11,18.74,402000,08/29/18
GME,"Gamestop Corp",14.12,0.09,+0.64%,14.3,13.75,4099500,08/29/18
GNBC,"Green Bancorp",23.75,-0.3,-1.25%,24.15,23.7,133800,08/29/18
GNL,"Global Net Lease Inc",21.55,0.18,+0.84%,21.76,21.39,461800,08/29/18
GOV,"Government Properties Income Trust",17.11,-0.02,-0.12%,17.21,17.05,604200,08/29/18
GPI,"Group 1 Automotive",78.36,-1.58,-1.98%,79.84,77.87,115500,08/29/18
GPRE,"Green Plains Inc",17.3,-0.7,-3.89%,17.95,17.17,986300,08/29/18
GTLS,"Chart Industries In",76.17,0.9,+1.20%,76.55,74.95,174000,08/29/18
GTY,"Getty Realty Corp",29.41,0.14,+0.48%,29.59,29.25,84200,08/29/18
GWB,"Great Western Bancorp Inc",43.32,0.19,+0.44%,43.43,42.7,117300,08/29/18
HA,"Hawaiian Hldgs Inc",42.1,-0.15,-0.36%,42.5,41.8,277800,08/29/18
HAFC,"Hanmi Financial Cp",26.45,0.45,+1.73%,26.6,25.85,156000,08/29/18
HAYN,"Haynes Intl Inc",39.37,0.66,+1.70%,39.47,38.6,48600,08/29/18
HCI,"Homeowners Choice",41.09,0.06,+0.15%,41.63,41,24900,08/29/18
HF,"HFF Inc",45.05,-0.7,-1.53%,45.85,44.99,180000,08/29/18
HFWA,"Heritage Financial",35.85,-0.1,-0.28%,36,35.6,97900,08/29/18
HI,"Hillenbrand Inc",50.95,0.1,+0.20%,51.2,50.6,190200,08/29/18
HIBB,"Hibbett Sports Inc",19.8,0.65,+3.39%,19.95,18.75,1035600,08/29/18
HLIT,"Harmonic Inc",5.55,0,0.00%,5.65,5.35,448300,08/29/18
HLX,"Helix Energy Solutions Group",9.29,0.27,+2.99%,9.33,8.99,825700,08/29/18
HMN,"Horace Mann Educators Corp",45.95,0.15,+0.33%,46.05,45.45,52000,08/29/18
HMST,"Homestreet Inc",29.05,0.1,+0.35%,29.17,28.65,56300,08/29/18
HMSY,"Hms Hldgs Cp",31.94,0.29,+0.92%,32.12,31.56,524800,08/29/18
HOPE,"Hope Bancorp Inc",17.48,0.03,+0.17%,17.54,17.29,599000,08/29/18
HPR,"Highpoint Resources Corp.",5.4,0.11,+2.08%,5.54,5.22,2977800,08/29/18
HQY,Healthequity,92.62,0.36,+0.39%,93.4,91.84,413900,08/29/18
HSC,"Harsco Corp",27.55,0.25,+0.92%,27.75,27.2,257800,08/29/18
HSII,"Heidrick & Struggl",43.9,-0.15,-0.34%,44.25,43.35,98100,08/29/18
HSKA,"Heska Corp",97.14,-1.52,-1.54%,99.18,96.49,28800,08/29/18
HSTM,"Healthstream Inc",30.7,-0.34,-1.10%,31.19,30.63,70600,08/29/18
HT,"Hersha Hospitality Trust",23.52,0.34,+1.47%,23.61,23.1,392600,08/29/18
HTLD,"Heartland Express",20.65,0.3,+1.47%,20.74,20.21,238000,08/29/18
HUBG,"Hub Group Inc A",52.6,0.85,+1.64%,52.8,51.6,301600,08/29/18
HVT,"Haverty Furniture Companies",21.95,-0.05,-0.23%,22.1,21.9,139500,08/29/18
HWKN,"Hawkins Inc",40.65,-0.35,-0.85%,41.2,40.55,8800,08/29/18
HZO,"Marinemax Inc",21.9,0.2,+0.92%,22.05,21.4,186700,08/29/18
IBP,"Installed Building Products I",47.45,-0.1,-0.21%,47.85,46.75,134100,08/29/18
IIIN,"Insteel Industries",38.78,-0.31,-0.79%,39.12,38.5,83900,08/29/18
IIVI,"I I V I Inc",50,0.1,+0.20%,50,49.5,461000,08/29/18
INDB,"Independent Bk Corp",89.75,-0.3,-0.33%,90.2,89.25,79000,08/29/18
INGN,"Inogen Inc",257.1,4.94,+1.96%,258.59,252.35,224700,08/29/18
INN,"Summit Hotel Properties",13.98,0.25,+1.82%,14.09,13.75,663300,08/29/18
INTL,"Intl Fcstone Inc",56.05,-0.15,-0.27%,56.39,55.86,24000,08/29/18
INVA,"Innoviva Inc",14.54,0.2,+1.39%,14.56,14.18,420000,08/29/18
IOSP,"Innospec Inc",77.5,0.45,+0.58%,77.7,76.65,56900,08/29/18
IPAR,"Inter Parfums Inc",65.4,0.2,+0.31%,65.6,64.35,96000,08/29/18
IPHS,"Innophos Hldngs Inc",44.12,0.55,+1.26%,44.62,43.29,56500,08/29/18
IRBT,"Irobot Corp",115.93,-1.78,-1.51%,116.68,111.78,1307200,08/29/18
IRDM,"Iridium Comm Inc",19.75,0.15,+0.77%,19.85,19.3,655900,08/29/18
IRT,"Independence Realty Trust Inc",10.31,-0.03,-0.29%,10.38,10.29,368100,08/29/18
ITG,"Investment Technology Group",21.6,-0.26,-1.19%,21.91,21.58,84700,08/29/18
ITGR,"Integer Holdings Corp",78.05,0.35,+0.45%,78.55,77.35,161800,08/29/18
ITRI,"Itron Inc",65.7,-0.1,-0.15%,66.25,65.6,221400,08/29/18
IVC,"Invacare Corp",15.35,0.15,+0.99%,15.55,15.2,193400,08/29/18
IVR,"Invesco Mortgage Capital Inc",16.19,0.04,+0.25%,16.22,16.14,381600,08/29/18
JBSS,"John B Sanfilippo",71.03,1.53,+2.20%,71.07,69.4,53300,08/29/18
JBT,"John Bean Technologies Corp",116.95,1.3,+1.12%,118.7,114.75,165400,08/29/18
