Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",43.29,-5.50,-7.36%,-12.51%,-9.38%,-2.65%
IRBT,"Irobot Corp",105.6,+72.90,+37.68%,+44.16%,+70.68%,+14.13%
IRDM,"Iridium Comm Inc",20.7,+120.10,+75.42%,+14.68%,+58.02%,+100.00%
IRT,"Independence Realty Trust Inc",10.28,+3.80,+1.88%,+3.01%,+7.08%,+0.59%
ITG,"Investment Technology Group",21.74,+8.80,+12.94%,-3.51%,-5.44%,+8.11%
ITGR,"Integer Holdings Corp",77,+79.80,+69.98%,+5.84%,+16.14%,+69.05%
ITRI,"Itron Inc",65.3,-8.30,-4.25%,+6.87%,+9.84%,-7.90%
IVC,"Invacare Corp",15.8,+6.50,-6.23%,-10.48%,-3.36%,+20.15%
IVR,"Invesco Mortgage Capital Inc",16.15,-5.80,-9.42%,+0.94%,-0.19%,-5.39%
JBSS,"John B Sanfilippo",72.72,+18.10,+14.97%,-5.66%,+6.39%,+16.65%
JBT,"John Bean Technologies Corp",110.75,+21.60,-0.05%,+17.76%,+25.71%,+26.35%
JCP,"J.C. Penney Company Inc",1.78,-57.10,-43.67%,-27.35%,-24.26%,-52.41%
JJSF,"J J Snack Foods",143.18,+10.40,-5.70%,-7.30%,+3.72%,+12.84%
JRVR,"James River Gp HD",40.86,+6.50,+2.12%,+1.59%,+6.71%,+3.65%
KALU,"Kaiser Aluminum",106.72,+8.70,-0.12%,-2.28%,-1.83%,+9.85%
KAMN,"Kaman Corp",65.18,+26.70,+10.77%,-2.77%,-10.88%,+35.76%
KELYA,"Kelly Svcs Cl A",25.22,+8.60,-7.52%,+8.38%,+6.82%,+18.91%
KEM,"Kemet Corp",25.03,+52.00,+66.20%,-12.76%,+33.85%,+24.22%
KFY,"Korn/Ferry International",66.68,+101.60,+61.14%,+0.23%,+21.95%,+106.25%
KIRK,"Kirkland's Inc",11.86,+14.20,-0.88%,+3.67%,+13.06%,+8.11%
KLIC,"Kulicke and Soffa",25.49,+29.60,+4.75%,-5.35%,+14.66%,+37.71%
KN,"Knowles Corp",17.6,+26.30,+20.05%,+12.60%,+22.31%,+22.22%
KOP,"Koppers Holdings Inc",34.05,-20.90,-33.10%,-10.39%,-15.72%,-10.51%
KOPN,"Kopin Cp",2.23,-42.00,-30.31%,-27.12%,-32.83%,-39.89%
KRA,"Kraton Performance Polymers Inc",46.53,+25.10,-3.40%,-0.45%,-5.70%,+35.07%
KRG,"Kite Realty Group Trust",17.43,-8.60,-11.07%,+3.94%,+15.05%,-13.54%
KS,"Kapstone Paper and Packaging Corp",34.35,+42.80,+51.39%,-0.89%,-0.43%,+63.73%
KWR,"Quaker Chemical Corp",177.25,+31.40,+17.55%,+10.93%,+13.96%,+31.75%
LABL,"Multi Color Cp",61,-23.80,-18.50%,-6.44%,-1.37%,-20.42%
LAD,"Lithia Motors",86.81,-22.30,-23.58%,-9.02%,-10.59%,-15.66%
LCI,"Lannett Co Inc",4.75,-46.30,-79.53%,-61.07%,-71.64%,-70.50%
LCII,"Lci Industries",92,-10.90,-29.23%,-2.44%,+2.28%,-3.36%
LDL,"Lydall Inc",44.7,-7.70,-11.92%,+0.22%,+7.19%,-3.87%
LGIH,"LGI Homes Inc",57.28,+13.30,-23.66%,-3.31%,-3.46%,+27.40%
LGND,"Ligand Pharm",249.97,+111.70,+82.55%,+8.64%,+31.05%,+97.01%
LHCG,"LHC Group Inc",98.72,+69.00,+61.18%,+11.54%,+31.96%,+55.59%
LION,"Fidelity Southern Cp",24.16,+9.30,+10.83%,-3.94%,-1.39%,+12.69%
LKSD,"Lsc Communications Inc",12.24,-13.70,-19.21%,-13.01%,-0.49%,-20.78%
LL,"Lumber Liquidators Holdings Inc",17.35,-56.00,-44.73%,-32.44%,-17.18%,-50.97%
LMAT,"Lemaitre Vascular",36.69,+11.80,+15.23%,-0.11%,+11.01%,+8.01%
LMNX,"Luminex Corp",27.77,+44.20,+40.96%,-17.30%,+0.43%,+47.09%
LNN,"Lindsay Corp",91.14,+3.10,+3.33%,-1.28%,-7.12%,+5.49%
LNTH,"Lantheus Holdings",14.5,-20.10,-29.10%,+4.32%,+6.23%,-13.17%
LOCO,"El Pollo Loco",12.5,+17.70,+26.26%,+4.60%,+15.74%,+9.65%
LPSN,"Liveperson Inc",24.8,+112.90,+115.65%,+5.53%,+31.22%,+90.04%
LQDT,"Liquidity Services",7.2,+20.20,+48.45%,+3.60%,+25.22%,+22.03%
LTC,"Ltc Properties",45.55,+1.60,+4.59%,+10.02%,+15.05%,-5.24%
LTXB,"Legacytexas Fnl",45.68,+23.40,+8.22%,+0.26%,+5.11%,+25.22%
LXP,"Lexington Realty Trust",9.14,-3.60,-5.28%,+5.42%,+9.20%,-7.02%
LXU,"Lsb Industries Inc",7.14,+15.70,-18.49%,-6.18%,+32.96%,+12.26%
LZB,"La-Z-Boy Inc",33.55,+35.30,+7.53%,+4.52%,+6.51%,+34.47%
MANT,"Mantech Intl Cp A",64.21,+60.70,+27.93%,+7.45%,+20.11%,+67.56%
MATW,"Matthews Intl Corp",53.05,-10.30,+0.47%,-7.74%,+0.38%,-12.02%
MATX,"Matson Inc",36.45,+46.40,+22.15%,-0.16%,+5.32%,+51.75%
MCRI,"Monarch Casino",47.62,+32.70,+6.25%,+1.25%,+1.97%,+39.81%
MCS,"Marcus Corp",39.65,+69.30,+44.97%,+17.66%,+25.47%,+61.51%
MDC,"M.D.C. Holdings",32.64,+6.30,+2.38%,+4.88%,+6.01%,+4.38%
MDCO,"Medicines Co",38.99,+4.90,+42.61%,-2.48%,+23.23%,+8.04%
MDXG,"Mimedx Group Inc",4.2,-35.20,-66.69%,+9.66%,-53.13%,-75.15%
MED,"Medifast Inc",223.9,+292.40,+220.73%,+31.30%,+63.67%,+305.40%
MEI,"Methode Electronics",40.05,+0.20,-0.12%,+2.43%,-7.29%,+4.43%
MGLN,"Magellan Health",75.05,-6.90,-22.27%,-19.56%,-15.82%,-3.38%
MGPI,"MGP Ingredients Inc",74.31,+14.70,-3.34%,-18.85%,-14.91%,+30.87%
MHLD,"Maiden Holdings Ltd",3.85,-33.30,-41.67%,-53.89%,-50.00%,-47.62%
MHO,"M/I Homes",25.97,-5.70,-24.51%,-2.70%,-8.59%,+5.01%
MINI,"Mobile Mini Inc",43.9,+40.60,+27.25%,-7.87%,-4.36%,+52.43%
MLI,"Mueller Industries",33.02,+14.40,-6.80%,+12.93%,+10.88%,+13.67%
MMSI,"Merit Medical Sys",57.4,+45.70,+32.87%,+2.14%,+5.13%,+38.98%
MNRO,"Monro Muffler Brak",71.25,+57.20,+25.11%,+3.86%,+32.81%,+57.11%
MNTA,"Momenta Pharma",27.15,+89.90,+94.62%,-10.98%,+10.82%,+71.29%
MOG.A,"Moog Inc Cl A",79.36,+2.00,-8.62%,+1.37%,-5.52%,+8.77%
MOV,"Movado Group Inc",51.25,+107.60,+59.16%,+4.38%,+29.75%,+133.49%
MPAA,"Motorcar Parts Amer",25.92,+7.00,+3.72%,+20.06%,+20.95%,+0.31%
MRCY,"Mercury Sys Inc",51.24,+27.20,-0.21%,+27.18%,+44.38%,+9.39%
MRTN,"Marten Transport L",22.15,+28.10,+9.11%,-6.74%,+0.91%,+40.19%
MSTR,"Microstrategy Cl A",141.79,+13.50,+7.99%,+5.66%,+8.99%,+12.85%
MTH,"Meritage Corp",43.35,-1.70,-15.33%,-1.25%,-2.80%,+5.47%
MTRN,"Materion Corp",62.85,+62.40,+29.32%,+12.74%,+12.63%,+64.96%
MTRX,"Matrix Service Co",21.5,+95.10,+20.79%,+11.69%,+16.53%,+115.00%
MTSC,"M T S Systems Cp",52.65,+8.70,-1.96%,-3.31%,-1.40%,+12.86%
MXL,"Maxlinear Inc",18.77,-18.60,-28.96%,+9.38%,+1.46%,-10.15%
MYE,"Myers Industries",22.35,+18.70,+14.62%,+23.14%,+19.20%,+23.48%
MYGN,"Myriad Genetics Inc",49.31,+73.10,+43.57%,+12.68%,+38.94%,+68.58%
MYRG,"MYR Group Inc",35.12,+32.30,-1.71%,-5.67%,-8.45%,+49.89%
NANO,"Nanometrics Inc",42.87,+51.10,+72.03%,+15.30%,+13.11%,+67.59%
NAVG,"Navigators Grp Inc",69.6,+32.90,+42.92%,+17.67%,+17.27%,+25.63%
NBHC,"National Bank Holdings Corp",40.64,+28.60,+25.32%,+3.91%,+5.18%,+25.20%
NBTB,"NBT Bancorp Inc",41.11,+23.40,+11.71%,+2.11%,+6.70%,+24.88%
NCI,"Navigant Consulting",23.72,+52.90,+22.21%,+10.48%,-1.37%,+59.84%
NE,"Noble Corp",6.14,+80.10,+35.84%,+8.29%,+5.50%,+89.51%
NEOG,"Neogen Cp",87.54,+76.00,+41.98%,+6.30%,+18.35%,+78.83%
NEWM,"New Media Investment Group Inc",15.78,+5.40,-5.96%,-14.89%,-5.90%,+16.46%
NFBK,"Northfield Bncrp Del",16.62,+2.70,-2.69%,-2.12%,+1.28%,+5.86%
NGVT,"Ingevity Corp",99.91,+66.20,+41.78%,+13.17%,+25.47%,+66.52%
NLS,"Nautilus Group",14.6,-7.80,+9.36%,+1.39%,-5.50%,-12.05%
NMIH,"Nmi Holdings Cmn A",22.1,+91.40,+30.00%,+11.34%,+28.49%,+88.09%
NP,"Neenah Paper",88.95,+14.70,-1.88%,+1.77%,+7.43%,+16.12%
NPK,"National Presto Industries",137.95,+48.40,+38.71%,+16.81%,+27.73%,+38.02%
NPO,"Enpro Industries",74.34,+1.00,-20.50%,+2.64%,-0.47%,+7.43%
NR,"Newpark Resources",10.9,+41.10,+26.74%,+11.22%,+2.83%,+46.31%
NSA,"National Storage Affiliates Tru",28.05,+22.20,+2.90%,-5.40%,+4.16%,+26.24%
NSIT,"Insight Enterpr",55.36,+51.20,+44.58%,+7.68%,+20.11%,+46.03%
NSP,"Insperity Inc",115.6,+190.30,+101.57%,+17.06%,+29.09%,+191.00%
NTGR,"Netgear Inc",72.55,+53.50,+23.49%,+10.72%,+19.82%,+53.54%
NTRI,"Nutrisystem Inc",40.45,-12.30,-23.10%,+0.12%,+19.15%,-26.65%
NWBI,"Northwest Bancshares",18.37,+17.60,+9.80%,+1.27%,+6.74%,+17.46%
NWN,"Northwest Natural Gas Company",63.9,+0.70,+7.12%,+0.24%,+8.49%,-1.46%
NX,"Quanex Building Products Corp",17.05,-14.20,-27.14%,-2.85%,-2.85%,-9.07%
NYMT,"New York Mtge Trust",6.33,+3.40,+2.59%,+3.26%,+1.77%,+1.12%
OCLR,"Oclaro Inc",9.39,+16.20,+39.32%,+6.95%,+3.19%,+7.44%
ODP,"Office Depot",3.36,-5.90,-5.08%,+26.79%,+44.83%,-15.15%
OFG,"Oriental Financial Group",16.45,+88.60,+75.00%,+1.23%,+14.63%,+85.88%
OFIX,"Orthofix Intl Nv",53.88,+5.80,-1.50%,-10.93%,-0.94%,+12.02%
OIS,"Oil States International",33.35,+47.00,+17.84%,+1.06%,-8.38%,+55.12%
OMCL,"Omnicell Inc",67.55,+55.60,+39.28%,+21.49%,+47.81%,+37.30%
OMI,"Owens & Minor",16.61,-27.80,-12.02%,-5.62%,+0.91%,-38.69%
ONB,"Old National Bncp",20.15,+24.20,+15.47%,-0.25%,+11.63%,+23.24%
OPB,"Opus Bank",28.4,+18.20,+4.03%,-0.18%,-2.41%,+26.50%
ORIT,"Oritani Financial",16.55,+3.10,+0.91%,+0.61%,+3.76%,+4.09%
ORN,"Orion Group Holdings Inc",8.89,+60.10,+13.54%,-2.84%,+19.17%,+67.42%
OSIS,"O S I Systems Inc",77.16,-1.80,+19.85%,-1.58%,+13.62%,-2.04%
OSPN,"Onespan Inc.",18.2,+37.50,+30.94%,-12.29%,-10.12%,+51.04%
OSUR,"Orasure Tech Inc",16.38,-9.00,-13.15%,-3.65%,+2.18%,-20.18%
OXM,"Oxford Industries",94.15,+55.60,+25.22%,+1.78%,+17.61%,+62.55%
PAHC,"Phibro Anl Htlh A",49.85,+39.60,+48.81%,+3.42%,+10.78%,+31.18%
PARR,"Par Petroleum Corp",17.95,+0.60,-6.90%,+5.28%,-0.22%,+4.60%
PATK,"Patrick Inds Inc",63.5,+28.50,-8.57%,+5.22%,+6.19%,+37.55%
PDCE,"Pdc Energy Inc",54.99,+29.50,+6.69%,-9.78%,-14.49%,+43.02%
PDFS,"Pdf Solutions Inc",9.88,-36.80,-37.07%,-13.49%,-20.19%,-32.00%
PEI,"Pennsylvania Real Estate Investment",10.47,-1.00,-11.94%,-2.88%,+1.55%,+2.15%
PENN,"Penn Natl Gaming Inc",34.84,+58.60,+11.20%,-0.63%,+0.23%,+68.15%
PERY,"Perry Ellis Int",27.58,+24.60,+10.14%,-2.34%,+2.95%,+59.24%
PES,"Pioneer Energy Services Corp",3.5,+86.90,+14.75%,-28.57%,-41.67%,+100.00%
PETS,"Petmed Express Inc",38.2,+1.80,-16.04%,+7.88%,+3.33%,+5.47%
PFBC,"Preferred Bank La",62.44,+9.50,+6.23%,-5.82%,-5.24%,+14.55%
PFS,"Provident Financial Services",25.72,-0.10,-4.63%,-8.21%,-7.15%,+4.13%
PGNX,"Progenics Pharmaceut",7.76,+31.40,+30.42%,-2.51%,+1.84%,+35.66%
PGTI,"Pgt Inc",24.75,+93.60,+46.88%,+16.20%,+21.32%,+97.21%
PJC,"Piper Jaffray Companies",78.05,+27.70,-9.51%,+1.43%,+1.63%,+40.25%
PKE,"Park Electrochemical Corp",21.25,+18.30,+8.14%,-9.57%,+5.25%,+18.19%
PLAB,"Photronics Inc",10.3,+36.20,+20.82%,+16.38%,+13.19%,+31.21%
PLAY,"Dave & Buster's Ente",55.13,+4.10,-0.07%,+11.15%,+35.02%,-8.71%
PLCE,"Children's Place Inc",135.75,+25.50,-6.60%,+5.85%,+10.05%,+33.94%
PLUS,"Eplus Inc",102.05,+33.80,+35.70%,-0.05%,+13.39%,+25.21%
PLXS,"Plexus Cp",60.84,+15.20,+0.20%,-0.56%,+4.41%,+21.44%
PMT,"Pennymac Mortgage Investment Trust",19.9,+19.90,+23.83%,+6.42%,+6.47%,+14.63%
POWI,"Power Integratn",72.65,+1.60,-1.22%,-4.53%,-0.75%,+4.16%
POWL,"Powell Inds Inc",40.13,+50.90,+40.07%,+12.38%,+15.82%,+46.33%
PPBI,"Pacific Premier Bncp",39.55,+5.20,-1.13%,+4.63%,-6.39%,+8.95%
PRA,"Pro-Assurance Corp",47.6,-8.40,-16.71%,+20.97%,+17.97%,-11.52%
PRAA,"Pra Group Inc",37.85,+21.90,+14.01%,-13.09%,-4.90%,+27.66%
PRFT,"Perficient Inc",27.74,+57.40,+45.46%,+1.02%,+9.43%,+57.17%
PRGS,"Progress Software",39.6,+11.80,-6.98%,+0.58%,+5.60%,+19.46%
PRLB,"Proto Labs Inc",144.85,+99.10,+40.63%,+6.66%,+19.56%,+103.44%
PRSC,"Providence Svc Cp",66.87,+20.50,+12.69%,-8.16%,-9.54%,+31.09%
PSB,"Business Parks",129.07,+0.80,+3.18%,+2.15%,+8.18%,-3.56%
PUMP,"Propetro Holding Corp",16.72,+30.70,-17.06%,+11.47%,-12.46%,+47.44%
PVAC,"Penn Va Corp",82.25,+106.40,+110.30%,-3.05%,+25.88%,+113.97%
QHC,"Quorum Health Corp",4.32,-5.80,-30.77%,-4.21%,+1.17%,-2.04%
QLYS,"Qualys Inc",87.4,+79.50,+47.26%,-9.94%,+18.75%,+93.15%
QNST,"Quinstreet Inc",15.8,+161.10,+88.54%,+11.19%,+21.82%,+244.98%
QSII,"Quality Systems Inc",22.4,+66.10,+64.95%,+11.22%,+53.01%,+44.98%
RAVN,"Raven Industries Inc",46.85,+72.20,+36.39%,+19.52%,+19.82%,+45.72%
RCII,"Rent-A-Center Inc",14.73,+32.50,+32.70%,-0.20%,+41.91%,+20.84%
RECN,"Resources Connect",15.65,+16.40,+1.29%,+3.30%,-2.19%,+28.02%
REGI,"Renewable Energy",26.65,+162.00,+125.85%,+64.00%,+53.16%,+129.74%
REI,"Ring Energy Inc",11.99,-12.10,-13.74%,-8.05%,-20.65%,-6.18%
REX,"Rex American Resources Corp",78.35,-14.00,-5.36%,+5.88%,+0.99%,-16.65%
RGEN,"Repligen Cp",52.2,+41.60,+43.88%,+6.57%,+21.96%,+25.97%
RGNX,"Regenxbio Inc",66.5,+167.00,+100.00%,-9.89%,+42.25%,+215.91%
RGR,"Sturm Ruger & Company",59.9,+23.50,+7.25%,+4.26%,-2.60%,+23.51%
RGS,"Regis Corp",21.14,+74.30,+37.63%,+19.30%,+23.12%,+72.57%
RH,"Restoration Hardware Holdings",158.18,+124.90,+83.48%,+15.75%,+57.19%,+238.43%
RLI,"Rli Corp",76.9,+43.60,+26.77%,+5.13%,+14.52%,+41.65%
RMAX,"Re/Max Holdings Inc",49.3,-15.90,+1.65%,-9.46%,-9.29%,-17.70%
RMBS,"Rambus Inc",11.73,-14.50,-17.51%,-10.73%,-12.59%,-7.35%
ROCK,"Gibraltar Ind Inc",45.75,+66.30,+38.64%,+18.68%,+19.61%,+65.16%
ROG,"Rogers Corp",133.93,+10.80,-17.29%,+11.96%,+13.50%,+16.15%
ROIC,"Retail Opp Invts Cp",19.58,+1.70,-1.85%,+2.35%,+9.63%,-2.93%
RPT,"Ramco-Gershenson Properties Trust",13.83,+7.30,-6.11%,+8.56%,+15.73%,+4.30%
RRD,"Donnelley [R.R.] & Sons Co",5.12,-43.90,-44.95%,-4.66%,-20.25%,-42.28%
RRGB,"Red Robin Gourm",40.75,-28.00,-27.75%,-18.99%,-14.03%,-30.04%
RTEC,"Rudolph Technologies",27.35,+15.00,+14.44%,-8.53%,-15.85%,+25.46%
RUTH,"Ruth's Hospitality",31.5,+62.20,+45.50%,+4.83%,+19.32%,+59.09%
RWT,"Redwood Trust",16.59,+2.50,+11.94%,-3.49%,+0.12%,-1.89%
RYAM,"Rayonier Advanced Materials Inc",20.91,+47.00,+2.25%,+22.93%,+16.30%,+54.77%
SAFT,"Safety Ins Group Inc",95.3,+34.90,+18.53%,+8.30%,+12.51%,+32.27%
SAH,"Sonic Automotive",22,+26.80,+19.24%,+18.28%,+3.77%,+32.13%
SAIA,"Saia Inc",77.35,+36.50,+9.33%,-1.59%,-2.40%,+49.18%
SANM,"Sanmina Corp",30.55,-10.00,-7.42%,-0.97%,+2.86%,-15.14%
SBCF,"Seacoast Banking Cp",31.46,+35.40,+24.79%,-5.64%,-0.76%,+38.96%
SBSI,"Southside Bancshares",35.97,+8.70,+6.80%,+0.87%,+5.24%,+11.09%
SCHL,"Scholastic Cp",41.78,+7.50,+4.16%,+0.60%,-4.59%,+8.97%
SCL,"Stepan Company",87.48,+16.10,+10.78%,+7.87%,+22.49%,+12.94%
SCSC,"Scansource Inc",42.65,+19.30,+19.13%,+3.27%,+10.78%,+15.43%
SCVL,"Shoe Carnival Inc",35.37,+79.60,+32.22%,+9.64%,+38.11%,+120.24%
SEDG,"Solaredge Tech",47.1,+29.70,+25.43%,-12.78%,-23.60%,+77.74%
SEM,"Select Medical Holdings Corp",19.4,+13.70,+9.92%,-2.76%,+6.30%,+17.58%
SENEA,"Seneca Foods Cp A",31.35,+9.60,+1.95%,+12.97%,+6.81%,+9.23%
SFBS,"Servisfirst Bancs",43.47,+21.40,+4.75%,+3.30%,-0.16%,+27.37%
SFLY,"Shutterfly Inc",76.01,+33.10,+52.78%,-13.26%,-18.91%,+69.70%
SFNC,"Simmons First Natl",31.3,+17.20,+9.63%,-1.42%,-0.48%,+20.73%
SHAK,"Shake Shack Inc",58.1,+77.50,+34.49%,-14.80%,+0.36%,+86.46%
SHOO,"Steven Maddens Ltd",58.55,+46.30,+25.37%,+7.53%,+13.25%,+44.21%
SIGI,"Selective Ins Group",63.6,+24.10,+8.35%,+9.37%,+13.07%,+25.94%
SJI,"South Jersey Industries",33.34,-0.90,+6.76%,-0.77%,+1.52%,-4.96%
SKYW,"Skywest Inc",62.7,+70.00,+18.08%,+12.67%,+12.77%,+91.74%
SLCA,"U.S. Silica Holdings Inc",22.23,-25.60,-31.73%,-6.56%,-32.45%,-14.99%
SMCI,"Super Micro Computer",17.24,-37.91,-17.61%,-27.26%,-27.26%,-36.38%
SMP,"Standard Motor Products",50.71,+15.10,+12.91%,+3.98%,+13.45%,+13.98%
SMTC,"Semtech Corp",49.95,+39.90,+46.05%,-1.77%,+14.17%,+33.73%
SNBR,"Sleep Number Corporation",32.51,+5.10,-13.51%,+1.28%,+15.37%,+6.77%
SONC,"Sonic Cp",34.26,+34.10,+24.67%,-7.08%,+40.41%,+45.42%
SPOK,"Spok Holdings Inc",15.6,-3.80,-0.32%,+7.96%,+1.30%,-6.31%
SPPI,"Spectrum Pharma Inc",23.68,+45.70,+24.96%,+2.07%,+21.37%,+151.91%
SPSC,"Sps Commerce Inc",94.72,+81.80,+94.94%,+24.01%,+31.56%,+58.69%
SPTN,"Spartannash Company",21.35,-11.30,-19.98%,-14.15%,+15.91%,-14.05%
SPXC,"SPX Corp",34.24,+33.70,+9.08%,-3.87%,-2.09%,+44.11%
SR,"Spire Inc",75.6,+1.40,+0.60%,+4.71%,+7.46%,-1.11%
SRCI,"Src Energy Inc",9.7,+15.60,+13.72%,-10.85%,-23.14%,+27.13%
SRDX,"Surmodics Inc",74.3,+220.50,+165.36%,+19.84%,+49.95%,+190.80%
SSD,"Simpson Manufacturing Company",74.3,+65.50,+29.42%,+18.98%,+18.48%,+76.11%
SSP,"E.W. Scripps Company",14.5,-13.60,-7.23%,+11.80%,+12.67%,-20.55%
SSTK,"Shutterstock Inc",51.69,+54.50,+20.13%,+7.15%,+12.37%,+54.25%
STBA,"S&T Bancorp Inc",46.95,+30.80,+17.94%,+1.91%,+3.53%,+32.22%
STC,"Stewart Information Services Corp",45.06,+22.10,+6.52%,+0.92%,+4.82%,+23.93%
STMP,"Stamps.Com Inc",233.2,+22.00,+24.04%,-14.84%,-6.02%,+13.07%
STRA,"Strayer Education",135.01,+75.90,+50.71%,+12.13%,+30.02%,+71.01%
SUP,"Superior Industries International",21.75,+43.20,+46.46%,+27.94%,+21.85%,+50.00%
SUPN,"Supernus Pharm",44.85,-4.40,+12.55%,-18.97%,-18.38%,-0.33%
SVU,"Supervalu Inc",32.19,+52.70,+49.03%,+60.55%,+88.36%,+47.46%
SWM,"Schweitzer-Mauduit International",40.09,+0.40,-11.62%,-6.22%,-11.32%,+5.72%
SXC,"Suncoke Energy Inc",11.11,+15.40,-7.34%,-18.07%,-16.21%,+21.69%
SXI,"Standex International Corp",109.85,+19.50,+7.85%,+6.81%,+9.52%,+19.73%
SYKE,"Sykes Enterprises",29.22,+7.60,-7.09%,-2.70%,+3.18%,+12.08%
TBI,"Trueblue Inc",29.3,+39.20,+6.55%,+4.83%,+14.23%,+47.98%
TCMD,"Tactile Systems Technology Inc",65.19,+122.60,+124.95%,+15.98%,+37.36%,+92.30%
TG,"Tredegar Corp",20.85,+21.40,+8.59%,-15.59%,-8.35%,+27.91%
TGI,"Triumph Group",21.2,-22.80,-22.06%,+16.48%,-12.03%,-15.71%
THRM,"Gentherm Inc",48.8,+72.90,+53.70%,+19.46%,+40.84%,+61.86%
TILE,"Interface Inc",23.1,+12.00,-8.15%,-0.65%,+0.65%,+23.20%
TISI,"Team Inc",24.95,+122.40,+67.45%,+11.14%,+16.32%,+126.82%
TIVO,"Tivo Corp",13,-26.50,-16.67%,+2.77%,-7.14%,-29.54%
TLRD,"Tailored Brands Inc",21.97,+56.30,+0.64%,+0.97%,-34.98%,+102.86%
TMP,Tompkinstrustco,88.3,+16.70,+8.54%,-1.70%,+3.12%,+18.76%
TMST,"Timken Steel Corp",13.41,-17.40,-11.72%,-25.54%,-23.81%,-8.53%
TNC,"Tennant Company",76,+21.10,+4.61%,-3.00%,-3.43%,+24.59%
TPRE,"Third Point Reinsurance Ltd Co",13.4,-6.90,-8.53%,+5.93%,+1.90%,-4.96%
TREX,"Trex Company",83.19,+125.80,+53.50%,+23.28%,+44.33%,+129.11%
TRHC,"Tabula Rasa Healthcare Inc",81.56,+319.40,+190.77%,+21.48%,+58.55%,+308.00%
TRST,"Trustco Bank Corp NY",9.4,+17.50,+2.17%,+3.87%,+6.21%,+18.99%
TTEC,"Teletech Hldgs",25.4,-42.50,-36.89%,-25.84%,-30.32%,-36.50%
TTEK,"Tetra Tech Inc",69.95,+78.00,+45.28%,+16.10%,+30.26%,+73.57%
TTI,"Tetra Technologies",4.86,+117.90,+13.82%,+13.29%,+8.48%,+159.89%
TTMI,"TTM Technologies I",18.11,+27.50,+15.57%,+3.19%,+9.16%,+37.09%
TTS,"Tile Shop Hldgs",7.95,-14.60,-17.19%,-10.17%,+8.90%,-46.10%
TVPT,"Travelport Worldwide Ltd",18.58,+30.40,+42.16%,-2.31%,+6.23%,+26.91%
TVTY,"Tivity Health",32.75,-5.20,-10.40%,-5.89%,-15.92%,-12.78%
TWI,"Titan International",7.4,-18.10,-42.55%,-26.88%,-38.08%,-10.19%
TYPE,"Monotype Imag. Hold.",21.95,+12.00,-8.92%,+8.40%,+2.33%,+20.27%
UBA,"Urstadt Biddle Properties Inc",23.04,+15.00,+5.98%,+1.72%,+7.56%,+12.28%
UCBI,"United Comm Banks",30.81,+12.30,+9.49%,-1.44%,-7.75%,+18.27%
UCTT,"Ultra Clean Holdings",13.99,-38.60,-39.41%,-12.18%,-16.92%,-38.26%
UEIC,"Universal Elect In",43.2,+2.00,-8.57%,+21.69%,+32.52%,-23.20%
UFCS,"United Fire Group I",50.2,+12.60,+10.14%,-11.76%,-5.78%,+17.32%
UFI,"Unifi Inc",32.83,+0.20,-8.48%,+5.53%,+2.34%,+9.47%
UFPI,"Universal Forest Prd",36.95,+27.20,-1.78%,+3.07%,+3.44%,+38.41%
UHT,"Universal Health Realty Income Trust",73.99,+6.80,-1.49%,+14.75%,+20.64%,-0.91%
UIHC,"United Insurance Hld",20.78,+29.20,+20.46%,+4.26%,-0.76%,+28.11%
UNF,"Unifirst Corp",183.05,+29.60,+11.01%,-2.63%,+4.63%,+32.69%
UNT,"Unit Corp",27.38,+65.10,+24.45%,+9.61%,+22.51%,+64.74%
USCR,"U S Concrete Inc",48.65,-37.80,-41.84%,-9.82%,-17.19%,-35.73%
USPH,"U.S. Physical Therapy",116.85,+106.20,+61.84%,+10.44%,+24.64%,+97.88%
UVE,"Universal Insurance Holdings Inc",45.2,+108.50,+65.27%,+18.79%,+27.32%,+100.44%
UVV,"Universal Corp",60.2,-7.50,+14.67%,-8.51%,+24.25%,+5.71%
VAC,"Marriot Vacations Worldwide Cor",124.3,+4.40,-8.07%,+3.57%,+4.82%,+10.52%
VECO,"Veeco Instrument",10.05,-57.80,-32.32%,-34.31%,-39.64%,-48.06%
VG,"Vonage Holdings",14.24,+77.60,+40.02%,+7.72%,+25.68%,+75.15%
VIAV,"Viavi Solutions",11.37,+20.80,+30.09%,+11.14%,+14.04%,+12.80%
VICR,"Vicor Cp",58.5,+194.70,+179.90%,+15.73%,+46.62%,+222.31%
VIVO,"Meridian Bioscience",15.7,+13.60,+12.14%,-1.26%,+7.53%,+15.44%
VRA,"Vera Bradley",14.84,+41.10,+21.84%,+6.30%,+30.63%,+57.87%
VREX,"Varex Imaging Corp",30.27,-2.50,-24.65%,-20.74%,-19.37%,+2.96%
VRTS,"Virtus Inv Prts",129.35,+18.70,+12.43%,+0.12%,+3.60%,+22.49%
VRTU,"Virtusa Corp",56.79,+58.70,+28.83%,+3.35%,+16.85%,+59.01%
VRTV,"Veritiv Corp",47.8,+70.50,+65.40%,+21.94%,+42.47%,+74.77%
VSI,"Vitamin Shoppe Inc",13.65,+156.90,+210.23%,+77.27%,+170.30%,+145.95%
