Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
BELFB,"Bel Fuse Inc Cl B",22.15,"72% Buy",53.22%,37.59%,16810,17.1,33.45
BFS,"Saul Centers",52.28,"8% Buy",48.02%,22.76%,36035,46.71,65.43
BGFV,"Big 5 Sporting",6.35,"80% Sell",34.36%,33.45%,250825,5.05,11.1
BGG,"Briggs & Stratton Corp",16.95,"88% Sell",39.25%,29.31%,260590,16.26,27.34
BGS,"B&G Foods Holdings",31.2,"64% Buy",54.82%,36.31%,783690,22,39.75
BHE,"Benchmark Electronics",24.15,"88% Sell",25.26%,68.31%,362250,24.05,35.8
BHLB,"Berkshire Hills Bancorp",40.55,"8% Sell",47.11%,14.64%,272680,32.85,44.25
BJRI,"Bj's Restaurants Inc",64,"88% Buy",61.42%,27.24%,342960,28,73.05
BKE,"Buckle Inc",23.15,"40% Sell",39.78%,44.49%,387270,13.5,28.8
BKS,"Barnes & Noble",5.95,"48% Buy",54.19%,53.07%,1299940,4.1,8.3
BLD,"Topbuild Corp",74.53,"88% Sell",37.42%,26.91%,207370,51.64,87.21
BMI,"Badger Meter",50.8,"88% Buy",63.52%,35.28%,129510,41,53.3
BNED,"Barnes & Noble Education Inc C",5.36,"48% Sell",40.52%,40.28%,361485,4.99,9.1
BOFI,"Bofi Holding Inc",38.83,"88% Sell",37.29%,25.65%,544110,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.5,"80% Sell",29.20%,29.77%,422495,13.95,17.85
BRC,"Brady Corp",36.9,"80% Sell",39.52%,23.46%,179265,31.7,40.9
BRKL,"Brookline Bancorp",18.5,"16% Sell",49.31%,13.96%,269180,13.6,19.35
BRKS,"Brooks Automation",31.07,"32% Sell",45.69%,43.33%,678265,21.75,36.45
BRS,"Bristow Group Inc",14,"32% Sell",46.98%,29.60%,490495,6.86,18.91
CACI,"Caci International",176.15,"16% Buy",57.01%,14.23%,113690,118.1,180.9
CAL,"Caleres Inc",33.28,"56% Sell",43.11%,31.43%,355150,22.39,37.06
CALM,"Cal-Maine Foods In",45,"48% Sell",40.22%,16.61%,306280,34.03,52.3
CAMP,"Calamp Corp",22.26,"32% Sell",43.49%,25.38%,471785,17.52,25.45
CASH,"Meta Financial Grp",90.8,"100% Sell",30.92%,32.25%,66715,60.7,117.97
CATM,"Cardtronics Inc",24.91,"32% Sell",43.85%,37.28%,290830,15.8,34.9
CATO,"Cato Corp",25.1,"40% Buy",54.86%,65.71%,307330,10.76,26.88
CBB,"Cincinnati Bell Inc",13.05,"40% Sell",39.70%,50.83%,648375,11.65,22.2
CBL,"Cbl & Associates Properties",5.19,"16% Sell",45.23%,32.66%,2354490,3.8,9.67
CBM,"Cambrex Corp",61.3,"80% Buy",75.34%,25.04%,363045,42.55,62.65
CBU,"Community Bank System",64.21,"96% Buy",62.82%,18.06%,240405,48.89,65.51
CCMP,"Cabot Microelectron",118.88,"80% Buy",62.26%,16.52%,149385,68,123
CCOI,"Cogent Comm Hldgs",52.2,"8% Sell",47.56%,28.51%,209090,35.75,57.65
CCRN,"Cross Ctry Hlthcr",11.73,"24% Sell",46.18%,19.34%,209170,9.07,14.65
CDR,"Cedar Shopping Centers Inc",4.55,"24% Sell",44.76%,37.98%,360935,3.54,6.29
CECO,"Career Education",18.23,"64% Buy",65.47%,21.67%,587645,8.1,19.07
CEIX,"Consol Energy Inc",40.97,"8% Buy",51.09%,31.62%,422280,19.51,48.12
CENT,"Central Garden",42.59,Hold,48.81%,21.01%,65495,30.89,45.02
CENTA,"Central Garden & Pet",39.61,Hold,48.17%,19.96%,126250,29.72,41.97
CENX,"Century Aluminum C",13.04,"96% Sell",34.41%,53.40%,1361995,12.6,24.77
CEVA,"Ceva Inc",30.85,"80% Sell",41.48%,22.11%,96230,27.35,51.8
CHCO,"City Holding Co",81.78,"96% Buy",64.19%,21.49%,77080,58.8,82.21
CHCT,"Community Healthcare Trust Inc",29.83,"48% Buy",56.23%,20.63%,97715,22.41,31.08
CHS,"Chico's Fas",8.62,"16% Sell",48.47%,36.95%,2552120,6.96,10.9
CHSP,"Chesapeake Lodging Trust",31.12,"24% Sell",42.71%,17.13%,312210,24.08,32.95
CHUY,"Chuy's Holdings Inc",32.45,"80% Buy",56.36%,24.58%,103815,18,34.1
CIR,"Circor International",43.13,"16% Buy",55.97%,34.63%,277315,35.16,56.37
CJ,"C&J Energy Services Inc",23.53,"16% Sell",48.47%,33.72%,989525,21.22,36.57
CKH,"Seacor Smit Inc",53.25,Hold,44.42%,16.49%,120980,33.46,59
CLD,"Cloud Peak Energy Inc",2.71,"88% Sell",34.80%,61.25%,503465,2.68,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.29,"8% Buy",51.81%,16.73%,241530,17.9,23.91
CLW,"Clearwater Paper Corp",21.9,"100% Sell",35.09%,27.25%,154095,21.55,50.6
CMO,"Capstead Mortgage Corp",8.29,"80% Sell",30.59%,21.42%,680080,8.17,9.98
CMTL,"Comtech Telecom Co",33.44,"16% Buy",54.08%,21.17%,115805,17.11,35.38
CNMD,"C O N M E D Cp",73.44,"16% Buy",51.37%,16.37%,151130,47.67,76.63
CNSL,"Consolidated Communications Holdings Inc",12.48,"24% Buy",49.92%,34.55%,568610,10.31,20.72
COHU,"Cohu Inc",25.54,"40% Buy",54.01%,36.19%,248155,17.11,26.66
COKE,"Coca Cola Bot Cons",139.93,"40% Buy",54.38%,17.41%,41760,125.08,245.5
COLB,"Columbia Banking Sys",41.31,"48% Sell",45.25%,19.28%,303375,35.67,48.06
CORE,"Core Mark Holding",23.94,"72% Buy",59.85%,22.29%,342645,17.1,37.94
CORT,"Corcept Therapeutics",12.73,"96% Sell",32.18%,40.03%,1224110,11.88,25.96
CPF,"Central Pacific Financial Co",28.09,"88% Sell",36.87%,13.77%,104090,27.34,33.15
CPLA,"Capella Education Co",104.55,"64% Buy",62.93%,11.73%,48640,65.15,105.9
CPS,"Cooper Std Hldg Inc",134.07,"48% Buy",50.80%,22.22%,139100,95.33,142.08
CPSI,"Computer Programs",33.85,"24% Buy",55.02%,11.31%,118370,27.6,34.65
CRAY,"Cray Inc",24.45,"72% Sell",44.04%,41.35%,179220,17.6,28.6
CROX,"Crocs Inc",18.08,"48% Buy",54.01%,39.57%,877805,7.71,19.54
CRR,"Carbo Ceramics",9.78,"80% Buy",53.60%,41.95%,385800,6.05,12.69
CRVL,"Corvel Cp",54.8,"32% Buy",50.92%,20.14%,22840,45.01,61.2
CRY,Cryolife,29.65,"40% Buy",55.86%,26.91%,105065,16.8,31.35
CRZO,"Carrizo Oil & Gas",27.72,"24% Buy",51.28%,32.44%,2075585,11.1,31.57
CSGS,"C S G Sys Intl",41.22,"56% Sell",46.41%,12.56%,148340,37.21,48.82
CTB,"Cooper Tire & Rubber Company",26.6,Hold,51.59%,37.27%,617270,22.58,40.78
CTRE,"Caretrust REIT Inc",16.46,"24% Sell",47.12%,18.33%,554215,12.73,19.82
CTRL,"Control4 Corp",25.21,"64% Buy",53.15%,26.58%,202255,20.5,35.99
CTS,"Cts Corp",35.35,"16% Buy",48.65%,31.07%,177765,21.55,39.2
CUB,"Cubic Corp",67.75,"16% Sell",48.72%,15.92%,125680,39.58,72.43
CUBI,"Customers Bancorp",25.81,"100% Sell",29.13%,31.54%,179650,24.75,33.85
CUTR,"Cutera Inc",42.15,"72% Sell",46.75%,21.92%,156970,25.25,56.05
CVBF,"Cvb Financial Corp",23.64,"48% Buy",55.78%,20.36%,407440,19.58,25.49
CVCO,"Cavco Inds Inc",208.8,Hold,49.21%,25.47%,41585,123.1,225
CVGW,"Calavo Growers Inc",92.25,"40% Sell",45.95%,13.51%,110405,65.85,99
CWT,"California Water Service Group Holding",41.1,"72% Buy",54.35%,21.72%,164115,35.25,46.15
CYH,"Community Health Systems",3.12,"16% Sell",42.92%,78.97%,3383355,2.66,8.07
CYTK,Cytokinetics,7.45,"72% Sell",36.34%,46.48%,225135,6.75,15.95
DAKT,"Daktronics Inc",8.32,"80% Sell",43.03%,18.07%,148640,7.85,10.86
DAR,"Darling International Inc",20,"72% Buy",57.45%,12.84%,633125,15.56,20.36
DBD,"Diebold Nixdorf Inc",10.85,"96% Sell",33.90%,33.31%,1055205,10.4,23.7
DCOM,"Dime Community Bncsh",17.9,"72% Sell",28.17%,35.46%,123980,17.75,22.65
DDD,"3D Systems Corp",12.41,"48% Sell",38.99%,60.97%,1889465,7.92,17.48
DEA,"Easterly Government Properties",18.85,"100% Sell",35.97%,15.77%,816745,18.84,22.32
DEPO,"Depomed Inc",8.25,"80% Buy",61.87%,64.85%,1394460,4.31,10.55
DF,"Dean Foods Company",9.79,"16% Sell",42.12%,24.04%,939740,8.14,15.22
DFIN,"Donnelly Financial Solutions Inc",20.72,"96% Buy",72.00%,15.61%,203265,15.22,23.34
DGII,"Digi Intl Inc",13.55,"48% Buy",55.63%,30.29%,81595,8.5,14.7
DIN,"Dineequity Inc",71.81,"24% Buy",49.13%,29.14%,277860,36.71,82.62
DIOD,"Diodes Inc",37.56,"88% Buy",58.17%,26.67%,294305,25.76,38.7
DNR,"Denbury Resources",4.19,"16% Sell",44.91%,50.47%,12669270,0.92,5.56
DORM,"Dorman Products Inc",72.17,"40% Buy",55.27%,24.12%,108655,56.36,83.44
DPLO,"Diplomat Pharmacy Inc",21.9,"64% Sell",36.41%,49.74%,1176000,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.74,"48% Sell",40.51%,17.45%,1693740,9.87,12.99
DSPG,"D S P Group Inc",12.8,"32% Buy",53.07%,21.99%,78965,11.3,13.95
DSW,"DSW Inc",26.81,"32% Buy",53.20%,26.47%,1217045,15.14,28.34
DXPE,"Dxp Enterprise",40.6,"16% Buy",49.07%,30.42%,57280,24.86,44.88
EBIX,"Ebix Inc",81.5,"40% Buy",53.34%,25.79%,108730,56.4,87.5
EBS,"Emergent Biosolutions",53.58,"32% Buy",50.85%,24.91%,244940,32.48,55.94
ECHO,"Echo Global Logistic",32.4,"100% Buy",64.12%,25.59%,415085,13,33.35
ECOL,"US Ecology Inc",66.9,"96% Buy",64.77%,15.72%,55025,44.5,68.25
ECPG,"Encore Capital Grp",36.4,"80% Sell",41.29%,32.73%,390430,35.35,52
EE,"El Paso Electric Company",61.15,"88% Buy",63.07%,14.84%,237040,48.05,62.05
EFII,"Elec Imaging Inc",33.63,"8% Sell",48.29%,23.35%,271635,25.28,48.98
EGHT,"8X8 Inc",20.75,"48% Buy",49.71%,36.01%,1027650,10.3,23.1
EGL,"Engility Holdings Inc",34.19,"56% Buy",61.01%,38.18%,108245,21.19,35.84
EGOV,"Nic Inc",16.05,"40% Buy",50.09%,22.95%,304955,12.65,18.9
EGP,"Eastgroup Properties",94.15,"8% Buy",49.69%,18.21%,229610,77.74,98.17
EGRX,"Eagle Pharmaceutical",80.45,"32% Buy",59.08%,24.20%,198705,45.05,85.66
EHTH,"Ehealth Inc",23.16,"40% Buy",51.82%,31.38%,112755,13.61,28.59
EIG,"Employers Holdings Inc",45.35,"100% Buy",73.55%,24.67%,101685,38.35,50.45
ELY,"Callaway Golf Company",19.29,"32% Buy",52.62%,19.39%,837715,12.42,20.82
ENDP,"Endo Int'l Plc",12.09,"96% Buy",74.71%,45.65%,4455770,5.27,12.14
ENSG,"The Ensign Group In",37.11,"8% Buy",51.12%,21.11%,178875,18.75,40.09
ENTA,"Enanta Pharmaceutica",96,"48% Sell",37.25%,87.28%,301750,37.13,127.77
ENVA,"Enova International Inc",31.5,"24% Sell",34.87%,55.73%,306795,11.15,39
EPAY,"Bottomline Tech In",55.82,"72% Buy",64.39%,25.64%,357670,27.18,58.52
ERA,"Era Group Inc",13.9,"96% Buy",60.59%,27.07%,42385,8.1,14.23
ESE,"Esco Technologies Inc",61.55,"88% Buy",58.45%,18.13%,82500,50.3,66.8
ESIO,"Electro Sci Inds",17.63,"32% Sell",49.45%,41.06%,534640,8.41,27.72
ESND,"Essendant Inc",15.53,"96% Buy",66.90%,61.07%,215880,7.2,16.1
ETH,"Ethan Allen Interiors Inc",22.35,"56% Sell",34.32%,24.05%,193990,21.5,33
EVTC,"Evertec Inc",24.05,"96% Buy",68.71%,17.47%,483115,12.6,24.67
EXLS,"Exlservice Holdings",60.19,"16% Buy",52.12%,17.95%,97160,52.52,64.34
EXPO,"Exponent Inc",49.25,"16% Buy",50.07%,23.37%,193210,31.73,52.63
EXPR,"Express Inc",9.52,Hold,49.32%,41.13%,1481150,5.28,11.34
EXTN,"Exterran Corp",27,"24% Sell",49.32%,22.11%,98430,23.29,33.69
EXTR,"Extreme Networks",8.5,"72% Sell",44.70%,30.71%,1422805,7.63,15.55
EZPW,"Ezcorp Inc",11.55,"100% Sell",40.64%,32.73%,521655,7.8,15.1
FARO,"Faro Tech Inc",69.15,"88% Buy",80.55%,55.12%,79095,32.25,70.2
FBP,"First Bancorp",8.34,"96% Buy",62.84%,21.70%,1667590,4.48,8.44
FCF,"First Commonwealth Financial Corp",17.6,"100% Buy",71.03%,23.34%,386175,12.06,17.91
FCFS,"First Cash Fin Svcs",82.4,"72% Sell",32.45%,35.52%,244110,57.55,95.4
FCN,"Fti Consulting",75.52,"100% Buy",78.27%,40.60%,337700,31.77,79.39
FCPT,"Four Corners Property Trust In",24.76,"56% Buy",57.42%,13.95%,316750,21.28,26.96
FELE,"Franklin Electric Co",47.7,"80% Buy",55.04%,32.13%,123150,37.6,49.4
FF,"Futurefuel Corp",13.43,"8% Sell",45.39%,21.98%,47395,11.32,16.22
FFBC,"First Finl Bncp [Oh]",30.75,"48% Sell",44.59%,24.08%,334195,22.8,33.7
FFIN,"First Finl Bkshs Inc",56.35,"96% Buy",60.02%,25.50%,223300,37.31,58.42
FIX,"Comfort Systems USA",54.35,"100% Buy",77.25%,36.16%,175210,31.9,59.05
FLOW,"SPX Flow Inc",45.34,"32% Buy",52.96%,23.94%,172465,31.1,54.92
FMBI,"First Midwest Bncp",26.75,"64% Buy",56.15%,19.06%,423355,20.5,27.4
FN,Fabrinet,38.59,"24% Buy",54.20%,23.73%,272355,24.02,45.89
FNSR,"Finisar Corp",16.99,"24% Sell",44.89%,25.80%,2113110,14.25,27.97
FORM,"Formfactor Inc",13.05,"72% Sell",43.98%,48.20%,566995,11.1,18.65
FORR,"Forrester Resrch",44.55,"88% Buy",58.13%,18.93%,30360,36.95,47.75
FOSL,"Fossil Group",24.49,"32% Sell",43.96%,63.82%,1351245,5.5,32.17
FOXF,"Fox Factory Cp",49.15,"8% Buy",56.60%,27.14%,244040,33.2,53.95
FRAN,"Francesca's Holdings",7.81,"72% Buy",57.55%,44.55%,881180,4.51,9.76
FRGI,"Fiesta Restaurant Gp",29.35,"24% Buy",58.14%,26.68%,204350,15.5,30.88
FSB,"Franklin Financial Network Inc",38.4,"72% Buy",57.95%,22.58%,123510,30.3,40.3
FSP,"Franklin Street Properties",8.44,"8% Buy",49.55%,25.83%,308605,7.08,11
FSS,"Federal Signal Corp",23.78,"8% Buy",50.43%,14.93%,177880,17.95,24.86
FTD,"Ftd Companies",3.38,"96% Sell",29.17%,87.60%,282995,3.25,20
FTK,"Flotek Industries",3.05,"56% Sell",40.91%,27.89%,510705,2.81,8.59
FTR,"Frontier Commun Cp",4.83,"56% Sell",36.09%,63.25%,3671455,4.52,18.21
FUL,"H. B. Fuller Company",56.41,"96% Buy",57.81%,16.56%,330230,46.62,58.74
FWRD,"Foward Air Corp",62.41,"80% Buy",58.32%,34.67%,144815,49.88,64.8
GBCI,"Glacier Bancorp Inc",43.67,"96% Buy",65.52%,26.97%,430835,31.38,44.55
GBX,"Greenbrier Companies",56.55,"88% Buy",61.58%,47.07%,711010,41.95,58.8
GCI,"Gannett Co. Inc",10.3,"24% Sell",48.02%,25.28%,1109850,7.94,12.38
GCO,"Genesco Inc",40,"48% Sell",46.99%,35.84%,252790,20.9,45.9
GDOT,"Green Dot Corp",80.49,"64% Buy",58.14%,23.41%,295575,38.96,84.48
GEOS,"Geospace Technologie",14.54,"72% Buy",59.09%,26.18%,69255,9.18,18.71
GES,"Guess Inc",21.96,"16% Buy",47.60%,33.24%,554400,11.98,26.15
GFF,"Griffon Corp",17.45,"80% Sell",37.09%,23.34%,173480,17,24.5
GHL,"Greenhill & Co. Inc",32.4,"96% Buy",70.20%,22.45%,339400,13.8,33.25
GIFI,"Gulf Island Fab",9.2,"40% Sell",44.46%,22.61%,56930,6.9,13.95
GIII,"G-III Apparel Gp I",44.9,"8% Buy",50.20%,29.49%,458390,22.66,51.2
GLT,Glatfelter,20.15,"56% Buy",57.77%,14.50%,125270,15.76,23.85
GME,"Gamestop Corp",14.83,"40% Buy",52.01%,36.67%,2558120,12.2,22.37
GNBC,"Green Bancorp",24.3,"48% Buy",62.95%,36.95%,278205,19.5,25.15
GNL,"Global Net Lease Inc",20.6,"32% Buy",54.54%,17.26%,347800,15.55,22.42
GOV,"Government Properties Income Trust",14.7,"24% Sell",42.89%,34.40%,1037010,11.87,19.6
GPI,"Group 1 Automotive",68.96,"16% Buy",51.43%,44.37%,299565,51.62,84.47
GPRE,"Green Plains Inc",16.3,"40% Sell",39.09%,35.58%,714185,15.25,21.9
GTLS,"Chart Industries In",74.54,"96% Buy",64.63%,49.08%,375490,32.54,80.31
GTY,"Getty Realty Corp",28.08,"24% Buy",54.46%,15.11%,106275,22.68,29.89
GWB,"Great Western Bancorp Inc",42.3,"16% Buy",49.73%,24.88%,245740,33.27,46.03
HA,"Hawaiian Hldgs Inc",39.3,"48% Buy",55.87%,41.90%,701835,32.4,44.3
HAFC,"Hanmi Financial Cp",24.75,"100% Sell",25.33%,37.09%,193455,24.25,33.1
HAYN,"Haynes Intl Inc",41.74,"40% Buy",61.48%,21.60%,50210,28.97,45.14
HCI,"Homeowners Choice",42.36,"48% Buy",53.36%,15.26%,44740,27.11,45.56
HF,"HFF Inc",44,"72% Buy",77.77%,45.02%,306875,32.99,51.74
HI,"Hillenbrand Inc",49.3,"88% Buy",57.91%,11.57%,175865,34.65,50.42
HIBB,"Hibbett Sports Inc",23.2,"48% Sell",45.31%,30.66%,397535,9.4,29.5
HLIT,"Harmonic Inc",4.5,"96% Buy",59.50%,33.83%,201585,2.8,4.6
HLX,"Helix Energy Solutions Group",9.94,"100% Buy",75.20%,32.70%,1670610,5.44,10.25
HMN,"Horace Mann Educators Corp",43.5,"48% Sell",40.50%,19.64%,115910,33.85,47.65
HMST,"Homestreet Inc",29.35,"72% Buy",56.39%,24.01%,147100,24,32.6
HMSY,"Hms Hldgs Cp",23.64,"32% Buy",57.48%,18.98%,449885,11.01,24.74
HOPE,"Hope Bancorp Inc",16.95,"96% Sell",39.50%,24.31%,764305,16.75,19.86
HPR,"Highpoint Resources Corp.",6.76,"64% Buy",56.13%,26.57%,1306870,2.66,7.6
HQY,Healthequity,76.4,"8% Sell",45.52%,35.78%,350905,40.21,83.34
HSC,"Harsco Corp",24.4,"56% Buy",56.54%,24.50%,395410,15.05,26.75
HSII,"Heidrick & Struggl",34.6,"32% Sell",43.57%,24.86%,93925,17.9,39.73
HSKA,"Heska Corp",101.01,"16% Sell",43.82%,31.02%,32950,56.59,115
HSTM,"Healthstream Inc",27.94,"8% Sell",48.14%,40.85%,192280,21.15,30.89
HT,"Hersha Hospitality Trust",21.22,"16% Sell",46.78%,21.79%,373700,16.6,22.57
HTLD,"Heartland Express",19.1,"32% Buy",49.46%,48.33%,626800,17.38,25.22
HUBG,"Hub Group Inc A",45.95,"72% Sell",36.41%,32.79%,294170,33.3,54.46
HVT,"Haverty Furniture Companies",19.9,"48% Sell",35.17%,16.43%,98545,17.7,27.23
HWKN,"Hawkins Inc",37.6,"72% Buy",56.26%,25.16%,20640,30.55,45.65
HZO,"Marinemax Inc",18.9,"80% Sell",37.84%,38.12%,304840,14.45,25.05
IBP,"Installed Building Products I",53,"88% Sell",39.62%,35.33%,162410,51.3,79.4
IIIN,"Insteel Industries",40.71,"96% Buy",68.96%,63.70%,160220,23.2,43.78
IIVI,"I I V I Inc",44.85,"8% Buy",51.16%,30.34%,438500,34.05,53.08
INDB,"Independent Bk Corp",89.3,"96% Buy",69.95%,30.76%,92340,65.25,95
INGN,"Inogen Inc",198.83,"16% Buy",53.70%,34.19%,185520,89.01,214.99
INN,"Summit Hotel Properties",13.66,"88% Sell",37.29%,17.55%,486995,12.77,18.08
INTL,"Intl Fcstone Inc",54.08,"56% Buy",58.04%,20.10%,59710,33.11,55.72
INVA,"Innoviva Inc",13.77,"96% Sell",41.19%,23.50%,738010,11.47,17.99
IOSP,"Innospec Inc",79.35,"24% Buy",50.17%,22.26%,75805,54.1,83.2
IPAR,"Inter Parfums Inc",59.65,"100% Buy",70.78%,23.54%,72815,37.34,60.85
IPHS,"Innophos Hldngs Inc",48.1,"8% Sell",47.34%,13.03%,53495,38.66,51.34
IRBT,"Irobot Corp",80.16,"72% Buy",56.23%,66.58%,1133055,55.77,109.78
IRDM,"Iridium Comm Inc",17.95,"72% Buy",61.67%,27.01%,892530,9.68,18.95
IRT,"Independence Realty Trust Inc",9.86,"16% Sell",44.55%,11.05%,446525,8.26,10.63
ITG,"Investment Technology Group",22.43,"48% Buy",56.64%,15.54%,144845,17.63,23.96
