Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ENTA,"Enanta Pharmaceutica",90.93,0.92,+1.02%,91.46,90.11,133100,08/31/18
ENVA,"Enova International Inc",33.2,-0.4,-1.19%,34.05,33.1,173400,08/31/18
EPAY,"Bottomline Tech In",65.97,0.65,+1.00%,66.03,64.9,275300,08/31/18
ERA,"Era Group Inc",11.94,-0.11,-0.91%,11.99,11.65,43400,08/31/18
ESE,"Esco Technologies Inc",67.65,-0.25,-0.37%,68.1,67.3,89400,08/31/18
ESIO,"Electro Sci Inds",21.95,-0.14,-0.63%,22.36,21.71,882000,08/31/18
ESND,"Essendant Inc",14.43,0.18,+1.26%,14.47,14.19,140600,08/31/18
ETH,"Ethan Allen Interiors Inc",22.25,0.15,+0.68%,22.3,21.85,186700,08/31/18
EVTC,"Evertec Inc",24.05,-0.05,-0.21%,24.15,23.75,344400,08/31/18
EXLS,"Exlservice Holdings",64.08,0.67,+1.06%,64.38,63.15,183400,08/31/18
EXPO,"Exponent Inc",52.35,0.65,+1.26%,52.45,51.2,192600,08/31/18
EXPR,"Express Inc",11.22,0.56,+5.25%,11.28,10.66,3915100,08/31/18
EXTN,"Exterran Corp",27.39,-0.39,-1.40%,27.65,27.05,125600,08/31/18
EXTR,"Extreme Networks",6.27,0.06,+0.97%,6.3,6.18,1030600,08/31/18
EZPW,"Ezcorp Inc",11.1,-0.05,-0.45%,11.25,11.1,226400,08/31/18
FARO,"Faro Tech Inc",68.2,0.25,+0.37%,68.4,67.65,95000,08/31/18
FBP,"First Bancorp",8.75,0.06,+0.69%,8.76,8.65,1069100,08/31/18
FCF,"First Commonwealth Financial Corp",16.75,0.06,+0.36%,16.76,16.61,317600,08/31/18
FCFS,"First Cash Fin Svcs",81.3,0.55,+0.68%,81.3,80,162400,08/31/18
FCN,"Fti Consulting",76.22,0.26,+0.34%,76.41,74.89,459700,08/31/18
FCPT,"Four Corners Property Trust In",26.94,-0.03,-0.11%,27.12,26.8,608200,08/31/18
FELE,"Franklin Electric Co",48.9,0.3,+0.62%,48.95,48.35,75800,08/31/18
FF,"Futurefuel Corp",14.83,0.02,+0.14%,14.89,14.57,46800,08/31/18
FFBC,"First Finl Bncp [Oh]",31.4,0.25,+0.80%,31.48,31,234000,08/31/18
FFIN,"First Finl Bkshs Inc",60.4,0.5,+0.83%,60.6,59.55,210500,08/31/18
FIX,"Comfort Systems USA",57.4,0.65,+1.15%,57.4,56.3,517200,08/31/18
FLOW,"SPX Flow Inc",47.94,-0.52,-1.07%,48.43,47.69,158400,08/31/18
FMBI,"First Midwest Bncp",27.18,0.26,+0.97%,27.26,26.82,220800,08/31/18
FN,Fabrinet,47.87,-0.12,-0.25%,48.15,47.34,463200,08/31/18
FNSR,"Finisar Corp",20.4,0.17,+0.84%,20.45,19.73,1061400,08/31/18
FORM,"Formfactor Inc",15.45,-0.45,-2.83%,15.9,15.3,474200,08/31/18
FORR,"Forrester Resrch",49.2,-0.4,-0.81%,49.5,48.7,25600,08/31/18
FOSL,"Fossil Group",22.67,-0.66,-2.83%,23.56,22.36,1746500,08/31/18
FOXF,"Fox Factory Cp",66.05,1.35,+2.09%,66.25,64.4,173300,08/31/18
FRAN,"Francesca's Holdings",6.28,-0.13,-2.03%,6.51,6.17,1029900,08/31/18
FRGI,"Fiesta Restaurant Gp",28.75,0.25,+0.88%,28.9,28.3,115400,08/31/18
FSB,"Franklin Financial Network Inc",38.65,-0.1,-0.26%,38.85,38.5,81300,08/31/18
FSP,"Franklin Street Properties",8.57,0.21,+2.51%,8.59,8.33,377800,08/31/18
FSS,"Federal Signal Corp",26.03,0.04,+0.15%,26.13,25.87,249000,08/31/18
FTD,"Ftd Companies",3.58,0.08,+2.29%,3.6,3.49,46500,08/31/18
FTK,"Flotek Industries",2.49,0.09,+3.75%,2.5,2.32,911300,08/31/18
FTR,"Frontier Commun Cp",5.2,-0.15,-2.80%,5.38,5.12,3541300,08/31/18
FUL,"H. B. Fuller Company",56.99,0,0.00%,57.16,56.57,237200,08/31/18
FWRD,"Foward Air Corp",64.26,0.01,+0.02%,64.42,63.75,162800,08/31/18
GBCI,"Glacier Bancorp Inc",45.68,0.51,+1.13%,45.85,44.96,338700,08/31/18
GBX,"Greenbrier Companies",58,-0.15,-0.26%,58.45,57.9,202600,08/31/18
GCI,"Gannett Co. Inc",10.28,-0.25,-2.37%,10.48,10.14,1361800,08/31/18
GCO,"Genesco Inc",50.85,1.25,+2.52%,51.35,49.4,617800,08/31/18
GDOT,"Green Dot Corp",85.67,0.48,+0.56%,85.8,84.91,225100,08/31/18
GEOS,"Geospace Technologie",14.13,-0.08,-0.56%,14.26,13.77,72100,08/31/18
GES,"Guess Inc",24.5,0.27,+1.11%,24.78,23.8,1826500,08/31/18
GFF,"Griffon Corp",18.25,-0.05,-0.27%,18.3,17.83,135200,08/31/18
GHL,"Greenhill & Co. Inc",27.5,-0.15,-0.54%,27.65,27.3,612200,08/31/18
GIFI,"Gulf Island Fab",9.45,-0.1,-1.05%,9.56,9.25,19900,08/31/18
GIII,"G-III Apparel Gp I",45.48,1.93,+4.43%,45.65,43.31,628300,08/31/18
GLT,Glatfelter,19.23,0.19,+1.00%,19.43,18.88,222700,08/31/18
GME,"Gamestop Corp",13.27,-0.31,-2.28%,13.63,13.18,3724200,08/31/18
GNBC,"Green Bancorp",24,0.15,+0.63%,24,23.6,106800,08/31/18
GNL,"Global Net Lease Inc",21.69,0.19,+0.88%,21.73,21.5,475800,08/31/18
GOV,"Government Properties Income Trust",16.91,0,0.00%,16.98,16.65,579200,08/31/18
GPI,"Group 1 Automotive",77.09,0.14,+0.18%,77.33,76.23,120400,08/31/18
GPRE,"Green Plains Inc",17.75,0.2,+1.14%,17.9,17.25,529700,08/31/18
GTLS,"Chart Industries In",75.55,0.65,+0.87%,76.11,74.32,457300,08/31/18
GTY,"Getty Realty Corp",29.11,-0.11,-0.38%,29.3,28.95,118200,08/31/18
GWB,"Great Western Bancorp Inc",43.54,0.32,+0.74%,43.6,43.04,268700,08/31/18
HA,"Hawaiian Hldgs Inc",41.5,0.15,+0.36%,42,41.2,369300,08/31/18
HAFC,"Hanmi Financial Cp",26.1,-0.25,-0.95%,26.35,26.05,163000,08/31/18
HAYN,"Haynes Intl Inc",39.4,1.38,+3.63%,39.57,38.1,44300,08/31/18
HCI,"Homeowners Choice",40.5,-0.25,-0.61%,41.07,40.33,44500,08/31/18
HF,"HFF Inc",45.41,0.49,+1.09%,45.61,44.67,112600,08/31/18
HFWA,"Heritage Financial",36.3,0.35,+0.97%,36.35,35.9,97000,08/31/18
HI,"Hillenbrand Inc",51.15,0.2,+0.39%,51.2,50.65,165800,08/31/18
HIBB,"Hibbett Sports Inc",20.55,0.65,+3.27%,20.6,19.75,773400,08/31/18
HLIT,"Harmonic Inc",5.45,0,0.00%,5.45,5.35,257100,08/31/18
HLX,"Helix Energy Solutions Group",9.36,0.17,+1.85%,9.36,9.07,589600,08/31/18
HMN,"Horace Mann Educators Corp",46.3,0,0.00%,46.4,45.6,82000,08/31/18
HMST,"Homestreet Inc",29.45,0.75,+2.61%,29.5,28.55,93500,08/31/18
HMSY,"Hms Hldgs Cp",32.05,-0.04,-0.12%,32.14,31.72,350900,08/31/18
HOPE,"Hope Bancorp Inc",17.51,0.12,+0.69%,17.53,17.28,386800,08/31/18
HPR,"Highpoint Resources Corp.",5.51,0.2,+3.77%,5.54,5.25,1440200,08/31/18
HQY,Healthequity,94.21,1.66,+1.79%,94.57,92.23,446700,08/31/18
HSC,"Harsco Corp",28.25,0.55,+1.99%,28.48,27.45,493900,08/31/18
HSII,"Heidrick & Struggl",44.2,0,0.00%,44.65,43.3,110300,08/31/18
HSKA,"Heska Corp",107,5.67,+5.60%,108.08,100.5,153000,08/31/18
HSTM,"Healthstream Inc",31.73,0.83,+2.69%,31.8,30.88,169400,08/31/18
HT,"Hersha Hospitality Trust",23.6,0.23,+0.98%,23.62,23.31,433400,08/31/18
HTLD,"Heartland Express",20.45,-0.07,-0.34%,20.63,19.82,274500,08/31/18
HUBG,"Hub Group Inc A",52.85,-0.35,-0.66%,53.25,52.5,199300,08/31/18
HVT,"Haverty Furniture Companies",22.1,0.1,+0.45%,22.1,21.67,98200,08/31/18
HWKN,"Hawkins Inc",41.3,0.3,+0.73%,41.7,40.85,20500,08/31/18
HZO,"Marinemax Inc",22.5,0.4,+1.81%,22.55,22.05,117100,08/31/18
IBP,"Installed Building Products I",46.55,-0.3,-0.64%,47.2,46.3,106100,08/31/18
IIIN,"Insteel Industries",38.35,-0.27,-0.70%,39.07,37.81,118900,08/31/18
IIVI,"I I V I Inc",49.75,-0.7,-1.39%,50.67,49.6,626100,08/31/18
INDB,"Independent Bk Corp",91.1,0.85,+0.94%,91.22,89.75,51600,08/31/18
INGN,"Inogen Inc",264.91,3.3,+1.26%,266.58,258.75,218400,08/31/18
INN,"Summit Hotel Properties",13.73,-0.16,-1.15%,13.89,13.69,526800,08/31/18
INTL,"Intl Fcstone Inc",55.76,-0.5,-0.89%,56.4,55.31,34100,08/31/18
INVA,"Innoviva Inc",14.52,0.04,+0.28%,14.64,14.39,381700,08/31/18
IOSP,"Innospec Inc",77.6,0.85,+1.11%,77.75,76.45,54000,08/31/18
IPAR,"Inter Parfums Inc",65.3,0.75,+1.16%,65.5,64.25,68400,08/31/18
IPHS,"Innophos Hldngs Inc",43.71,0.13,+0.30%,43.91,43.13,67800,08/31/18
IRBT,"Irobot Corp",113.5,-2.81,-2.42%,115.63,113.37,595300,08/31/18
IRDM,"Iridium Comm Inc",20.25,-0.05,-0.25%,20.45,19.95,834300,08/31/18
IRT,"Independence Realty Trust Inc",10.33,0.06,+0.58%,10.35,10.24,544700,08/31/18
ITG,"Investment Technology Group",21.88,0.26,+1.20%,21.89,21.36,83100,08/31/18
ITGR,"Integer Holdings Corp",79.9,0.9,+1.14%,80.53,78.8,213800,08/31/18
ITRI,"Itron Inc",66.4,0.4,+0.61%,66.5,65.4,220900,08/31/18
IVC,"Invacare Corp",15.2,-0.2,-1.30%,15.5,15.05,194900,08/31/18
IVR,"Invesco Mortgage Capital Inc",16.23,0.01,+0.06%,16.25,16.16,468300,08/31/18
JBSS,"John B Sanfilippo",73.07,1.01,+1.40%,73.67,71.62,61900,08/31/18
JBT,"John Bean Technologies Corp",118.3,0.85,+0.72%,118.8,116.4,118100,08/31/18
JCP,"J.C. Penney Company Inc",1.77,0.03,+1.72%,1.79,1.73,6401300,08/31/18
