Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
AKR,"Acadia Realty Trust",28.47,0.2,+0.71%,28.7,28.28,510700,08/20/18
AKS,"AK Steel Holding Corp",4.4,0.03,+0.69%,4.44,4.36,6280800,08/20/18
ALG,"Alamo Group",98.83,0.96,+0.98%,99.18,98.05,32700,08/20/18
ALGT,"Allegiant Travel Com",136.75,1.05,+0.77%,138.5,134.75,125300,08/20/18
ALRM,Alarm.Com,55.68,0.8,+1.46%,56,54.32,510400,08/20/18
AMAG,"Amag Pharmaceuticals",24.1,-0.05,-0.21%,24.45,23.8,550300,08/20/18
AMBC,"Ambac Financial Grp",21.94,-0.28,-1.26%,22.36,21.89,273100,08/20/18
AMED,"Amedisys Inc",119.51,0.21,+0.18%,121.67,118.88,213700,08/20/18
AMN,"Amn Healthcare Services Inc",57,-0.2,-0.35%,57.75,56.74,215300,08/20/18
AMPH,"Amphastar Pharma",17.96,0.14,+0.79%,18.05,17.74,139600,08/20/18
AMSF,"Amerisafe Inc",63.25,-0.65,-1.02%,64.15,63.15,45500,08/20/18
AMWD,"Amer Woodmark Cp",83.5,0.15,+0.18%,84.2,83.05,83300,08/20/18
ANDE,"Andersons Inc",40.9,0.25,+0.62%,41.03,40.5,117600,08/20/18
ANF,"Abercrombie & Fitch Company",28.28,0.65,+2.35%,28.38,27.58,1652300,08/20/18
ANGO,"Angiodynamics Inc",22.04,0.28,+1.29%,22.17,21.65,113000,08/20/18
ANIK,"Anika Therapeutics",41.22,-0.89,-2.11%,43.16,41.18,84700,08/20/18
ANIP,"ANI Pharma Inc",56.13,-0.28,-0.50%,56.63,55.62,68800,08/20/18
APEI,"American Pub. Edu.",36.15,1.15,+3.29%,36.2,35.1,84900,08/20/18
APOG,"Apogee Entrpr Inc",49.63,0.01,+0.02%,49.97,49.31,147100,08/20/18
ARCB,"Arcbest Corp",47.1,1.2,+2.61%,47.6,45.9,189000,08/20/18
ARI,"Apollo Commercial Real Estate",19.27,0.03,+0.16%,19.35,19.23,612100,08/20/18
AROC,"Archrock Inc",12.55,0.55,+4.58%,12.7,12.2,650300,08/20/18
ARR,"Armour Residential R",23.72,-0.1,-0.42%,23.77,23.42,410700,08/20/18
ASGN,"On Assignment",90.21,-0.67,-0.74%,91.33,89,272000,08/20/18
ASIX,"Advansix Inc",33.11,0.79,+2.44%,33.54,32.3,172800,08/20/18
ASNA,"Ascena Retail Grp",4.71,0.05,+1.07%,4.77,4.63,1167600,08/20/18
ASTE,"Astec Inds Inc",46.54,-0.2,-0.43%,47.38,46.43,182700,08/20/18
ATNI,"Atn International",74.25,0.72,+0.98%,74.71,72.5,117800,08/20/18
ATU,"Actuant Corp",29.1,-0.05,-0.17%,29.45,29.05,309400,08/20/18
AVA,"Avista Corp",51.17,-0.42,-0.81%,51.89,51.13,480100,08/20/18
AVAV,"Aerovironment Inc",85.12,0.65,+0.77%,86.19,84.89,242100,08/20/18
AVD,"American Vanguard Corp",19.05,-0.4,-2.06%,19.63,18.75,149900,08/20/18
AVP,"Avon Products",2.05,0.01,+0.49%,2.11,1.93,6415100,08/20/18
AWR,"American States Water Company",60.85,0.41,+0.68%,61.03,60.44,132100,08/20/18
AXE,"Anixter International Inc",72.7,0.75,+1.04%,73.1,72.2,217500,08/20/18
AXL,"American Axle & Manufacturing",17.7,0.35,+2.02%,17.81,17.4,1212200,08/20/18
AZZ,"Azz Inc",53.7,-0.2,-0.37%,54.5,53.5,85800,08/20/18
B,"Barnes Group",67.99,0.41,+0.61%,68.53,67.74,136900,08/20/18
BABY,"Natus Medical Inc",35.8,-0.65,-1.78%,36.75,35.65,198500,08/20/18
BANC,"First Pactrust Bancorp",20,0.15,+0.76%,20.05,19.73,226000,08/20/18
BANR,"Banner Corp",66.04,-0.09,-0.14%,66.5,65.56,117400,08/20/18
BCC,"Boise Cascade L.L.C.",46.3,0.5,+1.09%,46.9,46.08,347700,08/20/18
BCOR,"Blucora Inc",35.2,0.65,+1.88%,35.4,34.7,447700,08/20/18
BCPC,"Balchem Cp",103.32,-1.63,-1.55%,105.29,103.14,122500,08/20/18
BEAT,"Biotelemetry Inc",56.2,-0.75,-1.32%,57.75,55.92,217400,08/20/18
BEL,"Belmond Ltd",15.95,-0.1,-0.62%,16.05,15.85,438800,08/20/18
BELFB,"Bel Fuse Inc Cl B",25.95,-0.2,-0.76%,26.15,25.65,21400,08/20/18
BFS,"Saul Centers",59.21,-0.43,-0.72%,59.97,59.05,52400,08/20/18
BGFV,"Big 5 Sporting",5.85,0,unch,6.05,5.8,198900,08/20/18
BGG,"Briggs & Stratton Corp",20.96,0.84,+4.17%,21.3,20.12,893500,08/20/18
BGS,"B&G Foods Holdings",32.8,0.8,+2.50%,33,31.87,612800,08/20/18
BHE,"Benchmark Electronics",25.95,0.25,+0.97%,26.1,25.65,469900,08/20/18
BHLB,"Berkshire Hills Bancorp",41.9,0.25,+0.60%,42,41.45,117900,08/20/18
BJRI,"Bj's Restaurants Inc",66.8,0.05,+0.07%,67.2,66.5,531300,08/20/18
BKE,"Buckle Inc",26.75,0.45,+1.71%,26.95,26.3,939800,08/20/18
BKS,"Barnes & Noble",5.95,-0.05,-0.83%,6.05,5.9,482400,08/20/18
BLD,"Topbuild Corp",68.91,-5.03,-6.80%,73.86,68.89,694500,08/20/18
BMI,"Badger Meter",54.05,1.45,+2.76%,54.3,52.7,127600,08/20/18
BNED,"Barnes & Noble Education Inc C",6.48,0.06,+0.93%,6.66,6.46,270300,08/20/18
BOFI,"Bofi Holding Inc",37.8,0.13,+0.35%,37.94,37.22,442800,08/20/18
BPFH,"Boston Pvt Finl Hldg",13.9,-0.05,-0.36%,14.05,13.82,467700,08/20/18
BRC,"Brady Corp",38.35,0.15,+0.39%,38.55,38.05,318300,08/20/18
BRKL,"Brookline Bancorp",18,0,unch,18.08,17.85,350200,08/20/18
BRKS,"Brooks Automation",28.71,-0.33,-1.14%,29.1,28.55,437300,08/20/18
BRS,"Bristow Group Inc",10.77,0.27,+2.57%,10.83,10.45,624100,08/20/18
CACI,"Caci International",188.95,1.75,+0.93%,190.57,187.25,129700,08/20/18
CAL,"Caleres Inc",37.05,0.65,+1.79%,37.23,36.43,265500,08/20/18
CALM,"Cal-Maine Foods In",49.55,-0.05,-0.10%,50.3,49.5,290400,08/20/18
CAMP,"Calamp Corp",23.5,0.08,+0.34%,23.6,23.23,300000,08/20/18
CASH,"Meta Financial Grp",86.85,0,unch,87.25,86.05,61000,08/20/18
CATM,"Cardtronics Inc",36.39,-0.78,-2.10%,37.87,35.84,1083800,08/20/18
CATO,"Cato Corp",23.87,0.57,+2.45%,24.01,23.27,172300,08/20/18
CBB,"Cincinnati Bell Inc",12.95,-0.05,-0.38%,13.35,12.75,270600,08/20/18
CBL,"Cbl & Associates Properties",4.66,0.07,+1.53%,4.71,4.61,2256300,08/20/18
CBM,"Cambrex Corp",62.8,-0.65,-1.02%,64.05,62.6,353800,08/20/18
CBU,"Community Bank System",65.63,-0.16,-0.24%,66.11,65.07,132700,08/20/18
CCMP,"Cabot Microelectron",109.06,0.07,+0.06%,110.44,106.25,385600,08/20/18
CCOI,"Cogent Comm Hldgs",52.65,-0.05,-0.09%,53.2,52.25,118200,08/20/18
CCRN,"Cross Ctry Hlthcr",9.75,0.18,+1.88%,9.81,9.57,311800,08/20/18
CDR,"Cedar Shopping Centers Inc",4.64,0.06,+1.31%,4.66,4.57,192200,08/20/18
CECO,"Career Education",16.72,0.09,+0.54%,16.85,16.56,266900,08/20/18
CEIX,"Consol Energy Inc",42.97,0.26,+0.61%,43.27,42.58,121100,08/20/18
CENT,"Central Garden",39.92,0.41,+1.04%,40.13,39.45,74600,08/20/18
CENTA,"Central Garden & Pet",36.54,0.43,+1.19%,36.74,35.43,273500,08/20/18
CENX,"Century Aluminum C",11.93,-0.09,-0.75%,12.33,11.86,1759300,08/20/18
CEVA,"Ceva Inc",28.05,-0.65,-2.26%,28.75,27.7,101000,08/20/18
CHCO,"City Holding Co",81.69,0.08,+0.10%,81.97,80.92,37400,08/20/18
CHCT,"Community Healthcare Trust Inc",31.55,0.02,+0.06%,31.82,31.46,207100,08/20/18
CHS,"Chico's Fas",10.16,0.09,+0.89%,10.19,9.98,2946900,08/20/18
CHSP,"Chesapeake Lodging Trust",32.38,-0.13,-0.40%,32.62,32.35,218700,08/20/18
CHUY,"Chuy's Holdings Inc",27.45,-0.1,-0.36%,27.7,26.85,146200,08/20/18
CIR,"Circor International",44.48,-0.41,-0.91%,45.49,43.61,149100,08/20/18
CJ,"C&J Energy Services Inc",23.49,0.44,+1.91%,23.57,22.78,551400,08/20/18
CKH,"Seacor Smit Inc",50.91,0.82,+1.64%,50.97,50.08,57000,08/20/18
CLD,"Cloud Peak Energy Inc",2.45,0.08,+3.38%,2.67,2.37,765800,08/20/18
CLDT,"Chatham Lodging Trust [Reit]",21.76,0.01,+0.05%,21.93,21.72,211700,08/20/18
CLW,"Clearwater Paper Corp",28.65,0.65,+2.32%,28.7,28.15,210700,08/20/18
CMO,"Capstead Mortgage Corp",8.38,0,unch,8.41,8.37,403600,08/20/18
CMTL,"Comtech Telecom Co",35.54,-0.14,-0.39%,35.84,34.89,88800,08/20/18
CNMD,"C O N M E D Cp",78.26,0.55,+0.71%,78.72,77.92,127100,08/20/18
CNSL,"Consolidated Communications Holdings Inc",11.95,-0.12,-0.99%,12.16,11.94,383500,08/20/18
COHU,"Cohu Inc",25.56,-0.17,-0.66%,25.86,25.3,130700,08/20/18
COKE,"Coca Cola Bot Cons",172.29,-2.52,-1.44%,176,171.19,71600,08/20/18
COLB,"Columbia Banking Sys",42.57,0.11,+0.26%,42.7,42.22,206700,08/20/18
CORE,"Core Mark Holding",34.04,0.43,+1.28%,34.28,33.19,416600,08/20/18
CORT,"Corcept Therapeutics",13.04,0.12,+0.93%,13.18,12.77,894400,08/20/18
CPF,"Central Pacific Financial Co",28.71,0.14,+0.49%,28.78,28.48,88900,08/20/18
CPS,"Cooper Std Hldg Inc",140.66,2.55,+1.85%,141.73,138.31,101300,08/20/18
CPSI,"Computer Programs",27.25,0.15,+0.55%,27.52,27.05,110500,08/20/18
CRAY,"Cray Inc",21.3,-0.35,-1.62%,21.7,21.2,257500,08/20/18
CROX,"Crocs Inc",19.53,0.86,+4.61%,19.66,18.73,1917200,08/20/18
CRR,"Carbo Ceramics",7.88,0.12,+1.55%,7.98,7.73,203100,08/20/18
CRVL,"Corvel Cp",59.5,0.2,+0.34%,59.75,58.95,28000,08/20/18
CRY,Cryolife,32.05,-0.2,-0.62%,32.65,31.7,154800,08/20/18
CRZO,"Carrizo Oil & Gas",22.79,0.04,+0.18%,23.04,22.27,1712900,08/20/18
CSGS,"C S G Sys Intl",37.69,-0.24,-0.63%,38.27,37.67,140800,08/20/18
CTB,"Cooper Tire & Rubber Company",30.45,0.7,+2.35%,30.45,29.65,366600,08/20/18
CTRE,"Caretrust REIT Inc",18.15,0.03,+0.17%,18.32,18.05,678900,08/20/18
CTRL,"Control4 Corp",32.61,0.33,+1.02%,32.88,31.68,481200,08/20/18
CTS,"Cts Corp",34.85,0.3,+0.87%,35.15,34.55,106400,08/20/18
CUB,"Cubic Corp",73.2,-1.3,-1.74%,74.57,73.15,116600,08/20/18
CUBI,"Customers Bancorp",24.67,0,unch,24.85,24.42,136000,08/20/18
CUTR,"Cutera Inc",34.2,0.1,+0.29%,34.3,33.5,101400,08/20/18
CVBF,"Cvb Financial Corp",24.52,0.02,+0.08%,24.65,24.33,774800,08/20/18
CVCO,"Cavco Inds Inc",234.15,-1.75,-0.74%,239.5,232.1,42600,08/20/18
CVGW,"Calavo Growers Inc",101.2,0.38,+0.37%,101.85,100.8,108400,08/20/18
CWT,"California Water Service Group Holding",41.45,0.4,+0.97%,41.47,41.05,183200,08/20/18
CYH,"Community Health Systems",3.52,0.11,+3.23%,3.62,3.4,2941200,08/20/18
CYTK,Cytokinetics,7.05,-0.15,-2.08%,7.25,7.05,128500,08/20/18
DAKT,"Daktronics Inc",9.03,0.19,+2.15%,9.1,8.75,346400,08/20/18
DAR,"Darling International Inc",20,0.06,+0.30%,20.15,19.98,781600,08/20/18
DBD,"Diebold Nixdorf Inc",4.4,0.19,+4.51%,4.45,4.15,2011900,08/20/18
DCOM,"Dime Community Bncsh",18.55,0.15,+0.82%,18.6,18.3,134300,08/20/18
DDD,"3D Systems Corp",20.37,1.33,+6.99%,20.73,18.97,4804800,08/20/18
DEA,"Easterly Government Properties",19.98,-0.47,-2.30%,20.56,19.97,543600,08/20/18
DF,"Dean Foods Company",8.1,-0.1,-1.22%,8.25,8.08,1002700,08/20/18
DFIN,"Donnelly Financial Solutions Inc",19.43,0.12,+0.62%,19.65,19.31,160200,08/20/18
DGII,"Digi Intl Inc",12.9,0.2,+1.57%,12.95,12.56,54100,08/20/18
DIN,"Dineequity Inc",80.84,0.55,+0.69%,81.49,79.83,249500,08/20/18
DIOD,"Diodes Inc",36.98,-0.04,-0.11%,37.21,36.69,293400,08/20/18
DNR,"Denbury Resources",4.74,0.24,+5.33%,4.79,4.46,11199900,08/20/18
DORM,"Dorman Products Inc",80.37,1.95,+2.49%,80.5,78.82,97800,08/20/18
DPLO,"Diplomat Pharmacy Inc",19.36,0.31,+1.63%,19.75,19.13,759300,08/20/18
DRH,"Diamondrock Hospitality Company",11.73,-0.13,-1.10%,11.89,11.72,1420300,08/20/18
DSPG,"D S P Group Inc",12.15,0,unch,12.4,12.05,55600,08/20/18
DSW,"DSW Inc",26.92,0.43,+1.62%,27.19,26.5,3992300,08/20/18
DXPE,"Dxp Enterprise",46.84,0.44,+0.95%,47.24,46.01,41700,08/20/18
EBIX,"Ebix Inc",76.95,0.7,+0.92%,77.32,75.1,114600,08/20/18
EBS,"Emergent Biosolutions",59.43,0.16,+0.27%,59.89,58.9,246100,08/20/18
ECHO,"Echo Global Logistic",32.9,0.65,+2.02%,33.1,32.05,213900,08/20/18
ECOL,"US Ecology Inc",71,0.1,+0.14%,71.65,70.65,46800,08/20/18
ECPG,"Encore Capital Grp",40.5,0.35,+0.87%,40.85,39.8,356900,08/20/18
EE,"El Paso Electric Company",63.85,-0.05,-0.08%,64.1,63.65,124300,08/20/18
EFII,"Elec Imaging Inc",33.92,0.02,+0.06%,34.75,33.58,267600,08/20/18
EGHT,"8X8 Inc",22.3,-0.2,-0.89%,22.52,22.1,512800,08/20/18
EGL,"Engility Holdings Inc",34.56,-0.04,-0.12%,34.94,34.28,84100,08/20/18
EGOV,"Nic Inc",17.1,0.05,+0.29%,17.25,16.85,287300,08/20/18
EGP,"Eastgroup Properties",98.2,-0.77,-0.78%,99.39,98.17,140500,08/20/18
EGRX,"Eagle Pharmaceutical",79.13,0.99,+1.27%,79.61,77.4,207100,08/20/18
EHTH,"Ehealth Inc",29.62,-0.41,-1.37%,30.5,29.57,97400,08/20/18
EIG,"Employers Holdings Inc",43.65,-0.4,-0.91%,44.25,43.55,108000,08/20/18
ELY,"Callaway Golf Company",22.67,0.15,+0.67%,22.8,22.41,666400,08/20/18
ENDP,"Endo Int'l Plc",15.91,0.27,+1.73%,16.3,15.69,4443400,08/20/18
ENSG,"The Ensign Group In",37.34,0.17,+0.46%,37.46,37,161300,08/20/18
ENTA,"Enanta Pharmaceutica",90.34,-2.24,-2.42%,94.68,90.25,331800,08/20/18
ENVA,"Enova International Inc",35.7,0.2,+0.56%,36.25,34.94,547600,08/20/18
EPAY,"Bottomline Tech In",61.51,0.69,+1.13%,61.63,60.22,284800,08/20/18
ERA,"Era Group Inc",11.85,-0.06,-0.50%,12.02,11.68,37200,08/20/18
ESE,"Esco Technologies Inc",68.75,0.9,+1.33%,68.95,67.95,111600,08/20/18
ESIO,"Electro Sci Inds",22.79,-0.1,-0.44%,23.25,22.54,539200,08/20/18
ESND,"Essendant Inc",15.18,0.1,+0.66%,15.4,15.09,237200,08/20/18
ETH,"Ethan Allen Interiors Inc",23.3,0.25,+1.08%,23.4,22.95,234900,08/20/18
EVTC,"Evertec Inc",24.55,0.05,+0.20%,24.75,24.25,193100,08/20/18
EXLS,"Exlservice Holdings",60.71,0.13,+0.21%,60.76,60.11,107200,08/20/18
EXPO,"Exponent Inc",51.05,0.25,+0.49%,51.35,50.3,154500,08/20/18
EXPR,"Express Inc",10.56,0.2,+1.93%,10.61,9.98,1801100,08/20/18
EXTN,"Exterran Corp",27.71,0.34,+1.24%,27.79,27.15,120600,08/20/18
EXTR,"Extreme Networks",6.35,0.09,+1.44%,6.46,6.22,1406600,08/20/18
EZPW,"Ezcorp Inc",11.15,-0.1,-0.89%,11.5,11.15,248900,08/20/18
FARO,"Faro Tech Inc",66.2,-0.15,-0.23%,66.8,65.75,60400,08/20/18
FBP,"First Bancorp",8.77,-0.02,-0.23%,8.83,8.69,710000,08/20/18
FCF,"First Commonwealth Financial Corp",17.06,-0.03,-0.18%,17.15,16.9,287200,08/20/18
FCFS,"First Cash Fin Svcs",80.2,-0.25,-0.31%,80.93,79.95,168400,08/20/18
FCN,"Fti Consulting",76.43,-1.21,-1.56%,78.04,76.36,338600,08/20/18
FCPT,"Four Corners Property Trust In",27.24,0.04,+0.15%,27.48,27.21,326800,08/20/18
FELE,"Franklin Electric Co",48.95,-0.05,-0.10%,49.5,48.85,93700,08/20/18
FF,"Futurefuel Corp",14.57,0.08,+0.55%,14.66,14.47,102100,08/20/18
FFBC,"First Finl Bncp [Oh]",31.5,-0.25,-0.79%,31.8,31.25,218400,08/20/18
FFIN,"First Finl Bkshs Inc",60.25,0.05,+0.08%,60.53,59.65,159800,08/20/18
FIX,"Comfort Systems USA",56.45,0.6,+1.07%,56.55,55.75,270500,08/20/18
FLOW,"SPX Flow Inc",48.1,0.43,+0.90%,48.35,47.75,185600,08/20/18
FMBI,"First Midwest Bncp",27.17,0.06,+0.22%,27.2,26.88,332600,08/20/18
FN,Fabrinet,44,0.34,+0.78%,44.33,43.21,678200,08/20/18
FNSR,"Finisar Corp",19.19,0.06,+0.31%,19.46,19.02,1568600,08/20/18
FORM,"Formfactor Inc",13.4,0.15,+1.13%,13.55,13.2,323600,08/20/18
FORR,"Forrester Resrch",48,-0.3,-0.62%,48.45,47.6,37700,08/20/18
FOSL,"Fossil Group",24.68,-0.09,-0.36%,25.04,24.06,1547200,08/20/18
FOXF,"Fox Factory Cp",63.75,-0.15,-0.23%,64.25,63.75,226200,08/20/18
FRAN,"Francesca's Holdings",7.27,0.04,+0.55%,7.39,7.03,1093600,08/20/18
FRGI,"Fiesta Restaurant Gp",29.4,0.3,+1.03%,29.6,28.7,110500,08/20/18
FSB,"Franklin Financial Network Inc",38.4,-0.85,-2.17%,39.6,38.3,103400,08/20/18
FSP,"Franklin Street Properties",8.5,0.02,+0.24%,8.54,8.41,284333,08/20/18
FSS,"Federal Signal Corp",26.11,-0.25,-0.95%,26.5,26.09,463300,08/20/18
FTD,"Ftd Companies",3.79,-0.01,-0.26%,3.89,3.76,110900,08/20/18
FTK,"Flotek Industries",2.12,0.02,+0.95%,2.17,2.07,774000,08/20/18
FTR,"Frontier Commun Cp",5.73,0.41,+7.71%,5.82,5.34,4233000,08/20/18
FUL,"H. B. Fuller Company",57.84,0.26,+0.45%,58.12,57.62,198100,08/20/18
FWRD,"Foward Air Corp",63.72,0.34,+0.54%,63.9,63.32,104500,08/20/18
GBCI,"Glacier Bancorp Inc",44.76,0.06,+0.13%,44.88,44.3,220300,08/20/18
GBX,"Greenbrier Companies",57.8,0.15,+0.26%,58.3,57.15,213400,08/20/18
GCI,"Gannett Co. Inc",10.49,0.23,+2.24%,10.55,10.29,1276800,08/20/18
GCO,"Genesco Inc",45.4,1.7,+3.89%,45.55,43.7,369000,08/20/18
GDOT,"Green Dot Corp",84.7,-0.33,-0.39%,85.93,84.27,191600,08/20/18
GEOS,"Geospace Technologie",13.91,0.35,+2.58%,13.92,13.55,26500,08/20/18
GES,"Guess Inc",23.3,0.69,+3.05%,23.53,22.7,752500,08/20/18
GFF,"Griffon Corp",17.95,-0.3,-1.64%,18.39,17.75,144600,08/20/18
GHL,"Greenhill & Co. Inc",29.85,-0.4,-1.32%,30.5,29.7,253500,08/20/18
GIFI,"Gulf Island Fab",9.45,-0.1,-1.05%,9.6,9.3,24500,08/20/18
GIII,"G-III Apparel Gp I",44.44,1.64,+3.83%,44.52,42.6,807900,08/20/18
GLT,Glatfelter,16.42,-0.08,-0.48%,16.6,16.33,215400,08/20/18
GME,"Gamestop Corp",15.85,0.52,+3.39%,15.98,15.35,3606900,08/20/18
GNBC,"Green Bancorp",24.25,0.13,+0.52%,24.3,23.75,165400,08/20/18
GNL,"Global Net Lease Inc",21.63,0.29,+1.36%,21.65,21.35,687100,08/20/18
GOV,"Government Properties Income Trust",16.78,-0.19,-1.12%,17.04,16.76,762000,08/20/18
GPI,"Group 1 Automotive",79.35,1.09,+1.39%,79.91,78.44,188800,08/20/18
GPRE,"Green Plains Inc",17.95,0.58,+3.31%,18.02,17.35,1332100,08/20/18
GTLS,"Chart Industries In",77.08,0.08,+0.10%,77.51,76.56,167500,08/20/18
GTY,"Getty Realty Corp",29.25,0.01,+0.03%,29.58,29.11,80700,08/20/18
GWB,"Great Western Bancorp Inc",43.53,-0.06,-0.14%,43.69,43.22,147700,08/20/18
HA,"Hawaiian Hldgs Inc",43.95,1.2,+2.81%,44.2,42.8,601500,08/20/18
HAFC,"Hanmi Financial Cp",25.8,0.05,+0.19%,25.9,25.65,91800,08/20/18
HAYN,"Haynes Intl Inc",38.32,0.24,+0.63%,38.83,38.15,40100,08/20/18
HCI,"Homeowners Choice",41.22,0.26,+0.63%,41.72,41.11,35500,08/20/18
HF,"HFF Inc",44.65,0.33,+0.74%,45.23,43.94,270400,08/20/18
HFWA,"Heritage Financial",35.75,0.2,+0.56%,35.9,35.35,192200,08/20/18
HI,"Hillenbrand Inc",52,0,unch,52.5,51.9,208300,08/20/18
HIBB,"Hibbett Sports Inc",26.95,0.55,+2.08%,27.1,26.38,984400,08/20/18
HLIT,"Harmonic Inc",5.25,0,unch,5.3,5.2,264800,08/20/18
HLX,"Helix Energy Solutions Group",8.97,0.03,+0.34%,9.05,8.82,1513500,08/20/18
HMN,"Horace Mann Educators Corp",46.15,0.3,+0.65%,46.35,45.4,131000,08/20/18
HMST,"Homestreet Inc",29.6,0.1,+0.34%,29.8,29.33,64500,08/20/18
HMSY,"Hms Hldgs Cp",31.61,-0.31,-0.97%,32.38,31.25,492700,08/20/18
HOPE,"Hope Bancorp Inc",17.59,-0.01,-0.06%,17.75,17.49,587300,08/20/18
HPR,"Highpoint Resources Corp.",4.91,-0.02,-0.41%,5.04,4.86,1398100,08/20/18
HQY,Healthequity,86.33,-0.72,-0.83%,87.85,85.59,340300,08/20/18
HSC,"Harsco Corp",26,0.7,+2.77%,26.15,25.35,490300,08/20/18
HSII,"Heidrick & Struggl",41.85,0.25,+0.60%,41.95,41,118000,08/20/18
HSKA,"Heska Corp",101.33,0.92,+0.92%,101.56,100.49,16400,08/20/18
HSTM,"Healthstream Inc",30.44,0.23,+0.76%,30.45,29.86,92200,08/20/18
HT,"Hersha Hospitality Trust",22.05,-0.11,-0.50%,22.11,21.52,271000,08/20/18
HTLD,"Heartland Express",20.14,0.3,+1.51%,20.18,19.65,268000,08/20/18
HUBG,"Hub Group Inc A",51.3,0.3,+0.59%,51.55,50.8,279300,08/20/18
HVT,"Haverty Furniture Companies",22.4,0.35,+1.59%,22.5,22,77500,08/20/18
HWKN,"Hawkins Inc",40.1,0.1,+0.25%,40.85,39.45,18900,08/20/18
HZO,"Marinemax Inc",20.65,0.45,+2.23%,20.9,20.2,291900,08/20/18
IBP,"Installed Building Products I",45.2,-4.15,-8.41%,49.4,45.04,368400,08/20/18
IIIN,"Insteel Industries",39.83,-0.75,-1.85%,40.64,39.15,213700,08/20/18
IIVI,"I I V I Inc",45.8,0.15,+0.33%,45.97,45.3,332400,08/20/18
INDB,"Independent Bk Corp",90,-0.15,-0.17%,90.7,89.2,54100,08/20/18
INGN,"Inogen Inc",231.57,-1.08,-0.46%,235.53,227.06,166200,08/20/18
INN,"Summit Hotel Properties",13.6,-0.04,-0.29%,13.71,13.53,330500,08/20/18
INTL,"Intl Fcstone Inc",54.8,-0.48,-0.87%,55.42,54.66,43700,08/20/18
INVA,"Innoviva Inc",14.08,0.09,+0.64%,14.11,13.92,374500,08/20/18
IOSP,"Innospec Inc",77.15,1.2,+1.58%,77.25,75.8,65400,08/20/18
IPAR,"Inter Parfums Inc",65.05,0.8,+1.25%,65.1,64.2,63900,08/20/18
IPHS,"Innophos Hldngs Inc",43.69,-0.13,-0.30%,44.07,43.56,43100,08/20/18
IRBT,"Irobot Corp",97.3,2.53,+2.67%,98.07,93.24,1301700,08/20/18
IRDM,"Iridium Comm Inc",20.7,0.35,+1.72%,20.75,20.15,1081400,08/20/18
IRT,"Independence Realty Trust Inc",10.29,-0.02,-0.19%,10.37,10.2,1129700,08/20/18
ITG,"Investment Technology Group",22.12,-0.02,-0.09%,22.36,21.92,178000,08/20/18
ITGR,"Integer Holdings Corp",72.15,0.7,+0.98%,72.45,71.6,204100,08/20/18
ITRI,"Itron Inc",63.15,0.7,+1.12%,63.35,62.25,249700,08/20/18
IVC,"Invacare Corp",15.75,-0.05,-0.32%,16.1,15.45,266200,08/20/18
IVR,"Invesco Mortgage Capital Inc",16.25,0.05,+0.31%,16.32,16.18,438600,08/20/18
JBSS,"John B Sanfilippo",78.48,1.56,+2.03%,78.99,77.13,72100,08/20/18
JBT,"John Bean Technologies Corp",110.7,-0.3,-0.27%,112.13,110.6,96400,08/20/18
