Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
BJRI,"Bj's Restaurants Inc",63.25,0.85,+1.36%,63.55,62.1,192100,08/08/18
BKE,"Buckle Inc",24.2,-0.2,-0.82%,24.37,23.86,325400,08/08/18
BKS,"Barnes & Noble",5.95,0.05,+0.85%,6,5.8,325400,08/08/18
BLD,"Topbuild Corp",75.49,-4.75,-5.92%,80.52,75.39,280400,08/08/18
BMI,"Badger Meter",52.4,-0.45,-0.85%,53,51.45,218900,08/08/18
BNED,"Barnes & Noble Education Inc C",5.92,0.09,+1.54%,5.95,5.79,381200,08/08/18
BOFI,"Bofi Holding Inc",37.19,-3.44,-8.47%,39,36.1,2643700,08/08/18
BPFH,"Boston Pvt Finl Hldg",14.25,-0.05,-0.35%,14.38,14.2,721800,08/08/18
BRC,"Brady Corp",37.85,0.5,+1.34%,37.9,37.1,685700,08/08/18
BRKL,"Brookline Bancorp",18,0.1,+0.56%,18.05,17.75,266500,08/08/18
BRKS,"Brooks Automation",29.82,0.32,+1.08%,29.89,28.84,699700,08/08/18
BRS,"Bristow Group Inc",11.81,0.09,+0.77%,11.88,11.28,519900,08/08/18
CACI,"Caci International",181.95,1.95,+1.08%,182.15,179.9,97600,08/08/18
CAL,"Caleres Inc",34.88,0.19,+0.55%,35.14,34.52,230900,08/08/18
CALM,"Cal-Maine Foods In",46.65,0.3,+0.65%,47.08,45.4,287400,08/08/18
CAMP,"Calamp Corp",23.15,0.1,+0.43%,23.21,22.88,104700,08/08/18
CASH,"Meta Financial Grp",92.5,1.2,+1.31%,92.65,90.3,38300,08/08/18
CATM,"Cardtronics Inc",30.41,0.26,+0.86%,30.61,29.43,355500,08/08/18
CATO,"Cato Corp",24.66,-0.54,-2.14%,25.18,24.52,267900,08/08/18
CBB,"Cincinnati Bell Inc",9.95,-2.85,-22.27%,13.85,9.9,2372000,08/08/18
CBL,"Cbl & Associates Properties",4.46,0.04,+0.90%,4.49,4.32,3042000,08/08/18
CBM,"Cambrex Corp",62.9,-0.85,-1.33%,63.9,62.75,232900,08/08/18
CBU,"Community Bank System",63.94,0.54,+0.85%,64.14,63.08,125600,08/08/18
CCMP,"Cabot Microelectron",123.06,0.26,+0.21%,123.65,121.82,146700,08/08/18
CCOI,"Cogent Comm Hldgs",49.8,-0.3,-0.60%,50.2,49.7,193100,08/08/18
CCRN,"Cross Ctry Hlthcr",9.05,0.39,+4.50%,9.15,8.69,461600,08/08/18
CDR,"Cedar Shopping Centers Inc",4.57,-0.02,-0.44%,4.61,4.55,352100,08/08/18
CECO,"Career Education",17.24,0.2,+1.17%,17.27,17.02,241600,08/08/18
CEIX,"Consol Energy Inc",44.35,-0.65,-1.44%,45.25,43.67,390900,08/08/18
CENT,"Central Garden",41.46,-0.86,-2.03%,42.31,41.01,384900,08/08/18
CENTA,"Central Garden & Pet",37.9,-1.17,-2.99%,39,37.8,600300,08/08/18
CENX,"Century Aluminum C",12.02,-0.34,-2.75%,12.31,12,3427700,08/08/18
CEVA,"Ceva Inc",28.55,0.95,+3.44%,28.85,26.3,402700,08/08/18
CHCO,"City Holding Co",80.43,0.31,+0.39%,80.65,79.81,37500,08/08/18
CHCT,"Community Healthcare Trust Inc",31.71,0.97,+3.16%,31.83,30.76,160800,08/08/18
CHS,"Chico's Fas",9.53,0.17,+1.82%,9.66,9.38,1823000,08/08/18
CHSP,"Chesapeake Lodging Trust",31.39,-0.38,-1.20%,31.76,31.38,138600,08/08/18
CHUY,"Chuy's Holdings Inc",30.6,0.05,+0.16%,31.55,30.3,138100,08/08/18
CIR,"Circor International",44.17,-0.56,-1.25%,44.57,43.89,107800,08/08/18
CJ,"C&J Energy Services Inc",23.85,0.19,+0.80%,23.88,23.39,521600,08/08/18
CKH,"Seacor Smit Inc",51.43,-0.41,-0.79%,51.92,51.25,153600,08/08/18
CLD,"Cloud Peak Energy Inc",2.61,-0.08,-2.97%,2.7,2.57,287800,08/08/18
CLDT,"Chatham Lodging Trust [Reit]",21.08,-0.32,-1.50%,21.36,21.04,271800,08/08/18
CLW,"Clearwater Paper Corp",26.4,0.1,+0.38%,26.5,25.7,198400,08/08/18
CMO,"Capstead Mortgage Corp",8.16,0,unch,8.21,8.12,652000,08/08/18
CMTL,"Comtech Telecom Co",34.67,0.18,+0.52%,34.94,34.35,59300,08/08/18
CNMD,"C O N M E D Cp",77.01,-0.78,-1.00%,78.21,76.64,118100,08/08/18
CNSL,"Consolidated Communications Holdings Inc",10.83,-0.19,-1.72%,11.06,10.77,900600,08/08/18
COHU,"Cohu Inc",26.52,-0.9,-3.28%,27.42,26.49,216500,08/08/18
COKE,"Coca Cola Bot Cons",153.35,1.33,+0.87%,154.04,149.03,56700,08/08/18
COLB,"Columbia Banking Sys",42,0.3,+0.72%,42.16,41.44,181700,08/08/18
CORE,"Core Mark Holding",29.06,0.78,+2.76%,29.83,28.45,926400,08/08/18
CORT,"Corcept Therapeutics",14.08,0.02,+0.14%,14.28,13.9,967400,08/08/18
CPF,"Central Pacific Financial Co",28,0.21,+0.76%,28.08,27.61,77600,08/08/18
CPS,"Cooper Std Hldg Inc",138.93,-0.6,-0.43%,140.07,137.88,122900,08/08/18
CPSI,"Computer Programs",26.9,-0.3,-1.10%,27.3,26.65,191700,08/08/18
CRAY,"Cray Inc",21.75,-0.4,-1.81%,22.25,21.5,317700,08/08/18
CROX,"Crocs Inc",18.26,0.62,+3.51%,18.37,17.64,1330900,08/08/18
CRR,"Carbo Ceramics",8.86,0.08,+0.91%,8.94,8.71,209500,08/08/18
CRVL,"Corvel Cp",56.55,-0.2,-0.35%,57.3,56.3,16400,08/08/18
CRY,Cryolife,32,-0.65,-1.99%,33.15,31.65,205200,08/08/18
CRZO,"Carrizo Oil & Gas",24.42,-0.8,-3.17%,25.55,24.32,4298100,08/08/18
CSGS,"C S G Sys Intl",37.84,-0.82,-2.12%,38.65,37.81,166700,08/08/18
CTB,"Cooper Tire & Rubber Company",29.45,-0.8,-2.64%,30.17,29.05,481800,08/08/18
CTRE,"Caretrust REIT Inc",17.64,-0.08,-0.45%,17.77,17.49,395000,08/08/18
CTRL,"Control4 Corp",31.76,0.03,+0.09%,32.12,31.38,511100,08/08/18
CTS,"Cts Corp",35.75,-0.05,-0.14%,35.85,35.15,78700,08/08/18
CUB,"Cubic Corp",71.95,4.8,+7.15%,77.35,71.05,368400,08/08/18
CUBI,"Customers Bancorp",26.52,0.25,+0.95%,26.77,26.15,226300,08/08/18
CUTR,"Cutera Inc",34.03,-6.77,-16.61%,35.22,30.7,1646300,08/08/18
CVBF,"Cvb Financial Corp",24.18,0.19,+0.79%,24.22,23.84,215600,08/08/18
CVCO,"Cavco Inds Inc",223.45,-0.9,-0.40%,229.95,219.1,65800,08/08/18
CVGW,"Calavo Growers Inc",94.7,0.85,+0.91%,96,93.13,154800,08/08/18
CWT,"California Water Service Group Holding",40.6,0.45,+1.12%,40.75,39.9,188400,08/08/18
CYH,"Community Health Systems",3.02,-0.03,-0.98%,3.09,2.97,1704900,08/08/18
CYTK,Cytokinetics,7.15,0.05,+0.70%,7.2,6.65,283700,08/08/18
DAKT,"Daktronics Inc",8.59,0.03,+0.35%,8.61,8.43,186400,08/08/18
DAR,"Darling International Inc",20.5,-0.18,-0.87%,20.75,20.36,1216500,08/08/18
DBD,"Diebold Nixdorf Inc",5.4,-0.8,-12.90%,6.3,5.3,5707500,08/08/18
DCOM,"Dime Community Bncsh",17.7,0.3,+1.72%,17.75,17.3,208200,08/08/18
DDD,"3D Systems Corp",17.96,4.39,+32.35%,18.7,16.15,19147600,08/08/18
DEA,"Easterly Government Properties",19.76,-0.06,-0.30%,19.89,19.62,727500,08/08/18
DEPO,"Depomed Inc",7.76,-1.57,-16.83%,8.6,7.75,3170200,08/08/18
DF,"Dean Foods Company",8.5,0.46,+5.72%,8.53,8.11,3759100,08/08/18
DFIN,"Donnelly Financial Solutions Inc",18.51,0.24,+1.31%,18.55,18.14,141500,08/08/18
DGII,"Digi Intl Inc",13.2,-0.05,-0.38%,13.5,13.1,49300,08/08/18
DIN,"Dineequity Inc",72.25,0.89,+1.25%,72.35,70.56,210700,08/08/18
DIOD,"Diodes Inc",38.28,0.61,+1.62%,38.51,37.09,600200,08/08/18
DNR,"Denbury Resources",4.26,-0.22,-4.91%,4.45,4.23,11426801,08/08/18
DORM,"Dorman Products Inc",74.75,0.2,+0.27%,75.01,73.73,65200,08/08/18
DPLO,"Diplomat Pharmacy Inc",18.97,-0.44,-2.27%,19.88,18.84,1826200,08/08/18
DRH,"Diamondrock Hospitality Company",11.62,-0.18,-1.53%,11.79,11.59,1915300,08/08/18
DSPG,"D S P Group Inc",12.3,-0.05,-0.40%,12.3,12.2,139100,08/08/18
DSW,"DSW Inc",27.38,0.01,+0.04%,27.58,27.01,975700,08/08/18
DXPE,"Dxp Enterprise",48.68,4.21,+9.47%,49.5,45.97,324200,08/08/18
EBIX,"Ebix Inc",79.7,-0.1,-0.13%,89.1,77.6,383200,08/08/18
EBS,"Emergent Biosolutions",54.19,-0.43,-0.79%,54.71,53.5,168800,08/08/18
ECHO,"Echo Global Logistic",32.9,-0.1,-0.30%,33.1,32.45,287400,08/08/18
ECOL,"US Ecology Inc",68.6,-1.45,-2.07%,69.95,67.85,35900,08/08/18
ECPG,"Encore Capital Grp",35.55,-0.25,-0.70%,36,35.15,307900,08/08/18
EE,"El Paso Electric Company",62.85,0.3,+0.48%,63.15,62.15,320600,08/08/18
EFII,"Elec Imaging Inc",34.28,0,unch,34.55,34.11,323200,08/08/18
EGHT,"8X8 Inc",21.95,0.15,+0.69%,22.05,21.5,459200,08/08/18
EGL,"Engility Holdings Inc",33.71,0.21,+0.63%,33.84,33.01,314300,08/08/18
EGOV,"Nic Inc",16.3,0.1,+0.62%,16.35,16.05,244500,08/08/18
EGP,"Eastgroup Properties",96.29,0.44,+0.46%,96.66,95.39,106600,08/08/18
EGRX,"Eagle Pharmaceutical",78.54,1.14,+1.47%,78.74,76.62,228400,08/08/18
EHTH,"Ehealth Inc",24.84,0.04,+0.16%,25.15,24.7,134800,08/08/18
EIG,"Employers Holdings Inc",43.75,0.5,+1.16%,43.9,42.9,109300,08/08/18
ELY,"Callaway Golf Company",21.91,0.14,+0.64%,21.97,21.43,1294000,08/08/18
ENDP,"Endo Int'l Plc",16.23,3.58,+28.30%,17.34,14,27368500,08/08/18
ENSG,"The Ensign Group In",36,0.02,+0.06%,36.26,35.55,161100,08/08/18
ENTA,"Enanta Pharmaceutica",93.84,2.08,+2.27%,94.85,81.24,646400,08/08/18
ENVA,"Enova International Inc",33.8,0.1,+0.30%,33.9,33.03,180700,08/08/18
EPAY,"Bottomline Tech In",56.78,0.48,+0.85%,56.87,56,371900,08/08/18
ERA,"Era Group Inc",12.93,-1.14,-8.10%,13.48,12.55,103600,08/08/18
ESE,"Esco Technologies Inc",65.65,2.8,+4.46%,66.75,63.95,170300,08/08/18
ESIO,"Electro Sci Inds",23.35,1.1,+4.94%,23.47,21.94,858000,08/08/18
ESND,"Essendant Inc",15.87,-0.1,-0.63%,16.32,15.55,423800,08/08/18
ETH,"Ethan Allen Interiors Inc",22.45,0.1,+0.45%,22.5,22.1,513200,08/08/18
EVTC,"Evertec Inc",24.45,0.4,+1.66%,24.55,23.95,563800,08/08/18
EXLS,"Exlservice Holdings",58.63,-0.18,-0.31%,59.11,58.26,58200,08/08/18
EXPO,"Exponent Inc",50.35,-0.28,-0.54%,50.9,49.5,204900,08/08/18
EXPR,"Express Inc",10.15,0.04,+0.40%,10.16,9.91,792400,08/08/18
EXTN,"Exterran Corp",26.66,-0.18,-0.67%,27.19,26.66,243100,08/08/18
EXTR,"Extreme Networks",6.09,-2.87,-32.03%,6.83,5.35,15618699,08/08/18
EZPW,"Ezcorp Inc",11.7,0.2,+1.74%,11.73,11.23,486600,08/08/18
FARO,"Faro Tech Inc",67.45,0,unch,67.6,66.13,165300,08/08/18
FBP,"First Bancorp",8.35,0,unch,8.41,8.33,879600,08/08/18
FCF,"First Commonwealth Financial Corp",16.83,0.11,+0.66%,16.85,16.62,330200,08/08/18
FCFS,"First Cash Fin Svcs",80.85,0.7,+0.87%,81.25,79.64,183100,08/08/18
FCN,"Fti Consulting",81.5,0.32,+0.39%,81.85,80.95,201700,08/08/18
FCPT,"Four Corners Property Trust In",26.06,-0.03,-0.11%,26.35,25.92,311600,08/08/18
FELE,"Franklin Electric Co",48.8,0,unch,49.5,48,97000,08/08/18
FF,"Futurefuel Corp",13.87,-0.33,-2.32%,14.2,13.8,28300,08/08/18
FFBC,"First Finl Bncp [Oh]",31,0.2,+0.65%,31.1,30.55,145800,08/08/18
FFIN,"First Finl Bkshs Inc",58.35,0.45,+0.78%,58.55,57.4,182500,08/08/18
FIX,"Comfort Systems USA",55.75,0.1,+0.18%,56.2,55.05,278100,08/08/18
FLOW,"SPX Flow Inc",47.11,-0.32,-0.67%,47.59,46.33,242800,08/08/18
FMBI,"First Midwest Bncp",27.11,0.21,+0.78%,27.19,26.79,408100,08/08/18
FN,Fabrinet,41.42,-0.01,-0.02%,41.84,40.85,282900,08/08/18
FNSR,"Finisar Corp",18.24,-0.03,-0.16%,18.64,18.17,2469800,08/08/18
FORM,"Formfactor Inc",14,-0.1,-0.71%,14.25,13.7,507600,08/08/18
FORR,"Forrester Resrch",45.25,-0.25,-0.55%,45.6,44.85,20300,08/08/18
FOSL,"Fossil Group",23.25,-3.06,-11.63%,29.59,22.41,10151000,08/08/18
FOXF,"Fox Factory Cp",63.95,0.7,+1.11%,64.03,62.2,144400,08/08/18
FRAN,"Francesca's Holdings",7.36,-0.05,-0.67%,7.49,7.23,549400,08/08/18
FRGI,"Fiesta Restaurant Gp",28.4,0.5,+1.79%,28.5,27.6,247700,08/08/18
FSB,"Franklin Financial Network Inc",38.7,0.35,+0.91%,38.88,38.2,132400,08/08/18
FSP,"Franklin Street Properties",8.48,-0.02,-0.24%,8.48,8.37,424225,08/08/18
FSS,"Federal Signal Corp",25.6,-2.26,-8.11%,26.83,25.4,549900,08/08/18
FTD,"Ftd Companies",3.36,-0.03,-0.88%,3.46,3.3,212700,08/08/18
FTK,"Flotek Industries",2.17,-0.74,-25.43%,2.63,2.08,3465400,08/08/18
FTR,"Frontier Commun Cp",5.01,-0.09,-1.76%,5.17,4.97,3007700,08/08/18
FUL,"H. B. Fuller Company",57.1,-0.11,-0.19%,57.54,56.95,256100,08/08/18
FWRD,"Foward Air Corp",63.27,-0.02,-0.03%,63.57,62.63,88000,08/08/18
GBCI,"Glacier Bancorp Inc",43.93,0.13,+0.30%,44.07,43.52,316400,08/08/18
GBX,"Greenbrier Companies",58.8,-0.25,-0.42%,59.5,58.34,185200,08/08/18
GCI,"Gannett Co. Inc",10.1,-0.16,-1.56%,10.32,9.99,1570200,08/08/18
GCO,"Genesco Inc",41.5,-0.35,-0.84%,42.4,40.55,228100,08/08/18
GDOT,"Green Dot Corp",80.7,0.02,+0.02%,81.72,80.44,393800,08/08/18
GEOS,"Geospace Technologie",13.05,0.29,+2.27%,13.28,12.73,106700,08/08/18
GES,"Guess Inc",22.64,-0.06,-0.26%,22.88,22.34,434000,08/08/18
GFF,"Griffon Corp",17.8,0.15,+0.85%,17.85,17.35,160300,08/08/18
GHL,"Greenhill & Co. Inc",32.5,0.25,+0.78%,32.6,31.85,326100,08/08/18
GIFI,"Gulf Island Fab",8.75,0.05,+0.57%,8.75,8.45,15600,08/08/18
GIII,"G-III Apparel Gp I",45.12,0.37,+0.83%,45.45,44.54,218400,08/08/18
GLT,Glatfelter,16.5,-0.19,-1.14%,16.79,16.31,273200,08/08/18
GME,"Gamestop Corp",15.25,0.13,+0.86%,15.31,15.01,2178800,08/08/18
GNBC,"Green Bancorp",24.45,0.15,+0.62%,24.5,24.15,223700,08/08/18
GNL,"Global Net Lease Inc",22.22,0.89,+4.17%,22.53,21.38,801600,08/08/18
GOV,"Government Properties Income Trust",16.13,-0.07,-0.43%,16.37,16.07,720000,08/08/18
GPI,"Group 1 Automotive",77.48,-0.89,-1.14%,78.44,77.36,232600,08/08/18
GPRE,"Green Plains Inc",17.9,0.1,+0.56%,18.1,17.75,796500,08/08/18
GTLS,"Chart Industries In",76.85,-1.03,-1.32%,78.34,76.53,210900,08/08/18
GTY,"Getty Realty Corp",28.97,-0.09,-0.31%,29.12,28.75,51100,08/08/18
GWB,"Great Western Bancorp Inc",42.49,0.34,+0.81%,42.51,41.81,142300,08/08/18
HA,"Hawaiian Hldgs Inc",41.3,0.6,+1.47%,41.6,40.75,426000,08/08/18
HAFC,"Hanmi Financial Cp",25.65,0.1,+0.39%,25.7,25.13,126800,08/08/18
HAYN,"Haynes Intl Inc",39.95,-0.69,-1.70%,41.25,39.53,63600,08/08/18
HCI,"Homeowners Choice",39.78,0.28,+0.71%,40.05,39.17,29800,08/08/18
HF,"HFF Inc",44.41,-1.22,-2.67%,45.35,43.81,257700,08/08/18
HFWA,"Heritage Financial",35.45,0.08,+0.21%,35.7,35.05,155700,08/08/18
HI,"Hillenbrand Inc",52.15,-0.05,-0.10%,52.3,51.8,214700,08/08/18
HIBB,"Hibbett Sports Inc",23.5,-0.2,-0.84%,23.88,23.3,352300,08/08/18
HLIT,"Harmonic Inc",5.25,0.05,+0.96%,5.3,5.16,407500,08/08/18
HLX,"Helix Energy Solutions Group",9.29,0,unch,9.38,9.2,1045300,08/08/18
HMN,"Horace Mann Educators Corp",44.6,0.8,+1.83%,44.8,43.65,65500,08/08/18
HMST,"Homestreet Inc",30,0.3,+1.01%,30.05,29.6,73300,08/08/18
HMSY,"Hms Hldgs Cp",30.05,-0.34,-1.12%,30.34,29.84,908200,08/08/18
HOPE,"Hope Bancorp Inc",17.32,0.18,+1.05%,17.39,16.99,668200,08/08/18
HPR,"Highpoint Resources Corp.",5.7,-0.41,-6.71%,6.1,5.68,2108900,08/08/18
HQY,Healthequity,81.77,0.92,+1.14%,82,80.03,195300,08/08/18
HSC,"Harsco Corp",25.3,-0.8,-3.07%,26.29,25.23,368600,08/08/18
HSII,"Heidrick & Struggl",43.8,0.2,+0.46%,44.25,43.45,144100,08/08/18
HSKA,"Heska Corp",100.04,-0.89,-0.88%,102.58,99.24,24800,08/08/18
HSTM,"Healthstream Inc",29.63,0.23,+0.78%,29.73,28.8,132200,08/08/18
HT,"Hersha Hospitality Trust",21.62,-0.26,-1.19%,21.92,21.6,239400,08/08/18
HTLD,"Heartland Express",19.27,-0.04,-0.21%,19.31,19.01,334700,08/08/18
HUBG,"Hub Group Inc A",52.6,-1.35,-2.50%,53.85,52.45,360500,08/08/18
HVT,"Haverty Furniture Companies",21.7,0.2,+0.93%,21.75,21.25,65300,08/08/18
HWKN,"Hawkins Inc",39.85,-0.05,-0.13%,40.3,38.7,13900,08/08/18
HZO,"Marinemax Inc",19.05,-0.2,-1.04%,19.4,18.75,359700,08/08/18
IBP,"Installed Building Products I",52.55,-1.05,-1.96%,53.35,52.45,144300,08/08/18
IIIN,"Insteel Industries",42.74,-0.12,-0.28%,43.61,42.27,263900,08/08/18
IIVI,"I I V I Inc",43.95,-1.45,-3.19%,45.95,43,756100,08/08/18
INDB,"Independent Bk Corp",87.9,-0.1,-0.11%,89.35,87.3,113700,08/08/18
INGN,"Inogen Inc",230.08,16.82,+7.89%,242.1,226.82,782800,08/08/18
INN,"Summit Hotel Properties",13.46,-0.16,-1.17%,13.65,13.42,390800,08/08/18
INTL,"Intl Fcstone Inc",55.47,0.11,+0.20%,56.15,53.31,61500,08/08/18
INVA,"Innoviva Inc",13.87,-0.3,-2.12%,14.28,13.85,463900,08/08/18
IOSP,"Innospec Inc",75.85,-3.7,-4.65%,78.5,71.75,372200,08/08/18
IPAR,"Inter Parfums Inc",64.2,1.35,+2.15%,64.5,62,211400,08/08/18
IPHS,"Innophos Hldngs Inc",44.33,-0.68,-1.51%,45.03,44.26,53800,08/08/18
IRBT,"Irobot Corp",86.5,2.4,+2.85%,87.03,84.18,763300,08/08/18
IRDM,"Iridium Comm Inc",20.05,-0.1,-0.50%,20.4,19.85,1016000,08/08/18
IRT,"Independence Realty Trust Inc",10.18,0.03,+0.30%,10.21,10.09,327100,08/08/18
ITG,"Investment Technology Group",20.67,-1.09,-5.01%,21.17,19.66,875400,08/08/18
ITGR,"Integer Holdings Corp",71.3,-0.45,-0.63%,72.1,71.2,226400,08/08/18
ITRI,"Itron Inc",63.5,-1,-1.55%,64.4,62.95,388400,08/08/18
IVC,"Invacare Corp",16.5,-1.1,-6.25%,17.45,16.05,1016000,08/08/18
IVR,"Invesco Mortgage Capital Inc",16.08,0.04,+0.25%,16.1,15.87,777500,08/08/18
JBSS,"John B Sanfilippo",77.27,-1.14,-1.45%,78.83,77.01,36200,08/08/18
JBT,"John Bean Technologies Corp",108.45,-0.55,-0.50%,109.25,107.35,121300,08/08/18
