Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
AVP,"Avon Products",2.04,"64% Buy",68.44%,54.69%,7751385,1.38,2.99
AWR,"American States Water Company",61.18,"100% Buy",59.01%,18.91%,199055,47.53,61.66
AXE,"Anixter International Inc",73.1,"88% Buy",59.04%,23.00%,208130,56.25,88.85
AXL,"American Axle & Manufacturing",17.96,"88% Buy",59.65%,41.30%,1975225,13.38,20.27
AZZ,"Azz Inc",54.75,"88% Buy",62.28%,14.75%,116120,39.5,56.05
B,"Barnes Group",69.23,"96% Buy",66.89%,33.43%,217390,52.42,72.87
BABY,"Natus Medical Inc",35.8,"56% Buy",52.02%,35.62%,325680,28,43.6
BANC,"First Pactrust Bancorp",20,"48% Buy",53.27%,31.10%,412235,17.1,23.4
BANR,"Banner Corp",66.92,"96% Buy",67.93%,17.25%,143285,52.2,67.11
BCC,"Boise Cascade L.L.C.",46.55,"64% Buy",59.67%,20.60%,435860,28,49.3
BCOR,"Blucora Inc",35.45,"32% Buy",47.94%,39.21%,406780,19.05,40.6
BCPC,"Balchem Cp",104.18,"100% Buy",59.22%,29.54%,96460,70.23,105.29
BEAT,"Biotelemetry Inc",57.25,"96% Buy",63.58%,46.73%,447940,23.3,58.5
BEL,"Belmond Ltd",16.15,"96% Buy",80.79%,105.38%,797175,10.3,16.2
BELFB,"Bel Fuse Inc Cl B",26.4,"96% Buy",65.63%,52.52%,17805,17.1,33.45
BFS,"Saul Centers",58.75,"96% Buy",66.73%,20.91%,39385,46.71,65.43
BGFV,"Big 5 Sporting",5.95,"64% Sell",39.52%,41.01%,297095,5.05,9.75
BGG,"Briggs & Stratton Corp",21.31,"72% Buy",73.52%,38.51%,430575,16.26,27.34
BGS,"B&G Foods Holdings",31.95,"96% Buy",55.81%,23.00%,660610,22,39.75
BHE,"Benchmark Electronics",26.4,"16% Sell",47.22%,69.31%,436065,23.98,35.8
BHLB,"Berkshire Hills Bancorp",42.65,"80% Buy",60.06%,16.36%,178680,33.15,44.25
BJRI,"Bj's Restaurants Inc",66.8,"96% Buy",63.78%,31.53%,375340,28,73.05
BKE,"Buckle Inc",26.95,"64% Buy",57.71%,41.37%,417350,13.7,28.8
BKS,"Barnes & Noble",5.95,"16% Buy",50.65%,23.52%,800285,4.1,8
BLD,"Topbuild Corp",70.81,"96% Sell",40.74%,50.00%,391915,54.52,87.21
BMI,"Badger Meter",54.95,"100% Buy",68.49%,23.63%,119955,41,55.25
BNED,"Barnes & Noble Education Inc C",6.35,"56% Buy",58.28%,33.16%,248510,4.99,9.1
BOFI,"Bofi Holding Inc",38.63,"56% Sell",46.10%,46.87%,710160,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.2,"32% Sell",37.63%,17.63%,450380,13.77,17.85
BRC,"Brady Corp",39.05,"48% Buy",57.69%,18.85%,237835,32.5,40.9
BRKL,"Brookline Bancorp",18.2,"32% Buy",49.12%,14.23%,314115,13.63,19.35
BRKS,"Brooks Automation",29.3,"72% Sell",42.15%,31.73%,605235,21.75,36.45
BRS,"Bristow Group Inc",10.8,"88% Sell",33.30%,49.86%,799055,7.65,18.91
CACI,"Caci International",193.6,"100% Buy",69.88%,25.92%,147595,121.6,193.75
CAL,"Caleres Inc",37.92,"100% Buy",63.51%,30.17%,253755,23.01,38
CALM,"Cal-Maine Foods In",50,"40% Buy",63.57%,18.18%,379880,34.03,52.3
CAMP,"Calamp Corp",23.45,"56% Buy",55.40%,16.50%,295330,17.87,25.45
CASH,"Meta Financial Grp",87.7,"80% Sell",35.46%,29.20%,72140,64,117.97
CATM,"Cardtronics Inc",37.29,"96% Buy",72.80%,94.30%,663600,15.8,37.87
CATO,"Cato Corp",23.88,"24% Sell",48.11%,38.45%,281035,10.76,26.88
CBB,"Cincinnati Bell Inc",13,"16% Sell",48.08%,124.62%,589810,9.9,22.2
CBL,"Cbl & Associates Properties",4.65,"56% Sell",43.12%,67.42%,3751500,3.8,9.1
CBM,"Cambrex Corp",64,"72% Buy",63.75%,34.28%,392265,42.55,67.75
CBU,"Community Bank System",66.49,"100% Buy",65.83%,15.23%,174615,48.89,67.07
CCMP,"Cabot Microelectron",109.97,"32% Sell",39.40%,38.11%,239365,68.88,123.76
CCOI,"Cogent Comm Hldgs",53,"40% Buy",54.42%,17.39%,231920,35.75,57.65
CCRN,"Cross Ctry Hlthcr",9.85,"32% Sell",42.31%,137.94%,408100,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.62,"32% Buy",49.49%,30.22%,313335,3.54,6.29
CECO,"Career Education",16.63,"8% Sell",44.16%,28.69%,368705,8.65,19.07
CEIX,"Consol Energy Inc",42.5,"56% Buy",51.39%,49.64%,333985,19.51,48.12
CENT,"Central Garden",39.25,"64% Sell",37.53%,22.77%,208170,34.18,45.02
CENTA,"Central Garden & Pet",36.32,"72% Sell",36.16%,22.64%,577230,32.57,41.97
CENX,"Century Aluminum C",12.32,"48% Sell",41.35%,57.76%,1755330,11.04,24.77
CEVA,"Ceva Inc",29.25,"88% Sell",44.83%,69.96%,186220,26.1,51.8
CHCO,"City Holding Co",82.68,"100% Buy",63.27%,13.21%,44720,60.37,83.27
CHCT,"Community Healthcare Trust Inc",31.52,"64% Buy",61.58%,18.87%,148630,22.41,32.81
CHS,"Chico's Fas",10.05,"80% Buy",62.21%,34.28%,2109505,6.96,10.9
CHSP,"Chesapeake Lodging Trust",32.79,"72% Buy",57.66%,19.69%,223530,24.76,32.98
CHUY,"Chuy's Holdings Inc",27.35,"56% Sell",36.33%,62.62%,132885,18,34.1
CIR,"Circor International",44.99,"48% Buy",58.18%,30.40%,166490,35.16,56.37
CJ,"C&J Energy Services Inc",23.64,"16% Sell",50.08%,46.09%,737555,21.22,36.57
CKH,"Seacor Smit Inc",51.42,"56% Sell",44.98%,21.25%,108250,36.14,59
CLD,"Cloud Peak Energy Inc",2.49,"48% Sell",38.93%,60.25%,670650,2.22,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.74,"72% Buy",56.64%,17.73%,255265,17.9,23.91
CLW,"Clearwater Paper Corp",29.35,"72% Buy",68.85%,56.72%,215735,21.55,50.6
CMO,"Capstead Mortgage Corp",8.43,"16% Sell",45.05%,13.82%,736025,8.01,9.98
CMTL,"Comtech Telecom Co",35.54,"96% Buy",63.04%,21.12%,86990,17.11,35.99
CNMD,"C O N M E D Cp",77.9,"80% Buy",57.80%,28.14%,140920,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",12.08,"16% Buy",50.75%,52.18%,701695,10.31,20.72
COHU,"Cohu Inc",25.83,"16% Buy",51.02%,34.05%,216415,17.34,27.83
COKE,"Coca Cola Bot Cons",173.02,"80% Buy",73.52%,33.35%,75355,125.08,230
COLB,"Columbia Banking Sys",43.33,"40% Buy",57.78%,19.76%,216250,35.67,48.06
CORE,"Core Mark Holding",34.79,"96% Buy",87.96%,47.48%,438555,17.1,35.08
CORT,"Corcept Therapeutics",13.65,"32% Sell",46.80%,44.52%,1537175,11.55,25.96
CPF,"Central Pacific Financial Co",29.25,"32% Buy",57.10%,16.35%,123185,27.19,33.15
CPS,"Cooper Std Hldg Inc",142.17,"80% Buy",58.71%,26.58%,160045,98.58,146.77
CPSI,"Computer Programs",27.3,"64% Sell",34.12%,63.53%,208720,25.15,34.65
CRAY,"Cray Inc",21.5,"72% Sell",38.06%,37.55%,337285,17.6,28.6
CROX,"Crocs Inc",20.22,"100% Buy",63.64%,48.17%,1214830,8.64,20.37
CRR,"Carbo Ceramics",8.15,"88% Sell",41.75%,52.32%,348530,6.1,12.69
CRVL,"Corvel Cp",58.9,"96% Buy",59.98%,30.59%,27525,46.45,61.2
CRY,Cryolife,32.7,"88% Buy",62.88%,44.84%,154160,16.8,34.15
CRZO,"Carrizo Oil & Gas",23.66,"40% Sell",40.23%,50.21%,2788445,11.1,31.57
CSGS,"C S G Sys Intl",37.57,"72% Sell",35.27%,23.49%,181755,36.38,48.82
CTB,"Cooper Tire & Rubber Company",30.4,"96% Buy",61.41%,47.04%,771400,22.58,40.78
CTRE,"Caretrust REIT Inc",18.43,"96% Buy",68.48%,19.47%,714905,12.73,19.82
CTRL,"Control4 Corp",35.3,"96% Buy",75.17%,74.31%,513015,20.5,35.99
CTS,"Cts Corp",35.35,"24% Buy",50.16%,16.86%,126035,21.65,39.2
CUB,"Cubic Corp",73.45,"88% Buy",59.88%,33.67%,118130,41.25,77.35
CUBI,"Customers Bancorp",25.48,"40% Sell",41.40%,40.08%,277360,24.3,33.85
CUTR,"Cutera Inc",33.5,"88% Sell",33.19%,72.86%,267720,30.7,56.05
CVBF,"Cvb Financial Corp",24.86,"100% Buy",64.10%,14.76%,470750,19.58,25.49
CVCO,"Cavco Inds Inc",240,"96% Buy",66.69%,33.80%,52490,124.5,241.7
CVGW,"Calavo Growers Inc",101.8,"96% Buy",64.75%,19.47%,123775,65.85,102.8
CWT,"California Water Service Group Holding",41.45,"96% Buy",55.47%,22.05%,248155,35.25,46.15
CYH,"Community Health Systems",3.47,"16% Buy",53.51%,62.61%,2526225,2.66,7.92
CYTK,Cytokinetics,7.35,"16% Sell",45.07%,54.50%,271310,6.2,15.95
DAKT,"Daktronics Inc",7.93,"88% Sell",38.45%,49.87%,293585,7.85,10.86
DAR,"Darling International Inc",20.21,"48% Buy",55.23%,21.58%,893380,15.8,20.96
DBD,"Diebold Nixdorf Inc",4.55,"72% Sell",26.00%,200.64%,5270645,3.55,23.5
DCOM,"Dime Community Bncsh",18.75,"16% Sell",49.84%,37.86%,287665,17.1,22.65
DDD,"3D Systems Corp",21.61,"96% Buy",71.22%,119.10%,4543660,7.92,21.73
DEA,"Easterly Government Properties",20.07,"24% Buy",55.33%,19.56%,565490,18.73,22.32
DF,"Dean Foods Company",7.81,"80% Sell",29.35%,66.07%,1935020,7.69,12.09
DFIN,"Donnelly Financial Solutions Inc",19.48,"48% Buy",54.61%,33.39%,261770,15.22,22.5
DGII,"Digi Intl Inc",13,"24% Sell",48.22%,22.66%,98430,8.8,14.7
DIN,"Dineequity Inc",79.48,"96% Buy",61.67%,29.32%,356075,37.11,82.62
DIOD,"Diodes Inc",37.77,"72% Buy",55.93%,22.04%,305140,26.09,38.7
DNR,"Denbury Resources",4.94,"72% Buy",58.24%,65.89%,9967865,0.92,5.56
DORM,"Dorman Products Inc",79.82,"96% Buy",66.88%,23.28%,115945,56.36,80.75
DPLO,"Diplomat Pharmacy Inc",19.51,"48% Sell",36.07%,44.63%,1641980,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.89,"16% Sell",49.08%,21.50%,1934245,9.87,12.99
DSPG,"D S P Group Inc",12.65,"16% Buy",54.65%,29.52%,76415,11.3,13.95
DSW,"DSW Inc",27.61,"32% Buy",53.12%,31.58%,1447610,17.75,29.27
DXPE,"Dxp Enterprise",47.12,"88% Buy",61.84%,47.82%,85355,24.89,49.5
EBIX,"Ebix Inc",77.4,"24% Sell",45.80%,25.54%,189620,56.4,89.1
EBS,"Emergent Biosolutions",60.27,"100% Buy",64.99%,33.05%,269080,35,60.6
ECHO,"Echo Global Logistic",33.4,"88% Buy",60.77%,28.65%,465410,13.25,34.83
ECOL,"US Ecology Inc",71.2,"96% Buy",61.41%,44.74%,65720,44.5,73.1
ECPG,"Encore Capital Grp",40.3,"48% Buy",59.51%,44.69%,424495,35.15,52
EE,"El Paso Electric Company",63.6,"72% Buy",64.54%,12.11%,300305,48.05,64.35
EFII,"Elec Imaging Inc",33.79,"8% Buy",49.82%,28.30%,478275,25.28,43.89
EGHT,"8X8 Inc",22.45,"88% Buy",58.43%,34.83%,729185,12,23.1
EGL,"Engility Holdings Inc",35.2,"80% Buy",59.85%,30.85%,144355,21.19,36.51
EGOV,"Nic Inc",17.25,"100% Buy",60.69%,30.56%,371280,12.65,18.9
EGP,"Eastgroup Properties",97.05,"80% Buy",54.72%,15.21%,148930,77.74,99.39
EGRX,"Eagle Pharmaceutical",80.42,"32% Buy",55.73%,30.17%,246450,48.84,85.66
EHTH,"Ehealth Inc",30.11,"96% Buy",70.50%,56.47%,215355,13.61,32.96
EIG,"Employers Holdings Inc",43.8,"16% Buy",54.63%,29.23%,130010,38.35,50.45
ELY,"Callaway Golf Company",22.93,"96% Buy",74.76%,36.77%,1403955,13,23.6
ENDP,"Endo Int'l Plc",15.6,"88% Buy",70.38%,92.97%,6160505,5.27,17.34
ENSG,"The Ensign Group In",37.81,"56% Buy",56.28%,34.78%,242145,19.4,40.09
ENTA,"Enanta Pharmaceutica",92.23,"48% Sell",41.55%,90.37%,334965,37.92,127.77
ENVA,"Enova International Inc",35.95,"48% Buy",56.15%,57.81%,363185,11.15,39
EPAY,"Bottomline Tech In",62.99,"100% Buy",76.18%,28.59%,438225,28.2,63.46
ERA,"Era Group Inc",11.93,"56% Sell",37.29%,39.88%,51730,8.26,14.23
ESE,"Esco Technologies Inc",69.75,"100% Buy",74.06%,23.38%,92190,51.55,70.2
ESIO,"Electro Sci Inds",23.04,"64% Buy",63.97%,72.60%,979725,10.81,27.72
ESND,"Essendant Inc",15.37,"24% Buy",56.57%,65.55%,251100,7.2,17.08
ETH,"Ethan Allen Interiors Inc",23.45,"8% Buy",51.97%,19.84%,269475,21.5,32.9
EVTC,"Evertec Inc",24.7,"96% Buy",62.68%,23.83%,460585,12.6,25.1
EXLS,"Exlservice Holdings",60.8,"64% Buy",57.70%,15.07%,91975,52.52,64.34
EXPO,"Exponent Inc",51.9,"100% Buy",59.01%,22.22%,169205,32.06,52.63
EXPR,"Express Inc",10.61,"96% Buy",58.62%,40.18%,1232790,5.35,11.34
EXTN,"Exterran Corp",27.93,"56% Buy",53.41%,35.54%,115765,24.01,33.69
EXTR,"Extreme Networks",6.38,"88% Sell",33.16%,138.39%,2842285,5.35,15.55
EZPW,"Ezcorp Inc",11.3,"64% Sell",43.30%,30.28%,521380,8.8,15.1
FARO,"Faro Tech Inc",67.6,"72% Buy",65.13%,59.35%,95530,32.75,70.2
FBP,"First Bancorp",8.89,"100% Buy",69.04%,19.75%,1662625,4.48,8.92
FCF,"First Commonwealth Financial Corp",17.27,"88% Buy",61.09%,25.14%,430795,12.06,17.91
FCFS,"First Cash Fin Svcs",81.5,"40% Sell",39.85%,34.03%,253095,57.75,95.4
FCN,"Fti Consulting",77.49,"16% Buy",61.23%,42.56%,579020,32.52,81.91
FCPT,"Four Corners Property Trust In",27.03,"96% Buy",72.36%,12.22%,506125,21.28,27.48
FELE,"Franklin Electric Co",49.8,"100% Buy",59.41%,33.80%,121605,37.6,50.3
FF,"Futurefuel Corp",14.74,"88% Buy",62.98%,28.52%,54160,11.32,16.22
FFBC,"First Finl Bncp [Oh]",32.05,"56% Buy",56.10%,20.47%,271865,22.8,33.7
FFIN,"First Finl Bkshs Inc",60.7,"100% Buy",68.14%,18.18%,186210,37.31,61
FIX,"Comfort Systems USA",57.25,"96% Buy",75.11%,35.88%,406560,32.8,59.05
FLOW,"SPX Flow Inc",49.19,"88% Buy",61.41%,46.85%,195805,31.57,54.92
FMBI,"First Midwest Bncp",27.57,"100% Buy",60.71%,15.27%,400020,20.5,27.7
FN,Fabrinet,46.75,"100% Buy",77.11%,30.41%,420605,24.02,48.2
FNSR,"Finisar Corp",19.6,"96% Buy",67.02%,24.66%,1813280,14.25,25.44
FORM,"Formfactor Inc",13.8,Hold,50.87%,44.72%,516580,11.1,18.65
FORR,"Forrester Resrch",48.8,"100% Buy",68.93%,24.08%,49010,36.95,49.2
FOSL,"Fossil Group",25.88,Hold,50.49%,86.94%,2115255,5.5,32.17
FOXF,"Fox Factory Cp",64.6,"88% Buy",71.90%,80.24%,257255,33.2,68.3
FRAN,"Francesca's Holdings",7.15,"24% Sell",45.45%,35.11%,687310,4.51,8.48
FRGI,"Fiesta Restaurant Gp",29.4,"48% Buy",57.29%,20.56%,201585,15.5,30.88
FSB,"Franklin Financial Network Inc",38.85,"72% Buy",55.14%,19.71%,107175,30.3,40.3
FSP,"Franklin Street Properties",8.67,"32% Buy",56.01%,24.13%,289085,7.08,11
FSS,"Federal Signal Corp",26.3,"96% Buy",59.77%,65.86%,298300,18.01,28.32
FTD,"Ftd Companies",3.8,"40% Sell",43.87%,66.87%,235685,3.25,13.95
FTK,"Flotek Industries",2.12,"88% Sell",29.02%,109.54%,845105,1.94,6.77
FTR,"Frontier Commun Cp",5.73,"32% Buy",52.26%,68.68%,3686195,4.52,14.24
FUL,"H. B. Fuller Company",58.32,"100% Buy",61.31%,15.57%,244125,46.62,58.86
FWRD,"Foward Air Corp",64.34,"96% Buy",60.97%,28.12%,132925,49.88,64.99
GBCI,"Glacier Bancorp Inc",45.31,"100% Buy",66.53%,16.83%,331195,31.38,45.41
GBX,"Greenbrier Companies",59.1,"64% Buy",61.00%,23.17%,344515,41.95,60.15
GCI,"Gannett Co. Inc",10.67,"48% Buy",56.47%,25.34%,983710,7.94,12.38
GCO,"Genesco Inc",46.2,"72% Buy",65.12%,30.87%,257250,20.9,46.42
GDOT,"Green Dot Corp",85.01,"96% Buy",62.64%,26.47%,324230,46.23,85.93
GEOS,"Geospace Technologie",13.85,"32% Buy",52.86%,32.15%,67190,9.18,18.71
GES,"Guess Inc",23.31,"32% Buy",53.80%,50.96%,547765,11.98,26.15
GFF,"Griffon Corp",18.55,"8% Buy",53.05%,32.62%,200235,16.8,24.5
GHL,"Greenhill & Co. Inc",29.75,"24% Sell",42.40%,15.91%,350820,13.8,33.45
GIFI,"Gulf Island Fab",9.6,"24% Buy",51.86%,49.73%,49685,6.9,13.95
GIII,"G-III Apparel Gp I",45.93,"32% Buy",53.50%,46.97%,409400,23.19,51.2
GLT,Glatfelter,16.66,"64% Sell",40.60%,82.91%,368390,15.3,23.85
GME,"Gamestop Corp",16.49,"100% Buy",65.47%,25.41%,2360705,12.2,22.12
GNBC,"Green Bancorp",24.35,"72% Buy",56.96%,15.54%,244590,19.5,25.15
GNL,"Global Net Lease Inc",21.53,"56% Buy",55.57%,28.42%,739100,15.55,22.53
GOV,"Government Properties Income Trust",17,"96% Buy",64.56%,32.09%,828960,11.87,19.6
GPI,"Group 1 Automotive",80.08,"96% Buy",66.07%,38.86%,316570,53.11,84.47
GPRE,"Green Plains Inc",18.15,"16% Buy",55.43%,30.70%,821905,15.25,21.9
GTLS,"Chart Industries In",77.62,"64% Buy",62.48%,20.10%,283820,32.66,80.31
GTY,"Getty Realty Corp",29.11,"72% Buy",60.90%,13.21%,84710,22.68,29.89
GWB,"Great Western Bancorp Inc",44.22,"80% Buy",60.34%,26.03%,227985,33.27,46.03
HA,"Hawaiian Hldgs Inc",43.7,"80% Buy",65.93%,38.96%,676545,32.4,44.3
HAFC,"Hanmi Financial Cp",26.15,"8% Sell",45.18%,38.55%,200740,24.25,33.1
HAYN,"Haynes Intl Inc",38.97,"40% Sell",46.66%,22.50%,59385,29.82,45.14
HCI,"Homeowners Choice",41.01,"56% Sell",47.70%,33.56%,39660,27.11,44.25
HF,"HFF Inc",45.99,"72% Buy",69.64%,48.72%,339380,32.99,51.74
HFWA,"Heritage Financial",36.15,"80% Buy",57.49%,19.71%,251755,25.25,37.38
HI,"Hillenbrand Inc",52.7,"96% Buy",66.47%,22.15%,272375,34.65,53
HIBB,"Hibbett Sports Inc",27.65,"72% Buy",66.36%,33.61%,557350,10.7,29.5
HLIT,"Harmonic Inc",5.3,"96% Buy",67.57%,45.44%,437765,2.8,5.35
HLX,"Helix Energy Solutions Group",9.06,"16% Buy",53.11%,41.21%,1641730,5.44,10.41
HMN,"Horace Mann Educators Corp",46.5,"72% Buy",60.63%,15.66%,100230,33.85,47.65
HMST,"Homestreet Inc",29.95,"64% Buy",57.20%,20.72%,96530,24.2,32.6
HMSY,"Hms Hldgs Cp",31.61,"96% Buy",81.93%,53.47%,684930,11.01,32.5
HOPE,"Hope Bancorp Inc",17.81,"8% Buy",54.69%,15.70%,643395,16.74,19.86
HPR,"Highpoint Resources Corp.",5.01,"88% Sell",34.51%,56.18%,1961355,2.66,7.6
HQY,Healthequity,87.29,"96% Buy",65.13%,36.71%,317650,40.21,88.3
HSC,"Harsco Corp",26.55,"100% Buy",62.52%,29.61%,409205,15.55,26.8
HSII,"Heidrick & Struggl",43.5,"88% Buy",65.01%,67.52%,209885,17.9,44.35
HSKA,"Heska Corp",104.27,"48% Buy",53.82%,33.29%,39250,56.59,111.34
HSTM,"Healthstream Inc",30.72,"96% Buy",62.80%,19.32%,129475,21.15,30.89
HT,"Hersha Hospitality Trust",22.38,"96% Buy",59.26%,20.09%,313175,16.6,22.57
HTLD,"Heartland Express",20.38,"88% Buy",60.21%,15.67%,413720,17.38,25.22
HUBG,"Hub Group Inc A",51.95,"56% Buy",55.69%,35.98%,403200,35.05,56.6
HVT,"Haverty Furniture Companies",22.35,"80% Buy",62.64%,22.14%,78175,17.7,27.23
HWKN,"Hawkins Inc",42,"96% Buy",64.03%,55.19%,26745,30.55,42.6
HZO,"Marinemax Inc",20.85,"24% Buy",55.27%,38.08%,351890,14.95,25.05
IBP,"Installed Building Products I",48.05,"88% Sell",39.54%,51.49%,202245,45.04,79.4
IIIN,"Insteel Industries",40.77,"24% Buy",57.37%,27.17%,180835,23.5,43.78
IIVI,"I I V I Inc",46.8,"56% Buy",57.51%,59.74%,669650,34.05,53.08
INDB,"Independent Bk Corp",90.6,"72% Buy",66.41%,13.79%,83840,66.3,95
INGN,"Inogen Inc",233.67,"88% Buy",67.60%,37.50%,222150,91.8,242.1
INN,"Summit Hotel Properties",13.69,"48% Sell",44.97%,19.58%,502725,12.77,16.39
INTL,"Intl Fcstone Inc",55.25,"40% Buy",56.49%,20.97%,44040,33.11,57
INVA,"Innoviva Inc",14.08,"24% Sell",49.44%,22.89%,734845,11.47,17.99
IOSP,"Innospec Inc",77.6,"32% Buy",49.50%,30.33%,112520,54.1,83.2
IPAR,"Inter Parfums Inc",65.5,"96% Buy",72.51%,29.28%,103380,37.8,65.65
IPHS,"Innophos Hldngs Inc",43.68,"48% Sell",35.64%,26.59%,79830,38.66,51.34
IRBT,"Irobot Corp",101.91,"100% Buy",76.21%,62.24%,1042435,55.77,103.17
IRDM,"Iridium Comm Inc",20.85,"96% Buy",67.85%,35.57%,1061350,9.68,21.2
IRT,"Independence Realty Trust Inc",10.29,"56% Buy",56.40%,17.60%,484395,8.26,10.63
ITG,"Investment Technology Group",21.91,"32% Buy",49.02%,44.60%,213795,17.63,23.96
ITGR,"Integer Holdings Corp",73.4,"64% Buy",61.61%,21.48%,283375,42.5,76.85
