Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
PERY,"Perry Ellis Int",27.53,"16% Sell",43.63%,26.03%,101830,21.38,29.59
PES,"Pioneer Energy Services Corp",3.35,"40% Sell",41.53%,82.54%,744440,1.6,6.35
PETS,"Petmed Express Inc",36.69,"64% Sell",44.25%,22.06%,383320,31.81,57.8
PFBC,"Preferred Bank La",60.88,"100% Sell",41.16%,16.23%,82175,49.84,69.48
PFS,"Provident Financial Services",25.22,"64% Sell",37.45%,12.57%,148210,23.26,29.12
PGNX,"Progenics Pharmaceut",7.93,"16% Sell",48.29%,58.86%,1864100,5.01,9.42
PGTI,"Pgt Inc",24.65,"48% Buy",57.88%,30.18%,457055,12.95,25.95
PJC,"Piper Jaffray Companies",78.1,"40% Buy",52.32%,17.24%,53515,52.75,99.8
PKE,"Park Electrochemical Corp",21.23,"8% Sell",42.23%,17.41%,81060,16.45,24.16
PLAB,"Photronics Inc",10.6,"96% Buy",71.68%,49.28%,584160,7.2,11
PLAY,"Dave & Buster's Ente",57.97,"96% Buy",71.97%,20.20%,670465,37.85,59.17
PLCE,"Children's Place Inc",144.95,"88% Buy",66.23%,29.71%,654420,99.9,161.65
PLUS,"Eplus Inc",102.95,"96% Buy",59.26%,22.52%,65315,67.65,107.25
PLXS,"Plexus Cp",62.92,"100% Buy",60.54%,11.88%,118690,50.33,66.78
PMT,"Pennymac Mortgage Investment Trust",19.99,"88% Buy",63.81%,13.11%,289750,14.87,20.07
POWI,"Power Integratn",73.1,"24% Sell",48.57%,16.05%,119975,60.55,86.6
POWL,"Powell Inds Inc",40.23,"64% Buy",64.86%,23.27%,36485,22.8,41.42
PPBI,"Pacific Premier Bncp",38.9,"24% Sell",52.77%,14.32%,270900,32.05,46.05
PRA,"Pro-Assurance Corp",47.95,"72% Buy",73.62%,21.44%,381980,34.95,63.45
PRAA,"Pra Group Inc",36.05,"88% Sell",36.99%,40.26%,262960,25.72,43.75
PRFT,"Perficient Inc",28.42,"96% Buy",66.08%,17.04%,127710,17.64,28.62
PRGS,"Progress Software",40.75,"100% Buy",60.72%,15.50%,180195,32.79,53.6
PRLB,"Proto Labs Inc",149.3,"96% Buy",70.33%,17.79%,90655,69.3,150.18
PRSC,"Providence Svc Cp",66.75,"72% Sell",39.50%,40.32%,71305,50.82,83.9
PSB,"Business Parks",129.72,"56% Buy",54.13%,10.46%,69210,107.91,137.6
PUMP,"Propetro Holding Corp",16.56,"16% Sell",51.52%,44.50%,1133700,10.97,22.88
PVAC,"Penn Va Corp",85.83,"48% Buy",57.73%,41.17%,153315,32.49,96.13
QHC,"Quorum Health Corp",4.48,"16% Sell",49.74%,66.33%,347110,3.8,10
QLYS,"Qualys Inc",91,"48% Buy",55.82%,22.28%,339295,45.15,98.3
QNST,"Quinstreet Inc",15.16,"96% Buy",56.77%,58.74%,812215,4.95,16.42
QSII,"Quality Systems Inc",22.73,"96% Buy",68.40%,16.93%,188370,12.24,23.73
RAVN,"Raven Industries Inc",48.3,"96% Buy",75.02%,49.09%,120680,26.86,49.8
RCII,"Rent-A-Center Inc",14.76,"24% Buy",64.06%,4.09%,799325,7.22,14.94
RECN,"Resources Connect",16.05,"16% Sell",49.32%,15.17%,128220,12.05,17.95
REGI,"Renewable Energy",26.2,"96% Buy",80.69%,49.62%,893085,9.5,26.95
REI,"Ring Energy Inc",11.41,"96% Sell",41.37%,40.09%,405270,10.94,17.35
REX,"Rex American Resources Corp",77.94,"40% Buy",53.83%,21.82%,21580,70.48,96.62
RGEN,"Repligen Cp",54.34,"100% Buy",76.03%,18.12%,322610,29.56,54.74
RGNX,"Regenxbio Inc",66.8,"8% Sell",48.32%,26.86%,577235,20.45,85.1
RGR,"Sturm Ruger & Company",61.2,"80% Buy",60.93%,25.76%,165665,43,64.55
RGS,"Regis Corp",21.43,"96% Buy",79.17%,48.91%,317080,12.1,22.4
RH,"Restoration Hardware Holdings",158.94,"96% Buy",64.95%,28.74%,649640,44,164.49
RLI,"Rli Corp",76.69,"48% Buy",63.74%,10.16%,112895,50.34,78.42
RMAX,"Re/Max Holdings Inc",49.8,"16% Sell",44.09%,22.72%,132795,43.85,67.5
RMBS,"Rambus Inc",12.07,"48% Sell",42.26%,17.91%,713420,11.5,15.5
ROCK,"Gibraltar Ind Inc",45.85,"80% Buy",63.86%,18.76%,133235,27.95,46.6
ROG,"Rogers Corp",140.63,"100% Buy",68.69%,24.42%,123375,105.6,184
ROIC,"Retail Opp Invts Cp",19.55,"88% Buy",58.46%,10.59%,828795,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.91,"96% Buy",62.54%,20.19%,710335,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",5.18,"40% Sell",45.62%,84.57%,1107435,4.48,10.68
RRGB,"Red Robin Gourm",40.45,"40% Sell",40.18%,79.37%,545450,36.2,70.1
RTEC,"Rudolph Technologies",27.65,"32% Sell",43.81%,23.59%,218645,21.45,34.55
RUTH,"Ruth's Hospitality",30.85,"72% Buy",56.12%,59.02%,259655,17.95,33.95
RWT,"Redwood Trust",16.97,"88% Buy",61.05%,11.20%,915550,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",21.12,"48% Buy",64.33%,37.44%,806895,13.31,22.96
SAFT,"Safety Ins Group Inc",95.85,"48% Buy",62.08%,14.77%,27205,67.5,97.25
SAH,"Sonic Automotive",21.65,"48% Buy",54.69%,24.88%,144990,16.2,23.6
SAIA,"Saia Inc",79.65,"48% Buy",55.76%,18.27%,165260,53.3,87.05
SANM,"Sanmina Corp",31.25,"96% Buy",58.97%,14.27%,259845,24.6,39.4
SBCF,"Seacoast Banking Cp",31.3,Hold,53.03%,20.78%,225420,20.58,34.95
SBSI,"Southside Bancshares",35.35,"16% Buy",51.41%,16.02%,74545,31.2,37.57
SCHL,"Scholastic Cp",42.15,"8% Buy",49.00%,11.05%,89550,33.51,47.76
SCL,"Stepan Company",89.43,"80% Buy",62.48%,16.71%,55045,68.09,90.96
SCSC,"Scansource Inc",37.65,"48% Sell",36.45%,52.31%,97735,31.4,45.35
SCVL,"Shoe Carnival Inc",41.74,"100% Buy",75.92%,53.45%,374335,15.07,44.4
SEDG,"Solaredge Tech",48.1,"32% Sell",46.23%,60.35%,1013585,24.7,70.74
SEM,"Select Medical Holdings Corp",19.5,"16% Buy",50.67%,28.81%,623425,15.85,21.65
SENEA,"Seneca Foods Cp A",30.75,"40% Buy",56.96%,42.42%,19425,25.45,36.6
SFBS,"Servisfirst Bancs",43.03,"16% Buy",51.06%,16.09%,80930,32.54,44.95
SFLY,"Shutterfly Inc",76.39,"48% Sell",38.37%,30.11%,1044410,39.76,100.34
SFNC,"Simmons First Natl",30.8,"32% Buy",50.95%,16.11%,198660,24.98,33.45
SHAK,"Shake Shack Inc",58.49,"24% Sell",45.63%,51.02%,968215,30.12,70.12
SHOO,"Steven Maddens Ltd",57.35,"40% Buy",57.22%,17.55%,324470,37.25,58.95
SIGI,"Selective Ins Group",63.45,"64% Buy",63.96%,22.20%,139690,46.28,64.35
SJI,"South Jersey Industries",33.06,"32% Sell",48.65%,15.39%,410640,25.96,36.41
SKYW,"Skywest Inc",64.8,"96% Buy",65.92%,22.44%,174620,33.1,65.8
SLCA,"U.S. Silica Holdings Inc",21.27,"96% Sell",33.45%,40.29%,2213560,20.08,38.7
SMCI,"Super Micro Computer",20.15,"16% Sell",48.37%,90.05%,3012240,14.2,27.475
SMP,"Standard Motor Products",51.48,"96% Buy",61.84%,14.12%,89435,40.56,51.8
SMTC,"Semtech Corp",49.9,"56% Buy",52.74%,26.28%,349870,31.3,51.95
SNBR,"Sleep Number Corporation",32.89,"96% Buy",61.13%,24.14%,534745,26.22,40.72
SONC,"Sonic Cp",34.25,"24% Sell",50.47%,24.14%,561465,22.11,37.44
SPOK,"Spok Holdings Inc",15.6,"80% Buy",56.63%,23.03%,104230,13.75,18.85
SPPI,"Spectrum Pharma Inc",24.28,"96% Buy",62.11%,44.69%,1026095,9.03,25.29
SPSC,"Sps Commerce Inc",96.75,"88% Buy",69.83%,22.50%,171185,45.02,98.99
SPTN,"Spartannash Company",21.1,"56% Sell",38.69%,73.07%,210665,16.32,27.72
SPXC,"SPX Corp",34.35,"56% Sell",43.20%,19.36%,161305,23.41,39.28
SR,"Spire Inc",74.7,"8% Buy",54.89%,13.09%,180840,60.08,82.85
SRCI,"Src Energy Inc",9.77,"32% Sell",43.31%,49.19%,3265865,7.37,13.32
SRDX,"Surmodics Inc",75.55,"96% Buy",76.16%,36.50%,131505,25,75.8
SSD,"Simpson Manufacturing Company",76.63,"96% Buy",71.43%,13.58%,256070,42.67,77.02
SSP,"E.W. Scripps Company",14.52,"56% Buy",57.26%,29.29%,320370,10.69,19.26
SSTK,"Shutterstock Inc",53.72,"96% Buy",61.75%,29.74%,222155,31.61,54.59
STBA,"S&T Bancorp Inc",46.58,"88% Buy",58.63%,13.62%,62470,34.67,47.77
STC,"Stewart Information Services Corp",44.96,"72% Buy",53.99%,8.69%,71165,34.48,47.37
STMP,"Stamps.Com Inc",235.65,"64% Sell",42.17%,51.61%,365790,160,285.74
STRA,"Strayer Education",137.39,"96% Buy",66.77%,31.48%,171215,76.41,138.97
SUP,"Superior Industries International",22.3,"80% Buy",65.55%,52.70%,184480,12.7,22.95
SUPN,"Supernus Pharm",45.45,"72% Sell",38.91%,43.89%,941985,33.3,61.25
SVU,"Supervalu Inc",32.26,"80% Buy",75.18%,4.80%,1554940,13.6,32.4
SWM,"Schweitzer-Mauduit International",41.01,"16% Sell",46.66%,32.71%,119735,37.05,48.06
SXC,"Suncoke Energy Inc",11.42,"16% Sell",44.93%,30.46%,292785,8.36,14.32
SXI,"Standex International Corp",108.15,"24% Buy",52.95%,39.92%,39110,89.4,114.2
SYKE,"Sykes Enterprises",30.41,"80% Buy",60.21%,13.84%,94700,25.9,32.15
TBI,"Trueblue Inc",29.4,"88% Buy",59.49%,25.46%,240165,19.75,29.85
TCMD,"Tactile Systems Technology Inc",67,"96% Buy",69.35%,63.89%,273480,22.72,67.34
TG,"Tredegar Corp",23,Hold,50.52%,91.47%,166805,15.35,26.5
TGI,"Triumph Group",22,"32% Buy",55.78%,65.45%,620880,17.75,34.58
THRM,"Gentherm Inc",49.1,"80% Buy",69.89%,20.62%,193110,29.8,49.8
TILE,"Interface Inc",23.5,"32% Buy",54.37%,16.96%,271395,18.65,26.25
TISI,"Team Inc",23,"8% Buy",49.65%,32.26%,401495,11.45,25.55
TIVO,"Tivo Corp",13.6,"40% Buy",57.66%,43.87%,1037240,11.3,20.17
TLRD,"Tailored Brands Inc",23.39,"16% Buy",52.64%,50.11%,1232535,11.55,35.94
TMP,Tompkinstrustco,86.96,"16% Buy",50.29%,13.52%,20310,71.27,91.99
TMST,"Timken Steel Corp",14.06,"16% Sell",43.73%,35.02%,352510,12.54,20.24
TNC,"Tennant Company",75.9,"56% Sell",45.18%,21.81%,76520,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.45,"56% Buy",54.93%,20.25%,676255,12.27,17.1
TREX,"Trex Company",84.18,"88% Buy",67.92%,25.91%,395710,36.7,84.56
TRHC,"Tabula Rasa Healthcare Inc",84.2,"96% Buy",74.71%,27.25%,350680,20.19,85.61
TRST,"Trustco Bank Corp NY",9.15,"8% Buy",49.37%,15.37%,331605,7.51,9.7
TTEC,"Teletech Hldgs",26.35,"72% Sell",35.82%,85.69%,70085,24.35,43.75
TTEK,"Tetra Tech Inc",69.55,"48% Buy",65.80%,34.17%,286020,40.7,71
TTI,"Tetra Technologies",4.73,"32% Buy",53.34%,53.23%,639170,1.88,5.11
TTMI,"TTM Technologies I",18.66,"80% Buy",55.39%,43.06%,761815,13.61,19.91
TTS,"Tile Shop Hldgs",7.7,"48% Sell",44.57%,30.59%,267790,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.62,"8% Sell",49.28%,40.42%,1083100,12.1,20.3
TVTY,"Tivity Health",33.65,"32% Sell",46.98%,19.30%,419010,29.95,48.5
TWI,"Titan International",7.65,"48% Sell",37.27%,126.76%,795130,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.1,"32% Sell",49.52%,17.46%,250865,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.95,"56% Buy",58.57%,10.07%,60180,17.2,23.94
UCBI,"United Comm Banks",30.16,"96% Sell",41.96%,15.34%,328295,24.47,34.18
UCTT,"Ultra Clean Holdings",15.63,"16% Buy",56.35%,37.09%,720625,12.75,34.59
UEIC,"Universal Elect In",45,"88% Buy",68.69%,84.79%,147400,26.97,67.44
UFCS,"United Fire Group I",50.06,"56% Sell",37.34%,41.58%,73960,38.95,61.56
UFI,"Unifi Inc",32.38,"8% Buy",52.20%,29.16%,67615,28.97,39.21
UFPI,"Universal Forest Prd",37.28,"40% Buy",52.53%,13.81%,176730,27.5,39.58
UHT,"Universal Health Realty Income Trust",75.71,"96% Buy",75.92%,12.90%,28770,53,78.61
UIHC,"United Insurance Hld",20.9,"40% Buy",53.96%,14.97%,70355,13.6,22.23
UNF,"Unifirst Corp",183.05,"16% Sell",46.88%,13.04%,54075,136.55,193.05
UNT,"Unit Corp",26.2,"32% Buy",52.97%,41.05%,296390,15.29,28.68
USCR,"U S Concrete Inc",49,"80% Sell",43.04%,48.70%,373490,44,86.35
USPH,"U.S. Physical Therapy",120.9,"100% Buy",71.81%,38.18%,63280,56.5,121.8
UVE,"Universal Insurance Holdings Inc",44.1,"16% Buy",61.73%,15.48%,216860,15.07,45.9
UVV,"Universal Corp",59.25,"56% Sell",41.12%,54.81%,218080,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",121.75,"32% Buy",51.58%,29.14%,279390,107.17,154.14
VECO,"Veeco Instrument",11.4,"32% Sell",40.30%,89.27%,849055,10,22.35
VG,"Vonage Holdings",14.03,"32% Buy",56.48%,31.48%,1306665,7.62,14.61
VIAV,"Viavi Solutions",11.48,"96% Buy",67.52%,28.88%,2431030,8.34,11.55
VICR,"Vicor Cp",62.25,"80% Buy",63.95%,32.70%,282250,16.3,64.5
VIVO,"Meridian Bioscience",15.5,"24% Buy",51.35%,14.75%,150405,13.53,17.1
VRA,"Vera Bradley",14.54,"64% Buy",55.50%,28.47%,237525,6.99,15.47
VREX,"Varex Imaging Corp",31.73,"16% Sell",44.47%,109.63%,486955,27.31,43.76
VRTS,"Virtus Inv Prts",128.35,"24% Sell",47.07%,15.37%,42055,103.81,138.02
VRTU,"Virtusa Corp",56.99,"96% Buy",64.36%,23.24%,142685,33.5,58.09
VRTV,"Veritiv Corp",47.6,"80% Buy",64.49%,50.69%,79520,20.35,51
VSI,"Vitamin Shoppe Inc",13.1,"48% Buy",74.34%,103.75%,823935,2.95,13.95
VSTO,"Vista Outdoor Inc",18.18,"48% Buy",61.09%,51.35%,555295,12.35,23.71
VVI,"Viad Corp",61.55,"88% Buy",67.02%,13.04%,48185,49.2,62.45
WABC,"Westamerica Bancorp",62.97,"32% Buy",56.97%,15.91%,82790,49.38,64.76
WAGE,"Wageworks Inc",52.1,Hold,49.05%,28.08%,209975,38.4,65.8
WD,"Walker & Dunlop",53.61,"88% Sell",41.12%,21.61%,185065,42.66,61.44
WDFC,"W D 40 Co",172.55,"64% Buy",67.62%,12.62%,45645,106.3,176.05
WDR,"Waddell & Reed Financial",20.39,"32% Buy",53.23%,21.59%,748210,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.09,"48% Sell",36.24%,15.60%,1018170,7.7,13.41
WGO,"Winnebago Industries",38.05,"56% Sell",46.63%,31.67%,369530,34.3,58.65
WING,"Wingstop Inc",66.39,"96% Buy",72.79%,57.45%,673075,31.53,67.62
WIRE,"Encore Wire Cp",51.05,"24% Buy",53.46%,20.95%,70930,39.8,58.7
WLH,"William Lyon Homes",19.81,"100% Sell",34.72%,30.04%,443845,19.32,32.95
WNC,"Wabash National Corp",18.91,"24% Sell",48.91%,25.37%,418880,17.47,26.54
WPG,"Washington Prime Group Inc",7.93,"48% Buy",54.03%,29.86%,2048440,5.4,8.87
WRLD,"World Acceptance Cp",119.5,"72% Buy",58.19%,21.03%,66885,71.02,125.14
WSR,"Whitestone REIT",13.75,"96% Buy",68.56%,14.58%,218285,10.06,15.15
WTS,"Watts Water Technologies",83.45,"24% Buy",52.06%,15.45%,107815,60.15,93.35
WWE,"World Wrestling Entertainment",85.93,"100% Buy",69.86%,19.61%,811215,21.22,86.86
WWW,"Wolverine World Wide",38.43,"64% Buy",61.99%,18.93%,582985,25.25,38.85
XOXO,"Xoxo Group Inc",30.27,"8% Sell",47.55%,25.88%,169745,17.49,35.83
XPER,"Xperi Corp",16.35,"56% Sell",46.57%,23.37%,353625,15.6,28.33
ZEUS,"Olympic Steel Inc",21.87,"24% Sell",48.70%,47.98%,74590,17.01,25.84
ZUMZ,"Zumiez Inc",29.95,"72% Buy",68.64%,33.32%,476065,12.35,31.8
"Downloaded from Barchart.com as of 08-29-2018 07:47pm CDT"
