Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
CCRN,"Cross Ctry Hlthcr",10.08,"16% Sell",45.14%,138.05%,412275,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.52,"8% Sell",45.73%,30.41%,296520,3.54,6.29
CECO,"Career Education",16.51,"32% Sell",43.26%,27.87%,374585,9,19.07
CEIX,"Consol Energy Inc",41.59,"16% Buy",48.40%,48.42%,320620,19.51,48.12
CENT,"Central Garden",39.07,"72% Sell",36.91%,22.24%,209820,34.58,45.02
CENTA,"Central Garden & Pet",36.16,"72% Sell",35.43%,22.16%,592455,32.57,41.97
CENX,"Century Aluminum C",11.95,"56% Sell",39.18%,58.91%,1801655,11.04,24.77
CEVA,"Ceva Inc",29.35,"72% Sell",45.39%,69.80%,182015,26.1,51.8
CHCO,"City Holding Co",82.37,"96% Buy",61.32%,11.99%,41890,60.37,83.27
CHCT,"Community Healthcare Trust Inc",31.36,"56% Buy",59.58%,18.35%,151970,22.41,32.81
CHS,"Chico's Fas",9.98,"72% Buy",60.88%,34.17%,2215440,6.96,10.9
CHSP,"Chesapeake Lodging Trust",32.61,"72% Buy",55.52%,19.82%,203955,24.89,33.09
CHUY,"Chuy's Holdings Inc",27.25,"72% Sell",35.94%,62.20%,140215,18,34.1
CIR,"Circor International",42.81,"8% Sell",49.40%,32.51%,154975,35.16,56.37
CJ,"C&J Energy Services Inc",23.57,"16% Sell",49.57%,47.20%,684480,21.22,36.57
CKH,"Seacor Smit Inc",52.23,"16% Sell",48.62%,21.75%,101360,36.35,59
CLD,"Cloud Peak Energy Inc",2.45,"48% Sell",38.22%,57.82%,609600,2.22,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.51,"64% Buy",52.68%,17.47%,242465,17.9,23.91
CLW,"Clearwater Paper Corp",30.9,"64% Buy",69.48%,60.26%,231220,21.55,50.6
CMO,"Capstead Mortgage Corp",8.38,"24% Sell",42.87%,9.69%,696200,8.01,9.89
CMTL,"Comtech Telecom Co",36.07,"100% Buy",66.01%,19.78%,85555,17.11,36.51
CNMD,"C O N M E D Cp",77.65,"64% Buy",56.84%,27.98%,142395,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",12.09,"16% Buy",50.86%,47.53%,673480,10.31,20.72
COHU,"Cohu Inc",25.81,"24% Buy",50.77%,33.58%,212840,17.37,27.83
COKE,"Coca Cola Bot Cons",169.51,"72% Buy",67.99%,34.60%,79210,125.08,230
COLB,"Columbia Banking Sys",42.54,"32% Buy",52.43%,18.83%,202845,35.67,48.06
CORE,"Core Mark Holding",34.79,"96% Buy",86.23%,48.62%,454405,17.1,35.24
CORT,"Corcept Therapeutics",13.39,"32% Sell",44.96%,45.77%,1556010,11.55,25.96
CPF,"Central Pacific Financial Co",29.14,"16% Buy",55.45%,16.06%,125325,27.19,33.15
CPS,"Cooper Std Hldg Inc",139.55,"64% Buy",54.17%,27.10%,150160,98.58,146.77
CPSI,"Computer Programs",27.35,"64% Sell",34.67%,63.57%,205615,25.15,34.65
CRAY,"Cray Inc",21.2,"72% Sell",36.74%,36.46%,340085,17.6,28.6
CROX,"Crocs Inc",20.69,"100% Buy",65.78%,39.81%,1152655,8.64,20.86
CRR,"Carbo Ceramics",8.62,"32% Sell",47.50%,50.56%,311265,6.1,12.69
CRVL,"Corvel Cp",60.3,"96% Buy",63.86%,30.60%,27755,46.45,61.2
CRY,Cryolife,34.5,"96% Buy",69.25%,46.74%,171730,16.8,35.05
CRZO,"Carrizo Oil & Gas",24.16,"24% Sell",42.81%,50.02%,2792925,11.1,31.57
CSGS,"C S G Sys Intl",36.67,"80% Sell",31.03%,22.59%,176415,36.38,48.82
CTB,"Cooper Tire & Rubber Company",29.35,"40% Buy",55.37%,47.16%,730980,22.58,40.78
CTRE,"Caretrust REIT Inc",18.3,"96% Buy",65.70%,19.90%,689830,12.73,19.82
CTRL,"Control4 Corp",36.66,"96% Buy",77.50%,73.40%,574840,20.5,37.25
CTS,"Cts Corp",34.75,"8% Sell",45.91%,14.35%,114300,21.65,39.2
CUB,"Cubic Corp",74.35,"96% Buy",61.85%,33.87%,120640,41.25,77.35
CUBI,"Customers Bancorp",25.56,"32% Sell",41.99%,29.95%,242255,24.3,33.85
CUTR,"Cutera Inc",33.6,"88% Sell",35.07%,74.39%,264115,30.7,56.05
CVBF,"Cvb Financial Corp",24.65,"96% Buy",60.66%,12.44%,506810,19.58,25.49
CVCO,"Cavco Inds Inc",241.1,"96% Buy",67.21%,33.12%,50335,124.5,242.5
CVGW,"Calavo Growers Inc",104.7,"96% Buy",69.38%,19.66%,124450,65.85,105.55
CWT,"California Water Service Group Holding",40.95,"72% Buy",52.12%,20.59%,238575,35.25,46.15
CYH,"Community Health Systems",3.55,"24% Buy",55.04%,59.35%,2272615,2.66,7.92
CYTK,Cytokinetics,7.1,"24% Sell",42.17%,56.05%,250775,6.2,15.95
DAKT,"Daktronics Inc",7.48,"100% Sell",32.81%,51.21%,344245,7.46,10.86
DAR,"Darling International Inc",20.31,"48% Buy",56.31%,21.18%,899700,15.8,20.96
DBD,"Diebold Nixdorf Inc",4.55,"64% Sell",26.94%,202.22%,5231245,3.55,23.5
DCOM,"Dime Community Bncsh",18.55,"16% Sell",47.37%,36.89%,289610,17.1,22.65
DDD,"3D Systems Corp",20.7,"96% Buy",66.58%,117.49%,4519500,7.92,21.73
DEA,"Easterly Government Properties",19.95,"16% Buy",53.38%,19.73%,540385,18.73,22.32
DF,"Dean Foods Company",7.75,"80% Sell",28.86%,65.69%,2028140,7.69,12.09
DFIN,"Donnelly Financial Solutions Inc",20.44,"88% Buy",62.44%,37.01%,267505,15.22,22.5
DGII,"Digi Intl Inc",13.2,"16% Buy",51.70%,21.78%,99570,8.95,14.7
DIN,"Dineequity Inc",80.2,"96% Buy",62.90%,27.27%,335200,37.11,82.62
DIOD,"Diodes Inc",37.24,"56% Buy",52.41%,20.98%,307475,26.09,38.7
DNR,"Denbury Resources",5.06,"80% Buy",60.11%,65.55%,10271396,0.92,5.56
DORM,"Dorman Products Inc",79.2,"96% Buy",64.51%,23.66%,110515,56.36,80.75
DPLO,"Diplomat Pharmacy Inc",19.63,"32% Sell",37.58%,41.52%,1554100,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.72,"56% Sell",45.31%,20.89%,1802640,9.87,12.99
DSPG,"D S P Group Inc",12.85,"40% Buy",57.72%,28.55%,74325,11.3,13.95
DSW,"DSW Inc",27.83,"48% Buy",54.40%,31.29%,1466080,17.75,29.27
DXPE,"Dxp Enterprise",48.59,"96% Buy",65.13%,47.42%,89650,24.89,49.5
EBIX,"Ebix Inc",80.25,"32% Buy",53.66%,26.90%,201800,56.4,89.1
EBS,"Emergent Biosolutions",60.43,"96% Buy",64.47%,33.05%,262710,35.54,60.99
ECHO,"Echo Global Logistic",33.05,"72% Buy",58.13%,27.52%,385455,13.25,34.83
ECOL,"US Ecology Inc",72.2,"96% Buy",63.57%,44.59%,68265,44.5,73.1
ECPG,"Encore Capital Grp",39.4,"16% Buy",54.59%,44.46%,433740,35.15,52
EE,"El Paso Electric Company",62.6,"8% Buy",57.07%,12.31%,294620,48.05,64.35
EFII,"Elec Imaging Inc",34.27,"40% Buy",52.86%,28.11%,511315,25.28,43.89
EGHT,"8X8 Inc",22.6,"88% Buy",59.39%,34.82%,669000,12,23.1
EGL,"Engility Holdings Inc",34.41,"72% Buy",55.03%,30.80%,139490,21.19,36.51
EGOV,"Nic Inc",17.1,"96% Buy",58.57%,30.55%,354150,12.65,18.9
EGP,"Eastgroup Properties",96.02,"16% Buy",51.11%,13.96%,144655,77.74,99.39
EGRX,"Eagle Pharmaceutical",80.79,"48% Buy",55.93%,30.58%,235300,48.84,85.66
EHTH,"Ehealth Inc",29.54,"72% Buy",67.08%,53.38%,211060,13.61,32.96
EIG,"Employers Holdings Inc",44.2,"32% Buy",57.06%,17.72%,119650,38.35,50.45
ELY,"Callaway Golf Company",22.55,"80% Buy",68.88%,37.88%,1435345,13.23,23.6
ENDP,"Endo Int'l Plc",15.96,"88% Buy",71.82%,92.83%,6134930,5.27,17.34
ENSG,"The Ensign Group In",38.59,"88% Buy",59.75%,34.96%,239010,19.4,40.09
ENTA,"Enanta Pharmaceutica",91.36,"48% Sell",40.93%,88.10%,312685,38.43,127.77
ENVA,"Enova International Inc",35.15,"24% Buy",51.99%,57.40%,347080,11.15,39
EPAY,"Bottomline Tech In",63.31,"96% Buy",76.76%,27.57%,406510,28.2,63.88
ERA,"Era Group Inc",12.18,"56% Sell",41.82%,38.37%,49645,8.61,14.23
ESE,"Esco Technologies Inc",68.5,"96% Buy",67.82%,24.47%,88600,51.55,70.2
ESIO,"Electro Sci Inds",23.1,"64% Buy",63.29%,71.87%,968665,11.17,27.72
ESND,"Essendant Inc",15,"24% Buy",52.30%,64.15%,247670,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.85,"8% Sell",45.62%,14.76%,241600,21.5,32.9
EVTC,"Evertec Inc",25,"100% Buy",64.90%,22.19%,441225,12.6,25.1
EXLS,"Exlservice Holdings",61.17,"72% Buy",59.60%,15.06%,91675,52.52,64.34
EXPO,"Exponent Inc",52,"96% Buy",58.55%,22.50%,165105,32.13,52.95
EXPR,"Express Inc",10.73,"96% Buy",59.50%,39.91%,1248445,5.82,11.34
EXTN,"Exterran Corp",28.43,"64% Buy",55.72%,35.01%,116535,24.52,33.69
EXTR,"Extreme Networks",6.14,"96% Sell",31.26%,137.86%,2776305,5.35,15.55
EZPW,"Ezcorp Inc",11.2,"72% Sell",42.44%,30.68%,519740,8.85,15.1
FARO,"Faro Tech Inc",68.1,"88% Buy",65.37%,23.01%,87445,32.8,70.2
FBP,"First Bancorp",8.99,"96% Buy",70.60%,17.11%,1631715,4.48,9.05
FCF,"First Commonwealth Financial Corp",17.05,"56% Buy",56.71%,16.52%,381185,12.06,17.91
FCFS,"First Cash Fin Svcs",81,"40% Sell",39.51%,30.50%,225450,57.75,95.4
FCN,"Fti Consulting",75.19,"16% Buy",54.54%,26.54%,523950,32.69,81.91
FCPT,"Four Corners Property Trust In",26.7,"80% Buy",65.87%,13.46%,504455,21.28,27.48
FELE,"Franklin Electric Co",48.45,"56% Buy",52.85%,26.47%,106955,37.6,50.3
FF,"Futurefuel Corp",15.09,"88% Buy",66.45%,27.50%,65440,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.9,"40% Buy",54.74%,17.16%,233445,22.8,33.7
FFIN,"First Finl Bkshs Inc",60.25,"96% Buy",65.36%,17.31%,180400,37.31,61
FIX,"Comfort Systems USA",56.95,"88% Buy",72.90%,36.19%,425005,32.9,59.05
FLOW,"SPX Flow Inc",48.69,"80% Buy",59.32%,46.99%,196835,31.57,54.92
FMBI,"First Midwest Bncp",27.55,"100% Buy",60.15%,13.20%,354860,20.5,27.7
FN,Fabrinet,48.02,"100% Buy",79.37%,30.24%,474230,24.02,48.46
FNSR,"Finisar Corp",19.95,"96% Buy",64.33%,37.44%,2219650,14.25,25.44
FORM,"Formfactor Inc",13.8,"24% Buy",50.88%,36.09%,472400,11.1,18.65
FORR,"Forrester Resrch",49.5,"100% Buy",71.13%,23.19%,50135,36.95,49.85
FOSL,"Fossil Group",26.52,"16% Buy",52.25%,86.92%,2142285,5.5,32.17
FOXF,"Fox Factory Cp",64.15,"80% Buy",70.23%,79.82%,255040,33.2,68.3
FRAN,"Francesca's Holdings",7.17,"32% Sell",46.01%,33.04%,727585,4.51,8.48
FRGI,"Fiesta Restaurant Gp",29.3,"48% Buy",56.09%,20.33%,199030,15.5,30.88
FSB,"Franklin Financial Network Inc",38.5,"40% Buy",52.68%,19.04%,105475,30.3,40.3
FSP,"Franklin Street Properties",8.37,"8% Buy",47.89%,24.60%,309475,7.08,11
FSS,"Federal Signal Corp",26.04,"88% Buy",57.44%,65.94%,300635,18.01,28.32
FTD,"Ftd Companies",3.77,"48% Sell",43.73%,67.98%,210045,3.25,13.95
FTK,"Flotek Industries",2.2,"64% Sell",34.04%,113.87%,923150,1.94,6.77
FTR,"Frontier Commun Cp",5.62,"24% Buy",50.61%,61.64%,3128330,4.52,14.24
FUL,"H. B. Fuller Company",58.49,"96% Buy",61.45%,14.35%,247370,46.62,58.96
FWRD,"Foward Air Corp",63.43,"80% Buy",56.58%,15.39%,119550,49.88,65.11
GBCI,"Glacier Bancorp Inc",45.26,"88% Buy",65.43%,16.01%,319025,31.38,45.52
GBX,"Greenbrier Companies",59.4,"64% Buy",61.87%,22.69%,341460,41.95,60.15
GCI,"Gannett Co. Inc",10.51,"40% Buy",52.85%,24.90%,1024420,7.94,12.38
GCO,"Genesco Inc",46.5,"88% Buy",65.67%,30.74%,260350,20.9,47.4
GDOT,"Green Dot Corp",85.72,"96% Buy",63.54%,26.05%,315460,46.45,87.13
GEOS,"Geospace Technologie",14.06,"48% Buy",55.15%,32.13%,67080,9.18,18.71
GES,"Guess Inc",23.72,"56% Buy",55.81%,50.41%,566965,14.17,26.15
GFF,"Griffon Corp",18.2,"8% Sell",50.00%,32.86%,196700,16.8,24.5
GHL,"Greenhill & Co. Inc",29.55,"16% Sell",41.35%,16.29%,342255,13.8,33.45
GIFI,"Gulf Island Fab",9.7,"32% Buy",52.71%,50.92%,48800,6.9,13.95
GIII,"G-III Apparel Gp I",46.25,"48% Buy",54.36%,46.76%,431910,23.19,51.2
GLT,Glatfelter,18.48,"8% Sell",53.37%,96.44%,429695,15.3,23.85
GME,"Gamestop Corp",16.76,"100% Buy",65.79%,25.62%,2618875,12.2,22.12
GNBC,"Green Bancorp",24.4,"72% Buy",56.89%,15.57%,213165,19.5,25.15
GNL,"Global Net Lease Inc",21.39,"32% Buy",53.74%,28.49%,757825,15.55,22.53
GOV,"Government Properties Income Trust",16.86,"96% Buy",62.37%,32.28%,802495,11.87,19.6
GPI,"Group 1 Automotive",79.99,"96% Buy",65.55%,36.34%,288180,53.11,84.47
GPRE,"Green Plains Inc",17.95,"24% Buy",53.49%,31.13%,810585,15.25,21.9
GTLS,"Chart Industries In",73.48,Hold,50.14%,26.16%,274770,32.71,80.31
GTY,"Getty Realty Corp",29.15,"72% Buy",61.26%,12.53%,77685,22.68,29.89
GWB,"Great Western Bancorp Inc",43.83,"88% Buy",57.49%,17.28%,183475,33.27,46.03
HA,"Hawaiian Hldgs Inc",41.2,"16% Buy",53.77%,30.02%,508195,32.4,44.3
HAFC,"Hanmi Financial Cp",26.45,"8% Sell",48.10%,16.08%,166285,24.25,33.1
HAYN,"Haynes Intl Inc",37.98,"56% Sell",41.87%,20.87%,57400,29.82,45.14
HCI,"Homeowners Choice",41.08,"40% Sell",48.51%,33.06%,39525,27.11,44.25
HF,"HFF Inc",44.95,"80% Buy",64.24%,48.47%,300750,32.99,51.74
HFWA,"Heritage Financial",36.45,"100% Buy",59.43%,19.49%,230265,25.25,37.38
HI,"Hillenbrand Inc",51.05,"8% Buy",54.01%,24.19%,276635,34.65,53
HIBB,"Hibbett Sports Inc",29.4,"72% Buy",71.73%,34.30%,635120,11.05,29.6
HLIT,"Harmonic Inc",5.4,"96% Buy",69.73%,45.49%,444435,2.8,5.45
HLX,"Helix Energy Solutions Group",9.12,"16% Buy",53.91%,32.92%,1419835,5.44,10.41
HMN,"Horace Mann Educators Corp",45.75,"56% Buy",54.89%,16.15%,95655,33.85,47.65
HMST,"Homestreet Inc",30.1,"56% Buy",58.40%,19.96%,82835,24.2,32.6
HMSY,"Hms Hldgs Cp",31.46,"88% Buy",80.22%,53.66%,688615,11.01,32.5
HOPE,"Hope Bancorp Inc",17.77,Hold,53.83%,12.16%,604425,16.74,19.86
HPR,"Highpoint Resources Corp.",5.29,"56% Sell",40.59%,60.52%,1969445,2.66,7.6
HQY,Healthequity,87.37,"96% Buy",65.13%,35.59%,326255,40.21,88.3
HSC,"Harsco Corp",27.1,"100% Buy",64.91%,29.78%,420530,15.55,27.35
HSII,"Heidrick & Struggl",44.25,"96% Buy",66.22%,67.90%,216965,17.9,45.28
HSKA,"Heska Corp",103.21,"32% Buy",51.73%,33.25%,38130,56.59,111.34
HSTM,"Healthstream Inc",30.96,"96% Buy",64.14%,18.06%,114325,21.15,31.23
HT,"Hersha Hospitality Trust",22.55,"100% Buy",60.95%,14.42%,279890,16.6,22.68
HTLD,"Heartland Express",20.18,"80% Buy",57.67%,13.46%,356005,17.38,25.22
HUBG,"Hub Group Inc A",51.3,"72% Buy",53.08%,36.12%,361900,36.5,56.6
HVT,"Haverty Furniture Companies",22.3,"72% Buy",61.56%,22.31%,77325,17.7,27.23
HWKN,"Hawkins Inc",41.8,"96% Buy",62.03%,55.50%,28115,30.55,42.8
HZO,"Marinemax Inc",21.1,"40% Buy",56.82%,27.31%,282325,14.95,25.05
IBP,"Installed Building Products I",46.7,"96% Sell",37.47%,50.05%,211900,45.04,79.4
IIIN,"Insteel Industries",39.91,"16% Buy",53.42%,27.28%,179390,23.5,43.78
IIVI,"I I V I Inc",47.7,"56% Buy",59.69%,59.70%,685965,34.55,53.08
INDB,"Independent Bk Corp",90.45,"64% Buy",65.67%,13.67%,80595,66.3,95
INGN,"Inogen Inc",241.38,"96% Buy",71.13%,36.19%,223915,91.8,243.31
INN,"Summit Hotel Properties",13.66,"40% Sell",44.74%,19.37%,493660,12.77,16.39
INTL,"Intl Fcstone Inc",55.94,"72% Buy",59.34%,20.77%,44655,33.11,57
INVA,"Innoviva Inc",14.09,"16% Sell",49.45%,25.34%,724955,11.47,17.99
IOSP,"Innospec Inc",75.85,"32% Sell",44.94%,28.59%,111555,54.1,83.2
IPAR,"Inter Parfums Inc",65.95,"96% Buy",73.05%,22.20%,101185,38.3,67.5
IPHS,"Innophos Hldngs Inc",43.29,"32% Sell",35.33%,27.08%,80625,38.66,51.34
IRBT,"Irobot Corp",105.6,"100% Buy",78.10%,37.87%,768905,55.77,107.92
IRDM,"Iridium Comm Inc",20.7,"96% Buy",66.33%,35.62%,1089180,9.68,21.25
IRT,"Independence Realty Trust Inc",10.28,"48% Buy",56.03%,17.62%,486615,8.26,10.63
ITG,"Investment Technology Group",21.74,"16% Buy",47.63%,44.59%,218360,17.63,23.96
ITGR,"Integer Holdings Corp",77,"100% Buy",69.22%,25.27%,290320,42.5,77.6
