Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",62.75,+70.87,+44.42%,+13.17%,+29.92%,+60.08%
IPHS,"Innophos Hldngs Inc",43.96,-3.38,-5.93%,-10.76%,-5.75%,-2.96%
IRBT,"Irobot Corp",87.78,+28.69,+14.45%,+9.25%,+40.90%,-16.28%
IRDM,"Iridium Comm Inc",20.25,+119.15,+71.61%,+10.35%,+73.82%,+97.56%
IRT,"Independence Realty Trust Inc",10.04,+2.34,-0.50%,-1.38%,+7.49%,-2.71%
ITG,"Investment Technology Group",22.1,+11.52,+14.81%,+1.80%,+1.01%,+5.69%
ITGR,"Integer Holdings Corp",69.6,+58.04,+53.64%,-5.31%,+4.74%,+52.97%
ITRI,"Itron Inc",61.65,-14.56,-9.60%,+1.07%,-8.19%,-15.55%
IVC,"Invacare Corp",16.3,+9.85,-3.26%,-5.78%,-5.78%,+19.85%
IVR,"Invesco Mortgage Capital Inc",16.04,-6.45,-10.04%,-0.56%,-0.25%,-5.81%
JBSS,"John B Sanfilippo",77.05,+28.87,+21.82%,-0.10%,+19.68%,+19.70%
JBT,"John Bean Technologies Corp",107.15,+16.16,-3.29%,+16.78%,+24.09%,+19.19%
JCP,"J.C. Penney Company Inc",2.64,-30.40,-16.46%,+10.92%,-6.05%,-29.97%
JJSF,"J J Snack Foods",144.8,+11.11,-4.63%,-7.42%,+6.49%,+11.88%
JRVR,"James River Gp HD",40.94,+5.63,+2.32%,+3.99%,+13.06%,+2.07%
KALU,"Kaiser Aluminum",108.28,+12.18,+1.34%,+0.98%,+3.38%,+13.41%
KAMN,"Kaman Corp",66.55,+29.82,+13.10%,-1.38%,-4.55%,+33.23%
KELYA,"Kelly Svcs Cl A",24.84,+6.55,-8.91%,+9.81%,+14.36%,+14.10%
KEM,"Kemet Corp",24.29,+49.38,+61.29%,-13.87%,+18.20%,+16.78%
KFY,"Korn/Ferry International",65.75,+101.20,+58.89%,+1.36%,+21.24%,+99.18%
KIRK,"Kirkland's Inc",11.49,+24.43,-3.97%,+0.79%,+7.38%,+28.24%
KLIC,"Kulicke and Soffa",27.01,+39.49,+10.99%,-5.16%,+18.88%,+40.82%
KN,"Knowles Corp",17.5,+29.02,+19.37%,+10.62%,+24.11%,+17.85%
KOP,"Koppers Holdings Inc",35.1,-17.75,-31.04%,-6.15%,-8.47%,-10.00%
KOPN,"Kopin Cp",2.33,-39.42,-27.19%,-23.36%,-27.64%,-40.41%
KRA,"Kraton Performance Polymers Inc",47.14,+26.88,-2.14%,-1.59%,+0.34%,+38.00%
KRG,"Kite Realty Group Trust",16.86,-11.37,-13.98%,+0.54%,+14.38%,-18.71%
KS,"Kapstone Paper and Packaging Corp",34.5,+37.53,+52.05%,-0.35%,+0.38%,+55.34%
KWR,"Quaker Chemical Corp",167.99,+24.76,+11.41%,+5.41%,+12.72%,+22.03%
LABL,"Multi Color Cp",65.1,-16.24,-13.03%,-2.40%,+2.12%,-16.65%
LAD,"Lithia Motors",85.51,-24.05,-24.72%,-10.67%,-11.52%,-17.55%
LCI,"Lannett Co Inc",13.55,-24.40,-41.59%,-0.37%,-12.86%,-13.42%
LCII,"Lci Industries",99.4,-1.41,-23.54%,+5.13%,+14.98%,+0.61%
LDL,"Lydall Inc",43.2,-11.13,-14.88%,-2.70%,+5.24%,-9.15%
LGIH,"LGI Homes Inc",56.74,+8.19,-24.38%,-2.63%,-8.23%,+21.86%
LGND,"Ligand Pharm",249.11,+110.04,+81.93%,+12.67%,+37.42%,+96.27%
LHCG,"LHC Group Inc",94.71,+58.45,+54.63%,+9.09%,+28.32%,+48.22%
LION,"Fidelity Southern Cp",23.85,+9.83,+9.40%,-6.58%,+3.07%,+9.96%
LKSD,"Lsc Communications Inc",11.22,-24.24,-25.94%,-22.89%,-4.35%,-33.33%
LL,"Lumber Liquidators Holdings Inc",18.21,-51.79,-41.99%,-30.44%,-14.59%,-50.04%
LMAT,"Lemaitre Vascular",36.62,+11.81,+15.01%,+0.16%,+9.87%,+7.64%
LMNX,"Luminex Corp",27.02,+38.94,+37.16%,-14.92%,+5.05%,+39.06%
LNN,"Lindsay Corp",89.82,+0.95,+1.84%,-4.30%,-4.64%,+1.40%
LNTH,"Lantheus Holdings",13.45,-24.41,-34.23%,-4.27%,-6.92%,-21.57%
LOCO,"El Pollo Loco",11.75,+8.64,+18.69%,+1.29%,+16.34%,-3.69%
LPSN,"Liveperson Inc",24.05,+104.41,+109.13%,+8.82%,+32.51%,+82.89%
LQDT,"Liquidity Services",7.3,+22.73,+50.52%,+6.57%,+31.53%,+21.16%
LTC,"Ltc Properties",44.24,-0.59,+1.58%,+4.93%,+12.14%,-7.16%
LTXB,"Legacytexas Fnl",44.3,+20.28,+4.95%,+14.98%,+3.38%,+18.42%
LXP,"Lexington Realty Trust",8.87,-6.76,-8.08%,unch,+8.57%,-10.31%
LXU,"Lsb Industries Inc",6.86,+5.52,-21.69%,-1.58%,+22.06%,+3.00%
LZB,"La-Z-Boy Inc",31.4,+6.68,+0.64%,+4.32%,+5.90%,-3.83%
MANT,"Mantech Intl Cp A",62.81,+59.99,+25.14%,+5.39%,+20.21%,+57.77%
MATW,"Matthews Intl Corp",51.85,-14.04,-1.80%,-14.08%,+0.97%,-19.49%
MATX,"Matson Inc",36.15,+51.55,+21.15%,-3.55%,+7.49%,+19.90%
MCRI,"Monarch Casino",47.39,+32.48,+5.73%,-0.25%,+9.09%,+35.90%
MCS,"Marcus Corp",40.2,+73.26,+46.98%,+21.45%,+26.02%,+55.81%
MDC,"M.D.C. Holdings",31.02,-3.06,-2.70%,-2.42%,+1.54%,-6.37%
MDCO,"Medicines Co",39.88,+11.22,+45.87%,-0.40%,+29.78%,+5.22%
MDXG,"Mimedx Group Inc",4.08,-40.74,-67.64%,+21.07%,-41.71%,-74.14%
MED,"Medifast Inc",214.7,+276.41,+207.55%,+29.34%,+71.55%,+325.57%
MEI,"Methode Electronics",39.35,-1.16,-1.87%,-0.13%,-5.75%,+1.42%
MGLN,"Magellan Health",75.85,-4.64,-21.44%,-23.46%,-13.26%,-4.29%
MGPI,"MGP Ingredients Inc",77.18,+18.07,+0.39%,-13.68%,-10.28%,+29.56%
MHLD,"Maiden Holdings Ltd",4.1,-26.45,-37.88%,-46.41%,-48.43%,-41.84%
MHO,"M/I Homes",25.2,-11.09,-26.74%,-7.73%,-14.11%,-1.75%
MINI,"Mobile Mini Inc",45.05,+45.73,+30.58%,-6.73%,-0.22%,+43.24%
MLI,"Mueller Industries",31.91,+10.17,-9.94%,+7.73%,+9.77%,+6.65%
MMSI,"Merit Medical Sys",55.75,+40.29,+29.05%,unch,+8.25%,+38.00%
MNRO,"Monro Muffler Brak",71.1,+62.97,+24.85%,+9.38%,+28.80%,+51.76%
MNTA,"Momenta Pharma",25.6,+80.43,+83.51%,-8.57%,+21.62%,+57.54%
MOG.A,"Moog Inc Cl A",76.78,-2.70,-11.59%,-1.89%,-9.31%,+0.66%
MOV,"Movado Group Inc",51.6,+119.58,+60.25%,+10.26%,+30.96%,+112.78%
MPAA,"Motorcar Parts Amer",24.61,+3.28,-1.52%,+27.18%,+14.57%,-10.08%
MRCY,"Mercury Sys Inc",50.08,+25.29,-2.47%,+23.02%,+45.50%,+4.99%
MRTN,"Marten Transport L",22.75,+33.90,+12.07%,+0.89%,+9.90%,+39.57%
MSTR,"Microstrategy Cl A",142.15,+13.96,+8.26%,+4.65%,+11.81%,+10.26%
MTH,"Meritage Corp",41.8,-7.14,-18.36%,-8.83%,-5.54%,-3.13%
MTRN,"Materion Corp",64.2,+70.81,+32.10%,+15.57%,+16.94%,+66.97%
MTRX,"Matrix Service Co",20.25,+89.32,+13.76%,unch,+17.73%,+102.50%
MTSC,"M T S Systems Cp",51.5,+5.62,-4.10%,-4.81%,-1.72%,+4.46%
MXL,"Maxlinear Inc",19.27,-14.77,-27.06%,+16.44%,+3.27%,-11.16%
MYE,"Myers Industries",21.6,+13.05,+10.77%,+19.34%,-2.04%,+20.00%
MYGN,"Myriad Genetics Inc",41.98,+41.64,+22.23%,-1.66%,+21.75%,+50.63%
MYRG,"MYR Group Inc",35.08,+35.05,-1.82%,-9.24%,-7.61%,+39.76%
NANO,"Nanometrics Inc",46.22,+66.48,+85.47%,+24.85%,+22.63%,+80.05%
NAVG,"Navigators Grp Inc",64.3,+19.96,+32.03%,+12.22%,+9.63%,+14.72%
NBHC,"National Bank Holdings Corp",40.49,+30.00,+24.85%,+7.17%,+10.18%,+22.92%
NBTB,"NBT Bancorp Inc",40.25,+20.29,+9.38%,+4.41%,+7.71%,+17.18%
NCI,"Navigant Consulting",24.55,+60.15,+26.48%,+12.87%,+5.05%,+56.87%
NE,"Noble Corp",5.57,+62.67,+23.23%,-13.64%,+3.53%,+61.92%
NEOG,"Neogen Cp",84.74,+72.14,+37.44%,+3.33%,+16.16%,+67.51%
NEWM,"New Media Investment Group Inc",15.76,+6.42,-6.08%,-16.79%,-4.19%,+15.04%
NFBK,"Northfield Bncrp Del",16.32,+1.77,-4.45%,-3.43%,+3.42%,+0.37%
NGVT,"Ingevity Corp",98.93,+76.02,+40.39%,+12.17%,+24.16%,+72.89%
NLS,"Nautilus Group",13.95,-13.70,+4.49%,-4.78%,-10.86%,-19.83%
NMIH,"Nmi Holdings Cmn A",21.8,+90.19,+28.24%,+32.93%,+35.40%,+83.97%
NP,"Neenah Paper",88.95,+14.71,-1.88%,+2.18%,+11.19%,+13.02%
NPK,"National Presto Industries",133.85,+43.08,+34.59%,+11.17%,+31.94%,+23.53%
NPO,"Enpro Industries",72.6,-1.89,-22.36%,-0.79%,+0.04%,+0.81%
NR,"Newpark Resources",10.4,+32.85,+20.93%,+0.97%,+0.97%,+26.83%
NSA,"National Storage Affiliates Tru",28.45,+28.46,+4.37%,-6.57%,+6.20%,+28.44%
NSIT,"Insight Enterpr",53.54,+43.67,+39.83%,+8.18%,+19.94%,+27.60%
NSP,"Insperity Inc",111.9,+182.23,+95.12%,+15.60%,+28.77%,+166.27%
NTGR,"Netgear Inc",67.05,+42.48,+14.13%,-11.83%,+19.41%,+43.73%
NTRI,"Nutrisystem Inc",41.3,-12.51,-21.48%,+6.03%,+31.74%,-21.63%
NWBI,"Northwest Bancshares",18.23,+17.84,+8.97%,+3.17%,+9.89%,+15.23%
NWN,"Northwest Natural Gas Company",64.35,+3.52,+7.88%,+0.08%,+6.63%,-0.54%
NX,"Quanex Building Products Corp",16.8,-17.04,-28.21%,-4.00%,-3.17%,-16.63%
NYMT,"New York Mtge Trust",6.22,+0.99,+0.81%,+1.30%,+1.97%,-0.64%
OCLR,"Oclaro Inc",9.1,+13.76,+35.01%,+0.78%,+3.17%,+3.41%
ODP,"Office Depot",3.12,-14.97,-11.86%,+19.08%,+28.40%,-27.94%
OFG,"Oriental Financial Group",17.5,+112.52,+86.17%,+20.69%,+29.15%,+84.21%
OFIX,"Orthofix Intl Nv",53.34,+4.43,-2.49%,-8.19%,+0.32%,+12.29%
OIS,"Oil States International",32.95,+47.71,+16.43%,-1.20%,-9.10%,+44.52%
OMCL,"Omnicell Inc",63.9,+42.40,+31.75%,+18.88%,+35.67%,+24.44%
OMI,"Owens & Minor",15.19,-36.78,-19.54%,-12.30%,-6.41%,-45.94%
ONB,"Old National Bncp",19.6,+21.34,+12.32%,+5.95%,+12.00%,+16.67%
OPB,"Opus Bank",28.7,+22.57,+5.13%,-0.86%,+0.70%,+22.39%
ORIT,"Oritani Financial",16.15,+0.52,-1.52%,-0.62%,+6.60%,-0.92%
ORN,"Orion Group Holdings Inc",9.19,+68.26,+17.37%,+5.03%,+26.58%,+59.83%
OSIS,"O S I Systems Inc",79.36,+6.91,+23.27%,+2.72%,+15.94%,-3.35%
OSPN,"Onespan Inc.",17.65,+31.44,+26.98%,-14.32%,-13.27%,+40.64%
OSUR,"Orasure Tech Inc",16.27,-10.01,-13.73%,-5.95%,+2.78%,-21.51%
OXM,"Oxford Industries",96.11,+64.93,+27.82%,+10.21%,+22.45%,+55.19%
PAHC,"Phibro Anl Htlh A",49.95,+35.41,+49.10%,+3.31%,+14.30%,+25.66%
PARR,"Par Petroleum Corp",17.21,-2.72,-10.74%,+0.12%,-2.22%,+1.24%
PATK,"Patrick Inds Inc",64.4,+32.27,-7.27%,+8.60%,+10.75%,+30.63%
PDCE,"Pdc Energy Inc",53.07,+25.07,+2.97%,-14.31%,-11.34%,+33.88%
PDFS,"Pdf Solutions Inc",9.87,-38.83,-37.13%,-16.07%,-15.21%,-36.45%
PEI,"Pennsylvania Real Estate Investment",10.46,+0.42,-12.03%,-7.10%,+8.39%,-7.02%
PENN,"Penn Natl Gaming Inc",30.95,+38.08,-1.21%,-15.41%,-8.30%,+45.17%
PERY,"Perry Ellis Int",27.52,+41.78,+9.90%,-4.24%,+5.89%,+49.57%
PES,"Pioneer Energy Services Corp",3.15,+59.56,+3.28%,-43.24%,-38.24%,+65.79%
PETS,"Petmed Express Inc",37.74,-13.85,-17.05%,-3.21%,+8.57%,-20.60%
PFBC,"Preferred Bank La",61.79,+9.03,+5.12%,-4.70%,-0.40%,+12.28%
PFS,"Provident Financial Services",25.35,-1.37,-6.01%,-7.04%,-5.09%,+0.88%
PGNX,"Progenics Pharmaceut",7.86,+34.70,+32.10%,-5.53%,+5.65%,+48.86%
PGTI,"Pgt Inc",24.5,+92.58,+45.40%,+14.75%,+32.08%,+88.46%
PJC,"Piper Jaffray Companies",77.35,+27.38,-10.32%,+1.98%,+2.04%,+30.66%
PKE,"Park Electrochemical Corp",21.69,+22.99,+10.38%,-7.03%,+10.78%,+20.84%
PLAB,"Photronics Inc",8.75,+12.91,+2.64%,+3.55%,+8.70%,-11.17%
PLAY,"Dave & Buster's Ente",52.34,-3.42,-5.13%,+6.38%,+28.88%,-15.12%
PLCE,"Children's Place Inc",133.85,+25.54,-7.91%,+14.94%,+0.22%,+29.32%
PLUS,"Eplus Inc",100.5,+31.36,+33.64%,+1.88%,+14.99%,+22.79%
PLXS,"Plexus Cp",61.56,+18.01,+1.38%,-0.68%,+4.69%,+20.45%
PMT,"Pennymac Mortgage Investment Trust",19.61,+17.68,+22.03%,+3.92%,+6.87%,+12.90%
POWI,"Power Integratn",72.05,+2.22,-2.04%,-6.31%,+0.49%,+1.98%
POWL,"Powell Inds Inc",40.2,+52.32,+40.31%,+11.17%,+12.42%,+26.22%
PPBI,"Pacific Premier Bncp",38.3,+2.93,-4.25%,+2.68%,-7.04%,+6.39%
PRA,"Pro-Assurance Corp",46.55,-12.04,-18.55%,+27.88%,+14.09%,-16.13%
PRAA,"Pra Group Inc",38.4,+22.86,+15.66%,-9.11%,+0.26%,+20.75%
PRFT,"Perficient Inc",26.86,+51.91,+40.85%,-1.40%,+9.10%,+51.92%
PRGS,"Progress Software",39.15,+11.50,-8.03%,+1.11%,+5.55%,+20.28%
PRLB,"Proto Labs Inc",134.55,+82.12,+30.63%,+4.38%,+13.74%,+85.46%
PRSC,"Providence Svc Cp",65.38,+16.69,+10.18%,-10.17%,-9.22%,+30.01%
PSB,"Business Parks",128.53,+1.40,+2.75%,-1.31%,+9.15%,-3.73%
PUMP,"Propetro Holding Corp",16.85,+30.18,-16.42%,+8.08%,-13.50%,+48.46%
PVAC,"Penn Va Corp",80.37,+102.33,+105.50%,-6.56%,+30.58%,+109.30%
QHC,"Quorum Health Corp",4.45,-1.66,-28.69%,+0.68%,-16.35%,+8.54%
QLYS,"Qualys Inc",85.7,+77.12,+44.40%,-8.19%,+13.36%,+90.23%
QNST,"Quinstreet Inc",14.31,+147.63,+70.76%,-1.31%,+6.95%,+255.09%
QSII,"Quality Systems Inc",21.87,+58.67,+61.05%,+10.51%,+51.88%,+38.68%
RAVN,"Raven Industries Inc",38.55,+20.33,+12.23%,-2.03%,-4.46%,+9.36%
RCII,"Rent-A-Center Inc",14.79,+31.95,+33.24%,+0.27%,+48.49%,+11.37%
RECN,"Resources Connect",16.05,+21.45,+3.88%,-8.29%,+2.88%,+24.90%
REGI,"Renewable Energy",21.63,+110.60,+83.26%,+25.00%,+43.21%,+86.42%
REI,"Ring Energy Inc",12.01,-10.00,-13.60%,-11.04%,-23.41%,-9.08%
REX,"Rex American Resources Corp",75.45,-17.29,-8.87%,+2.42%,+2.65%,-22.27%
RGEN,"Repligen Cp",49.5,+34.57,+36.44%,+3.43%,+17.52%,+18.96%
RGNX,"Regenxbio Inc",65.7,+175.34,+97.59%,-15.06%,+32.86%,+215.11%
RGR,"Sturm Ruger & Company",58.95,+20.43,+5.55%,+5.74%,-0.51%,+19.09%
RGS,"Regis Corp",18.28,+63.85,+19.01%,+4.16%,+14.39%,+74.26%
RH,"Restoration Hardware Holdings",153.1,+103.36,+77.59%,+6.91%,+50.33%,+168.97%
RLI,"Rli Corp",76.81,+45.69,+26.62%,+13.14%,+16.80%,+38.87%
RMAX,"Re/Max Holdings Inc",48.7,-16.90,+0.41%,-13.11%,-8.03%,-20.55%
RMBS,"Rambus Inc",11.97,-11.55,-15.82%,-4.70%,-8.70%,-6.12%
ROCK,"Gibraltar Ind Inc",44.35,+65.22,+34.39%,+13.72%,+22.68%,+52.14%
ROG,"Rogers Corp",130.35,+7.49,-19.50%,+11.05%,+9.78%,+10.07%
ROIC,"Retail Opp Invts Cp",19.05,-0.44,-4.51%,-0.42%,+11.34%,-6.98%
RPT,"Ramco-Gershenson Properties Trust",13.15,+1.68,-10.73%,+2.18%,+15.15%,-3.17%
RRD,"Donnelley [R.R.] & Sons Co",4.86,-47.67,-47.74%,-13.68%,-25.69%,-47.74%
RRGB,"Red Robin Gourm",38.5,-34.44,-31.74%,-21.59%,-35.62%,-35.08%
RTEC,"Rudolph Technologies",27.8,+17.96,+16.32%,-6.87%,-13.26%,+24.38%
RUTH,"Ruth's Hospitality",30.7,+56.79,+41.80%,+6.97%,+13.49%,+51.98%
RWT,"Redwood Trust",16.21,-0.48,+9.38%,-2.17%,-0.49%,-1.82%
RYAM,"Rayonier Advanced Materials Inc",20.42,+41.23,-0.15%,+15.89%,+6.30%,+49.27%
SAFT,"Safety Ins Group Inc",95.65,+36.91,+18.97%,+9.19%,+18.53%,+33.78%
SAH,"Sonic Automotive",20.85,+18.76,+13.01%,+3.73%,+0.72%,+23.37%
SAIA,"Saia Inc",76.05,+33.80,+7.49%,-0.65%,-1.11%,+40.83%
SANM,"Sanmina Corp",30.3,-9.35,-8.18%,-1.14%,-0.16%,-17.77%
SBCF,"Seacoast Banking Cp",30.09,+30.48,+19.36%,-4.84%,+3.26%,+30.32%
SBSI,"Southside Bancshares",35.85,+10.33,+6.44%,+6.29%,+7.66%,+6.32%
SCHL,"Scholastic Cp",41.09,+5.35,+2.44%,-11.77%,-3.27%,+2.78%
SCL,"Stepan Company",87.5,+16.72,+10.80%,+8.66%,+26.65%,+9.86%
SCSC,"Scansource Inc",40.8,+13.53,+13.97%,-2.51%,+11.63%,+5.97%
SCVL,"Shoe Carnival Inc",33.39,+76.84,+24.82%,+1.27%,+35.51%,+100.18%
SEDG,"Solaredge Tech",45.75,+25.08,+21.84%,-15.90%,-33.26%,+64.27%
SEM,"Select Medical Holdings Corp",19.6,+17.62,+11.05%,+3.70%,+7.69%,+12.64%
SENEA,"Seneca Foods Cp A",29.8,+2.55,-3.09%,+8.17%,+5.67%,+1.02%
SFBS,"Servisfirst Bancs",42.79,+21.16,+3.11%,+0.30%,+0.49%,+20.50%
SFLY,"Shutterfly Inc",74.98,+30.92,+50.71%,-17.94%,-18.81%,+60.87%
SFNC,"Simmons First Natl",30.7,+16.08,+7.53%,+3.54%,+0.99%,+16.18%
SHAK,"Shake Shack Inc",58.79,+80.31,+36.09%,-8.63%,+1.40%,+81.00%
SHLM,"Schulman A Inc",43.85,+39.23,+17.72%,+1.04%,unch,+52.26%
SHOO,"Steven Maddens Ltd",57.5,+44.84,+23.13%,+10.26%,+17.11%,+33.26%
SIGI,"Selective Ins Group",62.3,+21.81,+6.13%,+8.35%,+12.86%,+23.49%
SJI,"South Jersey Industries",33.13,-0.24,+6.08%,-1.55%,+2.10%,-6.33%
SKYW,"Skywest Inc",60.6,+62.25,+14.12%,+10.38%,+8.99%,+64.23%
SLCA,"U.S. Silica Holdings Inc",23.76,-19.18,-27.03%,-8.05%,-26.55%,-5.00%
SMCI,"Super Micro Computer",19.7,-24.09,-5.85%,-17.92%,-16.53%,-27.97%
SMP,"Standard Motor Products",50.32,+15.05,+12.05%,+6.34%,+16.86%,+10.04%
SMTC,"Semtech Corp",48.85,+40.46,+42.84%,-2.59%,+12.56%,+27.38%
SNBR,"Sleep Number Corporation",32.13,+1.21,-14.53%,+6.71%,+13.33%,-2.87%
SONC,"Sonic Cp",34.13,+34.15,+24.20%,-3.45%,+37.29%,+41.21%
SPOK,"Spok Holdings Inc",15.4,-3.79,-1.60%,+0.98%,+7.32%,-8.06%
SPPI,"Spectrum Pharma Inc",22.97,+39.59,+21.21%,+0.35%,+27.82%,+142.30%
SPSC,"Sps Commerce Inc",93.78,+82.23,+93.00%,+21.63%,+34.80%,+60.09%
SPTN,"Spartannash Company",24.04,+5.48,-9.90%,-7.50%,+36.13%,-8.97%
SPXC,"SPX Corp",34.91,+36.46,+11.21%,-4.64%,+3.56%,+37.22%
SR,"Spire Inc",74.8,+1.35,-0.47%,+3.74%,+5.13%,-1.32%
SRCI,"Src Energy Inc",9.27,+8.60,+8.68%,-13.93%,-22.49%,+17.05%
SRDX,"Surmodics Inc",73.1,+221.03,+161.07%,+22.14%,+56.53%,+187.23%
SSD,"Simpson Manufacturing Company",72.83,+64.31,+26.86%,+12.50%,+20.70%,+65.90%
SSP,"E.W. Scripps Company",14.41,-13.71,-7.81%,+4.88%,+14.00%,-21.30%
SSTK,"Shutterstock Inc",51.26,+47.82,+19.13%,+0.20%,+15.79%,+52.38%
STBA,"S&T Bancorp Inc",44.95,+25.75,+12.91%,+3.03%,+2.93%,+23.42%
STC,"Stewart Information Services Corp",44.83,+20.82,+5.98%,+3.29%,+6.89%,+18.60%
STMP,"Stamps.Com Inc",236.95,+17.94,+26.04%,-12.60%,-3.62%,+12.49%
STRA,"Strayer Education",123.92,+60.29,+38.33%,+3.69%,+19.61%,+53.27%
SUP,"Superior Industries International",21.95,+49.65,+47.81%,+24.36%,+31.04%,+39.37%
SUPN,"Supernus Pharm",42.7,-9.94,+7.15%,-17.41%,-25.28%,unch
SVU,"Supervalu Inc",32.15,+42.30,+48.84%,+46.60%,+95.56%,+40.21%
SWM,"Schweitzer-Mauduit International",40.2,+0.32,-11.38%,-7.97%,-6.97%,+3.69%
SXC,"Suncoke Energy Inc",10.97,+18.11,-8.51%,-15.68%,-12.10%,+26.67%
SXI,"Standex International Corp",109,+17.25,+7.02%,+5.83%,+14.14%,+14.92%
SYKE,"Sykes Enterprises",28.75,+5.17,-8.59%,-5.68%,+6.96%,+5.54%
TBI,"Trueblue Inc",28.75,+37.07,+4.55%,+6.28%,+17.11%,+41.98%
TCMD,"Tactile Systems Technology Inc",58.04,+84.56,+100.28%,+9.36%,+27.73%,+76.09%
TG,"Tredegar Corp",22.95,+38.93,+19.53%,-4.18%,+10.34%,+37.84%
TGI,"Triumph Group",21.95,-18.40,-19.30%,+9.20%,-2.44%,-23.65%
THRM,"Gentherm Inc",46.35,+62.10,+45.98%,+15.16%,+33.00%,+50.73%
TILE,"Interface Inc",23,+12.86,-8.55%,-2.34%,+2.00%,+19.17%
TISI,"Team Inc",23,+107.79,+54.36%,+9.26%,+13.02%,+101.75%
TIVO,"Tivo Corp",12.15,-33.79,-22.12%,-7.25%,-11.31%,-34.32%
TLRD,"Tailored Brands Inc",22.7,+78.72,+3.99%,+1.84%,-34.16%,+101.60%
TMP,Tompkinstrustco,86.84,+15.38,+6.75%,+0.40%,+9.51%,+12.08%
TMST,"Timken Steel Corp",13.28,-19.21,-12.57%,-24.55%,-24.20%,-14.71%
TNC,"Tennant Company",76.6,+20.83,+5.44%,-3.40%,+5.08%,+20.72%
TPRE,"Third Point Reinsurance Ltd Co",13.1,-10.84,-10.58%,+2.75%,+1.95%,-9.97%
TREX,"Trex Company",78.83,+110.79,+45.46%,+20.70%,+41.84%,+106.09%
TRHC,"Tabula Rasa Healthcare Inc",71.52,+285.56,+154.97%,+7.37%,+47.71%,+320.95%
TRST,"Trustco Bank Corp NY",9.3,+17.03,+1.09%,+4.49%,+8.14%,+17.72%
TTEC,"Teletech Hldgs",25.2,-44.35,-37.39%,-28.61%,-22.22%,-40.00%
TTEK,"Tetra Tech Inc",70.35,+81.04,+46.11%,+17.74%,+34.13%,+68.71%
TTI,"Tetra Technologies",4.93,+122.66,+15.46%,+2.28%,+7.17%,+144.06%
TTMI,"TTM Technologies I",18.55,+38.42,+18.38%,+1.92%,+15.72%,+40.53%
TTS,"Tile Shop Hldgs",8.2,-7.76,-14.58%,+1.86%,+21.48%,-45.15%
TVPT,"Travelport Worldwide Ltd",18.42,+33.38,+40.93%,-6.50%,+7.41%,+27.39%
TVTY,"Tivity Health",33.1,-4.08,-9.44%,-8.94%,-12.20%,-10.78%
TWI,"Titan International",7.18,-22.94,-44.25%,-32.07%,-36.74%,-23.86%
TYPE,"Monotype Imag. Hold.",21.3,+7.72,-11.62%,+1.91%,+1.91%,+10.36%
UBA,"Urstadt Biddle Properties Inc",22.21,+10.73,+2.16%,-0.80%,+8.45%,+6.52%
UCBI,"United Comm Banks",31.09,+15.51,+10.48%,+3.36%,-5.13%,+16.84%
UCTT,"Ultra Clean Holdings",13.71,-42.44,-40.62%,-14.84%,-24.55%,-40.93%
UEIC,"Universal Elect In",43.05,+1.37,-8.89%,+23.88%,+49.48%,-27.40%
UFCS,"United Fire Group I",50.38,+14.09,+10.53%,-10.02%,-0.57%,+15.98%
UFI,"Unifi Inc",32.08,-0.12,-10.57%,+0.75%,+0.28%,+3.22%
UFPI,"Universal Forest Prd",36.8,+29.79,-2.18%,-2.93%,+10.51%,+33.69%
UHT,"Universal Health Realty Income Trust",70.63,+0.50,-5.96%,+7.52%,+16.49%,-6.21%
UIHC,"United Insurance Hld",21.2,+32.22,+22.90%,+5.63%,+3.67%,+28.80%
UNF,"Unifirst Corp",184.05,+31.87,+11.61%,-2.93%,+7.41%,+31.51%
UNT,"Unit Corp",26.2,+59.77,+19.09%,-3.21%,+17.91%,+55.40%
USCR,"U S Concrete Inc",52.7,-34.43,-37.00%,+2.73%,-10.30%,-31.07%
USPH,"U.S. Physical Therapy",116.75,+103.53,+61.70%,+18.11%,+29.01%,+89.68%
UVE,"Universal Insurance Holdings Inc",45.45,+110.14,+66.18%,+24.01%,+32.70%,+92.58%
UVV,"Universal Corp",58.1,-12.60,+10.67%,-15.06%,+24.54%,unch
VAC,"Marriot Vacations Worldwide Cor",118.73,+0.12,-12.19%,+0.75%,+1.02%,+6.92%
VECO,"Veeco Instrument",11.15,-51.26,-24.92%,-27.36%,-32.42%,-44.11%
VG,"Vonage Holdings",14.36,+82.85,+41.20%,+7.97%,+28.44%,+74.27%
VIAV,"Viavi Solutions",10.93,+14.82,+25.06%,+4.49%,+10.18%,+1.67%
VICR,"Vicor Cp",62.15,+239.98,+197.37%,+25.18%,+61.43%,+248.18%
VIVO,"Meridian Bioscience",14.9,+6.31,+6.43%,-5.10%,+7.19%,+6.81%
VRA,"Vera Bradley",14.31,+42.61,+17.49%,+8.16%,+37.73%,+42.11%
VREX,"Varex Imaging Corp",29.4,-6.12,-26.81%,-21.68%,-21.05%,-2.23%
VRTS,"Virtus Inv Prts",131.35,+21.39,+14.17%,-0.11%,+6.18%,+17.02%
VRTU,"Virtusa Corp",51.66,+37.48,+17.20%,-4.70%,+4.05%,+38.09%
