Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ANDE,"Andersons Inc",35,0.1,+0.29%,35.3,34.75,57000,08/06/18
ANF,"Abercrombie & Fitch Company",25.79,0.85,+3.41%,25.86,24.82,1878100,08/06/18
ANGO,"Angiodynamics Inc",21.56,-0.13,-0.60%,21.91,21.42,115800,08/06/18
ANIK,"Anika Therapeutics",41.63,0.3,+0.73%,41.7,40.27,81900,08/06/18
ANIP,"ANI Pharma Inc",65.62,0.59,+0.91%,65.83,64.31,55700,08/06/18
APEI,"American Pub. Edu.",43.25,-0.05,-0.12%,43.5,42.9,53700,08/06/18
APOG,"Apogee Entrpr Inc",50,0.89,+1.81%,50.39,49.4,171700,08/06/18
ARCB,"Arcbest Corp",47.45,1.05,+2.26%,47.5,46.05,198900,08/06/18
ARI,"Apollo Commercial Real Estate",18.98,0.01,+0.05%,19.02,18.91,586700,08/06/18
AROC,"Archrock Inc",13.1,0.05,+0.38%,13.25,12.8,548600,08/06/18
ARR,"Armour Residential R",23.56,-0.1,-0.42%,23.64,23.45,475700,08/06/18
ASGN,"On Assignment",92.75,0.95,+1.03%,93.33,91.72,557300,08/06/18
ASIX,"Advansix Inc",34.56,-1.83,-5.03%,36,33.55,429500,08/06/18
ASNA,"Ascena Retail Grp",4.15,0.13,+3.23%,4.16,3.9,1178300,08/06/18
ASTE,"Astec Inds Inc",46.49,0.74,+1.62%,46.91,45.6,141300,08/06/18
ATNI,"Atn International",67.86,3.32,+5.14%,68.13,64.17,59400,08/06/18
ATU,"Actuant Corp",28.1,-0.4,-1.40%,28.6,28.08,370700,08/06/18
AVA,"Avista Corp",50.82,0.2,+0.40%,50.82,50.47,268500,08/06/18
AVAV,"Aerovironment Inc",76.06,1.04,+1.39%,76.29,74.98,225800,08/06/18
AVD,"American Vanguard Corp",21.55,0.15,+0.70%,21.7,21.4,44400,08/06/18
AVP,"Avon Products",1.8,0.01,+0.56%,1.81,1.74,8127200,08/06/18
AWR,"American States Water Company",60.72,0.66,+1.10%,60.99,60.08,192600,08/06/18
AXE,"Anixter International Inc",72.1,0.4,+0.56%,73,71.78,100900,08/06/18
AXL,"American Axle & Manufacturing",17.05,0.03,+0.18%,17.5,16.99,1996600,08/06/18
AZZ,"Azz Inc",53.9,0.3,+0.56%,54.15,53.17,103600,08/06/18
B,"Barnes Group",66.94,1.13,+1.72%,67.08,65.94,184200,08/06/18
BABY,"Natus Medical Inc",36.7,0.3,+0.82%,36.75,36.2,100800,08/06/18
BANC,"First Pactrust Bancorp",19.95,-0.05,-0.25%,20.1,19.85,203400,08/06/18
BANR,"Banner Corp",64.42,0.57,+0.89%,64.44,63.72,126700,08/06/18
BCC,"Boise Cascade L.L.C.",44.6,0.6,+1.36%,45.15,40.65,1313200,08/06/18
BCOR,"Blucora Inc",34.4,-0.25,-0.72%,34.8,34,694800,08/06/18
BCPC,"Balchem Cp",101.82,4.6,+4.73%,102.42,97.65,130000,08/06/18
BEAT,"Biotelemetry Inc",57.15,2,+3.63%,57.65,55.41,403500,08/06/18
BEL,"Belmond Ltd",11.35,0.15,+1.34%,11.4,11.15,378800,08/06/18
BELFB,"Bel Fuse Inc Cl B",24.5,-0.05,-0.20%,24.75,24.26,19000,08/06/18
BFS,"Saul Centers",54.88,1.22,+2.27%,55.25,53.29,28400,08/06/18
BGFV,"Big 5 Sporting",5.75,0.05,+0.88%,5.95,5.7,222400,08/06/18
BGG,"Briggs & Stratton Corp",17.64,-0.07,-0.40%,17.81,17.56,123500,08/06/18
BGS,"B&G Foods Holdings",31,-0.15,-0.48%,31.45,30.85,749700,08/06/18
BHE,"Benchmark Electronics",24.95,0.2,+0.81%,25.15,24.8,642200,08/06/18
BHLB,"Berkshire Hills Bancorp",40.9,0,unch,41.15,40.75,116200,08/06/18
BJRI,"Bj's Restaurants Inc",62.5,1.45,+2.38%,63.05,60.95,230500,08/06/18
BKE,"Buckle Inc",24.65,0.35,+1.44%,24.8,24.2,427100,08/06/18
BKS,"Barnes & Noble",5.9,0,unch,5.95,5.75,574800,08/06/18
BLD,"Topbuild Corp",75.8,2.62,+3.58%,76.31,72.81,364700,08/06/18
BMI,"Badger Meter",52.4,0.85,+1.65%,52.45,51.75,97700,08/06/18
BNED,"Barnes & Noble Education Inc C",5.77,-0.05,-0.86%,5.87,5.74,158700,08/06/18
BOFI,"Bofi Holding Inc",40.12,-1.73,-4.13%,41.84,40.03,772300,08/06/18
BPFH,"Boston Pvt Finl Hldg",14.5,0,unch,14.55,14.3,271200,08/06/18
BRC,"Brady Corp",37.25,0.4,+1.09%,37.25,36.85,121200,08/06/18
BRKL,"Brookline Bancorp",18.05,-0.05,-0.28%,18.15,17.95,281500,08/06/18
BRKS,"Brooks Automation",31.55,-0.24,-0.75%,32.26,31.43,785800,08/06/18
BRS,"Bristow Group Inc",11.66,-0.69,-5.59%,12.32,11.27,1316800,08/06/18
CACI,"Caci International",181.55,4.5,+2.54%,181.65,176.75,156900,08/06/18
CAL,"Caleres Inc",34.46,0.37,+1.09%,34.56,33.9,217300,08/06/18
CALM,"Cal-Maine Foods In",45.5,0.9,+2.02%,45.55,44.4,344500,08/06/18
CAMP,"Calamp Corp",22.91,0.16,+0.70%,23.03,22.59,485400,08/06/18
CASH,"Meta Financial Grp",89.95,0.75,+0.84%,90,88.25,33900,08/06/18
CATM,"Cardtronics Inc",31.71,1.51,+5.00%,32.21,30.3,883600,08/06/18
CATO,"Cato Corp",25.18,0.21,+0.84%,25.21,24.79,151200,08/06/18
CBB,"Cincinnati Bell Inc",13.75,0.6,+4.56%,13.9,12.95,205800,08/06/18
CBL,"Cbl & Associates Properties",4.69,-0.53,-10.15%,5.13,4.68,9458300,08/06/18
CBM,"Cambrex Corp",62.45,-1.3,-2.04%,63.85,61.65,623000,08/06/18
CBU,"Community Bank System",63.34,-0.18,-0.28%,63.87,63.2,143200,08/06/18
CCMP,"Cabot Microelectron",122.77,0.27,+0.22%,122.88,121.91,160600,08/06/18
CCOI,"Cogent Comm Hldgs",50.25,-0.22,-0.45%,50.85,49.15,337700,08/06/18
CCRN,"Cross Ctry Hlthcr",8.68,0.2,+2.36%,8.8,8.33,562300,08/06/18
CDR,"Cedar Shopping Centers Inc",4.71,0.09,+1.95%,4.74,4.59,483400,08/06/18
CECO,"Career Education",16.86,-0.06,-0.35%,17.09,16.61,383300,08/06/18
CEIX,"Consol Energy Inc",44.72,-0.04,-0.09%,45.62,43.94,365500,08/06/18
CENT,"Central Garden",43.68,0.42,+0.97%,43.93,43.11,116400,08/06/18
CENTA,"Central Garden & Pet",40.39,0.11,+0.27%,40.81,39.97,195800,08/06/18
CENX,"Century Aluminum C",12.79,0.02,+0.16%,13.1,12.55,1982900,08/06/18
CEVA,"Ceva Inc",32.55,1.05,+3.33%,32.6,31.45,73300,08/06/18
CHCO,"City Holding Co",80.16,0.06,+0.07%,80.64,79.77,47200,08/06/18
CHCT,"Community Healthcare Trust Inc",30.87,0.14,+0.46%,31.05,30.71,43300,08/06/18
CHS,"Chico's Fas",9.31,0.13,+1.42%,9.31,9.04,1634000,08/06/18
CHSP,"Chesapeake Lodging Trust",32.07,-0.01,-0.03%,32.15,31.74,197600,08/06/18
CHUY,"Chuy's Holdings Inc",31.1,0.25,+0.81%,31.38,30.65,60100,08/06/18
CIR,"Circor International",44.31,0.68,+1.56%,44.41,43.24,113300,08/06/18
CJ,"C&J Energy Services Inc",23.95,-0.28,-1.16%,24.71,23.92,625400,08/06/18
CKH,"Seacor Smit Inc",51.38,0.28,+0.55%,51.74,50.94,128900,08/06/18
CLD,"Cloud Peak Energy Inc",2.57,-0.06,-2.28%,2.67,2.56,322400,08/06/18
CLDT,"Chatham Lodging Trust [Reit]",21.69,0,unch,21.69,21.45,272600,08/06/18
CLW,"Clearwater Paper Corp",25.95,-0.25,-0.95%,26.32,25.65,132600,08/06/18
CMO,"Capstead Mortgage Corp",8.23,-0.02,-0.24%,8.25,8.19,614100,08/06/18
CMTL,"Comtech Telecom Co",34.67,0.85,+2.51%,34.68,33.75,180200,08/06/18
CNMD,"C O N M E D Cp",78.04,-2.04,-2.55%,80.65,77.81,179800,08/06/18
CNSL,"Consolidated Communications Holdings Inc",11.27,0.42,+3.87%,11.4,10.84,1030200,08/06/18
COHU,"Cohu Inc",27.27,0.98,+3.73%,27.37,25.83,397600,08/06/18
COKE,"Coca Cola Bot Cons",151.74,2.26,+1.51%,153.69,149.97,38200,08/06/18
COLB,"Columbia Banking Sys",41.6,0.31,+0.75%,41.66,41.09,146500,08/06/18
CORE,"Core Mark Holding",25.14,0.63,+2.57%,25.22,24.03,676300,08/06/18
CORT,"Corcept Therapeutics",13.91,0.06,+0.43%,14.01,13.48,1523800,08/06/18
CPF,"Central Pacific Financial Co",27.78,0.01,+0.04%,27.81,27.19,70800,08/06/18
CPS,"Cooper Std Hldg Inc",143.47,0.77,+0.54%,144.14,141.39,146400,08/06/18
CPSI,"Computer Programs",26.7,0.3,+1.14%,26.95,26.15,160600,08/06/18
CRAY,"Cray Inc",22.4,-0.6,-2.61%,23.3,22.23,470600,08/06/18
CROX,"Crocs Inc",18.12,0.14,+0.78%,18.41,17.84,1857800,08/06/18
CRR,"Carbo Ceramics",8.7,-0.15,-1.69%,8.92,8.42,380900,08/06/18
CRVL,"Corvel Cp",56.65,0.1,+0.18%,57.25,56.4,23400,08/06/18
CRY,Cryolife,29.6,-0.25,-0.84%,30.35,29.5,99600,08/06/18
CRZO,"Carrizo Oil & Gas",27.5,0.25,+0.92%,27.85,27.26,2224800,08/06/18
CSGS,"C S G Sys Intl",38.51,0.67,+1.77%,38.65,37.36,135400,08/06/18
CTB,"Cooper Tire & Rubber Company",30,2.15,+7.72%,30.3,26.75,1527200,08/06/18
CTRE,"Caretrust REIT Inc",17.86,0.24,+1.36%,17.97,17.55,643600,08/06/18
CTRL,"Control4 Corp",33.12,1.45,+4.58%,33.47,31.6,818700,08/06/18
CTS,"Cts Corp",35.5,0.35,+1.00%,35.7,34.8,92500,08/06/18
CUB,"Cubic Corp",67.25,0.55,+0.82%,67.3,66.15,64700,08/06/18
CUBI,"Customers Bancorp",25.95,0.24,+0.93%,26.06,25.6,276600,08/06/18
CUTR,"Cutera Inc",40.95,1.35,+3.41%,41.2,39.7,146900,08/06/18
CVBF,"Cvb Financial Corp",23.95,0.17,+0.71%,24,23.64,404000,08/06/18
CVCO,"Cavco Inds Inc",210.5,-3.1,-1.45%,215.05,208.35,111200,08/06/18
CVGW,"Calavo Growers Inc",95.7,0.95,+1.00%,96,94.65,49500,08/06/18
CWT,"California Water Service Group Holding",40.5,0.55,+1.38%,40.6,40.15,146500,08/06/18
CYH,"Community Health Systems",3.32,0.1,+3.11%,3.42,3.19,2523400,08/06/18
CYTK,Cytokinetics,6.65,0.25,+3.91%,6.65,6.35,224400,08/06/18
DAKT,"Daktronics Inc",8.46,-0.03,-0.35%,8.54,8.4,234500,08/06/18
DAR,"Darling International Inc",20.51,0,unch,20.78,20.44,944300,08/06/18
DBD,"Diebold Nixdorf Inc",6.3,-0.7,-10.00%,7.07,6.25,5113400,08/06/18
DCOM,"Dime Community Bncsh",17.6,0.2,+1.15%,17.7,17.35,262500,08/06/18
DDD,"3D Systems Corp",13.35,0.5,+3.89%,13.42,12.73,1625500,08/06/18
DEA,"Easterly Government Properties",19.25,-0.07,-0.36%,19.38,19.23,641800,08/06/18
DEPO,"Depomed Inc",8.81,0.13,+1.50%,8.94,8.58,801600,08/06/18
DF,"Dean Foods Company",9.47,-0.23,-2.37%,9.75,9.44,2290400,08/06/18
DFIN,"Donnelly Financial Solutions Inc",18.13,-0.43,-2.32%,18.49,17.69,568600,08/06/18
DGII,"Digi Intl Inc",13.2,0.25,+1.93%,13.25,12.95,69400,08/06/18
DIN,"Dineequity Inc",73.59,-1.18,-1.58%,75.91,73.42,283400,08/06/18
DIOD,"Diodes Inc",36.78,0.42,+1.16%,36.82,36.05,188600,08/06/18
DNR,"Denbury Resources",4.47,0.06,+1.36%,4.55,4.4,7983000,08/06/18
DORM,"Dorman Products Inc",75.54,2.24,+3.06%,75.73,72.8,128900,08/06/18
DPLO,"Diplomat Pharmacy Inc",21.46,0.25,+1.18%,21.62,20.84,1015900,08/06/18
DRH,"Diamondrock Hospitality Company",11.82,0.02,+0.17%,11.84,11.67,1714200,08/06/18
DSPG,"D S P Group Inc",12.1,-0.05,-0.41%,12.35,12.05,56100,08/06/18
DSW,"DSW Inc",27.48,-0.3,-1.08%,27.87,27.38,836800,08/06/18
DXPE,"Dxp Enterprise",41.82,0.28,+0.67%,42.29,41.26,99000,08/06/18
EBIX,"Ebix Inc",80.65,-0.15,-0.19%,81.72,80.1,131300,08/06/18
EBS,"Emergent Biosolutions",54.65,-1.96,-3.46%,56.42,54.06,303700,08/06/18
ECHO,"Echo Global Logistic",33,-0.55,-1.64%,33.85,32.81,343100,08/06/18
ECOL,"US Ecology Inc",69,4.55,+7.06%,69.13,65.3,75900,08/06/18
ECPG,"Encore Capital Grp",35.95,0.4,+1.13%,36.3,35.45,339800,08/06/18
EE,"El Paso Electric Company",62.45,0.75,+1.22%,63.85,61.6,614100,08/06/18
EFII,"Elec Imaging Inc",33.1,0.73,+2.26%,33.24,31.94,361200,08/06/18
EGHT,"8X8 Inc",21.2,0.6,+2.91%,21.25,20.45,441500,08/06/18
EGL,"Engility Holdings Inc",33.84,0,unch,34.44,33.46,109000,08/06/18
EGOV,"Nic Inc",16.1,0.15,+0.94%,16.45,15.6,375300,08/06/18
EGP,"Eastgroup Properties",96.58,-0.98,-1.00%,97.87,96.48,133900,08/06/18
EGRX,"Eagle Pharmaceutical",77.14,-0.56,-0.72%,78.22,76.43,257000,08/06/18
EHTH,"Ehealth Inc",25.07,-0.69,-2.68%,25.86,24.91,119900,08/06/18
EIG,"Employers Holdings Inc",44.35,0.15,+0.34%,44.75,44.1,186900,08/06/18
ELY,"Callaway Golf Company",22.09,0.37,+1.70%,22.31,21.86,2614100,08/06/18
ENDP,"Endo Int'l Plc",12.13,-0.07,-0.57%,12.28,12.02,3241200,08/06/18
ENSG,"The Ensign Group In",35.95,0.9,+2.57%,37.33,35.08,421500,08/06/18
ENTA,"Enanta Pharmaceutica",100.26,0.32,+0.32%,102.09,99.76,171100,08/06/18
ENVA,"Enova International Inc",32.55,1.15,+3.66%,32.75,31.4,336300,08/06/18
EPAY,"Bottomline Tech In",56.02,0.62,+1.12%,56.14,55.01,326500,08/06/18
ERA,"Era Group Inc",13.96,0.21,+1.53%,14,13.74,23200,08/06/18
ESE,"Esco Technologies Inc",61.45,0.35,+0.57%,61.6,61,33900,08/06/18
ESIO,"Electro Sci Inds",22.67,0.18,+0.80%,23.25,22.23,1446200,08/06/18
ESND,"Essendant Inc",15.9,-0.01,-0.06%,16,15.78,186400,08/06/18
ETH,"Ethan Allen Interiors Inc",22.15,-0.35,-1.56%,22.45,21.95,239600,08/06/18
EVTC,"Evertec Inc",23.95,0.35,+1.48%,24.02,23.64,282700,08/06/18
EXLS,"Exlservice Holdings",58.27,0.09,+0.15%,58.51,57.75,115700,08/06/18
EXPO,"Exponent Inc",50.45,1.05,+2.13%,51.05,49.4,279500,08/06/18
EXPR,"Express Inc",9.88,0.1,+1.02%,9.94,9.74,784400,08/06/18
EXTN,"Exterran Corp",27.01,0.3,+1.12%,27.17,26.4,65200,08/06/18
EXTR,"Extreme Networks",8.79,0.42,+5.02%,8.81,8.36,1706400,08/06/18
EZPW,"Ezcorp Inc",11.4,0.35,+3.17%,11.55,11,646300,08/06/18
FARO,"Faro Tech Inc",67.8,1.1,+1.65%,67.85,66.25,61900,08/06/18
FBP,"First Bancorp",8.34,-0.02,-0.24%,8.43,8.3,584000,08/06/18
FCF,"First Commonwealth Financial Corp",16.82,-0.04,-0.24%,16.92,16.74,310500,08/06/18
FCFS,"First Cash Fin Svcs",79.3,-0.05,-0.06%,79.6,78.3,257900,08/06/18
FCN,"Fti Consulting",79.85,0.62,+0.78%,80.04,79.13,323300,08/06/18
FCPT,"Four Corners Property Trust In",26.12,0.16,+0.62%,26.46,25.93,622100,08/06/18
FELE,"Franklin Electric Co",48.6,0.7,+1.46%,48.75,47.65,81100,08/06/18
FF,"Futurefuel Corp",14.07,0.08,+0.57%,14.12,13.92,30500,08/06/18
FFBC,"First Finl Bncp [Oh]",30.8,0.2,+0.65%,30.85,30.5,181900,08/06/18
FFIN,"First Finl Bkshs Inc",57.45,-0.15,-0.26%,57.85,57,140800,08/06/18
FIX,"Comfort Systems USA",55.7,0.45,+0.81%,56.2,55.6,311200,08/06/18
FLOW,"SPX Flow Inc",47.02,1.26,+2.75%,47.02,45.88,152700,08/06/18
FMBI,"First Midwest Bncp",26.96,0.1,+0.37%,27.05,26.77,336900,08/06/18
FN,Fabrinet,39.93,0.26,+0.66%,40.19,39.68,211100,08/06/18
FNSR,"Finisar Corp",17.53,-0.05,-0.28%,17.75,17.4,1597900,08/06/18
FORM,"Formfactor Inc",14.25,0.05,+0.35%,14.35,13.95,530000,08/06/18
FORR,"Forrester Resrch",45.5,0.3,+0.66%,45.55,44.26,42900,08/06/18
FOSL,"Fossil Group",28.66,-0.12,-0.42%,28.8,28.03,1270300,08/06/18
FOXF,"Fox Factory Cp",62.55,1.1,+1.79%,62.75,60,326600,08/06/18
FRAN,"Francesca's Holdings",7.65,-0.12,-1.54%,7.85,7.55,783100,08/06/18
FRGI,"Fiesta Restaurant Gp",29.05,0,unch,29.42,28.5,313200,08/06/18
FSB,"Franklin Financial Network Inc",38.25,-0.1,-0.26%,38.45,38.1,50200,08/06/18
FSP,"Franklin Street Properties",8.56,-0.039999999999999,-0.47%,8.69,8.51,199587,08/06/18
FSS,"Federal Signal Corp",23.83,0.22,+0.93%,23.89,23.57,157800,08/06/18
FTD,"Ftd Companies",3.36,0.04,+1.20%,3.37,3.26,157200,08/06/18
FTK,"Flotek Industries",3.02,-0.06,-1.95%,3.08,3,303700,08/06/18
FTR,"Frontier Commun Cp",5.44,0.05,+0.93%,5.48,5.25,2750900,08/06/18
FUL,"H. B. Fuller Company",57.12,0.31,+0.55%,57.42,56.53,178300,08/06/18
FWRD,"Foward Air Corp",63.11,0.3,+0.48%,63.48,62.16,152000,08/06/18
GBCI,"Glacier Bancorp Inc",43.7,0.12,+0.28%,43.84,43.33,244400,08/06/18
GBX,"Greenbrier Companies",58.9,-0.1,-0.17%,59.45,58.53,302100,08/06/18
GCI,"Gannett Co. Inc",10.17,0.02,+0.20%,10.28,10.08,926300,08/06/18
GCO,"Genesco Inc",41.8,0.35,+0.84%,42.05,41.05,195000,08/06/18
GDOT,"Green Dot Corp",79.27,-0.24,-0.30%,80.06,78.75,305400,08/06/18
GEOS,"Geospace Technologie",13.24,-0.29,-2.14%,13.5,12.92,141800,08/06/18
GES,"Guess Inc",22.41,0.24,+1.08%,22.44,21.9,354600,08/06/18
GFF,"Griffon Corp",17.7,0,unch,17.85,17.4,292200,08/06/18
GHL,"Greenhill & Co. Inc",32.45,-0.5,-1.52%,33.04,32.35,416300,08/06/18
GIFI,"Gulf Island Fab",9.2,0.3,+3.37%,9.2,8.8,43200,08/06/18
GIII,"G-III Apparel Gp I",44.11,0.52,+1.19%,44.21,43.3,232100,08/06/18
GLT,Glatfelter,16.98,0.04,+0.24%,17.22,16.82,303800,08/06/18
GME,"Gamestop Corp",14.86,0.01,+0.07%,14.98,14.74,2075000,08/06/18
GNBC,"Green Bancorp",24.4,-0.15,-0.61%,24.8,24.27,209500,08/06/18
GNL,"Global Net Lease Inc",21.24,-0.04,-0.19%,21.34,21.12,334200,08/06/18
GOV,"Government Properties Income Trust",15.84,-0.03,-0.19%,15.97,15.77,1020900,08/06/18
GPI,"Group 1 Automotive",76.64,5.89,+8.33%,77.2,72.71,602900,08/06/18
GPRE,"Green Plains Inc",17.3,0,unch,17.45,17.15,715400,08/06/18
GTLS,"Chart Industries In",77.45,1.02,+1.33%,77.76,76.61,189200,08/06/18
GTY,"Getty Realty Corp",29.18,0.08,+0.27%,29.3,29.05,58400,08/06/18
GWB,"Great Western Bancorp Inc",42.47,-0.09,-0.21%,42.84,42.36,254300,08/06/18
HA,"Hawaiian Hldgs Inc",41.2,0.05,+0.12%,41.75,40.85,480700,08/06/18
HAFC,"Hanmi Financial Cp",25.45,0,unch,25.65,25.25,146300,08/06/18
HAYN,"Haynes Intl Inc",41.23,0.13,+0.32%,42.23,40.9,64700,08/06/18
HCI,"Homeowners Choice",39.35,0.12,+0.31%,41.09,39.06,73100,08/06/18
HF,"HFF Inc",45.48,0.88,+1.97%,45.5,44.49,284000,08/06/18
HFWA,"Heritage Financial",35.25,-0.05,-0.14%,35.8,35.2,175000,08/06/18
HI,"Hillenbrand Inc",52,-0.2,-0.38%,52.65,51.75,285800,08/06/18
HIBB,"Hibbett Sports Inc",23.8,-0.35,-1.45%,24.15,23.55,340900,08/06/18
HLIT,"Harmonic Inc",5.2,0.05,+0.97%,5.25,5.05,390600,08/06/18
HLX,"Helix Energy Solutions Group",9.36,0.07,+0.75%,9.49,9.3,1862400,08/06/18
HMN,"Horace Mann Educators Corp",44.45,0.5,+1.14%,44.53,43.8,62800,08/06/18
HMST,"Homestreet Inc",29.75,0.3,+1.02%,29.77,29.2,70000,08/06/18
HMSY,"Hms Hldgs Cp",29.98,1.08,+3.74%,30.24,28.89,1698100,08/06/18
HOPE,"Hope Bancorp Inc",17.08,0,unch,17.09,16.9,278700,08/06/18
HPR,"Highpoint Resources Corp.",6.42,-0.05,-0.77%,6.55,6.41,1337100,08/06/18
HQY,Healthequity,79.91,1.6,+2.04%,80.64,77.65,232200,08/06/18
HSC,"Harsco Corp",25.85,0.75,+2.99%,25.85,25,505900,08/06/18
HSII,"Heidrick & Struggl",44.1,2.15,+5.13%,44.15,41.35,178100,08/06/18
HSKA,"Heska Corp",104.93,2.27,+2.21%,105,102.21,33600,08/06/18
HSTM,"Healthstream Inc",29.34,0.34,+1.17%,29.37,28.81,89800,08/06/18
HT,"Hersha Hospitality Trust",21.93,0.12,+0.55%,21.94,21.69,300000,08/06/18
HTLD,"Heartland Express",19.26,0.07,+0.36%,19.28,18.99,254700,08/06/18
HUBG,"Hub Group Inc A",53.35,0.5,+0.95%,53.6,52.05,429400,08/06/18
HVT,"Haverty Furniture Companies",21.35,0.25,+1.18%,21.55,20.65,86000,08/06/18
HWKN,"Hawkins Inc",40.75,-0.65,-1.57%,41.6,40.5,17800,08/06/18
HZO,"Marinemax Inc",19.1,0.1,+0.53%,19.38,18.8,230400,08/06/18
IBP,"Installed Building Products I",52.15,1.5,+2.96%,52.35,50.2,241800,08/06/18
IIIN,"Insteel Industries",42.4,0.11,+0.26%,42.98,41.74,92500,08/06/18
IIVI,"I I V I Inc",40.3,1.4,+3.60%,40.5,39,883800,08/06/18
INDB,"Independent Bk Corp",79.35,0.5,+0.63%,79.35,78.4,56200,08/06/18
INGN,"Inogen Inc",193.65,4.55,+2.41%,193.86,188.57,136400,08/06/18
INN,"Summit Hotel Properties",13.73,-0.01,-0.07%,13.82,13.63,503400,08/06/18
INTL,"Intl Fcstone Inc",55.5,0.16,+0.29%,56.04,54.8,38200,08/06/18
INVA,"Innoviva Inc",13.73,0.01,+0.07%,13.91,13.65,992200,08/06/18
IOSP,"Innospec Inc",78.45,0.35,+0.45%,79.25,78.05,72600,08/06/18
IPAR,"Inter Parfums Inc",62.2,0.8,+1.30%,62.65,61.3,144600,08/06/18
IPHS,"Innophos Hldngs Inc",44.84,0.48,+1.08%,45.06,43.9,67500,08/06/18
IRBT,"Irobot Corp",84.18,2.44,+2.99%,84.36,81.55,649800,08/06/18
IRDM,"Iridium Comm Inc",19.75,0.8,+4.22%,19.8,18.95,1342100,08/06/18
IRT,"Independence Realty Trust Inc",10.28,0.09,+0.88%,10.28,10.17,352200,08/06/18
ITG,"Investment Technology Group",21.68,0.05,+0.23%,21.82,21.39,78900,08/06/18
ITGR,"Integer Holdings Corp",71.9,1.15,+1.63%,72.5,70.47,419600,08/06/18
ITRI,"Itron Inc",60.6,0.95,+1.59%,60.99,59.75,212300,08/06/18
IVC,"Invacare Corp",18.1,0.1,+0.56%,18.25,17.9,260500,08/06/18
IVR,"Invesco Mortgage Capital Inc",16.31,-0.1,-0.61%,16.45,16.25,593200,08/06/18
JBSS,"John B Sanfilippo",78.4,-0.61,-0.77%,78.87,76.89,66600,08/06/18
JBT,"John Bean Technologies Corp",108.8,1.5,+1.40%,109.4,107.35,157300,08/06/18
