Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",61.6,+65.85,+41.77%,+12.00%,+32.19%,+57.34%
IPHS,"Innophos Hldngs Inc",44,-4.07,-5.84%,-10.22%,-5.50%,-5.76%
IRBT,"Irobot Corp",86.83,+22.71,+13.21%,+7.32%,+39.91%,-17.00%
IRDM,"Iridium Comm Inc",20.35,+120.22,+72.46%,+16.95%,+72.46%,+104.52%
IRT,"Independence Realty Trust Inc",10.11,+3.56,+0.20%,-2.13%,+6.53%,-0.59%
ITG,"Investment Technology Group",22.88,+16.03,+18.86%,+6.57%,+3.20%,+11.23%
ITGR,"Integer Holdings Corp",70.9,+62.34,+56.51%,+6.78%,+7.67%,+56.17%
ITRI,"Itron Inc",63.05,-12.53,-7.55%,+1.78%,-6.25%,-13.81%
IVC,"Invacare Corp",16.6,+11.35,-1.48%,-8.79%,-5.14%,+21.17%
IVR,"Invesco Mortgage Capital Inc",16.14,-4.93,-9.48%,-0.06%,+0.75%,-5.56%
JBSS,"John B Sanfilippo",77.13,+28.44,+21.94%,+2.21%,+21.64%,+22.56%
JBT,"John Bean Technologies Corp",109.2,+16.52,-1.44%,+16.17%,+24.02%,+22.01%
JCP,"J.C. Penney Company Inc",2.43,-41.96,-23.10%,+1.25%,-15.63%,-52.91%
JJSF,"J J Snack Foods",144.14,+9.69,-5.06%,-6.72%,+6.19%,+12.08%
JRVR,"James River Gp HD",39.91,+2.07,-0.25%,-0.70%,+4.45%,-0.82%
KALU,"Kaiser Aluminum",111.12,+15.86,+4.00%,+3.19%,+7.17%,+15.04%
KAMN,"Kaman Corp",65.78,+26.74,+11.79%,-3.35%,-2.98%,+30.13%
KELYA,"Kelly Svcs Cl A",24.46,+3.76,-10.30%,+4.71%,-20.46%,+7.56%
KEM,"Kemet Corp",25.07,+61.21,+66.47%,-9.98%,+21.29%,+30.17%
KFY,"Korn/Ferry International",67.2,+107.23,+62.40%,+2.30%,+20.09%,+104.82%
KIRK,"Kirkland's Inc",11.16,+14.40,-6.73%,-7.92%,+1.55%,+18.98%
KLIC,"Kulicke and Soffa",26.92,+38.02,+10.62%,+6.61%,+15.59%,+37.84%
KN,"Knowles Corp",17.76,+28.71,+21.15%,+9.02%,+29.82%,+17.15%
KOP,"Koppers Holdings Inc",35,-19.39,-31.24%,-11.62%,-11.05%,-10.94%
KOPN,"Kopin Cp",2.32,-39.96,-27.50%,-22.92%,-31.56%,-41.27%
KRA,"Kraton Performance Polymers Inc",48.85,+34.39,+1.41%,+1.77%,+3.98%,+38.90%
KRG,"Kite Realty Group Trust",16.7,-13.59,-14.80%,-1.76%,+10.82%,-20.51%
KS,"Kapstone Paper and Packaging Corp",34.53,+42.97,+52.18%,-0.43%,+0.94%,+55.26%
KWR,"Quaker Chemical Corp",169.25,+25.13,+12.24%,+3.35%,+12.66%,+23.90%
LABL,"Multi Color Cp",65.15,-15.02,-12.96%,-2.18%,+1.64%,-15.77%
LAD,"Lithia Motors",87.32,-22.69,-23.13%,-11.70%,-9.26%,-16.59%
LCI,"Lannett Co Inc",13.65,-26.43,-41.16%,-3.53%,-1.44%,-16.51%
LCII,"Lci Industries",98.75,-3.57,-24.04%,+5.00%,+12.09%,+3.73%
LDL,"Lydall Inc",40.65,-18.45,-19.90%,-10.66%,-0.37%,-14.69%
LGIH,"LGI Homes Inc",58.66,+13.53,-21.82%,-0.24%,-7.12%,+27.36%
LGND,"Ligand Pharm",240.3,+102.97,+75.49%,+11.75%,+42.20%,+89.26%
LHCG,"LHC Group Inc",92.54,+55.03,+51.09%,+5.52%,+28.94%,+47.01%
LION,"Fidelity Southern Cp",23.84,+9.69,+9.36%,-9.94%,+2.54%,+9.66%
LKSD,"Lsc Communications Inc",12.04,-20.60,-20.53%,-15.27%,+0.33%,-27.29%
LL,"Lumber Liquidators Holdings Inc",19.31,-48.67,-38.48%,-26.88%,-10.10%,-48.11%
LMAT,"Lemaitre Vascular",36.77,+14.75,+15.48%,+2.11%,+9.05%,+9.56%
LMNX,"Luminex Corp",26.93,+39.45,+36.70%,-11.73%,+4.50%,+34.99%
LNN,"Lindsay Corp",90.62,+2.13,+2.74%,-11.12%,-2.56%,+0.62%
LNTH,"Lantheus Holdings",13.5,-33.42,-33.99%,-11.76%,-3.57%,-27.03%
LOCO,"El Pollo Loco",11.6,+2.82,+17.17%,-0.43%,+13.73%,-3.73%
LPSN,"Liveperson Inc",24.05,+107.86,+109.13%,+8.09%,+32.14%,+85.71%
LQDT,"Liquidity Services",7.25,+16.38,+49.48%,+2.84%,+27.19%,+16.94%
LTC,"Ltc Properties",43.29,-2.71,-0.60%,+0.70%,+13.53%,-13.80%
LTXB,"Legacytexas Fnl",43.43,+16.13,+2.89%,+6.00%,-0.30%,+14.38%
LXP,"Lexington Realty Trust",8.86,-7.08,-8.19%,-1.23%,+6.75%,-10.23%
LXU,"Lsb Industries Inc",6.97,+7.93,-20.43%,+9.76%,+18.34%,+4.97%
LZB,"La-Z-Boy Inc",30.85,+1.19,-1.12%,-2.53%,+5.11%,-5.37%
MANT,"Mantech Intl Cp A",62.8,+57.06,+25.12%,+7.68%,+17.87%,+56.73%
MATW,"Matthews Intl Corp",51.55,-17.53,-2.37%,-15.14%,-0.48%,-20.14%
MATX,"Matson Inc",36.1,+30.95,+20.98%,-7.60%,+10.20%,+21.14%
MCRI,"Monarch Casino",46.95,+30.40,+4.75%,+2.20%,+7.22%,+34.49%
MCS,"Marcus Corp",39.35,+63.74,+43.88%,+17.46%,+23.35%,+48.21%
MDC,"M.D.C. Holdings",31.33,-2.99,-1.73%,-0.89%,+1.29%,-6.14%
MDCO,"Medicines Co",38.94,+3.82,+42.43%,-0.99%,+28.94%,+3.26%
MDXG,"Mimedx Group Inc",4.35,-31.19,-65.50%,+30.24%,-41.30%,-72.01%
MED,"Medifast Inc",202.81,+277.36,+190.52%,+21.99%,+70.93%,+305.46%
MEI,"Methode Electronics",39.85,+1.81,-0.62%,-2.69%,-3.86%,+3.10%
MGLN,"Magellan Health",75.9,-6.33,-21.39%,-23.29%,-10.65%,-3.00%
MGPI,"MGP Ingredients Inc",74.92,+12.01,-2.55%,-19.57%,-16.55%,+28.49%
MHLD,"Maiden Holdings Ltd",4.4,-12.08,-33.33%,-46.01%,-45.34%,-43.04%
MHO,"M/I Homes",26.38,-5.64,-23.31%,-2.33%,-12.27%,+2.97%
MINI,"Mobile Mini Inc",46,+47.42,+33.33%,-7.82%,+2.45%,+45.34%
MLI,"Mueller Industries",31.99,+8.15,-9.71%,+4.37%,+9.48%,+4.78%
MMSI,"Merit Medical Sys",55.05,+40.80,+27.43%,+0.73%,+7.84%,+31.54%
MNRO,"Monro Muffler Brak",69.65,+54.05,+22.30%,+10.21%,+32.16%,+45.86%
MNTA,"Momenta Pharma",25.9,+79.70,+85.66%,+12.85%,+17.19%,+55.56%
MOG.A,"Moog Inc Cl A",75.87,-5.13,-12.64%,-3.19%,-10.91%,+0.07%
MOV,"Movado Group Inc",51.05,+107.19,+58.54%,+3.97%,+29.40%,+105.02%
MPAA,"Motorcar Parts Amer",23.43,-8.90,-6.24%,+12.70%,+10.57%,-14.86%
MRCY,"Mercury Sys Inc",49.02,+19.80,-4.54%,+21.76%,+42.00%,+10.41%
MRTN,"Marten Transport L",22.2,+28.45,+9.36%,-8.83%,+8.29%,+35.78%
MSTR,"Microstrategy Cl A",139.75,+9.63,+6.44%,+3.43%,+7.01%,+7.01%
MTH,"Meritage Corp",43.5,-2.75,-15.04%,-5.95%,-2.14%,unch
MTRN,"Materion Corp",63.9,+68.97,+31.48%,+13.10%,+15.55%,+67.94%
MTRX,"Matrix Service Co",20.35,+88.78,+14.33%,+0.25%,+21.13%,+95.67%
MTSC,"M T S Systems Cp",52.1,+5.17,-2.98%,-3.87%,+6.11%,+6.38%
MXL,"Maxlinear Inc",18.3,-21.97,-30.73%,+7.65%,-2.87%,-19.21%
MYE,"Myers Industries",21.85,+18.35,+12.05%,+12.63%,-1.80%,+24.15%
MYGN,"Myriad Genetics Inc",43.04,+51.03,+25.32%,+14.13%,+28.98%,+53.82%
MYRG,"MYR Group Inc",36.1,+33.66,+1.04%,-4.70%,-5.60%,+39.87%
NANO,"Nanometrics Inc",42.16,+48.38,+69.18%,+14.38%,+16.21%,+67.83%
NAVG,"Navigators Grp Inc",58.6,+5.61,+20.33%,+0.51%,+0.51%,+3.99%
NBHC,"National Bank Holdings Corp",40.32,+28.94,+24.33%,+2.54%,+9.39%,+19.82%
NBTB,"NBT Bancorp Inc",39.61,+17.13,+7.64%,-0.25%,+4.15%,+13.69%
NCI,"Navigant Consulting",24.28,+55.66,+25.09%,+7.15%,+7.53%,+54.85%
NE,"Noble Corp",5.77,+64.28,+27.65%,-10.40%,+11.18%,+71.73%
NEOG,"Neogen Cp",83.78,+67.52,+35.88%,-0.48%,+17.27%,+64.83%
NEWM,"New Media Investment Group Inc",15.92,+9.00,-5.13%,-15.32%,-5.85%,+14.70%
NFBK,"Northfield Bncrp Del",16.34,+1.22,-4.33%,-5.11%,+0.80%,+1.18%
NGVT,"Ingevity Corp",101.12,+80.50,+43.49%,+17.62%,+25.85%,+74.34%
NLS,"Nautilus Group",13.9,-15.41,+4.12%,-9.45%,-15.76%,-20.34%
NMIH,"Nmi Holdings Cmn A",21.55,+86.17,+26.76%,+23.50%,+32.21%,+78.84%
NP,"Neenah Paper",89.2,+15.29,-1.60%,+1.19%,+12.20%,+15.47%
NPK,"National Presto Industries",125.35,+23.57,+26.04%,+2.24%,+28.89%,+13.18%
NPO,"Enpro Industries",73.08,-2.81,-21.85%,-0.63%,+1.18%,+0.81%
NR,"Newpark Resources",10.55,+31.22,+22.67%,-0.94%,-0.94%,+28.66%
NSA,"National Storage Affiliates Tru",28.55,+26.39,+4.73%,-8.05%,+3.97%,+29.30%
NSIT,"Insight Enterpr",53.22,+36.99,+38.99%,+6.50%,+14.01%,+23.19%
NSP,"Insperity Inc",109.65,+172.63,+91.19%,+15.30%,+27.57%,+161.07%
NTGR,"Netgear Inc",67.05,+41.75,+14.13%,-4.49%,+16.41%,+44.50%
NTRI,"Nutrisystem Inc",40.55,-13.97,-22.91%,+3.71%,+28.32%,-26.34%
NWBI,"Northwest Bancshares",17.86,+14.80,+6.75%,-0.94%,+6.56%,+11.97%
NWN,"Northwest Natural Gas Company",63.6,+1.63,+6.62%,-0.70%,+5.21%,-2.15%
NX,"Quanex Building Products Corp",16.7,-19.85,-28.63%,-8.74%,-5.38%,-20.10%
NYMT,"New York Mtge Trust",6.32,+3.95,+2.43%,+3.10%,+3.27%,+2.10%
OCLR,"Oclaro Inc",8.96,+10.77,+32.94%,+0.34%,+5.16%,+3.11%
ODP,"Office Depot",3.03,-22.14,-14.41%,+7.45%,+40.28%,-33.11%
OFG,"Oriental Financial Group",16.75,+95.11,+78.19%,+13.95%,+20.07%,+71.79%
OFIX,"Orthofix Intl Nv",54.58,+9.57,-0.22%,-6.51%,+2.50%,+15.27%
OIS,"Oil States International",32.6,+39.30,+15.19%,-3.26%,-11.17%,+40.22%
OMCL,"Omnicell Inc",64.6,+44.00,+33.20%,+14.54%,+38.48%,+28.81%
OMI,"Owens & Minor",14.98,-42.21,-20.66%,-13.26%,-0.66%,-47.49%
ONB,"Old National Bncp",19.4,+19.64,+11.17%,+0.52%,+9.30%,+16.52%
OPB,"Opus Bank",28.5,+18.92,+4.40%,-5.94%,-1.72%,+20.76%
ORIT,"Oritani Financial",15.98,-1.65,-2.59%,-3.47%,+4.41%,-2.89%
ORN,"Orion Group Holdings Inc",9.16,+61.18,+16.99%,+10.90%,+24.12%,+49.19%
OSIS,"O S I Systems Inc",80.65,+6.93,+25.27%,+2.44%,+17.46%,+1.32%
OSPN,"Onespan Inc.",16.7,+20.97,+20.14%,-19.13%,-14.80%,+28.46%
OSUR,"Orasure Tech Inc",16.66,-8.67,-11.66%,-5.56%,+6.39%,-20.44%
OXM,"Oxford Industries",94.69,+56.24,+25.93%,+10.62%,+19.23%,+53.94%
PAHC,"Phibro Anl Htlh A",49.15,+33.36,+46.72%,+4.02%,+11.83%,+25.06%
PARR,"Par Petroleum Corp",17.25,-2.31,-10.53%,-2.98%,-0.98%,+4.99%
PATK,"Patrick Inds Inc",61.55,+20.13,-11.38%,+3.71%,+7.70%,+26.82%
PDCE,"Pdc Energy Inc",55.25,+26.61,+7.20%,-14.18%,-7.90%,+37.40%
PDFS,"Pdf Solutions Inc",9.84,-40.54,-37.32%,-19.80%,-4.00%,-37.08%
PEI,"Pennsylvania Real Estate Investment",10.26,-6.52,-13.71%,-10.00%,+1.58%,-12.38%
PENN,"Penn Natl Gaming Inc",31.13,+38.05,-0.64%,-11.16%,-1.80%,+50.60%
PERY,"Perry Ellis Int",29.1,+49.69,+16.21%,+1.75%,+14.12%,+55.61%
PES,"Pioneer Energy Services Corp",3.2,+52.89,+4.92%,-45.30%,-34.69%,+45.45%
PETS,"Petmed Express Inc",37.99,-17.72,-16.51%,+1.90%,+8.17%,-20.99%
PFBC,"Preferred Bank La",62.53,+11.75,+6.38%,-8.91%,-1.99%,+12.59%
PFS,"Provident Financial Services",25.25,-1.69,-6.38%,-10.90%,-6.34%,+0.24%
PGNX,"Progenics Pharmaceut",8.07,+39.02,+35.63%,-4.83%,+10.55%,+57.31%
PGTI,"Pgt Inc",24.75,+97.50,+46.88%,+17.58%,+33.06%,+89.66%
PJC,"Piper Jaffray Companies",76.45,+20.75,-11.36%,-3.47%,+2.76%,+31.81%
PKE,"Park Electrochemical Corp",22.21,+29.58,+13.03%,-4.88%,+9.19%,+24.50%
PLAB,"Photronics Inc",8.9,-0.30,+4.40%,+0.56%,+9.20%,-8.25%
PLAY,"Dave & Buster's Ente",50.74,-7.72,-8.03%,+0.67%,+23.52%,-16.87%
PLCE,"Children's Place Inc",130.15,+16.57,-10.46%,+9.28%,+1.52%,+15.59%
PLUS,"Eplus Inc",100.1,+32.22,+33.11%,+0.35%,+17.08%,+20.82%
PLXS,"Plexus Cp",61.26,+16.34,+0.89%,-2.92%,+5.33%,+17.04%
PMT,"Pennymac Mortgage Investment Trust",19.53,+17.90,+21.53%,-0.15%,+8.32%,+11.60%
POWI,"Power Integratn",72.95,+2.48,-0.82%,-4.77%,+1.96%,+3.48%
POWL,"Powell Inds Inc",40.65,+43.38,+41.88%,+13.29%,+13.20%,+26.71%
PPBI,"Pacific Premier Bncp",37.05,-1.43,-7.38%,-6.32%,-9.63%,+3.20%
PRA,"Pro-Assurance Corp",44.6,-17.68,-21.96%,+20.87%,+8.78%,-19.42%
PRAA,"Pra Group Inc",37,+12.35,+11.45%,-12.43%,+2.35%,+7.09%
PRFT,"Perficient Inc",27.2,+58.79,+42.63%,+1.49%,+13.29%,+54.37%
PRGS,"Progress Software",38.31,+8.96,-10.01%,-0.75%,+1.16%,+20.13%
PRLB,"Proto Labs Inc",131.8,+74.56,+27.96%,+3.05%,+6.68%,+79.81%
PRSC,"Providence Svc Cp",64.01,+16.16,+7.87%,-22.70%,-15.91%,+27.28%
PSB,"Business Parks",129.44,+2.60,+3.48%,-0.77%,+9.18%,-1.27%
PUMP,"Propetro Holding Corp",16.93,+32.78,-16.02%,+4.31%,-13.31%,+36.64%
PVAC,"Penn Va Corp",78.56,+100.01,+100.87%,-16.09%,+27.64%,+110.96%
QHC,"Quorum Health Corp",4.42,+4.28,-29.17%,-11.78%,-40.99%,+44.44%
QLYS,"Qualys Inc",88.45,+87.42,+49.03%,-0.84%,+14.13%,+96.56%
QNST,"Quinstreet Inc",13.35,+157.40,+59.31%,-10.40%,+4.38%,+241.43%
QSII,"Quality Systems Inc",21.67,+58.35,+59.57%,+6.80%,+48.12%,+39.18%
RAVN,"Raven Industries Inc",38.75,+16.53,+12.81%,-3.13%,-4.08%,+15.33%
RCII,"Rent-A-Center Inc",14.72,+26.69,+32.61%,-0.67%,+58.28%,+10.18%
RECN,"Resources Connect",16.05,+16.78,+3.88%,-8.81%,+1.90%,+23.46%
REGI,"Renewable Energy",20.25,+89.27,+71.61%,+18.08%,+50.00%,+73.82%
REI,"Ring Energy Inc",11.89,-17.59,-14.46%,-15.97%,-27.46%,-12.51%
REX,"Rex American Resources Corp",76.84,-17.70,-7.19%,-3.54%,+4.19%,-21.21%
RGEN,"Repligen Cp",49.5,+32.80,+36.44%,+2.97%,+22.83%,+15.90%
RGNX,"Regenxbio Inc",66.7,+175.36,+100.60%,-18.21%,+48.22%,+220.67%
RGR,"Sturm Ruger & Company",57.4,+15.10,+2.78%,-1.54%,-4.89%,+14.34%
RGS,"Regis Corp",17.67,+55.04,+15.04%,+2.97%,+12.76%,+67.49%
RH,"Restoration Hardware Holdings",144.54,+74.95,+67.66%,+5.52%,+41.91%,+152.12%
RLI,"Rli Corp",75.17,+40.57,+23.92%,+10.04%,+12.60%,+34.35%
RMAX,"Re/Max Holdings Inc",50.7,-14.03,+4.54%,-7.90%,-5.85%,-18.49%
RMBS,"Rambus Inc",12.64,-4.72,-11.11%,-1.02%,-3.73%,-0.94%
ROCK,"Gibraltar Ind Inc",43.6,+55.28,+32.12%,+12.08%,+19.62%,+49.57%
ROG,"Rogers Corp",128.65,+3.53,-20.55%,+6.41%,+12.02%,+8.43%
ROIC,"Retail Opp Invts Cp",18.96,-2.16,-4.96%,-2.17%,+10.10%,-7.06%
RPT,"Ramco-Gershenson Properties Trust",13.08,-0.04,-11.20%,-1.73%,+11.22%,-5.70%
RRD,"Donnelley [R.R.] & Sons Co",5.13,-45.40,-44.84%,-10.78%,-23.77%,-45.60%
RRGB,"Red Robin Gourm",38.55,-35.83,-31.65%,-20.10%,-39.91%,-34.22%
RTEC,"Rudolph Technologies",27.7,+15.85,+15.90%,-9.48%,-12.20%,+24.77%
RUTH,"Ruth's Hospitality",28.8,+46.07,+33.03%,+1.23%,+2.86%,+47.31%
RWT,"Redwood Trust",16.07,-2.03,+8.43%,-3.60%,-1.29%,-6.02%
RYAM,"Rayonier Advanced Materials Inc",20.25,+44.12,-0.98%,+12.56%,+4.76%,+52.14%
SAFT,"Safety Ins Group Inc",93.85,+35.06,+16.73%,+6.89%,+14.17%,+31.53%
SAH,"Sonic Automotive",21.25,+21.03,+15.18%,-2.07%,+4.17%,+25.00%
SAIA,"Saia Inc",76.7,+33.83,+8.41%,-6.41%,+2.95%,+43.90%
SANM,"Sanmina Corp",30.4,-10.04,-7.88%,-2.41%,-1.14%,-15.67%
SBCF,"Seacoast Banking Cp",29.93,+31.56,+18.72%,-9.28%,+4.00%,+26.82%
SBSI,"Southside Bancshares",35.25,+6.55,+4.66%,+0.43%,+4.79%,+5.07%
SCHL,"Scholastic Cp",41.28,+3.97,+2.92%,-13.02%,-4.00%,+3.54%
SCL,"Stepan Company",88.08,+15.59,+11.54%,+9.61%,+26.77%,+10.45%
SCSC,"Scansource Inc",41.05,+13.37,+14.66%,-1.68%,+12.93%,+7.18%
SCVL,"Shoe Carnival Inc",32.02,+60.54,+19.70%,-3.58%,+29.64%,+83.18%
SEDG,"Solaredge Tech",46.85,+28.03,+24.77%,-13.72%,-15.81%,+69.75%
SEM,"Select Medical Holdings Corp",18.85,+9.74,+6.80%,-0.26%,+3.29%,+10.56%
SENEA,"Seneca Foods Cp A",28.6,-2.73,-6.99%,-0.52%,+2.88%,-0.52%
SFBS,"Servisfirst Bancs",42.42,+18.66,+2.22%,-3.79%,-2.62%,+20.68%
SFLY,"Shutterfly Inc",77.65,+36.14,+56.08%,-13.59%,-16.13%,+66.74%
SFNC,"Simmons First Natl",30.25,+14.20,+5.95%,-2.26%,-1.94%,+15.02%
SHAK,"Shake Shack Inc",56.47,+67.77,+30.72%,-11.88%,-3.14%,+74.08%
SHLM,"Schulman A Inc",43.9,+49.78,+17.85%,-1.01%,+2.33%,+65.97%
SHOO,"Steven Maddens Ltd",56.45,+37.35,+20.88%,+4.34%,+14.74%,+32.51%
SIGI,"Selective Ins Group",61.65,+21.66,+5.03%,+7.22%,+9.41%,+19.36%
SJI,"South Jersey Industries",33.36,-0.44,+6.82%,-1.53%,+4.94%,-5.82%
SKYW,"Skywest Inc",60.2,+54.98,+13.37%,+9.95%,+5.89%,+62.70%
SLCA,"U.S. Silica Holdings Inc",25.2,-10.80,-22.60%,-7.66%,-21.81%,-2.74%
SMCI,"Super Micro Computer",20.13,-22.35,-3.82%,-17.69%,-16.15%,-24.91%
SMP,"Standard Motor Products",48.47,+7.51,+7.93%,-0.72%,+10.59%,+6.04%
SMTC,"Semtech Corp",51.35,+44.46,+50.15%,+5.77%,+18.05%,+32.35%
SNBR,"Sleep Number Corporation",30.64,-9.28,-18.49%,-1.83%,+7.93%,-8.15%
SONC,"Sonic Cp",34.19,+33.80,+24.42%,-4.44%,+37.09%,+45.00%
SPOK,"Spok Holdings Inc",15.45,-4.49,-1.28%,-1.28%,+7.48%,-7.21%
SPPI,"Spectrum Pharma Inc",20.06,+17.58,+5.86%,-10.80%,+19.05%,+119.23%
SPSC,"Sps Commerce Inc",91.84,+81.15,+89.01%,+19.26%,+28.36%,+59.22%
SPTN,"Spartannash Company",23.58,-2.82,-11.62%,-9.90%,+35.60%,-9.52%
SPXC,"SPX Corp",35.66,+35.57,+13.60%,-3.33%,+7.31%,+37.10%
SR,"Spire Inc",75,+2.46,-0.20%,+3.59%,+7.30%,-0.46%
SRCI,"Src Energy Inc",9.92,+14.38,+16.30%,-15.79%,-16.57%,+18.66%
SRDX,"Surmodics Inc",68.1,+199.73,+143.21%,+17.01%,+55.84%,+173.49%
SSD,"Simpson Manufacturing Company",72.34,+59.67,+26.01%,+12.61%,+20.17%,+63.67%
SSP,"E.W. Scripps Company",14.31,-15.76,-8.45%,+0.28%,+14.02%,-21.33%
SSTK,"Shutterstock Inc",53.17,+57.60,+23.56%,+5.16%,+15.49%,+55.74%
STBA,"S&T Bancorp Inc",44.8,+23.98,+12.53%,-1.32%,+1.17%,+23.14%
STC,"Stewart Information Services Corp",44.75,+18.46,+5.79%,+1.91%,+7.29%,+16.23%
STMP,"Stamps.Com Inc",248.1,+26.89,+31.97%,-10.51%,+0.71%,+15.56%
STRA,"Strayer Education",127.15,+64.55,+41.94%,+7.45%,+24.46%,+57.52%
SUP,"Superior Industries International",21.9,+38.52,+47.47%,+20.33%,+33.94%,+42.67%
SUPN,"Supernus Pharm",48.1,+9.73,+20.70%,-7.68%,+0.31%,+16.75%
SVU,"Supervalu Inc",32.24,+41.25,+49.26%,+46.21%,+99.63%,+40.30%
SWM,"Schweitzer-Mauduit International",40.59,+1.60,-10.52%,-8.64%,-7.92%,+5.95%
SXC,"Suncoke Energy Inc",11.41,+25.72,-4.84%,-17.68%,-6.86%,+35.83%
SXI,"Standex International Corp",105.35,+12.00,+3.44%,+0.38%,+10.49%,+12.01%
SYKE,"Sykes Enterprises",28.89,+3.77,-8.14%,-6.54%,+7.08%,+11.46%
TBI,"Trueblue Inc",28.45,+35.40,+3.45%,+0.89%,+14.03%,+37.11%
TCMD,"Tactile Systems Technology Inc",57.01,+94.68,+96.72%,+2.83%,+27.08%,+72.91%
TG,"Tredegar Corp",23.3,+41.59,+21.35%,-4.12%,+14.78%,+39.10%
TGI,"Triumph Group",23.75,-18.37,-12.68%,+20.56%,-3.65%,-14.26%
THRM,"Gentherm Inc",46.4,+62.41,+46.14%,+13.73%,+33.53%,+52.13%
TILE,"Interface Inc",22.8,+12.00,-9.34%,-5.79%,-0.44%,+19.69%
TISI,"Team Inc",22.7,+105.27,+52.35%,-4.42%,+18.54%,+98.25%
TIVO,"Tivo Corp",12.35,-33.57,-20.83%,-8.18%,-10.18%,-32.51%
TLRD,"Tailored Brands Inc",21.75,+61.20,-0.37%,-14.61%,-31.24%,+77.99%
TMP,Tompkinstrustco,85.51,+12.26,+5.11%,-5.51%,+7.06%,+10.49%
TMST,"Timken Steel Corp",13.72,-19.80,-9.68%,-21.64%,-21.60%,-14.30%
TNC,"Tennant Company",78.3,+24.68,+7.78%,-3.45%,+8.45%,+23.99%
TPRE,"Third Point Reinsurance Ltd Co",13.15,-11.19,-10.24%,+1.54%,-1.50%,-9.62%
TREX,"Trex Company",78.73,+107.61,+45.27%,+16.60%,+39.39%,+100.64%
TRHC,"Tabula Rasa Healthcare Inc",65.79,+261.84,+134.55%,-4.14%,+40.88%,+287.23%
TRST,"Trustco Bank Corp NY",9.2,+16.03,unch,-0.54%,+5.14%,+15.72%
TTEC,"Teletech Hldgs",27.6,-38.47,-31.43%,-23.76%,-16.24%,-32.19%
TTEK,"Tetra Tech Inc",68.1,+70.49,+41.43%,+11.82%,+29.34%,+61.95%
TTI,"Tetra Technologies",4.69,+106.12,+9.84%,-1.05%,+3.08%,+131.03%
TTMI,"TTM Technologies I",18.65,+39.02,+19.02%,+0.48%,+12.35%,+38.25%
TTS,"Tile Shop Hldgs",8.15,-11.52,-15.10%,-5.78%,+18.98%,-45.12%
TVPT,"Travelport Worldwide Ltd",18.54,+34.32,+41.85%,-7.94%,+6.31%,+30.11%
TVTY,"Tivity Health",33.8,-0.50,-7.52%,-4.92%,-8.53%,-10.40%
TWI,"Titan International",7.24,-26.76,-43.79%,-33.64%,-38.23%,-29.16%
TYPE,"Monotype Imag. Hold.",21.05,+3.13,-12.66%,unch,-0.47%,+10.50%
UBA,"Urstadt Biddle Properties Inc",22.24,+10.04,+2.30%,-1.90%,+6.21%,+4.41%
UCBI,"United Comm Banks",30.77,+14.12,+9.35%,-3.45%,-6.56%,+14.94%
UCTT,"Ultra Clean Holdings",14.25,-37.58,-38.28%,-15.38%,-21.10%,-35.52%
UEIC,"Universal Elect In",42.15,-3.37,-10.79%,+21.65%,+50.00%,-30.67%
UFCS,"United Fire Group I",49.44,+10.37,+8.47%,-11.33%,-5.45%,+11.83%
UFI,"Unifi Inc",33.09,+2.84,-7.75%,+1.72%,+6.06%,+5.96%
UFPI,"Universal Forest Prd",36.8,+27.75,-2.18%,-3.72%,+9.07%,+34.03%
UHT,"Universal Health Realty Income Trust",68.95,-2.49,-8.20%,+3.72%,+10.96%,-7.26%
UIHC,"United Insurance Hld",20.91,+30.36,+21.22%,+7.78%,+4.86%,+30.52%
UNF,"Unifirst Corp",189.9,+37.98,+15.16%,+1.55%,+12.60%,+37.26%
UNT,"Unit Corp",25.35,+46.55,+15.23%,-8.94%,+16.77%,+43.63%
USCR,"U S Concrete Inc",53.35,-33.53,-36.22%,+5.54%,-11.08%,-31.03%
USPH,"U.S. Physical Therapy",111.45,+87.26,+54.36%,+10.79%,+21.14%,+76.76%
UVE,"Universal Insurance Holdings Inc",44.85,+111.76,+63.99%,+25.10%,+33.09%,+92.08%
UVV,"Universal Corp",57,-14.51,+8.57%,-17.39%,+20.25%,+1.79%
VAC,"Marriot Vacations Worldwide Cor",117.73,-0.35,-12.93%,-0.76%,-1.38%,+5.93%
VECO,"Veeco Instrument",11.55,-52.74,-22.22%,-26.67%,-30.63%,-44.34%
VG,"Vonage Holdings",13.7,+66.67,+34.71%,+5.14%,+19.86%,+62.71%
VIAV,"Viavi Solutions",10.49,+5.55,+20.02%,+1.55%,+3.45%,-4.38%
VICR,"Vicor Cp",63.6,+255.40,+204.31%,+35.46%,+72.12%,+248.49%
VIVO,"Meridian Bioscience",15,+6.82,+7.14%,-6.83%,+6.38%,+10.29%
VRA,"Vera Bradley",14.12,+32.87,+15.93%,+1.36%,+34.86%,+39.94%
VREX,"Varex Imaging Corp",28.36,-11.02,-29.40%,-26.36%,-23.29%,-1.87%
VRTS,"Virtus Inv Prts",131.15,+17.45,+13.99%,+0.61%,+8.79%,+14.04%
VRTU,"Virtusa Corp",52.67,+42.57,+19.49%,+1.92%,+6.00%,+57.18%
