Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
FCPT,"Four Corners Property Trust In",24.86,"64% Buy",60.07%,16.90%,412450,21.28,26.96
FELE,"Franklin Electric Co",46.7,"32% Buy",54.77%,15.14%,100835,37.6,48.8
FF,"Futurefuel Corp",13.48,"24% Sell",44.92%,22.71%,59220,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.3,"32% Sell",46.55%,19.03%,312485,22.8,33.7
FFIN,"First Finl Bkshs Inc",56.5,"80% Buy",66.13%,24.31%,246570,37.31,56.75
FIX,"Comfort Systems USA",48.55,"96% Buy",60.54%,14.36%,190375,31.9,48.95
FLOW,"SPX Flow Inc",45.06,Hold,52.72%,24.27%,237685,31.1,54.92
FMBI,"First Midwest Bncp",26.23,"24% Buy",52.02%,16.77%,422110,20.5,27.4
FN,Fabrinet,39.94,"96% Buy",64.63%,25.79%,311735,24.02,47.02
FNGN,"Financial Engines",45,"88% Buy",69.04%,1.59%,315940,24.45,45
FNSR,"Finisar Corp",17,"24% Sell",43.10%,32.86%,2248595,14.25,28.84
FORM,"Formfactor Inc",14,"48% Buy",51.35%,47.66%,670875,11.1,18.65
FORR,"Forrester Resrch",43,"8% Buy",49.42%,18.16%,30805,36.95,47.75
FOSL,"Fossil Group",26.89,"24% Buy",53.23%,54.73%,1429190,5.5,32.17
FOXF,"Fox Factory Cp",50.95,"72% Buy",67.34%,28.72%,261515,33.2,53.95
FRAN,"Francesca's Holdings",7.75,"56% Buy",59.52%,46.53%,1058360,4.51,10.16
FRGI,"Fiesta Restaurant Gp",30.15,"96% Buy",66.68%,27.74%,346160,15.5,30.8
FSB,"Franklin Financial Network Inc",36.7,"8% Sell",47.41%,21.10%,140160,30.3,40.3
FSP,"Franklin Street Properties",8.49,"8% Buy",51.38%,24.90%,337635,7.08,11.05
FSS,"Federal Signal Corp",24.17,"64% Buy",56.19%,15.21%,221235,17.95,24.86
FTD,"Ftd Companies",3.64,"100% Sell",30.19%,87.74%,330145,3.46,20.47
FTK,"Flotek Industries",3.01,"88% Sell",38.39%,27.59%,557665,2.81,8.94
FTR,"Frontier Commun Cp",4.71,"96% Sell",29.30%,63.25%,3838810,4.69,18.21
FUL,"H. B. Fuller Company",56.26,"96% Buy",58.80%,18.88%,430550,46.62,58.74
FWRD,"Foward Air Corp",59.89,"24% Buy",51.95%,22.95%,153485,49.88,64.8
GBCI,"Glacier Bancorp Inc",42.9,"100% Buy",67.34%,27.29%,448110,31.38,43
GBX,"Greenbrier Companies",57.65,"96% Buy",67.76%,50.08%,736860,41.95,58.7
GCI,"Gannett Co. Inc",10.04,"56% Sell",41.27%,23.99%,1053695,7.94,12.38
GCO,"Genesco Inc",40.75,Hold,49.57%,35.06%,253225,20.9,45.9
GDOT,"Green Dot Corp",81.71,"96% Buy",66.09%,29.06%,325300,38.96,82.28
GEOS,"Geospace Technologie",14.12,"16% Buy",55.88%,33.18%,154765,9.18,18.71
GES,"Guess Inc",22.97,"64% Buy",54.22%,29.96%,644510,11.98,26.15
GFF,"Griffon Corp",18.5,Hold,44.25%,26.49%,253095,17,24.5
GHL,"Greenhill & Co. Inc",31.5,"96% Buy",71.64%,21.08%,385765,13.8,32.2
GIFI,"Gulf Island Fab",9.5,"8% Sell",48.67%,27.72%,136490,6.9,13.95
GIII,"G-III Apparel Gp I",47.26,"80% Buy",62.15%,26.01%,531935,22.66,51.2
GLT,Glatfelter,20.25,"72% Buy",61.10%,13.94%,139145,15.76,23.85
GME,"Gamestop Corp",15.08,"56% Buy",54.24%,37.96%,3139085,12.2,22.37
GNBC,"Green Bancorp",22.2,"40% Sell",48.24%,21.48%,223655,19.5,24.4
GNL,"Global Net Lease Inc",20.86,"72% Buy",60.49%,16.66%,383950,15.55,22.42
GOV,"Government Properties Income Trust",15.9,"56% Buy",58.63%,26.14%,988175,11.87,19.6
GPI,"Group 1 Automotive",67.53,"56% Sell",47.63%,45.64%,287840,51.62,84.47
GPRE,"Green Plains Inc",15.9,"80% Sell",31.77%,38.72%,763760,15.4,21.9
GTLS,"Chart Industries In",76.88,"88% Buy",71.41%,48.42%,367315,32.54,80.31
GTY,"Getty Realty Corp",28.31,"64% Buy",61.41%,11.75%,123360,22.68,29.89
GWB,"Great Western Bancorp Inc",41.64,"40% Sell",43.46%,14.33%,209755,33.27,46.03
HA,"Hawaiian Hldgs Inc",37.5,"16% Sell",50.91%,23.02%,535660,32.4,46.5
HAFC,"Hanmi Financial Cp",27.55,"96% Sell",36.48%,16.80%,168465,25.45,33.1
HAYN,"Haynes Intl Inc",38.78,"40% Sell",48.57%,21.63%,53180,28.97,45.14
HCI,"Homeowners Choice",42.28,"48% Buy",53.60%,16.08%,59335,27.11,46.73
HF,"HFF Inc",36.19,"48% Buy",55.60%,23.41%,230780,32.99,51.74
HI,"Hillenbrand Inc",49.55,"96% Buy",62.81%,10.59%,189155,34.65,50.15
HIBB,"Hibbett Sports Inc",24.05,"16% Sell",49.36%,28.95%,435170,9.4,29.5
HLIT,"Harmonic Inc",4.45,"80% Buy",58.41%,35.57%,302645,2.8,4.6
HLX,"Helix Energy Solutions Group",8.71,"96% Buy",62.41%,40.85%,1618990,5.37,8.87
HMN,"Horace Mann Educators Corp",45.35,"16% Buy",50.44%,18.88%,116330,33.85,47.65
HMST,"Homestreet Inc",28.85,"48% Buy",57.27%,19.53%,145335,24,32.6
HMSY,"Hms Hldgs Cp",24.25,"80% Buy",66.60%,23.17%,448770,11.01,24.66
HOPE,"Hope Bancorp Inc",17.39,"80% Sell",42.42%,22.97%,754845,16.75,19.86
HPR,"Highpoint Resources Corp.",6.61,"40% Buy",55.74%,31.96%,1527590,2.66,7.6
HQY,Healthequity,82.34,"96% Buy",62.90%,30.51%,452150,40.21,82.73
HSC,"Harsco Corp",23.45,"32% Buy",51.21%,35.90%,450270,15.05,26.75
HSII,"Heidrick & Struggl",34.8,"56% Sell",42.86%,25.75%,129790,17.9,39.73
HSKA,"Heska Corp",107.77,"72% Buy",57.19%,25.89%,38220,56.59,115
HSTM,"Healthstream Inc",29.15,"80% Buy",56.85%,31.65%,186395,21.15,30.89
HT,"Hersha Hospitality Trust",22.33,"72% Buy",62.48%,16.66%,334365,16.6,22.57
HTLD,"Heartland Express",20.87,"100% Buy",64.36%,40.26%,568000,17.38,25.22
HUBG,"Hub Group Inc A",50,"8% Buy",50.30%,25.21%,253035,33.17,54.46
HVT,"Haverty Furniture Companies",21,"16% Sell",46.98%,16.36%,100065,17.7,27.23
HWKN,"Hawkins Inc",37.65,"80% Buy",58.78%,28.05%,48945,30.55,46.95
HZO,"Marinemax Inc",21,"8% Sell",48.53%,61.03%,269685,13.8,25.05
IBP,"Installed Building Products I",58.35,Hold,50.20%,30.88%,169130,50.95,79.4
IIIN,"Insteel Industries",41.77,"100% Buy",79.37%,64.60%,114425,23.2,42.7
IIVI,"I I V I Inc",43.85,"8% Buy",48.37%,43.86%,549880,34.05,53.08
INDB,"Independent Bk Corp",88.15,"100% Buy",72.82%,30.77%,87205,65.25,88.5
INGN,"Inogen Inc",209.72,"96% Buy",65.83%,31.29%,188945,89.01,214.99
INN,"Summit Hotel Properties",14.17,"40% Sell",45.05%,14.90%,560915,12.77,18.08
INTL,"Intl Fcstone Inc",53.2,"64% Buy",57.90%,17.64%,67575,33.11,55.7
INVA,"Innoviva Inc",14.19,"72% Sell",45.75%,29.47%,801865,11.47,17.99
IOSP,"Innospec Inc",81.55,"88% Buy",59.56%,18.84%,88195,54.1,83.2
IPAR,"Inter Parfums Inc",56.95,"100% Buy",66.78%,15.48%,68980,36.8,57.3
IPHS,"Innophos Hldngs Inc",49.74,"96% Buy",61.73%,12.94%,61710,38.66,51.34
IRBT,"Irobot Corp",74.06,"8% Buy",47.99%,34.40%,640130,55.77,109.78
IRDM,"Iridium Comm Inc",18.25,"96% Buy",66.76%,27.24%,967290,9.68,18.95
IRT,"Independence Realty Trust Inc",9.98,"8% Buy",48.77%,14.19%,571505,8.26,10.63
