Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPAR,"Inter Parfums Inc",64.2,+75.53,+47.76%,+16.52%,+27.51%,+64.40%
IPHS,"Innophos Hldngs Inc",44.33,-3.07,-5.14%,-8.95%,-3.50%,-5.20%
IRBT,"Irobot Corp",86.5,+22.08,+12.78%,+6.96%,+38.91%,-17.85%
IRDM,"Iridium Comm Inc",20.05,+115.84,+69.92%,+17.25%,+72.84%,+97.54%
IRT,"Independence Realty Trust Inc",10.18,+4.56,+0.89%,-1.36%,+8.53%,+0.69%
ITG,"Investment Technology Group",20.67,+0.82,+7.38%,-2.91%,-5.40%,+0.93%
ITGR,"Integer Holdings Corp",71.3,+63.60,+57.40%,+6.26%,+8.77%,+53.50%
ITRI,"Itron Inc",63.5,-11.68,-6.89%,+3.59%,-5.72%,-13.07%
IVC,"Invacare Corp",16.5,+10.39,-2.08%,-8.84%,-4.90%,+17.86%
IVR,"Invesco Mortgage Capital Inc",16.08,-5.42,-9.81%,-0.80%,+0.25%,-5.41%
JBSS,"John B Sanfilippo",77.27,+28.77,+22.17%,-0.60%,+24.95%,+22.03%
JBT,"John Bean Technologies Corp",108.45,+15.41,-2.12%,+16.93%,+22.20%,+19.70%
JCP,"J.C. Penney Company Inc",2.38,-43.60,-24.68%,-2.46%,-14.08%,-55.84%
JJSF,"J J Snack Foods",143.21,+8.71,-5.68%,-9.61%,+5.69%,+12.28%
JRVR,"James River Gp HD",40.27,+3.35,+0.65%,+0.62%,+7.44%,+1.05%
KALU,"Kaiser Aluminum",111.72,+16.73,+4.56%,+6.75%,+11.25%,+16.59%
KAMN,"Kaman Corp",65.46,+25.89,+11.25%,-3.58%,-2.49%,+28.40%
KELYA,"Kelly Svcs Cl A",24.63,+4.76,-9.68%,+6.62%,-19.35%,+11.75%
KEM,"Kemet Corp",25.79,+67.64,+71.25%,-1.19%,+32.39%,+33.14%
KFY,"Korn/Ferry International",67.72,+109.44,+63.65%,+4.49%,+22.97%,+104.28%
KIRK,"Kirkland's Inc",11.22,+15.26,-6.23%,-6.34%,+1.63%,+15.08%
KLIC,"Kulicke and Soffa",27.04,+38.87,+11.12%,+7.69%,+16.70%,+34.80%
KN,"Knowles Corp",17.74,+28.51,+21.01%,+11.01%,+30.15%,+16.63%
KOP,"Koppers Holdings Inc",37.95,-9.70,-25.44%,-4.41%,-2.94%,-2.32%
KOPN,"Kopin Cp",2.34,-39.96,-26.88%,-22.52%,-26.65%,-40.00%
KRA,"Kraton Performance Polymers Inc",48.79,+34.17,+1.29%,+4.21%,+2.82%,+35.26%
KRG,"Kite Realty Group Trust",16.55,-14.68,-15.56%,-3.67%,+11.45%,-20.85%
KS,"Kapstone Paper and Packaging Corp",34.67,+43.77,+52.80%,-0.09%,+1.23%,+53.75%
KWR,"Quaker Chemical Corp",168.34,+24.20,+11.64%,+4.54%,+12.58%,+24.21%
LABL,"Multi Color Cp",63.6,-17.82,-15.03%,-4.50%,-0.63%,-20.10%
LAD,"Lithia Motors",87.59,-22.36,-22.89%,-10.01%,-8.85%,-15.23%
LCI,"Lannett Co Inc",13.1,-30.50,-43.53%,-5.07%,-5.42%,-21.08%
LCII,"Lci Industries",99.5,-2.55,-23.46%,+5.24%,+10.99%,+2.74%
LDL,"Lydall Inc",40.65,-18.45,-19.90%,-9.06%,-0.85%,-17.63%
LGIH,"LGI Homes Inc",56.73,+8.60,-24.39%,-2.14%,-18.85%,+17.02%
LGND,"Ligand Pharm",238.3,+100.68,+74.03%,+9.98%,+51.51%,+84.77%
LHCG,"LHC Group Inc",91.89,+53.52,+50.02%,+4.08%,+27.27%,+43.69%
LION,"Fidelity Southern Cp",24.08,+11.22,+10.46%,-7.85%,+4.02%,+9.40%
LKSD,"Lsc Communications Inc",11.73,-23.42,-22.57%,-15.85%,-2.33%,-32.59%
LL,"Lumber Liquidators Holdings Inc",19.02,-49.74,-39.41%,-26.08%,-10.66%,-47.15%
LMAT,"Lemaitre Vascular",36.23,+12.45,+13.79%,-1.36%,+7.99%,+6.37%
LMNX,"Luminex Corp",25.78,+39.45,+30.86%,-14.35%,+6.18%,+26.93%
LNN,"Lindsay Corp",92.03,+4.33,+4.34%,-8.45%,+0.22%,+1.85%
LNTH,"Lantheus Holdings",13.55,-33.07,-33.74%,-9.36%,-5.57%,-28.31%
LOCO,"El Pollo Loco",11.5,+1.60,+16.16%,-0.86%,+10.58%,-4.56%
LPSN,"Liveperson Inc",23.85,+105.48,+107.39%,+7.43%,+31.40%,+82.76%
LQDT,"Liquidity Services",7,+10.91,+44.33%,+1.08%,+19.66%,+14.75%
LTC,"Ltc Properties",42.33,-5.68,-2.80%,-3.58%,+12.97%,-15.88%
LTXB,"Legacytexas Fnl",43.51,+16.42,+3.08%,+9.76%,+1.00%,+12.31%
LXP,"Lexington Realty Trust",8.81,-7.81,-8.70%,-2.44%,+4.51%,-10.92%
LXU,"Lsb Industries Inc",6.8,+4.32,-22.37%,+13.90%,+18.67%,+5.92%
LZB,"La-Z-Boy Inc",31,+1.86,-0.64%,-3.43%,+5.80%,-6.06%
MANT,"Mantech Intl Cp A",62.8,+57.06,+25.12%,+6.59%,+18.16%,+55.37%
MATW,"Matthews Intl Corp",51.8,-16.98,-1.89%,-14.02%,+0.97%,-20.12%
MATX,"Matson Inc",35.64,+28.64,+19.44%,-8.55%,+9.63%,+18.96%
MCRI,"Monarch Casino",47.33,+31.88,+5.60%,+4.21%,+7.84%,+39.66%
MCS,"Marcus Corp",38.85,+60.91,+42.05%,+16.49%,+22.17%,+42.57%
MDC,"M.D.C. Holdings",31.05,-4.18,-2.60%,-1.52%,-3.69%,-8.68%
MDCO,"Medicines Co",38.91,+3.71,+42.32%,+1.20%,+28.63%,+7.22%
MDXG,"Mimedx Group Inc",4.32,-31.83,-65.74%,+28.96%,-46.07%,-72.38%
MED,"Medifast Inc",203.86,+280.12,+192.02%,+21.59%,+72.03%,+361.12%
MEI,"Methode Electronics",39.65,+1.11,-1.12%,-2.82%,-2.82%,+2.06%
MGLN,"Magellan Health",75.55,-6.92,-21.75%,-23.07%,-11.84%,-2.39%
MGPI,"MGP Ingredients Inc",77.01,+16.36,+0.17%,-18.78%,-13.63%,+33.01%
MHLD,"Maiden Holdings Ltd",7.5,+4.46,+13.64%,-6.83%,-5.06%,-28.91%
MHO,"M/I Homes",26.21,-6.48,-23.81%,-2.75%,-15.42%,+1.79%
MINI,"Mobile Mini Inc",45.15,+43.74,+30.87%,-8.60%,+0.56%,+43.33%
MLI,"Mueller Industries",32.23,+9.28,-9.03%,+5.26%,+11.06%,+4.61%
MMSI,"Merit Medical Sys",54.5,+38.84,+26.16%,-1.27%,+6.76%,+29.92%
MNRO,"Monro Muffler Brak",70.15,+55.58,+23.18%,+12.60%,+22.75%,+48.47%
MNTA,"Momenta Pharma",28.1,+101.68,+101.43%,+23.79%,+29.79%,+72.92%
MOG.A,"Moog Inc Cl A",75.45,-5.85,-13.13%,-2.24%,-10.50%,-0.09%
MOV,"Movado Group Inc",50.1,+101.90,+55.59%,+1.73%,+27.64%,+96.86%
MPAA,"Motorcar Parts Amer",21.9,-16.88,-12.36%,+10.61%,+3.74%,-15.51%
MRCY,"Mercury Sys Inc",48.39,+17.69,-5.76%,+21.25%,+40.59%,+8.62%
MRTN,"Marten Transport L",22.4,+30.05,+10.34%,-6.86%,+10.07%,+37.00%
MSTR,"Microstrategy Cl A",137.97,+7.72,+5.08%,+2.29%,+5.29%,+4.93%
MTH,"Meritage Corp",43.05,-4.13,-15.92%,-5.59%,-6.92%,-2.38%
MTRN,"Materion Corp",64.45,+70.98,+32.61%,+14.17%,+18.58%,+68.28%
MTRX,"Matrix Service Co",20.15,+86.21,+13.20%,+3.07%,+20.30%,+91.90%
MTSC,"M T S Systems Cp",51.95,+4.74,-3.26%,-4.06%,+7.45%,-3.17%
MXL,"Maxlinear Inc",17.67,-25.60,-33.12%,+3.94%,-25.85%,-28.43%
MYE,"Myers Industries",21.55,+16.10,+10.51%,+12.24%,-4.01%,+22.10%
MYGN,"Myriad Genetics Inc",43.22,+51.91,+25.84%,+13.92%,+28.82%,+69.16%
MYRG,"MYR Group Inc",36.42,+35.29,+1.93%,-4.41%,-5.67%,+40.02%
NANO,"Nanometrics Inc",41.84,+46.81,+67.90%,+14.66%,+16.19%,+67.29%
NAVG,"Navigators Grp Inc",58.5,+5.36,+20.12%,+1.04%,+2.63%,+4.19%
NBHC,"National Bank Holdings Corp",40.51,+29.78,+24.92%,+3.98%,+11.17%,+19.57%
NBTB,"NBT Bancorp Inc",39.55,+16.88,+7.47%,+1.13%,+4.77%,+11.91%
NCI,"Navigant Consulting",24.67,+59.07,+27.10%,+8.58%,+9.94%,+54.19%
NE,"Noble Corp",6.1,+77.29,+34.96%,+0.16%,+24.49%,+79.94%
NEOG,"Neogen Cp",83.59,+67.00,+35.57%,-0.19%,+16.37%,+64.34%
NEWM,"New Media Investment Group Inc",15.97,+9.48,-4.83%,-14.87%,-6.44%,+20.80%
NFBK,"Northfield Bncrp Del",16.27,+0.62,-4.74%,-4.69%,+1.94%,-1.03%
NGVT,"Ingevity Corp",100.91,+79.99,+43.20%,+18.68%,+25.45%,+69.68%
NLS,"Nautilus Group",13.75,-16.68,+3.00%,-11.00%,-18.64%,-17.66%
NMIH,"Nmi Holdings Cmn A",21.65,+87.37,+27.35%,+28.11%,+31.61%,+74.60%
NP,"Neenah Paper",89.35,+15.56,-1.43%,+3.06%,+11.83%,+15.81%
NPK,"National Presto Industries",125.3,+23.51,+25.99%,+1.99%,+29.31%,+13.81%
NPO,"Enpro Industries",74.25,-0.66,-20.60%,+2.53%,+3.50%,+1.38%
NR,"Newpark Resources",10.55,+31.22,+22.67%,unch,unch,+28.66%
NSA,"National Storage Affiliates Tru",28.45,+25.78,+4.37%,-10.28%,+4.98%,+27.58%
NSIT,"Insight Enterpr",53.43,+37.74,+39.54%,+6.39%,+17.77%,+22.15%
NSP,"Insperity Inc",106.7,+162.67,+86.05%,+10.80%,+27.33%,+157.73%
NTGR,"Netgear Inc",68.05,+44.66,+15.83%,-1.31%,+17.02%,+45.56%
NTRI,"Nutrisystem Inc",41.8,-10.19,-20.53%,+4.89%,+28.42%,-23.58%
NWBI,"Northwest Bancshares",17.95,+15.60,+7.29%,+0.56%,+7.81%,+11.77%
NWN,"Northwest Natural Gas Company",62.6,-0.60,+4.95%,-5.94%,+1.95%,-4.21%
NX,"Quanex Building Products Corp",16.85,-18.85,-27.99%,-9.41%,-7.16%,-20.33%
NYMT,"New York Mtge Trust",6.33,+4.18,+2.59%,+3.43%,+2.43%,+2.59%
OCLR,"Oclaro Inc",8.94,+10.43,+32.64%,-0.45%,+3.95%,-3.14%
ODP,"Office Depot",3.03,-22.14,-14.41%,+12.22%,+27.85%,-50.41%
OFG,"Oriental Financial Group",16.65,+93.51,+77.13%,+15.22%,+19.78%,+69.90%
OFIX,"Orthofix Intl Nv",54.01,+7.91,-1.26%,-6.75%,-0.28%,+11.75%
OIS,"Oil States International",32.9,+41.08,+16.25%,+0.61%,-9.86%,+35.67%
OMCL,"Omnicell Inc",63.7,+41.30,+31.34%,+12.35%,+37.43%,+25.27%
OMI,"Owens & Minor",14.61,-44.29,-22.62%,-14.46%,-2.79%,-49.79%
ONB,"Old National Bncp",19.55,+20.92,+12.03%,+2.62%,+10.76%,+17.77%
OPB,"Opus Bank",28.5,+18.92,+4.40%,-4.44%,-0.87%,+20.25%
ORIT,"Oritani Financial",16.05,-1.01,-2.13%,-2.73%,+6.29%,-2.13%
ORN,"Orion Group Holdings Inc",9.16,+61.18,+16.99%,+11.71%,+24.29%,+48.22%
OSIS,"O S I Systems Inc",79.92,+5.60,+24.14%,+1.69%,+17.46%,+0.72%
OSPN,"Onespan Inc.",17.15,+25.55,+23.38%,-17.15%,+2.39%,+31.92%
OSUR,"Orasure Tech Inc",16.61,-9.05,-11.93%,-6.26%,+8.21%,-22.60%
OXM,"Oxford Industries",92.8,+51.97,+23.42%,+9.04%,+18.85%,+48.55%
PAHC,"Phibro Anl Htlh A",49.6,+35.07,+48.06%,+4.97%,+12.09%,+25.73%
PARR,"Par Petroleum Corp",17.49,-0.44,-9.28%,+0.17%,-1.46%,+6.45%
PATK,"Patrick Inds Inc",60.5,+17.33,-12.89%,+0.08%,+7.08%,+22.22%
PDCE,"Pdc Energy Inc",55.04,+25.91,+6.79%,-11.34%,-8.01%,+38.64%
PDFS,"Pdf Solutions Inc",9.88,-40.20,-37.07%,-18.88%,-18.75%,-36.50%
PEI,"Pennsylvania Real Estate Investment",10.06,-9.08,-15.39%,-11.52%,-0.59%,-15.03%
PENN,"Penn Natl Gaming Inc",31.17,+38.30,-0.51%,-10.71%,-1.89%,+52.72%
PERY,"Perry Ellis Int",29.12,+49.83,+16.29%,+2.64%,+13.26%,+46.77%
PES,"Pioneer Energy Services Corp",3.25,+56.20,+6.56%,-41.96%,-29.35%,+51.16%
PETS,"Petmed Express Inc",37.67,-18.68,-17.21%,-11.61%,+10.83%,-21.90%
PFBC,"Preferred Bank La",63.56,+14.30,+8.13%,-5.95%,-0.30%,+12.52%
PFS,"Provident Financial Services",25.3,-1.42,-6.19%,-9.90%,-5.77%,-1.44%
PGNX,"Progenics Pharmaceut",8.22,+42.80,+38.15%,-3.29%,+18.61%,+35.64%
PGTI,"Pgt Inc",24.65,+96.40,+46.29%,+15.46%,+33.60%,+88.17%
PJC,"Piper Jaffray Companies",76.85,+21.62,-10.90%,-0.39%,+4.42%,+28.73%
PKE,"Park Electrochemical Corp",22.44,+31.45,+14.20%,-3.69%,+13.56%,+25.50%
PLAB,"Photronics Inc",9.1,+2.83,+6.74%,+9.64%,+11.66%,-7.14%
PLAY,"Dave & Buster's Ente",50.56,-8.17,-8.36%,+3.39%,+21.74%,-17.47%
PLCE,"Children's Place Inc",128.5,+14.55,-11.59%,+6.73%,+3.01%,+8.90%
PLUS,"Eplus Inc",104.05,+39.47,+38.36%,+4.52%,+23.65%,+24.69%
PLXS,"Plexus Cp",61.44,+16.81,+1.19%,-1.55%,+5.31%,+16.94%
PMT,"Pennymac Mortgage Investment Trust",19.53,+17.90,+21.53%,-0.10%,+8.38%,+11.79%
POWI,"Power Integratn",73.25,+3.05,-0.41%,-4.50%,+3.10%,+3.39%
POWL,"Powell Inds Inc",40.08,+40.68,+39.90%,+14.61%,+26.92%,+21.53%
PPBI,"Pacific Premier Bncp",37.1,-1.24,-7.25%,-2.75%,-8.51%,+1.78%
PRA,"Pro-Assurance Corp",44.5,-17.93,-22.13%,+23.10%,+10.15%,-19.68%
PRAA,"Pra Group Inc",36.2,+8.92,+9.04%,-13.81%,+0.56%,-9.61%
PRFT,"Perficient Inc",27.42,+60.56,+43.79%,+2.70%,+13.31%,+55.27%
PRGS,"Progress Software",38.45,+9.51,-9.68%,+0.34%,-0.03%,+21.75%
PRLB,"Proto Labs Inc",130.75,+72.67,+26.94%,+5.36%,+5.44%,+77.05%
PRSC,"Providence Svc Cp",65.96,+21.30,+11.16%,-20.19%,-12.89%,+31.76%
PSB,"Business Parks",128.48,+1.54,+2.71%,-2.67%,+8.59%,-2.42%
PUMP,"Propetro Holding Corp",16.89,+32.35,-16.22%,+6.03%,-9.14%,+40.75%
PVAC,"Penn Va Corp",80.87,+108.41,+106.78%,-10.38%,+69.01%,+112.03%
QHC,"Quorum Health Corp",4,-9.61,-35.90%,-19.19%,-43.90%,+27.39%
QLYS,"Qualys Inc",88.25,+86.84,+48.69%,-1.18%,+13.50%,+93.74%
QNST,"Quinstreet Inc",13.12,+151.06,+56.56%,-10.99%,+2.58%,+256.52%
QSII,"Quality Systems Inc",21.37,+55.33,+57.36%,+2.40%,+48.20%,+34.15%
RAVN,"Raven Industries Inc",38.85,+16.94,+13.10%,-3.00%,-2.51%,+13.27%
RCII,"Rent-A-Center Inc",14.75,+27.05,+32.88%,-0.47%,+56.91%,+9.75%
RECN,"Resources Connect",16.3,+19.31,+5.50%,-4.68%,+3.82%,+23.48%
REGI,"Renewable Energy",20.35,+90.51,+72.46%,+18.31%,+51.30%,+73.19%
REI,"Ring Energy Inc",11.36,-22.67,-18.27%,-14.65%,-33.80%,-15.91%
REX,"Rex American Resources Corp",78.37,-15.43,-5.34%,-0.94%,+6.67%,-20.27%
RGEN,"Repligen Cp",48.76,+30.09,+34.40%,-0.39%,+20.34%,+13.98%
RGNX,"Regenxbio Inc",70.55,+197.70,+112.18%,-11.03%,+77.93%,+277.27%
RGR,"Sturm Ruger & Company",56.2,+11.81,+0.63%,-0.88%,-2.60%,+11.18%
RGS,"Regis Corp",17.71,+55.52,+15.30%,+5.10%,+12.16%,+68.83%
RH,"Restoration Hardware Holdings",141.22,+69.52,+63.81%,+4.02%,+39.48%,+146.29%
RLI,"Rli Corp",75.31,+40.93,+24.15%,+11.44%,+13.78%,+34.34%
RMAX,"Re/Max Holdings Inc",50.05,-15.55,+3.20%,-9.08%,-7.49%,-19.40%
RMBS,"Rambus Inc",12.75,-3.58,-10.34%,+0.39%,-3.85%,-0.31%
ROCK,"Gibraltar Ind Inc",44.55,+59.95,+35.00%,+14.82%,+20.73%,+49.50%
ROG,"Rogers Corp",131.38,+6.56,-18.86%,+12.59%,+14.88%,+10.83%
ROIC,"Retail Opp Invts Cp",19,-1.88,-4.76%,-2.56%,+11.05%,-6.45%
RPT,"Ramco-Gershenson Properties Trust",12.78,-3.23,-13.24%,-4.63%,+9.04%,-7.73%
RRD,"Donnelley [R.R.] & Sons Co",5,-47.30,-46.24%,-13.64%,-25.60%,-47.26%
RRGB,"Red Robin Gourm",38.3,-36.40,-32.09%,-20.79%,-37.37%,-28.74%
RTEC,"Rudolph Technologies",28.05,+17.90,+17.36%,-7.58%,-10.95%,+27.21%
RUTH,"Ruth's Hospitality",28.9,+46.77,+33.49%,+2.12%,+2.66%,+45.23%
RWT,"Redwood Trust",15.94,-3.14,+7.56%,-4.95%,-2.80%,-7.00%
RYAM,"Rayonier Advanced Materials Inc",20.48,+46.36,+0.15%,+16.10%,+10.76%,+52.27%
SAFT,"Safety Ins Group Inc",93.5,+34.37,+16.29%,+7.10%,+14.79%,+30.50%
SAH,"Sonic Automotive",21.25,+21.03,+15.18%,+0.24%,+3.66%,+26.87%
SAIA,"Saia Inc",76.1,+32.39,+7.56%,-5.93%,+3.40%,+43.72%
SANM,"Sanmina Corp",30.55,-9.43,-7.42%,+0.49%,+0.99%,-14.19%
SBCF,"Seacoast Banking Cp",30.16,+32.94,+19.64%,-6.13%,+6.69%,+25.77%
SBSI,"Southside Bancshares",35.35,+6.97,+4.96%,+2.88%,+4.93%,+3.67%
SCHL,"Scholastic Cp",41.23,+3.79,+2.79%,-11.79%,-2.94%,+3.28%
SCL,"Stepan Company",88.64,+16.61,+12.25%,+11.30%,+28.31%,+11.71%
SCSC,"Scansource Inc",40.95,+12.99,+14.39%,unch,+12.35%,+6.23%
SCVL,"Shoe Carnival Inc",31.79,+58.95,+18.84%,-4.33%,+28.89%,+78.60%
SEDG,"Solaredge Tech",48.15,+33.01,+28.23%,-10.25%,-14.25%,+71.66%
SEM,"Select Medical Holdings Corp",19.35,+13.88,+9.63%,+2.65%,+6.61%,+8.71%
SENEA,"Seneca Foods Cp A",29.05,-0.61,-5.53%,-1.36%,+5.06%,-1.02%
SFBS,"Servisfirst Bancs",42.52,+19.05,+2.46%,-1.73%,-1.19%,+18.34%
SFLY,"Shutterfly Inc",78.9,+39.25,+58.59%,-12.54%,-16.67%,+67.91%
SFNC,"Simmons First Natl",30.35,+14.72,+6.30%,-0.16%,unch,+14.31%
SHAK,"Shake Shack Inc",55.8,+65.02,+29.17%,-13.17%,-6.00%,+71.17%
SHLM,"Schulman A Inc",44,+50.26,+18.12%,-0.90%,+2.21%,+67.30%
SHOO,"Steven Maddens Ltd",55.7,+34.83,+19.27%,+3.63%,+14.26%,+31.06%
SIGI,"Selective Ins Group",61.05,+20.02,+4.00%,+8.05%,+8.53%,+19.01%
SJI,"South Jersey Industries",34.1,+2.63,+9.19%,-3.32%,+7.67%,-2.32%
SKYW,"Skywest Inc",60.65,+56.58,+14.22%,+12.84%,+7.82%,+67.08%
SLCA,"U.S. Silica Holdings Inc",25.24,-10.60,-22.48%,-3.52%,-21.25%,-0.90%
SMCI,"Super Micro Computer",19.65,-24.93,-6.09%,-18.63%,-18.13%,-26.54%
SMP,"Standard Motor Products",47.55,+4.70,+5.88%,-5.62%,+7.82%,+3.23%
SMTC,"Semtech Corp",51.45,+44.84,+50.44%,+4.89%,+21.92%,+33.46%
SNBR,"Sleep Number Corporation",30.96,-7.99,-17.64%,-0.23%,+8.78%,-6.94%
SONC,"Sonic Cp",34,+32.77,+23.73%,-5.74%,+34.55%,+43.70%
SPOK,"Spok Holdings Inc",14.8,-9.94,-5.43%,-5.13%,+1.37%,-12.94%
SPPI,"Spectrum Pharma Inc",21,+25.28,+10.82%,-5.15%,+29.23%,+133.07%
SPSC,"Sps Commerce Inc",91.14,+79.27,+87.57%,+18.33%,+27.99%,+58.23%
SPTN,"Spartannash Company",23.99,-0.49,-10.08%,-9.44%,+39.40%,-9.23%
SPXC,"SPX Corp",35.82,+36.42,+14.11%,-1.81%,+9.11%,+36.41%
SR,"Spire Inc",74.6,+1.71,-0.73%,+0.34%,+7.34%,-1.58%
SRCI,"Src Energy Inc",9.94,+14.72,+16.53%,-12.81%,-16.33%,+18.76%
SRDX,"Surmodics Inc",67.8,+197.99,+142.14%,+16.80%,+56.04%,+166.93%
SSD,"Simpson Manufacturing Company",72.79,+61.05,+26.79%,+13.05%,+20.21%,+63.50%
SSP,"E.W. Scripps Company",14.59,-13.51,-6.65%,+4.66%,+19.39%,-20.19%
SSTK,"Shutterstock Inc",53.13,+57.44,+23.47%,+4.20%,+16.95%,+57.89%
STBA,"S&T Bancorp Inc",45.04,+24.90,+13.14%,+0.38%,+2.60%,+22.14%
STC,"Stewart Information Services Corp",44.8,+18.64,+5.91%,+2.05%,+7.23%,+13.97%
STMP,"Stamps.Com Inc",255.15,+31.99,+35.72%,-5.29%,+5.92%,+19.96%
STRA,"Strayer Education",123.79,+58.61,+38.19%,+4.55%,+20.44%,+51.87%
SUP,"Superior Industries International",22.3,+41.84,+50.17%,+25.99%,+67.67%,+40.69%
SUPN,"Supernus Pharm",48.7,+11.69,+22.21%,-7.06%,+9.07%,+16.79%
SVU,"Supervalu Inc",32.35,+41.92,+49.77%,+44.23%,+107.50%,+39.14%
SWM,"Schweitzer-Mauduit International",40.67,+1.88,-10.34%,-7.82%,-7.46%,+5.25%
SXC,"Suncoke Energy Inc",11.49,+26.93,-4.17%,-16.74%,-4.49%,+37.44%
SXI,"Standex International Corp",105.9,+12.80,+3.98%,+1.44%,+10.77%,+13.20%
SYKE,"Sykes Enterprises",29.38,+6.22,-6.58%,-3.86%,+4.33%,+8.77%
TBI,"Trueblue Inc",28.35,+34.75,+3.09%,+2.35%,+15.48%,+35.00%
TCMD,"Tactile Systems Technology Inc",58.57,+101.77,+102.10%,+4.44%,+35.48%,+75.73%
TG,"Tredegar Corp",23,+39.12,+19.79%,-3.77%,+15.00%,+35.69%
TGI,"Triumph Group",23.55,-18.37,-13.42%,+21.08%,-5.80%,-16.19%
THRM,"Gentherm Inc",46.75,+64.11,+47.24%,+14.58%,+34.53%,+51.29%
TILE,"Interface Inc",22.75,+11.67,-9.54%,-5.01%,-1.73%,+19.11%
TISI,"Team Inc",22.75,+105.89,+52.68%,-3.19%,+25.00%,+91.18%
TIVO,"Tivo Corp",12.15,-35.02,-22.12%,-9.33%,-11.31%,-33.79%
TLRD,"Tailored Brands Inc",21.59,+59.58,-1.10%,-14.63%,-31.33%,+70.94%
TMP,Tompkinstrustco,85.26,+11.81,+4.81%,-4.13%,+8.35%,+10.14%
TMST,"Timken Steel Corp",13.68,-20.13,-9.94%,-20.09%,-21.42%,-15.82%
TNC,"Tennant Company",79.15,+26.58,+8.95%,-0.81%,+9.17%,+22.24%
TPRE,"Third Point Reinsurance Ltd Co",13.1,-11.66,-10.58%,+3.15%,-2.24%,-11.78%
TREX,"Trex Company",77.78,+104.14,+43.52%,+15.80%,+32.37%,+96.69%
TRHC,"Tabula Rasa Healthcare Inc",64.43,+251.80,+129.70%,-5.82%,+49.66%,+269.86%
TRST,"Trustco Bank Corp NY",9.2,+16.03,unch,+0.55%,+5.75%,+14.29%
TTEC,"Teletech Hldgs",26.25,-42.91,-34.78%,-27.18%,-19.11%,-34.38%
TTEK,"Tetra Tech Inc",68.9,+73.22,+43.09%,+14.07%,+31.49%,+60.42%
TTI,"Tetra Technologies",4.17,+75.33,-2.34%,-11.28%,-2.80%,+71.60%
TTMI,"TTM Technologies I",19.21,+44.81,+22.59%,+6.49%,+15.86%,+41.88%
TTS,"Tile Shop Hldgs",8.25,-10.02,-14.06%,-4.62%,+21.32%,-44.26%
TVPT,"Travelport Worldwide Ltd",18.52,+34.12,+41.70%,-6.98%,+7.24%,+30.88%
TVTY,"Tivity Health",34,+0.33,-6.98%,-4.23%,-5.69%,-12.03%
TWI,"Titan International",7.32,-25.65,-43.17%,-31.01%,-37.28%,-27.95%
TYPE,"Monotype Imag. Hold.",20.9,+2.13,-13.28%,+0.48%,-2.11%,+10.88%
UBA,"Urstadt Biddle Properties Inc",22.01,+8.47,+1.24%,-3.63%,+7.05%,+4.07%
UCBI,"United Comm Banks",31.05,+15.56,+10.34%,-0.32%,-4.67%,+13.90%
UCTT,"Ultra Clean Holdings",14.75,-34.51,-36.12%,-9.95%,-14.89%,-32.37%
UEIC,"Universal Elect In",43.05,-0.44,-8.89%,+26.06%,+47.68%,-30.11%
UFCS,"United Fire Group I",50.51,+13.89,+10.82%,-8.89%,+1.06%,+14.95%
UFI,"Unifi Inc",32.46,+0.16,-9.51%,-0.31%,+5.39%,+3.31%
UFPI,"Universal Forest Prd",36.62,+26.89,-2.66%,-3.78%,+8.47%,+32.11%
UHT,"Universal Health Realty Income Trust",68.28,-3.79,-9.09%,+0.25%,+10.36%,-8.72%
UIHC,"United Insurance Hld",20.89,+30.19,+21.10%,+7.13%,+5.93%,+34.17%
UNF,"Unifirst Corp",190.85,+38.93,+15.74%,+2.88%,+12.73%,+35.69%
UNT,"Unit Corp",23.65,+33.26,+7.50%,-12.21%,+14.31%,+32.57%
USCR,"U S Concrete Inc",51.8,-36.08,-38.08%,+1.87%,-16.05%,-34.01%
USPH,"U.S. Physical Therapy",111.9,+88.32,+54.99%,+11.68%,+22.36%,+77.06%
UVE,"Universal Insurance Holdings Inc",44.35,+108.49,+62.16%,+24.40%,+32.98%,+88.72%
UVV,"Universal Corp",58.65,-10.81,+11.71%,-15.73%,+23.08%,+3.62%
VAC,"Marriot Vacations Worldwide Cor",117.87,-0.18,-12.82%,+1.27%,-1.18%,+4.66%
VECO,"Veeco Instrument",11.8,-51.32,-20.54%,-23.38%,-29.34%,-45.12%
VG,"Vonage Holdings",13.65,+65.82,+34.22%,+3.41%,+18.70%,+64.86%
VIAV,"Viavi Solutions",10.43,+4.72,+19.34%,+0.87%,+3.37%,-5.61%
VICR,"Vicor Cp",62.85,+249.76,+200.72%,+35.60%,+74.58%,+246.28%
VIVO,"Meridian Bioscience",14.95,+6.32,+6.79%,-8.00%,+6.03%,+10.33%
VRA,"Vera Bradley",13.9,+30.06,+14.12%,-0.36%,+35.48%,+36.14%
VREX,"Varex Imaging Corp",28.16,-11.89,-29.90%,-25.78%,-23.46%,-3.56%
VRTS,"Virtus Inv Prts",132.8,+19.48,+15.43%,+2.08%,+11.88%,+15.43%
VRTU,"Virtusa Corp",52.97,+43.69,+20.17%,+3.46%,+7.62%,+59.07%
VRTV,"Veritiv Corp",39.6,+29.79,+37.02%,-2.22%,+28.36%,+35.15%
