Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",43.71,-6.00,-6.46%,-3.25%,-8.04%,-2.59%
IRBT,"Irobot Corp",113.5,+81.30,+47.98%,+43.22%,+81.86%,+23.56%
IRDM,"Iridium Comm Inc",20.25,+98.90,+71.61%,+17.05%,+33.22%,+96.60%
IRT,"Independence Realty Trust Inc",10.33,+4.50,+2.38%,+1.77%,+6.49%,+1.57%
ITG,"Investment Technology Group",21.88,+9.20,+13.66%,-1.22%,-0.27%,+8.64%
ITGR,"Integer Holdings Corp",79.9,+85.70,+76.38%,+11.83%,+21.06%,+76.38%
ITRI,"Itron Inc",66.4,-6.40,-2.64%,+8.50%,+16.29%,-8.48%
IVC,"Invacare Corp",15.2,-1.90,-9.79%,-14.85%,-7.88%,+12.59%
IVR,"Invesco Mortgage Capital Inc",16.23,-4.50,-8.97%,-2.17%,0.00%,-5.20%
JBSS,"John B Sanfilippo",73.07,+19.30,+15.53%,-4.94%,+7.74%,+17.44%
JBT,"John Bean Technologies Corp",118.3,+30.50,+6.77%,+6.96%,+33.98%,+36.21%
JCP,"J.C. Penney Company Inc",1.77,-57.90,-43.99%,-27.76%,-26.86%,-54.03%
JJSF,"J J Snack Foods",145.5,+11.00,-4.17%,+0.37%,+2.74%,+14.77%
JRVR,"James River Gp HD",40.95,+5.80,+2.35%,-1.06%,+7.96%,+4.62%
KALU,"Kaiser Aluminum",109.59,+10.90,+2.56%,-1.82%,-0.61%,+14.19%
KAMN,"Kaman Corp",65.21,+24.40,+10.83%,-1.53%,-7.86%,+34.79%
KELYA,"Kelly Svcs Cl A",25.21,+7.40,-7.55%,+3.79%,+12.49%,+18.19%
KEM,"Kemet Corp",25.84,+41.80,+71.58%,-0.58%,+29.33%,+22.00%
KFY,"Korn/Ferry International",67.13,+95.60,+62.23%,+1.74%,+22.77%,+106.36%
KIRK,"Kirkland's Inc",9.09,-16.70,-24.03%,-20.12%,-29.15%,-19.70%
KLIC,"Kulicke and Soffa",25.79,+28.30,+5.98%,-2.16%,+7.10%,+38.51%
KN,"Knowles Corp",18.13,+29.70,+23.67%,+4.44%,+25.03%,+24.26%
KOP,"Koppers Holdings Inc",35.45,-19.30,-30.35%,-5.59%,-12.03%,-7.32%
KOPN,"Kopin Cp",2.32,-41.20,-27.50%,-24.18%,-34.28%,-39.11%
KRA,"Kraton Performance Polymers Inc",47.03,+27.20,-2.37%,-2.20%,-3.07%,+40.05%
KRG,"Kite Realty Group Trust",17.48,-8.20,-10.82%,+3.62%,+11.41%,-12.99%
KS,"Kapstone Paper and Packaging Corp",34.35,+35.80,+51.39%,-1.24%,-0.15%,+61.12%
KWR,"Quaker Chemical Corp",180.14,+31.50,+19.46%,+1.46%,+17.85%,+31.46%
LABL,"Multi Color Cp",61.75,-23.90,-17.50%,-6.93%,-11.02%,-20.99%
LAD,"Lithia Motors",86.4,-25.20,-23.94%,-2.98%,-11.61%,-15.99%
LCI,"Lannett Co Inc",5.35,-46.60,-76.94%,-58.04%,-67.67%,-68.90%
LCII,"Lci Industries",92.95,-12.40,-28.50%,+1.09%,+5.99%,-8.24%
LDL,"Lydall Inc",42.8,-13.10,-15.67%,-7.76%,+2.15%,-10.27%
LGIH,"LGI Homes Inc",57.6,+12.20,-23.23%,+11.43%,-5.43%,+37.80%
LGND,"Ligand Pharm",259.69,+115.20,+89.65%,+18.94%,+35.09%,+109.11%
LHCG,"LHC Group Inc",98.93,+64.30,+61.52%,+14.93%,+28.53%,+54.24%
LION,"Fidelity Southern Cp",24.3,+9.90,+11.47%,+1.55%,-0.49%,+13.39%
LKSD,"Lsc Communications Inc",12.23,-16.80,-19.27%,-18.58%,-3.40%,-22.74%
LL,"Lumber Liquidators Holdings Inc",17.43,-55.60,-44.47%,-9.88%,-17.63%,-54.96%
LMAT,"Lemaitre Vascular",37.51,+9.60,+17.81%,+4.19%,+10.06%,+1.96%
LMNX,"Luminex Corp",28.21,+44.90,+43.20%,-16.69%,-0.39%,+48.71%
LNN,"Lindsay Corp",95.77,+10.20,+8.58%,+1.73%,-2.69%,+12.09%
LNTH,"Lantheus Holdings",16.1,-6.40,-21.27%,+11.42%,+15.00%,-5.29%
LOCO,"El Pollo Loco",11.9,+10.30,+20.20%,+2.59%,+12.26%,+3.03%
LPSN,"Liveperson Inc",26.9,+126.10,+133.91%,+15.95%,+39.02%,+109.34%
LQDT,"Liquidity Services",7.2,+20.10,+48.45%,+2.13%,+27.43%,+26.32%
LTC,"Ltc Properties",46.45,+3.70,+6.66%,+10.15%,+12.91%,-2.52%
LTXB,"Legacytexas Fnl",46.27,+25.70,+9.62%,+5.57%,+10.19%,+28.39%
LXP,"Lexington Realty Trust",9.34,-0.90,-3.21%,+6.26%,+8.23%,-3.91%
LXU,"Lsb Industries Inc",8.72,+44.10,-0.46%,+32.72%,+71.99%,+39.97%
LZB,"La-Z-Boy Inc",33.25,+32.10,+6.57%,+9.02%,+6.57%,+40.89%
MANT,"Mantech Intl Cp A",66.32,+61.90,+32.14%,+10.81%,+23.02%,+71.33%
MATW,"Matthews Intl Corp",51.9,-13.50,-1.70%,-1.24%,-5.64%,-12.63%
MATX,"Matson Inc",37.36,+43.10,+25.20%,+3.78%,+9.11%,+54.19%
MCRI,"Monarch Casino",47.05,+27.80,+4.98%,-1.30%,+5.64%,+37.57%
MCS,"Marcus Corp",40.6,+70.50,+48.45%,+5.32%,+28.68%,+67.08%
MDC,"M.D.C. Holdings",31.7,+1.20,-0.56%,+9.16%,+0.38%,+3.06%
MDCO,"Medicines Co",39.61,+5.40,+44.88%,-0.30%,+16.98%,+5.01%
MDXG,"Mimedx Group Inc",5.3,-14.50,-57.97%,+24.71%,-37.05%,-65.83%
MED,"Medifast Inc",228.75,+297.90,+227.68%,+33.24%,+56.15%,+313.73%
MEI,"Methode Electronics",39.65,-2.70,-1.12%,+1.02%,-1.25%,+1.54%
MGLN,"Magellan Health",73.5,-11.10,-23.87%,+1.03%,-19.63%,-5.95%
MGPI,"MGP Ingredients Inc",77.11,+18.80,+0.30%,-6.04%,-12.92%,+35.45%
MHLD,"Maiden Holdings Ltd",3.8,-33.80,-42.42%,-56.32%,-56.57%,-47.59%
MHO,"M/I Homes",25.91,-7.00,-24.68%,+0.19%,-6.73%,+6.15%
MINI,"Mobile Mini Inc",42.9,+30.00,+24.35%,+0.59%,-5.92%,+50.26%
MLI,"Mueller Industries",31.97,+5.90,-9.77%,-3.44%,+5.86%,+10.01%
MMSI,"Merit Medical Sys",58.85,+47.60,+36.23%,+8.38%,+14.72%,+45.13%
MNRO,"Monro Muffler Brak",70.95,+50.80,+24.58%,+5.19%,+26.47%,+51.12%
MNTA,"Momenta Pharma",26.5,+75.10,+89.96%,-10.47%,+12.29%,+64.09%
MOG.A,"Moog Inc Cl A",78.91,-2.20,-9.14%,+5.20%,-3.21%,+8.05%
MOV,"Movado Group Inc",42.6,+42.60,+32.30%,-14.46%,-13.24%,+78.62%
MPAA,"Motorcar Parts Amer",26.54,+7.70,+6.20%,+22.87%,+23.73%,+4.16%
MRCY,"Mercury Sys Inc",54.51,+35.30,+6.15%,+30.63%,+47.60%,+13.87%
MRTN,"Marten Transport L",22.05,+18.50,+8.62%,+0.92%,-3.29%,+35.69%
MSTR,"Microstrategy Cl A",149,+19.40,+13.48%,+14.48%,+15.00%,+17.96%
MTH,"Meritage Corp",43.15,-0.80,-15.72%,0.00%,-4.64%,+6.15%
MTRN,"Materion Corp",63.8,+62.60,+31.28%,+1.75%,+16.96%,+66.15%
MTRX,"Matrix Service Co",20.9,+67.50,+17.42%,+4.76%,+7.73%,+88.29%
MTSC,"M T S Systems Cp",54.1,+10.50,+0.74%,-0.78%,+3.24%,+14.74%
MXL,"Maxlinear Inc",19.28,-15.30,-27.02%,+11.38%,+5.07%,-11.27%
MYE,"Myers Industries",22.25,+16.40,+14.10%,+3.25%,+13.52%,+23.61%
MYGN,"Myriad Genetics Inc",49.79,+70.80,+44.97%,+13.81%,+36.37%,+68.38%
MYRG,"MYR Group Inc",34.77,+23.80,-2.69%,-5.75%,-10.94%,+43.26%
NANO,"Nanometrics Inc",43.81,+51.50,+75.80%,+16.33%,+4.38%,+70.80%
NAVG,"Navigators Grp Inc",70,+33.10,+43.74%,+15.99%,+19.05%,+27.50%
NBHC,"National Bank Holdings Corp",40.15,+26.70,+23.81%,+1.44%,+3.11%,+24.65%
NBTB,"NBT Bancorp Inc",40.48,+21.60,+10.00%,+0.60%,+6.25%,+21.71%
NCI,"Navigant Consulting",23.89,+49.30,+23.08%,+9.79%,-1.93%,+61.86%
NE,"Noble Corp",6.1,+75.40,+34.96%,+4.45%,+9.71%,+83.73%
NEOG,"Neogen Cp",93.44,+85.50,+51.55%,+13.40%,+23.42%,+84.85%
NEWM,"New Media Investment Group Inc",15.9,+4.90,-5.24%,-11.62%,-4.79%,+15.47%
NFBK,"Northfield Bncrp Del",16.28,-0.10,-4.68%,-2.28%,-0.37%,+1.18%
NGVT,"Ingevity Corp",101.01,+63.00,+43.34%,+1.34%,+32.66%,+63.47%
NLS,"Nautilus Group",14.65,-7.00,+9.74%,+2.81%,-2.01%,-12.28%
NMIH,"Nmi Holdings Cmn A",21.6,+90.30,+27.06%,+3.35%,+29.73%,+99.08%
NP,"Neenah Paper",91.25,+17.80,+0.66%,+3.93%,+12.45%,+18.97%
NPK,"National Presto Industries",132.6,+40.20,+33.33%,+6.38%,+17.45%,+34.28%
NPO,"Enpro Industries",75.07,+1.40,-19.72%,-1.73%,+1.91%,+7.78%
NR,"Newpark Resources",10.5,+25.50,+22.09%,-4.98%,-3.23%,+39.07%
NSA,"National Storage Affiliates Tru",28.36,+22.30,+4.04%,-1.63%,+0.85%,+27.75%
NSIT,"Insight Enterpr",55.14,+45.90,+44.01%,+9.69%,+17.57%,+42.30%
NSP,"Insperity Inc",119.85,+197.70,+108.98%,+26.03%,+30.27%,+203.03%
NTGR,"Netgear Inc",70.85,+46.10,+20.60%,+7.59%,+17.20%,+48.07%
NTRI,"Nutrisystem Inc",37,-22.80,-29.66%,-7.50%,-0.80%,-29.59%
NWBI,"Northwest Bancshares",18.22,+16.10,+8.91%,+1.11%,+5.68%,+17.02%
NWN,"Northwest Natural Gas Company",64.9,+2.10,+8.80%,-0.38%,+8.53%,-1.89%
NX,"Quanex Building Products Corp",16.4,-21.30,-29.91%,-7.34%,-2.38%,-14.14%
NYMT,"New York Mtge Trust",6.4,+4.20,+3.73%,+3.06%,+3.90%,+1.91%
OCLR,"Oclaro Inc",9.54,+19.00,+41.54%,+12.77%,+11.45%,+12.24%
ODP,"Office Depot",3.35,-8.40,-5.37%,+33.47%,+41.95%,-20.62%
OFG,"Oriental Financial Group",16.2,+78.00,+72.34%,-2.70%,+14.89%,+79.01%
OFIX,"Orthofix Intl Nv",53.56,+2.40,-2.08%,-11.46%,-1.99%,+11.40%
OIS,"Oil States International",33.85,+48.40,+19.61%,-3.01%,-4.38%,+58.18%
OMCL,"Omnicell Inc",68.75,+50.50,+41.75%,+15.55%,+47.69%,+40.31%
OMI,"Owens & Minor",16.98,-26.80,-10.06%,-10.02%,+4.17%,-37.98%
ONB,"Old National Bncp",20.3,+25.70,+16.33%,+4.37%,+13.09%,+23.03%
OPB,"Opus Bank",28.35,+18.40,+3.85%,+0.18%,-4.22%,+25.17%
ORIT,"Oritani Financial",16.2,+0.50,-1.22%,+1.25%,+1.89%,+0.93%
ORN,"Orion Group Holdings Inc",8.62,+41.40,+10.09%,-6.00%,+11.08%,+55.32%
OSIS,"O S I Systems Inc",77.89,-0.10,+20.98%,-2.34%,+13.58%,-6.11%
OSPN,"Onespan Inc.",18.75,+38.90,+34.89%,+15.03%,-13.39%,+52.44%
OSUR,"Orasure Tech Inc",16.01,-13.20,-15.11%,-4.65%,-5.88%,-21.13%
OXM,"Oxford Industries",93.09,+47.80,+23.81%,+1.05%,+12.81%,+55.51%
PAHC,"Phibro Anl Htlh A",47.2,+31.60,+40.90%,-1.46%,+4.42%,+26.71%
PARR,"Par Petroleum Corp",20.31,+17.60,+5.34%,+15.99%,+14.04%,+14.49%
PATK,"Patrick Inds Inc",64,+25.50,-7.85%,+4.49%,+5.61%,+31.06%
PDCE,"Pdc Energy Inc",52.69,+19.90,+2.23%,-16.34%,-12.89%,+37.36%
PDFS,"Pdf Solutions Inc",8.72,-48.40,-44.46%,-16.95%,-31.01%,-40.72%
PEI,"Pennsylvania Real Estate Investment",10.2,-2.60,-14.21%,-3.95%,-7.36%,-0.10%
PENN,"Penn Natl Gaming Inc",34.46,+48.40,+9.99%,+7.52%,+1.12%,+64.49%
PERY,"Perry Ellis Int",27.53,+20.90,+9.94%,-1.82%,+0.11%,+23.51%
PES,"Pioneer Energy Services Corp",3.2,+67.60,+4.92%,-3.03%,-41.82%,+82.86%
PETS,"Petmed Express Inc",36.69,-5.60,-19.36%,-1.19%,+2.00%,+1.94%
PFBC,"Preferred Bank La",61.21,+7.30,+4.13%,-1.65%,-3.91%,+12.29%
PFS,"Provident Financial Services",25.23,-2.40,-6.45%,-1.21%,-9.70%,+1.98%
PGNX,"Progenics Pharmaceut",7.83,+22.90,+31.60%,-1.94%,+3.03%,+24.48%
PGTI,"Pgt Inc",24.3,+82.80,+44.21%,+1.25%,+17.39%,+85.50%
PJC,"Piper Jaffray Companies",77,+23.90,-10.72%,-0.45%,+2.94%,+38.12%
PKE,"Park Electrochemical Corp",21.38,+18.30,+8.80%,-3.30%,+3.43%,+18.78%
PLAB,"Photronics Inc",10.7,+36.20,+25.51%,+18.89%,+22.99%,+37.18%
PLAY,"Dave & Buster's Ente",58.17,+14.40,+5.44%,+18.35%,+39.70%,-0.51%
PLCE,"Children's Place Inc",140.75,+28.10,-3.16%,+14.52%,+9.32%,+36.52%
PLUS,"Eplus Inc",103.65,+34.50,+37.83%,+5.07%,+13.96%,+26.87%
PLXS,"Plexus Cp",63.29,+17.60,+4.23%,+6.51%,+8.84%,+23.73%
PMT,"Pennymac Mortgage Investment Trust",19.98,+20.10,+24.33%,+3.58%,+6.73%,+15.56%
POWI,"Power Integratn",73.35,+0.10,-0.27%,+2.59%,-2.40%,+3.46%
POWL,"Powell Inds Inc",39.15,+42.80,+36.65%,+6.82%,+15.79%,+38.10%
PPBI,"Pacific Premier Bncp",39.55,+7.70,-1.13%,+6.89%,-4.24%,+8.36%
PRA,"Pro-Assurance Corp",48.35,-6.00,-15.40%,+17.07%,+25.91%,-9.29%
PRAA,"Pra Group Inc",36.55,+17.10,+10.09%,-6.76%,-5.31%,+22.86%
PRFT,"Perficient Inc",28.73,+60.10,+50.66%,+9.16%,+10.03%,+61.59%
PRGS,"Progress Software",40.93,+16.00,-3.85%,+11.25%,+8.05%,+22.99%
PRLB,"Proto Labs Inc",155.45,+111.90,+50.92%,+24.71%,+28.90%,+122.23%
PRSC,"Providence Svc Cp",67.14,+18.80,+13.14%,-4.20%,-6.75%,+30.90%
PSB,"Business Parks",130.43,+0.80,+4.27%,+2.08%,+6.42%,-2.19%
PUMP,"Propetro Holding Corp",15.22,+13.60,-24.50%,-7.42%,-6.45%,+34.57%
PVAC,"Penn Va Corp",88.94,+129.00,+127.41%,+5.23%,+28.97%,+134.05%
QHC,"Quorum Health Corp",4.55,-1.70,-27.08%,-5.99%,+10.98%,+5.57%
QLYS,"Qualys Inc",91.05,+80.80,+53.41%,+4.54%,+18.32%,+99.89%
QNST,"Quinstreet Inc",15.17,+133.40,+81.03%,+14.40%,+10.65%,+201.89%
QSII,"Quality Systems Inc",22.89,+67.20,+68.56%,+13.71%,+30.06%,+49.71%
RAVN,"Raven Industries Inc",48.4,+67.70,+40.90%,+24.74%,+28.04%,+80.93%
RCII,"Rent-A-Center Inc",14.74,+33.20,+32.79%,-0.67%,+55.32%,+18.11%
RECN,"Resources Connect",16.55,+22.80,+7.12%,+4.09%,-0.60%,+37.34%
REGI,"Renewable Energy",26.95,+159.50,+128.39%,+58.06%,+50.98%,+124.58%
REI,"Ring Energy Inc",11.8,-12.10,-15.11%,-4.53%,-14.55%,-1.58%
REX,"Rex American Resources Corp",80.58,-4.60,-2.67%,+4.65%,+6.00%,-14.78%
RGEN,"Repligen Cp",54.88,+45.80,+51.27%,+13.55%,+25.64%,+29.22%
RGNX,"Regenxbio Inc",70.45,+171.80,+111.88%,+0.21%,+29.98%,+233.10%
RGR,"Sturm Ruger & Company",65.45,+44.30,+17.19%,+20.76%,+6.86%,+36.35%
RGS,"Regis Corp",21.39,+67.40,+39.26%,+22.51%,+23.71%,+75.18%
RH,"Restoration Hardware Holdings",159,+114.60,+84.43%,+17.03%,+62.69%,+252.08%
RLI,"Rli Corp",76.97,+45.50,+26.89%,+2.96%,+17.19%,+41.54%
RMAX,"Re/Max Holdings Inc",49.25,-19.50,+1.55%,-3.05%,-5.47%,-17.37%
RMBS,"Rambus Inc",12.22,-11.20,-14.06%,-1.13%,-9.21%,-4.61%
ROCK,"Gibraltar Ind Inc",45.4,+59.10,+37.58%,+4.49%,+14.50%,+60.42%
ROG,"Rogers Corp",138.07,+13.30,-14.73%,+18.44%,+21.16%,+17.49%
ROIC,"Retail Opp Invts Cp",19.74,+3.80,-1.05%,+4.39%,+8.94%,-0.65%
RPT,"Ramco-Gershenson Properties Trust",13.96,+9.20,-5.23%,+6.16%,+13.50%,+6.40%
RRD,"Donnelley [R.R.] & Sons Co",5.06,-46.00,-45.59%,-14.24%,-18.91%,-44.88%
RRGB,"Red Robin Gourm",41.3,-25.40,-26.77%,-12.68%,-17.97%,-28.92%
RTEC,"Rudolph Technologies",27.8,+14.60,+16.32%,-2.80%,-17.01%,+26.94%
RUTH,"Ruth's Hospitality",30.8,+58.70,+42.26%,+6.39%,+16.01%,+57.14%
RWT,"Redwood Trust",16.98,+6.20,+14.57%,+1.01%,+3.79%,+0.89%
RYAM,"Rayonier Advanced Materials Inc",20.9,+44.90,+2.20%,+15.85%,+16.69%,+54.02%
SAFT,"Safety Ins Group Inc",96.7,+38.70,+20.27%,+5.57%,+12.44%,+35.53%
SAH,"Sonic Automotive",21.5,+14.50,+16.53%,+5.65%,+0.94%,+31.10%
SAIA,"Saia Inc",79.25,+32.20,+12.01%,+5.18%,-3.82%,+47.72%
SANM,"Sanmina Corp",30.8,-11.10,-6.67%,+5.84%,+6.94%,-14.56%
SBCF,"Seacoast Banking Cp",31.62,+36.70,+25.43%,+7.88%,+1.41%,+38.38%
SBSI,"Southside Bancshares",35.6,+7.30,+5.70%,+3.82%,+4.25%,+8.80%
SCHL,"Scholastic Cp",42.04,+6.40,+4.81%,+0.67%,-6.56%,+8.29%
SCL,"Stepan Company",89.21,+18.00,+12.97%,+1.86%,+22.71%,+16.43%
SCSC,"Scansource Inc",40.65,+11.70,+13.55%,-1.45%,+3.83%,+7.97%
SCVL,"Shoe Carnival Inc",44.46,+97.30,+66.21%,+41.73%,+38.03%,+173.60%
SEDG,"Solaredge Tech",47.95,+31.90,+27.70%,-9.95%,-14.15%,+79.25%
SEM,"Select Medical Holdings Corp",19.8,+10.10,+12.18%,-4.81%,+9.39%,+15.12%
SENEA,"Seneca Foods Cp A",32.3,+12.00,+5.04%,+19.85%,+19.19%,+12.15%
SFBS,"Servisfirst Bancs",43.1,+20.20,+3.86%,+2.01%,+2.59%,+25.55%
SFLY,"Shutterfly Inc",77.68,+36.50,+56.14%,-5.57%,-17.48%,+72.66%
SFNC,"Simmons First Natl",31.6,+19.00,+10.68%,+6.04%,-1.25%,+20.73%
SHAK,"Shake Shack Inc",60.45,+86.10,+39.93%,-3.02%,+1.39%,+97.23%
SHOO,"Steven Maddens Ltd",58.15,+41.90,+24.52%,+7.59%,+10.03%,+38.95%
SIGI,"Selective Ins Group",64.2,+25.90,+9.37%,+7.36%,+12.93%,+27.13%
SJI,"South Jersey Industries",33.18,-2.60,+6.24%,-2.21%,+0.18%,-6.54%
SKYW,"Skywest Inc",65.3,+74.40,+22.98%,+9.02%,+14.56%,+91.50%
SLCA,"U.S. Silica Holdings Inc",21.19,-32.80,-34.92%,-21.40%,-31.49%,-17.52%
SMCI,"Super Micro Computer",20.51,-21.92,-1.98%,-7.19%,-14.90%,-25.01%
SMP,"Standard Motor Products",50.77,+15.00,+13.05%,+4.16%,+12.20%,+14.76%
SMTC,"Semtech Corp",59.75,+78.60,+74.71%,+25.92%,+23.45%,+60.62%
SNBR,"Sleep Number Corporation",33.7,+9.60,-10.35%,+18.29%,+20.49%,+12.18%
SONC,"Sonic Cp",35.86,+43.20,+30.49%,+2.02%,+47.69%,+52.34%
SPOK,"Spok Holdings Inc",15.35,-7.10,-1.92%,+5.86%,-0.32%,-7.81%
SPPI,"Spectrum Pharma Inc",21.53,+21.80,+13.61%,+1.13%,+11.61%,+128.07%
SPSC,"Sps Commerce Inc",98.27,+86.50,+102.24%,+14.55%,+32.03%,+63.24%
SPTN,"Spartannash Company",21.35,-12.20,-19.98%,-10.89%,-13.77%,-11.08%
SPXC,"SPX Corp",33.99,+28.90,+8.28%,-8.38%,-0.79%,+43.18%
SR,"Spire Inc",74.55,-0.30,-0.80%,+4.12%,+4.63%,-3.62%
SRCI,"Src Energy Inc",9.31,+6.40,+9.14%,-17.76%,-28.05%,+23.47%
SRDX,"Surmodics Inc",78.75,+229.20,+181.25%,+33.93%,+52.03%,+208.22%
SSD,"Simpson Manufacturing Company",76.77,+69.30,+33.72%,+5.22%,+21.26%,+78.24%
SSP,"E.W. Scripps Company",14.67,-12.20,-6.14%,+11.98%,+17.45%,-19.17%
SSTK,"Shutterstock Inc",55.04,+61.90,+27.91%,+19.47%,+16.14%,+71.68%
STBA,"S&T Bancorp Inc",46.66,+27.10,+17.21%,+4.24%,+3.30%,+30.88%
STC,"Stewart Information Services Corp",44.78,+21.50,+5.86%,-1.45%,+6.14%,+24.91%
STMP,"Stamps.Com Inc",248.45,+33.30,+32.15%,-4.81%,-0.94%,+30.35%
STRA,"Strayer Education",138.77,+81.10,+54.91%,+17.76%,+26.96%,+76.19%
SUP,"Superior Industries International",21.7,+43.60,+46.13%,+18.26%,+24.00%,+45.15%
SUPN,"Supernus Pharm",44.3,-10.60,+11.17%,-16.34%,-21.38%,-1.01%
SVU,"Supervalu Inc",32.29,+54.80,+49.49%,-0.09%,+74.63%,+63.41%
SWM,"Schweitzer-Mauduit International",40.69,+2.20,-10.30%,-1.93%,-7.12%,+7.93%
SXC,"Suncoke Energy Inc",11.16,+12.10,-6.92%,-2.19%,-17.58%,+18.72%
SXI,"Standex International Corp",107.9,+13.20,+5.94%,+4.10%,+8.17%,+13.10%
SYKE,"Sykes Enterprises",30.24,+11.40,-3.85%,+1.96%,+7.42%,+15.51%
TBI,"Trueblue Inc",29.3,+36.10,+6.55%,+8.32%,+13.57%,+46.50%
TCMD,"Tactile Systems Technology Inc",67.67,+127.70,+133.51%,+40.77%,+36.35%,+106.56%
TG,"Tredegar Corp",21.95,+27.90,+14.32%,-15.74%,-7.97%,+33.84%
TGI,"Triumph Group",20.8,-26.00,-23.53%,-0.24%,-1.89%,-19.22%
THRM,"Gentherm Inc",49.2,+67.30,+54.96%,+8.61%,+38.98%,+63.46%
TILE,"Interface Inc",23.55,+14.50,-6.36%,+5.13%,+3.74%,+23.95%
TISI,"Team Inc",23.3,+85.40,+56.38%,+6.88%,+9.65%,+80.62%
TIVO,"Tivo Corp",13.65,-22.60,-12.50%,+12.35%,-5.21%,-24.17%
TLRD,"Tailored Brands Inc",23.54,+68.30,+7.83%,+16.77%,-28.25%,+96.82%
TMP,Tompkinstrustco,87.87,+14.50,+8.01%,+2.56%,+4.27%,+17.22%
TMST,"Timken Steel Corp",14.01,-15.00,-7.77%,+0.79%,-20.08%,-4.82%
TNC,"Tennant Company",76.55,+22.20,+5.37%,-5.90%,-2.86%,+25.08%
TPRE,"Third Point Reinsurance Ltd Co",13.4,-7.10,-8.53%,+6.35%,+0.37%,-3.94%
TREX,"Trex Company",84.7,+122.10,+56.29%,+8.95%,+43.77%,+126.62%
TRHC,"Tabula Rasa Healthcare Inc",87.67,+321.10,+212.55%,+50.53%,+60.71%,+333.80%
TRST,"Trustco Bank Corp NY",9.25,+14.20,+0.54%,+1.65%,+6.32%,+18.59%
TTEC,"Teletech Hldgs",26.2,-40.50,-34.91%,-18.51%,-25.78%,-33.33%
TTEK,"Tetra Tech Inc",69.8,+68.20,+44.96%,+14.80%,+27.02%,+69.62%
TTI,"Tetra Technologies",4.59,+88.70,+7.49%,+6.50%,+8.77%,+141.58%
TTMI,"TTM Technologies I",18.7,+28.50,+19.34%,+7.72%,+3.72%,+34.73%
TTS,"Tile Shop Hldgs",7.65,-18.90,-20.31%,-7.83%,+6.25%,-50.00%
TVPT,"Travelport Worldwide Ltd",18.57,+27.40,+42.08%,-1.75%,+5.87%,+24.97%
TVTY,"Tivity Health",34.4,-0.90,-5.88%,+2.08%,-1.85%,-8.39%
TWI,"Titan International",7.48,-18.50,-41.93%,-29.37%,-35.57%,-10.53%
TYPE,"Monotype Imag. Hold.",20.6,+2.00,-14.52%,-0.24%,-4.63%,+13.50%
UBA,"Urstadt Biddle Properties Inc",22.75,+11.90,+4.65%,+2.20%,+4.12%,+10.87%
UCBI,"United Comm Banks",30.34,+10.10,+7.82%,+1.03%,-6.53%,+15.67%
UCTT,"Ultra Clean Holdings",15.26,-32.70,-33.91%,+13.71%,-13.39%,-32.75%
UEIC,"Universal Elect In",43.2,+1.00,-8.57%,+23.61%,+45.70%,-23.40%
UFCS,"United Fire Group I",49.53,+11.00,+8.67%,-17.85%,-7.66%,+16.49%
UFI,"Unifi Inc",31.81,-3.60,-11.32%,+5.44%,+0.95%,+1.21%
UFPI,"Universal Forest Prd",37.46,+22.80,-0.43%,+1.68%,+1.85%,+34.65%
UHT,"Universal Health Realty Income Trust",76.25,+10.10,+1.52%,+13.28%,+22.65%,+1.88%
UIHC,"United Insurance Hld",20.83,+29.70,+20.75%,+0.34%,+0.68%,+30.92%
UNF,"Unifirst Corp",185.2,+27.30,+12.31%,-1.04%,+4.28%,+34.06%
UNT,"Unit Corp",26.29,+55.20,+19.50%,+5.58%,+20.38%,+64.11%
USCR,"U S Concrete Inc",48.2,-44.60,-42.38%,-4.55%,-20.92%,-33.70%
USPH,"U.S. Physical Therapy",125.25,+118.60,+73.48%,+19.57%,+34.17%,+117.26%
UVE,"Universal Insurance Holdings Inc",44.6,+111.30,+63.07%,+0.45%,+25.11%,+97.78%
UVV,"Universal Corp",59.8,-8.10,+13.90%,-13.46%,-9.60%,+5.84%
VAC,"Marriot Vacations Worldwide Cor",119,-4.30,-11.99%,-0.09%,-1.03%,+4.81%
VECO,"Veeco Instrument",12,-46.40,-19.19%,-18.09%,-29.62%,-37.82%
VG,"Vonage Holdings",14.18,+73.30,+39.43%,+10.69%,+23.84%,+75.06%
VIAV,"Viavi Solutions",11.2,+16.70,+28.15%,+10.67%,+17.77%,+10.78%
VICR,"Vicor Cp",62.45,+210.20,+198.80%,+8.51%,+42.42%,+238.48%
VIVO,"Meridian Bioscience",15.7,+12.30,+12.14%,-0.63%,+6.08%,+13.77%
VRA,"Vera Bradley",14.66,+47.70,+20.36%,+10.31%,+25.84%,+44.72%
VREX,"Varex Imaging Corp",31.4,-1.80,-21.83%,-17.89%,-15.04%,+5.58%
VRTS,"Virtus Inv Prts",129,+16.70,+12.13%,-3.19%,+2.75%,+21.81%
VRTU,"Virtusa Corp",58.26,+60.90,+32.17%,+10.28%,+20.00%,+64.95%
VRTV,"Veritiv Corp",47.75,+66.60,+65.22%,+24.67%,+43.61%,+72.07%
VSI,"Vitamin Shoppe Inc",12.8,+136.90,+190.91%,+53.29%,+150.98%,+143.81%
