Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
AIT,"Applied Industrial Technologies",72.95,-0.6,-0.82%,74.1,72.75,151800,07/30/18
AJRD,"Aerojet Rocketdyne Holdings",27.72,-0.35,-1.25%,28.1,27.69,697100,07/30/18
AKR,"Acadia Realty Trust",26.51,0.15,+0.57%,26.61,25.86,315000,07/30/18
AKS,"AK Steel Holding Corp",5.36,0.11,+2.10%,5.38,5.23,18137400,07/30/18
ALG,"Alamo Group",89.5,-1.53,-1.68%,91.63,89.34,23600,07/30/18
ALGT,"Allegiant Travel Com",124.55,-0.3,-0.24%,125.75,123.35,163000,07/30/18
ALRM,Alarm.Com,41.77,-1.01,-2.36%,43.24,41.28,161500,07/30/18
AMAG,"Amag Pharmaceuticals",21.25,-0.8,-3.63%,22.65,21.15,987700,07/30/18
AMBC,"Ambac Financial Grp",19.9,-0.02,-0.10%,20.23,19.83,206100,07/30/18
AMED,"Amedisys Inc",93.44,-0.32,-0.34%,94.47,92.08,277500,07/30/18
AMN,"Amn Healthcare Services Inc",60.1,-1,-1.64%,61.2,60,359100,07/30/18
AMPH,"Amphastar Pharma",17.13,-0.06,-0.35%,17.48,17.12,77500,07/30/18
AMSF,"Amerisafe Inc",63.25,-0.05,-0.08%,63.97,63.15,36900,07/30/18
AMWD,"Amer Woodmark Cp",83.2,1.1,+1.34%,84.5,81.7,143600,07/30/18
ANDE,"Andersons Inc",34.33,-0.08,-0.22%,34.75,34.2,118900,07/30/18
ANF,"Abercrombie & Fitch Company",23.58,0.43,+1.86%,23.7,22.97,1950100,07/30/18
ANGO,"Angiodynamics Inc",21.09,-0.33,-1.54%,21.51,20.12,304600,07/30/18
ANIK,"Anika Therapeutics",39.43,-0.62,-1.55%,40.65,38.92,281100,07/30/18
ANIP,"ANI Pharma Inc",67.41,-0.67,-0.98%,69.47,66.5,109700,07/30/18
APEI,"American Pub. Edu.",44.2,-0.55,-1.23%,45.1,44.15,50300,07/30/18
APOG,"Apogee Entrpr Inc",49.18,-0.03,-0.06%,49.74,49.08,81700,07/30/18
ARCB,"Arcbest Corp",44.8,0.4,+0.90%,45.8,44.55,366300,07/30/18
ARI,"Apollo Commercial Real Estate",18.98,0.13,+0.69%,19.01,18.83,1807100,07/30/18
AROC,"Archrock Inc",13.6,0.45,+3.42%,13.65,13.25,779300,07/30/18
ARR,"Armour Residential R",23.7,0.18,+0.77%,23.85,23.5,702700,07/30/18
ASGN,"On Assignment",88.44,-2.01,-2.22%,91.69,88.38,304700,07/30/18
ASIX,"Advansix Inc",39.3,-0.15,-0.38%,40.38,39.2,86600,07/30/18
ASNA,"Ascena Retail Grp",3.53,0.11,+3.22%,3.58,3.4,1182400,07/30/18
ASTE,"Astec Inds Inc",47,-1.27,-2.63%,49.13,46.95,485400,07/30/18
ATNI,"Atn International",63.49,1.29,+2.07%,65.04,60,45700,07/30/18
ATU,"Actuant Corp",27.75,-0.2,-0.72%,28.25,27.7,245100,07/30/18
AVA,"Avista Corp",50.3,0.09,+0.18%,50.49,50.19,587200,07/30/18
AVAV,"Aerovironment Inc",72.66,0.57,+0.79%,73.68,71.21,329000,07/30/18
AVD,"American Vanguard Corp",21.25,0,unch,21.55,21.2,43600,07/30/18
AVP,"Avon Products",1.58,0.06,+3.95%,1.59,1.5,4310300,07/30/18
AWR,"American States Water Company",59.69,-0.64,-1.06%,60.27,59.45,241000,07/30/18
AXE,"Anixter International Inc",71.35,1.35,+1.93%,71.65,70.05,326400,07/30/18
AXL,"American Axle & Manufacturing",16.77,0.68,+4.23%,16.86,16.08,1620400,07/30/18
AZZ,"Azz Inc",53.35,-0.35,-0.65%,54.15,53.25,101600,07/30/18
B,"Barnes Group",66.47,-1.83,-2.68%,68.3,66.37,301400,07/30/18
BABY,"Natus Medical Inc",35.2,0.65,+1.88%,35.3,34.1,349900,07/30/18
BANC,"First Pactrust Bancorp",19.65,-0.35,-1.75%,20.2,19.6,373200,07/30/18
BANR,"Banner Corp",62.83,-0.03,-0.05%,63.7,62.77,229200,07/30/18
BCC,"Boise Cascade L.L.C.",42.9,-0.05,-0.12%,43.45,42.72,404900,07/30/18
BCOR,"Blucora Inc",35.15,-1.25,-3.43%,36.6,35.06,235400,07/30/18
BCPC,"Balchem Cp",97.99,-0.54,-0.55%,99.04,97.5,74500,07/30/18
BEAT,"Biotelemetry Inc",51.65,-1.1,-2.09%,53.54,51.55,368000,07/30/18
BEL,"Belmond Ltd",11.2,0.2,+1.82%,11.35,11,341900,07/30/18
BELFB,"Bel Fuse Inc Cl B",22.75,0.6,+2.71%,23.1,22.05,11100,07/30/18
BFS,"Saul Centers",52.93,0.65,+1.24%,53.26,52.16,25700,07/30/18
BGFV,"Big 5 Sporting",6.5,0.15,+2.36%,6.65,6.35,257800,07/30/18
BGG,"Briggs & Stratton Corp",17.07,0.12,+0.71%,17.3,17,221400,07/30/18
BGS,"B&G Foods Holdings",31.8,0.6,+1.92%,31.85,31.1,544400,07/30/18
BHE,"Benchmark Electronics",24.15,0,unch,24.95,24.1,373300,07/30/18
BHLB,"Berkshire Hills Bancorp",40.6,0.05,+0.12%,40.95,40.45,186200,07/30/18
BJRI,"Bj's Restaurants Inc",60.9,-3.1,-4.84%,64.6,60.5,604000,07/30/18
BKE,"Buckle Inc",24.05,0.9,+3.89%,24.3,23.15,411600,07/30/18
BKS,"Barnes & Noble",6.05,0.1,+1.68%,6.1,5.9,734100,07/30/18
BLD,"Topbuild Corp",74.56,0.03,+0.04%,76.11,74.47,207400,07/30/18
BMI,"Badger Meter",50.35,-0.45,-0.89%,51.05,50.33,75800,07/30/18
BNED,"Barnes & Noble Education Inc C",5.59,0.23,+4.29%,5.69,5.35,259700,07/30/18
BOFI,"Bofi Holding Inc",38.72,-0.11,-0.28%,39.66,38.69,565200,07/30/18
BPFH,"Boston Pvt Finl Hldg",14.45,-0.05,-0.34%,14.65,14.4,409800,07/30/18
BRC,"Brady Corp",37.25,0.35,+0.95%,37.45,36.79,120900,07/30/18
BRKL,"Brookline Bancorp",18.25,-0.25,-1.35%,18.7,18.2,327000,07/30/18
BRKS,"Brooks Automation",30.21,-0.86,-2.77%,31.24,30.13,392500,07/30/18
BRS,"Bristow Group Inc",14.15,0.15,+1.07%,14.44,14.11,358900,07/30/18
CACI,"Caci International",171,-5.15,-2.92%,177.6,170.68,170900,07/30/18
CAL,"Caleres Inc",33.36,0.08,+0.24%,33.83,33.25,227400,07/30/18
CALM,"Cal-Maine Foods In",44.7,-0.3,-0.67%,45.05,44.25,356600,07/30/18
CAMP,"Calamp Corp",22.52,0.26,+1.17%,22.69,22.05,290800,07/30/18
CASH,"Meta Financial Grp",89.5,-1.3,-1.43%,91,88.75,96900,07/30/18
CATM,"Cardtronics Inc",24.76,-0.15,-0.60%,25.32,24.7,319200,07/30/18
CATO,"Cato Corp",25.05,-0.05,-0.20%,25.2,24.5,281400,07/30/18
CBB,"Cincinnati Bell Inc",13.3,0.25,+1.92%,13.6,12.92,220300,07/30/18
CBL,"Cbl & Associates Properties",5.37,0.18,+3.47%,5.43,5.13,2455100,07/30/18
CBM,"Cambrex Corp",61.35,0.05,+0.08%,61.95,61.03,317900,07/30/18
CBU,"Community Bank System",63.71,-0.5,-0.78%,64.58,63.66,137600,07/30/18
CCMP,"Cabot Microelectron",118.23,-0.65,-0.55%,120.39,116.98,205500,07/30/18
CCOI,"Cogent Comm Hldgs",51.95,-0.25,-0.48%,52.9,51.7,269000,07/30/18
CCRN,"Cross Ctry Hlthcr",11.61,-0.12,-1.02%,11.89,11.57,141900,07/30/18
CDR,"Cedar Shopping Centers Inc",4.62,0.07,+1.54%,4.66,4.5,442100,07/30/18
CECO,"Career Education",18.22,-0.01,-0.05%,18.4,18.08,344100,07/30/18
CEIX,"Consol Energy Inc",40.47,-0.5,-1.22%,41.49,40.15,217400,07/30/18
CENT,"Central Garden",42.69,0.1,+0.23%,43.2,42.36,61500,07/30/18
CENTA,"Central Garden & Pet",39.67,0.06,+0.15%,39.82,39.15,112300,07/30/18
CENX,"Century Aluminum C",12.92,-0.12,-0.92%,13.22,12.87,948900,07/30/18
CEVA,"Ceva Inc",30.2,-0.65,-2.11%,31.3,30.15,105500,07/30/18
CHCO,"City Holding Co",81.03,-0.75,-0.92%,82.75,80.8,77400,07/30/18
CHCT,"Community Healthcare Trust Inc",29.58,-0.25,-0.84%,29.89,29.56,63400,07/30/18
CHS,"Chico's Fas",8.89,0.27,+3.13%,9.01,8.61,2442800,07/30/18
CHSP,"Chesapeake Lodging Trust",31.35,0.23,+0.74%,31.53,31.02,214700,07/30/18
CHUY,"Chuy's Holdings Inc",32.1,-0.35,-1.08%,32.7,32.05,43200,07/30/18
CIR,"Circor International",43.09,-0.04,-0.09%,44.15,42.53,327700,07/30/18
CJ,"C&J Energy Services Inc",23.62,0.09,+0.38%,24.62,23.61,966300,07/30/18
CKH,"Seacor Smit Inc",53.48,0.23,+0.43%,54.99,53.02,115300,07/30/18
CLD,"Cloud Peak Energy Inc",2.71,0,unch,2.74,2.53,974800,07/30/18
CLDT,"Chatham Lodging Trust [Reit]",21.25,-0.04,-0.19%,21.38,21.16,156000,07/30/18
CLW,"Clearwater Paper Corp",23,1.1,+5.02%,23.2,21.65,254900,07/30/18
CMO,"Capstead Mortgage Corp",8.37,0.08,+0.97%,8.43,8.25,627300,07/30/18
CMTL,"Comtech Telecom Co",33.03,-0.42,-1.24%,33.67,33,71800,07/30/18
CNMD,"C O N M E D Cp",73.09,-0.35,-0.48%,74.09,72.59,124200,07/30/18
CNSL,"Consolidated Communications Holdings Inc",12.57,0.09,+0.72%,12.8,12.38,423600,07/30/18
COHU,"Cohu Inc",24.95,-0.59,-2.31%,25.63,24.92,153800,07/30/18
COKE,"Coca Cola Bot Cons",142.9,2.97,+2.12%,143.19,138,37200,07/30/18
COLB,"Columbia Banking Sys",40.8,-0.51,-1.23%,41.47,40.77,205600,07/30/18
CORE,"Core Mark Holding",24.31,0.37,+1.55%,24.56,23.62,235400,07/30/18
CORT,"Corcept Therapeutics",12.82,0.09,+0.71%,12.98,12.5,889400,07/30/18
CPF,"Central Pacific Financial Co",27.76,-0.33,-1.17%,28.35,27.74,122900,07/30/18
CPLA,"Capella Education Co",104.15,-0.4,-0.38%,105.35,103.75,55000,07/30/18
CPS,"Cooper Std Hldg Inc",133.62,-0.45,-0.34%,136.25,133.48,171800,07/30/18
CPSI,"Computer Programs",31,-2.85,-8.42%,33.95,30.65,313500,07/30/18
CRAY,"Cray Inc",23.95,-0.5,-2.04%,24.4,23.7,258000,07/30/18
CROX,"Crocs Inc",17.91,-0.17,-0.94%,18.2,17.76,1107800,07/30/18
CRR,"Carbo Ceramics",9.55,-0.23,-2.35%,10.01,9.52,528100,07/30/18
CRVL,"Corvel Cp",54.7,-0.1,-0.18%,56,54.65,18500,07/30/18
CRY,Cryolife,28.95,-0.7,-2.36%,29.55,28.9,67700,07/30/18
CRZO,"Carrizo Oil & Gas",28.39,0.67,+2.42%,28.61,28.01,1124600,07/30/18
CSGS,"C S G Sys Intl",40.38,-0.84,-2.04%,41.76,40.24,144800,07/30/18
CTB,"Cooper Tire & Rubber Company",28.15,1.55,+5.83%,28.95,26.6,1148400,07/30/18
CTRE,"Caretrust REIT Inc",16.6,0.14,+0.85%,16.67,16.29,236600,07/30/18
CTRL,"Control4 Corp",25.1,-0.11,-0.44%,25.71,25.09,204700,07/30/18
CTS,"Cts Corp",34.85,-0.5,-1.41%,35.45,34.75,116800,07/30/18
CUB,"Cubic Corp",66.5,-1.25,-1.85%,68.25,66.4,52200,07/30/18
CUBI,"Customers Bancorp",25.04,-0.77,-2.98%,25.88,25.04,313300,07/30/18
CUTR,"Cutera Inc",38.65,-3.5,-8.30%,42.28,38.13,282600,07/30/18
CVBF,"Cvb Financial Corp",23.65,0.01,+0.04%,23.95,23.59,501300,07/30/18
CVCO,"Cavco Inds Inc",206.5,-2.3,-1.10%,211.3,206.35,39800,07/30/18
CVGW,"Calavo Growers Inc",92.5,0.25,+0.27%,93.25,91.25,60500,07/30/18
CWT,"California Water Service Group Holding",40.5,-0.6,-1.46%,41.15,40.33,231700,07/30/18
CYH,"Community Health Systems",3.35,0.23,+7.37%,3.37,3.1,2667800,07/30/18
CYTK,Cytokinetics,7.45,0,unch,7.6,7.3,229700,07/30/18
DAKT,"Daktronics Inc",8.38,0.06,+0.72%,8.42,8.3,152200,07/30/18
DAR,"Darling International Inc",19.92,-0.08,-0.40%,20.09,19.88,845900,07/30/18
DBD,"Diebold Nixdorf Inc",10.95,0.1,+0.92%,11.15,10.65,1359900,07/30/18
DCOM,"Dime Community Bncsh",17.4,-0.5,-2.79%,18.15,17.35,553900,07/30/18
DDD,"3D Systems Corp",12.48,0.07,+0.56%,12.61,12.2,2289200,07/30/18
DEA,"Easterly Government Properties",18.8,-0.05,-0.27%,18.92,18.73,667600,07/30/18
DEPO,"Depomed Inc",8.68,0.43,+5.21%,8.68,8.19,1077500,07/30/18
DF,"Dean Foods Company",9.89,0.1,+1.02%,9.95,9.71,665700,07/30/18
DFIN,"Donnelly Financial Solutions Inc",20.94,0.22,+1.06%,21,20.69,183000,07/30/18
DGII,"Digi Intl Inc",13.55,0,unch,13.9,13.3,158400,07/30/18
DIN,"Dineequity Inc",71.56,-0.25,-0.35%,72.79,70.68,368500,07/30/18
DIOD,"Diodes Inc",36.84,-0.72,-1.92%,37.84,36.49,243600,07/30/18
DNR,"Denbury Resources",4.68,0.49,+11.69%,4.7,4.33,12803600,07/30/18
DORM,"Dorman Products Inc",73.68,1.51,+2.09%,75,72.34,123900,07/30/18
DPLO,"Diplomat Pharmacy Inc",21.41,-0.49,-2.24%,22.11,21.34,1000900,07/30/18
DRH,"Diamondrock Hospitality Company",11.72,-0.02,-0.17%,11.79,11.66,1566900,07/30/18
DSPG,"D S P Group Inc",12.25,-0.55,-4.30%,13.25,12.1,134600,07/30/18
DSW,"DSW Inc",27.1,0.29,+1.08%,27.36,26.81,1177700,07/30/18
DXPE,"Dxp Enterprise",40.3,-0.3,-0.74%,41.49,40.1,40100,07/30/18
EBIX,"Ebix Inc",78.8,-2.7,-3.31%,81.79,78.75,105000,07/30/18
EBS,"Emergent Biosolutions",52.99,-0.59,-1.10%,53.82,52.83,551000,07/30/18
ECHO,"Echo Global Logistic",32.35,-0.05,-0.15%,33.95,32.25,772100,07/30/18
ECOL,"US Ecology Inc",66.1,-0.8,-1.20%,67.5,66.05,41200,07/30/18
ECPG,"Encore Capital Grp",36.35,-0.05,-0.14%,36.85,36.15,398100,07/30/18
EE,"El Paso Electric Company",61.55,0.4,+0.65%,61.65,60.8,158900,07/30/18
EFII,"Elec Imaging Inc",34.06,0.43,+1.28%,34.7,33.31,673600,07/30/18
EGHT,"8X8 Inc",19.85,-0.9,-4.34%,20.65,19.5,1416600,07/30/18
EGL,"Engility Holdings Inc",33.86,-0.33,-0.97%,34.42,33.81,58400,07/30/18
EGOV,"Nic Inc",16.05,0,unch,16.15,15.8,423900,07/30/18
EGP,"Eastgroup Properties",93.81,-0.34,-0.36%,94.46,93.64,164800,07/30/18
EGRX,"Eagle Pharmaceutical",78.87,-1.58,-1.96%,80.97,78.61,200300,07/30/18
EHTH,"Ehealth Inc",22.97,-0.19,-0.82%,23.5,22.85,210800,07/30/18
EIG,"Employers Holdings Inc",46.3,0.95,+2.09%,46.45,45.45,185700,07/30/18
ELY,"Callaway Golf Company",19.15,-0.14,-0.73%,19.51,19.09,1218400,07/30/18
ENDP,"Endo Int'l Plc",12.16,0.07,+0.58%,12.42,11.99,6543700,07/30/18
ENSG,"The Ensign Group In",35.52,-1.59,-4.28%,37.08,35.51,189800,07/30/18
ENTA,"Enanta Pharmaceutica",97.38,1.38,+1.44%,97.92,91.64,398100,07/30/18
ENVA,"Enova International Inc",31.25,-0.25,-0.79%,32.7,31.1,525400,07/30/18
EPAY,"Bottomline Tech In",53.48,-2.34,-4.19%,56.29,53.33,488300,07/30/18
ERA,"Era Group Inc",14.09,0.19,+1.37%,14.19,14,45100,07/30/18
ESE,"Esco Technologies Inc",61,-0.55,-0.89%,61.85,60.9,54200,07/30/18
ESIO,"Electro Sci Inds",17.91,0.28,+1.59%,17.97,17.26,705400,07/30/18
ESND,"Essendant Inc",16.39,0.86,+5.54%,17.08,15.56,547300,07/30/18
ETH,"Ethan Allen Interiors Inc",22.45,0.1,+0.45%,22.75,22.15,237600,07/30/18
EVTC,"Evertec Inc",23.55,-0.5,-2.08%,24.25,23.5,428400,07/30/18
EXLS,"Exlservice Holdings",59.36,-0.83,-1.38%,60.29,59.11,70300,07/30/18
EXPO,"Exponent Inc",48.4,-0.85,-1.73%,49.5,48.3,124700,07/30/18
EXPR,"Express Inc",9.77,0.25,+2.63%,9.9,9.48,1823700,07/30/18
EXTN,"Exterran Corp",27.58,0.58,+2.15%,27.72,27.1,58800,07/30/18
EXTR,"Extreme Networks",8.41,-0.09,-1.06%,8.59,8.39,1026300,07/30/18
EZPW,"Ezcorp Inc",11.3,-0.25,-2.16%,11.65,11.3,341700,07/30/18
FARO,"Faro Tech Inc",67.4,-1.75,-2.53%,70.1,67.25,132200,07/30/18
FBP,"First Bancorp",8.21,-0.13,-1.56%,8.41,8.2,1462800,07/30/18
FCF,"First Commonwealth Financial Corp",17.19,-0.41,-2.33%,17.67,17.19,540000,07/30/18
FCFS,"First Cash Fin Svcs",82.4,0,unch,82.97,81.28,351900,07/30/18
FCN,"Fti Consulting",77.03,1.51,+2.00%,77.64,74.13,645000,07/30/18
FCPT,"Four Corners Property Trust In",24.98,0.22,+0.89%,24.98,24.6,288100,07/30/18
FELE,"Franklin Electric Co",47.15,-0.55,-1.15%,48.35,47.05,139300,07/30/18
FF,"Futurefuel Corp",13.41,-0.02,-0.15%,13.66,13.4,25600,07/30/18
FFBC,"First Finl Bncp [Oh]",30.3,-0.45,-1.46%,31,30.3,269600,07/30/18
FFIN,"First Finl Bkshs Inc",56.6,0.25,+0.44%,57.15,56.45,198800,07/30/18
FIX,"Comfort Systems USA",54.75,0.4,+0.74%,54.95,54,530400,07/30/18
FLOW,"SPX Flow Inc",45.55,0.21,+0.46%,46.17,45.48,162000,07/30/18
FMBI,"First Midwest Bncp",26.73,-0.02,-0.07%,27.1,26.73,449000,07/30/18
FN,Fabrinet,38.46,-0.13,-0.34%,39.34,38.34,216100,07/30/18
FNSR,"Finisar Corp",16.84,-0.15,-0.88%,17.19,16.74,1228700,07/30/18
FORM,"Formfactor Inc",12.8,-0.25,-1.92%,13.25,12.7,349200,07/30/18
FORR,"Forrester Resrch",46.3,1.75,+3.93%,46.65,43.3,78400,07/30/18
FOSL,"Fossil Group",25.1,0.61,+2.49%,25.35,24.01,1094500,07/30/18
FOXF,"Fox Factory Cp",49.05,-0.1,-0.20%,49.5,47.15,154100,07/30/18
FRAN,"Francesca's Holdings",8,0.19,+2.43%,8.19,7.71,599600,07/30/18
FRGI,"Fiesta Restaurant Gp",29,-0.35,-1.19%,29.9,28.95,158100,07/30/18
FSB,"Franklin Financial Network Inc",38.6,0.2,+0.52%,39.25,38.4,145200,07/30/18
FSP,"Franklin Street Properties",8.45,0.01,+0.12%,8.55,8.39,227200,07/30/18
FSS,"Federal Signal Corp",23.34,-0.44,-1.85%,23.98,23.33,137200,07/30/18
FTD,"Ftd Companies",3.55,0.17,+5.03%,3.65,3.37,234000,07/30/18
FTK,"Flotek Industries",3.08,0.03,+0.98%,3.14,3.06,218000,07/30/18
FTR,"Frontier Commun Cp",4.91,0.08,+1.66%,5.15,4.84,2714400,07/30/18
FUL,"H. B. Fuller Company",56.05,-0.36,-0.64%,56.81,55.97,355000,07/30/18
FWRD,"Foward Air Corp",62.12,-0.29,-0.46%,62.76,61.56,154100,07/30/18
GBCI,"Glacier Bancorp Inc",43.12,-0.55,-1.26%,44.09,42.92,415400,07/30/18
GBX,"Greenbrier Companies",55.95,-0.6,-1.06%,57.2,55.95,363400,07/30/18
GCI,"Gannett Co. Inc",10.53,0.23,+2.23%,10.62,10.23,766100,07/30/18
GCO,"Genesco Inc",39.95,-0.05,-0.12%,41.15,39.75,342800,07/30/18
GDOT,"Green Dot Corp",78.54,-1.95,-2.42%,80.68,78,202900,07/30/18
GEOS,"Geospace Technologie",13.9,-0.64,-4.40%,14.82,13.66,100900,07/30/18
GES,"Guess Inc",22.37,0.41,+1.87%,22.66,21.98,417600,07/30/18
GFF,"Griffon Corp",17.3,-0.15,-0.86%,17.75,17.2,160400,07/30/18
GHL,"Greenhill & Co. Inc",32,-0.4,-1.23%,32.65,31.8,429500,07/30/18
GIFI,"Gulf Island Fab",9.2,0,unch,9.45,9.1,27600,07/30/18
GIII,"G-III Apparel Gp I",44.81,-0.09,-0.20%,45.36,44.5,257100,07/30/18
GLT,Glatfelter,20.26,0.11,+0.55%,20.47,20.06,212400,07/30/18
GME,"Gamestop Corp",14.7,-0.13,-0.88%,14.98,14.59,1577900,07/30/18
GNBC,"Green Bancorp",24.1,-0.2,-0.82%,24.58,23.91,289400,07/30/18
GNL,"Global Net Lease Inc",20.74,0.14,+0.68%,20.82,20.55,294200,07/30/18
GOV,"Government Properties Income Trust",15.05,0.35,+2.38%,15.14,14.7,653100,07/30/18
GPI,"Group 1 Automotive",70.79,1.83,+2.65%,71.33,69.17,422000,07/30/18
GPRE,"Green Plains Inc",16.15,-0.15,-0.92%,16.5,15.95,830500,07/30/18
GTLS,"Chart Industries In",75.89,1.35,+1.81%,76.21,74.04,727700,07/30/18
GTY,"Getty Realty Corp",28.35,0.27,+0.96%,28.39,28,77300,07/30/18
GWB,"Great Western Bancorp Inc",42.03,-0.27,-0.64%,42.75,41.98,205300,07/30/18
HA,"Hawaiian Hldgs Inc",39.8,0.5,+1.27%,40.05,39.1,684700,07/30/18
HAFC,"Hanmi Financial Cp",25.15,0.4,+1.62%,25.6,24.95,288700,07/30/18
HAYN,"Haynes Intl Inc",42.26,0.52,+1.25%,43.15,41.35,71600,07/30/18
HCI,"Homeowners Choice",42.89,0.53,+1.25%,43.38,42.11,28000,07/30/18
HF,"HFF Inc",43.98,-0.02,-0.05%,44.22,43.38,396200,07/30/18
HI,"Hillenbrand Inc",48.85,-0.45,-0.91%,49.72,48.8,153600,07/30/18
HIBB,"Hibbett Sports Inc",23.65,0.45,+1.94%,24,23.2,356800,07/30/18
HLIT,"Harmonic Inc",4.72,0.22,+4.89%,4.8,4.5,590800,07/30/18
HLX,"Helix Energy Solutions Group",10.27,0.33,+3.32%,10.41,10.06,3048500,07/30/18
HMN,"Horace Mann Educators Corp",43.25,-0.25,-0.57%,43.75,43.17,108400,07/30/18
HMST,"Homestreet Inc",29.15,-0.2,-0.68%,29.6,29.15,89400,07/30/18
HMSY,"Hms Hldgs Cp",23.67,0.03,+0.13%,23.94,23.61,266900,07/30/18
HOPE,"Hope Bancorp Inc",16.92,-0.03,-0.18%,17.24,16.91,478200,07/30/18
HPR,"Highpoint Resources Corp.",6.72,-0.04,-0.59%,6.85,6.69,914500,07/30/18
HQY,Healthequity,74.12,-2.28,-2.98%,77.04,73.66,574400,07/30/18
HSC,"Harsco Corp",24.65,0.25,+1.02%,24.9,24.35,385400,07/30/18
HSII,"Heidrick & Struggl",34.2,-0.4,-1.16%,35.63,34.05,128500,07/30/18
HSKA,"Heska Corp",97.59,-3.42,-3.39%,101.75,96.38,52200,07/30/18
HSTM,"Healthstream Inc",27.55,-0.39,-1.40%,27.99,27.51,146000,07/30/18
HT,"Hersha Hospitality Trust",21.24,0.02,+0.09%,21.42,21.16,299600,07/30/18
HTLD,"Heartland Express",19.12,0.02,+0.10%,19.3,19.01,611900,07/30/18
HUBG,"Hub Group Inc A",45.8,-0.15,-0.33%,46.65,45.55,373300,07/30/18
HVT,"Haverty Furniture Companies",19.95,0.05,+0.25%,20.25,19.8,59700,07/30/18
HWKN,"Hawkins Inc",37.25,-0.35,-0.93%,37.75,37,13900,07/30/18
HZO,"Marinemax Inc",18.4,-0.5,-2.65%,19.35,17.2,630100,07/30/18
IBP,"Installed Building Products I",53.65,0.65,+1.23%,54.3,53.15,134600,07/30/18
IIIN,"Insteel Industries",40.43,-0.28,-0.69%,41.24,40.19,309000,07/30/18
IIVI,"I I V I Inc",42.2,-2.65,-5.91%,45.45,42.15,534600,07/30/18
INDB,"Independent Bk Corp",88.6,-0.7,-0.78%,89.8,88.55,72100,07/30/18
INGN,"Inogen Inc",194.92,-3.91,-1.97%,200.52,194.62,170200,07/30/18
INN,"Summit Hotel Properties",13.81,0.15,+1.10%,13.84,13.61,469400,07/30/18
INTL,"Intl Fcstone Inc",53.46,-0.62,-1.15%,54.86,53.26,34300,07/30/18
INVA,"Innoviva Inc",14.14,0.37,+2.69%,14.32,13.75,582600,07/30/18
IOSP,"Innospec Inc",78.4,-0.95,-1.20%,79.6,78.4,117400,07/30/18
IPAR,"Inter Parfums Inc",59,-0.65,-1.09%,60.1,58.6,99300,07/30/18
IPHS,"Innophos Hldngs Inc",45.13,-2.97,-6.17%,49.42,44.42,169900,07/30/18
IRBT,"Irobot Corp",76.97,-3.19,-3.98%,80.84,76.09,639700,07/30/18
IRDM,"Iridium Comm Inc",17.7,-0.25,-1.39%,18.1,17.3,962500,07/30/18
IRT,"Independence Realty Trust Inc",10.04,0.18,+1.83%,10.06,9.81,385200,07/30/18
ITG,"Investment Technology Group",22.09,-0.34,-1.52%,22.5,22,110500,07/30/18
ITGR,"Integer Holdings Corp",71.25,-0.8,-1.11%,72.4,70.8,268000,07/30/18
ITRI,"Itron Inc",59.5,0.1,+0.17%,60.4,59.33,349500,07/30/18
IVC,"Invacare Corp",17.5,-0.1,-0.57%,17.7,17.25,180600,07/30/18
IVR,"Invesco Mortgage Capital Inc",16.4,0.23,+1.42%,16.44,16.17,682700,07/30/18
