Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",44.12,-3.00,-5.59%,-11.30%,-8.14%,-1.01%
IRBT,"Irobot Corp",105.81,+73.30,+37.95%,+42.87%,+67.53%,+14.11%
IRDM,"Iridium Comm Inc",20.7,+120.10,+75.42%,+13.42%,+65.60%,+104.95%
IRT,"Independence Realty Trust Inc",10.28,+3.80,+1.88%,+3.01%,+9.01%,+1.18%
ITG,"Investment Technology Group",21.68,+8.40,+12.62%,-3.08%,-5.08%,+7.65%
ITGR,"Integer Holdings Corp",76.3,+77.60,+68.43%,+5.75%,+15.61%,+65.69%
ITRI,"Itron Inc",65.25,-8.40,-4.33%,+6.36%,+10.78%,-7.32%
IVC,"Invacare Corp",16.15,+9.70,-4.15%,-8.24%,-2.42%,+20.07%
IVR,"Invesco Mortgage Capital Inc",16.2,-5.40,-9.14%,+0.81%,+0.56%,-5.21%
JBSS,"John B Sanfilippo",78.74,+31.90,+24.49%,+0.95%,+18.09%,+23.98%
JBT,"John Bean Technologies Corp",111.65,+22.90,+0.77%,+15.52%,+27.60%,+26.23%
JCP,"J.C. Penney Company Inc",1.79,-56.70,-43.35%,-28.40%,-23.83%,-51.23%
JJSF,"J J Snack Foods",143.69,+10.90,-5.36%,-7.54%,+4.69%,+12.12%
JRVR,"James River Gp HD",41.01,+7.00,+2.50%,+1.94%,+7.27%,+3.01%
KALU,"Kaiser Aluminum",108.37,+11.10,+1.42%,+0.22%,-0.29%,+12.60%
KAMN,"Kaman Corp",66.22,+29.50,+12.54%,-2.49%,-8.55%,+36.28%
KELYA,"Kelly Svcs Cl A",25.07,+7.70,-8.07%,+9.38%,+5.38%,+16.99%
KEM,"Kemet Corp",24.61,+48.60,+63.41%,-14.87%,+31.96%,+24.48%
KFY,"Korn/Ferry International",66.73,+101.80,+61.26%,+1.83%,+22.31%,+105.51%
KIRK,"Kirkland's Inc",11.55,+10.10,-3.47%,+1.76%,+10.95%,+5.19%
KLIC,"Kulicke and Soffa",25.68,+30.90,+5.53%,-6.31%,+14.39%,+36.09%
KN,"Knowles Corp",17.53,+25.60,+19.58%,+11.23%,+20.90%,+22.76%
KOP,"Koppers Holdings Inc",34.5,-19.50,-32.22%,-11.65%,-14.60%,-9.45%
KOPN,"Kopin Cp",2.25,-41.30,-29.69%,-27.65%,-31.61%,-38.36%
KRA,"Kraton Performance Polymers Inc",47.25,+27.80,-1.91%,-2.05%,-4.99%,+37.27%
KRG,"Kite Realty Group Trust",17.4,-8.90,-11.22%,+4.63%,+15.46%,-13.09%
KS,"Kapstone Paper and Packaging Corp",34.35,+42.80,+51.39%,-1.24%,-0.35%,+63.96%
KWR,"Quaker Chemical Corp",177.83,+32.00,+17.93%,+9.31%,+14.54%,+32.96%
LABL,"Multi Color Cp",61.25,-23.40,-18.17%,-5.26%,-2.70%,-20.40%
LAD,"Lithia Motors",87.96,-20.90,-22.56%,-7.73%,-9.33%,-16.13%
LCI,"Lannett Co Inc",5.45,-46.30,-76.51%,-55.87%,-67.46%,-65.06%
LCII,"Lci Industries",93.15,-9.30,-28.35%,-4.51%,+1.03%,-2.56%
LDL,"Lydall Inc",45.7,-4.90,-9.95%,+1.56%,+8.81%,-2.87%
LGIH,"LGI Homes Inc",58.04,+15.40,-22.64%,-3.12%,-0.72%,+27.34%
LGND,"Ligand Pharm",247.64,+108.90,+80.85%,+6.80%,+32.36%,+93.51%
LHCG,"LHC Group Inc",99.16,+70.00,+61.89%,+13.83%,+35.21%,+54.45%
LION,"Fidelity Southern Cp",24.21,+9.60,+11.06%,-2.77%,-1.55%,+13.82%
LKSD,"Lsc Communications Inc",12.33,-12.80,-18.61%,-15.95%,+0.41%,-19.94%
LL,"Lumber Liquidators Holdings Inc",17.24,-56.40,-45.08%,-32.58%,-14.40%,-51.42%
LMAT,"Lemaitre Vascular",37.39,+14.80,+17.43%,+1.88%,+13.89%,+9.78%
LMNX,"Luminex Corp",27.46,+42.00,+39.39%,-17.59%,-0.47%,+43.84%
LNN,"Lindsay Corp",92.24,+4.80,+4.58%,-1.46%,-5.07%,+6.24%
LNTH,"Lantheus Holdings",14.5,-20.10,-29.10%,+5.84%,+4.69%,-10.77%
LOCO,"El Pollo Loco",12.3,+15.00,+24.24%,+3.36%,+16.04%,+7.42%
LPSN,"Liveperson Inc",24.85,+113.50,+116.09%,+6.88%,+33.60%,+91.15%
LQDT,"Liquidity Services",7.2,+20.20,+48.45%,+4.35%,+28.57%,+22.03%
LTC,"Ltc Properties",45.66,+2.00,+4.85%,+9.50%,+15.89%,-4.42%
LTXB,"Legacytexas Fnl",45.78,+23.80,+8.46%,+2.81%,+4.66%,+26.08%
LXP,"Lexington Realty Trust",9.1,-4.20,-5.70%,+4.72%,+10.04%,-6.95%
LXU,"Lsb Industries Inc",7.19,+16.90,-17.92%,-3.36%,+29.32%,+15.41%
LZB,"La-Z-Boy Inc",37.45,+56.70,+20.03%,+15.59%,+19.27%,+19.84%
MANT,"Mantech Intl Cp A",64.49,+61.70,+28.49%,+7.22%,+21.93%,+66.99%
MATW,"Matthews Intl Corp",52.95,-10.60,+0.28%,-9.64%,+0.09%,-13.13%
MATX,"Matson Inc",36.58,+47.10,+22.59%,-0.19%,+6.09%,+53.83%
MCRI,"Monarch Casino",47.44,+32.00,+5.85%,-0.88%,+2.29%,+38.55%
MCS,"Marcus Corp",39.15,+66.40,+43.14%,+18.10%,+21.77%,+57.55%
MDC,"M.D.C. Holdings",33.09,+8.30,+3.80%,+3.93%,+9.61%,+4.12%
MDCO,"Medicines Co",39.25,+5.90,+43.56%,-1.38%,+25.28%,+10.84%
MDXG,"Mimedx Group Inc",4.19,-35.40,-66.77%,+12.03%,-48.01%,-75.84%
MED,"Medifast Inc",222.06,+288.00,+218.09%,+29.67%,+63.50%,+298.53%
MEI,"Methode Electronics",40.5,+1.80,+1.00%,+3.45%,-6.36%,+6.86%
MGLN,"Magellan Health",75.7,-5.80,-21.60%,-17.63%,-15.37%,-2.89%
MGPI,"MGP Ingredients Inc",74.47,+15.10,-3.13%,-18.99%,-13.02%,+30.19%
MHLD,"Maiden Holdings Ltd",3.95,-30.80,-40.15%,-52.12%,-48.70%,-44.76%
MHO,"M/I Homes",26.42,-3.50,-23.20%,-2.18%,-5.84%,+6.06%
MINI,"Mobile Mini Inc",43.85,+40.40,+27.10%,-7.78%,-4.67%,+51.21%
MLI,"Mueller Industries",33.22,+15.40,-6.24%,+12.57%,+10.70%,+13.26%
MMSI,"Merit Medical Sys",57.65,+46.50,+33.45%,+3.32%,+7.56%,+38.92%
MNRO,"Monro Muffler Brak",70.5,+54.90,+23.79%,+2.99%,+35.19%,+53.26%
MNTA,"Momenta Pharma",27.95,+97.70,+100.36%,-7.91%,+17.68%,+76.90%
MOG.A,"Moog Inc Cl A",79.83,+2.80,-8.08%,-1.95%,-4.77%,+7.94%
MOV,"Movado Group Inc",51.05,+106.50,+58.54%,+4.08%,+28.27%,+132.05%
MPAA,"Motorcar Parts Amer",26.16,+8.30,+4.68%,+26.32%,+21.90%,+1.79%
MRCY,"Mercury Sys Inc",50.77,+25.60,-1.13%,+23.41%,+43.54%,+8.09%
MRTN,"Marten Transport L",22.65,+32.10,+11.58%,-3.82%,+3.90%,+41.56%
MSTR,"Microstrategy Cl A",141.56,+13.30,+7.81%,+4.63%,+9.10%,+12.22%
MTH,"Meritage Corp",44,+0.40,-14.06%,-1.90%,+0.46%,+4.64%
MTRN,"Materion Corp",63,+62.90,+29.63%,+12.90%,+12.10%,+65.79%
MTRX,"Matrix Service Co",21.65,+96.90,+21.63%,+12.76%,+19.28%,+117.59%
MTSC,"M T S Systems Cp",52.65,+8.70,-1.96%,-2.95%,-1.86%,+11.78%
MXL,"Maxlinear Inc",18.78,-18.60,-28.92%,+9.06%,+0.32%,-9.75%
MYE,"Myers Industries",22.4,+19.00,+14.87%,+22.40%,+21.74%,+23.08%
MYGN,"Myriad Genetics Inc",48.2,+68.00,+40.34%,+10.27%,+36.24%,+66.44%
MYRG,"MYR Group Inc",34.78,+30.50,-2.66%,-9.33%,-10.59%,+50.43%
NANO,"Nanometrics Inc",42.44,+49.10,+70.30%,+13.57%,+10.26%,+64.11%
NAVG,"Navigators Grp Inc",69.9,+33.70,+43.53%,+18.68%,+17.28%,+24.93%
NBHC,"National Bank Holdings Corp",41.29,+31.40,+27.32%,+6.80%,+7.22%,+28.19%
NBTB,"NBT Bancorp Inc",41.19,+23.70,+11.93%,+3.28%,+6.74%,+23.77%
NCI,"Navigant Consulting",23.76,+53.20,+22.41%,+11.76%,-1.00%,+57.56%
NE,"Noble Corp",6.13,+79.70,+35.62%,+4.25%,+4.61%,+91.56%
NEOG,"Neogen Cp",87.28,+75.30,+41.56%,+6.30%,+17.34%,+76.43%
NEWM,"New Media Investment Group Inc",15.89,+6.50,-5.30%,-14.80%,-4.79%,+15.73%
NFBK,"Northfield Bncrp Del",16.64,+2.90,-2.58%,-2.00%,+1.90%,+5.58%
NGVT,"Ingevity Corp",100.32,+67.10,+42.36%,+11.49%,+24.05%,+77.90%
NLS,"Nautilus Group",14.7,-6.90,+10.11%,+0.68%,-3.61%,-14.29%
NMIH,"Nmi Holdings Cmn A",22.25,+93.20,+30.88%,+12.94%,+28.61%,+92.64%
NP,"Neenah Paper",90,+16.60,-0.72%,+2.27%,+7.72%,+17.19%
NPK,"National Presto Industries",139.15,+50.20,+39.92%,+16.06%,+29.86%,+35.69%
NPO,"Enpro Industries",75.42,+3.00,-19.35%,+2.68%,+0.77%,+7.88%
NR,"Newpark Resources",10.85,+40.20,+26.16%,+11.28%,+3.33%,+43.71%
NSA,"National Storage Affiliates Tru",28.08,+22.30,+3.01%,-6.43%,+6.97%,+29.34%
NSIT,"Insight Enterpr",54.83,+49.20,+43.20%,+9.38%,+18.94%,+41.75%
NSP,"Insperity Inc",114,+184.80,+98.78%,+16.62%,+29.55%,+186.79%
NTGR,"Netgear Inc",70.35,+47.20,+19.74%,-7.19%,+13.65%,+50.64%
NTRI,"Nutrisystem Inc",40.55,-12.00,-22.91%,+1.37%,+19.79%,-27.85%
NWBI,"Northwest Bancshares",18.49,+18.60,+10.52%,+3.24%,+7.69%,+18.45%
NWN,"Northwest Natural Gas Company",63.7,+0.20,+6.79%,-0.55%,+8.52%,-2.15%
NX,"Quanex Building Products Corp",17.2,-13.10,-26.50%,-3.37%,-2.27%,-9.71%
NYMT,"New York Mtge Trust",6.36,+4.10,+3.08%,+3.58%,+2.09%,+0.47%
OCLR,"Oclaro Inc",9.25,+13.90,+37.24%,+5.71%,+0.87%,+11.71%
ODP,"Office Depot",3.37,-5.50,-4.80%,+24.35%,+45.26%,-17.60%
OFG,"Oriental Financial Group",16.6,+91.10,+76.60%,+4.40%,+15.68%,+85.47%
OFIX,"Orthofix Intl Nv",53.37,+4.40,-2.43%,-11.08%,-1.33%,+10.54%
OIS,"Oil States International",33.35,+47.00,+17.84%,unch,-9.62%,+55.48%
OMCL,"Omnicell Inc",66.85,+53.40,+37.84%,+21.32%,+45.80%,+33.57%
OMI,"Owens & Minor",16.58,-28.00,-12.18%,-4.99%,+0.06%,-39.33%
ONB,"Old National Bncp",20.2,+24.60,+15.76%,+5.21%,+10.99%,+24.31%
OPB,"Opus Bank",28.9,+21.00,+5.86%,-2.53%,-0.52%,+28.16%
ORIT,"Oritani Financial",16.55,+3.10,+0.91%,+0.61%,+3.76%,+3.76%
ORN,"Orion Group Holdings Inc",8.85,+59.10,+13.03%,-2.53%,+19.92%,+67.61%
OSIS,"O S I Systems Inc",76.7,-2.60,+19.14%,-1.83%,+13.82%,-2.86%
OSPN,"Onespan Inc.",18.05,+36.00,+29.86%,-12.38%,-9.52%,+49.79%
OSUR,"Orasure Tech Inc",16.61,-7.20,-11.93%,-1.89%,+3.10%,-20.37%
OXM,"Oxford Industries",94.83,+57.20,+26.12%,+1.97%,+20.77%,+64.01%
PAHC,"Phibro Anl Htlh A",49.85,+39.60,+48.81%,+4.95%,+10.78%,+27.01%
PARR,"Par Petroleum Corp",17.67,-1.50,-8.35%,+3.33%,+1.44%,+3.82%
PATK,"Patrick Inds Inc",63.35,+28.10,-8.78%,+5.23%,+1.60%,+34.31%
PDCE,"Pdc Energy Inc",55.22,+30.20,+7.14%,-9.56%,-13.71%,+46.20%
PDFS,"Pdf Solutions Inc",9.77,-37.80,-37.77%,-16.50%,-19.26%,-31.96%
PEI,"Pennsylvania Real Estate Investment",10.65,+1.40,-10.43%,-0.93%,+5.55%,+5.13%
PENN,"Penn Natl Gaming Inc",34.65,+57.40,+10.60%,-2.50%,-0.94%,+65.00%
PERY,"Perry Ellis Int",27.53,+24.30,+9.94%,-2.69%,+2.61%,+66.44%
PES,"Pioneer Energy Services Corp",3.6,+94.00,+18.03%,-29.41%,-36.28%,+105.71%
PETS,"Petmed Express Inc",37.62,-0.30,-17.32%,-6.39%,+2.23%,-4.54%
PFBC,"Preferred Bank La",63.03,+10.90,+7.23%,-3.90%,-4.22%,+16.70%
PFS,"Provident Financial Services",25.84,+0.50,-4.19%,-7.25%,-7.42%,+4.40%
PGNX,"Progenics Pharmaceut",7.93,+35.40,+33.28%,-4.00%,+5.87%,+37.91%
PGTI,"Pgt Inc",25.35,+100.10,+50.45%,+17.63%,+25.19%,+96.51%
PJC,"Piper Jaffray Companies",78.29,+28.30,-9.23%,+2.61%,+1.54%,+40.18%
PKE,"Park Electrochemical Corp",21.44,+19.80,+9.11%,-8.61%,+7.20%,+19.18%
PLAB,"Photronics Inc",10.1,+32.70,+18.48%,+14.12%,+10.99%,+27.04%
PLAY,"Dave & Buster's Ente",55.29,+4.50,+0.22%,+12.95%,+34.76%,-9.20%
PLCE,"Children's Place Inc",137.5,+27.70,-5.40%,+9.21%,+9.74%,+35.80%
PLUS,"Eplus Inc",100.85,+31.60,+34.11%,-0.64%,+11.50%,+22.09%
PLXS,"Plexus Cp",61.52,+17.00,+1.32%,+0.74%,+4.15%,+22.87%
PMT,"Pennymac Mortgage Investment Trust",19.96,+20.40,+24.21%,+6.28%,+6.91%,+15.11%
POWI,"Power Integratn",73.65,+3.50,+0.14%,-3.73%,+0.55%,+7.13%
POWL,"Powell Inds Inc",40.36,+52.10,+40.87%,+15.02%,+15.74%,+47.68%
PPBI,"Pacific Premier Bncp",39.75,+5.90,-0.63%,+6.28%,-6.58%,+11.19%
PRA,"Pro-Assurance Corp",47.45,-8.80,-16.97%,+21.67%,+17.31%,-12.21%
PRAA,"Pra Group Inc",38.05,+22.80,+14.61%,-11.61%,-4.64%,+27.47%
PRFT,"Perficient Inc",27.25,+53.60,+42.89%,+0.74%,+8.78%,+53.52%
PRGS,"Progress Software",39.6,+11.80,-6.98%,+1.20%,+7.14%,+18.99%
PRLB,"Proto Labs Inc",144,+97.50,+39.81%,+6.67%,+20.40%,+101.26%
PRSC,"Providence Svc Cp",67.01,+20.80,+12.93%,-6.16%,-9.62%,+30.34%
PSB,"Business Parks",129.74,+1.60,+3.72%,+2.41%,+10.97%,-2.13%
PUMP,"Propetro Holding Corp",17.22,+36.10,-14.58%,+11.38%,-12.19%,+50.66%
PVAC,"Penn Va Corp",82.14,+106.00,+110.02%,-3.76%,+26.21%,+111.27%
QHC,"Quorum Health Corp",4.21,-9.10,-32.53%,-3.66%,-2.32%,-4.32%
QLYS,"Qualys Inc",87.3,+79.30,+47.09%,-10.05%,+19.51%,+91.24%
QNST,"Quinstreet Inc",14.65,+136.20,+74.82%,+6.31%,+14.99%,+219.87%
QSII,"Quality Systems Inc",22.37,+65.80,+64.73%,+10.96%,+54.49%,+41.76%
RAVN,"Raven Industries Inc",41.05,+44.40,+19.51%,+3.40%,+5.12%,+25.34%
RCII,"Rent-A-Center Inc",14.68,+31.90,+32.25%,-0.41%,+44.49%,+19.35%
RECN,"Resources Connect",15.7,+16.90,+1.62%,+9.79%,-2.18%,+27.64%
REGI,"Renewable Energy",26,+153.60,+120.34%,+55.69%,+49.86%,+132.14%
REI,"Ring Energy Inc",12.26,-9.30,-11.80%,-7.89%,-20.44%,+2.00%
REX,"Rex American Resources Corp",78.5,-13.80,-5.18%,+5.95%,+2.80%,-15.97%
RGEN,"Repligen Cp",51.61,+39.40,+42.25%,+5.78%,+22.27%,+23.06%
RGNX,"Regenxbio Inc",67.25,+171.10,+102.26%,-12.21%,+43.39%,+225.67%
RGR,"Sturm Ruger & Company",59.5,+22.40,+6.54%,+5.87%,-2.14%,+20.69%
RGS,"Regis Corp",21.3,+76.00,+38.67%,+19.73%,+24.63%,+106.00%
RH,"Restoration Hardware Holdings",154.76,+118.30,+79.52%,+14.82%,+57.39%,+220.22%
RLI,"Rli Corp",76.91,+43.60,+26.79%,+5.72%,+13.76%,+40.60%
RMAX,"Re/Max Holdings Inc",49.2,-16.20,+1.44%,-11.51%,-8.21%,-17.79%
RMBS,"Rambus Inc",11.81,-13.70,-16.95%,-11.20%,-11.34%,-7.23%
ROCK,"Gibraltar Ind Inc",46.1,+68.00,+39.70%,+17.30%,+20.37%,+68.56%
ROG,"Rogers Corp",132.39,+9.10,-18.24%,+11.18%,+11.74%,+14.15%
ROIC,"Retail Opp Invts Cp",19.56,+1.60,-1.95%,+2.79%,+10.70%,-2.54%
RPT,"Ramco-Gershenson Properties Trust",13.72,+6.10,-6.86%,+7.86%,+16.87%,+3.94%
RRD,"Donnelley [R.R.] & Sons Co",5.23,-42.20,-43.76%,-5.08%,-21.82%,-40.90%
RRGB,"Red Robin Gourm",40.65,-28.20,-27.93%,-18.70%,-29.85%,-30.98%
RTEC,"Rudolph Technologies",27,+13.00,+12.97%,-10.15%,-16.80%,+23.01%
RUTH,"Ruth's Hospitality",31.2,+60.00,+44.11%,+3.14%,+17.74%,+56.39%
RWT,"Redwood Trust",16.55,+2.10,+11.67%,-4.50%,-0.42%,-2.19%
RYAM,"Rayonier Advanced Materials Inc",21.09,+48.80,+3.13%,+23.48%,+15.50%,+55.65%
SAFT,"Safety Ins Group Inc",95.8,+35.90,+19.15%,+7.46%,+13.64%,+33.61%
SAH,"Sonic Automotive",22.25,+28.80,+20.60%,+22.59%,+3.97%,+32.44%
SAIA,"Saia Inc",77.95,+38.00,+10.18%,-0.26%,-0.83%,+49.47%
SANM,"Sanmina Corp",30.85,-8.80,-6.52%,unch,+3.18%,-13.95%
SBCF,"Seacoast Banking Cp",31.38,+34.90,+24.47%,-4.62%,-0.66%,+39.34%
SBSI,"Southside Bancshares",36.22,+9.70,+7.54%,+3.22%,+5.02%,+12.14%
SCHL,"Scholastic Cp",41.35,+6.00,+3.09%,-4.26%,-5.46%,+6.03%
SCL,"Stepan Company",88.76,+18.50,+12.40%,+7.54%,+26.13%,+14.53%
SCSC,"Scansource Inc",43.4,+22.20,+21.23%,+4.58%,+13.02%,+16.04%
SCVL,"Shoe Carnival Inc",35.23,+78.70,+31.70%,+11.38%,+36.60%,+116.67%
SEDG,"Solaredge Tech",47.15,+29.90,+25.57%,-12.12%,-28.94%,+79.28%
SEM,"Select Medical Holdings Corp",19.7,+16.20,+11.61%,+1.29%,+6.20%,+18.67%
SENEA,"Seneca Foods Cp A",31.9,+12.30,+3.74%,+14.54%,+9.25%,+11.34%
SFBS,"Servisfirst Bancs",43.81,+22.80,+5.57%,+5.57%,+0.32%,+28.78%
SFLY,"Shutterfly Inc",74.5,+29.50,+49.75%,-16.10%,-20.23%,+66.29%
SFNC,"Simmons First Natl",31.35,+17.50,+9.81%,+0.48%,-0.48%,+20.69%
SHAK,"Shake Shack Inc",57.63,+75.50,+33.40%,-15.21%,-0.57%,+82.66%
SHLM,"Schulman A Inc",44,+34.80,+18.12%,+2.44%,-0.68%,+48.90%
SHOO,"Steven Maddens Ltd",57.6,+43.00,+23.34%,+4.44%,+12.17%,+41.35%
SIGI,"Selective Ins Group",63.5,+23.90,+8.18%,+9.01%,+12.79%,+25.49%
SJI,"South Jersey Industries",33.35,-0.80,+6.79%,-1.13%,+2.81%,-5.60%
SKYW,"Skywest Inc",63.35,+72.40,+19.30%,+14.14%,+11.93%,+87.98%
SLCA,"U.S. Silica Holdings Inc",22.83,-22.70,-29.88%,-6.85%,-31.23%,-13.03%
SMCI,"Super Micro Computer",15.65,-46.10,-25.21%,-34.11%,-33.97%,-41.28%
SMP,"Standard Motor Products",50.92,+15.70,+13.38%,+4.92%,+14.87%,+14.87%
SMTC,"Semtech Corp",50.7,+42.80,+48.25%,-0.59%,+16.42%,+36.11%
SNBR,"Sleep Number Corporation",32.19,+3.70,-14.37%,+2.61%,+12.75%,+3.47%
SONC,"Sonic Cp",34.11,+33.30,+24.13%,-7.26%,+38.60%,+44.05%
SPOK,"Spok Holdings Inc",15.5,-4.60,-0.96%,+8.01%,+1.64%,-5.78%
SPPI,"Spectrum Pharma Inc",23.35,+42.90,+23.22%,-1.68%,+20.73%,+149.20%
SPSC,"Sps Commerce Inc",95.79,+84.70,+97.14%,+25.49%,+34.08%,+60.43%
SPTN,"Spartannash Company",21.44,-10.80,-19.64%,-14.45%,+13.80%,-13.48%
SPXC,"SPX Corp",34.57,+35.50,+10.13%,-4.77%,-1.09%,+45.01%
SR,"Spire Inc",75.8,+1.80,+0.86%,+4.99%,+8.21%,-1.30%
SRCI,"Src Energy Inc",9.83,+17.70,+15.24%,-10.39%,-22.42%,+29.34%
SRDX,"Surmodics Inc",74.05,+219.00,+164.46%,+21.89%,+50.66%,+189.82%
SSD,"Simpson Manufacturing Company",74.48,+66.10,+29.73%,+18.58%,+19.47%,+75.16%
SSP,"E.W. Scripps Company",14.87,-10.50,-4.86%,+15.27%,+11.55%,-19.62%
SSTK,"Shutterstock Inc",51.15,+52.30,+18.87%,+3.48%,+10.28%,+51.69%
STBA,"S&T Bancorp Inc",46.69,+29.80,+17.28%,+2.48%,+2.71%,+32.30%
STC,"Stewart Information Services Corp",45.34,+23.10,+7.19%,+0.38%,+5.27%,+23.58%
STMP,"Stamps.Com Inc",229.45,+19.30,+22.05%,-14.94%,-6.78%,+9.50%
STRA,"Strayer Education",136.73,+79.00,+52.63%,+13.93%,+31.99%,+73.54%
SUP,"Superior Industries International",22.05,+46.00,+48.48%,+28.20%,+22.84%,+53.13%
SUPN,"Supernus Pharm",44.65,-5.00,+12.05%,-18.63%,-18.15%,-3.56%
SVU,"Supervalu Inc",32.23,+52.90,+49.21%,+56.38%,+91.05%,+46.43%
SWM,"Schweitzer-Mauduit International",41.25,+4.50,-9.06%,-3.78%,-8.41%,+7.14%
SXC,"Suncoke Energy Inc",11.28,+17.80,-5.92%,-15.63%,-14.67%,+26.46%
SXI,"Standex International Corp",109.75,+19.40,+7.76%,+5.63%,+10.25%,+18.78%
SYKE,"Sykes Enterprises",29.31,+8.00,-6.80%,-2.40%,+5.89%,+12.04%
TBI,"Trueblue Inc",29.3,+39.20,+6.55%,+6.16%,+14.45%,+48.35%
TCMD,"Tactile Systems Technology Inc",63.51,+114.90,+119.15%,+14.23%,+35.36%,+91.76%
TG,"Tredegar Corp",21.8,+29.20,+13.54%,-11.20%,-1.80%,+30.54%
TGI,"Triumph Group",21.2,-22.80,-22.06%,+13.98%,-13.29%,-16.21%
THRM,"Gentherm Inc",48.5,+71.40,+52.76%,+19.46%,+39.77%,+59.28%
TILE,"Interface Inc",23.45,+14.30,-6.76%,unch,+2.18%,+24.73%
TISI,"Team Inc",24.95,+122.40,+67.45%,+13.15%,+17.14%,+126.82%
TIVO,"Tivo Corp",12.8,-28.00,-17.95%,unch,-7.25%,-31.18%
TLRD,"Tailored Brands Inc",22,+56.60,+0.78%,-1.74%,-35.24%,+102.76%
TMP,Tompkinstrustco,88.32,+16.70,+8.57%,-3.09%,+2.93%,+18.22%
TMST,"Timken Steel Corp",13.67,-15.20,-10.01%,-22.81%,-25.10%,-6.37%
TNC,"Tennant Company",78.65,+27.00,+8.26%,-0.19%,+0.90%,+28.41%
TPRE,"Third Point Reinsurance Ltd Co",13.4,-6.90,-8.53%,+5.10%,-1.11%,-5.63%
TREX,"Trex Company",83.58,+127.20,+54.22%,+22.88%,+47.08%,+124.89%
TRHC,"Tabula Rasa Healthcare Inc",79.04,+302.20,+181.78%,+17.29%,+60.16%,+302.24%
TRST,"Trustco Bank Corp NY",9.45,+18.40,+2.72%,+4.42%,+6.78%,+20.38%
TTEC,"Teletech Hldgs",25.55,-42.00,-36.52%,-26.05%,-27.00%,-36.52%
TTEK,"Tetra Tech Inc",70.1,+78.50,+45.59%,+16.35%,+30.66%,+71.81%
TTI,"Tetra Technologies",5,+126.60,+17.10%,+13.90%,+10.62%,+160.42%
TTMI,"TTM Technologies I",18.27,+29.00,+16.59%,+3.87%,+10.53%,+37.99%
TTS,"Tile Shop Hldgs",8.05,-13.10,-16.15%,-8.52%,+14.18%,-45.24%
TVPT,"Travelport Worldwide Ltd",18.71,+31.60,+43.15%,-2.45%,+7.16%,+30.02%
TVTY,"Tivity Health",32.9,-4.60,-9.99%,-5.19%,-14.99%,-14.10%
TWI,"Titan International",7.61,-14.90,-40.92%,-25.83%,-37.06%,-9.51%
TYPE,"Monotype Imag. Hold.",22,+12.30,-8.71%,+8.91%,+2.56%,+19.57%
UBA,"Urstadt Biddle Properties Inc",23.02,+14.80,+5.89%,+2.54%,+8.64%,+12.13%
UCBI,"United Comm Banks",31.21,+14.40,+10.91%,+1.30%,-6.58%,+20.55%
UCTT,"Ultra Clean Holdings",14.05,-38.20,-39.15%,-11.80%,-16.22%,-39.12%
UEIC,"Universal Elect In",43.15,+1.90,-8.68%,+21.89%,+34.63%,-23.63%
UFCS,"United Fire Group I",50.84,+14.60,+11.54%,-10.74%,-4.94%,+18.54%
UFI,"Unifi Inc",32.83,+0.20,-8.48%,+4.26%,+2.43%,+8.60%
UFPI,"Universal Forest Prd",37.47,+29.70,-0.40%,+2.15%,+5.94%,+39.80%
UHT,"Universal Health Realty Income Trust",73.97,+6.80,-1.52%,+14.03%,+22.55%,-1.73%
UIHC,"United Insurance Hld",20.95,+30.70,+21.45%,+3.15%,-0.48%,+29.40%
UNF,"Unifirst Corp",184.9,+31.40,+12.13%,-1.23%,+6.17%,+33.41%
UNT,"Unit Corp",27.56,+66.60,+25.27%,+7.03%,+22.43%,+78.15%
USCR,"U S Concrete Inc",50.75,-34.00,-39.33%,-2.96%,-11.82%,-33.62%
USPH,"U.S. Physical Therapy",114.8,+101.20,+59.00%,+9.75%,+22.72%,+93.76%
UVE,"Universal Insurance Holdings Inc",45.05,+107.60,+64.72%,+19.65%,+27.44%,+97.16%
UVV,"Universal Corp",60.55,-6.70,+15.33%,-7.84%,+25.49%,+5.95%
VAC,"Marriot Vacations Worldwide Cor",126.15,+6.50,-6.70%,+5.14%,+6.30%,+10.41%
VECO,"Veeco Instrument",10.65,-54.20,-28.28%,-31.07%,-36.61%,-44.68%
VG,"Vonage Holdings",14.34,+79.30,+41.00%,+7.34%,+26.23%,+77.04%
VIAV,"Viavi Solutions",11.34,+20.30,+29.75%,+9.88%,+11.83%,+12.17%
VICR,"Vicor Cp",58.55,+195.10,+180.14%,+15.71%,+48.23%,+229.86%
VIVO,"Meridian Bioscience",15.7,+13.60,+12.14%,-0.95%,+8.46%,+14.60%
VRA,"Vera Bradley",14.92,+42.10,+22.50%,+8.43%,+32.15%,+59.06%
VREX,"Varex Imaging Corp",30.97,+0.60,-22.90%,-18.93%,-18.24%,+4.28%
VRTS,"Virtus Inv Prts",130.15,+19.70,+13.12%,+0.85%,+3.01%,+22.44%
VRTU,"Virtusa Corp",56.22,+56.50,+27.54%,+3.86%,+14.90%,+56.56%
VRTV,"Veritiv Corp",48.45,+73.70,+67.65%,+20.67%,+43.77%,+71.20%
VSI,"Vitamin Shoppe Inc",12.95,+139.10,+194.32%,+76.19%,+161.62%,+131.25%
