Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
BGFV,"Big 5 Sporting",6.5,"64% Sell",37.55%,35.40%,241075,5.05,11.1
BGG,"Briggs & Stratton Corp",17.07,"80% Sell",40.92%,29.39%,261975,16.26,27.34
BGS,"B&G Foods Holdings",31.8,"64% Buy",57.55%,30.52%,744630,22,39.75
BHE,"Benchmark Electronics",24.15,"100% Sell",25.26%,68.34%,367795,24.05,35.8
BHLB,"Berkshire Hills Bancorp",40.6,Hold,47.48%,14.25%,267295,32.85,44.25
BJRI,"Bj's Restaurants Inc",60.9,"24% Buy",51.80%,30.60%,349445,28,73.05
BKE,"Buckle Inc",24.05,"16% Sell",45.02%,47.30%,384905,13.5,28.8
BKS,"Barnes & Noble",6.05,"48% Buy",56.01%,53.39%,1230325,4.1,8.3
BLD,"Topbuild Corp",74.56,"80% Sell",37.50%,26.48%,206205,52.21,87.21
BMI,"Badger Meter",50.35,"80% Buy",61.37%,35.71%,128590,41,53.3
BNED,"Barnes & Noble Education Inc C",5.59,"16% Sell",45.51%,41.42%,349540,4.99,9.1
BOFI,"Bofi Holding Inc",38.72,"88% Sell",36.89%,25.58%,548675,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.45,"80% Sell",28.78%,29.78%,423010,13.95,17.85
BRC,"Brady Corp",37.25,"72% Sell",42.40%,23.76%,175020,31.7,40.9
BRKL,"Brookline Bancorp",18.25,"24% Sell",44.84%,13.99%,269085,13.6,19.35
BRKS,"Brooks Automation",30.21,"40% Sell",42.52%,43.52%,641075,21.75,36.45
BRS,"Bristow Group Inc",14.15,"16% Sell",48.52%,29.74%,478635,6.86,18.91
CACI,"Caci International",171,Hold,47.39%,18.07%,117500,118.1,180.9
CAL,"Caleres Inc",33.36,"64% Sell",43.56%,30.51%,338610,22.39,37.06
CALM,"Cal-Maine Foods In",44.7,"48% Sell",39.02%,16.11%,307010,34.03,52.3
CAMP,"Calamp Corp",22.52,"8% Sell",46.19%,22.27%,420870,17.52,25.45
CASH,"Meta Financial Grp",89.5,"100% Sell",29.45%,32.34%,67070,60.7,117.97
CATM,"Cardtronics Inc",24.76,"32% Sell",43.18%,35.72%,290295,15.8,34.9
CATO,"Cato Corp",25.05,"40% Buy",54.60%,63.91%,305970,10.76,26.88
CBB,"Cincinnati Bell Inc",13.3,"40% Sell",41.79%,51.02%,636535,11.65,22.2
CBL,"Cbl & Associates Properties",5.37,"8% Sell",49.79%,33.35%,2293615,3.8,9.17
CBM,"Cambrex Corp",61.35,"80% Buy",75.43%,24.92%,357470,42.55,62.65
CBU,"Community Bank System",63.71,"88% Buy",59.91%,18.04%,239515,48.89,65.51
CCMP,"Cabot Microelectron",118.23,"80% Buy",60.30%,16.58%,149025,68,123
CCOI,"Cogent Comm Hldgs",51.95,"16% Sell",46.57%,28.45%,211995,35.75,57.65
CCRN,"Cross Ctry Hlthcr",11.61,"48% Sell",44.06%,19.24%,207875,9.07,14.65
CDR,"Cedar Shopping Centers Inc",4.62,"16% Sell",47.11%,38.45%,363295,3.54,6.29
CECO,"Career Education",18.22,"40% Buy",65.30%,21.47%,594975,8.1,19.07
CEIX,"Consol Energy Inc",40.47,"16% Sell",49.44%,32.07%,411805,19.51,48.12
CENT,"Central Garden",42.69,"8% Buy",49.42%,19.99%,63335,30.89,45.02
CENTA,"Central Garden & Pet",39.67,"8% Buy",48.57%,19.35%,123950,29.72,41.97
CENX,"Century Aluminum C",12.92,"88% Sell",33.77%,53.16%,1363060,12.6,24.77
CEVA,"Ceva Inc",30.2,"88% Sell",38.27%,23.38%,96460,27.35,51.8
CHCO,"City Holding Co",81.03,"96% Buy",61.09%,21.55%,77920,58.8,82.75
CHCT,"Community Healthcare Trust Inc",29.58,"24% Buy",53.84%,20.83%,94415,22.41,31.08
CHS,"Chico's Fas",8.89,"8% Buy",52.30%,36.20%,2497805,6.96,10.9
CHSP,"Chesapeake Lodging Trust",31.35,"24% Sell",45.05%,17.26%,303345,24.08,32.95
CHUY,"Chuy's Holdings Inc",32.1,"24% Buy",53.80%,25.06%,96660,18,34.1
CIR,"Circor International",43.09,"24% Buy",55.84%,34.71%,279890,35.16,56.37
CJ,"C&J Energy Services Inc",23.62,"16% Sell",48.99%,33.68%,990875,21.22,36.57
CKH,"Seacor Smit Inc",53.48,"8% Sell",45.65%,16.63%,122950,33.46,59
CLD,"Cloud Peak Energy Inc",2.71,"80% Sell",34.80%,61.44%,536695,2.53,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.25,"8% Buy",51.20%,14.34%,229715,17.9,23.91
CLW,"Clearwater Paper Corp",23,"88% Sell",43.78%,32.64%,156605,21.55,50.6
CMO,"Capstead Mortgage Corp",8.37,"80% Sell",34.45%,21.91%,686320,8.17,9.98
CMTL,"Comtech Telecom Co",33.03,"8% Buy",51.17%,21.62%,113410,17.11,35.38
CNMD,"C O N M E D Cp",73.09,"16% Buy",49.92%,16.46%,149805,47.67,76.63
CNSL,"Consolidated Communications Holdings Inc",12.57,"8% Buy",50.95%,34.61%,570570,10.31,20.72
COHU,"Cohu Inc",24.95,"16% Buy",50.19%,34.37%,229580,17.11,26.66
COKE,"Coca Cola Bot Cons",142.9,"48% Buy",58.45%,18.59%,41930,125.08,244.8
COLB,"Columbia Banking Sys",40.8,"80% Sell",42.69%,19.34%,294670,35.67,48.06
CORE,"Core Mark Holding",24.31,"56% Buy",62.32%,22.02%,340185,17.1,37.94
CORT,"Corcept Therapeutics",12.82,"88% Sell",33.04%,40.50%,1208030,11.98,25.96
CPF,"Central Pacific Financial Co",27.76,"88% Sell",34.23%,14.03%,105265,27.34,33.15
CPLA,"Capella Education Co",104.15,"56% Buy",61.19%,11.99%,49050,65.15,105.9
CPS,"Cooper Std Hldg Inc",133.62,"16% Buy",49.99%,22.28%,140750,95.33,142.08
CPSI,"Computer Programs",31,"40% Sell",33.39%,32.65%,127665,27.6,34.65
CRAY,"Cray Inc",23.95,"72% Sell",41.96%,41.86%,183135,17.6,28.6
CROX,"Crocs Inc",17.91,"48% Buy",52.59%,39.62%,893045,7.71,19.54
CRR,"Carbo Ceramics",9.55,"56% Buy",50.89%,42.99%,398795,6.05,12.69
CRVL,"Corvel Cp",54.7,"32% Buy",50.50%,19.99%,22665,45.01,61.2
CRY,Cryolife,28.95,"8% Buy",51.20%,28.48%,101720,16.8,31.35
CRZO,"Carrizo Oil & Gas",28.39,"32% Buy",54.25%,33.45%,2027580,11.1,31.57
CSGS,"C S G Sys Intl",40.38,"96% Sell",40.50%,14.04%,147630,37.21,48.82
CTB,"Cooper Tire & Rubber Company",28.15,"48% Buy",59.99%,41.77%,649140,22.58,40.78
CTRE,"Caretrust REIT Inc",16.6,"16% Sell",49.48%,18.26%,544350,12.73,19.82
CTRL,"Control4 Corp",25.1,"64% Buy",52.24%,26.60%,204575,20.5,35.99
CTS,"Cts Corp",34.85,"24% Sell",46.04%,31.40%,178145,21.55,39.2
CUB,"Cubic Corp",66.5,"24% Sell",44.00%,17.00%,120065,39.58,72.43
CUBI,"Customers Bancorp",25.04,"100% Sell",26.53%,32.28%,182345,24.75,33.85
CUTR,"Cutera Inc",38.65,"96% Sell",37.23%,36.91%,159215,25.25,56.05
CVBF,"Cvb Financial Corp",23.65,"48% Buy",55.88%,19.85%,410540,19.58,25.49
CVCO,"Cavco Inds Inc",206.5,"24% Sell",47.41%,25.66%,40585,123.1,225
CVGW,"Calavo Growers Inc",92.5,"24% Sell",46.67%,12.81%,104950,65.85,99
CWT,"California Water Service Group Holding",40.5,"32% Buy",50.37%,22.39%,167365,35.25,46.15
CYH,"Community Health Systems",3.35,"16% Sell",48.09%,74.36%,3127780,2.66,8.07
CYTK,Cytokinetics,7.45,"72% Sell",36.34%,46.09%,219605,6.75,15.95
DAKT,"Daktronics Inc",8.38,"72% Sell",44.87%,18.31%,143970,7.85,10.86
DAR,"Darling International Inc",19.92,"72% Buy",55.94%,12.91%,632650,15.56,20.36
DBD,"Diebold Nixdorf Inc",10.95,"96% Sell",35.38%,33.70%,1078810,10.4,23.7
DCOM,"Dime Community Bncsh",17.4,"72% Sell",25.36%,36.32%,145085,17.35,22.65
DDD,"3D Systems Corp",12.48,"48% Sell",39.56%,60.65%,1895125,7.92,17.48
DEA,"Easterly Government Properties",18.8,"100% Sell",35.37%,14.70%,752785,18.73,22.32
DEPO,"Depomed Inc",8.68,"96% Buy",67.24%,64.69%,1395030,4.31,10.47
DF,"Dean Foods Company",9.89,"16% Sell",44.29%,24.25%,929065,8.14,15.22
DFIN,"Donnelly Financial Solutions Inc",20.94,"96% Buy",73.34%,13.89%,196490,15.22,23.33
DGII,"Digi Intl Inc",13.55,"48% Buy",55.63%,29.75%,85590,8.5,14.7
DIN,"Dineequity Inc",71.56,"8% Sell",48.60%,26.59%,284945,36.71,82.62
DIOD,"Diodes Inc",36.84,"48% Buy",53.93%,27.29%,286765,25.76,38.7
DNR,"Denbury Resources",4.68,"16% Buy",53.61%,64.93%,12714680,0.92,5.56
DORM,"Dorman Products Inc",73.68,"96% Buy",59.47%,23.06%,109140,56.36,83.44
DPLO,"Diplomat Pharmacy Inc",21.41,"64% Sell",34.74%,49.81%,1176200,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.72,"56% Sell",40.13%,16.39%,1606895,9.87,12.99
DSPG,"D S P Group Inc",12.25,"16% Sell",44.71%,27.02%,80675,11.3,13.95
DSW,"DSW Inc",27.1,"32% Buy",55.10%,26.24%,1204550,15.14,28.34
DXPE,"Dxp Enterprise",40.3,"8% Sell",47.90%,28.47%,53190,24.86,44.88
EBIX,"Ebix Inc",78.8,"8% Buy",47.27%,28.86%,106775,56.4,87.5
EBS,"Emergent Biosolutions",52.99,"32% Buy",48.72%,25.22%,253170,32.48,55.94
ECHO,"Echo Global Logistic",32.35,"96% Buy",63.76%,25.33%,439795,13,33.95
ECOL,"US Ecology Inc",66.1,"80% Buy",60.00%,16.49%,54200,44.5,68.25
ECPG,"Encore Capital Grp",36.35,"72% Sell",41.08%,32.53%,399080,35.35,52
EE,"El Paso Electric Company",61.55,"96% Buy",64.81%,14.80%,235365,48.05,62.05
EFII,"Elec Imaging Inc",34.06,Hold,51.16%,23.47%,291790,25.28,48.98
EGHT,"8X8 Inc",19.85,"32% Sell",44.23%,39.04%,1066245,12,23.1
EGL,"Engility Holdings Inc",33.86,"56% Buy",58.71%,38.53%,107310,21.19,35.84
EGOV,"Nic Inc",16.05,"40% Buy",50.09%,22.62%,316760,12.65,18.9
EGP,"Eastgroup Properties",93.81,"8% Sell",48.59%,18.20%,226355,77.74,98.17
EGRX,"Eagle Pharmaceutical",78.87,"8% Buy",55.06%,25.40%,200510,45.05,85.66
EHTH,"Ehealth Inc",22.97,"32% Buy",50.39%,31.44%,112095,13.61,28.59
EIG,"Employers Holdings Inc",46.3,"100% Buy",76.39%,24.42%,106315,38.35,50.45
ELY,"Callaway Golf Company",19.15,"24% Buy",50.73%,18.95%,858105,12.42,20.82
ENDP,"Endo Int'l Plc",12.16,"96% Buy",75.12%,41.45%,4456665,5.27,12.42
ENSG,"The Ensign Group In",35.52,"32% Sell",42.59%,25.87%,173720,18.75,40.09
ENTA,"Enanta Pharmaceutica",97.38,"56% Sell",38.44%,86.80%,309490,37.13,127.77
ENVA,"Enova International Inc",31.25,"40% Sell",34.27%,55.56%,317055,11.15,39
EPAY,"Bottomline Tech In",53.48,"24% Buy",53.91%,29.66%,356000,27.18,58.52
ERA,"Era Group Inc",14.09,"100% Buy",62.66%,23.24%,42510,8.1,14.23
ESE,"Esco Technologies Inc",61,"56% Buy",55.40%,18.66%,81905,50.3,66.8
ESIO,"Electro Sci Inds",17.91,"32% Sell",51.36%,40.84%,530025,8.41,27.72
ESND,"Essendant Inc",16.39,"100% Buy",71.22%,62.71%,232970,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.45,"72% Sell",35.43%,23.96%,198035,21.5,32.9
EVTC,"Evertec Inc",23.55,"88% Buy",61.15%,19.26%,476630,12.6,24.67
EXLS,"Exlservice Holdings",59.36,"8% Buy",47.88%,18.67%,94155,52.52,64.34
EXPO,"Exponent Inc",48.4,"16% Sell",46.41%,23.71%,189440,31.73,52.63
EXPR,"Express Inc",9.77,"48% Buy",52.40%,35.69%,1436760,5.28,11.34
EXTN,"Exterran Corp",27.58,Hold,53.55%,21.49%,96020,23.29,33.69
EXTR,"Extreme Networks",8.41,"72% Sell",43.28%,31.06%,1353875,7.63,15.55
EZPW,"Ezcorp Inc",11.3,"100% Sell",38.40%,33.40%,486170,7.8,15.1
FARO,"Faro Tech Inc",67.4,"88% Buy",73.85%,56.75%,74175,32.25,70.2
FBP,"First Bancorp",8.21,"88% Buy",58.34%,21.41%,1671180,4.48,8.44
FCF,"First Commonwealth Financial Corp",17.19,"96% Buy",63.59%,24.88%,381050,12.06,17.91
FCFS,"First Cash Fin Svcs",82.4,"72% Sell",32.45%,35.56%,251170,57.55,95.4
FCN,"Fti Consulting",77.03,"100% Buy",79.93%,39.82%,356795,31.77,79.39
FCPT,"Four Corners Property Trust In",24.98,"72% Buy",60.07%,14.04%,304605,21.28,26.96
FELE,"Franklin Electric Co",47.15,"72% Buy",52.77%,32.50%,125480,37.6,49.4
FF,"Futurefuel Corp",13.41,"16% Sell",45.10%,21.61%,41975,11.32,16.22
FFBC,"First Finl Bncp [Oh]",30.3,"72% Sell",41.91%,23.97%,320400,22.8,33.7
FFIN,"First Finl Bkshs Inc",56.6,"96% Buy",60.82%,24.40%,214115,37.31,58.42
FIX,"Comfort Systems USA",54.75,"100% Buy",77.95%,36.04%,188400,31.9,59.05
FLOW,"SPX Flow Inc",45.55,"32% Buy",53.74%,23.86%,170875,31.1,54.92
FMBI,"First Midwest Bncp",26.73,"64% Buy",55.91%,18.31%,426385,20.5,27.4
FN,Fabrinet,38.46,"16% Buy",53.44%,23.19%,270635,24.02,45.89
FNSR,"Finisar Corp",16.84,"32% Sell",43.66%,25.02%,2012540,14.25,27.97
FORM,"Formfactor Inc",12.8,"80% Sell",42.11%,48.11%,563050,11.1,18.65
FORR,"Forrester Resrch",46.3,"100% Buy",65.41%,22.36%,32260,36.95,47.75
FOSL,"Fossil Group",25.1,"24% Sell",46.35%,58.05%,1269600,5.5,32.17
FOXF,"Fox Factory Cp",49.05,"8% Buy",56.08%,27.19%,241690,33.2,53.95
FRAN,"Francesca's Holdings",8,"80% Buy",59.70%,45.13%,862965,4.51,9.76
FRGI,"Fiesta Restaurant Gp",29,"8% Buy",55.56%,26.67%,199715,15.5,30.88
FSB,"Franklin Financial Network Inc",38.6,"72% Buy",59.03%,22.26%,124235,30.3,40.3
FSP,"Franklin Street Properties",8.45,"16% Buy",49.79%,22.79%,289125,7.08,11
FSS,"Federal Signal Corp",23.34,"32% Sell",45.63%,16.38%,174490,17.95,24.86
FTD,"Ftd Companies",3.55,"88% Sell",32.84%,88.99%,275340,3.25,20
FTK,"Flotek Industries",3.08,"32% Sell",42.41%,28.23%,470270,2.81,8.49
FTR,"Frontier Commun Cp",4.91,"56% Sell",37.37%,63.18%,3565260,4.52,18.21
FUL,"H. B. Fuller Company",56.05,"88% Buy",55.93%,16.85%,318885,46.62,58.74
FWRD,"Foward Air Corp",62.12,"80% Buy",57.33%,34.77%,145050,49.88,64.8
GBCI,"Glacier Bancorp Inc",43.12,"96% Buy",61.76%,26.63%,431085,31.38,44.55
GBX,"Greenbrier Companies",55.95,"56% Buy",59.13%,26.64%,640965,41.95,58.8
GCI,"Gannett Co. Inc",10.53,"40% Buy",53.07%,26.42%,1074455,7.94,12.38
GCO,"Genesco Inc",39.95,"48% Sell",46.81%,34.65%,254395,20.9,45.9
GDOT,"Green Dot Corp",78.54,"16% Buy",52.82%,25.22%,286180,38.96,84.48
GEOS,"Geospace Technologie",13.9,Hold,51.27%,30.19%,69980,9.18,18.71
GES,"Guess Inc",22.37,"40% Buy",50.11%,33.70%,527610,11.98,26.15
GFF,"Griffon Corp",17.3,"88% Sell",36.08%,22.63%,168980,17,24.5
GHL,"Greenhill & Co. Inc",32,"88% Buy",66.35%,23.49%,337820,13.8,33.25
GIFI,"Gulf Island Fab",9.2,"40% Sell",44.46%,21.76%,54855,6.9,13.95
GIII,"G-III Apparel Gp I",44.81,"16% Sell",49.83%,26.86%,446795,22.66,51.2
GLT,Glatfelter,20.26,"56% Buy",59.03%,14.32%,129400,15.76,23.85
GME,"Gamestop Corp",14.7,"40% Buy",50.80%,36.03%,2467035,12.2,22.37
GNBC,"Green Bancorp",24.1,"48% Buy",60.91%,37.11%,277515,19.5,25.15
GNL,"Global Net Lease Inc",20.74,"40% Buy",56.46%,17.13%,341520,15.55,22.42
GOV,"Government Properties Income Trust",15.05,"8% Sell",47.25%,34.98%,1034130,11.87,19.6
GPI,"Group 1 Automotive",70.79,"32% Buy",54.71%,42.73%,308740,51.62,84.47
GPRE,"Green Plains Inc",16.15,"48% Sell",38.14%,34.67%,703250,15.25,21.9
GTLS,"Chart Industries In",75.89,"96% Buy",66.62%,48.83%,402935,32.54,80.31
GTY,"Getty Realty Corp",28.35,"32% Buy",57.41%,15.18%,98710,22.68,29.89
GWB,"Great Western Bancorp Inc",42.03,"8% Sell",48.19%,24.71%,246450,33.27,46.03
HA,"Hawaiian Hldgs Inc",39.8,"48% Buy",57.40%,41.89%,711695,32.4,44.3
HAFC,"Hanmi Financial Cp",25.15,"96% Sell",29.36%,38.00%,194655,24.25,33.1
HAYN,"Haynes Intl Inc",42.26,"56% Buy",63.42%,21.42%,51845,28.97,45.14
HCI,"Homeowners Choice",42.89,"64% Buy",56.81%,13.71%,39615,27.11,45.56
HF,"HFF Inc",43.98,"72% Buy",77.66%,45.25%,316780,32.99,51.74
HI,"Hillenbrand Inc",48.85,"48% Buy",54.15%,12.15%,170925,34.65,50.42
HIBB,"Hibbett Sports Inc",23.65,"24% Sell",48.03%,29.71%,388235,9.4,29.5
HLIT,"Harmonic Inc",4.72,"100% Buy",65.93%,37.01%,218440,2.8,4.8
HLX,"Helix Energy Solutions Group",10.27,"100% Buy",77.55%,32.49%,1568720,5.44,10.41
HMN,"Horace Mann Educators Corp",43.25,"56% Sell",39.29%,19.69%,114530,33.85,47.65
HMST,"Homestreet Inc",29.15,"56% Buy",54.77%,23.38%,143145,24,32.6
HMSY,"Hms Hldgs Cp",23.67,"32% Buy",57.77%,18.67%,443875,11.01,24.74
HOPE,"Hope Bancorp Inc",16.92,"96% Sell",39.21%,24.32%,757660,16.75,19.86
HPR,"Highpoint Resources Corp.",6.72,"72% Buy",55.19%,26.88%,1304605,2.66,7.6
HQY,Healthequity,74.12,"32% Sell",41.53%,36.23%,352570,40.21,83.34
HSC,"Harsco Corp",24.65,"56% Buy",58.04%,23.63%,389185,15.05,26.75
HSII,"Heidrick & Struggl",34.2,"48% Sell",41.82%,24.62%,92880,17.9,39.73
HSKA,"Heska Corp",97.59,"32% Sell",38.87%,32.63%,28420,56.59,115
HSTM,"Healthstream Inc",27.55,"8% Sell",45.88%,41.18%,194865,21.15,30.89
HT,"Hersha Hospitality Trust",21.24,"16% Sell",47.03%,21.38%,369405,16.6,22.57
HTLD,"Heartland Express",19.12,"32% Buy",49.59%,48.33%,641385,17.38,25.22
HUBG,"Hub Group Inc A",45.8,"64% Sell",35.97%,32.33%,298735,33.3,54.46
HVT,"Haverty Furniture Companies",19.95,"64% Sell",35.99%,16.46%,98500,17.7,27.23
HWKN,"Hawkins Inc",37.25,"72% Buy",54.37%,25.50%,19235,30.55,45.65
HZO,"Marinemax Inc",18.4,"88% Sell",35.70%,38.71%,325945,14.5,25.05
IBP,"Installed Building Products I",53.65,"80% Sell",41.40%,34.39%,161015,51.3,79.4
IIIN,"Insteel Industries",40.43,"88% Buy",67.55%,63.74%,173135,23.2,43.78
IIVI,"I I V I Inc",42.2,"64% Sell",43.03%,37.24%,427320,34.05,53.08
INDB,"Independent Bk Corp",88.6,"96% Buy",67.34%,30.37%,90725,65.25,95
INGN,"Inogen Inc",194.92,"8% Buy",50.71%,35.15%,185700,89.01,214.99
INN,"Summit Hotel Properties",13.81,"80% Sell",40.89%,18.17%,480125,12.77,18.08
INTL,"Intl Fcstone Inc",53.46,"16% Buy",54.81%,20.64%,57790,33.11,55.72
INVA,"Innoviva Inc",14.14,"72% Sell",47.17%,25.21%,721695,11.47,17.99
IOSP,"Innospec Inc",78.4,"16% Sell",47.42%,22.69%,76855,54.1,83.2
IPAR,"Inter Parfums Inc",59,"96% Buy",66.86%,24.28%,74255,37.34,60.85
IPHS,"Innophos Hldngs Inc",45.13,"56% Sell",33.02%,25.74%,57035,38.66,51.34
IRBT,"Irobot Corp",76.97,"56% Buy",51.52%,68.19%,1130520,55.77,109.78
IRDM,"Iridium Comm Inc",17.7,"16% Buy",58.69%,27.88%,902545,9.68,18.95
IRT,"Independence Realty Trust Inc",10.04,"8% Buy",51.16%,13.15%,426455,8.26,10.63
ITG,"Investment Technology Group",22.09,"32% Buy",51.96%,16.63%,145005,17.63,23.96
