Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
CYTK,Cytokinetics,6.95,"72% Sell",37.57%,54.66%,260270,6.2,15.95
DAKT,"Daktronics Inc",8.61,"16% Buy",51.70%,16.00%,146745,7.85,10.86
DAR,"Darling International Inc",19.81,Hold,49.78%,17.40%,828800,15.56,20.96
DBD,"Diebold Nixdorf Inc",4.75,"96% Sell",17.42%,171.19%,2982045,4.7,23.5
DCOM,"Dime Community Bncsh",17.85,"72% Sell",36.34%,36.11%,206180,17.1,22.65
DDD,"3D Systems Corp",18.16,"100% Buy",68.86%,116.67%,3288255,7.92,18.7
DEA,"Easterly Government Properties",19.91,"16% Buy",55.56%,17.24%,751095,18.73,22.32
DEPO,"Depomed Inc",7.55,"24% Sell",45.37%,72.63%,1211765,4.31,9.48
DF,"Dean Foods Company",8.54,"64% Sell",33.61%,62.90%,1671230,8.03,12.34
DFIN,"Donnelly Financial Solutions Inc",18.4,Hold,44.90%,35.30%,275645,15.22,22.5
DGII,"Digi Intl Inc",13.1,"16% Sell",48.19%,25.16%,93300,8.5,14.7
DIN,"Dineequity Inc",74.43,"16% Buy",54.23%,33.99%,374290,37.11,82.62
DIOD,"Diodes Inc",37.95,"96% Buy",58.11%,22.07%,327345,26.03,38.7
DNR,"Denbury Resources",4.27,"16% Sell",46.39%,58.29%,11840670,0.92,5.56
DORM,"Dorman Products Inc",75.97,"100% Buy",61.29%,26.16%,122160,56.36,78.01
DPLO,"Diplomat Pharmacy Inc",19.14,"80% Sell",30.24%,57.64%,1657280,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.52,"72% Sell",39.53%,21.98%,1892325,9.87,12.99
DSPG,"D S P Group Inc",12.35,"8% Sell",47.91%,26.08%,87555,11.3,13.95
DSW,"DSW Inc",27.6,"72% Buy",57.35%,21.73%,987850,15.14,28.34
DXPE,"Dxp Enterprise",47.67,"100% Buy",67.07%,46.18%,74790,24.86,49.5
EBIX,"Ebix Inc",79.3,"32% Buy",48.03%,24.95%,148525,56.4,89.1
EBS,"Emergent Biosolutions",56.46,"100% Buy",58.14%,28.92%,249780,32.48,60
ECHO,"Echo Global Logistic",32.6,"56% Buy",58.47%,33.37%,542085,13.25,34.83
ECOL,"US Ecology Inc",69.3,"56% Buy",58.82%,44.38%,63150,44.5,73.1
ECPG,"Encore Capital Grp",40,"24% Buy",60.42%,50.88%,502460,35.15,52
EE,"El Paso Electric Company",63.75,"100% Buy",71.29%,11.80%,280415,48.05,63.85
EFII,"Elec Imaging Inc",34.34,"64% Buy",53.54%,26.73%,397950,25.28,43.89
EGHT,"8X8 Inc",22.25,"80% Buy",59.62%,36.05%,980770,12,23.1
EGL,"Engility Holdings Inc",33.61,"32% Buy",53.32%,27.99%,136120,21.19,36.51
EGOV,"Nic Inc",16.6,"56% Buy",55.10%,29.21%,370605,12.65,18.9
EGP,"Eastgroup Properties",96.67,"56% Buy",56.01%,18.99%,204540,77.74,98.17
EGRX,"Eagle Pharmaceutical",78.49,"40% Buy",53.39%,29.00%,240375,48.58,85.66
EHTH,"Ehealth Inc",24.69,"72% Buy",56.93%,39.88%,143240,13.61,28.59
EIG,"Employers Holdings Inc",43.6,"16% Buy",54.76%,29.83%,114345,38.35,50.45
ELY,"Callaway Golf Company",22.26,"96% Buy",72.60%,37.52%,1386495,12.64,23.6
ENDP,"Endo Int'l Plc",15.83,"100% Buy",80.74%,92.01%,5366230,5.27,17.34
ENSG,"The Ensign Group In",35.89,Hold,46.45%,31.09%,216535,19.4,40.09
ENTA,"Enanta Pharmaceutica",92.26,"64% Sell",37.19%,84.78%,330295,37.13,127.77
ENVA,"Enova International Inc",33.9,Hold,47.36%,57.46%,333520,11.15,39
EPAY,"Bottomline Tech In",56.44,"88% Buy",61.93%,23.97%,364850,27.71,58.52
ERA,"Era Group Inc",12.67,"32% Sell",41.94%,36.71%,41825,8.1,14.23
ESE,"Esco Technologies Inc",66.1,"100% Buy",69.12%,23.18%,87035,50.3,67.35
ESIO,"Electro Sci Inds",22.35,"80% Buy",65.49%,73.20%,835650,10.53,27.72
ESND,"Essendant Inc",15.89,"88% Buy",63.59%,64.20%,251740,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.2,"72% Sell",36.83%,23.30%,245230,21.5,32.9
EVTC,"Evertec Inc",24.3,"88% Buy",62.80%,22.66%,532655,12.6,25.1
EXLS,"Exlservice Holdings",58.67,"8% Buy",45.42%,14.60%,90745,52.52,64.34
EXPO,"Exponent Inc",50.05,"24% Buy",52.56%,22.16%,195475,31.73,52.63
EXPR,"Express Inc",10.37,"100% Buy",59.33%,35.60%,1221880,5.28,11.34
EXTN,"Exterran Corp",27.78,"32% Buy",54.78%,24.51%,93685,23.29,33.69
EXTR,"Extreme Networks",6.24,"100% Sell",29.31%,137.99%,2350220,5.35,15.55
EZPW,"Ezcorp Inc",11.85,"32% Sell",48.08%,32.83%,537940,8.16,15.1
FARO,"Faro Tech Inc",67.2,"72% Buy",67.02%,58.52%,93130,32.25,70.2
FBP,"First Bancorp",8.44,"96% Buy",62.80%,20.62%,1585890,4.48,8.51
FCF,"First Commonwealth Financial Corp",16.76,"40% Buy",55.22%,25.98%,418555,12.06,17.91
FCFS,"First Cash Fin Svcs",80.75,"72% Sell",33.34%,33.37%,269975,57.55,95.4
FCN,"Fti Consulting",81.28,"96% Buy",79.32%,37.50%,420970,31.77,81.91
FCPT,"Four Corners Property Trust In",26.17,"96% Buy",70.26%,12.85%,479665,21.28,26.96
FELE,"Franklin Electric Co",48.9,"88% Buy",56.86%,36.84%,135250,37.6,49.5
FF,"Futurefuel Corp",13.4,"32% Sell",44.71%,23.79%,40880,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.05,"8% Sell",48.33%,22.70%,326040,22.8,33.7
FFIN,"First Finl Bkshs Inc",58.1,"96% Buy",62.80%,24.04%,211975,37.31,58.75
FIX,"Comfort Systems USA",55.8,"88% Buy",77.03%,36.60%,294955,31.9,59.05
FLOW,"SPX Flow Inc",46.64,"56% Buy",54.34%,48.46%,220930,31.1,54.92
FMBI,"First Midwest Bncp",26.9,"88% Buy",55.49%,15.13%,440580,20.5,27.4
FN,Fabrinet,41.94,"100% Buy",68.34%,21.46%,302520,24.02,42.94
FNSR,"Finisar Corp",18.63,"80% Buy",60.33%,29.31%,2169665,14.25,25.44
FORM,"Formfactor Inc",14,"48% Buy",52.56%,43.00%,486850,11.1,18.65
FORR,"Forrester Resrch",45.2,"64% Buy",56.06%,23.66%,38645,36.95,47.75
FOSL,"Fossil Group",24.83,"40% Sell",46.19%,77.22%,1783345,5.5,32.17
FOXF,"Fox Factory Cp",63.75,"96% Buy",81.24%,78.25%,229195,33.2,64.9
FRAN,"Francesca's Holdings",7.59,"16% Buy",52.27%,39.64%,648805,4.51,8.76
FRGI,"Fiesta Restaurant Gp",28.75,"24% Buy",52.59%,24.20%,209885,15.5,30.88
FSB,"Franklin Financial Network Inc",38.3,"48% Buy",53.87%,18.15%,112125,30.3,40.3
FSP,"Franklin Street Properties",8.37,"16% Buy",46.83%,24.07%,312285,7.08,11
FSS,"Federal Signal Corp",25.63,"96% Buy",58.30%,64.94%,261220,17.95,28.32
FTD,"Ftd Companies",3.74,"40% Sell",41.12%,96.35%,309815,3.25,15.93
FTK,"Flotek Industries",2.23,"100% Sell",25.26%,105.02%,595025,2.08,6.77
FTR,"Frontier Commun Cp",5.24,"24% Sell",44.45%,66.37%,3883880,4.52,15.44
FUL,"H. B. Fuller Company",57.74,"100% Buy",62.00%,16.45%,271540,46.62,58.74
FWRD,"Foward Air Corp",63.03,"80% Buy",57.53%,34.97%,145695,49.88,64.99
GBCI,"Glacier Bancorp Inc",43.65,"80% Buy",60.54%,27.62%,400590,31.38,44.55
GBX,"Greenbrier Companies",58.95,"96% Buy",64.85%,19.43%,510505,41.95,60.15
GCI,"Gannett Co. Inc",10.44,"24% Buy",51.89%,22.12%,916690,7.94,12.38
GCO,"Genesco Inc",41.5,"8% Sell",52.77%,26.55%,231530,20.9,45.9
GDOT,"Green Dot Corp",83.41,"96% Buy",61.70%,27.88%,317640,44.88,85.69
GEOS,"Geospace Technologie",13.05,"24% Sell",43.21%,29.35%,80125,9.18,18.71
GES,"Guess Inc",22.97,"48% Buy",53.73%,34.91%,475585,11.98,26.15
GFF,"Griffon Corp",17.7,"40% Sell",43.05%,30.97%,202870,17,24.5
GHL,"Greenhill & Co. Inc",32.2,"24% Buy",61.95%,22.35%,361055,13.8,33.45
GIFI,"Gulf Island Fab",9.2,"24% Sell",48.07%,33.35%,52825,6.9,13.95
GIII,"G-III Apparel Gp I",46.12,"32% Buy",55.06%,35.41%,373195,22.66,51.2
GLT,Glatfelter,16.4,"88% Sell",33.53%,80.96%,286945,15.76,23.85
GME,"Gamestop Corp",15.21,"80% Buy",55.41%,25.78%,2148935,12.2,22.12
GNBC,"Green Bancorp",24.45,"88% Buy",61.12%,34.74%,296190,19.5,25.15
GNL,"Global Net Lease Inc",22.09,"100% Buy",68.43%,19.76%,362420,15.55,22.53
GOV,"Government Properties Income Trust",16.07,"72% Buy",57.68%,34.86%,970460,11.87,19.6
GPI,"Group 1 Automotive",76.25,"80% Buy",61.12%,40.05%,304995,51.62,84.47
GPRE,"Green Plains Inc",17.35,"24% Sell",48.91%,31.56%,809785,15.25,21.9
GTLS,"Chart Industries In",76.74,"64% Buy",63.34%,49.47%,443590,32.54,80.31
GTY,"Getty Realty Corp",29.01,"72% Buy",62.20%,14.46%,91355,22.68,29.89
GWB,"Great Western Bancorp Inc",42.14,"8% Sell",48.60%,24.24%,222090,33.27,46.03
HA,"Hawaiian Hldgs Inc",41.95,"80% Buy",61.95%,43.91%,757975,32.4,44.3
HAFC,"Hanmi Financial Cp",25.45,"64% Sell",34.71%,36.78%,208545,24.25,33.1
HAYN,"Haynes Intl Inc",39.87,"16% Sell",48.83%,23.71%,58010,28.97,45.14
HCI,"Homeowners Choice",39.98,"64% Sell",41.15%,32.94%,36850,27.11,44.25
HF,"HFF Inc",44.69,"72% Buy",69.82%,47.03%,344830,32.99,51.74
HFWA,"Heritage Financial",35.35,"16% Buy",52.76%,22.54%,260535,25.25,37.38
HI,"Hillenbrand Inc",52.05,"96% Buy",66.49%,21.94%,237120,34.65,52.8
HIBB,"Hibbett Sports Inc",23.75,"40% Sell",49.42%,30.37%,378415,9.4,29.5
HLIT,"Harmonic Inc",5.2,"96% Buy",69.23%,43.26%,389600,2.8,5.32
HLX,"Helix Energy Solutions Group",9.34,"56% Buy",58.91%,36.10%,1708345,5.44,10.41
HMN,"Horace Mann Educators Corp",44.6,"16% Buy",49.47%,18.79%,116360,33.85,47.65
HMST,"Homestreet Inc",29.9,"72% Buy",58.39%,22.39%,121470,24,32.6
HMSY,"Hms Hldgs Cp",30.04,"96% Buy",82.02%,54.67%,699930,11.01,31.28
HOPE,"Hope Bancorp Inc",17.32,"16% Sell",46.41%,21.17%,785620,16.74,19.86
HPR,"Highpoint Resources Corp.",5.03,"56% Sell",28.41%,55.59%,1711700,2.66,7.6
HQY,Healthequity,82.11,"88% Buy",57.35%,37.29%,297740,40.21,83.34
HSC,"Harsco Corp",24.8,"48% Buy",54.22%,24.41%,427590,15.35,26.75
HSII,"Heidrick & Struggl",43.8,"96% Buy",70.48%,67.18%,165045,17.9,44.35
HSKA,"Heska Corp",97.62,"48% Sell",41.45%,31.45%,38295,56.59,111.34
HSTM,"Healthstream Inc",29.76,"96% Buy",58.70%,30.89%,148180,21.15,30.89
HT,"Hersha Hospitality Trust",21.62,"16% Buy",50.48%,20.07%,379020,16.6,22.57
HTLD,"Heartland Express",19.39,"56% Buy",51.50%,47.83%,685460,17.38,25.22
HUBG,"Hub Group Inc A",52.35,"64% Buy",57.96%,46.08%,421180,34.2,56.6
HVT,"Haverty Furniture Companies",21.8,"64% Buy",59.08%,23.21%,91465,17.7,27.23
HWKN,"Hawkins Inc",39.6,"88% Buy",58.15%,52.58%,20790,30.55,42.6
HZO,"Marinemax Inc",19.25,"56% Sell",43.01%,35.86%,377460,14.6,25.05
IBP,"Installed Building Products I",52.75,"88% Sell",42.87%,38.71%,170130,50.2,79.4
IIIN,"Insteel Industries",42.86,"96% Buy",71.31%,60.74%,220410,23.2,43.78
IIVI,"I I V I Inc",44.8,"40% Buy",53.14%,60.54%,646970,34.05,53.08
INDB,"Independent Bk Corp",88,"64% Buy",62.50%,30.35%,91350,65.25,95
INGN,"Inogen Inc",228.72,"100% Buy",68.32%,42.70%,246240,90.84,242.1
INN,"Summit Hotel Properties",13.44,"100% Sell",37.13%,20.38%,472750,12.77,16.39
INTL,"Intl Fcstone Inc",55.4,"88% Buy",59.65%,25.15%,53685,33.11,57
INVA,"Innoviva Inc",13.92,"40% Sell",46.27%,26.99%,763100,11.47,17.99
IOSP,"Innospec Inc",75.05,"56% Sell",40.63%,29.74%,103570,54.1,83.2
IPAR,"Inter Parfums Inc",61.6,"72% Buy",64.40%,29.55%,103195,37.45,64.75
IPHS,"Innophos Hldngs Inc",44,"64% Sell",31.62%,25.17%,79460,38.66,51.34
IRBT,"Irobot Corp",86.83,"96% Buy",62.97%,66.81%,1078190,55.77,105.4
IRDM,"Iridium Comm Inc",20.35,"100% Buy",71.99%,31.53%,1134160,9.68,20.52
IRT,"Independence Realty Trust Inc",10.11,"32% Buy",51.62%,18.40%,405565,8.26,10.63
ITG,"Investment Technology Group",22.88,"80% Buy",57.63%,43.29%,203645,17.63,23.96
ITGR,"Integer Holdings Corp",70.9,"56% Buy",55.19%,30.63%,291540,42.5,76.85
