Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ARCB,"Arcbest Corp",45,-1.3,-2.81%,46,44.05,257800,08/15/18
ARI,"Apollo Commercial Real Estate",19.05,0.1,+0.53%,19.17,18.94,1151300,08/15/18
AROC,"Archrock Inc",12.1,-0.5,-3.97%,12.55,11.95,603100,08/15/18
ARR,"Armour Residential R",23.49,0.1,+0.43%,23.59,23.36,500900,08/15/18
ASGN,"On Assignment",90.03,-0.13,-0.14%,90.38,88.95,220900,08/15/18
ASIX,"Advansix Inc",33.11,-1.09,-3.19%,33.99,32.95,225100,08/15/18
ASNA,"Ascena Retail Grp",4.68,-0.17,-3.51%,4.95,4.54,3131200,08/15/18
ASTE,"Astec Inds Inc",45.19,-1.08,-2.33%,46.06,44.92,226500,08/15/18
ATNI,"Atn International",71.92,-1.31,-1.79%,73.37,70.76,80700,08/15/18
ATU,"Actuant Corp",28.45,-0.25,-0.87%,28.7,28.4,359800,08/15/18
AVA,"Avista Corp",51.11,0.1,+0.20%,51.43,51.02,250900,08/15/18
AVAV,"Aerovironment Inc",81.42,-1.05,-1.27%,82.59,81.02,210200,08/15/18
AVD,"American Vanguard Corp",19.35,-0.45,-2.27%,19.7,19.1,62900,08/15/18
AVP,"Avon Products",1.85,0.13,+7.56%,1.86,1.66,7507900,08/15/18
AWR,"American States Water Company",59.42,-0.23,-0.39%,60.11,59.28,132500,08/15/18
AXE,"Anixter International Inc",71,-0.9,-1.25%,71.6,70.2,128300,08/15/18
AXL,"American Axle & Manufacturing",16.34,-0.29,-1.74%,16.58,16.03,1631000,08/15/18
AZZ,"Azz Inc",53.4,-0.65,-1.20%,53.85,53.2,46600,08/15/18
B,"Barnes Group",65.63,-0.34,-0.52%,65.95,64.76,134800,08/15/18
BABY,"Natus Medical Inc",36.6,-0.65,-1.74%,37.5,36.3,214400,08/15/18
BANC,"First Pactrust Bancorp",19.85,-0.15,-0.75%,20,19.73,264100,08/15/18
BANR,"Banner Corp",65.51,-0.63,-0.95%,66.46,65.44,116200,08/15/18
BCC,"Boise Cascade L.L.C.",44,-0.4,-0.90%,44.15,43.55,228700,08/15/18
BCOR,"Blucora Inc",34.35,-0.25,-0.72%,34.7,34.25,296100,08/15/18
BCPC,"Balchem Cp",99.78,-0.37,-0.37%,100.11,98.67,50900,08/15/18
BEAT,"Biotelemetry Inc",53.45,-1.45,-2.64%,54.95,52.35,429900,08/15/18
BEL,"Belmond Ltd",15.9,-0.05,-0.31%,15.95,15.55,914200,08/15/18
BELFB,"Bel Fuse Inc Cl B",25.3,-0.3,-1.17%,25.6,25.02,8700,08/15/18
BFS,"Saul Centers",58.56,1.76,+3.10%,58.92,55.96,49400,08/15/18
BGFV,"Big 5 Sporting",5.85,-0.1,-1.68%,5.95,5.75,234000,08/15/18
BGG,"Briggs & Stratton Corp",18.41,-0.13,-0.70%,18.57,17.89,749500,08/15/18
BGS,"B&G Foods Holdings",31.3,0.3,+0.97%,31.5,30.75,561200,08/15/18
BHE,"Benchmark Electronics",25.5,-0.15,-0.58%,25.7,25.25,393000,08/15/18
BHLB,"Berkshire Hills Bancorp",41.25,-0.45,-1.08%,41.85,41.2,198700,08/15/18
BJRI,"Bj's Restaurants Inc",64.4,0.3,+0.47%,64.9,63.6,215200,08/15/18
BKE,"Buckle Inc",26.8,-1.15,-4.11%,27.8,26.45,426400,08/15/18
BKS,"Barnes & Noble",6.3,0,unch,6.35,6.2,587500,08/15/18
BLD,"Topbuild Corp",73.28,-0.57,-0.77%,74.29,72.73,483400,08/15/18
BMI,"Badger Meter",51.8,-0.75,-1.43%,52.4,51.65,90400,08/15/18
BNED,"Barnes & Noble Education Inc C",6.23,-0.05,-0.80%,6.3,6.11,185700,08/15/18
BOFI,"Bofi Holding Inc",37.34,-0.77,-2.02%,38.39,37.14,389600,08/15/18
BPFH,"Boston Pvt Finl Hldg",13.8,-0.2,-1.43%,14.05,13.8,509700,08/15/18
BRC,"Brady Corp",37.3,-0.15,-0.40%,37.55,36.8,147300,08/15/18
BRKL,"Brookline Bancorp",17.85,-0.15,-0.83%,18.05,17.8,262500,08/15/18
BRKS,"Brooks Automation",29.13,-0.42,-1.42%,29.66,28.91,386900,08/15/18
BRS,"Bristow Group Inc",10.52,-0.42,-3.84%,10.96,10.4,1198800,08/15/18
CACI,"Caci International",180.35,-0.9,-0.50%,182,176.75,178300,08/15/18
CAL,"Caleres Inc",35.97,-1.1,-2.97%,36.86,35.78,402200,08/15/18
CALM,"Cal-Maine Foods In",49.1,-0.58,-1.16%,49.85,49,263700,08/15/18
CAMP,"Calamp Corp",23.31,-0.28,-1.19%,23.6,23.24,228100,08/15/18
CASH,"Meta Financial Grp",86.8,-2.8,-3.12%,89.5,86.75,85800,08/15/18
CATM,"Cardtronics Inc",32.83,0.99,+3.11%,33.62,31.76,819200,08/15/18
CATO,"Cato Corp",23.41,-1.41,-5.68%,24.7,23.14,427600,08/15/18
CBB,"Cincinnati Bell Inc",12.05,-0.55,-4.37%,12.6,11.73,643700,08/15/18
CBL,"Cbl & Associates Properties",4.51,0.01,+0.22%,4.54,4.41,1887700,08/15/18
CBM,"Cambrex Corp",61.45,0.75,+1.24%,61.5,60.25,204600,08/15/18
CBU,"Community Bank System",64.32,-0.57,-0.88%,65.09,64,147700,08/15/18
CCMP,"Cabot Microelectron",109.99,-11.42,-9.41%,116.41,109.51,781600,08/15/18
CCOI,"Cogent Comm Hldgs",52.3,0.05,+0.10%,52.7,51.7,273100,08/15/18
CCRN,"Cross Ctry Hlthcr",9.42,-0.09,-0.95%,9.64,9.4,202200,08/15/18
CDR,"Cedar Shopping Centers Inc",4.49,0.01,+0.22%,4.51,4.43,159500,08/15/18
CECO,"Career Education",16.8,0.09,+0.54%,16.81,16.55,281400,08/15/18
CEIX,"Consol Energy Inc",41.58,-1.85,-4.26%,43.64,41.28,232800,08/15/18
CENT,"Central Garden",39.1,-0.1,-0.26%,39.4,38.74,227500,08/15/18
CENTA,"Central Garden & Pet",35.94,-0.33,-0.91%,36.3,35.57,648200,08/15/18
CENX,"Century Aluminum C",11.09,-1.37,-11.00%,12.22,11.04,2910500,08/15/18
CEVA,"Ceva Inc",28.35,-1.25,-4.22%,29.5,28.1,140600,08/15/18
CHCO,"City Holding Co",80.55,-0.94,-1.15%,81.62,80.41,28600,08/15/18
CHCT,"Community Healthcare Trust Inc",31.73,-0.55,-1.70%,32.54,31.6,253600,08/15/18
CHS,"Chico's Fas",9.92,-0.37,-3.60%,10.2,9.75,2307200,08/15/18
CHSP,"Chesapeake Lodging Trust",31.99,0.22,+0.69%,32.2,31.77,199700,08/15/18
CHUY,"Chuy's Holdings Inc",27.6,0.4,+1.47%,27.61,26.85,136100,08/15/18
CIR,"Circor International",43.58,-0.94,-2.11%,44.32,42.88,85600,08/15/18
CJ,"C&J Energy Services Inc",22.19,-1.8,-7.50%,23.73,21.63,949800,08/15/18
CKH,"Seacor Smit Inc",50.51,-1.2,-2.32%,51.64,50.38,100400,08/15/18
CLD,"Cloud Peak Energy Inc",2.26,-0.1,-4.24%,2.39,2.22,555200,08/15/18
CLDT,"Chatham Lodging Trust [Reit]",21.27,0.17,+0.81%,21.36,21.05,210900,08/15/18
CLW,"Clearwater Paper Corp",25.75,0.35,+1.38%,25.8,25,152700,08/15/18
CMO,"Capstead Mortgage Corp",8.43,0.05,+0.60%,8.49,8.36,1207900,08/15/18
CMTL,"Comtech Telecom Co",34.58,-0.17,-0.49%,34.79,34.25,57000,08/15/18
CNMD,"C O N M E D Cp",76.58,-1.3,-1.67%,78.03,76.27,92700,08/15/18
CNSL,"Consolidated Communications Holdings Inc",11.5,-0.04,-0.35%,11.61,11.38,565500,08/15/18
COHU,"Cohu Inc",26.38,-1.09,-3.97%,27.43,26.2,141400,08/15/18
COKE,"Coca Cola Bot Cons",172.46,2.99,+1.76%,173.51,165.14,166100,08/15/18
COLB,"Columbia Banking Sys",41.72,-0.91,-2.13%,42.79,41.69,227700,08/15/18
CORE,"Core Mark Holding",33.51,0.37,+1.12%,33.57,32.41,349700,08/15/18
CORT,"Corcept Therapeutics",12.5,0.03,+0.24%,12.7,12.23,1801500,08/15/18
CPF,"Central Pacific Financial Co",28.25,-0.16,-0.56%,28.51,28.05,166300,08/15/18
CPS,"Cooper Std Hldg Inc",135.8,-1.18,-0.86%,136.46,134.25,84600,08/15/18
CPSI,"Computer Programs",27.1,-0.55,-1.99%,27.73,27.05,178700,08/15/18
CRAY,"Cray Inc",21.35,0.1,+0.47%,21.35,20.75,243300,08/15/18
CROX,"Crocs Inc",18.3,-0.34,-1.82%,18.75,18.17,838700,08/15/18
CRR,"Carbo Ceramics",7.91,-0.64,-7.49%,8.53,7.85,555400,08/15/18
CRVL,"Corvel Cp",57.8,-0.25,-0.43%,59,57.35,27500,08/15/18
CRY,Cryolife,32.05,-0.05,-0.16%,32.15,31.55,132900,08/15/18
CRZO,"Carrizo Oil & Gas",22.63,-1.69,-6.95%,23.72,21.66,13439101,08/15/18
CSGS,"C S G Sys Intl",37.24,-0.08,-0.21%,37.37,36.72,169600,08/15/18
CTB,"Cooper Tire & Rubber Company",29.45,-0.45,-1.51%,30.05,29.2,535000,08/15/18
CTRE,"Caretrust REIT Inc",17.92,0.06,+0.34%,17.98,17.65,2080300,08/15/18
CTRL,"Control4 Corp",31.38,-1.06,-3.27%,32.41,31.18,395200,08/15/18
CTS,"Cts Corp",34.8,-0.65,-1.83%,35.55,34.63,101800,08/15/18
CUB,"Cubic Corp",72.4,-1.5,-2.03%,73.8,72.25,98600,08/15/18
CUBI,"Customers Bancorp",24.33,-0.61,-2.45%,24.94,24.3,187100,08/15/18
CUTR,"Cutera Inc",33.65,-0.75,-2.18%,34.67,33.2,142200,08/15/18
CVBF,"Cvb Financial Corp",24.15,-0.27,-1.11%,24.51,24.12,446400,08/15/18
CVCO,"Cavco Inds Inc",226.8,0.2,+0.09%,228.8,222.5,21400,08/15/18
CVGW,"Calavo Growers Inc",100.9,-1,-0.98%,102.8,100.45,215700,08/15/18
CWT,"California Water Service Group Holding",40.35,-0.35,-0.86%,40.78,40.25,133100,08/15/18
CYH,"Community Health Systems",3.21,-0.02,-0.62%,3.44,3.17,2720400,08/15/18
CYTK,Cytokinetics,7.05,0,unch,7.15,6.9,202900,08/15/18
DAKT,"Daktronics Inc",8.59,0.14,+1.66%,8.65,8.35,277900,08/15/18
DAR,"Darling International Inc",19.41,-0.21,-1.07%,19.73,19.21,669000,08/15/18
DBD,"Diebold Nixdorf Inc",4.75,-0.25,-5.00%,5,4.6,3161300,08/15/18
DCOM,"Dime Community Bncsh",18.1,0,unch,18.25,17.85,289300,08/15/18
DDD,"3D Systems Corp",18.87,-0.13,-0.68%,19.5,18.28,4366300,08/15/18
DEA,"Easterly Government Properties",19.97,0.07,+0.35%,20.04,19.89,404200,08/15/18
DEPO,"Depomed Inc",7.3,0.12,+1.67%,7.42,7.09,940100,08/14/18
DF,"Dean Foods Company",8.64,-0.04,-0.46%,8.74,8.61,659800,08/15/18
DFIN,"Donnelly Financial Solutions Inc",19.43,0.13,+0.67%,19.51,19.06,180100,08/15/18
DGII,"Digi Intl Inc",12.7,-0.25,-1.93%,13,12.63,55200,08/15/18
DIN,"Dineequity Inc",77.65,1.16,+1.52%,77.71,76.06,217900,08/15/18
DIOD,"Diodes Inc",37.13,-0.71,-1.88%,37.73,36.74,235900,08/15/18
DNR,"Denbury Resources",4.41,-0.29,-6.17%,4.65,4.23,10045500,08/15/18
DORM,"Dorman Products Inc",77.2,0.39,+0.51%,77.44,76.29,105300,08/15/18
DPLO,"Diplomat Pharmacy Inc",19,-0.53,-2.71%,19.64,18.68,1165000,08/15/18
DRH,"Diamondrock Hospitality Company",11.72,0.06,+0.51%,11.81,11.62,1464900,08/15/18
DSPG,"D S P Group Inc",12.05,0,unch,12.15,11.88,81100,08/15/18
DSW,"DSW Inc",28.16,-1.06,-3.63%,29.18,28.14,1399600,08/15/18
DXPE,"Dxp Enterprise",45.32,-1,-2.16%,47.55,44.6,110200,08/15/18
EBIX,"Ebix Inc",76.5,0.1,+0.13%,77.25,75.2,517400,08/15/18
EBS,"Emergent Biosolutions",57.05,-0.57,-0.99%,57.62,56.82,193900,08/15/18
ECHO,"Echo Global Logistic",32.35,-0.1,-0.31%,32.5,31.61,246500,08/15/18
ECOL,"US Ecology Inc",70.45,-1,-1.40%,71.4,70.05,48000,08/15/18
ECPG,"Encore Capital Grp",39.45,-0.15,-0.38%,39.75,38.96,319300,08/15/18
EE,"El Paso Electric Company",62.6,-0.85,-1.34%,64.1,62.25,407600,08/15/18
EFII,"Elec Imaging Inc",34.32,0.29,+0.85%,34.53,33.12,329600,08/15/18
EGHT,"8X8 Inc",22.05,-0.4,-1.78%,22.65,21.9,633900,08/15/18
EGL,"Engility Holdings Inc",33.15,-0.7,-2.07%,33.85,32.93,81200,08/15/18
EGOV,"Nic Inc",16.5,0,unch,16.6,16.3,263400,08/15/18
EGP,"Eastgroup Properties",96.4,0.12,+0.12%,97,95.81,103700,08/15/18
EGRX,"Eagle Pharmaceutical",77.9,-1.46,-1.84%,79.55,76.51,178800,08/15/18
EHTH,"Ehealth Inc",29.04,1,+3.57%,29.55,28.11,244200,08/15/18
EIG,"Employers Holdings Inc",43.9,-0.15,-0.34%,44.35,43.8,63300,08/15/18
ELY,"Callaway Golf Company",22.48,-0.14,-0.62%,22.65,22.34,1182700,08/15/18
ENDP,"Endo Int'l Plc",16.06,-0.04,-0.25%,16.11,15.13,6660500,08/15/18
ENSG,"The Ensign Group In",36.51,-0.21,-0.57%,37.19,36.36,279500,08/15/18
ENTA,"Enanta Pharmaceutica",87.99,-1.99,-2.21%,90.53,85.75,324000,08/15/18
ENVA,"Enova International Inc",34.25,-0.15,-0.44%,34.68,33.3,268300,08/15/18
EPAY,"Bottomline Tech In",60.13,0.57,+0.96%,60.15,58.85,333900,08/15/18
ERA,"Era Group Inc",11.75,-0.17,-1.43%,11.79,11.43,49800,08/15/18
ESE,"Esco Technologies Inc",66.4,-0.55,-0.82%,67,66.15,82700,08/15/18
ESIO,"Electro Sci Inds",23.22,-0.43,-1.82%,23.72,22.85,785800,08/15/18
ESND,"Essendant Inc",14.93,-0.52,-3.37%,15.32,14.89,105500,08/15/18
ETH,"Ethan Allen Interiors Inc",22.7,0.05,+0.22%,22.75,22.25,246400,08/15/18
EVTC,"Evertec Inc",23.7,-0.6,-2.47%,24.3,23.6,457700,08/15/18
EXLS,"Exlservice Holdings",58.9,-0.43,-0.72%,59.2,58.44,74700,08/15/18
EXPO,"Exponent Inc",50.35,-1.2,-2.33%,51.6,50.25,123800,08/15/18
EXPR,"Express Inc",10.1,-0.61,-5.70%,10.62,9.9,1410900,08/15/18
EXTN,"Exterran Corp",27.74,-1.06,-3.68%,28.6,27.43,127300,08/15/18
EXTR,"Extreme Networks",6.28,-0.11,-1.72%,6.39,6.04,1438100,08/15/18
EZPW,"Ezcorp Inc",11.35,-0.05,-0.44%,11.5,11.3,454700,08/15/18
FARO,"Faro Tech Inc",66.15,-1.35,-2.00%,67.45,65.9,54300,08/15/18
FBP,"First Bancorp",8.63,-0.15,-1.71%,8.92,8.6,1632700,08/15/18
FCF,"First Commonwealth Financial Corp",16.85,-0.16,-0.94%,17.06,16.85,273500,08/15/18
FCFS,"First Cash Fin Svcs",79.4,-1.6,-1.98%,81.2,79.1,147500,08/15/18
FCN,"Fti Consulting",76.51,-3.83,-4.77%,79.19,75.64,897500,08/15/18
FCPT,"Four Corners Property Trust In",26.72,0.24,+0.91%,26.81,26.44,286300,08/15/18
FELE,"Franklin Electric Co",48.05,-0.4,-0.83%,48.3,47.3,108700,08/15/18
FF,"Futurefuel Corp",13.52,-0.07,-0.52%,13.69,13.34,46200,08/15/18
FFBC,"First Finl Bncp [Oh]",31.1,-0.35,-1.11%,31.5,31.05,204100,08/15/18
FFIN,"First Finl Bkshs Inc",58.75,-0.65,-1.09%,59.63,58.6,122200,08/15/18
FIX,"Comfort Systems USA",55.4,-0.4,-0.72%,56.15,55.22,575000,08/15/18
FLOW,"SPX Flow Inc",45.92,0.15,+0.33%,46.12,44.71,281800,08/15/18
FMBI,"First Midwest Bncp",26.6,-0.35,-1.30%,27.01,26.57,292500,08/15/18
FN,Fabrinet,42.41,-0.88,-2.03%,43.24,42.03,230600,08/15/18
FNSR,"Finisar Corp",18.47,-0.2,-1.07%,18.63,18.34,1835500,08/15/18
FORM,"Formfactor Inc",13.4,-0.5,-3.60%,13.9,13.27,320900,08/15/18
FORR,"Forrester Resrch",46.85,0.7,+1.52%,46.95,45.45,50100,08/15/18
FOSL,"Fossil Group",24.52,-1.16,-4.52%,25.54,23.77,1430100,08/15/18
FOXF,"Fox Factory Cp",64.5,-2.7,-4.02%,67.15,64.3,348900,08/15/18
FRAN,"Francesca's Holdings",7.49,-0.3,-3.85%,7.84,7.45,635400,08/15/18
FRGI,"Fiesta Restaurant Gp",28.5,0,unch,28.75,28,186400,08/15/18
FSB,"Franklin Financial Network Inc",38.5,-0.5,-1.28%,39.15,38.45,63800,08/15/18
FSP,"Franklin Street Properties",8.19,-0.030000000000001,-0.36%,8.27,8.18,145566,08/15/18
FSS,"Federal Signal Corp",25.94,-0.21,-0.80%,26.2,25.68,222600,08/15/18
FTD,"Ftd Companies",3.91,-0.19,-4.63%,4.06,3.8,148100,08/15/18
FTK,"Flotek Industries",2.1,-0.02,-0.94%,2.21,2.06,774300,08/15/18
FTR,"Frontier Commun Cp",5.3,-0.16,-2.93%,5.47,5.22,1955900,08/15/18
FUL,"H. B. Fuller Company",56.03,-0.58,-1.02%,56.58,55.23,298900,08/15/18
FWRD,"Foward Air Corp",62.35,-0.44,-0.70%,63,61.32,105900,08/15/18
GBCI,"Glacier Bancorp Inc",43.78,-0.42,-0.95%,44.31,43.66,294100,08/15/18
GBX,"Greenbrier Companies",56.8,-1.75,-2.99%,58.15,56.4,334300,08/15/18
GCI,"Gannett Co. Inc",10.24,-0.14,-1.35%,10.38,10.15,562500,08/15/18
GCO,"Genesco Inc",42.6,-1.4,-3.18%,44.05,42.1,267900,08/15/18
GDOT,"Green Dot Corp",83.4,-0.34,-0.41%,83.91,81.85,302500,08/15/18
GEOS,"Geospace Technologie",13.37,0.01,+0.07%,13.39,13.14,47600,08/15/18
GES,"Guess Inc",21.8,-2.31,-9.58%,23.85,21.63,977700,08/15/18
GFF,"Griffon Corp",17.35,0.1,+0.58%,17.38,16.85,170500,08/15/18
GHL,"Greenhill & Co. Inc",30.65,-0.9,-2.85%,31.65,30.2,374300,08/15/18
GIFI,"Gulf Island Fab",9.65,-0.35,-3.50%,10,9.4,52700,08/15/18
GIII,"G-III Apparel Gp I",44.04,-2.75,-5.88%,46.39,43.64,469500,08/15/18
GLT,Glatfelter,15.88,0.35,+2.25%,15.9,15.3,860800,08/15/18
GME,"Gamestop Corp",15.42,-0.08,-0.52%,15.49,15.19,2096900,08/15/18
GNBC,"Green Bancorp",24.05,-0.45,-1.84%,24.75,23.95,206400,08/15/18
GNL,"Global Net Lease Inc",22.09,0.01,+0.05%,22.25,21.64,636100,08/15/18
GOV,"Government Properties Income Trust",16.47,0.27,+1.67%,16.52,16.07,865400,08/15/18
GPI,"Group 1 Automotive",76.73,0.75,+0.99%,77.19,74.74,264000,08/15/18
GPRE,"Green Plains Inc",16.95,-0.55,-3.14%,17.52,16.3,1221300,08/15/18
GTLS,"Chart Industries In",75.56,-2.08,-2.68%,77.26,74.98,469300,08/15/18
GTY,"Getty Realty Corp",29.06,-0.01,-0.03%,29.17,28.98,54800,08/15/18
GWB,"Great Western Bancorp Inc",42.23,-0.35,-0.82%,42.7,42.14,165200,08/15/18
HA,"Hawaiian Hldgs Inc",42.7,0.55,+1.30%,42.8,41.79,454600,08/15/18
HAFC,"Hanmi Financial Cp",25.35,-0.35,-1.36%,25.7,25.25,202700,08/15/18
HAYN,"Haynes Intl Inc",37.6,-1.42,-3.64%,38.76,37.32,87800,08/15/18
HCI,"Homeowners Choice",41.32,-0.11,-0.27%,41.91,41.2,28700,08/15/18
HF,"HFF Inc",43.98,-0.52,-1.17%,44.37,43.33,174500,08/15/18
HFWA,"Heritage Financial",35.15,-0.6,-1.68%,36,35.15,203200,08/15/18
HI,"Hillenbrand Inc",51.7,-0.6,-1.15%,52.05,51.38,206200,08/15/18
HIBB,"Hibbett Sports Inc",25.15,-0.65,-2.52%,25.8,24.6,459100,08/15/18
HLIT,"Harmonic Inc",5.25,0.25,+5.00%,5.3,5,536000,08/15/18
HLX,"Helix Energy Solutions Group",8.86,-0.36,-3.90%,9.18,8.7,885400,08/15/18
HMN,"Horace Mann Educators Corp",44.85,-0.15,-0.33%,45.2,44.65,95000,08/15/18
HMST,"Homestreet Inc",29.15,-0.6,-2.02%,29.95,29.1,76600,08/15/18
HMSY,"Hms Hldgs Cp",30.78,-0.03,-0.10%,30.86,30.36,374200,08/15/18
HOPE,"Hope Bancorp Inc",17.36,-0.06,-0.34%,17.5,17.27,569400,08/15/18
HPR,"Highpoint Resources Corp.",4.71,-0.21,-4.27%,4.87,4.6,2285500,08/15/18
HQY,Healthequity,85.4,0.57,+0.67%,86.41,83.82,370600,08/15/18
HSC,"Harsco Corp",24.25,-0.8,-3.19%,24.85,23.6,380300,08/15/18
HSII,"Heidrick & Struggl",41.8,-0.45,-1.07%,42.38,41.5,280100,08/15/18
HSKA,"Heska Corp",98.58,-0.13,-0.13%,99,97.85,22600,08/15/18
HSTM,"Healthstream Inc",29.52,-0.36,-1.20%,29.8,29.23,56800,08/15/18
HT,"Hersha Hospitality Trust",21.74,0.18,+0.83%,21.88,21.56,164700,08/15/18
HTLD,"Heartland Express",19.73,0.08,+0.41%,19.76,19.26,390200,08/15/18
HUBG,"Hub Group Inc A",50.6,-1.55,-2.97%,52.15,50.5,260600,08/15/18
HVT,"Haverty Furniture Companies",21.85,-0.1,-0.46%,21.95,21.5,68800,08/15/18
HWKN,"Hawkins Inc",38.85,-0.45,-1.15%,40.51,38.3,19300,08/15/18
HZO,"Marinemax Inc",19.15,-0.5,-2.54%,19.9,18.9,276600,08/15/18
IBP,"Installed Building Products I",49.15,0.95,+1.97%,49.2,47.4,235700,08/15/18
IIIN,"Insteel Industries",40.4,-1.92,-4.54%,42.3,40.28,135100,08/15/18
IIVI,"I I V I Inc",45.25,-0.4,-0.88%,45.65,44.65,325000,08/15/18
INDB,"Independent Bk Corp",88.45,-0.4,-0.45%,90,88.15,79300,08/15/18
INGN,"Inogen Inc",228.66,-2.58,-1.12%,231.54,225.04,168000,08/15/18
INN,"Summit Hotel Properties",13.54,0.04,+0.30%,13.68,13.34,801300,08/15/18
INTL,"Intl Fcstone Inc",54.59,-0.98,-1.76%,55.99,54.5,29000,08/15/18
INVA,"Innoviva Inc",13.94,-0.08,-0.57%,14.19,13.81,703900,08/15/18
IOSP,"Innospec Inc",74.15,-0.65,-0.87%,74.65,72.88,81300,08/15/18
IPAR,"Inter Parfums Inc",63.4,0.65,+1.04%,63.4,62.5,94600,08/15/18
IPHS,"Innophos Hldngs Inc",43.09,-0.87,-1.98%,43.79,42.88,59100,08/15/18
IRBT,"Irobot Corp",89.28,1.5,+1.71%,89.37,85.66,543200,08/15/18
IRDM,"Iridium Comm Inc",19.75,-0.5,-2.47%,20.3,19.45,945500,08/15/18
IRT,"Independence Realty Trust Inc",10.11,0.07,+0.70%,10.18,10.02,555700,08/15/18
ITG,"Investment Technology Group",22.17,0.07,+0.32%,22.22,21.95,133400,08/15/18
ITGR,"Integer Holdings Corp",68.75,-0.85,-1.22%,69.54,67.85,239500,08/15/18
ITRI,"Itron Inc",61.35,-0.3,-0.49%,61.55,60.15,180400,08/15/18
IVC,"Invacare Corp",16.5,0.2,+1.23%,16.6,16.05,259500,08/15/18
