Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
INN,"Summit Hotel Properties",13.81,-14.90,-9.32%,-3.49%,-4.63%,-22.37%
INTL,"Intl Fcstone Inc",53.46,+42.30,+25.70%,+3.38%,+19.28%,+37.39%
INVA,"Innoviva Inc",14.14,+5.30,-0.35%,+2.46%,-2.48%,+2.69%
IOSP,"Innospec Inc",78.4,+26.20,+11.05%,+2.42%,+7.84%,+25.44%
IPAR,"Inter Parfums Inc",59,+56.30,+35.79%,+10.28%,+15.23%,+52.65%
IPHS,"Innophos Hldngs Inc",45.13,-4.10,-3.42%,-5.19%,+9.06%,+7.07%
IRBT,"Irobot Corp",76.97,+3.50,+0.35%,+1.58%,+31.89%,-28.23%
IRDM,"Iridium Comm Inc",17.7,+82.10,+50.00%,+9.94%,+48.74%,+71.01%
IRT,"Independence Realty Trust Inc",10.04,+1.50,-0.50%,-2.62%,+6.81%,-0.79%
ITG,"Investment Technology Group",22.09,+9.20,+14.75%,+5.59%,+9.25%,+0.68%
ITGR,"Integer Holdings Corp",71.25,+61.20,+57.28%,+10.21%,+29.78%,+55.40%
ITRI,"Itron Inc",59.5,-19.80,-12.76%,-0.92%,-9.02%,-17.93%
IVC,"Invacare Corp",17.5,+11.90,+3.86%,-5.91%,-3.85%,+16.67%
IVR,"Invesco Mortgage Capital Inc",16.4,-2.30,-8.02%,+3.14%,+1.05%,-0.91%
JBSS,"John B Sanfilippo",77.5,+31.20,+22.53%,+4.10%,+36.23%,+12.94%
JBT,"John Bean Technologies Corp",109.7,+16.90,-0.99%,+23.40%,+1.81%,+18.53%
JCP,"J.C. Penney Company Inc",2.46,-49.70,-22.15%,+5.13%,-15.46%,-55.76%
JJSF,"J J Snack Foods",153.61,+20.30,+1.17%,+0.75%,+11.79%,+17.60%
JRVR,"James River Gp HD",40.98,+6.20,+2.42%,+4.30%,+12.83%,+2.71%
KALU,"Kaiser Aluminum",110.33,+13.80,+3.26%,+5.97%,+11.96%,+16.89%
KAMN,"Kaman Corp",65.05,+22.70,+10.55%,-6.66%,+7.27%,+27.13%
KELYA,"Kelly Svcs Cl A",23.76,-2.90,-12.87%,+5.84%,-18.80%,+7.46%
KEM,"Kemet Corp",26.25,+85.70,+74.30%,+8.70%,+52.44%,+58.90%
KFY,"Korn/Ferry International",65.2,+95.60,+57.56%,+5.28%,+21.96%,+95.15%
KIRK,"Kirkland's Inc",11.25,+9.80,-5.98%,-3.35%,+6.23%,+17.31%
KLIC,"Kulicke and Soffa",26.3,+32.90,+8.07%,+10.41%,+14.90%,+22.27%
KN,"Knowles Corp",17.47,+22.00,+19.17%,+14.18%,+36.48%,+14.63%
KOP,"Koppers Holdings Inc",36.5,-15.80,-28.29%,-4.82%,-16.67%,-0.41%
KOPN,"Kopin Cp",3,-17.00,-6.25%,+4.90%,-9.37%,-21.05%
KRA,"Kraton Performance Polymers Inc",46.07,+17.30,-4.36%,-0.15%,+0.88%,+24.68%
KRG,"Kite Realty Group Trust",16.58,-16.20,-15.41%,-2.93%,+12.64%,-18.24%
KS,"Kapstone Paper and Packaging Corp",34.84,+40.10,+53.55%,+0.99%,+1.22%,+52.74%
KWR,"Quaker Chemical Corp",160.56,+14.20,+6.48%,+3.67%,+9.23%,+12.06%
LABL,"Multi Color Cp",65.35,-18.50,-12.69%,+1.08%,+0.62%,-18.97%
LAD,"Lithia Motors",87.26,-22.50,-23.18%,-7.73%,-8.97%,-18.45%
LCI,"Lannett Co Inc",12.2,-38.10,-47.41%,-10.29%,-21.79%,-41.06%
LCII,"Lci Industries",90.4,-17.00,-30.46%,+0.28%,-5.14%,-15.79%
LDL,"Lydall Inc",45.6,-8.30,-10.15%,+4.47%,+2.24%,-8.43%
LGIH,"LGI Homes Inc",51.53,-7.00,-31.32%,-10.74%,-25.53%,+17.19%
LGND,"Ligand Pharm",215.37,+78.90,+57.28%,+3.96%,+39.08%,+77.61%
LHCG,"LHC Group Inc",85.17,+43.90,+39.05%,-0.49%,+14.45%,+46.09%
LION,"Fidelity Southern Cp",23.96,+8.40,+9.91%,-5.71%,+5.41%,+13.29%
LKSD,"Lsc Communications Inc",14.73,+2.60,-2.77%,-5.94%,-15.73%,-31.07%
LL,"Lumber Liquidators Holdings Inc",24.37,-30.20,-22.36%,+0.08%,+1.25%,-4.73%
LMAT,"Lemaitre Vascular",34.52,+4.80,+8.42%,+3.11%,+9.76%,+1.71%
LMNX,"Luminex Corp",32.43,+72.60,+64.62%,+9.82%,+51.90%,+59.01%
LNN,"Lindsay Corp",90.87,-0.40,+3.03%,-6.31%,+3.43%,-0.89%
LNTH,"Lantheus Holdings",13.3,-30.10,-34.96%,-8.59%,-25.28%,-31.97%
LOCO,"El Pollo Loco",11.65,+4.00,+17.68%,+2.19%,+16.50%,-10.73%
LPSN,"Liveperson Inc",23,+94.50,+100.00%,+9.00%,+36.90%,+76.92%
LQDT,"Liquidity Services",6.95,+11.70,+43.30%,+6.11%,+7.75%,-0.71%
LTC,"Ltc Properties",41.56,-13.50,-4.57%,-2.76%,+14.97%,-18.84%
LTXB,"Legacytexas Fnl",43.8,+11.80,+3.77%,+12.25%,+6.65%,+13.24%
LXP,"Lexington Realty Trust",8.63,-13.20,-10.57%,-1.15%,+7.34%,-14.72%
LXU,"Lsb Industries Inc",6.33,-11.50,-27.74%,+19.43%,+14.47%,-16.82%
LZB,"La-Z-Boy Inc",30.45,-2.10,-2.40%,-0.49%,+5.73%,-7.73%
MANT,"Mantech Intl Cp A",57.76,+34.50,+15.08%,+7.68%,-2.25%,+46.67%
MATW,"Matthews Intl Corp",51.15,-21.10,-3.12%,-13.01%,+4.07%,-22.56%
MATX,"Matson Inc",35.06,+23.20,+17.49%,-8.65%,+19.95%,+23.45%
MCRI,"Monarch Casino",46.7,+32.60,+4.19%,+6.02%,+9.47%,+38.21%
MCS,"Marcus Corp",38.3,+53.30,+40.04%,+17.85%,+28.52%,+38.02%
MDC,"M.D.C. Holdings",28.61,-17.90,-10.26%,-7.02%,-1.38%,-17.50%
MDCO,"Medicines Co",39.11,+6.30,+43.05%,+6.57%,+29.98%,+1.82%
MDXG,"Mimedx Group Inc",4.28,-32.40,-66.06%,-33.02%,-47.87%,-70.98%
MED,"Medifast Inc",170.25,+254.20,+143.88%,+6.30%,+69.61%,+296.58%
MEI,"Methode Electronics",38.95,-3.70,-2.87%,-3.35%,-2.38%,-1.77%
MGLN,"Magellan Health",72,-10.00,-25.43%,-24.96%,-14.13%,-5.14%
MGPI,"MGP Ingredients Inc",81.09,+26.60,+5.48%,-8.69%,-15.35%,+38.95%
MHLD,"Maiden Holdings Ltd",8.6,+9.30,+30.30%,+10.97%,+12.42%,-21.46%
MHO,"M/I Homes",25.5,-11.70,-25.87%,-3.70%,-16.34%,-1.73%
MINI,"Mobile Mini Inc",41.7,+23.70,+20.87%,-11.09%,-0.71%,+37.40%
MLI,"Mueller Industries",31.92,+4.30,-9.91%,+8.17%,+17.44%,+3.00%
MMSI,"Merit Medical Sys",53,+30.70,+22.69%,+3.52%,+9.28%,+29.11%
MNRO,"Monro Muffler Brak",66.3,+43.00,+16.42%,+14.11%,+18.50%,+44.76%
MNTA,"Momenta Pharma",28.75,+105.40,+106.09%,+40.59%,+38.22%,+74.24%
MOG.A,"Moog Inc Cl A",71.82,-12.70,-17.31%,-7.88%,-12.38%,-6.50%
MOV,"Movado Group Inc",48.45,+88.60,+50.47%,+0.31%,+22.81%,+94.19%
MPAA,"Motorcar Parts Amer",21.5,-17.90,-13.97%,+14.91%,+12.92%,-22.47%
MRCY,"Mercury Sys Inc",39.82,-5.60,-22.45%,+4.62%,+24.13%,-9.25%
MRTN,"Marten Transport L",20.95,+17.40,+3.20%,-10.66%,+7.44%,+29.32%
MSTR,"Microstrategy Cl A",127.93,-6.20,-2.57%,+0.14%,+0.37%,-8.61%
MTH,"Meritage Corp",42.45,-7.90,-17.09%,-3.41%,-4.61%,+3.03%
MTRN,"Materion Corp",61.35,+57.10,+26.23%,+13.30%,+20.89%,+57.11%
MTRX,"Matrix Service Co",19.7,+75.40,+10.67%,+7.36%,+27.92%,+84.98%
MTSC,"M T S Systems Cp",53.3,+3.80,-0.74%,+1.23%,+4.92%,+1.52%
MXL,"Maxlinear Inc",16.98,-35.10,-35.73%,+8.92%,-23.96%,-35.24%
MYE,"Myers Industries",20.7,+19.40,+6.15%,+7.81%,-11.16%,+15.97%
MYGN,"Myriad Genetics Inc",42.75,+62.40,+24.47%,+14.40%,+51.11%,+80.68%
MYRG,"MYR Group Inc",36.12,+30.10,+1.09%,+1.86%,+20.40%,+13.66%
NANO,"Nanometrics Inc",36.3,+22.70,+45.67%,+2.51%,+46.25%,+35.30%
NAVG,"Navigators Grp Inc",60.05,+7.60,+23.31%,+5.35%,+6.28%,+6.19%
NBHC,"National Bank Holdings Corp",39.78,+22.40,+22.66%,+3.08%,+13.08%,+17.45%
NBTB,"NBT Bancorp Inc",40.56,+16.00,+10.22%,+6.32%,+11.00%,+13.49%
NCI,"Navigant Consulting",21.45,+28.20,+10.51%,-3.12%,+0.28%,+8.44%
NE,"Noble Corp",5.8,+53.70,+28.32%,-8.37%,+24.20%,+43.56%
NEOG,"Neogen Cp",80.02,+58.40,+29.78%,-0.21%,+17.42%,+64.02%
NEWM,"New Media Investment Group Inc",17.84,+25.90,+6.32%,-3.46%,+7.60%,+26.35%
NFBK,"Northfield Bncrp Del",16.18,-4.20,-5.27%,-2.65%,+2.15%,-2.94%
NGVT,"Ingevity Corp",96.4,+61.50,+36.80%,+19.22%,+25.47%,+63.45%
NLS,"Nautilus Group",13.95,-13.50,+4.49%,-11.15%,-4.12%,-20.51%
NMIH,"Nmi Holdings Cmn A",21,+76.20,+23.53%,+28.83%,+51.62%,+81.82%
NP,"Neenah Paper",87.85,+12.60,-3.09%,+3.54%,+12.63%,+9.33%
NPK,"National Presto Industries",120.1,+14.00,+20.76%,-3.15%,+25.43%,+5.30%
NPO,"Enpro Industries",74.48,-3.30,-20.35%,+6.48%,-0.89%,+1.87%
NR,"Newpark Resources",10.6,+27.60,+23.26%,-2.30%,+0.95%,+35.03%
NSA,"National Storage Affiliates Tru",28.65,+26.90,+5.10%,-7.04%,+8.85%,+27.28%
NSIT,"Insight Enterpr",49.6,+19.40,+29.54%,+1.37%,+39.92%,+21.63%
NSP,"Insperity Inc",95.5,+124.50,+66.52%,+0.26%,+19.00%,+153.99%
NTGR,"Netgear Inc",66,+38.50,+12.34%,+5.60%,+19.35%,+31.61%
NTRI,"Nutrisystem Inc",38.5,-19.20,-26.81%,unch,+32.76%,-31.80%
NWBI,"Northwest Bancshares",17.97,+12.60,+7.41%,+3.34%,+8.25%,+11.89%
NWN,"Northwest Natural Gas Company",64.3,+2.40,+7.80%,+0.78%,+4.89%,+2.23%
NX,"Quanex Building Products Corp",17.2,-20.70,-26.50%,-4.18%,+0.29%,-23.56%
NYMT,"New York Mtge Trust",6.17,+1.60,unch,+2.66%,+1.82%,-1.75%
OCLR,"Oclaro Inc",8.64,+2.40,+28.19%,-3.25%,+9.09%,-12.37%
ODP,"Office Depot",2.53,-46.50,-28.53%,-0.78%,+10.48%,-56.08%
OFG,"Oriental Financial Group",16.45,+80.10,+75.00%,+17.08%,+21.85%,+61.27%
OFIX,"Orthofix Intl Nv",60.05,+31.80,+9.78%,+5.68%,-1.59%,+35.68%
OIS,"Oil States International",35.2,+46.00,+24.38%,+9.66%,-2.09%,+32.58%
OMCL,"Omnicell Inc",58.5,+24.40,+20.62%,+11.53%,+35.73%,+20.49%
OMI,"Owens & Minor",18.45,-22.60,-2.28%,+10.41%,+13.54%,-42.79%
ONB,"Old National Bncp",19.45,+19.10,+11.46%,+4.57%,+13.08%,+20.06%
OPB,"Opus Bank",28.25,+14.60,+3.48%,-1.57%,+0.18%,+18.20%
ORIT,"Oritani Financial",16.2,-1.20,-1.22%,unch,+5.88%,-1.82%
ORN,"Orion Group Holdings Inc",9.03,+48.90,+15.33%,+9.32%,+49.01%,+28.09%
OSIS,"O S I Systems Inc",77.24,+2.20,+19.98%,-0.12%,+20.65%,-2.98%
OSPN,"Onespan Inc.",17.02,+19.20,+22.48%,-13.36%,+9.84%,+23.82%
OSUR,"Orasure Tech Inc",16.58,-9.10,-12.09%,+0.67%,-6.49%,-6.75%
OXM,"Oxford Industries",91.39,+48.50,+21.55%,+10.13%,+18.63%,+45.25%
PAHC,"Phibro Anl Htlh A",47.15,+28.20,+40.75%,+2.39%,+11.47%,+22.79%
PARR,"Par Petroleum Corp",17.36,-3.20,-9.96%,-0.12%,+2.90%,-4.09%
PATK,"Patrick Inds Inc",60.55,+16.60,-12.81%,+6.51%,+6.41%,+21.42%
PDCE,"Pdc Energy Inc",63.15,+41.10,+22.53%,+4.47%,+17.95%,+32.92%
PDFS,"Pdf Solutions Inc",10.46,-35.60,-33.38%,-12.69%,-6.19%,-38.00%
PEI,"Pennsylvania Real Estate Investment",10.42,-9.40,-12.36%,-5.19%,+7.64%,-13.53%
PENN,"Penn Natl Gaming Inc",31.45,+41.80,+0.38%,-6.37%,+3.76%,+56.16%
PERY,"Perry Ellis Int",28.08,+39.30,+12.14%,+3.35%,+8.21%,+43.48%
PES,"Pioneer Energy Services Corp",4.95,+104.50,+62.30%,-15.38%,+43.48%,+115.22%
PETS,"Petmed Express Inc",36.88,-21.10,-18.95%,-16.28%,+10.22%,-23.75%
PFS,"Provident Financial Services",25.73,-3.20,-4.60%,-6.54%,-1.49%,-1.23%
PGNX,"Progenics Pharmaceut",8.31,+43.80,+39.66%,+3.36%,+27.65%,+33.82%
PGTI,"Pgt Inc",24.1,+87.00,+43.03%,+15.59%,+38.11%,+86.10%
PJC,"Piper Jaffray Companies",77.1,+15.00,-10.61%,+0.33%,+10.06%,+21.80%
PKE,"Park Electrochemical Corp",21.91,+23.30,+11.50%,-5.52%,+28.66%,+15.01%
PLAB,"Photronics Inc",8.8,-4.30,+3.23%,+10.34%,+15.03%,-12.00%
PLAY,"Dave & Buster's Ente",47.73,-15.20,-13.49%,+0.27%,+12.33%,-22.02%
PLCE,"Children's Place Inc",120.8,-0.20,-16.89%,unch,-5.29%,+14.45%
PLUS,"Eplus Inc",98,+23.10,+30.32%,+4.14%,+22.73%,+20.69%
PLXS,"Plexus Cp",59.15,+8.10,-2.59%,-0.66%,+7.86%,+10.03%
PMT,"Pennymac Mortgage Investment Trust",19.22,+16.00,+19.60%,+1.21%,+9.27%,+9.27%
POWI,"Power Integratn",70.1,-2.40,-4.69%,-4.04%,+3.39%,-3.38%
POWL,"Powell Inds Inc",35.45,+14.60,+23.73%,+1.78%,+17.97%,+8.08%
PPBI,"Pacific Premier Bncp",36.9,-3.30,-7.75%,-3.28%,-7.17%,+4.53%
PRA,"Pro-Assurance Corp",40.55,-31.10,-29.05%,+14.39%,-14.27%,-34.23%
PRAA,"Pra Group Inc",39.95,+10.60,+20.33%,+3.63%,+12.22%,+3.10%
PRFT,"Perficient Inc",26.19,+50.60,+37.34%,-0.68%,+5.90%,+39.38%
PRGS,"Progress Software",36.72,+4.50,-13.74%,-5.41%,-0.57%,+14.25%
PRLB,"Proto Labs Inc",123.1,+56.50,+19.51%,+3.49%,+3.32%,+67.71%
PRSC,"Providence Svc Cp",69.92,+30.70,+17.83%,-10.99%,-7.85%,+35.56%
PSB,"Business Parks",125.36,-3.00,+0.22%,-2.44%,+8.74%,-5.78%
PUMP,"Propetro Holding Corp",16.51,+19.40,-18.11%,+5.29%,-9.78%,+24.42%
PVAC,"Penn Va Corp",83.09,+115.80,+112.45%,-2.12%,+79.00%,+118.08%
QHC,"Quorum Health Corp",4.83,+34.00,-22.60%,-3.40%,-31.49%,+50.00%
QLYS,"Qualys Inc",88.3,+83.80,+48.78%,+4.74%,+14.75%,+117.22%
QNST,"Quinstreet Inc",13.65,+181.70,+62.89%,+7.48%,+21.44%,+245.57%
QSII,"Quality Systems Inc",19.7,+36.80,+45.07%,+1.03%,+46.69%,+14.14%
RAVN,"Raven Industries Inc",38.15,+13.00,+11.06%,-0.78%,+4.23%,+11.39%
RCII,"Rent-A-Center Inc",14.72,+23.80,+32.61%,unch,+45.60%,+11.52%
RECN,"Resources Connect",15.65,+10.60,+1.29%,-7.40%,unch,+14.65%
REGI,"Renewable Energy",16.85,+44.50,+42.80%,-5.60%,+30.62%,+34.26%
REI,"Ring Energy Inc",12.33,-12.50,-11.29%,-2.30%,-26.26%,-4.93%
REX,"Rex American Resources Corp",76.73,-18.30,-7.32%,-5.24%,+2.61%,-22.94%
RGEN,"Repligen Cp",46.8,+22.50,+29.00%,-0.51%,+26.49%,+15.87%
RGNX,"Regenxbio Inc",66.6,+202.50,+100.30%,-7.18%,+78.31%,+255.20%
RGR,"Sturm Ruger & Company",53.4,+0.30,-4.39%,-4.64%,-3.35%,-6.15%
RGS,"Regis Corp",17.34,+49.90,+12.89%,+4.84%,+11.01%,+63.74%
RH,"Restoration Hardware Holdings",135.44,+59.00,+57.10%,-3.05%,+41.90%,+93.85%
RLI,"Rli Corp",74.13,+34.60,+22.21%,+12.00%,+17.15%,+28.39%
RMAX,"Re/Max Holdings Inc",50.8,-18.20,+4.74%,-3.15%,-6.19%,-12.34%
RMBS,"Rambus Inc",13.12,-0.50,-7.74%,+4.63%,-2.81%,+1.16%
ROCK,"Gibraltar Ind Inc",42.1,+44.90,+27.58%,+12.27%,+19.77%,+40.57%
ROG,"Rogers Corp",122.81,-3.20,-24.15%,+10.18%,+15.10%,+6.28%
ROIC,"Retail Opp Invts Cp",18.58,-5.80,-6.87%,-3.03%,+8.02%,-8.38%
RPT,"Ramco-Gershenson Properties Trust",13.04,-3.90,-11.47%,-1.29%,+9.12%,-7.58%
RRD,"Donnelley [R.R.] & Sons Co",5.72,-39.40,-38.49%,-0.69%,-32.31%,-53.46%
RRGB,"Red Robin Gourm",47.3,-11.50,-16.13%,+1.50%,-24.14%,-20.17%
RTEC,"Rudolph Technologies",28.75,+23.20,+20.29%,-2.87%,+13.41%,+18.80%
RUTH,"Ruth's Hospitality",29.1,+49.70,+34.41%,+3.74%,+8.38%,+44.06%
RYAM,"Rayonier Advanced Materials Inc",17.56,+16.60,-14.13%,+2.75%,-17.94%,+18.33%
SAFT,"Safety Ins Group Inc",91.15,+28.20,+13.37%,+6.73%,+13.94%,+28.38%
SAH,"Sonic Automotive",19.95,+9.30,+8.13%,-3.16%,+0.76%,+3.10%
SAIA,"Saia Inc",73.35,+26.80,+3.67%,-9.28%,+11.05%,+34.10%
SANM,"Sanmina Corp",29.05,-15.80,-11.97%,-0.85%,-1.53%,-18.97%
SBCF,"Seacoast Banking Cp",28.67,+16.70,+13.72%,-9.21%,+3.76%,+21.74%
SBSI,"Southside Bancshares",34.5,+0.30,+2.43%,+2.43%,-0.95%,-0.63%
SCHL,"Scholastic Cp",40.72,+0.60,+1.52%,-8.10%,-1.64%,-1.71%
SCL,"Stepan Company",86.84,+11.60,+9.97%,+11.32%,+23.49%,+5.67%
SCSC,"Scansource Inc",40.55,+8.70,+13.27%,+0.62%,+18.22%,+2.53%
SCVL,"Shoe Carnival Inc",31.3,+48.40,+17.01%,-3.54%,+28.44%,+70.29%
SEDG,"Solaredge Tech",53,+48.30,+41.15%,+10.76%,+0.66%,+132.46%
SEM,"Select Medical Holdings Corp",20.15,+20.80,+14.16%,+11.02%,+11.63%,+22.12%
SENEA,"Seneca Foods Cp A",27,-13.20,-12.20%,unch,-2.00%,-5.92%
SFBS,"Servisfirst Bancs",42.08,+12.70,+1.40%,+0.84%,+0.29%,+16.63%
SFLY,"Shutterfly Inc",82.85,+45.80,+66.53%,-7.98%,+2.39%,+70.65%
SFNC,"Simmons First Natl",29.95,+9.60,+4.90%,+0.17%,-0.83%,+10.01%
SHAK,"Shake Shack Inc",61.95,+97.00,+43.40%,-6.39%,+30.12%,+83.07%
SHLM,"Schulman A Inc",43.35,+48.30,+16.38%,-2.58%,+1.05%,+57.92%
SHOO,"Steven Maddens Ltd",53.75,+32.90,+15.10%,+1.22%,+11.40%,+29.52%
SIGI,"Selective Ins Group",58.95,+11.80,+0.43%,+7.18%,-0.42%,+16.16%
SJI,"South Jersey Industries",33.39,+1.80,+6.92%,-0.24%,+8.06%,-1.15%
SKYW,"Skywest Inc",59.7,+53.60,+12.43%,+15.03%,+4.92%,+58.78%
SLCA,"U.S. Silica Holdings Inc",26.92,-8.20,-17.32%,+4.79%,-10.59%,-7.20%
SMCI,"Super Micro Computer",22.15,-12.10,+5.85%,-6.34%,+25.14%,-17.35%
SMP,"Standard Motor Products",47.43,+3.60,+5.61%,-1.88%,+4.59%,-10.15%
SMTC,"Semtech Corp",47.3,+29.00,+38.30%,+0.53%,+20.36%,+18.99%
SNBR,"Sleep Number Corporation",27.89,-21.10,-25.80%,-3.89%,-1.59%,-17.17%
SONC,"Sonic Cp",34.98,+37.30,+27.29%,+1.63%,+35.01%,+47.72%
SPOK,"Spok Holdings Inc",14.65,-13.90,-6.39%,-2.66%,-1.68%,-10.40%
SPPI,"Spectrum Pharma Inc",20.86,+26.80,+10.08%,-0.48%,+31.03%,+177.03%
SPSC,"Sps Commerce Inc",84.96,+62.70,+74.85%,+15.62%,+23.90%,+44.42%
SPTN,"Spartannash Company",23.96,-2.60,-10.19%,-6.11%,+31.79%,-12.55%
SPXC,"SPX Corp",36.2,+34.50,+15.32%,+3.28%,+14.41%,+31.88%
SR,"Spire Inc",71.05,-5.00,-5.46%,+0.57%,-1.52%,-2.00%
SRCI,"Src Energy Inc",11.39,+36.40,+33.53%,+3.36%,+3.17%,+33.84%
SRDX,"Surmodics Inc",58.25,+135.30,+108.04%,+5.53%,+55.96%,+114.55%
SSD,"Simpson Manufacturing Company",60,+26.40,+4.51%,-3.52%,+9.73%,+37.24%
SSP,"E.W. Scripps Company",12.74,-27.80,-18.49%,-4.85%,+14.47%,-36.46%
SSTK,"Shutterstock Inc",46.13,+25.60,+7.20%,-2.80%,+9.47%,+7.10%
STBA,"S&T Bancorp Inc",44.83,+20.10,+12.61%,+3.68%,+5.04%,+19.48%
STC,"Stewart Information Services Corp",44.85,+14.40,+6.03%,+4.13%,+7.53%,+13.09%
STMP,"Stamps.Com Inc",262.3,+36.50,+39.52%,+3.66%,+15.17%,+76.16%
STRA,"Strayer Education",119.03,+47.10,+32.88%,+5.33%,+13.29%,+50.61%
SUP,"Superior Industries International",17.6,-4.00,+18.52%,-1.68%,+33.84%,-13.94%
SUPN,"Supernus Pharm",52.95,+26.60,+32.87%,-11.53%,+12.90%,+29.15%
SVU,"Supervalu Inc",32.14,+34.50,+48.80%,+56.63%,+83.55%,+29.70%
SWM,"Schweitzer-Mauduit International",41.39,+2.20,-8.75%,-5.33%,+6.05%,+8.89%
SXC,"Suncoke Energy Inc",11.5,+27.50,-4.09%,-14.18%,+0.09%,+25.41%
SXI,"Standex International Corp",102.75,+7.80,+0.88%,+0.54%,+5.98%,+8.16%
SYKE,"Sykes Enterprises",29.5,-7.50,-6.20%,+2.50%,+2.57%,-13.62%
TBI,"Trueblue Inc",27.3,+21.30,-0.73%,+1.30%,+2.44%,+7.69%
TCMD,"Tactile Systems Technology Inc",47.98,+63.00,+65.56%,-7.73%,+37.83%,+59.77%
TG,"Tredegar Corp",25.55,+59.10,+33.07%,+8.72%,+45.17%,+68.65%
TGI,"Triumph Group",20.3,-31.80,-25.37%,+3.57%,-14.16%,-22.52%
THRM,"Gentherm Inc",43.7,+47.00,+37.64%,+11.20%,+29.29%,+25.66%
TILE,"Interface Inc",22.05,+6.40,-12.33%,-3.92%,+0.23%,+16.67%
TISI,"Team Inc",22.4,+78.00,+50.34%,-3.03%,+32.15%,+57.19%
TIVO,"Tivo Corp",11.4,-41.00,-26.92%,-15.24%,-19.43%,-40.93%
TLRD,"Tailored Brands Inc",20.4,+37.50,-6.55%,-20.06%,-35.34%,+63.59%
TMP,Tompkinstrustco,86.58,+11.40,+6.43%,+0.82%,+11.43%,+10.18%
TMST,"Timken Steel Corp",14.41,-15.40,-5.13%,-11.87%,-14.18%,-8.33%
TNC,"Tennant Company",79.9,+24.30,+9.98%,+1.14%,+7.97%,+6.39%
TPRE,"Third Point Reinsurance Ltd Co",12.4,-20.20,-15.36%,-0.80%,-6.77%,-14.48%
TREX,"Trex Company",64.11,+56.20,+18.30%,+2.43%,+23.43%,+71.39%
TRHC,"Tabula Rasa Healthcare Inc",56.75,+229.50,+102.32%,-11.09%,+38.45%,+283.96%
TRST,"Trustco Bank Corp NY",9.05,+11.10,-1.63%,+1.69%,+5.85%,+10.37%
TTEC,"Teletech Hldgs",31.8,-24.50,-20.99%,-7.96%,-0.63%,-24.20%
TTEK,"Tetra Tech Inc",59.9,+44.90,+24.40%,+2.39%,+23.76%,+27.58%
TTI,"Tetra Technologies",4.24,+55.80,-0.70%,-4.72%,+7.89%,+50.89%
TTMI,"TTM Technologies I",17.33,+24.60,+10.59%,-1.70%,+24.32%,-2.04%
TTS,"Tile Shop Hldgs",8.35,-8.00,-13.02%,+8.44%,+21.90%,-43.00%
TVPT,"Travelport Worldwide Ltd",19,+41.30,+45.37%,+2.48%,+10.85%,+32.13%
TVTY,"Tivity Health",33.15,-6.40,-9.30%,-5.82%,-7.79%,-18.75%
TWI,"Titan International",10.29,-12.50,-20.11%,-4.10%,-0.10%,-20.79%
TYPE,"Monotype Imag. Hold.",20.25,-1.90,-15.98%,-0.25%,-8.58%,+8.29%
UBA,"Urstadt Biddle Properties Inc",21.93,+6.20,+0.87%,-3.09%,+10.37%,+4.33%
UCBI,"United Comm Banks",30.15,+6.00,+7.14%,-1.70%,-5.57%,+9.28%
UCTT,"Ultra Clean Holdings",13.33,-41.40,-42.27%,-19.70%,-23.87%,-45.28%
UEIC,"Universal Elect In",35,-22.20,-25.93%,+5.90%,-24.41%,-49.71%
UFCS,"United Fire Group I",60.6,+44.70,+32.95%,+11.17%,+20.50%,+35.54%
UFI,"Unifi Inc",30.12,-12.40,-16.03%,-4.98%,+1.72%,-8.53%
UFPI,"Universal Forest Prd",35.58,+18.50,-5.42%,-2.84%,+11.61%,+25.15%
UHT,"Universal Health Realty Income Trust",65.74,-10.40,-12.48%,+2.75%,+9.69%,-15.92%
UIHC,"United Insurance Hld",20.58,+28.90,+19.30%,+5.11%,+9.12%,+28.06%
UNF,"Unifirst Corp",184.55,+29.10,+11.92%,+4.32%,+14.91%,+29.28%
UNT,"Unit Corp",25.01,+29.80,+13.68%,-2.15%,+10.27%,+35.12%
USCR,"U S Concrete Inc",51.05,-39.40,-38.97%,-2.76%,-12.66%,-34.47%
USPH,"U.S. Physical Therapy",103.3,+67.70,+43.07%,+7.60%,+13.21%,+64.23%
UVE,"Universal Insurance Holdings Inc",44.35,+101.20,+62.16%,+26.35%,+36.67%,+88.32%
UVV,"Universal Corp",67.05,+4.50,+27.71%,+1.51%,+42.51%,+4.77%
VAC,"Marriot Vacations Worldwide Cor",118.02,-3.90,-12.71%,+4.48%,-3.74%,+1.51%
VECO,"Veeco Instrument",14.25,-39.50,-4.04%,unch,-7.77%,-54.33%
VG,"Vonage Holdings",12.74,+62.70,+25.27%,-1.16%,+13.95%,+91.58%
VIAV,"Viavi Solutions",10.13,+0.20,+15.90%,-1.07%,+7.20%,-7.91%
VICR,"Vicor Cp",55.75,+187.80,+166.75%,+28.01%,+55.51%,+200.54%
VIVO,"Meridian Bioscience",15.25,+9.70,+8.93%,-4.09%,+4.45%,+9.32%
VRA,"Vera Bradley",13.08,+19.90,+7.39%,-6.84%,+14.94%,+29.63%
VREX,"Varex Imaging Corp",37.14,+23.20,-7.54%,+0.13%,+3.20%,+19.77%
VRTS,"Virtus Inv Prts",130.3,+13.30,+13.26%,+1.84%,+12.96%,+15.00%
