Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
AROC,"Archrock Inc",12.75,-0.05,-0.39%,13.1,12.55,566300,08/28/18
ARR,"Armour Residential R",23.74,0.17,+0.72%,23.75,23.53,357800,08/28/18
ASGN,"On Assignment",91.68,-0.3,-0.33%,92.47,91.14,223800,08/28/18
ASIX,"Advansix Inc",33.95,-0.15,-0.44%,34.3,33.81,101800,08/28/18
ASNA,"Ascena Retail Grp",4.54,0.02,+0.44%,4.65,4.48,1211400,08/28/18
ASTE,"Astec Inds Inc",49.08,0.22,+0.45%,49.51,48.82,100200,08/28/18
ATNI,"Atn International",73.46,-0.21,-0.29%,74.22,73.08,26900,08/28/18
ATU,"Actuant Corp",29.25,-0.15,-0.51%,29.5,29.15,159000,08/28/18
AVA,"Avista Corp",51.41,-0.14,-0.27%,51.61,51.38,428400,08/28/18
AVAV,"Aerovironment Inc",85.7,-0.04,-0.05%,87.07,85.26,223800,08/28/18
AVD,"American Vanguard Corp",21.4,0.3,+1.42%,21.5,21.13,49500,08/28/18
AVP,"Avon Products",2.09,0,0.00%,2.14,2.03,4794100,08/28/18
AWR,"American States Water Company",59.32,-0.57,-0.95%,59.94,59.12,108800,08/28/18
AXE,"Anixter International Inc",72.1,-0.6,-0.83%,73.35,71.9,87700,08/28/18
AXL,"American Axle & Manufacturing",18.35,-0.24,-1.29%,18.83,18.11,1513200,08/28/18
AZZ,"Azz Inc",54.2,0,0.00%,55,53.9,108700,08/28/18
B,"Barnes Group",68.06,-0.24,-0.35%,68.77,67.75,107700,08/28/18
BABY,"Natus Medical Inc",36.9,-0.05,-0.14%,37.35,36.5,118900,08/28/18
BANC,"First Pactrust Bancorp",19.9,-0.05,-0.25%,20.05,19.75,366600,08/28/18
BANR,"Banner Corp",64.55,-0.42,-0.65%,65.2,64.32,179800,08/28/18
BCC,"Boise Cascade L.L.C.",44.4,-0.75,-1.66%,45.45,44.25,203800,08/28/18
BCOR,"Blucora Inc",35.95,-0.1,-0.28%,36.25,35.55,186400,08/28/18
BCPC,"Balchem Cp",104.94,-1.32,-1.24%,106.97,104.5,47800,08/28/18
BEAT,"Biotelemetry Inc",59.3,-0.45,-0.75%,60,59.22,223900,08/28/18
BEL,"Belmond Ltd",16.5,0.1,+0.61%,16.52,16.2,800400,08/28/18
BELFB,"Bel Fuse Inc Cl B",28,0.6,+2.19%,28,27.3,22700,08/28/18
BFS,"Saul Centers",59.67,0.8,+1.36%,59.82,58.7,38100,08/28/18
BGFV,"Big 5 Sporting",5.7,0,0.00%,5.75,5.55,540500,08/28/18
BGG,"Briggs & Stratton Corp",20.45,-0.15,-0.73%,20.68,20.4,272400,08/28/18
BGS,"B&G Foods Holdings",30.6,-0.7,-2.24%,31.45,30.58,440900,08/28/18
BHE,"Benchmark Electronics",26.3,0.3,+1.15%,26.55,25.8,183900,08/28/18
BHLB,"Berkshire Hills Bancorp",41.85,-0.3,-0.71%,42.35,41.6,149000,08/28/18
BJRI,"Bj's Restaurants Inc",72.75,0.5,+0.69%,73.15,71.85,147400,08/28/18
BKE,"Buckle Inc",26,0.1,+0.39%,26.15,25.25,412700,08/28/18
BKS,"Barnes & Noble",5.3,-0.2,-3.64%,5.55,5.25,905200,08/28/18
BLD,"Topbuild Corp",66.93,-2.23,-3.22%,69.03,66.79,313800,08/28/18
BMI,"Badger Meter",55.15,0.35,+0.64%,55.3,54.67,109100,08/28/18
BNED,"Barnes & Noble Education Inc C",5.37,0.3,+5.92%,5.39,5.06,374900,08/28/18
BOFI,"Bofi Holding Inc",37.47,-0.04,-0.11%,37.63,37.03,268500,08/28/18
BPFH,"Boston Pvt Finl Hldg",14.25,-0.2,-1.38%,14.55,14.25,277100,08/28/18
BRC,"Brady Corp",38.95,-0.1,-0.26%,39.4,38.75,104000,08/28/18
BRKL,"Brookline Bancorp",17.95,-0.1,-0.55%,18.15,17.95,148800,08/28/18
BRKS,"Brooks Automation",39.6,9.35,+30.91%,39.75,34.95,8345101,08/28/18
BRS,"Bristow Group Inc",10.74,-0.39,-3.50%,11.26,10.72,355900,08/28/18
CACI,"Caci International",193.85,-0.55,-0.28%,196.1,193.15,77300,08/28/18
CAL,"Caleres Inc",38.26,1.18,+3.18%,38.55,37.37,275700,08/28/18
CALM,"Cal-Maine Foods In",48.8,-1.15,-2.30%,50.35,48.45,397600,08/28/18
CAMP,"Calamp Corp",23.52,0.04,+0.17%,23.52,23.2,334200,08/28/18
CASH,"Meta Financial Grp",85.05,0.35,+0.41%,85.25,83.95,53800,08/28/18
CATM,"Cardtronics Inc",36.58,-1,-2.66%,38.09,36.5,407200,08/28/18
CATO,"Cato Corp",21.35,-0.17,-0.79%,21.81,21.26,211000,08/28/18
CBB,"Cincinnati Bell Inc",13.1,0.3,+2.34%,13.15,12.65,267600,08/28/18
CBL,"Cbl & Associates Properties",4.45,-0.01,-0.22%,4.48,4.3,2626500,08/28/18
CBM,"Cambrex Corp",65.45,0.7,+1.08%,66.3,64.7,300800,08/28/18
CBU,"Community Bank System",65.67,-0.27,-0.41%,66.21,65.28,95300,08/28/18
CCMP,"Cabot Microelectron",113.26,-2.07,-1.79%,117.03,113.06,196600,08/28/18
CCOI,"Cogent Comm Hldgs",54.45,0.2,+0.37%,54.65,53.95,151300,08/28/18
CCRN,"Cross Ctry Hlthcr",10.17,0.04,+0.39%,10.22,10.06,153000,08/28/18
CDR,"Cedar Shopping Centers Inc",4.51,0.1,+2.27%,4.53,4.37,243900,08/28/18
CECO,"Career Education",16.12,0.11,+0.69%,16.2,16.01,257400,08/28/18
CEIX,"Consol Energy Inc",41.19,-0.95,-2.25%,42.45,40.68,215900,08/28/18
CENT,"Central Garden",39.21,-0.01,-0.03%,39.67,39.1,70300,08/28/18
CENTA,"Central Garden & Pet",36.13,-0.26,-0.71%,36.65,36.08,256900,08/28/18
CENX,"Century Aluminum C",12.73,0.16,+1.27%,13.04,12.52,1241400,08/28/18
CEVA,"Ceva Inc",30.3,0,0.00%,30.6,29.95,65600,08/28/18
CHCO,"City Holding Co",80.79,-0.4,-0.49%,81.29,80.49,21900,08/28/18
CHCT,"Community Healthcare Trust Inc",31.04,0.08,+0.26%,31.06,30.64,80100,08/28/18
CHS,"Chico's Fas",8.83,-0.08,-0.90%,9.01,8.75,6460000,08/28/18
CHSP,"Chesapeake Lodging Trust",32.64,0.6,+1.87%,32.66,32.07,296800,08/28/18
CHUY,"Chuy's Holdings Inc",27.55,0.3,+1.10%,27.7,27.15,184900,08/28/18
CIR,"Circor International",44.5,0.04,+0.09%,44.94,44.14,50700,08/28/18
CJ,"C&J Energy Services Inc",23.6,-0.26,-1.09%,24.07,23.46,369100,08/28/18
CKH,"Seacor Smit Inc",51.68,-0.38,-0.73%,52.5,50.96,70300,08/28/18
CLD,"Cloud Peak Energy Inc",2.49,0.01,+0.40%,2.51,2.44,285700,08/28/18
CLDT,"Chatham Lodging Trust [Reit]",21.74,0.27,+1.26%,21.77,21.43,264000,08/28/18
CLW,"Clearwater Paper Corp",28.95,0.1,+0.35%,29.55,28.7,130500,08/28/18
CMO,"Capstead Mortgage Corp",8.37,0.02,+0.24%,8.39,8.29,246400,08/28/18
CMTL,"Comtech Telecom Co",35.9,-0.4,-1.10%,36.44,35.66,78500,08/28/18
CNMD,"C O N M E D Cp",77.99,-0.01,-0.01%,78.2,77.7,74800,08/28/18
CNSL,"Consolidated Communications Holdings Inc",12.22,-0.06,-0.49%,12.43,12.19,490300,08/28/18
COHU,"Cohu Inc",26.83,0.51,+1.94%,26.98,26.18,177200,08/28/18
COKE,"Coca Cola Bot Cons",165.1,-2.93,-1.74%,170,164.64,41300,08/28/18
COLB,"Columbia Banking Sys",41.81,-0.26,-0.62%,42.16,41.66,110400,08/28/18
CORE,"Core Mark Holding",34.47,-0.85,-2.41%,35.65,34.28,606600,08/28/18
CORT,"Corcept Therapeutics",13.79,0.15,+1.10%,13.97,13.38,1609100,08/28/18
CPF,"Central Pacific Financial Co",28.44,-0.22,-0.77%,28.79,28.37,74300,08/28/18
CPS,"Cooper Std Hldg Inc",142.83,-0.13,-0.09%,143.81,142.4,52900,08/28/18
CPSI,"Computer Programs",27,-0.2,-0.74%,27.4,27,107500,08/28/18
CRAY,"Cray Inc",21.55,-0.35,-1.60%,22,21.4,172300,08/28/18
CROX,"Crocs Inc",20.42,0.28,+1.39%,20.5,19.84,833200,08/28/18
CRR,"Carbo Ceramics",8.71,-0.17,-1.91%,8.99,8.56,183700,08/28/18
CRVL,"Corvel Cp",60.3,0.05,+0.08%,60.39,59.85,12700,08/28/18
CRY,Cryolife,33.8,-0.45,-1.31%,34.35,33.3,116100,08/28/18
CRZO,"Carrizo Oil & Gas",23.29,-0.59,-2.47%,23.99,23.01,1904800,08/28/18
CSGS,"C S G Sys Intl",36.93,-0.32,-0.86%,37.3,36.83,54700,08/28/18
CTB,"Cooper Tire & Rubber Company",29.75,0.1,+0.34%,29.8,29.52,388000,08/28/18
CTRE,"Caretrust REIT Inc",18.5,0.21,+1.15%,18.52,18.2,424300,08/28/18
CTRL,"Control4 Corp",33.69,-2.82,-7.72%,35.41,32.92,1622600,08/28/18
CTS,"Cts Corp",36.6,0.2,+0.55%,36.95,36.3,108100,08/28/18
CUB,"Cubic Corp",76.85,0.4,+0.52%,77.15,76.35,121000,08/28/18
CUBI,"Customers Bancorp",24.66,-0.25,-1.00%,24.92,24.51,139800,08/28/18
CUTR,"Cutera Inc",33.4,-0.65,-1.91%,34,33.05,150500,08/28/18
CVBF,"Cvb Financial Corp",24.03,-0.25,-1.03%,24.41,23.92,463100,08/28/18
CVCO,"Cavco Inds Inc",244.35,-0.5,-0.20%,246.45,241.03,30100,08/28/18
CVGW,"Calavo Growers Inc",102.7,-3.25,-3.07%,105.75,102.7,84100,08/28/18
CWT,"California Water Service Group Holding",40.25,-0.6,-1.47%,41,40.15,128400,08/28/18
CYH,"Community Health Systems",3.57,-0.06,-1.65%,3.66,3.52,1302600,08/28/18
CYTK,Cytokinetics,7.2,-0.05,-0.69%,7.3,7.05,320100,08/28/18
DAKT,"Daktronics Inc",7.7,0.15,+1.99%,7.79,7.51,237800,08/28/18
DAR,"Darling International Inc",20.18,-0.15,-0.74%,20.32,20.03,497000,08/28/18
DBD,"Diebold Nixdorf Inc",5,0.05,+1.01%,5.2,4.9,1627700,08/28/18
DCOM,"Dime Community Bncsh",18.4,-0.05,-0.27%,18.55,18.3,153700,08/28/18
DDD,"3D Systems Corp",21.09,0.21,+1.01%,21.78,20.82,2299600,08/28/18
DEA,"Easterly Government Properties",20.28,0.19,+0.95%,20.33,19.97,587900,08/28/18
DF,"Dean Foods Company",7.44,-0.1,-1.33%,7.63,7.43,2045600,08/28/18
DFIN,"Donnelly Financial Solutions Inc",20.45,-0.12,-0.58%,20.75,20.43,164200,08/28/18
DGII,"Digi Intl Inc",13.3,0,0.00%,13.38,13.2,49100,08/28/18
DIN,"Dineequity Inc",81.91,0.38,+0.47%,82.26,80.74,228700,08/28/18
DIOD,"Diodes Inc",38.71,-0.19,-0.49%,39.31,38.27,274800,08/28/18
DNR,"Denbury Resources",5.23,-0.12,-2.24%,5.4,5.15,7817000,08/28/18
DORM,"Dorman Products Inc",80.83,0.33,+0.41%,81.28,79.44,73500,08/28/18
DPLO,"Diplomat Pharmacy Inc",19.8,0.11,+0.56%,19.86,19.4,614600,08/28/18
DRH,"Diamondrock Hospitality Company",11.89,0.24,+2.06%,11.9,11.65,1333600,08/28/18
DSPG,"D S P Group Inc",12.9,0.05,+0.39%,13,12.8,40100,08/28/18
DSW,"DSW Inc",32.7,5.5,+20.22%,34.02,31.62,15026600,08/28/18
DXPE,"Dxp Enterprise",46.99,-0.38,-0.80%,48.05,46.51,47400,08/28/18
EBIX,"Ebix Inc",78.1,-1.05,-1.33%,79.7,77.8,138900,08/28/18
EBS,"Emergent Biosolutions",61.53,0.38,+0.62%,61.86,60.8,281400,08/28/18
ECHO,"Echo Global Logistic",33.15,-0.4,-1.19%,33.9,32.95,336200,08/28/18
ECOL,"US Ecology Inc",72.9,0.4,+0.55%,73.4,72.8,40300,08/28/18
ECPG,"Encore Capital Grp",38.7,-1.1,-2.76%,40.05,38.65,355800,08/28/18
EE,"El Paso Electric Company",61.9,-0.3,-0.48%,62.4,61.72,108400,08/28/18
EFII,"Elec Imaging Inc",34.42,-0.03,-0.09%,34.86,34.25,408000,08/28/18
EGHT,"8X8 Inc",22.4,-0.05,-0.22%,22.6,22.15,549200,08/28/18
EGL,"Engility Holdings Inc",34.97,-0.01,-0.03%,35.04,34.57,52700,08/28/18
EGOV,"Nic Inc",16.85,-0.15,-0.88%,17.15,16.75,313900,08/28/18
EGP,"Eastgroup Properties",97.8,0.93,+0.96%,98.11,96.59,182500,08/28/18
EGRX,"Eagle Pharmaceutical",81.55,1.26,+1.57%,82.05,80.47,130900,08/28/18
EHTH,"Ehealth Inc",30.32,0.89,+3.02%,30.4,29.37,238400,08/28/18
EIG,"Employers Holdings Inc",44.55,-0.15,-0.34%,45,44.55,59500,08/28/18
ELY,"Callaway Golf Company",22.76,-0.13,-0.57%,22.93,22.5,668900,08/28/18
ENDP,"Endo Int'l Plc",16.58,0.47,+2.92%,16.75,15.97,5031500,08/28/18
ENSG,"The Ensign Group In",38.25,-0.12,-0.31%,38.61,38,129400,08/28/18
ENTA,"Enanta Pharmaceutica",90.88,-1.06,-1.15%,93.22,89.94,170700,08/28/18
ENVA,"Enova International Inc",34.45,-0.3,-0.86%,35.05,33.8,132600,08/28/18
EPAY,"Bottomline Tech In",65.02,0.39,+0.60%,65.45,64.39,298200,08/28/18
ERA,"Era Group Inc",12.16,-0.4,-3.18%,12.59,12.14,23500,08/28/18
ESE,"Esco Technologies Inc",68.2,-0.45,-0.66%,69.05,68,59400,08/28/18
ESIO,"Electro Sci Inds",22.6,0.16,+0.71%,22.72,22.28,394300,08/28/18
ESND,"Essendant Inc",14.38,-0.27,-1.84%,14.82,14.33,169600,08/28/18
ETH,"Ethan Allen Interiors Inc",22.65,0,0.00%,22.8,22.45,87200,08/28/18
EVTC,"Evertec Inc",24.45,-0.25,-1.01%,24.95,24.35,241500,08/28/18
EXLS,"Exlservice Holdings",61.5,-0.05,-0.08%,61.85,61.05,57500,08/28/18
EXPO,"Exponent Inc",51.2,-0.75,-1.44%,52.2,51.05,174600,08/28/18
EXPR,"Express Inc",9.99,0.17,+1.73%,10.33,9.81,4292300,08/28/18
EXTN,"Exterran Corp",28.44,-0.4,-1.39%,29.14,28.44,43400,08/28/18
EXTR,"Extreme Networks",6.34,0.03,+0.48%,6.37,6.25,865800,08/28/18
EZPW,"Ezcorp Inc",11.05,0,0.00%,11.14,11.02,238400,08/28/18
FARO,"Faro Tech Inc",68.05,-0.2,-0.29%,69,67.95,62000,08/28/18
FBP,"First Bancorp",8.86,-0.16,-1.77%,9.05,8.83,1461700,08/28/18
FCF,"First Commonwealth Financial Corp",16.67,-0.08,-0.48%,16.8,16.59,299900,08/28/18
FCFS,"First Cash Fin Svcs",81.8,-0.6,-0.73%,82.95,81.55,115200,08/28/18
FCN,"Fti Consulting",75.06,-0.48,-0.64%,76.09,74.88,353800,08/28/18
FCPT,"Four Corners Property Trust In",27.06,0.15,+0.56%,27.11,26.83,263100,08/28/18
FELE,"Franklin Electric Co",48.75,-0.25,-0.51%,49.55,48.65,81000,08/28/18
FF,"Futurefuel Corp",14.89,-0.1,-0.67%,15.2,14.86,44000,08/28/18
FFBC,"First Finl Bncp [Oh]",31.45,-0.07,-0.24%,31.7,31.2,203000,08/28/18
FFIN,"First Finl Bkshs Inc",59.95,-0.15,-0.25%,60.2,59.45,156300,08/28/18
FIX,"Comfort Systems USA",56.25,-0.35,-0.62%,56.8,56.05,271200,08/28/18
FLOW,"SPX Flow Inc",48.25,-0.74,-1.51%,49.43,48.18,88700,08/28/18
FMBI,"First Midwest Bncp",27.01,-0.24,-0.88%,27.28,26.91,223500,08/28/18
FN,Fabrinet,47.76,-0.31,-0.64%,48.79,47.39,689900,08/28/18
FNSR,"Finisar Corp",20.53,0.24,+1.18%,20.61,20.22,2142800,08/28/18
FORM,"Formfactor Inc",14.7,0,0.00%,14.8,14.45,360600,08/28/18
FORR,"Forrester Resrch",48.9,-0.2,-0.41%,49.53,48.55,12500,08/28/18
FOSL,"Fossil Group",24.05,0,0.00%,24.65,23.04,1519000,08/28/18
FOXF,"Fox Factory Cp",63.85,-1.2,-1.84%,65.05,63.05,178800,08/28/18
FRAN,"Francesca's Holdings",6.59,-0.04,-0.60%,7.16,6.57,1219300,08/28/18
FRGI,"Fiesta Restaurant Gp",28.2,-0.05,-0.18%,28.55,27.52,203700,08/28/18
FSB,"Franklin Financial Network Inc",38.45,0.2,+0.52%,38.6,38.15,83300,08/28/18
FSP,"Franklin Street Properties",8.5,0.12,+1.43%,8.51,8.35,163715,08/28/18
FSS,"Federal Signal Corp",26.06,-0.1,-0.38%,26.21,25.95,255600,08/28/18
FTD,"Ftd Companies",3.71,0.02,+0.54%,3.77,3.67,46000,08/28/18
FTK,"Flotek Industries",2.11,0.06,+2.93%,2.13,2.05,445200,08/28/18
FTR,"Frontier Commun Cp",5.73,0.07,+1.24%,5.75,5.65,1219000,08/28/18
FUL,"H. B. Fuller Company",58.2,-0.67,-1.14%,59.56,58,180300,08/28/18
FWRD,"Foward Air Corp",63.52,-0.49,-0.77%,64.17,63.29,110500,08/28/18
GBCI,"Glacier Bancorp Inc",45.02,-0.33,-0.73%,45.53,44.89,328800,08/28/18
GBX,"Greenbrier Companies",59.8,0,0.00%,60,59.4,348600,08/28/18
GCI,"Gannett Co. Inc",10.57,-0.16,-1.49%,10.76,10.51,517800,08/28/18
GCO,"Genesco Inc",45.65,0.85,+1.90%,45.95,44.85,157200,08/28/18
GDOT,"Green Dot Corp",85.04,-0.65,-0.76%,86.25,84.67,122300,08/28/18
GEOS,"Geospace Technologie",14.05,-0.26,-1.82%,14.35,14.02,80900,08/28/18
GES,"Guess Inc",23.17,0.34,+1.49%,23.35,22.72,1006200,08/28/18
GFF,"Griffon Corp",18.15,-0.05,-0.27%,18.45,18.05,177500,08/28/18
GHL,"Greenhill & Co. Inc",28.25,-1.15,-3.91%,29.61,28.15,309200,08/28/18
GIFI,"Gulf Island Fab",9.65,-0.1,-1.03%,9.8,9.6,13300,08/28/18
GIII,"G-III Apparel Gp I",45.44,0.53,+1.18%,45.5,44.54,230500,08/28/18
GLT,Glatfelter,18.77,0.23,+1.24%,19.01,18.55,420000,08/28/18
GME,"Gamestop Corp",14.03,-0.68,-4.62%,14.75,14,6819900,08/28/18
GNBC,"Green Bancorp",24.05,0,0.00%,24.15,23.75,116800,08/28/18
GNL,"Global Net Lease Inc",21.37,0.19,+0.90%,21.37,21.1,465000,08/28/18
GOV,"Government Properties Income Trust",17.13,0.28,+1.66%,17.14,16.75,682300,08/28/18
GPI,"Group 1 Automotive",79.94,0.4,+0.50%,80.41,79.11,96400,08/28/18
GPRE,"Green Plains Inc",18,0,0.00%,18.15,17.9,415300,08/28/18
GTLS,"Chart Industries In",75.27,-0.36,-0.48%,76.67,74.55,231100,08/28/18
GTY,"Getty Realty Corp",29.27,0.34,+1.18%,29.28,28.8,119300,08/28/18
GWB,"Great Western Bancorp Inc",43.13,-0.02,-0.05%,43.3,42.87,98400,08/28/18
HA,"Hawaiian Hldgs Inc",42.25,0.45,+1.08%,42.45,41.8,485500,08/28/18
HAFC,"Hanmi Financial Cp",26,-0.2,-0.76%,26.35,25.85,133900,08/28/18
HAYN,"Haynes Intl Inc",38.71,0.2,+0.52%,39.17,38.34,30800,08/28/18
HCI,"Homeowners Choice",41.03,-0.1,-0.24%,41.79,40.49,35000,08/28/18
HF,"HFF Inc",45.75,0.12,+0.26%,46.28,45.41,216300,08/28/18
HFWA,"Heritage Financial",35.95,-0.15,-0.42%,36.25,35.7,108800,08/28/18
HI,"Hillenbrand Inc",50.85,-0.55,-1.07%,51.5,50.75,144400,08/28/18
HIBB,"Hibbett Sports Inc",19.15,-0.48,-2.42%,19.75,18.8,1510700,08/28/18
HLIT,"Harmonic Inc",5.55,0.05,+0.91%,5.55,5.5,139100,08/28/18
HLX,"Helix Energy Solutions Group",9.02,-0.17,-1.85%,9.28,9,569500,08/28/18
HMN,"Horace Mann Educators Corp",45.8,-0.35,-0.76%,46.35,45.75,43600,08/28/18
HMST,"Homestreet Inc",28.95,-0.35,-1.19%,29.45,28.85,57100,08/28/18
HMSY,"Hms Hldgs Cp",31.65,0.08,+0.25%,31.83,31.42,259700,08/28/18
HOPE,"Hope Bancorp Inc",17.45,-0.06,-0.34%,17.59,17.31,350200,08/28/18
HPR,"Highpoint Resources Corp.",5.29,0.18,+3.52%,5.36,5.09,1654800,08/28/18
HQY,Healthequity,92.26,1.27,+1.40%,92.6,90.95,466300,08/28/18
HSC,"Harsco Corp",27.3,-0.3,-1.09%,27.75,27.2,266100,08/28/18
HSII,"Heidrick & Struggl",44.05,-0.45,-1.01%,44.83,43.85,67700,08/28/18
HSKA,"Heska Corp",98.66,-1.59,-1.59%,101.93,98.56,44200,08/28/18
HSTM,"Healthstream Inc",31.04,-0.16,-0.51%,31.37,30.81,58900,08/28/18
HT,"Hersha Hospitality Trust",23.18,0.56,+2.48%,23.2,22.59,219500,08/28/18
HTLD,"Heartland Express",20.35,-0.11,-0.54%,20.62,20.33,266800,08/28/18
HUBG,"Hub Group Inc A",51.75,-0.45,-0.86%,52.3,51.55,303800,08/28/18
HVT,"Haverty Furniture Companies",22,0,0.00%,22.2,21.85,114300,08/28/18
HWKN,"Hawkins Inc",41,-0.25,-0.61%,41.55,40.9,8100,08/28/18
HZO,"Marinemax Inc",21.7,0.4,+1.88%,22,21.2,263600,08/28/18
IBP,"Installed Building Products I",47.55,-0.85,-1.76%,48.4,47.45,164200,08/28/18
IIIN,"Insteel Industries",39.09,-0.53,-1.34%,39.71,38.95,71300,08/28/18
IIVI,"I I V I Inc",49.9,1.3,+2.67%,50,48.9,503800,08/28/18
INDB,"Independent Bk Corp",90.05,-0.05,-0.06%,90.45,89.7,51600,08/28/18
INGN,"Inogen Inc",252.16,3.24,+1.30%,252.99,247,157300,08/28/18
INN,"Summit Hotel Properties",13.73,0.11,+0.81%,13.73,13.6,448200,08/28/18
INTL,"Intl Fcstone Inc",56.2,0.11,+0.20%,56.41,55.76,23400,08/28/18
INVA,"Innoviva Inc",14.34,0.14,+0.99%,14.42,14.18,624000,08/28/18
IOSP,"Innospec Inc",77.05,-1.4,-1.78%,78.78,77.05,42400,08/28/18
IPAR,"Inter Parfums Inc",65.2,-0.9,-1.36%,66.5,65.15,52600,08/28/18
IPHS,"Innophos Hldngs Inc",43.57,-0.78,-1.76%,44.5,42.17,37100,08/28/18
IRBT,"Irobot Corp",117.71,5.44,+4.85%,118.75,112.58,1682600,08/28/18
IRDM,"Iridium Comm Inc",19.6,0.05,+0.26%,19.9,19.4,770400,08/28/18
IRT,"Independence Realty Trust Inc",10.34,0.04,+0.39%,10.34,10.24,435800,08/28/18
ITG,"Investment Technology Group",21.86,-0.09,-0.41%,22.09,21.85,200900,08/28/18
ITGR,"Integer Holdings Corp",77.7,0.15,+0.19%,78.45,77.3,150600,08/28/18
ITRI,"Itron Inc",65.8,-0.15,-0.23%,66.4,65.75,295000,08/28/18
IVC,"Invacare Corp",15.2,0,0.00%,15.4,15.1,130700,08/28/18
IVR,"Invesco Mortgage Capital Inc",16.15,-0.02,-0.12%,16.2,16.11,277400,08/28/18
JBSS,"John B Sanfilippo",69.5,-1.71,-2.40%,71.63,68.9,76000,08/28/18
JBT,"John Bean Technologies Corp",115.65,0.6,+0.52%,116,114.7,92100,08/28/18
