Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
APOG,"Apogee Entrpr Inc",48.57,"32% Buy",51.00%,20.52%,142840,37.24,51.33
ARCB,"Arcbest Corp",45,"8% Sell",47.38%,45.59%,319815,25.02,50.45
ARI,"Apollo Commercial Real Estate",19.05,"96% Buy",57.24%,9.05%,1096830,17.56,19.17
AROC,"Archrock Inc",12.1,"24% Sell",43.52%,36.38%,649435,8.25,13.75
ARR,"Armour Residential R",23.49,"56% Buy",53.98%,10.88%,461250,21.4,27.55
ASGN,"On Assignment",90.03,"40% Buy",57.46%,32.10%,316275,44.66,94.25
ASIX,"Advansix Inc",33.11,"80% Sell",34.52%,44.99%,201600,30.33,46.51
ASNA,"Ascena Retail Grp",4.68,"88% Buy",66.91%,52.02%,1770995,1.69,4.95
ASTE,"Astec Inds Inc",45.19,"88% Sell",30.37%,86.11%,285705,44.92,64.8
ATNI,"Atn International",71.92,"96% Buy",70.64%,75.26%,54075,49.34,73.43
ATU,"Actuant Corp",28.45,"72% Buy",55.50%,18.66%,296065,21.5,30.05
AVA,"Avista Corp",51.11,"8% Sell",49.50%,4.89%,418370,47.5,52.91
AVAV,"Aerovironment Inc",81.42,"96% Buy",70.28%,24.07%,253780,37.01,82.9
AVD,"American Vanguard Corp",19.35,"80% Sell",32.71%,28.82%,64665,18.01,24
AVP,"Avon Products",1.85,"24% Buy",61.56%,47.84%,6733215,1.38,2.99
AWR,"American States Water Company",59.42,"16% Buy",51.16%,19.14%,203510,47.53,61.66
AXE,"Anixter International Inc",71,"32% Buy",54.47%,50.28%,256500,56.25,88.85
AXL,"American Axle & Manufacturing",16.34,"24% Sell",48.47%,41.16%,1897275,13.38,20.27
AZZ,"Azz Inc",53.4,"40% Buy",57.44%,15.30%,141665,39.5,56.05
B,"Barnes Group",65.63,"40% Buy",57.69%,33.61%,204500,52.42,72.87
BABY,"Natus Medical Inc",36.6,"72% Buy",55.96%,37.14%,359845,28,43.6
BANC,"First Pactrust Bancorp",19.85,"48% Buy",51.47%,31.76%,430000,17.1,23.4
BANR,"Banner Corp",65.51,"96% Buy",63.22%,17.35%,146340,52.2,66.46
BCC,"Boise Cascade L.L.C.",44,"8% Sell",48.55%,25.00%,442480,28,49.3
BCOR,"Blucora Inc",34.35,"40% Sell",41.92%,37.54%,390685,19.05,40.6
BCPC,"Balchem Cp",99.78,"24% Buy",51.27%,25.51%,87670,70.23,104.59
BEAT,"Biotelemetry Inc",53.45,"32% Buy",56.67%,51.14%,460880,23.3,58.5
BEL,"Belmond Ltd",15.9,"96% Buy",81.04%,106.06%,715980,10.3,16.2
BELFB,"Bel Fuse Inc Cl B",25.3,"96% Buy",62.17%,52.57%,16660,17.1,33.45
BFS,"Saul Centers",58.56,"100% Buy",69.26%,21.69%,35830,46.71,65.43
BGFV,"Big 5 Sporting",5.85,"80% Sell",35.32%,46.28%,312765,5.05,9.75
BGG,"Briggs & Stratton Corp",18.41,"16% Buy",56.65%,39.21%,330055,16.26,27.34
BGS,"B&G Foods Holdings",31.3,"40% Buy",53.78%,19.25%,685835,22,39.75
BHE,"Benchmark Electronics",25.5,"72% Sell",38.34%,68.52%,435935,23.98,35.8
BHLB,"Berkshire Hills Bancorp",41.25,"8% Buy",51.53%,17.23%,196710,32.85,44.25
BJRI,"Bj's Restaurants Inc",64.4,"80% Buy",58.47%,34.12%,367165,28,73.05
BKE,"Buckle Inc",26.8,"64% Buy",57.55%,44.36%,369150,13.5,28.8
BKS,"Barnes & Noble",6.3,"80% Buy",60.73%,20.75%,917785,4.1,8
BLD,"Topbuild Corp",73.28,"80% Sell",42.61%,46.58%,356855,54.52,87.21
BMI,"Badger Meter",51.8,"24% Buy",59.14%,36.94%,152300,41,53.3
BNED,"Barnes & Noble Education Inc C",6.23,"16% Buy",57.28%,41.72%,274165,4.99,9.1
BOFI,"Bofi Holding Inc",37.34,"80% Sell",40.43%,46.04%,744505,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",13.8,"96% Sell",27.48%,28.32%,485840,13.77,17.85
BRC,"Brady Corp",37.3,"56% Sell",45.30%,19.00%,220485,31.7,40.9
BRKL,"Brookline Bancorp",17.85,"40% Sell",41.70%,13.67%,284715,13.6,19.35
BRKS,"Brooks Automation",29.13,"64% Sell",39.94%,32.03%,620990,21.75,36.45
BRS,"Bristow Group Inc",10.52,"96% Sell",29.34%,49.52%,785105,7.18,18.91
CACI,"Caci International",180.35,"56% Buy",58.09%,19.35%,124180,118.1,183.85
CAL,"Caleres Inc",35.97,"88% Buy",56.07%,30.85%,278545,22.39,37.1
CALM,"Cal-Maine Foods In",49.1,"40% Buy",60.68%,20.26%,397675,34.03,52.3
CAMP,"Calamp Corp",23.31,"80% Buy",53.97%,16.81%,319075,17.52,25.45
CASH,"Meta Financial Grp",86.8,"96% Sell",31.98%,29.34%,67890,60.7,117.97
CATM,"Cardtronics Inc",32.83,"96% Buy",66.95%,91.52%,501745,15.8,33.62
CATO,"Cato Corp",23.41,"32% Sell",45.26%,39.13%,292560,10.76,26.88
CBB,"Cincinnati Bell Inc",12.05,"72% Sell",43.31%,125.06%,623190,9.9,22.2
CBL,"Cbl & Associates Properties",4.51,"56% Sell",39.59%,67.97%,3619045,3.8,9.1
CBM,"Cambrex Corp",61.45,"56% Buy",59.49%,36.60%,432280,42.55,67.75
CBU,"Community Bank System",64.32,"80% Buy",58.33%,18.27%,203560,48.89,65.51
CCMP,"Cabot Microelectron",109.99,"32% Sell",36.39%,36.14%,177760,68,123.76
CCOI,"Cogent Comm Hldgs",52.3,"16% Buy",51.66%,16.52%,233315,35.75,57.65
CCRN,"Cross Ctry Hlthcr",9.42,"80% Sell",36.97%,137.23%,375155,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.49,"32% Sell",44.29%,31.30%,325965,3.54,6.29
CECO,"Career Education",16.8,"8% Sell",45.72%,28.29%,414700,8.52,19.07
CEIX,"Consol Energy Inc",41.58,"16% Buy",48.74%,49.40%,399160,19.51,48.12
CENT,"Central Garden",39.1,"72% Sell",34.66%,21.88%,196625,33.2,45.02
CENTA,"Central Garden & Pet",35.94,"64% Sell",32.55%,22.91%,527360,32.2,41.97
CENX,"Century Aluminum C",11.09,"100% Sell",28.72%,62.74%,1867090,11.04,24.77
CEVA,"Ceva Inc",28.35,"96% Sell",39.63%,67.90%,176735,26.1,51.8
CHCO,"City Holding Co",80.55,"64% Buy",56.22%,15.88%,52860,58.8,82.75
CHCT,"Community Healthcare Trust Inc",31.73,"96% Buy",64.09%,21.76%,111250,22.41,32.81
CHS,"Chico's Fas",9.92,"64% Buy",61.76%,38.53%,2133570,6.96,10.9
CHSP,"Chesapeake Lodging Trust",31.99,"8% Buy",51.44%,20.52%,227400,24.43,32.95
CHUY,"Chuy's Holdings Inc",27.6,"64% Sell",37.08%,64.40%,131055,18,34.1
CIR,"Circor International",43.58,"24% Buy",53.98%,33.27%,184020,35.16,56.37
CJ,"C&J Energy Services Inc",22.19,"72% Sell",42.25%,47.47%,848545,21.22,36.57
CKH,"Seacor Smit Inc",50.51,"80% Sell",39.05%,19.43%,113760,35.2,59
CLD,"Cloud Peak Energy Inc",2.26,"80% Sell",30.26%,56.65%,667520,2.22,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.27,"8% Buy",50.78%,17.58%,252220,17.9,23.91
CLW,"Clearwater Paper Corp",25.75,"40% Buy",56.35%,55.74%,207265,21.55,50.6
CMO,"Capstead Mortgage Corp",8.43,"16% Sell",44.24%,14.12%,740725,8.01,9.98
CMTL,"Comtech Telecom Co",34.58,"64% Buy",57.90%,21.31%,89150,17.11,35.38
CNMD,"C O N M E D Cp",76.58,"80% Buy",54.75%,28.65%,143370,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",11.5,"48% Sell",44.56%,53.14%,711035,10.31,20.72
COHU,"Cohu Inc",26.38,"88% Buy",54.14%,34.24%,218210,17.11,27.83
COKE,"Coca Cola Bot Cons",172.46,"88% Buy",75.95%,32.34%,67325,125.08,230
COLB,"Columbia Banking Sys",41.72,"40% Sell",48.65%,18.75%,219015,35.67,48.06
CORE,"Core Mark Holding",33.51,"100% Buy",86.46%,49.07%,427940,17.1,34.79
CORT,"Corcept Therapeutics",12.5,"96% Sell",35.58%,43.93%,1595015,11.55,25.96
CPF,"Central Pacific Financial Co",28.25,"16% Sell",45.91%,14.25%,112640,27.19,33.15
CPS,"Cooper Std Hldg Inc",135.8,Hold,49.86%,26.35%,165060,97.7,146.77
CPSI,"Computer Programs",27.1,"72% Sell",32.04%,63.83%,182465,25.15,34.65
CRAY,"Cray Inc",21.35,"72% Sell",35.19%,44.17%,332160,17.6,28.6
CROX,"Crocs Inc",18.3,"56% Buy",52.99%,46.69%,1157450,8.56,19.54
CRR,"Carbo Ceramics",7.91,"72% Sell",36.05%,46.63%,339090,6.07,12.69
CRVL,"Corvel Cp",57.8,"96% Buy",57.90%,31.54%,24510,46.45,61.2
CRY,Cryolife,32.05,"88% Buy",60.58%,45.48%,141525,16.8,34.15
CRZO,"Carrizo Oil & Gas",22.63,"72% Sell",34.63%,47.41%,2777775,11.1,31.57
CSGS,"C S G Sys Intl",37.24,"96% Sell",31.02%,22.56%,177305,36.38,48.82
CTB,"Cooper Tire & Rubber Company",29.45,"88% Buy",57.84%,47.17%,787695,22.58,40.78
CTRE,"Caretrust REIT Inc",17.92,"96% Buy",63.12%,22.77%,652080,12.73,19.82
CTRL,"Control4 Corp",31.38,"80% Buy",65.97%,73.20%,411930,20.5,35.99
CTS,"Cts Corp",34.8,"32% Sell",45.52%,19.84%,144280,21.55,39.2
CUB,"Cubic Corp",72.4,"96% Buy",59.27%,32.32%,115075,41.25,77.35
CUBI,"Customers Bancorp",24.33,"96% Sell",31.98%,36.54%,258120,24.3,33.85
CUTR,"Cutera Inc",33.65,"96% Sell",32.60%,73.19%,265280,30.7,56.05
CVBF,"Cvb Financial Corp",24.15,"88% Buy",57.11%,16.63%,422435,19.58,25.49
CVCO,"Cavco Inds Inc",226.8,"96% Buy",59.87%,35.64%,50135,123.1,236.7
CVGW,"Calavo Growers Inc",100.9,"100% Buy",64.18%,19.60%,119640,65.85,102.8
CWT,"California Water Service Group Holding",40.35,"32% Buy",49.40%,22.54%,230710,35.25,46.15
CYH,"Community Health Systems",3.21,"24% Sell",47.47%,75.55%,2600880,2.66,7.93
CYTK,Cytokinetics,7.05,"48% Sell",39.65%,54.66%,270915,6.2,15.95
DAKT,"Daktronics Inc",8.59,Hold,51.37%,15.58%,169175,7.85,10.86
DAR,"Darling International Inc",19.41,"24% Sell",44.93%,20.54%,884335,15.56,20.96
DBD,"Diebold Nixdorf Inc",4.75,"96% Sell",24.29%,194.65%,4686850,3.55,23.5
DCOM,"Dime Community Bncsh",18.1,"24% Sell",40.84%,36.60%,236870,17.1,22.65
DDD,"3D Systems Corp",18.87,"96% Buy",64.96%,126.92%,4161415,7.92,20
DEA,"Easterly Government Properties",19.97,"32% Buy",55.90%,17.29%,678300,18.73,22.32
DEPO,"Depomed Inc",7.3,"16% Sell",43.35%,74.15%,1268120,4.31,9.48
DF,"Dean Foods Company",8.64,"72% Sell",36.19%,63.29%,1697605,8.03,12.1
DFIN,"Donnelly Financial Solutions Inc",19.43,"48% Buy",54.24%,34.48%,267695,15.22,22.5
DGII,"Digi Intl Inc",12.7,"32% Sell",42.21%,24.79%,99345,8.5,14.7
DIN,"Dineequity Inc",77.65,"56% Buy",60.28%,32.31%,352500,37.11,82.62
DIOD,"Diodes Inc",37.13,"40% Buy",52.65%,20.53%,322005,26.09,38.7
DNR,"Denbury Resources",4.41,"24% Sell",48.95%,63.27%,10058550,0.92,5.56
DORM,"Dorman Products Inc",77.2,"96% Buy",62.78%,25.73%,119975,56.36,78.01
DPLO,"Diplomat Pharmacy Inc",19,"80% Sell",31.70%,58.34%,1770450,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.72,"48% Sell",44.54%,22.25%,1958665,9.87,12.99
DSPG,"D S P Group Inc",12.05,"32% Sell",43.51%,25.94%,76920,11.3,13.95
DSW,"DSW Inc",28.16,"88% Buy",57.79%,26.98%,1062840,15.14,29.27
DXPE,"Dxp Enterprise",45.32,"88% Buy",58.10%,48.38%,90695,24.86,49.5
EBIX,"Ebix Inc",76.5,"24% Sell",42.57%,27.96%,191565,56.4,89.1
EBS,"Emergent Biosolutions",57.05,"96% Buy",57.89%,31.62%,254820,34.56,60
ECHO,"Echo Global Logistic",32.35,"24% Buy",56.08%,32.51%,519575,13.25,34.83
ECOL,"US Ecology Inc",70.45,"72% Buy",60.00%,44.83%,65725,44.5,73.1
ECPG,"Encore Capital Grp",39.45,"24% Buy",57.26%,44.10%,417405,35.15,52
EE,"El Paso Electric Company",62.6,"72% Buy",61.34%,13.26%,320605,48.05,64.35
EFII,"Elec Imaging Inc",34.32,"48% Buy",53.03%,28.47%,439795,25.28,43.89
EGHT,"8X8 Inc",22.05,"88% Buy",56.53%,35.23%,868620,12,23.1
EGL,"Engility Holdings Inc",33.15,"16% Buy",50.28%,28.46%,144000,21.19,36.51
EGOV,"Nic Inc",16.5,"48% Buy",53.49%,30.22%,348895,12.65,18.9
EGP,"Eastgroup Properties",96.4,"48% Buy",54.68%,18.05%,181960,77.74,98.17
EGRX,"Eagle Pharmaceutical",77.9,"24% Buy",51.29%,25.61%,242615,48.84,85.66
EHTH,"Ehealth Inc",29.04,"100% Buy",73.46%,51.08%,176350,13.61,29.55
EIG,"Employers Holdings Inc",43.9,"16% Buy",55.99%,29.67%,122465,38.35,50.45
ELY,"Callaway Golf Company",22.48,"96% Buy",72.18%,37.86%,1432535,12.66,23.6
ENDP,"Endo Int'l Plc",16.06,"96% Buy",76.64%,91.53%,5962710,5.27,17.34
ENSG,"The Ensign Group In",36.51,"8% Buy",50.09%,34.15%,236000,19.4,40.09
ENTA,"Enanta Pharmaceutica",87.99,"80% Sell",36.62%,88.31%,341850,37.13,127.77
ENVA,"Enova International Inc",34.25,Hold,49.05%,57.15%,335200,11.15,39
EPAY,"Bottomline Tech In",60.13,"100% Buy",70.49%,28.39%,425955,28.2,60.9
ERA,"Era Group Inc",11.75,"56% Sell",34.15%,39.75%,46685,8.1,14.23
ESE,"Esco Technologies Inc",66.4,"96% Buy",66.88%,23.21%,92675,51.55,67.4
ESIO,"Electro Sci Inds",23.22,"80% Buy",66.29%,73.53%,910155,10.58,27.72
ESND,"Essendant Inc",14.93,"32% Buy",52.55%,66.22%,247645,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.7,"40% Sell",43.49%,21.99%,261035,21.5,32.9
EVTC,"Evertec Inc",23.7,"48% Buy",54.60%,24.40%,534970,12.6,25.1
EXLS,"Exlservice Holdings",58.9,"24% Buy",47.10%,14.95%,88995,52.52,64.34
EXPO,"Exponent Inc",50.35,"72% Buy",52.82%,25.02%,196685,31.73,52.63
EXPR,"Express Inc",10.1,"56% Buy",53.25%,41.44%,1194865,5.28,11.34
EXTN,"Exterran Corp",27.74,"32% Buy",52.37%,35.39%,106860,23.29,33.69
EXTR,"Extreme Networks",6.28,"96% Sell",31.27%,138.70%,2641295,5.35,15.55
EZPW,"Ezcorp Inc",11.35,"64% Sell",43.02%,34.47%,534780,8.16,15.1
FARO,"Faro Tech Inc",66.15,"40% Buy",62.01%,59.07%,95440,32.25,70.2
FBP,"First Bancorp",8.63,"96% Buy",64.22%,22.87%,1909505,4.48,8.92
FCF,"First Commonwealth Financial Corp",16.85,"48% Buy",55.70%,26.38%,430605,12.06,17.91
FCFS,"First Cash Fin Svcs",79.4,"80% Sell",31.68%,32.96%,248565,57.75,95.4
FCN,"Fti Consulting",76.51,"40% Buy",60.69%,42.34%,474845,31.77,81.91
FCPT,"Four Corners Property Trust In",26.72,"96% Buy",73.18%,13.67%,512235,21.28,26.96
FELE,"Franklin Electric Co",48.05,"40% Buy",52.85%,36.82%,129060,37.6,49.5
FF,"Futurefuel Corp",13.52,"24% Sell",46.90%,23.52%,46685,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.1,"8% Sell",48.91%,23.19%,311075,22.8,33.7
FFIN,"First Finl Bkshs Inc",58.75,"88% Buy",62.39%,25.11%,212660,37.31,59.63
FIX,"Comfort Systems USA",55.4,"88% Buy",70.01%,36.82%,356090,32.45,59.05
FLOW,"SPX Flow Inc",45.92,"40% Buy",52.07%,47.89%,201280,31.1,54.92
FMBI,"First Midwest Bncp",26.6,"32% Buy",51.16%,15.77%,428565,20.5,27.4
FN,Fabrinet,42.41,"96% Buy",65.59%,24.75%,303015,24.02,43.33
FNSR,"Finisar Corp",18.47,"64% Buy",57.91%,28.71%,1937880,14.25,25.44
FORM,"Formfactor Inc",13.4,"32% Sell",46.20%,43.17%,503165,11.1,18.65
FORR,"Forrester Resrch",46.85,"80% Buy",63.18%,23.86%,43815,36.95,47.75
FOSL,"Fossil Group",24.52,"32% Sell",46.41%,84.54%,2065180,5.5,32.17
FOXF,"Fox Factory Cp",64.5,"88% Buy",74.10%,80.91%,249685,33.2,68.3
FRAN,"Francesca's Holdings",7.49,"32% Buy",50.34%,39.76%,640995,4.51,8.48
FRGI,"Fiesta Restaurant Gp",28.5,"24% Buy",50.86%,22.25%,208090,15.5,30.88
FSB,"Franklin Financial Network Inc",38.5,"56% Buy",54.29%,17.73%,104490,30.3,40.3
FSP,"Franklin Street Properties",8.19,"24% Sell",42.65%,22.41%,295495,7.08,11
FSS,"Federal Signal Corp",25.94,"96% Buy",58.69%,66.18%,288550,17.95,28.32
FTD,"Ftd Companies",3.91,"32% Sell",45.16%,102.74%,330880,3.25,13.95
FTK,"Flotek Industries",2.1,"96% Sell",25.62%,107.79%,727095,2.01,6.77
FTR,"Frontier Commun Cp",5.3,"24% Sell",46.02%,69.76%,3832015,4.52,14.52
FUL,"H. B. Fuller Company",56.03,"8% Buy",51.73%,15.96%,264975,46.62,58.74
FWRD,"Foward Air Corp",62.35,"56% Buy",54.40%,33.11%,134395,49.88,64.99
GBCI,"Glacier Bancorp Inc",43.78,"80% Buy",59.66%,28.17%,399280,31.38,44.55
GBX,"Greenbrier Companies",56.8,"16% Buy",54.11%,24.82%,446010,41.95,60.15
GCI,"Gannett Co. Inc",10.24,"24% Sell",48.11%,24.50%,922505,7.94,12.38
GCO,"Genesco Inc",42.6,"56% Buy",55.46%,26.96%,251005,20.9,45.9
GDOT,"Green Dot Corp",83.4,"88% Buy",60.04%,26.14%,330815,46.12,85.69
GEOS,"Geospace Technologie",13.37,"24% Sell",47.60%,33.53%,77765,9.18,18.71
GES,"Guess Inc",21.8,"64% Sell",46.33%,50.07%,501035,11.98,26.15
GFF,"Griffon Corp",17.35,"80% Sell",41.75%,28.28%,195065,16.8,24.5
GHL,"Greenhill & Co. Inc",30.65,"8% Sell",48.58%,21.70%,356250,13.8,33.45
GIFI,"Gulf Island Fab",9.65,"48% Buy",52.47%,50.34%,52235,6.9,13.95
GIII,"G-III Apparel Gp I",44.04,"16% Sell",47.16%,40.06%,340815,22.66,51.2
GLT,Glatfelter,15.88,"96% Sell",33.14%,81.11%,346605,15.3,23.85
GME,"Gamestop Corp",15.42,"80% Buy",56.87%,21.22%,2115645,12.2,22.12
GNBC,"Green Bancorp",24.05,"48% Buy",54.99%,35.29%,313805,19.5,25.15
GNL,"Global Net Lease Inc",22.09,"96% Buy",65.66%,20.98%,394185,15.55,22.53
GOV,"Government Properties Income Trust",16.47,"88% Buy",61.08%,33.68%,826675,11.87,19.6
GPI,"Group 1 Automotive",76.73,"96% Buy",61.00%,40.09%,307955,51.62,84.47
GPRE,"Green Plains Inc",16.95,"64% Sell",45.71%,32.53%,803930,15.25,21.9
GTLS,"Chart Industries In",75.56,"16% Buy",58.26%,50.97%,417185,32.54,80.31
GTY,"Getty Realty Corp",29.06,"64% Buy",61.61%,14.08%,88450,22.68,29.89
GWB,"Great Western Bancorp Inc",42.23,"24% Buy",49.45%,24.72%,228170,33.27,46.03
HA,"Hawaiian Hldgs Inc",42.7,"80% Buy",64.06%,42.24%,730615,32.4,44.3
HAFC,"Hanmi Financial Cp",25.35,"48% Sell",36.81%,37.85%,214150,24.25,33.1
HAYN,"Haynes Intl Inc",37.6,"56% Sell",38.01%,27.19%,64280,29.31,45.14
HCI,"Homeowners Choice",41.32,Hold,49.36%,33.38%,37020,27.11,44.25
HF,"HFF Inc",43.98,"40% Buy",64.32%,49.14%,355575,32.99,51.74
HFWA,"Heritage Financial",35.15,"32% Buy",50.77%,23.30%,260170,25.25,37.38
HI,"Hillenbrand Inc",51.7,"88% Buy",61.63%,22.08%,238605,34.65,52.8
HIBB,"Hibbett Sports Inc",25.15,"48% Buy",56.18%,35.73%,417310,9.4,29.5
HLIT,"Harmonic Inc",5.25,"88% Buy",66.49%,46.27%,414985,2.8,5.32
HLX,"Helix Energy Solutions Group",8.86,"8% Buy",50.07%,42.26%,1702210,5.44,10.41
HMN,"Horace Mann Educators Corp",44.85,Hold,51.07%,15.92%,97305,33.85,47.65
HMST,"Homestreet Inc",29.15,"16% Buy",50.61%,22.59%,115305,24,32.6
HMSY,"Hms Hldgs Cp",30.78,"96% Buy",82.89%,54.12%,698205,11.01,31.28
HOPE,"Hope Bancorp Inc",17.36,"16% Sell",47.65%,17.88%,681420,16.74,19.86
HPR,"Highpoint Resources Corp.",4.71,"96% Sell",27.43%,57.12%,1951025,2.66,7.6
HQY,Healthequity,85.4,"96% Buy",63.08%,38.28%,304815,40.21,86.41
HSC,"Harsco Corp",24.25,"16% Buy",50.03%,27.20%,401190,15.55,26.75
HSII,"Heidrick & Struggl",41.8,"72% Buy",60.81%,69.07%,184400,17.9,44.35
HSKA,"Heska Corp",98.58,"40% Sell",43.24%,31.40%,40830,56.59,111.34
HSTM,"Healthstream Inc",29.52,"72% Buy",55.65%,31.16%,147000,21.15,30.89
HT,"Hersha Hospitality Trust",21.74,"40% Buy",52.21%,19.79%,347570,16.6,22.57
HTLD,"Heartland Express",19.73,"64% Buy",54.43%,43.61%,643240,17.38,25.22
HUBG,"Hub Group Inc A",50.6,"48% Buy",51.31%,45.71%,410105,35.05,56.6
HVT,"Haverty Furniture Companies",21.85,"64% Buy",58.13%,23.62%,90180,17.7,27.23
HWKN,"Hawkins Inc",38.85,"64% Buy",54.32%,53.38%,21330,30.55,42.6
HZO,"Marinemax Inc",19.15,"56% Sell",43.59%,36.22%,366390,14.6,25.05
IBP,"Installed Building Products I",49.15,"96% Sell",37.68%,39.22%,193635,47.4,79.4
IIIN,"Insteel Industries",40.4,"32% Buy",56.81%,64.95%,227660,23.2,43.78
IIVI,"I I V I Inc",45.25,"48% Buy",53.78%,60.35%,678785,34.05,53.08
INDB,"Independent Bk Corp",88.45,"64% Buy",61.87%,30.85%,109160,65.25,95
INGN,"Inogen Inc",228.66,"96% Buy",65.98%,41.08%,232060,91.8,242.1
INN,"Summit Hotel Properties",13.54,"72% Sell",41.09%,20.99%,480810,12.77,16.39
INTL,"Intl Fcstone Inc",54.59,"32% Buy",54.28%,25.16%,49690,33.11,57
INVA,"Innoviva Inc",13.94,"24% Sell",47.16%,24.92%,736815,11.47,17.99
IOSP,"Innospec Inc",74.15,"64% Sell",39.41%,28.90%,107890,54.1,83.2
IPAR,"Inter Parfums Inc",63.4,"80% Buy",68.78%,29.01%,103915,37.45,64.75
IPHS,"Innophos Hldngs Inc",43.09,"64% Sell",30.76%,25.46%,80410,38.66,51.34
IRBT,"Irobot Corp",89.28,"96% Buy",65.25%,66.26%,1068405,55.77,104.08
IRDM,"Iridium Comm Inc",19.75,"88% Buy",62.29%,36.33%,1063365,9.68,20.52
IRT,"Independence Realty Trust Inc",10.11,"32% Buy",51.75%,18.32%,416265,8.26,10.63
ITG,"Investment Technology Group",22.17,"56% Buy",51.40%,44.73%,212665,17.63,23.96
