Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
CTB,"Cooper Tire & Rubber Company",29.75,"64% Buy",57.21%,38.88%,647695,22.58,40.78
CTRE,"Caretrust REIT Inc",18.5,"96% Buy",67.04%,17.09%,691840,12.73,19.82
CTRL,"Control4 Corp",33.69,"40% Buy",61.84%,80.78%,681670,20.5,37.3
CTS,"Cts Corp",36.6,"64% Buy",58.21%,20.02%,109745,21.9,39.2
CUB,"Cubic Corp",76.85,"96% Buy",66.97%,31.23%,126850,41.55,77.35
CUBI,"Customers Bancorp",24.66,"88% Sell",37.17%,28.89%,214605,24.3,33.85
CUTR,"Cutera Inc",33.4,"80% Sell",35.48%,67.90%,257200,30.7,56.05
CVBF,"Cvb Financial Corp",24.03,"16% Buy",51.43%,13.50%,482530,19.58,25.49
CVCO,"Cavco Inds Inc",244.35,"96% Buy",68.61%,27.28%,49660,132.4,248.65
CVGW,"Calavo Growers Inc",102.7,"72% Buy",60.88%,23.08%,126965,65.85,107.53
CWT,"California Water Service Group Holding",40.25,Hold,47.37%,18.75%,175810,35.25,46.15
CYH,"Community Health Systems",3.57,"16% Buy",55.09%,51.62%,2018375,2.66,7.92
CYTK,Cytokinetics,7.2,"40% Sell",43.93%,52.90%,240515,6.2,15.95
DAKT,"Daktronics Inc",7.7,"96% Sell",38.30%,51.11%,365550,7.38,10.86
DAR,"Darling International Inc",20.18,"64% Buy",53.90%,20.76%,871830,15.8,20.96
DBD,"Diebold Nixdorf Inc",5,"56% Sell",31.35%,205.57%,5300340,3.55,23.5
DCOM,"Dime Community Bncsh",18.4,"24% Sell",45.43%,14.07%,244565,17.1,22.65
DDD,"3D Systems Corp",21.09,"96% Buy",67.53%,112.32%,4423830,7.92,21.78
DEA,"Easterly Government Properties",20.28,"64% Buy",58.07%,17.09%,513115,18.73,22.32
DF,"Dean Foods Company",7.44,"80% Sell",26.32%,64.91%,2149715,7.43,12.09
DFIN,"Donnelly Financial Solutions Inc",20.45,"80% Buy",61.27%,36.93%,254545,15.22,22.5
DGII,"Digi Intl Inc",13.3,"32% Buy",53.52%,21.91%,77560,8.99,14.7
DIN,"Dineequity Inc",81.91,"96% Buy",65.86%,26.23%,331560,37.11,82.62
DIOD,"Diodes Inc",38.71,"100% Buy",59.64%,20.95%,320300,26.09,39.31
DNR,"Denbury Resources",5.23,"96% Buy",61.42%,45.87%,9995705,0.94,5.56
DORM,"Dorman Products Inc",80.83,"96% Buy",67.12%,23.51%,94785,56.36,81.82
DPLO,"Diplomat Pharmacy Inc",19.8,Hold,39.15%,40.36%,1468685,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.89,Hold,49.92%,20.93%,1711015,9.87,12.99
DSPG,"D S P Group Inc",12.9,"48% Buy",58.21%,22.14%,67235,11.3,13.95
DSW,"DSW Inc",32.7,"100% Buy",71.40%,70.37%,2298160,17.75,34.02
DXPE,"Dxp Enterprise",46.99,"64% Buy",58.70%,45.02%,90455,24.89,49.5
EBIX,"Ebix Inc",78.1,"16% Sell",48.01%,22.89%,201320,56.4,89.1
EBS,"Emergent Biosolutions",61.53,"96% Buy",65.96%,29.99%,247400,35.64,61.86
ECHO,"Echo Global Logistic",33.15,"72% Buy",57.60%,16.46%,301525,13.75,34.83
ECOL,"US Ecology Inc",72.9,"96% Buy",64.97%,43.49%,67290,44.5,73.4
ECPG,"Encore Capital Grp",38.7,Hold,50.45%,45.84%,451245,35.15,52
EE,"El Paso Electric Company",61.9,"8% Buy",51.69%,13.16%,275185,48.05,64.35
EFII,"Elec Imaging Inc",34.42,"40% Buy",53.38%,25.73%,446235,25.28,43.89
EGHT,"8X8 Inc",22.4,"72% Buy",57.06%,20.63%,509575,12,23.1
EGL,"Engility Holdings Inc",34.97,"80% Buy",57.65%,29.00%,139800,21.19,36.51
EGOV,"Nic Inc",16.85,"72% Buy",54.78%,27.28%,329720,12.65,18.9
EGP,"Eastgroup Properties",97.8,"72% Buy",56.74%,12.89%,142755,77.74,99.39
EGRX,"Eagle Pharmaceutical",81.55,"64% Buy",57.26%,29.72%,212605,48.84,85.66
EHTH,"Ehealth Inc",30.32,"72% Buy",67.87%,53.73%,201275,13.61,32.96
EIG,"Employers Holdings Inc",44.55,"80% Buy",58.39%,16.53%,108855,38.35,50.45
ELY,"Callaway Golf Company",22.76,"80% Buy",67.51%,37.72%,1400430,13.49,23.6
ENDP,"Endo Int'l Plc",16.58,"96% Buy",72.00%,94.15%,6306955,5.27,17.34
ENSG,"The Ensign Group In",38.25,"64% Buy",57.05%,29.48%,240370,19.57,40.09
ENTA,"Enanta Pharmaceutica",90.88,"40% Sell",40.70%,50.35%,259025,41.83,127.77
ENVA,"Enova International Inc",34.45,Hold,48.42%,25.19%,270870,11.15,39
EPAY,"Bottomline Tech In",65.02,"96% Buy",79.65%,16.83%,381510,29.05,65.45
ERA,"Era Group Inc",12.16,"32% Sell",42.66%,40.24%,46965,8.61,14.23
ESE,"Esco Technologies Inc",68.2,"88% Buy",65.80%,22.27%,88365,51.55,70.2
ESIO,"Electro Sci Inds",22.6,"24% Buy",59.63%,73.32%,933630,11.81,27.72
ESND,"Essendant Inc",14.38,"16% Sell",45.70%,20.70%,191715,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.65,"32% Sell",43.60%,14.84%,215225,21.5,32.9
EVTC,"Evertec Inc",24.45,"72% Buy",57.37%,20.11%,415925,12.6,25.55
EXLS,"Exlservice Holdings",61.5,"72% Buy",60.28%,11.14%,89395,52.52,64.34
EXPO,"Exponent Inc",51.2,"88% Buy",53.36%,21.93%,158140,32.75,53.35
EXPR,"Express Inc",9.99,"8% Buy",49.71%,42.08%,1505790,5.82,11.34
EXTN,"Exterran Corp",28.44,"56% Buy",54.91%,35.19%,116885,24.52,33.69
EXTR,"Extreme Networks",6.34,"80% Sell",34.76%,138.44%,2794500,5.35,15.55
EZPW,"Ezcorp Inc",11.05,"80% Sell",40.69%,25.96%,488265,8.85,15.1
FARO,"Faro Tech Inc",68.05,"80% Buy",63.46%,17.80%,72885,33.2,70.2
FBP,"First Bancorp",8.86,"72% Buy",63.28%,17.70%,1639420,4.48,9.14
FCF,"First Commonwealth Financial Corp",16.67,"16% Buy",49.83%,13.75%,341875,12.06,17.91
FCFS,"First Cash Fin Svcs",81.8,"24% Sell",42.67%,14.87%,192550,57.75,95.4
FCN,"Fti Consulting",75.06,"16% Buy",53.86%,23.98%,456075,32.69,81.91
FCPT,"Four Corners Property Trust In",27.06,"72% Buy",68.99%,12.88%,495370,21.28,27.48
FELE,"Franklin Electric Co",48.75,"72% Buy",53.87%,18.50%,96260,37.6,50.3
FF,"Futurefuel Corp",14.89,"96% Buy",61.76%,25.74%,65550,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.45,"16% Buy",50.48%,15.47%,208795,22.8,33.7
FFIN,"First Finl Bkshs Inc",59.95,"64% Buy",63.23%,14.98%,172085,37.31,61
FIX,"Comfort Systems USA",56.25,"72% Buy",67.41%,11.67%,361460,33.1,59.05
FLOW,"SPX Flow Inc",48.25,"72% Buy",56.85%,44.76%,190035,32,54.92
FMBI,"First Midwest Bncp",27.01,"32% Buy",52.70%,13.73%,326605,20.5,27.7
FN,Fabrinet,47.76,"96% Buy",76.42%,27.48%,540905,24.02,48.97
FNSR,"Finisar Corp",20.53,"96% Buy",67.57%,34.46%,2337355,14.25,25.41
FORM,"Formfactor Inc",14.7,"100% Buy",59.47%,38.41%,472910,11.1,18.65
FORR,"Forrester Resrch",48.9,"80% Buy",66.66%,19.09%,44150,36.95,50
FOSL,"Fossil Group",24.05,"48% Sell",45.25%,83.53%,2209185,5.5,32.17
FOXF,"Fox Factory Cp",63.85,"80% Buy",66.92%,79.78%,251925,33.2,68.3
FRAN,"Francesca's Holdings",6.59,"48% Sell",38.26%,32.90%,794385,4.51,8.48
FRGI,"Fiesta Restaurant Gp",28.2,"24% Sell",46.70%,21.66%,206965,15.5,30.88
FSB,"Franklin Financial Network Inc",38.45,"40% Buy",52.30%,17.43%,95795,30.3,40.3
FSP,"Franklin Street Properties",8.5,"32% Buy",51.37%,18.90%,288375,7.08,11
FSS,"Federal Signal Corp",26.06,"80% Buy",57.31%,64.93%,323290,18.01,28.32
FTD,"Ftd Companies",3.71,"80% Sell",42.84%,64.01%,185630,3.25,13.95
FTK,"Flotek Industries",2.11,"80% Sell",33.55%,114.64%,969370,1.94,6.77
FTR,"Frontier Commun Cp",5.73,"24% Buy",52.34%,53.25%,2853565,4.52,14.24
FUL,"H. B. Fuller Company",58.2,"88% Buy",58.34%,14.49%,228145,46.62,59.58
FWRD,"Foward Air Corp",63.52,"72% Buy",56.17%,12.18%,107755,49.88,65.11
GBCI,"Glacier Bancorp Inc",45.02,"80% Buy",62.78%,14.49%,307495,31.38,45.75
GBX,"Greenbrier Companies",59.8,"88% Buy",63.04%,20.99%,346195,41.95,60.9
GCI,"Gannett Co. Inc",10.57,"24% Buy",53.14%,25.44%,966960,7.94,12.38
GCO,"Genesco Inc",45.65,"80% Buy",60.75%,32.44%,252060,20.9,47.4
GDOT,"Green Dot Corp",85.04,"88% Buy",60.92%,19.95%,301440,46.45,87.13
GEOS,"Geospace Technologie",14.05,"48% Buy",54.12%,29.07%,70950,9.18,18.71
GES,"Guess Inc",23.17,"24% Buy",52.39%,49.24%,612665,14.17,26.15
GFF,"Griffon Corp",18.15,"16% Sell",49.46%,29.34%,189620,16.8,24.5
GHL,"Greenhill & Co. Inc",28.25,"32% Sell",33.80%,17.59%,319905,13.8,33.45
GIFI,"Gulf Island Fab",9.65,"40% Buy",51.87%,50.57%,45740,6.9,13.95
GIII,"G-III Apparel Gp I",45.44,"40% Buy",51.50%,45.63%,442985,23.19,51.2
GLT,Glatfelter,18.77,"24% Buy",55.07%,59.31%,406080,15.3,23.85
GME,"Gamestop Corp",14.03,"40% Sell",41.58%,52.45%,3633330,12.2,20.97
GNBC,"Green Bancorp",24.05,"16% Buy",52.67%,16.43%,190600,19.5,25.15
GNL,"Global Net Lease Inc",21.37,"16% Buy",53.34%,26.82%,782950,15.55,22.53
GOV,"Government Properties Income Trust",17.13,"80% Buy",64.43%,18.50%,743505,11.87,19.6
GPI,"Group 1 Automotive",79.94,"96% Buy",63.73%,31.81%,249175,53.11,84.47
GPRE,"Green Plains Inc",18,"40% Buy",53.89%,29.45%,765140,15.25,21.9
GTLS,"Chart Industries In",75.27,"8% Buy",54.19%,24.16%,236635,32.71,80.31
GTY,"Getty Realty Corp",29.27,"56% Buy",61.38%,7.51%,74270,22.68,29.89
GWB,"Great Western Bancorp Inc",43.13,"64% Buy",52.56%,16.07%,164785,33.27,46.03
HA,"Hawaiian Hldgs Inc",42.25,"64% Buy",57.59%,27.61%,474055,32.4,44.25
HAFC,"Hanmi Financial Cp",26,"24% Sell",44.05%,15.17%,143465,24.25,33.1
HAYN,"Haynes Intl Inc",38.71,"40% Sell",46.33%,20.83%,56225,29.82,45.14
HCI,"Homeowners Choice",41.03,"16% Sell",48.27%,34.89%,40385,27.11,44.25
HF,"HFF Inc",45.75,"88% Buy",66.49%,23.69%,218720,32.99,51.74
HFWA,"Heritage Financial",35.95,"72% Buy",54.75%,15.51%,209750,25.25,37.38
HI,"Hillenbrand Inc",50.85,"8% Buy",52.14%,21.86%,261070,34.65,53
HIBB,"Hibbett Sports Inc",19.15,"88% Sell",35.59%,132.87%,1125785,11.05,29.6
HLIT,"Harmonic Inc",5.55,"96% Buy",71.24%,42.15%,402290,2.8,5.65
HLX,"Helix Energy Solutions Group",9.02,"8% Buy",51.59%,29.64%,1114665,5.44,10.41
HMN,"Horace Mann Educators Corp",45.8,"56% Buy",54.28%,13.96%,82495,33.85,47.65
HMST,"Homestreet Inc",28.95,"16% Sell",47.08%,14.57%,75085,24.2,32.6
HMSY,"Hms Hldgs Cp",31.65,"80% Buy",80.80%,52.97%,668815,11.01,32.5
HOPE,"Hope Bancorp Inc",17.45,"64% Sell",48.11%,11.80%,578925,16.74,19.86
HPR,"Highpoint Resources Corp.",5.29,"56% Sell",41.94%,62.68%,1993075,2.66,7.6
HQY,Healthequity,92.26,"96% Buy",72.59%,15.74%,325500,40.21,92.6
HSC,"Harsco Corp",27.3,"96% Buy",64.48%,28.86%,417110,15.55,27.9
HSII,"Heidrick & Struggl",44.05,"88% Buy",64.13%,28.64%,182360,17.9,45.28
HSKA,"Heska Corp",98.66,"16% Sell",43.68%,26.84%,33800,56.59,111.34
HSTM,"Healthstream Inc",31.04,"96% Buy",63.29%,15.16%,99060,21.15,31.56
HT,"Hersha Hospitality Trust",23.18,"100% Buy",67.00%,14.40%,264535,16.6,23.2
HTLD,"Heartland Express",20.35,"80% Buy",58.62%,14.46%,294850,17.38,25.22
HUBG,"Hub Group Inc A",51.75,"72% Buy",54.28%,36.00%,337560,37.22,56.6
HVT,"Haverty Furniture Companies",22,"40% Buy",56.42%,19.00%,79225,17.7,27.23
HWKN,"Hawkins Inc",41,"80% Buy",57.99%,54.69%,27315,30.55,42.85
HZO,"Marinemax Inc",21.7,"40% Buy",60.67%,24.32%,240910,14.95,25.05
IBP,"Installed Building Products I",47.55,"72% Sell",40.28%,50.00%,225410,45.04,79.4
IIIN,"Insteel Industries",39.09,"8% Buy",49.51%,24.96%,146730,23.84,43.78
IIVI,"I I V I Inc",49.9,"96% Buy",64.82%,45.50%,612420,34.55,53.08
INDB,"Independent Bk Corp",90.05,"56% Buy",63.57%,12.72%,75275,66.3,95
INGN,"Inogen Inc",252.16,"96% Buy",75.39%,31.34%,218955,91.8,252.99
INN,"Summit Hotel Properties",13.73,"16% Sell",46.89%,15.94%,479120,12.77,16.39
INTL,"Intl Fcstone Inc",56.2,"96% Buy",59.54%,18.95%,43830,33.11,57
INVA,"Innoviva Inc",14.34,"8% Buy",53.32%,23.89%,658430,11.47,17.99
IOSP,"Innospec Inc",77.05,"8% Buy",48.37%,26.74%,98500,54.1,83.2
IPAR,"Inter Parfums Inc",65.2,"88% Buy",67.57%,21.72%,95000,38.4,67.5
IPHS,"Innophos Hldngs Inc",43.57,"64% Sell",39.17%,19.16%,64410,38.66,51.34
IRBT,"Irobot Corp",117.71,"100% Buy",83.86%,28.71%,832140,55.77,118.75
IRDM,"Iridium Comm Inc",19.6,"16% Buy",55.28%,41.28%,1097045,9.68,21.25
IRT,"Independence Realty Trust Inc",10.34,"72% Buy",57.97%,14.89%,469440,8.26,10.63
ITG,"Investment Technology Group",21.86,"24% Buy",48.82%,44.20%,218545,17.63,23.96
ITGR,"Integer Holdings Corp",77.7,"96% Buy",70.55%,23.72%,286500,42.5,78.45
ITRI,"Itron Inc",65.8,"80% Buy",62.21%,30.12%,289780,55.26,79.95
IVC,"Invacare Corp",15.2,"96% Sell",31.97%,32.17%,366090,13.2,20
IVR,"Invesco Mortgage Capital Inc",16.15,"40% Sell",49.05%,9.85%,637065,15.15,18.86
JBSS,"John B Sanfilippo",69.5,"56% Sell",35.04%,33.45%,83230,54.32,79.37
JBT,"John Bean Technologies Corp",115.65,"96% Buy",66.01%,20.52%,125075,84.81,122.65
JCP,"J.C. Penney Company Inc",1.77,"88% Sell",35.38%,123.63%,18541359,1.6,4.75
JJSF,"J J Snack Foods",142.19,"72% Sell",39.73%,14.36%,60445,124.49,159.05
JRVR,"James River Gp HD",40.59,"32% Buy",51.75%,16.17%,97945,32.17,44.34
KALU,"Kaiser Aluminum",109.7,"64% Buy",51.99%,21.37%,84840,90.93,119.66
KAMN,"Kaman Corp",65.04,"64% Sell",43.02%,15.45%,157055,48.05,75.08
KELYA,"Kelly Svcs Cl A",25.43,"56% Buy",58.80%,18.08%,135985,21.18,32.31
KEM,"Kemet Corp",26.49,"48% Buy",56.30%,39.49%,1142415,13.73,29.85
KFY,"Korn/Ferry International",67.19,"88% Buy",57.00%,21.00%,396445,31.99,68.98
KIRK,"Kirkland's Inc",11.84,"72% Buy",55.17%,24.45%,85650,8.55,13.48
KLIC,"Kulicke and Soffa",26.35,"32% Buy",52.58%,25.15%,538715,18.22,28.71
KN,"Knowles Corp",17.46,"40% Buy",57.26%,14.11%,658355,10.94,18.32
KOP,"Koppers Holdings Inc",35.75,"48% Sell",45.28%,37.57%,201725,33.65,51.8
KOPN,"Kopin Cp",2.25,"80% Sell",32.79%,87.76%,405595,2.12,4.6
KRA,"Kraton Performance Polymers Inc",47.77,"24% Buy",50.96%,28.92%,126795,31.48,53.99
KRG,"Kite Realty Group Trust",17.61,"96% Buy",60.54%,17.54%,480480,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.33,"72% Sell",40.59%,3.98%,688070,20.42,35.01
KWR,"Quaker Chemical Corp",176.78,"96% Buy",61.83%,22.00%,40085,134.91,180.51
LABL,"Multi Color Cp",60.35,"88% Sell",39.71%,40.01%,91930,57.76,89.7
LAD,"Lithia Motors",88.04,"16% Sell",46.14%,19.90%,237115,78.85,127.99
LCI,"Lannett Co Inc",5.55,"96% Sell",26.08%,330.39%,2560180,4.6,30.35
LCII,"Lci Industries",93.85,Hold,49.04%,50.61%,191560,80.95,132.73
LDL,"Lydall Inc",44.25,"32% Buy",51.84%,43.74%,85215,37.5,60
LGIH,"LGI Homes Inc",57.76,"16% Buy",51.91%,48.21%,331075,40.73,81.88
LGND,"Ligand Pharm",254.31,"96% Buy",63.97%,40.63%,390165,123.11,259.43
LHCG,"LHC Group Inc",98.72,"96% Buy",70.90%,23.62%,230170,58.65,100.43
LION,"Fidelity Southern Cp",24.27,Hold,47.65%,12.88%,83100,20.28,27.05
LKSD,"Lsc Communications Inc",12.14,"32% Sell",44.23%,87.15%,381355,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.41,"80% Sell",32.11%,35.14%,1337145,16.9,41.33
LMAT,"Lemaitre Vascular",35.87,"16% Buy",47.61%,17.56%,95815,28.23,41.28
LMNX,"Luminex Corp",27.9,"16% Sell",44.43%,118.90%,495600,18.62,35.37
LNN,"Lindsay Corp",93.32,"16% Sell",51.43%,18.13%,42030,83.57,103.03
LNTH,"Lantheus Holdings",14.65,"16% Buy",54.38%,55.62%,249470,12.8,24.45
LOCO,"El Pollo Loco",12.35,"88% Buy",59.33%,23.70%,261375,9.05,12.75
LPSN,"Liveperson Inc",26.4,"100% Buy",70.46%,28.24%,503990,10.8,26.75
LQDT,"Liquidity Services",7.25,"64% Buy",55.14%,40.35%,90930,4.34,8
LTC,"Ltc Properties",45.92,"80% Buy",67.95%,13.99%,152360,34.46,49.59
LTXB,"Legacytexas Fnl",45.21,"40% Buy",59.36%,16.76%,195860,34.58,46.45
LXP,"Lexington Realty Trust",9.37,"100% Buy",66.94%,11.81%,823380,7.59,10.65
LXU,"Lsb Industries Inc",7.18,"80% Buy",58.98%,33.67%,107785,4.75,10.05
LZB,"La-Z-Boy Inc",33.5,"64% Buy",56.16%,60.08%,555010,23.15,39.15
MANT,"Mantech Intl Cp A",65.68,"96% Buy",69.73%,19.58%,124440,38.37,66.29
MATW,"Matthews Intl Corp",53,Hold,45.03%,14.31%,95450,47.7,65.1
MATX,"Matson Inc",36.85,"40% Buy",53.50%,17.74%,158715,24,40.32
MCRI,"Monarch Casino",46.96,"24% Buy",50.87%,18.27%,71050,33.9,49.63
MCS,"Marcus Corp",39.15,"72% Buy",61.15%,30.11%,107870,23.55,40.45
MDC,"M.D.C. Holdings",32.09,"72% Buy",55.19%,24.72%,389285,26.45,37.45
MDCO,"Medicines Co",39.4,"56% Buy",55.08%,15.44%,650465,24.45,41.57
MDXG,"Mimedx Group Inc",4.82,"32% Buy",54.34%,91.38%,2360195,3.01,18.25
MED,"Medifast Inc",221.6,"96% Buy",67.61%,75.44%,250675,54.06,229.74
MEI,"Methode Electronics",40.95,"48% Buy",55.50%,21.21%,126460,36.75,48.44
MGLN,"Magellan Health",75.1,"56% Sell",34.06%,17.40%,226435,71.03,112.25
MGPI,"MGP Ingredients Inc",72.23,"72% Sell",35.13%,51.38%,238940,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.15,"80% Sell",28.10%,192.18%,706290,3.8,9.1
MHO,"M/I Homes",26.37,"24% Sell",49.46%,24.75%,241545,24.08,37.41
MINI,"Mobile Mini Inc",43.7,"56% Sell",45.02%,19.88%,191905,28.1,50.4
MLI,"Mueller Industries",32.71,"80% Buy",57.39%,19.97%,177820,25.26,37.57
MMSI,"Merit Medical Sys",58.3,"96% Buy",63.00%,15.76%,265440,36.21,61.17
MNRO,"Monro Muffler Brak",69.75,"16% Buy",56.08%,24.29%,241615,45.45,71.85
MNTA,"Momenta Pharma",27.05,"40% Buy",51.40%,42.49%,373240,11.85,32.2
MOG.A,"Moog Inc Cl A",80.35,"24% Buy",57.03%,13.93%,89245,71.56,93.93
MOV,"Movado Group Inc",49.4,"16% Buy",50.31%,34.21%,179690,26.09,53.72
MPAA,"Motorcar Parts Amer",26.44,"96% Buy",74.66%,28.64%,223185,18.09,30.16
MRCY,"Mercury Sys Inc",52.73,"100% Buy",74.08%,56.80%,482035,30.11,55
MRTN,"Marten Transport L",21.85,"48% Sell",44.65%,21.18%,194815,16.05,29.6
MSTR,"Microstrategy Cl A",147.84,"96% Buy",64.47%,24.92%,94525,122.16,150.08
MTH,"Meritage Corp",43.45,"16% Sell",49.65%,24.04%,378695,38.8,55.5
MTRN,"Materion Corp",63.45,"80% Buy",63.01%,16.59%,98765,37.3,65.1
MTRX,"Matrix Service Co",21.25,"96% Buy",59.84%,35.94%,164705,10.95,21.95
MTSC,"M T S Systems Cp",53.7,"40% Buy",54.73%,23.80%,69250,42,57.5
MXL,"Maxlinear Inc",19.02,"32% Buy",58.28%,30.53%,1185295,15.39,28.06
MYE,"Myers Industries",22.8,"80% Buy",65.68%,20.64%,133470,17.7,24.6
MYGN,"Myriad Genetics Inc",49.47,"96% Buy",73.59%,44.53%,829360,27.23,49.94
MYRG,"MYR Group Inc",34.76,"64% Sell",44.49%,52.17%,105565,23.94,40.81
NANO,"Nanometrics Inc",44.78,"96% Buy",61.88%,53.22%,596190,22.08,48.26
NAVG,"Navigators Grp Inc",69.5,"96% Buy",74.60%,36.51%,330325,45.8,70.13
NBHC,"National Bank Holdings Corp",40.54,"56% Buy",55.45%,12.81%,90800,30.25,41.44
NBTB,"NBT Bancorp Inc",40.54,"64% Buy",54.17%,15.74%,57200,31.28,41.88
NCI,"Navigant Consulting",23.46,"32% Buy",50.85%,56.76%,394780,14.66,25.85
NE,"Noble Corp",6.07,"64% Buy",53.85%,44.66%,4810635,3.22,6.84
NEOG,"Neogen Cp",87.9,"96% Buy",63.11%,16.03%,151040,49.51,89.97
NEWM,"New Media Investment Group Inc",15.8,"48% Sell",33.80%,31.39%,547215,13.32,19.1
NFBK,"Northfield Bncrp Del",16.26,"64% Sell",44.98%,16.15%,51475,15.14,18.39
NGVT,"Ingevity Corp",99.4,"56% Buy",60.67%,17.07%,146630,58.79,101.79
NLS,"Nautilus Group",14.9,"16% Buy",53.94%,29.31%,224115,11.3,17.38
NMIH,"Nmi Holdings Cmn A",21.35,"32% Buy",57.97%,33.14%,378690,10.1,22.8
NP,"Neenah Paper",89.8,"72% Buy",58.76%,12.05%,61200,75.5,95.4
NPK,"National Presto Industries",137.1,"72% Buy",66.28%,23.08%,32855,88.8,140.32
NPO,"Enpro Industries",74.93,"40% Buy",52.77%,34.54%,178940,63.73,94.79
NR,"Newpark Resources",11,"96% Buy",57.55%,40.03%,514655,7.4,11.65
NSA,"National Storage Affiliates Tru",28.48,"24% Sell",46.42%,18.70%,345330,21.93,32.28
NSIT,"Insight Enterpr",55.9,"96% Buy",67.61%,31.11%,285485,32.1,56.86
NSP,"Insperity Inc",116.05,"96% Buy",67.62%,39.80%,313465,39.25,118.2
NTGR,"Netgear Inc",73.25,"72% Buy",61.64%,22.57%,400540,44.2,78.3
NTRI,"Nutrisystem Inc",36.8,"40% Sell",41.61%,51.55%,617600,26.06,60.8
NWBI,"Northwest Bancshares",18.21,"48% Buy",54.92%,10.39%,320495,15.06,18.56
NWN,"Northwest Natural Gas Company",63.5,"40% Sell",48.94%,15.83%,114085,51.5,69.5
NX,"Quanex Building Products Corp",16.6,"80% Sell",43.03%,25.74%,117690,16,24.6
NYMT,"New York Mtge Trust",6.38,"80% Buy",59.69%,13.87%,2471610,5.35,6.54
OCLR,"Oclaro Inc",9.55,"100% Buy",66.02%,11.77%,1332330,5.61,10.2
ODP,"Office Depot",3.35,"96% Buy",69.22%,51.66%,5277885,2,4.65
OFG,"Oriental Financial Group",16.35,"8% Buy",52.19%,35.93%,411470,7.8,17.75
OFIX,"Orthofix Intl Nv",53.25,"64% Sell",40.24%,63.73%,206480,47.16,61.98
OIS,"Oil States International",33.65,"8% Buy",53.35%,33.94%,437590,20.23,38.95
OMCL,"Omnicell Inc",66.75,"96% Buy",68.61%,21.65%,335915,39.75,68.8
OMI,"Owens & Minor",16.92,"16% Buy",52.39%,79.55%,1320800,14.07,29.85
ONB,"Old National Bncp",19.8,"64% Buy",55.13%,14.57%,587545,15.38,20.55
OPB,"Opus Bank",27.95,"64% Sell",42.36%,12.54%,128560,21.06,30.95
ORIT,"Oritani Financial",16.15,"8% Sell",47.50%,12.58%,164950,15,17.7
ORN,"Orion Group Holdings Inc",8.48,"24% Sell",44.29%,35.64%,247885,5.46,9.83
OSIS,"O S I Systems Inc",77.01,"24% Buy",48.30%,21.29%,137440,50.5,96.64
OSPN,"Onespan Inc.",18.4,Hold,49.46%,27.56%,183100,11.05,25.45
OSUR,"Orasure Tech Inc",16.25,"80% Sell",43.71%,15.51%,396670,12.86,23.01
OXM,"Oxford Industries",94.38,"56% Buy",57.21%,19.37%,83960,57.54,97.19
PAHC,"Phibro Anl Htlh A",49.25,"16% Buy",51.06%,40.24%,147180,32.05,54.62
PARR,"Par Petroleum Corp",17.85,"56% Buy",54.91%,17.90%,172790,16.42,21.94
PATK,"Patrick Inds Inc",64.75,"96% Buy",57.66%,41.48%,165710,47.27,72.35
PDCE,"Pdc Energy Inc",54.97,"48% Sell",45.65%,54.90%,1021105,37.15,66.2
PDFS,"Pdf Solutions Inc",8.81,"100% Sell",32.65%,70.84%,293035,8.55,18.48
PEI,"Pennsylvania Real Estate Investment",10.4,"56% Sell",47.13%,33.23%,909140,8.86,12.52
PENN,"Penn Natl Gaming Inc",34.51,"64% Buy",57.88%,24.40%,1126695,20.76,36.9
PERY,"Perry Ellis Int",27.54,"16% Sell",43.76%,26.03%,102385,21.38,29.59
PES,"Pioneer Energy Services Corp",3.15,"64% Sell",37.64%,79.51%,759580,1.6,6.35
PETS,"Petmed Express Inc",37.13,"56% Sell",45.81%,21.79%,384435,31.81,57.8
PFBC,"Preferred Bank La",61.13,"96% Sell",41.98%,16.89%,84655,49.84,69.48
PFS,"Provident Financial Services",25.3,"64% Sell",38.26%,12.54%,149420,23.26,29.12
PGNX,"Progenics Pharmaceut",8,"8% Buy",49.25%,59.67%,1911655,5.01,9.42
PGTI,"Pgt Inc",24.75,"72% Buy",58.81%,31.01%,474795,12.95,25.95
PJC,"Piper Jaffray Companies",78.35,"48% Buy",53.35%,17.19%,54565,52.75,99.8
PKE,"Park Electrochemical Corp",21.41,"8% Sell",44.13%,17.53%,80480,16.45,24.16
PLAB,"Photronics Inc",10.6,"96% Buy",71.68%,49.28%,573695,7.2,11
PLAY,"Dave & Buster's Ente",56.81,"96% Buy",69.49%,20.07%,668410,37.85,59.17
PLCE,"Children's Place Inc",140.2,"80% Buy",62.44%,28.52%,643480,99.9,161.65
PLUS,"Eplus Inc",102.45,"80% Buy",58.11%,22.60%,65540,67.65,107.25
PLXS,"Plexus Cp",62.7,"96% Buy",59.54%,11.99%,122315,50.33,66.78
PMT,"Pennymac Mortgage Investment Trust",19.86,"80% Buy",61.33%,13.63%,289090,14.87,20.07
