Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITRI,"Itron Inc",61.65,"8% Sell",51.78%,32.61%,283220,55.26,79.95
IVC,"Invacare Corp",16.3,"88% Sell",36.13%,31.83%,338905,13.13,20
IVR,"Invesco Mortgage Capital Inc",16.04,"72% Sell",46.37%,12.03%,710225,15.15,18.86
JBSS,"John B Sanfilippo",77.05,"16% Buy",55.42%,13.52%,61550,54.32,79.37
JBT,"John Bean Technologies Corp",107.15,"40% Buy",58.60%,81.74%,250870,84.81,122.65
JCP,"J.C. Penney Company Inc",2.64,"24% Buy",58.17%,38.26%,12977000,2.25,4.75
JJSF,"J J Snack Foods",144.8,"8% Sell",43.63%,24.92%,64375,124.1,159.05
JRVR,"James River Gp HD",40.94,"48% Buy",57.50%,15.87%,100655,32.17,44.34
KALU,"Kaiser Aluminum",108.28,"16% Sell",46.79%,14.58%,134025,90.93,119.66
KAMN,"Kaman Corp",66.55,"16% Sell",47.39%,16.42%,173900,47.66,75.08
KELYA,"Kelly Svcs Cl A",24.84,"48% Buy",57.97%,20.29%,118800,21.01,32.31
KEM,"Kemet Corp",24.29,"16% Sell",43.69%,31.60%,1440880,13.73,29.85
KFY,"Korn/Ferry International",65.75,"8% Buy",54.15%,20.11%,395315,31.53,68.98
KIRK,"Kirkland's Inc",11.49,"16% Buy",50.98%,21.79%,81265,8.17,13.48
KLIC,"Kulicke and Soffa",27.01,"72% Buy",56.39%,24.50%,721995,18.22,28.71
KN,"Knowles Corp",17.5,"56% Buy",60.80%,48.40%,1059860,10.94,18.32
KOP,"Koppers Holdings Inc",35.1,"96% Sell",36.59%,38.04%,109010,33.65,51.8
KOPN,"Kopin Cp",2.33,"96% Sell",28.11%,86.57%,391865,2.21,4.6
KRA,"Kraton Performance Polymers Inc",47.14,"48% Sell",47.55%,30.67%,168260,31.48,53.99
KRG,"Kite Realty Group Trust",16.86,"40% Buy",53.32%,23.19%,501825,13.87,20.79
KS,"Kapstone Paper and Packaging Corp",34.5,"40% Sell",42.24%,2.95%,415420,20.42,35.01
KWR,"Quaker Chemical Corp",167.99,"64% Buy",55.54%,43.23%,37015,129.98,178.9
LABL,"Multi Color Cp",65.1,"16% Sell",47.06%,25.08%,88260,61.45,89.7
LAD,"Lithia Motors",85.51,"96% Sell",37.26%,46.86%,519255,78.85,127.99
LCI,"Lannett Co Inc",13.55,"24% Sell",49.47%,42.14%,499200,11.9,30.35
LCII,"Lci Industries",99.4,"72% Buy",56.24%,54.26%,223675,80.95,132.73
LDL,"Lydall Inc",43.2,"48% Sell",50.43%,42.71%,84335,37.5,60
LGIH,"LGI Homes Inc",56.74,"24% Sell",49.54%,52.98%,384100,40.73,81.88
LGND,"Ligand Pharm",249.11,"96% Buy",68.64%,41.13%,353725,123.11,255.38
LHCG,"LHC Group Inc",94.71,"96% Buy",69.11%,25.86%,238380,58.65,95.26
LION,"Fidelity Southern Cp",23.85,"56% Sell",40.45%,19.11%,99330,20.28,27.05
LKSD,"Lsc Communications Inc",11.22,"96% Sell",35.84%,88.82%,375465,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",18.21,"80% Sell",32.15%,85.27%,1587435,17.53,41.33
LMAT,"Lemaitre Vascular",36.62,"48% Buy",53.79%,33.46%,142470,28.23,41.28
LMNX,"Luminex Corp",27.02,"48% Sell",40.13%,120.41%,489650,18.62,35.37
LNN,"Lindsay Corp",89.82,"72% Sell",41.53%,22.08%,67650,83.57,103.03
LNTH,"Lantheus Holdings",13.45,"80% Sell",45.36%,59.43%,280625,12.8,24.45
LOCO,"El Pollo Loco",11.75,"72% Buy",55.70%,22.05%,240170,9.05,12.55
LPSN,"Liveperson Inc",24.05,"56% Buy",59.80%,31.14%,585225,10.8,25.2
LQDT,"Liquidity Services",7.3,"80% Buy",57.49%,40.90%,81540,4.34,8
LTC,"Ltc Properties",44.24,"88% Buy",64.43%,16.96%,152285,34.46,49.59
LTXB,"Legacytexas Fnl",44.3,"48% Buy",58.55%,33.22%,367030,34.58,46.45
LXP,"Lexington Realty Trust",8.87,"48% Buy",54.78%,17.33%,768745,7.59,10.65
LXU,"Lsb Industries Inc",6.86,"40% Buy",55.73%,62.27%,159010,4.75,10.05
LZB,"La-Z-Boy Inc",31.4,"32% Buy",52.58%,22.06%,332630,23.15,34.25
MANT,"Mantech Intl Cp A",62.81,"88% Buy",63.69%,24.11%,141935,37.02,64.9
MATW,"Matthews Intl Corp",51.85,"48% Sell",37.83%,36.60%,172525,47.7,65.1
MATX,"Matson Inc",36.15,"24% Buy",49.20%,17.18%,181085,21.63,40.32
MCRI,"Monarch Casino",47.39,"40% Buy",54.13%,20.97%,62595,33.58,49.63
MCS,"Marcus Corp",40.2,"96% Buy",73.27%,42.33%,117105,23.55,40.45
MDC,"M.D.C. Holdings",31.02,"32% Buy",51.58%,29.80%,427735,26.45,37.45
MDCO,"Medicines Co",39.88,"80% Buy",59.20%,17.60%,609615,24.45,41.57
MDXG,"Mimedx Group Inc",4.08,"64% Sell",44.15%,113.81%,3479315,3.01,18.25
MED,"Medifast Inc",214.7,"96% Buy",71.86%,74.73%,251525,50.17,229.2
MEI,"Methode Electronics",39.35,"24% Sell",47.49%,16.41%,161845,36.75,48.44
MGLN,"Magellan Health",75.85,"64% Sell",30.71%,83.98%,395615,71.03,112.25
MGPI,"MGP Ingredients Inc",77.18,"72% Sell",39.08%,55.76%,268775,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.1,"88% Sell",20.08%,189.11%,479885,4.1,9.1
MHO,"M/I Homes",25.2,"96% Sell",39.03%,26.65%,235850,24.08,37.41
MINI,"Mobile Mini Inc",45.05,Hold,48.50%,61.82%,244140,28.1,50.4
MLI,"Mueller Industries",31.91,"32% Buy",56.78%,35.95%,241445,25.26,37.57
MMSI,"Merit Medical Sys",55.75,"64% Buy",55.74%,24.75%,552055,36.21,61.17
MNRO,"Monro Muffler Brak",71.1,"96% Buy",64.67%,29.58%,320825,43.97,71.85
MNTA,"Momenta Pharma",25.6,"8% Buy",46.09%,44.45%,521065,11.85,32.2
MOG.A,"Moog Inc Cl A",76.78,"32% Sell",48.51%,41.56%,104785,71.56,93.93
MOV,"Movado Group Inc",51.6,"96% Buy",61.63%,21.89%,117595,21.5,53.72
MPAA,"Motorcar Parts Amer",24.61,"88% Buy",71.02%,32.99%,206320,18.09,30.16
MRCY,"Mercury Sys Inc",50.08,"96% Buy",70.48%,64.12%,558325,30.11,55
MRTN,"Marten Transport L",22.75,"24% Buy",51.72%,41.16%,396430,15.6,29.6
MSTR,"Microstrategy Cl A",142.15,"96% Buy",61.53%,30.18%,84155,122.16,143.81
MTH,"Meritage Corp",41.8,"80% Sell",40.69%,28.67%,477560,38.8,55.5
MTRN,"Materion Corp",64.2,"88% Buy",72.20%,24.75%,96365,36.75,65.1
MTRX,"Matrix Service Co",20.25,"64% Buy",58.55%,20.07%,151955,9.6,20.65
MTSC,"M T S Systems Cp",51.5,"56% Sell",42.69%,25.07%,70915,42,57.5
MXL,"Maxlinear Inc",19.27,"56% Buy",63.65%,28.05%,1010760,15.39,28.06
MYE,"Myers Industries",21.6,"56% Buy",60.99%,54.32%,161295,17.7,24.6
MYGN,"Myriad Genetics Inc",41.98,"8% Buy",52.84%,17.66%,696600,27.23,44.87
MYRG,"MYR Group Inc",35.08,"64% Sell",44.07%,54.74%,124170,23,40.81
NANO,"Nanometrics Inc",46.22,"100% Buy",72.83%,39.38%,432390,22.08,48.26
NAVG,"Navigators Grp Inc",64.3,"100% Buy",70.41%,23.32%,79215,45.8,65.1
NBHC,"National Bank Holdings Corp",40.49,"72% Buy",59.07%,14.37%,98630,30.25,40.98
NBTB,"NBT Bancorp Inc",40.25,"56% Buy",55.69%,16.17%,66775,31.28,41.88
NCI,"Navigant Consulting",24.55,"56% Buy",59.06%,56.08%,442205,14.62,25.85
NE,"Noble Corp",5.57,"24% Sell",45.18%,39.08%,4215350,3.14,6.84
NEOG,"Neogen Cp",84.74,"96% Buy",59.38%,21.87%,168390,48.55,84.99
NEWM,"New Media Investment Group Inc",15.76,"80% Sell",28.30%,32.02%,525600,13.25,19.1
NFBK,"Northfield Bncrp Del",16.32,"24% Sell",46.06%,20.96%,58305,15.14,18.39
NGVT,"Ingevity Corp",98.93,"72% Buy",64.04%,37.89%,252600,55.07,101.67
NLS,"Nautilus Group",13.95,"40% Sell",42.31%,19.81%,237100,11.3,17.45
NMIH,"Nmi Holdings Cmn A",21.8,"48% Buy",68.92%,36.85%,496695,10.1,22.5
NP,"Neenah Paper",88.95,"64% Buy",58.44%,15.61%,58970,75.5,95.4
NPK,"National Presto Industries",133.85,"88% Buy",68.23%,31.41%,30380,88.8,136.65
NPO,"Enpro Industries",72.6,"24% Sell",48.35%,34.98%,186665,63.73,94.79
NR,"Newpark Resources",10.4,"8% Buy",50.59%,49.58%,593795,7.3,11.65
NSA,"National Storage Affiliates Tru",28.45,"16% Sell",44.13%,18.08%,449760,21.17,32.28
NSIT,"Insight Enterpr",53.54,"96% Buy",63.46%,33.61%,287525,32.1,54.06
NSP,"Insperity Inc",111.9,"96% Buy",66.12%,46.32%,305455,39.25,113.2
NTGR,"Netgear Inc",67.05,"8% Sell",49.54%,58.36%,583105,44.1,78.3
NTRI,"Nutrisystem Inc",41.3,"72% Buy",56.04%,50.54%,892325,26.06,60.8
NWBI,"Northwest Bancshares",18.23,"96% Buy",59.40%,11.92%,375030,15.06,18.35
NWN,"Northwest Natural Gas Company",64.35,"56% Buy",54.04%,17.26%,122825,51.5,69.5
NX,"Quanex Building Products Corp",16.8,"72% Sell",43.87%,31.60%,138235,16,24.6
NYMT,"New York Mtge Trust",6.22,"32% Buy",52.25%,13.27%,2149730,5.35,6.54
OCLR,"Oclaro Inc",9.1,"64% Buy",56.47%,22.28%,1536930,5.61,10.2
ODP,"Office Depot",3.12,"80% Buy",66.91%,55.16%,5301650,2,4.65
OFG,"Oriental Financial Group",17.5,"96% Buy",68.82%,40.67%,433405,7.8,17.65
OFIX,"Orthofix Intl Nv",53.34,"48% Sell",38.06%,64.32%,174785,46.01,61.98
OIS,"Oil States International",32.95,"8% Buy",48.27%,25.12%,580855,20.23,38.95
OMCL,"Omnicell Inc",63.9,"96% Buy",68.75%,45.35%,420115,39.75,65.55
OMI,"Owens & Minor",15.19,"48% Sell",40.39%,80.62%,1223750,14.07,29.85
ONB,"Old National Bncp",19.6,"64% Buy",56.67%,25.54%,773120,15.38,20.55
OPB,"Opus Bank",28.7,"16% Sell",49.22%,21.65%,137035,21.06,30.95
ORIT,"Oritani Financial",16.15,"16% Buy",49.30%,13.30%,174795,15,17.7
ORN,"Orion Group Holdings Inc",9.19,"48% Buy",56.74%,34.27%,279010,5.17,9.83
OSIS,"O S I Systems Inc",79.36,"72% Buy",56.05%,22.63%,96490,50.5,96.64
OSPN,"Onespan Inc.",17.65,"40% Sell",43.21%,58.15%,287655,11.05,25.45
OSUR,"Orasure Tech Inc",16.27,"80% Sell",41.85%,16.17%,425085,12.86,23.01
OXM,"Oxford Industries",96.11,"100% Buy",64.59%,23.15%,112630,57.36,97.19
PAHC,"Phibro Anl Htlh A",49.95,"88% Buy",60.54%,20.81%,101195,32.05,51.05
PARR,"Par Petroleum Corp",17.21,"40% Sell",47.35%,17.62%,149625,16.42,21.94
PATK,"Patrick Inds Inc",64.4,"96% Buy",59.07%,53.01%,210180,45.3,72.35
PDCE,"Pdc Energy Inc",53.07,"64% Sell",36.19%,49.08%,932985,36.74,66.2
PDFS,"Pdf Solutions Inc",9.87,"56% Sell",37.40%,50.03%,340860,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.46,"24% Sell",47.08%,34.74%,914620,8.86,12.52
PENN,"Penn Natl Gaming Inc",30.95,"48% Sell",38.77%,27.30%,1295645,20.05,36.9
PERY,"Perry Ellis Int",27.52,"8% Sell",42.90%,26.54%,92975,16.35,29.59
PES,"Pioneer Energy Services Corp",3.15,"80% Sell",33.07%,149.04%,828655,1.6,6.35
PETS,"Petmed Express Inc",37.74,"24% Sell",46.47%,52.14%,847620,31.81,57.8
PFBC,"Preferred Bank La",61.79,"64% Sell",43.01%,20.09%,119295,49.84,69.48
PFS,"Provident Financial Services",25.35,"72% Sell",35.15%,22.37%,177550,23.26,29.12
PGNX,"Progenics Pharmaceut",7.86,"16% Sell",46.24%,69.95%,2418620,5.01,9.42
PGTI,"Pgt Inc",24.5,"80% Buy",61.35%,40.99%,619230,12.35,25.7
PJC,"Piper Jaffray Companies",77.35,"56% Sell",50.94%,14.56%,72690,52.75,99.8
PKE,"Park Electrochemical Corp",21.69,"16% Sell",44.01%,17.08%,94805,16.45,24.16
PLAB,"Photronics Inc",8.75,"32% Buy",51.08%,21.92%,329195,7.2,10.6
PLAY,"Dave & Buster's Ente",52.34,"80% Buy",62.78%,24.52%,702585,37.85,62.2
PLCE,"Children's Place Inc",133.85,"48% Buy",61.17%,30.13%,461945,98.2,161.65
PLUS,"Eplus Inc",100.5,"32% Buy",54.33%,25.84%,55030,67.65,107.25
PLXS,"Plexus Cp",61.56,"48% Buy",54.33%,15.65%,169885,49.2,66.78
PMT,"Pennymac Mortgage Investment Trust",19.61,"80% Buy",59.68%,14.97%,403155,14.87,19.93
POWI,"Power Integratn",72.05,"24% Sell",44.08%,26.97%,172775,60.55,86.6
POWL,"Powell Inds Inc",40.2,"96% Buy",71.47%,26.92%,34135,22.8,41.42
PPBI,"Pacific Premier Bncp",38.3,"8% Sell",51.02%,16.29%,291385,32.05,46.05
PRA,"Pro-Assurance Corp",46.55,"88% Buy",76.95%,20.05%,431790,34.95,63.45
PRAA,"Pra Group Inc",38.4,"24% Sell",43.99%,42.44%,272845,25.72,43.75
PRFT,"Perficient Inc",26.86,"16% Buy",51.32%,20.62%,122600,17.45,27.9
PRGS,"Progress Software",39.15,"64% Buy",53.66%,24.81%,265010,32.26,53.6
PRLB,"Proto Labs Inc",134.55,"80% Buy",57.62%,33.96%,127645,68.5,140.2
PRSC,"Providence Svc Cp",65.38,"80% Sell",34.61%,41.29%,72970,49.9,83.9
PSB,"Business Parks",128.53,"64% Buy",54.50%,14.39%,75600,107.91,137.6
PUMP,"Propetro Holding Corp",16.85,"48% Buy",55.63%,39.16%,1331635,10.84,22.88
PVAC,"Penn Va Corp",80.37,"16% Sell",48.47%,42.27%,208435,32.49,96.13
QHC,"Quorum Health Corp",4.45,"56% Sell",46.09%,65.29%,290560,3.8,10
QLYS,"Qualys Inc",85.7,"16% Sell",45.06%,32.23%,396980,44.3,98.3
QNST,"Quinstreet Inc",14.31,"48% Buy",54.18%,57.48%,646115,3.99,15.05
QSII,"Quality Systems Inc",21.87,"88% Buy",64.70%,31.74%,289950,12.24,23.73
RAVN,"Raven Industries Inc",38.55,"24% Sell",48.03%,21.41%,58660,26.7,42.4
RCII,"Rent-A-Center Inc",14.79,"48% Buy",67.32%,5.35%,1040640,7.22,14.94
RECN,"Resources Connect",16.05,"40% Sell",47.03%,71.72%,173200,12.05,17.95
REGI,"Renewable Energy",21.63,"96% Buy",78.51%,50.01%,692075,9.5,21.7
REI,"Ring Energy Inc",12.01,"56% Sell",43.79%,35.86%,470665,11.11,17.35
REX,"Rex American Resources Corp",75.45,"24% Sell",46.76%,14.50%,28775,70.48,98.12
RGEN,"Repligen Cp",49.5,"96% Buy",61.22%,22.94%,291210,29.56,50
RGNX,"Regenxbio Inc",65.7,Hold,45.78%,42.51%,586680,19.45,85.1
RGR,"Sturm Ruger & Company",58.95,"56% Buy",56.93%,31.98%,193310,43,64.55
RGS,"Regis Corp",18.28,"100% Buy",64.10%,16.97%,124015,9.89,18.63
RH,"Restoration Hardware Holdings",153.1,"88% Buy",66.17%,33.20%,676740,44,164.49
RLI,"Rli Corp",76.81,"96% Buy",73.03%,14.88%,174920,50.34,77.42
RMAX,"Re/Max Holdings Inc",48.7,"88% Sell",35.98%,27.66%,140440,43.85,67.5
RMBS,"Rambus Inc",11.97,"100% Sell",34.82%,28.60%,912585,11.85,15.5
ROCK,"Gibraltar Ind Inc",44.35,"96% Buy",61.92%,55.90%,205525,25.61,44.95
ROG,"Rogers Corp",130.35,"88% Buy",60.04%,34.85%,131985,105.6,184
ROIC,"Retail Opp Invts Cp",19.05,"24% Buy",52.84%,18.09%,1000175,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",13.15,"56% Buy",54.36%,22.74%,518125,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",4.86,"88% Sell",38.38%,85.09%,1140295,4.48,10.68
RRGB,"Red Robin Gourm",38.5,"88% Sell",30.03%,78.64%,427120,36.2,70.1
RTEC,"Rudolph Technologies",27.8,"72% Sell",38.65%,20.96%,222710,21.25,34.55
RUTH,"Ruth's Hospitality",30.7,"96% Buy",58.09%,59.50%,262195,17.95,33.95
RWT,"Redwood Trust",16.21,"40% Sell",45.85%,24.56%,2601405,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",20.42,"64% Buy",65.38%,49.25%,849995,13.17,22.96
SAFT,"Safety Ins Group Inc",95.65,"96% Buy",69.61%,16.49%,25640,67.5,96
SAH,"Sonic Automotive",20.85,"16% Sell",52.45%,47.64%,249325,15.95,23.6
SAIA,"Saia Inc",76.05,"40% Sell",47.37%,31.32%,260580,51.1,87.05
SANM,"Sanmina Corp",30.3,"48% Buy",51.79%,19.62%,352930,24.6,39.4
SBCF,"Seacoast Banking Cp",30.09,"8% Sell",45.03%,41.83%,236270,20.58,34.95
SBSI,"Southside Bancshares",35.85,"100% Buy",58.71%,17.17%,92455,31.2,37.57
SCHL,"Scholastic Cp",41.09,"64% Sell",39.85%,34.90%,130575,33.51,47.76
SCL,"Stepan Company",87.5,"64% Buy",64.97%,20.30%,81870,68.09,89.9
SCSC,"Scansource Inc",40.8,Hold,51.34%,20.21%,51745,31.4,45.35
SCVL,"Shoe Carnival Inc",33.39,"48% Buy",58.80%,35.16%,183935,15.07,36.24
SEDG,"Solaredge Tech",45.75,"80% Sell",39.33%,69.86%,1103670,24.7,70.74
SEM,"Select Medical Holdings Corp",19.6,"16% Buy",51.09%,43.80%,732730,15.85,21.65
SENEA,"Seneca Foods Cp A",29.8,"72% Buy",60.59%,31.63%,17100,25.45,36.6
SFBS,"Servisfirst Bancs",42.79,"8% Buy",51.29%,21.91%,110175,32.54,44.95
SFLY,"Shutterfly Inc",74.98,"80% Sell",27.09%,27.93%,914155,39.76,100.34
SFNC,"Simmons First Natl",30.7,"16% Buy",51.84%,23.19%,286935,24.98,33.45
SHAK,"Shake Shack Inc",58.79,"24% Sell",43.58%,53.33%,1107415,30.12,70.12
SHLM,"Schulman A Inc",43.85,"8% Buy",50.99%,8.61%,178345,27.95,45.1
SHOO,"Steven Maddens Ltd",57.5,"100% Buy",62.49%,23.21%,427780,37.25,57.75
SIGI,"Selective Ins Group",62.3,"96% Buy",63.45%,25.59%,134095,46.28,62.95
SJI,"South Jersey Industries",33.13,Hold,48.39%,15.53%,425530,25.96,36.41
SKYW,"Skywest Inc",60.6,"80% Buy",60.50%,26.65%,196265,31.75,62.45
SLCA,"U.S. Silica Holdings Inc",23.76,"96% Sell",37.31%,41.38%,2215830,23.11,38.7
SMCI,"Super Micro Computer",19.7,"64% Sell",28.88%,27.12%,381300,16.1,27.9
SMP,"Standard Motor Products",50.32,"72% Buy",59.88%,31.00%,93810,40.56,51.8
SMTC,"Semtech Corp",48.85,Hold,49.71%,29.33%,280260,31.3,51.95
SNBR,"Sleep Number Corporation",32.13,"48% Buy",59.73%,43.67%,761150,26.22,40.72
SONC,"Sonic Cp",34.13,"16% Sell",50.39%,24.28%,469305,22.11,37.44
SPOK,"Spok Holdings Inc",15.4,"24% Buy",55.41%,28.91%,122100,13.75,18.85
SPPI,"Spectrum Pharma Inc",22.97,"80% Buy",58.57%,47.79%,1049635,9.03,24.2
SPSC,"Sps Commerce Inc",93.78,"96% Buy",76.34%,39.94%,234225,45.02,94.99
SPTN,"Spartannash Company",24.04,"16% Buy",48.91%,26.50%,131450,16.32,27.72
SPXC,"SPX Corp",34.91,"32% Sell",42.82%,19.67%,183850,23.41,39.28
SR,"Spire Inc",74.8,"96% Buy",61.77%,13.81%,211395,60.08,82.85
SRCI,"Src Energy Inc",9.27,"100% Sell",33.97%,50.27%,3058525,7.37,13.32
SRDX,"Surmodics Inc",73.1,"100% Buy",79.14%,43.89%,128225,24.6,73.2
SSD,"Simpson Manufacturing Company",72.83,"88% Buy",65.73%,70.47%,385700,41.79,74.91
SSP,"E.W. Scripps Company",14.41,"80% Buy",60.35%,31.42%,405025,10.69,19.26
SSTK,"Shutterstock Inc",51.26,"56% Buy",54.20%,41.54%,303685,29.85,54
STBA,"S&T Bancorp Inc",44.95,"40% Buy",52.24%,14.47%,63980,33.92,46.44
STC,"Stewart Information Services Corp",44.83,"24% Buy",55.46%,13.81%,91030,34.48,47.37
STMP,"Stamps.Com Inc",236.95,"72% Sell",39.88%,53.17%,361170,160,285.74
STRA,"Strayer Education",123.92,"80% Buy",56.66%,45.93%,147725,76.4,132.01
SUP,"Superior Industries International",21.95,"96% Buy",70.02%,53.77%,174525,12.7,22.5
SUPN,"Supernus Pharm",42.7,"72% Sell",28.03%,42.15%,907650,33.3,61.25
SVU,"Supervalu Inc",32.15,"80% Buy",76.00%,177.57%,3569350,13.6,32.4
SWM,"Schweitzer-Mauduit International",40.2,"80% Sell",38.52%,30.63%,135800,37.05,48.06
SXC,"Suncoke Energy Inc",10.97,"80% Sell",32.25%,33.61%,380440,8.36,14.32
SXI,"Standex International Corp",109,"100% Buy",64.05%,17.21%,30030,89.4,110
SYKE,"Sykes Enterprises",28.75,"32% Sell",44.40%,18.01%,91880,25.77,32.15
TBI,"Trueblue Inc",28.75,"96% Buy",56.92%,28.27%,256385,19.3,29.55
TCMD,"Tactile Systems Technology Inc",58.04,"96% Buy",59.78%,77.63%,271845,22.72,59.99
TG,"Tredegar Corp",22.95,"8% Sell",46.98%,87.36%,116320,15.35,26.5
TGI,"Triumph Group",21.95,"40% Buy",55.69%,69.17%,692050,17.75,34.58
THRM,"Gentherm Inc",46.35,"88% Buy",68.30%,35.83%,224555,29.5,46.9
TILE,"Interface Inc",23,"16% Sell",50.49%,29.12%,339340,18.3,26.25
TISI,"Team Inc",23,"80% Buy",56.45%,31.92%,272910,10.5,24.15
TIVO,"Tivo Corp",12.15,"24% Sell",43.28%,39.99%,879855,11.3,20.17
TLRD,"Tailored Brands Inc",22.7,"16% Sell",46.00%,38.90%,1233845,10,35.94
TMP,Tompkinstrustco,86.84,Hold,50.99%,22.49%,22440,71.27,91.99
TMST,"Timken Steel Corp",13.28,"96% Sell",33.24%,69.84%,542210,12.54,20.24
TNC,"Tennant Company",76.6,"32% Sell",43.38%,26.39%,115720,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.1,"16% Sell",50.84%,32.17%,561685,12.27,17.1
TREX,"Trex Company",78.83,"88% Buy",66.54%,70.91%,464235,35.96,80.19
TRHC,"Tabula Rasa Healthcare Inc",71.52,"100% Buy",65.37%,52.32%,331695,16.93,71.88
TRST,"Trustco Bank Corp NY",9.3,"100% Buy",57.42%,14.03%,262640,7.51,9.7
TTEC,"Teletech Hldgs",25.2,"88% Sell",26.72%,85.77%,57750,24.8,43.75
TTEK,"Tetra Tech Inc",70.35,"96% Buy",75.82%,34.71%,289865,39.95,70.75
TTI,"Tetra Technologies",4.93,"88% Buy",62.37%,52.60%,577555,1.85,5.04
TTMI,"TTM Technologies I",18.55,"56% Buy",53.69%,43.87%,811220,12.76,19.91
TTS,"Tile Shop Hldgs",8.2,"32% Buy",51.48%,54.94%,578245,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.42,"8% Sell",46.40%,40.72%,1029410,12.1,20.3
TVTY,"Tivity Health",33.1,"100% Sell",38.62%,22.89%,531945,29.95,48.5
TWI,"Titan International",7.18,"88% Sell",25.71%,125.98%,695330,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.3,"16% Buy",54.89%,28.93%,264645,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.21,"8% Buy",50.80%,17.56%,76430,17.2,23.94
UCBI,"United Comm Banks",31.09,"24% Sell",49.73%,17.93%,465975,24.47,34.18
UCTT,"Ultra Clean Holdings",13.71,"80% Sell",36.63%,45.76%,1119945,13.12,34.59
UEIC,"Universal Elect In",43.05,"80% Buy",68.24%,84.73%,171280,26.97,67.44
UFCS,"United Fire Group I",50.38,"48% Sell",34.93%,45.87%,78115,38.95,61.56
UFI,"Unifi Inc",32.08,"8% Buy",52.20%,30.20%,58490,28.97,39.21
UFPI,"Universal Forest Prd",36.8,"8% Buy",50.78%,31.84%,352510,25.93,39.58
UHT,"Universal Health Realty Income Trust",70.63,"96% Buy",67.80%,14.87%,28550,53,78.61
UIHC,"United Insurance Hld",21.2,"72% Buy",61.41%,17.06%,73310,13.6,22.23
UNF,"Unifirst Corp",184.05,"8% Buy",48.16%,14.61%,54545,135.95,193.05
UNT,"Unit Corp",26.2,"72% Buy",57.62%,37.61%,347630,15.29,28.68
USCR,"U S Concrete Inc",52.7,"16% Sell",50.09%,59.51%,430960,44,86.35
USPH,"U.S. Physical Therapy",116.75,"96% Buy",69.98%,38.83%,49985,56.5,118.75
UVE,"Universal Insurance Holdings Inc",45.45,"96% Buy",77.23%,39.06%,264945,15.07,45.9
UVV,"Universal Corp",58.1,"64% Sell",37.00%,56.54%,200630,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",118.73,"32% Sell",49.72%,32.46%,277975,107.17,154.14
VECO,"Veeco Instrument",11.15,"96% Sell",28.22%,77.64%,604670,10.85,22.35
VG,"Vonage Holdings",14.36,"100% Buy",65.44%,35.66%,1423560,7.62,14.38
VIAV,"Viavi Solutions",10.93,"100% Buy",65.73%,20.49%,1925590,8.34,11.18
VICR,"Vicor Cp",62.15,"88% Buy",66.52%,67.77%,317190,16.3,64.5
VIVO,"Meridian Bioscience",14.9,"48% Sell",39.28%,20.93%,150240,13.5,17.1
VRA,"Vera Bradley",14.31,"56% Buy",58.32%,30.39%,239720,6.99,15.47
VREX,"Varex Imaging Corp",29.4,"88% Sell",30.30%,108.43%,480475,27.31,43.76
VRTS,"Virtus Inv Prts",131.35,"32% Buy",53.20%,21.40%,56825,103.81,138.02
VRTU,"Virtusa Corp",51.66,"16% Sell",47.50%,22.23%,140040,33.5,55.68
VRTV,"Veritiv Corp",49.2,"100% Buy",77.69%,56.09%,60375,20.35,51
VSI,"Vitamin Shoppe Inc",12.4,"100% Buy",83.62%,98.16%,587465,2.95,12.55
VSTO,"Vista Outdoor Inc",18.6,"100% Buy",67.40%,52.74%,503185,12.35,24.3
VVI,"Viad Corp",60.8,"100% Buy",70.46%,14.60%,53945,49.2,61.85
WABC,"Westamerica Bancorp",63.45,"96% Buy",65.37%,16.00%,82750,49.38,64.26
WAGE,"Wageworks Inc",53.15,"16% Buy",52.03%,30.64%,248345,38.4,65.8
WD,"Walker & Dunlop",55.36,"56% Sell",45.62%,32.00%,221120,42.66,61.44
WDFC,"W D 40 Co",167.15,"96% Buy",69.05%,14.15%,57655,104.4,167.55
WDR,"Waddell & Reed Financial",20.47,"56% Buy",57.03%,32.61%,942135,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.19,"88% Sell",33.53%,34.99%,1309335,7.7,13.41
WGO,"Winnebago Industries",38.65,"32% Sell",46.12%,47.50%,437910,33.15,58.65
WING,"Wingstop Inc",61.97,"96% Buy",69.18%,62.16%,739480,31.53,62.19
WIRE,"Encore Wire Cp",50.45,"8% Buy",53.48%,31.12%,79065,37.3,58.7
WLH,"William Lyon Homes",21.17,"72% Sell",39.72%,35.26%,460550,19.77,32.95
