Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ALGT,"Allegiant Travel Com",135.4,-0.8,-0.59%,136.6,134.73,108600,08/24/18
ALRM,Alarm.Com,55.94,1.35,+2.47%,56.05,54.6,392600,08/24/18
AMAG,"Amag Pharmaceuticals",24.6,0.1,+0.41%,25.2,24.35,405800,08/24/18
AMBC,"Ambac Financial Grp",21.74,0.01,+0.05%,21.96,21.7,283600,08/24/18
AMED,"Amedisys Inc",124.49,0.76,+0.61%,125.1,123.31,298300,08/24/18
AMN,"Amn Healthcare Services Inc",57.5,-0.05,-0.09%,57.95,57.25,249700,08/24/18
AMPH,"Amphastar Pharma",18.02,-0.1,-0.55%,18.29,17.87,93900,08/24/18
AMSF,"Amerisafe Inc",64.1,1.55,+2.48%,64.45,62.75,55900,08/24/18
AMWD,"Amer Woodmark Cp",84.95,3,+3.66%,85.45,81.5,370500,08/24/18
ANDE,"Andersons Inc",40.55,0.1,+0.25%,40.65,40.2,83100,08/24/18
ANF,"Abercrombie & Fitch Company",27.34,-1.35,-4.71%,28.4,27.07,2684900,08/24/18
ANGO,"Angiodynamics Inc",22.24,-0.26,-1.16%,22.8,20.26,117800,08/24/18
ANIK,"Anika Therapeutics",41.42,-0.05,-0.12%,41.8,41.17,71900,08/24/18
ANIP,"ANI Pharma Inc",57.31,0.01,+0.02%,57.98,56.9,37500,08/24/18
APEI,"American Pub. Edu.",35.9,0.25,+0.70%,36.15,35.6,50200,08/24/18
APOG,"Apogee Entrpr Inc",49.9,-0.04,-0.08%,50.1,49.7,94000,08/24/18
ARCB,"Arcbest Corp",47.25,0.2,+0.43%,48,47.13,188100,08/24/18
ARI,"Apollo Commercial Real Estate",19.35,0,unch,19.39,19.32,540900,08/24/18
AROC,"Archrock Inc",12.8,0,unch,13,12.7,603900,08/24/18
ARR,"Armour Residential R",23.6,-0.11,-0.46%,23.73,23.58,359700,08/24/18
ASGN,"On Assignment",90.83,0.35,+0.39%,91.15,90.29,298200,08/24/18
ASIX,"Advansix Inc",33.62,0.56,+1.69%,33.71,33.06,124300,08/24/18
ASNA,"Ascena Retail Grp",4.85,-0.06,-1.22%,4.93,4.78,1337300,08/24/18
ASTE,"Astec Inds Inc",48.44,0.6,+1.25%,48.81,47.66,105000,08/24/18
ATNI,"Atn International",73.63,-0.06,-0.08%,74.1,73.29,35100,08/24/18
ATU,"Actuant Corp",29.1,-0.25,-0.85%,29.45,28.98,310400,08/24/18
AVA,"Avista Corp",51.53,0.07,+0.14%,51.63,51.35,163000,08/24/18
AVAV,"Aerovironment Inc",85.32,0.86,+1.02%,85.56,83.24,204500,08/24/18
AVD,"American Vanguard Corp",21,0.6,+2.94%,21.05,20.3,197900,08/24/18
AVP,"Avon Products",2.03,0.02,+1.00%,2.04,1.99,1697600,08/24/18
AWR,"American States Water Company",60.81,-0.25,-0.41%,61.07,60.08,138500,08/24/18
AXE,"Anixter International Inc",72.2,0.35,+0.49%,72.35,71.5,92800,08/24/18
AXL,"American Axle & Manufacturing",17.96,0.24,+1.35%,18.04,17.71,1201500,08/24/18
AZZ,"Azz Inc",54.05,0.2,+0.37%,54.4,53.75,79900,08/24/18
B,"Barnes Group",68.47,0.55,+0.81%,68.55,67.51,119500,08/24/18
BABY,"Natus Medical Inc",36.2,-0.25,-0.69%,36.6,36.05,122600,08/24/18
BANC,"First Pactrust Bancorp",19.9,0,unch,20.05,19.75,230600,08/24/18
BANR,"Banner Corp",65.42,-0.59,-0.89%,66.21,65.39,167700,08/24/18
BCC,"Boise Cascade L.L.C.",45.3,0.4,+0.89%,45.45,44.75,236800,08/24/18
BCOR,"Blucora Inc",36.1,0.3,+0.84%,36.6,35.6,329800,08/24/18
BCPC,"Balchem Cp",105.95,1.86,+1.79%,106.13,104.32,64600,08/24/18
BEAT,"Biotelemetry Inc",59.05,-0.15,-0.25%,59.5,58.6,245100,08/24/18
BEL,"Belmond Ltd",16.1,0,unch,16.17,15.9,575300,08/24/18
BELFB,"Bel Fuse Inc Cl B",27.7,0.55,+2.03%,27.9,27,16300,08/24/18
BFS,"Saul Centers",59.04,0.49,+0.84%,59.97,58.72,20700,08/24/18
BGFV,"Big 5 Sporting",5.75,-0.15,-2.54%,5.95,5.7,315600,08/24/18
BGG,"Briggs & Stratton Corp",20.59,-0.1,-0.48%,21.11,20.47,290700,08/24/18
BGS,"B&G Foods Holdings",32,0.65,+2.07%,32.25,31.25,422700,08/24/18
BHE,"Benchmark Electronics",25.9,0.05,+0.19%,26,25.6,475100,08/24/18
BHLB,"Berkshire Hills Bancorp",42.45,-0.15,-0.35%,42.7,42.2,215300,08/24/18
BJRI,"Bj's Restaurants Inc",74.7,3.85,+5.43%,74.85,71.43,427400,08/24/18
BKE,"Buckle Inc",26.55,-1.25,-4.50%,29.65,25.7,1319200,08/24/18
BKS,"Barnes & Noble",5.45,-0.3,-5.22%,5.75,5.38,1024100,08/24/18
BLD,"Topbuild Corp",68.89,-0.99,-1.42%,70.43,68.85,213800,08/24/18
BMI,"Badger Meter",54.7,0.45,+0.83%,54.7,54.2,39200,08/24/18
BNED,"Barnes & Noble Education Inc C",5.24,-0.2,-3.68%,5.6,5.23,1076200,08/24/18
BOFI,"Bofi Holding Inc",37.87,-0.75,-1.94%,38.85,37.56,468400,08/24/18
BPFH,"Boston Pvt Finl Hldg",14.2,0.05,+0.35%,14.3,14.1,380300,08/24/18
BRC,"Brady Corp",39.7,0.45,+1.15%,39.78,39.15,395500,08/24/18
BRKL,"Brookline Bancorp",18.2,-0.05,-0.27%,18.35,18.15,282100,08/24/18
BRKS,"Brooks Automation",29.65,0.26,+0.88%,30.05,29.24,230300,08/24/18
BRS,"Bristow Group Inc",11.16,0.13,+1.18%,11.27,10.97,392100,08/24/18
CACI,"Caci International",193.6,1.55,+0.81%,193.85,191.45,84300,08/24/18
CAL,"Caleres Inc",37.4,-1.05,-2.73%,38.2,37.09,248900,08/24/18
CALM,"Cal-Maine Foods In",50.1,0,unch,50.72,49.9,156600,08/24/18
CAMP,"Calamp Corp",23.09,-0.24,-1.03%,23.54,22.89,381400,08/24/18
CASH,"Meta Financial Grp",85.35,-0.65,-0.76%,86.55,84.85,41400,08/24/18
CATM,"Cardtronics Inc",37.99,-0.17,-0.45%,39.1,37.77,283900,08/24/18
CATO,"Cato Corp",21.27,1.17,+5.82%,22,20.07,724000,08/24/18
CBB,"Cincinnati Bell Inc",12.5,0.05,+0.40%,12.65,12.3,207300,08/24/18
CBL,"Cbl & Associates Properties",4.56,0.1,+2.24%,4.57,4.45,1473700,08/24/18
CBM,"Cambrex Corp",64.45,0.45,+0.70%,65,64.1,183800,08/24/18
CBU,"Community Bank System",66.2,0.03,+0.05%,66.42,65.86,81100,08/24/18
CCMP,"Cabot Microelectron",112.52,0.89,+0.80%,112.84,111.3,186000,08/24/18
CCOI,"Cogent Comm Hldgs",53.65,1.25,+2.39%,53.85,52.21,165800,08/24/18
CCRN,"Cross Ctry Hlthcr",10.03,-0.05,-0.50%,10.22,9.97,204600,08/24/18
CDR,"Cedar Shopping Centers Inc",4.53,0.01,+0.22%,4.55,4.48,125900,08/24/18
CECO,"Career Education",16.5,-0.01,-0.06%,16.67,16.3,265700,08/24/18
CEIX,"Consol Energy Inc",41.51,-0.08,-0.19%,42.47,41.12,126500,08/24/18
CENT,"Central Garden",39.32,0.25,+0.64%,39.48,39.13,60200,08/24/18
CENTA,"Central Garden & Pet",36.22,0.06,+0.17%,36.27,35.57,203000,08/24/18
CENX,"Century Aluminum C",12.53,0.58,+4.85%,12.61,12.04,2461100,08/24/18
CEVA,"Ceva Inc",30.15,0.8,+2.73%,30.3,29.35,111900,08/24/18
CHCO,"City Holding Co",81.92,-0.45,-0.55%,82.57,81.63,21800,08/24/18
CHCT,"Community Healthcare Trust Inc",31.32,-0.04,-0.13%,31.34,31.06,141100,08/24/18
CHS,"Chico's Fas",9.36,-0.62,-6.21%,9.94,9.27,3651300,08/24/18
CHSP,"Chesapeake Lodging Trust",32.63,0.02,+0.06%,32.72,32.41,117400,08/24/18
CHUY,"Chuy's Holdings Inc",27.4,0.15,+0.55%,27.5,27.23,85100,08/24/18
CIR,"Circor International",43.43,0.62,+1.45%,43.52,42.86,150600,08/24/18
CJ,"C&J Energy Services Inc",23.8,0.23,+0.98%,23.88,23.53,374300,08/24/18
CKH,"Seacor Smit Inc",53.1,0.87,+1.67%,53.58,52.3,105900,08/24/18
CLD,"Cloud Peak Energy Inc",2.47,0.02,+0.82%,2.55,2.45,519400,08/24/18
CLDT,"Chatham Lodging Trust [Reit]",21.52,0.01,+0.05%,21.54,21.41,151400,08/24/18
CLW,"Clearwater Paper Corp",28.75,-2.15,-6.96%,29.9,27.8,285200,08/24/18
CMO,"Capstead Mortgage Corp",8.34,-0.04,-0.48%,8.39,8.3,459100,08/24/18
CMTL,"Comtech Telecom Co",36.52,0.45,+1.25%,36.57,35.85,120100,08/24/18
CNMD,"C O N M E D Cp",77.82,0.17,+0.22%,77.93,77.24,143900,08/24/18
CNSL,"Consolidated Communications Holdings Inc",12.08,-0.01,-0.08%,12.26,12.02,311900,08/24/18
COHU,"Cohu Inc",26.07,0.26,+1.01%,26.13,25.71,184700,08/24/18
COKE,"Coca Cola Bot Cons",169.6,0.09,+0.05%,171.9,168.39,71100,08/24/18
COLB,"Columbia Banking Sys",42.35,-0.19,-0.45%,42.69,42.29,173200,08/24/18
CORE,"Core Mark Holding",35.54,0.75,+2.16%,35.69,34.58,638700,08/24/18
CORT,"Corcept Therapeutics",13.58,0.19,+1.42%,13.67,13.23,1058700,08/24/18
CPF,"Central Pacific Financial Co",28.92,-0.22,-0.75%,29.25,28.91,117100,08/24/18
CPS,"Cooper Std Hldg Inc",138.78,-0.77,-0.55%,140.12,137.96,73600,08/24/18
CPSI,"Computer Programs",27.25,-0.1,-0.37%,27.65,27.05,73700,08/24/18
CRAY,"Cray Inc",21.5,0.3,+1.42%,21.52,21,203200,08/24/18
CROX,"Crocs Inc",20.44,-0.25,-1.21%,20.75,20.16,698700,08/24/18
CRR,"Carbo Ceramics",8.64,0.02,+0.23%,8.7,8.49,158600,08/24/18
CRVL,"Corvel Cp",60.15,-0.15,-0.25%,60.95,59.85,25000,08/24/18
CRY,Cryolife,34.05,-0.45,-1.30%,34.65,33.58,145000,08/24/18
CRZO,"Carrizo Oil & Gas",24.35,0.19,+0.79%,24.89,24.06,1960600,08/24/18
CSGS,"C S G Sys Intl",37.02,0.35,+0.95%,37.12,36.61,151200,08/24/18
CTB,"Cooper Tire & Rubber Company",29.5,0.15,+0.51%,29.8,29.35,378100,08/24/18
CTRE,"Caretrust REIT Inc",18.38,0.08,+0.44%,18.41,18.16,312400,08/24/18
CTRL,"Control4 Corp",36.86,0.2,+0.55%,37.3,35.66,809600,08/24/18
CTS,"Cts Corp",34.85,0.1,+0.29%,35.15,34.58,178100,08/24/18
CUB,"Cubic Corp",75.7,1.35,+1.82%,75.75,74.45,101900,08/24/18
CUBI,"Customers Bancorp",24.91,-0.65,-2.54%,25.68,24.88,177100,08/24/18
CUTR,"Cutera Inc",33.55,-0.05,-0.15%,33.95,33.25,162000,08/24/18
CVBF,"Cvb Financial Corp",24.57,-0.08,-0.32%,24.76,24.56,541300,08/24/18
CVCO,"Cavco Inds Inc",242.8,1.7,+0.71%,244.95,241.4,31200,08/24/18
CVGW,"Calavo Growers Inc",105.5,0.8,+0.76%,106,104.6,93000,08/24/18
CWT,"California Water Service Group Holding",41.1,0.15,+0.37%,41.3,40.85,178200,08/24/18
CYH,"Community Health Systems",3.56,0.01,+0.28%,3.61,3.49,1131700,08/24/18
CYTK,Cytokinetics,7.15,0.05,+0.70%,7.25,7,200600,08/24/18
DAKT,"Daktronics Inc",7.44,-0.04,-0.53%,7.52,7.38,365200,08/24/18
DAR,"Darling International Inc",20.37,0.06,+0.30%,20.5,20.29,661200,08/24/18
DBD,"Diebold Nixdorf Inc",4.55,0,unch,4.6,4.45,1041200,08/24/18
DCOM,"Dime Community Bncsh",18.5,-0.05,-0.27%,18.6,18.4,142800,08/24/18
DDD,"3D Systems Corp",20.91,0.21,+1.01%,21.1,20.59,1513800,08/24/18
DEA,"Easterly Government Properties",20.08,0.13,+0.65%,20.15,19.85,256000,08/24/18
DF,"Dean Foods Company",7.63,-0.12,-1.55%,7.81,7.57,1522700,08/24/18
DFIN,"Donnelly Financial Solutions Inc",20.68,0.24,+1.17%,20.75,20.46,115500,08/24/18
DGII,"Digi Intl Inc",13.2,0,unch,13.35,13.05,85800,08/24/18
DIN,"Dineequity Inc",80.95,0.75,+0.94%,81.06,79.52,508300,08/24/18
DIOD,"Diodes Inc",37.8,0.56,+1.50%,37.98,37.36,460900,08/24/18
DNR,"Denbury Resources",5.22,0.16,+3.16%,5.24,5.11,9800199,08/24/18
DORM,"Dorman Products Inc",80.83,1.63,+2.06%,81.1,79.37,69000,08/24/18
DPLO,"Diplomat Pharmacy Inc",19.75,0.12,+0.61%,20.02,19.58,1181200,08/24/18
DRH,"Diamondrock Hospitality Company",11.72,0,unch,11.8,11.66,898200,08/24/18
DSPG,"D S P Group Inc",12.9,0.05,+0.39%,13,12.8,48900,08/24/18
DSW,"DSW Inc",27.36,-0.47,-1.69%,27.72,27.14,1348100,08/24/18
DXPE,"Dxp Enterprise",48.56,-0.03,-0.06%,49.15,48.33,61600,08/24/18
EBIX,"Ebix Inc",78.45,-1.8,-2.24%,80.7,78,184800,08/24/18
EBS,"Emergent Biosolutions",59.88,-0.55,-0.91%,61.03,59.84,164600,08/24/18
ECHO,"Echo Global Logistic",33.4,0.35,+1.06%,33.45,32.8,162400,08/24/18
ECOL,"US Ecology Inc",72.6,0.4,+0.55%,73.15,71.75,57800,08/24/18
ECPG,"Encore Capital Grp",40,0.6,+1.52%,40.1,39.05,412500,08/24/18
EE,"El Paso Electric Company",63.2,0.6,+0.96%,63.2,62.3,95800,08/24/18
EFII,"Elec Imaging Inc",34.75,0.48,+1.40%,34.9,34.17,291500,08/24/18
EGHT,"8X8 Inc",22.7,0.1,+0.44%,23.05,22.6,725900,08/24/18
EGL,"Engility Holdings Inc",34.82,0.41,+1.19%,34.87,34.38,136000,08/24/18
EGOV,"Nic Inc",17.05,-0.05,-0.29%,17.3,17.05,184900,08/24/18
EGP,"Eastgroup Properties",96.93,0.91,+0.95%,97.13,95.87,127600,08/24/18
EGRX,"Eagle Pharmaceutical",80.6,-0.19,-0.24%,81.51,79.7,147800,08/24/18
EHTH,"Ehealth Inc",29.93,0.39,+1.32%,30.15,29.03,57400,08/24/18
EIG,"Employers Holdings Inc",44.8,0.6,+1.36%,44.85,44.15,97400,08/24/18
ELY,"Callaway Golf Company",23.08,0.53,+2.35%,23.13,22.66,1291400,08/24/18
ENDP,"Endo Int'l Plc",15.54,-0.42,-2.63%,16,15.08,4079200,08/24/18
ENSG,"The Ensign Group In",38.79,0.2,+0.52%,38.9,37.79,237300,08/24/18
ENTA,"Enanta Pharmaceutica",91.6,0.24,+0.26%,92.52,90.92,66500,08/24/18
ENVA,"Enova International Inc",35.4,0.25,+0.71%,35.55,34.8,96400,08/24/18
EPAY,"Bottomline Tech In",63.95,0.64,+1.01%,64.12,63.44,207200,08/24/18
ERA,"Era Group Inc",12.46,0.28,+2.30%,12.54,12.2,42600,08/24/18
ESE,"Esco Technologies Inc",68.5,0,unch,68.7,67.95,71300,08/24/18
ESIO,"Electro Sci Inds",22.88,-0.22,-0.95%,23.4,22.87,364000,08/24/18
ESND,"Essendant Inc",15.09,0.09,+0.60%,15.16,14.88,105100,08/24/18
ETH,"Ethan Allen Interiors Inc",22.85,0,unch,22.92,22.6,76700,08/24/18
EVTC,"Evertec Inc",25.05,0.05,+0.20%,25.13,24.9,447300,08/24/18
EXLS,"Exlservice Holdings",61.83,0.66,+1.08%,61.88,60.87,75300,08/24/18
EXPO,"Exponent Inc",52.8,0.8,+1.54%,52.85,51.83,172700,08/24/18
EXPR,"Express Inc",10.41,-0.32,-2.98%,10.65,10.24,1870000,08/24/18
EXTN,"Exterran Corp",28.91,0.48,+1.69%,29,28.5,140200,08/24/18
EXTR,"Extreme Networks",6.2,0.06,+0.98%,6.25,6.11,1474700,08/24/18
EZPW,"Ezcorp Inc",11.15,-0.05,-0.45%,11.25,11.1,253500,08/24/18
FARO,"Faro Tech Inc",67.25,-0.85,-1.25%,68.7,67.25,44200,08/24/18
FBP,"First Bancorp",9.06,0.07,+0.78%,9.06,8.91,1214100,08/24/18
FCF,"First Commonwealth Financial Corp",16.97,-0.08,-0.47%,17.09,16.93,275300,08/24/18
FCFS,"First Cash Fin Svcs",81.75,0.75,+0.93%,82,81.05,153800,08/24/18
FCN,"Fti Consulting",74.91,-0.28,-0.37%,75.99,74.23,320000,08/24/18
FCPT,"Four Corners Property Trust In",26.93,0.23,+0.86%,27.01,26.65,301700,08/24/18
FELE,"Franklin Electric Co",48.5,0.05,+0.10%,48.8,48.25,131600,08/24/18
FF,"Futurefuel Corp",15.19,0.1,+0.66%,15.32,15.03,34500,08/24/18
FFBC,"First Finl Bncp [Oh]",31.8,-0.1,-0.31%,31.95,31.67,125700,08/24/18
FFIN,"First Finl Bkshs Inc",60.3,0.05,+0.08%,60.55,60.05,200800,08/24/18
FIX,"Comfort Systems USA",56.8,-0.15,-0.26%,57.5,56.4,524600,08/24/18
FLOW,"SPX Flow Inc",49.03,0.34,+0.70%,49.46,48.39,213800,08/24/18
FMBI,"First Midwest Bncp",27.39,-0.16,-0.58%,27.64,27.36,335700,08/24/18
FN,Fabrinet,47.83,-0.19,-0.40%,48.3,47.19,637900,08/24/18
FNSR,"Finisar Corp",20.01,0.06,+0.30%,20.13,19.76,3330300,08/24/18
FORM,"Formfactor Inc",14,0.2,+1.45%,14.05,13.77,279900,08/24/18
FORR,"Forrester Resrch",49.25,-0.25,-0.51%,49.6,45.65,20600,08/24/18
FOSL,"Fossil Group",26.55,0.03,+0.11%,26.62,26.05,931600,08/24/18
FOXF,"Fox Factory Cp",64.75,0.6,+0.94%,65.3,64.1,153800,08/24/18
FRAN,"Francesca's Holdings",6.9,-0.27,-3.77%,7.18,6.76,769900,08/24/18
FRGI,"Fiesta Restaurant Gp",29.05,-0.25,-0.85%,29.3,28.8,246200,08/24/18
FSB,"Franklin Financial Network Inc",38.35,-0.15,-0.39%,38.65,38.25,114900,08/24/18
FSP,"Franklin Street Properties",8.43,0.06,+0.72%,8.44,8.28,234700,08/24/18
FSS,"Federal Signal Corp",26.05,0.01,+0.04%,26.16,25.94,360200,08/24/18
FTD,"Ftd Companies",3.77,0,unch,3.9,3.72,118500,08/24/18
FTK,"Flotek Industries",2.15,-0.05,-2.27%,2.26,2.13,671600,08/24/18
FTR,"Frontier Commun Cp",5.68,0.06,+1.07%,5.72,5.59,1652600,08/24/18
FUL,"H. B. Fuller Company",58.97,0.48,+0.82%,59.19,58.41,192800,08/24/18
FWRD,"Foward Air Corp",63.9,0.47,+0.74%,64.13,63.25,85600,08/24/18
GBCI,"Glacier Bancorp Inc",45.35,0.09,+0.20%,45.54,45.27,199100,08/24/18
GBX,"Greenbrier Companies",59.7,0.3,+0.51%,60.05,59.25,407500,08/24/18
GCI,"Gannett Co. Inc",10.75,0.24,+2.28%,10.79,10.48,959500,08/24/18
GCO,"Genesco Inc",44.8,-1.7,-3.66%,46.25,44.22,268300,08/24/18
GDOT,"Green Dot Corp",85.66,-0.06,-0.07%,87.08,85.24,215400,08/24/18
GEOS,"Geospace Technologie",14.3,0.24,+1.71%,14.38,14.07,27400,08/24/18
GES,"Guess Inc",23.39,-0.33,-1.39%,23.64,23.06,407400,08/24/18
GFF,"Griffon Corp",18.35,0.15,+0.82%,18.35,18.15,85000,08/24/18
GHL,"Greenhill & Co. Inc",29.65,0.1,+0.34%,29.9,29.45,184400,08/24/18
GIFI,"Gulf Island Fab",9.65,-0.05,-0.52%,9.8,9.52,23000,08/24/18
GIII,"G-III Apparel Gp I",46.53,0.28,+0.61%,46.84,45.52,521800,08/24/18
GLT,Glatfelter,18.44,-0.04,-0.22%,18.83,18.4,302300,08/24/18
GME,"Gamestop Corp",16.55,-0.21,-1.25%,16.84,16.2,4525500,08/24/18
GNBC,"Green Bancorp",24.5,0.1,+0.41%,24.6,24.38,143000,08/24/18
GNL,"Global Net Lease Inc",21.3,-0.09,-0.42%,21.4,21.21,491400,08/24/18
GOV,"Government Properties Income Trust",16.94,0.08,+0.47%,16.99,16.79,453800,08/24/18
GPI,"Group 1 Automotive",78.53,-1.46,-1.83%,80.31,78.47,97400,08/24/18
GPRE,"Green Plains Inc",18,0.05,+0.28%,18.15,17.8,796500,08/24/18
GTLS,"Chart Industries In",74.32,0.84,+1.14%,74.71,73.59,226600,08/24/18
GTY,"Getty Realty Corp",29.15,0,unch,29.5,29.04,61600,08/24/18
GWB,"Great Western Bancorp Inc",43.43,-0.4,-0.91%,44,43.38,125200,08/24/18
HA,"Hawaiian Hldgs Inc",41.4,0.2,+0.49%,41.5,40.65,419000,08/24/18
HAFC,"Hanmi Financial Cp",26.3,-0.15,-0.57%,26.65,26.3,107800,08/24/18
HAYN,"Haynes Intl Inc",38.41,0.43,+1.13%,39.09,37.85,66700,08/24/18
HCI,"Homeowners Choice",42.16,1.08,+2.63%,42.38,41.05,43500,08/24/18
HF,"HFF Inc",45.43,0.48,+1.07%,45.72,44.86,121500,08/24/18
HFWA,"Heritage Financial",36.25,-0.2,-0.55%,36.5,36.15,123300,08/24/18
HI,"Hillenbrand Inc",51.4,0.35,+0.69%,51.5,51.03,159800,08/24/18
HIBB,"Hibbett Sports Inc",20.52,-8.88,-30.20%,23.5,20.35,6802600,08/24/18
HLIT,"Harmonic Inc",5.55,0.15,+2.78%,5.65,5.4,457200,08/24/18
HLX,"Helix Energy Solutions Group",9.21,0.09,+0.99%,9.3,9.2,588600,08/24/18
HMN,"Horace Mann Educators Corp",46.3,0.55,+1.20%,46.4,45.65,54200,08/24/18
HMST,"Homestreet Inc",29.55,-0.55,-1.83%,30.15,29.55,58200,08/24/18
HMSY,"Hms Hldgs Cp",31.46,0,unch,31.58,31.3,386500,08/24/18
HOPE,"Hope Bancorp Inc",17.61,-0.16,-0.90%,17.79,17.61,448200,08/24/18
HPR,"Highpoint Resources Corp.",5.25,-0.04,-0.76%,5.43,5.25,1015600,08/24/18
HQY,Healthequity,88.24,0.87,+1.00%,89.09,87.04,559200,08/24/18
HSC,"Harsco Corp",27.45,0.35,+1.29%,27.7,26.9,502300,08/24/18
HSII,"Heidrick & Struggl",44.05,-0.2,-0.45%,45.03,44,112600,08/24/18
HSKA,"Heska Corp",100.92,-2.29,-2.22%,104,100.89,14300,08/24/18
HSTM,"Healthstream Inc",31.29,0.33,+1.07%,31.36,30.95,57200,08/24/18
HT,"Hersha Hospitality Trust",22.65,0.1,+0.44%,22.72,22.48,223900,08/24/18
HTLD,"Heartland Express",20.12,-0.06,-0.30%,20.32,19.84,243100,08/24/18
HUBG,"Hub Group Inc A",51.6,0.3,+0.58%,51.9,51.3,142300,08/24/18
HVT,"Haverty Furniture Companies",22.35,0.05,+0.22%,22.4,22.1,62700,08/24/18
HWKN,"Hawkins Inc",42,0.2,+0.48%,42.2,41.5,12700,08/24/18
HZO,"Marinemax Inc",21.25,0.15,+0.71%,21.45,20.9,133900,08/24/18
IBP,"Installed Building Products I",47.1,0.4,+0.86%,47.85,46.5,333100,08/24/18
IIIN,"Insteel Industries",40.01,0.1,+0.25%,40.06,39.1,103300,08/24/18
IIVI,"I I V I Inc",47.8,0.1,+0.21%,48.47,47.74,380400,08/24/18
INDB,"Independent Bk Corp",90.35,-0.1,-0.11%,90.85,90,31900,08/24/18
INGN,"Inogen Inc",246.04,4.66,+1.93%,247.96,241.11,127100,08/24/18
INN,"Summit Hotel Properties",13.6,-0.06,-0.44%,13.69,13.56,361900,08/24/18
INTL,"Intl Fcstone Inc",56.5,0.56,+1.00%,56.81,55.98,51500,08/24/18
INVA,"Innoviva Inc",14.12,0.03,+0.21%,14.2,14.02,664900,08/24/18
IOSP,"Innospec Inc",77.8,1.95,+2.57%,77.85,75.8,99700,08/24/18
IPAR,"Inter Parfums Inc",66.25,0.3,+0.45%,67.2,65,67600,08/24/18
IPHS,"Innophos Hldngs Inc",44.39,1.1,+2.54%,44.54,42.93,67400,08/24/18
IRBT,"Irobot Corp",108.07,2.47,+2.34%,108.16,104.44,711100,08/24/18
IRDM,"Iridium Comm Inc",20.85,0.15,+0.72%,21.05,20.51,876700,08/24/18
IRT,"Independence Realty Trust Inc",10.3,0.02,+0.19%,10.32,10.26,260900,08/24/18
ITG,"Investment Technology Group",21.83,0.09,+0.41%,21.99,21.71,106000,08/24/18
ITGR,"Integer Holdings Corp",77,0,unch,77.35,76.85,234400,08/24/18
ITRI,"Itron Inc",65.15,-0.15,-0.23%,65.5,64.3,290900,08/24/18
IVC,"Invacare Corp",15.2,-0.6,-3.80%,15.93,15.1,469100,08/24/18
IVR,"Invesco Mortgage Capital Inc",16.16,0.01,+0.06%,16.18,16.08,544700,08/24/18
JBSS,"John B Sanfilippo",73.14,0.42,+0.58%,74.1,72.68,71900,08/24/18
JBT,"John Bean Technologies Corp",113.5,2.75,+2.48%,113.65,110.8,102600,08/24/18
JCP,"J.C. Penney Company Inc",1.83,0.05,+2.81%,1.84,1.77,10368300,08/24/18
JJSF,"J J Snack Foods",143.38,0.2,+0.14%,145.35,142.73,55200,08/24/18
