Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ASIX,"Advansix Inc",38.99,"48% Buy",53.02%,24.80%,143430,29.55,46.51
ASNA,"Ascena Retail Grp",3.55,"8% Buy",48.43%,51.40%,2321362,1.69,4.74
ASTE,"Astec Inds Inc",48.25,"48% Sell",24.58%,82.60%,139446,45.7,64.8
ATNI,"Atn International",54.05,"32% Sell",46.56%,17.72%,40073,49.34,67.9
ATU,"Actuant Corp",27.6,"16% Buy",52.09%,18.92%,607642,21.5,30.05
AVA,"Avista Corp",50.28,"72% Sell",29.81%,16.99%,511285,47.5,52.91
AVAV,"Aerovironment Inc",73.35,"64% Buy",64.71%,39.25%,487595,36.71,76.11
AVD,"American Vanguard Corp",21,"56% Sell",38.62%,22.26%,52786,17.5,24
AVP,"Avon Products",1.47,"80% Sell",36.31%,33.05%,6746662,1.38,3.8
AWR,"American States Water Company",60.17,"64% Buy",60.83%,15.68%,155943,46.87,60.95
AXE,"Anixter International Inc",71.6,"64% Buy",62.37%,48.21%,216407,56.25,88.85
AXL,"American Axle & Manufacturing",15.98,"32% Sell",45.72%,35.26%,1409356,13.38,20.27
AZZ,"Azz Inc",54.85,"88% Buy",70.12%,45.77%,303440,39.5,56.05
B,"Barnes Group",61.59,"96% Buy",57.10%,15.10%,178791,52.42,72.87
BABY,"Natus Medical Inc",31.83,"72% Sell",37.65%,28.26%,229021,28,43.6
BANC,"First Pactrust Bancorp",19.1,"48% Sell",45.13%,22.04%,449777,17.1,23.4
BANR,"Banner Corp",62.07,"80% Buy",56.70%,13.97%,131303,52.2,62.98
BCC,"Boise Cascade L.L.C.",43.3,"48% Sell",41.66%,25.71%,314166,28,49.3
BCOR,"Blucora Inc",36.95,"8% Buy",48.94%,26.43%,274770,19.05,40.6
BCPC,"Balchem Cp",98.9,"16% Buy",51.91%,19.69%,85015,70.23,104.59
BEAT,"Biotelemetry Inc",47.6,"24% Buy",55.39%,31.68%,275075,23.3,51.05
BEL,"Belmond Ltd",11.25,"48% Sell",47.03%,34.12%,473977,10.3,14.2
BELFB,"Bel Fuse Inc Cl B",22.7,"96% Buy",57.44%,38.95%,17627,17.1,33.45
BFS,"Saul Centers",52.98,"16% Buy",51.55%,20.31%,36590,46.71,65.43
BGFV,"Big 5 Sporting",6.38,"80% Sell",34.14%,32.93%,269347,5.05,11.2
BGG,"Briggs & Stratton Corp",16.59,"96% Sell",34.02%,28.53%,257064,16.32,27.34
BGS,"B&G Foods Holdings",30.45,"24% Buy",51.66%,35.70%,903422,22,39.75
BHE,"Benchmark Electronics",29.4,"40% Buy",51.20%,17.68%,270208,25.75,35.8
BHLB,"Berkshire Hills Bancorp",41.05,"32% Buy",50.52%,15.95%,308194,32.85,44.25
BJRI,"Bj's Restaurants Inc",62.25,"80% Buy",58.15%,23.73%,285694,28,65.4
BKE,"Buckle Inc",23.6,"48% Sell",40.73%,40.48%,370264,13.5,28.8
BKS,"Barnes & Noble",5.82,"48% Buy",52.14%,58.11%,1285544,4.1,8.41
BLD,"Topbuild Corp",77.75,"48% Sell",42.68%,30.33%,202960,51.64,87.21
BMI,"Badger Meter",51.9,"80% Buy",70.68%,33.41%,119291,41,53.3
BNED,"Barnes & Noble Education Inc C",5.65,"16% Sell",45.27%,43.49%,399651,4.99,9.1
BOFI,"Bofi Holding Inc",41.5,"24% Sell",49.06%,22.14%,462250,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.68,"88% Sell",28.13%,29.00%,412823,13.95,17.85
BRC,"Brady Corp",37.05,"56% Sell",38.94%,22.98%,173101,31.7,40.9
BRKL,"Brookline Bancorp",18.8,"64% Buy",55.61%,13.80%,278397,13.6,19.35
BRKS,"Brooks Automation",30.64,"24% Sell",42.97%,42.69%,674668,21.75,36.45
BRS,"Bristow Group Inc",14.76,"40% Buy",54.91%,27.23%,492994,6.86,18.91
CACI,"Caci International",175.6,"40% Buy",56.79%,14.03%,118955,118.1,180.9
CAL,"Caleres Inc",34.98,"40% Buy",51.22%,30.05%,371486,22.39,37.06
CALM,"Cal-Maine Foods In",44.97,"72% Sell",39.88%,39.05%,330008,34.03,52.3
CAMP,"Calamp Corp",22.95,Hold,49.95%,33.36%,490668,17.52,25.45
CASH,"Meta Financial Grp",97,"56% Sell",38.75%,24.01%,53266,60.7,117.97
CATM,"Cardtronics Inc",26.08,"8% Buy",49.55%,32.00%,310760,15.8,34.9
CATO,"Cato Corp",26,"80% Buy",61.11%,62.91%,310669,10.76,26.75
CBB,"Cincinnati Bell Inc",13.4,"48% Sell",40.58%,52.89%,624917,11.65,22.2
CBL,"Cbl & Associates Properties",5.27,"8% Sell",46.83%,31.79%,2515550,3.8,9.67
CBM,"Cambrex Corp",60.25,"88% Buy",78.55%,23.41%,369520,42.55,62.3
CBU,"Community Bank System",64.61,"100% Buy",67.17%,19.76%,227039,48.89,65.36
CCMP,"Cabot Microelectron",118,"80% Buy",60.85%,19.96%,125653,68,121
CCOI,"Cogent Comm Hldgs",52.2,"16% Sell",47.47%,28.97%,207864,35.75,57.65
CCRN,"Cross Ctry Hlthcr",11.76,"64% Sell",46.38%,20.20%,211745,9.07,14.65
CDR,"Cedar Shopping Centers Inc",4.85,"16% Buy",54.74%,31.41%,353660,3.54,6.29
CECO,"Career Education",18.28,"72% Buy",70.03%,20.70%,608143,8.1,19.07
CEIX,"Consol Energy Inc",41.31,"32% Buy",52.78%,47.19%,479312,19.51,48.12
CENT,"Central Garden",42.58,"16% Buy",48.77%,21.66%,77146,30.89,45.02
CENTA,"Central Garden & Pet",39.62,Hold,48.13%,21.24%,142347,29.72,41.97
CENX,"Century Aluminum C",13.23,"96% Sell",35.39%,56.31%,1364268,12.6,24.77
CEVA,"Ceva Inc",31.7,"32% Sell",45.69%,21.91%,89739,27.35,51.8
CHCO,"City Holding Co",80.44,"96% Buy",61.56%,21.69%,74282,58.8,81.26
CHCT,"Community Healthcare Trust Inc",29.94,"80% Buy",60.18%,18.07%,99122,22.41,30.66
CHS,"Chico's Fas",8.62,"8% Sell",48.56%,34.66%,2559607,6.96,10.9
CHSP,"Chesapeake Lodging Trust",32.28,"72% Buy",53.48%,14.67%,294027,24.08,32.95
CHUY,"Chuy's Holdings Inc",32.5,"72% Buy",57.59%,27.74%,113603,18,34.1
CIR,"Circor International",39.62,"24% Sell",44.60%,29.58%,291252,35.16,58.77
CJ,"C&J Energy Services Inc",21.57,"96% Sell",35.07%,28.91%,983367,21.22,36.57
CKH,"Seacor Smit Inc",54.38,"32% Buy",49.49%,17.37%,122564,33.46,59
CLD,"Cloud Peak Energy Inc",3.03,"56% Sell",39.65%,50.60%,348892,2.76,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.92,"96% Buy",64.23%,12.37%,233207,17.9,23.91
CLW,"Clearwater Paper Corp",22.8,"96% Sell",37.94%,21.61%,152391,22.48,50.6
CMO,"Capstead Mortgage Corp",8.58,"72% Sell",37.98%,21.34%,663840,8.17,10.21
CMTL,"Comtech Telecom Co",33,"8% Buy",52.41%,17.74%,107444,17.11,35.38
CNMD,"C O N M E D Cp",74.18,"72% Buy",56.31%,14.39%,173035,47.67,76.63
CNSL,"Consolidated Communications Holdings Inc",12.92,"48% Buy",55.48%,29.53%,556585,10.31,20.72
COHU,"Cohu Inc",25.19,"48% Buy",51.93%,36.15%,266989,17.11,26.66
COKE,"Coca Cola Bot Cons",138.46,"40% Buy",52.20%,25.01%,41698,125.08,249.54
COLB,"Columbia Banking Sys",42.37,"16% Sell",51.07%,18.91%,292004,35.67,48.06
CORE,"Core Mark Holding",23.9,"64% Buy",63.81%,18.47%,331601,17.1,38.2
CORT,"Corcept Therapeutics",12.97,"96% Sell",32.20%,42.74%,1239863,11.88,25.96
CPF,"Central Pacific Financial Co",29,"40% Sell",45.81%,13.86%,103890,27.34,33.15
CPLA,"Capella Education Co",104.35,"72% Buy",65.05%,11.25%,46417,65.15,105.9
CPS,"Cooper Std Hldg Inc",134.5,"48% Buy",51.66%,28.07%,136882,95.33,142.08
CPSI,"Computer Programs",34.1,"40% Buy",58.46%,12.30%,114467,27.6,34.65
CRAY,"Cray Inc",26.38,"40% Buy",53.50%,36.89%,169112,17.6,28.6
CROX,"Crocs Inc",17.13,"8% Sell",47.05%,23.39%,796352,7.64,19.54
CRR,"Carbo Ceramics",9.69,"24% Buy",54.31%,32.02%,394324,6.05,12.69
CRVL,"Corvel Cp",55.35,"56% Buy",54.25%,17.16%,24736,45.01,61.2
CRY,Cryolife,30.25,"96% Buy",63.32%,22.20%,105871,16.8,30.9
CRZO,"Carrizo Oil & Gas",28.53,"56% Buy",56.16%,30.96%,2192900,11.1,31.57
CSGS,"C S G Sys Intl",40.75,"80% Sell",41.60%,13.77%,135631,37.21,48.82
CTB,"Cooper Tire & Rubber Company",25.55,"56% Sell",42.15%,28.60%,551724,22.58,40.78
CTRE,"Caretrust REIT Inc",16.71,"16% Buy",51.50%,16.41%,538347,12.73,19.82
CTRL,"Control4 Corp",24.43,Hold,46.95%,22.19%,195953,20.5,35.99
CTS,"Cts Corp",36,"8% Buy",52.67%,29.60%,187923,21.3,39.2
CUB,"Cubic Corp",68.6,"32% Buy",52.76%,17.12%,128245,39.58,72.43
CUBI,"Customers Bancorp",28.73,"64% Sell",43.50%,19.28%,138476,24.75,33.85
CUTR,"Cutera Inc",42.7,Hold,48.27%,32.84%,166487,25.25,56.05
CVBF,"Cvb Financial Corp",23.55,"48% Buy",55.68%,20.49%,407031,19.58,25.49
CVCO,"Cavco Inds Inc",214.15,"8% Buy",54.45%,25.56%,42867,123.1,225
CVGW,"Calavo Growers Inc",94.45,"24% Buy",51.31%,15.16%,114111,65.85,99
CWT,"California Water Service Group Holding",41.2,"80% Buy",56.79%,20.02%,151871,35.25,46.15
CYH,"Community Health Systems",3.05,"40% Sell",40.18%,81.71%,3103705,2.66,9.54
CYTK,Cytokinetics,8.02,"72% Sell",41.60%,43.40%,215731,6.75,15.95
DAKT,"Daktronics Inc",8.43,"72% Sell",45.17%,18.21%,150496,7.85,10.86
DAR,"Darling International Inc",19.88,"40% Buy",57.09%,16.49%,688193,15.56,20.36
DBD,"Diebold Nixdorf Inc",11.4,"96% Sell",38.08%,33.68%,963452,11.35,23.7
DCOM,"Dime Community Bncsh",20.2,"48% Buy",53.40%,17.83%,99515,17.75,22.65
DDD,"3D Systems Corp",13.71,"8% Sell",46.48%,55.61%,1645575,7.92,18.42
DEA,"Easterly Government Properties",19.25,"96% Sell",40.80%,13.69%,856238,18.96,22.32
DEPO,"Depomed Inc",8.24,"88% Buy",63.45%,67.58%,1420545,4.31,10.97
DF,"Dean Foods Company",9.92,"24% Sell",43.55%,22.82%,908312,8.14,15.65
DFIN,"Donnelly Financial Solutions Inc",20.83,"80% Buy",74.91%,14.63%,235768,15.22,23.73
DGII,"Digi Intl Inc",13.15,Hold,50.10%,32.24%,66688,8.5,14.7
DIN,"Dineequity Inc",68.17,"48% Sell",40.61%,31.33%,272605,36.71,82.62
DIOD,"Diodes Inc",38.37,"96% Buy",65.36%,29.60%,295922,25.76,38.7
DNR,"Denbury Resources",4.56,"16% Buy",51.88%,49.78%,13314281,0.92,5.56
DORM,"Dorman Products Inc",71.36,"56% Buy",53.04%,24.42%,104957,56.36,83.44
DPLO,"Diplomat Pharmacy Inc",21.3,"56% Sell",31.93%,48.16%,1023067,14.5,28.74
DRH,"Diamondrock Hospitality Company",12.09,"32% Sell",47.31%,16.21%,1794524,9.87,12.99
DSPG,"D S P Group Inc",13.07,"88% Buy",59.10%,24.81%,89298,11.3,13.95
DSW,"DSW Inc",26.98,"56% Buy",55.70%,24.91%,1283942,15.14,28.34
DXPE,"Dxp Enterprise",43.18,"96% Buy",60.99%,31.95%,63599,24.86,44.88
EBIX,"Ebix Inc",83.05,"96% Buy",59.00%,26.18%,111435,55.9,87.5
EBS,"Emergent Biosolutions",53.99,"56% Buy",53.19%,24.11%,262445,32.48,55.94
ECHO,"Echo Global Logistic",30.7,"96% Buy",56.57%,27.36%,305465,13,32.95
ECOL,"US Ecology Inc",65.53,"32% Buy",60.87%,15.58%,55906,44.5,67.35
ECPG,"Encore Capital Grp",36.8,"80% Sell",41.92%,32.35%,388411,35.35,52
EE,"El Paso Electric Company",61,"96% Buy",64.41%,14.21%,227261,48.05,61.85
EFII,"Elec Imaging Inc",34.2,"32% Buy",52.84%,20.91%,286398,25.28,49.54
EGHT,"8X8 Inc",21.95,"88% Buy",59.28%,33.56%,913949,10.3,23.05
EGL,"Engility Holdings Inc",34.28,"64% Buy",63.82%,36.93%,110809,21.19,35.84
EGOV,"Nic Inc",16.25,"40% Buy",53.92%,21.69%,316865,12.65,18.9
EGP,"Eastgroup Properties",92.16,"32% Sell",42.18%,16.12%,232119,77.74,98.17
EGRX,"Eagle Pharmaceutical",81.12,"72% Buy",61.82%,23.98%,189839,45.05,85.66
EHTH,"Ehealth Inc",24.33,"56% Buy",61.72%,31.36%,97784,13.61,28.59
EIG,"Employers Holdings Inc",42.7,"100% Buy",63.55%,14.23%,86219,38.35,50.45
ELY,"Callaway Golf Company",19.06,"32% Buy",50.25%,18.04%,909389,12.42,20.82
ENDP,"Endo Int'l Plc",11.62,"96% Buy",72.20%,51.18%,4814261,5.27,11.85
ENSG,"The Ensign Group In",37.48,"40% Buy",54.29%,22.08%,191807,18.75,40.09
ENTA,"Enanta Pharmaceutica",112.38,Hold,47.38%,44.13%,276763,37.13,127.77
ENVA,"Enova International Inc",37.8,"80% Buy",59.94%,31.36%,287783,11.15,39
EPAY,"Bottomline Tech In",56.33,"80% Buy",72.42%,26.97%,341824,27.18,57.94
ERA,"Era Group Inc",13.41,"72% Buy",55.80%,24.25%,40561,8.1,14
ESE,"Esco Technologies Inc",62.55,"80% Buy",65.08%,17.31%,79026,50.3,66.8
ESIO,"Electro Sci Inds",17.58,"16% Sell",48.76%,43.67%,568257,8.41,27.72
ESND,"Essendant Inc",13.88,"8% Buy",55.56%,18.45%,188738,7.2,14.63
ETH,"Ethan Allen Interiors Inc",23.55,"48% Sell",42.24%,24.95%,166688,21.5,33.13
EVTC,"Evertec Inc",23.85,"100% Buy",72.61%,15.14%,487635,12.6,24.15
EXLS,"Exlservice Holdings",61.4,"88% Buy",60.48%,15.95%,98634,52.52,64.34
EXPO,"Exponent Inc",50.05,"32% Buy",54.38%,22.86%,188827,31.73,52.63
EXPR,"Express Inc",9.69,"72% Buy",52.20%,39.27%,1534406,5.28,11.34
EXTN,"Exterran Corp",26.71,"48% Sell",46.61%,22.98%,97101,23.29,33.69
EXTR,"Extreme Networks",8.84,"8% Buy",50.60%,31.49%,1663964,7.63,15.55
EZPW,"Ezcorp Inc",12.32,"16% Sell",48.82%,43.49%,564565,7.8,15.1
FARO,"Faro Tech Inc",58.45,"64% Buy",60.90%,16.55%,64918,32.25,65.35
FBP,"First Bancorp",8.31,"100% Buy",64.46%,19.97%,1563290,4.48,8.41
FCF,"First Commonwealth Financial Corp",16.4,"100% Buy",59.62%,16.83%,365393,12.06,16.67
FCFS,"First Cash Fin Svcs",93.3,"56% Buy",55.90%,19.06%,210202,57.55,95.4
FCN,"Fti Consulting",67.47,"88% Buy",63.95%,25.92%,247826,31.65,69.25
FCPT,"Four Corners Property Trust In",24.65,"24% Buy",56.76%,15.54%,355165,21.28,26.96
FELE,"Franklin Electric Co",49.2,"88% Buy",66.35%,21.36%,99518,37.6,49.4
FF,"Futurefuel Corp",13.35,"24% Sell",42.93%,22.37%,50211,11.32,16.22
FFBC,"First Finl Bncp [Oh]",30.52,"72% Sell",41.21%,21.13%,304240,22.8,33.7
FFIN,"First Finl Bkshs Inc",58.05,"88% Buy",70.26%,24.49%,216764,37.31,58.42
FIX,"Comfort Systems USA",47.95,"72% Buy",56.10%,14.39%,161372,31.9,48.95
FLOW,"SPX Flow Inc",45.01,Hold,52.50%,27.23%,206168,31.1,54.92
FMBI,"First Midwest Bncp",26.08,"8% Buy",49.89%,18.03%,392298,20.5,27.4
FN,Fabrinet,39.23,"72% Buy",59.51%,21.28%,282318,24.02,47.02
FNSR,"Finisar Corp",16.64,"40% Sell",40.14%,32.31%,2188352,14.25,28.84
FORM,"Formfactor Inc",13.75,"16% Sell",49.02%,44.75%,574685,11.1,18.65
FORR,"Forrester Resrch",43.65,"32% Buy",53.51%,17.45%,29612,36.95,47.75
FOSL,"Fossil Group",26.65,"24% Buy",52.15%,54.92%,1347816,5.5,32.17
FOXF,"Fox Factory Cp",50.9,"48% Buy",66.39%,28.18%,244313,33.2,53.95
FRAN,"Francesca's Holdings",7.59,"56% Buy",55.82%,42.50%,934116,4.51,9.76
FRGI,"Fiesta Restaurant Gp",29.95,"64% Buy",63.50%,28.12%,241259,15.5,30.88
FSB,"Franklin Financial Network Inc",37.05,"8% Buy",49.70%,20.76%,120483,30.3,40.3
FSP,"Franklin Street Properties",8.6,"16% Buy",53.93%,24.72%,305058,7.08,11
FSS,"Federal Signal Corp",24.06,"56% Buy",54.53%,13.90%,175424,17.95,24.86
FTD,"Ftd Companies",3.42,"100% Sell",28.30%,88.00%,256344,3.36,20.47
FTK,"Flotek Industries",3.07,"48% Sell",41.13%,28.06%,525538,2.81,8.64
FTR,"Frontier Commun Cp",4.84,"88% Sell",32.82%,65.50%,3572666,4.55,18.21
FUL,"H. B. Fuller Company",55.67,"56% Buy",55.40%,20.06%,401617,46.62,58.74
FWRD,"Foward Air Corp",57.77,"48% Sell",44.33%,25.28%,135217,49.88,64.8
GBCI,"Glacier Bancorp Inc",44.03,"100% Buy",69.85%,27.88%,416915,31.38,44.55
GBX,"Greenbrier Companies",57.45,"96% Buy",66.72%,49.04%,732726,41.95,58.7
GCI,"Gannett Co. Inc",10.3,Hold,47.97%,24.45%,1037897,7.94,12.38
GCO,"Genesco Inc",39.85,"40% Sell",46.19%,35.14%,243449,20.9,45.9
GDOT,"Green Dot Corp",82.18,"96% Buy",66.34%,25.17%,297725,38.96,83.47
GEOS,"Geospace Technologie",14.29,"56% Buy",56.77%,33.41%,77319,9.18,18.71
GES,"Guess Inc",22.08,Hold,48.39%,31.38%,600385,11.98,26.15
GFF,"Griffon Corp",17.9,"64% Sell",39.69%,21.15%,177683,17,24.5
GHL,"Greenhill & Co. Inc",33.15,"100% Buy",77.65%,22.25%,353427,13.8,33.25
GIFI,"Gulf Island Fab",9.25,"32% Sell",45.02%,28.63%,58467,6.9,13.95
GIII,"G-III Apparel Gp I",46.31,"72% Buy",57.37%,26.12%,463801,22.66,51.2
GLT,Glatfelter,20.41,"80% Buy",62.74%,13.02%,125516,15.76,23.85
GME,"Gamestop Corp",14.78,"40% Buy",51.63%,37.16%,2561485,12.2,22.37
GNBC,"Green Bancorp",24.6,"48% Buy",66.15%,36.53%,260281,19.5,25.15
GNL,"Global Net Lease Inc",20.84,"56% Buy",60.13%,15.94%,354963,15.55,22.42
GOV,"Government Properties Income Trust",15.69,"16% Buy",55.42%,25.36%,960284,11.87,19.6
GPI,"Group 1 Automotive",67,"56% Sell",46.62%,41.74%,282544,51.62,84.47
GPRE,"Green Plains Inc",15.77,"72% Sell",33.36%,40.43%,737130,15.25,21.9
GTLS,"Chart Industries In",75.12,"96% Buy",66.80%,49.32%,347241,32.54,80.31
GTY,"Getty Realty Corp",28.36,"72% Buy",61.98%,10.68%,109208,22.68,29.89
GWB,"Great Western Bancorp Inc",41.94,"16% Sell",46.17%,14.39%,202419,33.27,46.03
HA,"Hawaiian Hldgs Inc",36.4,"64% Sell",45.70%,25.15%,512627,32.4,45.4
HAFC,"Hanmi Financial Cp",27.25,"96% Sell",34.59%,17.15%,161797,25.45,33.1
HAYN,"Haynes Intl Inc",40.9,"32% Buy",59.43%,21.00%,46164,28.97,45.14
HCI,"Homeowners Choice",41.96,"24% Buy",51.05%,15.26%,50420,27.11,46.1
HF,"HFF Inc",36.39,"56% Buy",55.77%,18.90%,224314,32.99,51.74
HI,"Hillenbrand Inc",49.25,"72% Buy",59.96%,10.87%,164605,34.65,50.15
HIBB,"Hibbett Sports Inc",23.3,"64% Sell",45.34%,29.92%,401063,9.4,29.5
HLIT,"Harmonic Inc",4.38,"72% Buy",55.01%,35.97%,207897,2.8,4.6
HLX,"Helix Energy Solutions Group",8.99,"96% Buy",66.09%,35.68%,1621304,5.44,9.58
HMN,"Horace Mann Educators Corp",44.45,"16% Sell",45.13%,19.29%,110189,33.85,47.65
HMST,"Homestreet Inc",29.98,"88% Buy",64.92%,20.68%,136752,24,32.6
HMSY,"Hms Hldgs Cp",23.99,"72% Buy",62.48%,20.61%,435179,11.01,24.74
HOPE,"Hope Bancorp Inc",17.49,"88% Sell",44.33%,24.23%,735262,16.75,19.86
HPR,"Highpoint Resources Corp.",7.02,"80% Buy",62.58%,30.25%,1309213,2.66,7.6
HQY,Healthequity,79.78,"48% Buy",54.29%,27.71%,393786,40.21,83.34
HSC,"Harsco Corp",24.1,"48% Buy",55.21%,34.06%,432344,15.05,26.75
HSII,"Heidrick & Struggl",34.55,"72% Sell",42.23%,25.59%,93873,17.9,39.73
HSKA,"Heska Corp",106.99,"72% Buy",55.34%,26.21%,32858,56.59,115
HSTM,"Healthstream Inc",27.31,"8% Sell",43.69%,39.39%,178321,21.15,30.89
HT,"Hersha Hospitality Trust",22.15,"56% Buy",58.91%,16.84%,338624,16.6,22.57
HTLD,"Heartland Express",19.82,"88% Buy",54.24%,47.28%,593658,17.38,25.22
HUBG,"Hub Group Inc A",46.65,"64% Sell",38.43%,34.94%,244285,33.17,54.46
HVT,"Haverty Furniture Companies",20.5,"32% Sell",41.05%,17.51%,97549,17.7,27.23
HWKN,"Hawkins Inc",37.75,"88% Buy",58.98%,23.24%,24687,30.55,46.55
HZO,"Marinemax Inc",20.35,"32% Sell",44.89%,32.48%,249933,14.1,25.05
IBP,"Installed Building Products I",54.85,"72% Sell",42.12%,33.56%,162771,51.2,79.4
IIIN,"Insteel Industries",42.75,"100% Buy",80.09%,61.56%,133482,23.2,43.78
IIVI,"I I V I Inc",44.95,"16% Buy",52.00%,34.54%,453396,34.05,53.08
INDB,"Independent Bk Corp",90.15,"100% Buy",74.21%,31.40%,91425,65.25,95
INGN,"Inogen Inc",202.19,"48% Buy",57.94%,33.65%,185062,89.01,214.99
INN,"Summit Hotel Properties",14.04,"40% Sell",42.94%,16.09%,521185,12.77,18.08
INTL,"Intl Fcstone Inc",54.96,"96% Buy",64.59%,18.82%,61190,33.11,55.72
INVA,"Innoviva Inc",13.93,"88% Sell",43.09%,24.64%,745953,11.47,17.99
IOSP,"Innospec Inc",79.1,"8% Buy",49.80%,18.66%,78928,54.1,83.2
IPAR,"Inter Parfums Inc",57.4,"100% Buy",68.25%,15.47%,62421,37.15,57.4
IPHS,"Innophos Hldngs Inc",49.15,"40% Buy",56.13%,10.59%,52354,38.66,51.34
IRBT,"Irobot Corp",71.18,"24% Sell",42.83%,34.89%,701226,55.77,109.78
IRDM,"Iridium Comm Inc",17.95,"72% Buy",63.17%,27.78%,908309,9.68,18.95
IRT,"Independence Realty Trust Inc",10,"16% Buy",49.50%,11.78%,500452,8.26,10.63
ITG,"Investment Technology Group",22.64,"80% Buy",60.83%,15.55%,154413,17.63,23.96
