Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ALGT,"Allegiant Travel Com",139.7,-5.05,-3.49%,145.35,138.7,230049,"16:01 ET"
ALRM,Alarm.Com,43.54,-0.86,-1.94%,44.69,43.21,282892,"16:01 ET"
AMAG,"Amag Pharmaceuticals",21.25,-0.35,-1.62%,21.85,21.05,475691,"16:01 ET"
AMBC,"Ambac Financial Grp",20.37,-0.09,-0.44%,20.84,20.29,189298,"16:03 ET"
AMED,"Amedisys Inc",93.95,-2.34,-2.43%,97.5,93.74,249286,"16:01 ET"
AMN,"Amn Healthcare Services Inc",60.6,-0.4,-0.66%,61.65,60.25,384662,"16:04 ET"
AMPH,"Amphastar Pharma",17.17,0.04,+0.23%,17.27,16.89,114053,"16:01 ET"
AMSF,"Amerisafe Inc",62.35,0.15,+0.24%,62.7,62.05,21580,"16:01 ET"
AMWD,"Amer Woodmark Cp",83.3,-3.15,-3.64%,87.2,83,186587,"16:01 ET"
ANDE,"Andersons Inc",34.8,-0.25,-0.71%,35.25,34.72,56309,"16:01 ET"
ANF,"Abercrombie & Fitch Company",24.4,-1.62,-6.23%,26.5,24.1,2429468,"16:04 ET"
ANGO,"Angiodynamics Inc",21.39,-0.28,-1.29%,21.77,21.25,196789,"16:01 ET"
ANIK,"Anika Therapeutics",34.34,-0.61,-1.75%,35.29,33.91,180452,"16:02 ET"
ANIP,"ANI Pharma Inc",71.14,0.86,+1.22%,71.18,70,56379,"16:01 ET"
APEI,"American Pub. Edu.",43.75,-0.4,-0.91%,44.56,42.7,62489,"16:01 ET"
APOG,"Apogee Entrpr Inc",48.53,0.17,+0.35%,48.75,48.2,111621,"16:03 ET"
ARCB,"Arcbest Corp",44.2,-3.35,-7.05%,48.15,44.1,269352,"16:01 ET"
ARI,"Apollo Commercial Real Estate",18.85,0.01,+0.05%,18.87,18.74,834893,"16:04 ET"
AROC,"Archrock Inc",12.6,-0.1,-0.79%,12.82,12.52,392760,"16:04 ET"
ARR,"Armour Residential R",22.94,0.01,+0.04%,23,22.82,308116,"16:03 ET"
ASGN,"On Assignment",83.83,-1.22,-1.43%,85.91,83.03,271117,"16:03 ET"
ASIX,"Advansix Inc",38.99,0.3,+0.78%,39.51,38.77,114798,"16:03 ET"
ASNA,"Ascena Retail Grp",3.55,-0.08,-2.20%,3.78,3.46,1551240,"16:01 ET"
ASTE,"Astec Inds Inc",48.25,-12.55,-20.64%,57.26,47.72,1159211,"16:01 ET"
ATNI,"Atn International",54.05,-0.42,-0.77%,54.85,53.59,25054,"16:01 ET"
ATU,"Actuant Corp",27.6,0,unch,27.95,27.5,271848,"16:04 ET"
AVA,"Avista Corp",50.28,-0.07,-0.14%,50.42,50.2,292692,"16:04 ET"
AVAV,"Aerovironment Inc",73.35,-1.23,-1.65%,76.09,72.81,272195,"16:01 ET"
AVD,"American Vanguard Corp",21,0.25,+1.20%,21.25,20.8,46518,"16:04 ET"
AVP,"Avon Products",1.47,0.01,+0.68%,1.48,1.44,1483134,"16:04 ET"
AWR,"American States Water Company",60.17,0.15,+0.25%,60.28,59.33,105462,"16:04 ET"
AXE,"Anixter International Inc",71.6,-0.9,-1.24%,73.35,71.6,176831,"16:04 ET"
AXL,"American Axle & Manufacturing",15.98,0.09,+0.57%,16.32,15.84,612922,"16:04 ET"
AZZ,"Azz Inc",54.85,0.05,+0.09%,55.4,54.65,92590,"16:03 ET"
B,"Barnes Group",61.59,0.34,+0.56%,62.03,61.26,120821,"16:04 ET"
BABY,"Natus Medical Inc",31.83,-1.08,-3.27%,32.95,31.4,337224,"16:01 ET"
BANC,"First Pactrust Bancorp",19.1,-0.3,-1.55%,19.35,18.95,245939,"16:04 ET"
BANR,"Banner Corp",62.07,-0.43,-0.69%,62.6,61.59,51063,"16:03 ET"
BCC,"Boise Cascade L.L.C.",43.3,-0.1,-0.23%,43.33,42.65,283616,"16:04 ET"
BCOR,"Blucora Inc",36.95,-0.2,-0.54%,38.5,36.55,134206,"16:01 ET"
BCPC,"Balchem Cp",98.9,-0.29,-0.29%,100.04,98.15,39005,"16:01 ET"
BEAT,"Biotelemetry Inc",47.6,-3.2,-6.30%,51,46.8,404000,"16:01 ET"
BEL,"Belmond Ltd",11.25,-0.05,-0.44%,11.4,11.1,371549,"16:04 ET"
BELFB,"Bel Fuse Inc Cl B",22.7,-0.15,-0.66%,23,22.55,4738,"16:01 ET"
BFS,"Saul Centers",52.98,-0.32,-0.60%,53.68,52.89,35404,"16:03 ET"
BGFV,"Big 5 Sporting",6.38,-0.22,-3.41%,6.65,6.35,183035,"16:01 ET"
BGG,"Briggs & Stratton Corp",16.59,0.26,+1.59%,16.68,16.34,273171,"16:03 ET"
BGS,"B&G Foods Holdings",30.45,-0.3,-0.98%,30.85,30.4,367245,"16:03 ET"
BHE,"Benchmark Electronics",29.4,-0.2,-0.68%,30.05,29.15,617557,"16:04 ET"
BHLB,"Berkshire Hills Bancorp",41.05,-0.85,-2.03%,41.9,41,196877,"16:03 ET"
BJRI,"Bj's Restaurants Inc",62.25,-1.85,-2.89%,64.25,61.65,264071,"16:01 ET"
BKE,"Buckle Inc",23.6,-0.75,-3.08%,24.77,23.4,319081,"16:03 ET"
BKS,"Barnes & Noble",5.82,0.17,+3.10%,5.85,5.57,1007489,"16:01 ET"
BLD,"Topbuild Corp",77.75,-3.8,-4.66%,81.51,77.67,210795,"16:03 ET"
BMI,"Badger Meter",51.9,-0.65,-1.24%,53.3,51.9,104529,"16:03 ET"
BNED,"Barnes & Noble Education Inc C",5.65,0.37,+7.01%,5.76,5.28,448218,"16:03 ET"
BOFI,"Bofi Holding Inc",41.5,-0.39,-0.93%,42.39,41.12,357594,"16:01 ET"
BPFH,"Boston Pvt Finl Hldg",14.68,-0.02,-0.17%,15.15,14.4,217453,"16:01 ET"
BRC,"Brady Corp",37.05,-0.1,-0.27%,37.45,36.75,252723,"16:03 ET"
BRKL,"Brookline Bancorp",18.8,-0.05,-0.27%,18.95,18.67,138932,"16:02 ET"
BRKS,"Brooks Automation",30.64,-0.92,-2.92%,32.18,30.62,350759,"16:02 ET"
BRS,"Bristow Group Inc",14.76,0.09,+0.61%,14.96,14.66,221081,"16:03 ET"
CACI,"Caci International",175.6,-2.85,-1.60%,179.3,174.75,65208,"16:03 ET"
CAL,"Caleres Inc",34.98,-0.93,-2.59%,36.44,34.8,379719,"16:03 ET"
CALM,"Cal-Maine Foods In",44.97,0.02,+0.06%,45.3,44.5,440163,"16:01 ET"
CAMP,"Calamp Corp",22.95,-0.2,-0.86%,23.31,22.65,272561,"16:01 ET"
CASH,"Meta Financial Grp",97,-1.5,-1.52%,100,96,28720,"16:01 ET"
CATM,"Cardtronics Inc",26.08,-0.61,-2.29%,26.91,25.93,131500,"16:01 ET"
CATO,"Cato Corp",26,-0.32,-1.22%,26.75,25.79,242980,"16:03 ET"
CBB,"Cincinnati Bell Inc",13.4,0.1,+0.75%,13.6,12.9,328433,"16:01 ET"
CBL,"Cbl & Associates Properties",5.27,-0.09,-1.68%,5.38,5.22,1922389,"16:03 ET"
CBM,"Cambrex Corp",60.25,2.2,+3.79%,61.3,58.65,656301,"16:03 ET"
CBU,"Community Bank System",64.61,-0.32,-0.49%,65.36,63.97,270072,"16:01 ET"
CCMP,"Cabot Microelectron",118,-0.57,-0.48%,121,116.51,167169,"16:01 ET"
CCOI,"Cogent Comm Hldgs",52.2,-0.45,-0.85%,53.05,51.8,124172,"16:01 ET"
CCRN,"Cross Ctry Hlthcr",11.76,-0.1,-0.84%,12,11.69,83598,"16:01 ET"
CDR,"Cedar Shopping Centers Inc",4.85,-0.1,-2.02%,4.95,4.84,244292,"16:04 ET"
CECO,"Career Education",18.28,-0.17,-0.92%,18.7,18,326869,"16:01 ET"
CEIX,"Consol Energy Inc",41.31,-0.08,-0.19%,42.51,41.15,236848,"16:01 ET"
CENT,"Central Garden",42.58,-0.69,-1.59%,43.32,42.41,31020,"16:01 ET"
CENTA,"Central Garden & Pet",39.62,-0.59,-1.47%,40.23,39.45,57947,"16:01 ET"
CENX,"Century Aluminum C",13.23,-0.16,-1.19%,13.75,13.17,1426767,"16:03 ET"
CEVA,"Ceva Inc",31.7,-0.65,-2.01%,32.9,31.65,55277,"16:01 ET"
CHCO,"City Holding Co",80.44,-0.37,-0.46%,81.05,79.73,45136,"16:02 ET"
CHCT,"Community Healthcare Trust Inc",29.94,-0.66,-2.16%,30.66,29.89,168141,"16:04 ET"
CHS,"Chico's Fas",8.62,-0.39,-4.33%,9.19,8.6,2843435,"16:04 ET"
CHSP,"Chesapeake Lodging Trust",32.28,-0.47,-1.44%,32.84,32.28,291138,"16:04 ET"
CHUY,"Chuy's Holdings Inc",32.5,-1.25,-3.70%,33.9,32.15,69752,"16:01 ET"
CIR,"Circor International",39.62,0.25,+0.64%,40.23,39.35,212637,"16:04 ET"
CJ,"C&J Energy Services Inc",21.57,0.2,+0.94%,21.96,21.39,1065243,"16:03 ET"
CKH,"Seacor Smit Inc",54.38,0.43,+0.80%,55.1,53.93,164871,"16:04 ET"
CLD,"Cloud Peak Energy Inc",3.03,-0.21,-6.48%,3.28,3.01,908749,"16:04 ET"
CLDT,"Chatham Lodging Trust [Reit]",21.92,-0.16,-0.72%,22.18,21.84,245147,"16:04 ET"
CLW,"Clearwater Paper Corp",22.8,-0.35,-1.51%,23.2,22.7,166020,"16:04 ET"
CMO,"Capstead Mortgage Corp",8.58,-0.05,-0.58%,8.65,8.55,533902,"16:04 ET"
CMTL,"Comtech Telecom Co",33,-0.47,-1.40%,34.1,32.99,81683,"16:01 ET"
CNMD,"C O N M E D Cp",74.18,-0.5,-0.67%,75.1,73.34,108393,"16:01 ET"
CNSL,"Consolidated Communications Holdings Inc",12.92,0.45,+3.61%,12.93,12.43,592300,"16:04 ET"
COHU,"Cohu Inc",25.19,-0.35,-1.37%,25.95,25.14,171082,"16:01 ET"
COKE,"Coca Cola Bot Cons",138.46,-0.93,-0.67%,140.05,136.6,29353,"16:03 ET"
COLB,"Columbia Banking Sys",42.37,-0.33,-0.77%,42.82,42,138490,"16:01 ET"
CORE,"Core Mark Holding",23.9,-0.3,-1.24%,24.23,23.71,159213,"16:01 ET"
CORT,"Corcept Therapeutics",12.97,-0.43,-3.21%,13.63,12.75,935169,"16:01 ET"
CPF,"Central Pacific Financial Co",29,-0.3,-1.02%,29.46,28.93,71691,"16:04 ET"
CPLA,"Capella Education Co",104.35,-0.95,-0.90%,105.9,103.85,37630,"16:01 ET"
CPS,"Cooper Std Hldg Inc",134.5,0.65,+0.49%,135.66,132.65,114844,"16:04 ET"
CPSI,"Computer Programs",34.1,-0.2,-0.58%,34.45,33.9,85933,"16:01 ET"
CRAY,"Cray Inc",26.38,0.77,+3.03%,26.4,25.65,201741,"16:01 ET"
CROX,"Crocs Inc",17.13,-0.22,-1.27%,17.51,16.92,705549,"16:01 ET"
CRR,"Carbo Ceramics",9.69,0.15,+1.57%,9.8,9.21,274580,"16:04 ET"
CRVL,"Corvel Cp",55.35,-1.25,-2.21%,56.8,55.35,8221,"16:01 ET"
CRY,Cryolife,30.25,-0.45,-1.47%,30.9,30.25,85329,"16:04 ET"
CRZO,"Carrizo Oil & Gas",28.53,0.11,+0.39%,28.87,28.24,1695809,"16:01 ET"
CSGS,"C S G Sys Intl",40.75,-0.32,-0.78%,41.26,40.26,76528,"16:01 ET"
CTB,"Cooper Tire & Rubber Company",25.55,0,unch,26.05,25.55,436578,"16:04 ET"
CTRE,"Caretrust REIT Inc",16.71,-0.2,-1.18%,16.96,16.66,379241,"16:01 ET"
CTRL,"Control4 Corp",24.43,-0.7,-2.80%,25.42,24.41,155557,"16:01 ET"
CTS,"Cts Corp",36,-1,-2.70%,37.2,35.9,206163,"16:03 ET"
CUB,"Cubic Corp",68.6,-0.15,-0.22%,69.55,68.2,66091,"16:03 ET"
CUBI,"Customers Bancorp",28.73,-0.15,-0.52%,29.06,28.63,82526,"16:04 ET"
CUTR,"Cutera Inc",42.7,-1.45,-3.28%,44.85,42.55,205849,"16:01 ET"
CVBF,"Cvb Financial Corp",23.55,-0.1,-0.42%,23.71,23.34,210627,"16:01 ET"
CVCO,"Cavco Inds Inc",214.15,-5.65,-2.57%,220.95,210.3,36745,"16:01 ET"
CVGW,"Calavo Growers Inc",94.45,-0.5,-0.53%,95.65,93.05,96720,"16:01 ET"
CWT,"California Water Service Group Holding",41.2,0.05,+0.12%,41.35,40.65,149610,"16:04 ET"
CYH,"Community Health Systems",3.05,-0.04,-1.29%,3.14,2.98,2750742,"16:04 ET"
CYTK,Cytokinetics,8.02,-0.48,-5.59%,8.6,7.97,191729,"16:01 ET"
DAKT,"Daktronics Inc",8.43,0.06,+0.72%,8.55,8.37,71921,"16:01 ET"
DAR,"Darling International Inc",19.88,-0.16,-0.80%,20.25,19.8,1067660,"16:02 ET"
DBD,"Diebold Nixdorf Inc",11.4,-0.3,-2.56%,11.85,11.35,738935,"16:03 ET"
DCOM,"Dime Community Bncsh",20.2,-0.05,-0.25%,20.4,20.05,74904,"16:01 ET"
DDD,"3D Systems Corp",13.71,-1.74,-11.26%,15.64,13.58,3974500,"16:02 ET"
DEA,"Easterly Government Properties",19.25,0,-0.03%,19.3,18.96,1062563,"16:02 ET"
DEPO,"Depomed Inc",8.24,-0.02,-0.24%,8.4,8.19,603093,"16:03 ET"
DF,"Dean Foods Company",9.92,-0.27,-2.65%,10.13,9.76,1524947,"16:04 ET"
DFIN,"Donnelly Financial Solutions Inc",20.83,-0.12,-0.57%,21.21,20.69,205169,"16:03 ET"
DGII,"Digi Intl Inc",13.15,-0.5,-3.66%,13.75,13.15,71556,"16:01 ET"
DIN,"Dineequity Inc",68.17,-2.8,-3.95%,71.81,68.08,319391,"16:03 ET"
DIOD,"Diodes Inc",38.37,0.36,+0.95%,38.7,38.1,349940,"16:01 ET"
DNR,"Denbury Resources",4.56,0.07,+1.56%,4.72,4.51,9608716,"16:03 ET"
DORM,"Dorman Products Inc",71.36,-1.3,-1.79%,73.42,70.89,129545,"16:01 ET"
DPLO,"Diplomat Pharmacy Inc",21.3,-1.07,-4.78%,22.31,21.05,1163637,"16:03 ET"
DRH,"Diamondrock Hospitality Company",12.09,-0.27,-2.18%,12.38,12.07,1588971,"16:04 ET"
DSPG,"D S P Group Inc",13.07,-0.03,-0.19%,13.25,12.95,30866,"16:01 ET"
DSW,"DSW Inc",26.98,-0.61,-2.21%,27.95,26.81,760132,"16:02 ET"
DXPE,"Dxp Enterprise",43.18,-0.87,-1.98%,44.88,43.03,35685,"16:01 ET"
EBIX,"Ebix Inc",83.05,-2.1,-2.47%,85.4,82.4,71696,"16:01 ET"
EBS,"Emergent Biosolutions",53.99,-0.2,-0.37%,54.68,53.75,211591,"16:03 ET"
ECHO,"Echo Global Logistic",30.7,-0.65,-2.07%,32,30.35,318698,"16:01 ET"
ECOL,"US Ecology Inc",65.53,0.18,+0.27%,65.7,64.93,45320,"16:01 ET"
ECPG,"Encore Capital Grp",36.8,0.3,+0.82%,36.85,36.25,423822,"16:01 ET"
EE,"El Paso Electric Company",61,0.25,+0.41%,61.1,60.2,339129,"16:03 ET"
EFII,"Elec Imaging Inc",34.2,-0.68,-1.95%,35.05,33.79,211566,"16:01 ET"
EGHT,"8X8 Inc",21.95,-0.3,-1.35%,22.35,21.7,1276280,"16:03 ET"
EGL,"Engility Holdings Inc",34.28,-0.22,-0.64%,35.14,34.08,64483,"16:03 ET"
EGOV,"Nic Inc",16.25,-0.05,-0.31%,16.35,15.95,224407,"16:01 ET"
EGP,"Eastgroup Properties",92.16,-0.38,-0.41%,92.8,91.59,209073,"16:03 ET"
EGRX,"Eagle Pharmaceutical",81.12,-0.81,-0.99%,83.35,80.7,159976,"16:01 ET"
EHTH,"Ehealth Inc",24.33,0.26,+1.08%,24.36,23.75,147172,"16:01 ET"
EIG,"Employers Holdings Inc",42.7,0.65,+1.55%,42.85,42.05,70689,"16:03 ET"
ELY,"Callaway Golf Company",19.06,-0.29,-1.50%,19.51,18.91,1253875,"16:03 ET"
ENDP,"Endo Int'l Plc",11.62,0.06,+0.52%,11.75,11.47,2078228,"16:01 ET"
ENSG,"The Ensign Group In",37.48,-0.54,-1.42%,38.1,37.05,90842,"16:01 ET"
ENTA,"Enanta Pharmaceutica",112.38,-3.22,-2.79%,118.6,111.37,226261,"16:01 ET"
ENVA,"Enova International Inc",37.8,-0.5,-1.31%,38.75,37.35,275054,"16:03 ET"
EPAY,"Bottomline Tech In",56.33,-0.28,-0.50%,57.94,55.72,274772,"16:01 ET"
ERA,"Era Group Inc",13.41,-0.09,-0.67%,13.63,13.39,22413,"16:03 ET"
ESE,"Esco Technologies Inc",62.55,0.3,+0.48%,63.4,62.2,71330,"16:03 ET"
ESIO,"Electro Sci Inds",17.58,-0.17,-0.96%,18.23,17.36,312433,"16:02 ET"
ESND,"Essendant Inc",13.88,-0.32,-2.25%,14.35,13.85,94561,"16:01 ET"
ETH,"Ethan Allen Interiors Inc",23.55,-0.65,-2.69%,24.3,23.5,324354,"16:03 ET"
EVTC,"Evertec Inc",23.85,0.6,+2.58%,24.15,23.45,1127595,"16:04 ET"
EXLS,"Exlservice Holdings",61.4,-0.96,-1.54%,62.5,61.19,83171,"16:03 ET"
EXPO,"Exponent Inc",50.05,0.55,+1.11%,50.2,49.55,180748,"16:01 ET"
EXPR,"Express Inc",9.69,0.01,+0.10%,10,9.6,1234311,"16:03 ET"
EXTN,"Exterran Corp",26.71,-0.09,-0.34%,27.22,26.68,52616,"16:03 ET"
EXTR,"Extreme Networks",8.84,-0.01,-0.11%,9.03,8.75,763371,"16:01 ET"
EZPW,"Ezcorp Inc",12.32,0.07,+0.61%,12.43,12.1,441297,"16:01 ET"
FARO,"Faro Tech Inc",58.45,0.35,+0.60%,58.6,57.7,64162,"16:01 ET"
FBP,"First Bancorp",8.31,0.01,+0.12%,8.37,8.19,1772306,"16:03 ET"
FCF,"First Commonwealth Financial Corp",16.4,-0.2,-1.20%,16.59,16.31,299254,"16:03 ET"
FCFS,"First Cash Fin Svcs",93.3,-0.5,-0.53%,94.15,92.55,154338,"16:03 ET"
FCN,"Fti Consulting",67.47,0.05,+0.07%,68.06,67.04,167116,"16:03 ET"
FCPT,"Four Corners Property Trust In",24.65,-0.04,-0.16%,24.75,24.43,290199,"16:03 ET"
FELE,"Franklin Electric Co",49.2,2.3,+4.90%,49.4,45.7,251164,"16:02 ET"
FF,"Futurefuel Corp",13.35,-0.13,-0.96%,13.57,13.32,28828,"16:03 ET"
FFBC,"First Finl Bncp [Oh]",30.52,-0.88,-2.79%,31.35,30.25,451390,"16:02 ET"
FFIN,"First Finl Bkshs Inc",58.05,0.25,+0.43%,58.42,57.55,370170,"16:04 ET"
FIX,"Comfort Systems USA",47.95,-0.25,-0.52%,48.55,47.6,225847,"16:03 ET"
FLOW,"SPX Flow Inc",45.07,1.26,+2.88%,45.21,44.23,96766,"16:02 ET"
FMBI,"First Midwest Bncp",26.08,-0.47,-1.75%,26.56,26.06,450469,"16:03 ET"
FN,Fabrinet,39.23,-0.75,-1.88%,40.16,38.98,312363,"16:03 ET"
FNSR,"Finisar Corp",16.64,-0.13,-0.78%,17.02,16.54,1566444,"16:02 ET"
FORM,"Formfactor Inc",13.75,-0.3,-2.14%,14.32,13.7,235798,"16:01 ET"
FORR,"Forrester Resrch",43.65,0.3,+0.69%,43.92,43.4,38232,"16:01 ET"
FOSL,"Fossil Group",26.65,-0.37,-1.37%,27.7,26.08,1042718,"16:02 ET"
FOXF,"Fox Factory Cp",50.9,-0.25,-0.49%,51.75,50.55,171466,"16:01 ET"
FRAN,"Francesca's Holdings",7.59,-0.37,-4.65%,8.08,7.51,505314,"16:01 ET"
FRGI,"Fiesta Restaurant Gp",29.95,-0.55,-1.80%,30.88,29.65,105973,"16:01 ET"
FSB,"Franklin Financial Network Inc",37.05,-0.15,-0.40%,37.35,36.6,65655,"16:03 ET"
FSP,"Franklin Street Properties",8.6,0,+0.06%,8.65,8.5,261662,"16:01 ET"
FSS,"Federal Signal Corp",24.06,0.08,+0.33%,24.26,23.8,289985,"16:03 ET"
FTD,"Ftd Companies",3.42,-0.22,-6.04%,3.71,3.36,519689,"16:03 ET"
FTK,"Flotek Industries",3.07,0.02,+0.66%,3.11,3,266163,"16:03 ET"
FTR,"Frontier Commun Cp",4.84,0.22,+4.87%,4.85,4.61,1482022,"16:01 ET"
FUL,"H. B. Fuller Company",55.67,0.41,+0.74%,56.07,55.39,98444,"16:03 ET"
FWRD,"Foward Air Corp",57.77,-2.65,-4.39%,60.54,57.61,77431,"16:02 ET"
GBCI,"Glacier Bancorp Inc",44.03,-0.3,-0.68%,44.55,43.74,340606,"16:01 ET"
GBX,"Greenbrier Companies",57.45,0.1,+0.17%,58.6,57.1,505727,"16:03 ET"
GCI,"Gannett Co. Inc",10.3,0.1,+0.98%,10.37,10.26,701047,"16:03 ET"
GCO,"Genesco Inc",39.85,-0.95,-2.33%,41.4,39.45,163482,"16:03 ET"
GDOT,"Green Dot Corp",82.18,-0.32,-0.38%,83.1,81.3,193403,"16:01 ET"
GEOS,"Geospace Technologie",14.29,-0.19,-1.31%,15.09,14.26,53778,"16:01 ET"
GES,"Guess Inc",22.08,-0.8,-3.50%,23.21,21.95,462499,"16:03 ET"
GFF,"Griffon Corp",17.9,-0.4,-2.19%,18.55,17.83,94658,"16:03 ET"
GHL,"Greenhill & Co. Inc",33.15,1.1,+3.43%,33.25,31.9,527231,"16:03 ET"
GIFI,"Gulf Island Fab",9.25,-0.05,-0.54%,9.4,9.1,48634,"16:01 ET"
GIII,"G-III Apparel Gp I",46.31,-0.48,-1.03%,47.02,45.62,360517,"16:01 ET"
GLT,Glatfelter,20.41,0.12,+0.59%,20.51,20.3,94810,"16:03 ET"
GME,"Gamestop Corp",14.78,-0.11,-0.74%,14.98,14.66,1191690,"16:02 ET"
GNBC,"Green Bancorp",24.6,2.1,+9.33%,25.15,23.6,1602423,"16:01 ET"
GNL,"Global Net Lease Inc",20.84,0,unch,20.9,20.6,306453,"16:03 ET"
GOV,"Government Properties Income Trust",15.69,0.03,+0.16%,15.77,15.59,409177,"16:01 ET"
GPI,"Group 1 Automotive",67,-0.92,-1.35%,68.64,66.55,273273,"16:04 ET"
GPRE,"Green Plains Inc",15.77,0.38,+2.44%,15.8,15.35,525501,"16:01 ET"
GTLS,"Chart Industries In",75.12,-0.11,-0.15%,76.35,74.71,257027,"16:01 ET"
GTY,"Getty Realty Corp",28.36,0.04,+0.14%,28.73,28.34,110657,"16:03 ET"
GWB,"Great Western Bancorp Inc",41.94,0.1,+0.24%,42.01,41.51,288584,"16:03 ET"
HA,"Hawaiian Hldgs Inc",36.4,-1.5,-3.96%,38.15,35.95,852045,"16:01 ET"
HAFC,"Hanmi Financial Cp",27.25,-0.35,-1.27%,27.77,27.15,173434,"16:01 ET"
HAYN,"Haynes Intl Inc",40.9,1.79,+4.58%,41.22,39.39,82176,"16:01 ET"
HCI,"Homeowners Choice",41.96,-0.11,-0.26%,42.22,41.66,18294,"16:03 ET"
HF,"HFF Inc",36.39,-0.52,-1.41%,37.03,36.17,365481,"16:04 ET"
HI,"Hillenbrand Inc",49.25,-0.05,-0.10%,49.75,48.95,254992,"16:03 ET"
HIBB,"Hibbett Sports Inc",23.3,-0.8,-3.32%,24.5,23.2,368858,"16:02 ET"
HLIT,"Harmonic Inc",4.38,-0.07,-1.69%,4.4,4.3,203345,"16:01 ET"
HLX,"Helix Energy Solutions Group",8.99,0.24,+2.74%,9.58,8.77,2160779,"16:04 ET"
HMN,"Horace Mann Educators Corp",44.45,-0.25,-0.56%,45,44.28,73584,"16:03 ET"
HMST,"Homestreet Inc",29.98,0.68,+2.30%,31.55,29.9,330334,"16:01 ET"
HMSY,"Hms Hldgs Cp",23.99,-0.34,-1.40%,24.53,23.72,383482,"16:03 ET"
HOPE,"Hope Bancorp Inc",17.49,-0.22,-1.24%,17.8,17.37,723035,"16:03 ET"
HPR,"Highpoint Resources Corp.",7.02,0.18,+2.63%,7.07,6.77,1456358,"16:03 ET"
HQY,Healthequity,79.78,-2.69,-3.26%,83.01,79.2,281224,"16:02 ET"
HSC,"Harsco Corp",24.1,0.5,+2.12%,24.25,23.7,369686,"16:03 ET"
HSII,"Heidrick & Struggl",34.55,-0.65,-1.85%,35.75,33.8,134658,"16:01 ET"
HSKA,"Heska Corp",106.99,-1,-0.93%,108.4,106.01,22050,"16:01 ET"
HSTM,"Healthstream Inc",27.31,-1.85,-6.34%,30.28,26.18,339425,"16:01 ET"
HT,"Hersha Hospitality Trust",22.15,-0.26,-1.16%,22.49,22.03,576071,"16:03 ET"
HTLD,"Heartland Express",19.82,-1.53,-7.17%,21.66,19.4,1173560,"16:02 ET"
HUBG,"Hub Group Inc A",46.65,-3.75,-7.44%,51.1,46.63,464500,"16:01 ET"
HVT,"Haverty Furniture Companies",20.5,-0.45,-2.15%,21.05,20.42,114775,"16:03 ET"
HWKN,"Hawkins Inc",37.75,-0.1,-0.26%,38.6,37.7,15449,"16:01 ET"
