Symbol,Name,Last,"Wtd Alpha","YTD %Chg","1M %Chg","3M %Chg","52W %Chg"
IPHS,"Innophos Hldngs Inc",43.69,-4.30,-6.51%,-12.16%,-7.79%,-1.82%
IRBT,"Irobot Corp",97.3,+54.80,+26.86%,+31.38%,+55.85%,+0.02%
IRDM,"Iridium Comm Inc",20.7,+120.10,+75.42%,+13.42%,+79.22%,+105.97%
IRT,"Independence Realty Trust Inc",10.29,+4.00,+1.98%,+3.11%,+11.97%,+2.90%
ITG,"Investment Technology Group",22.12,+11.50,+14.91%,-1.12%,-2.85%,+10.10%
ITGR,"Integer Holdings Corp",72.15,+64.50,+59.27%,unch,+8.01%,+61.77%
ITRI,"Itron Inc",63.15,-12.40,-7.40%,+2.93%,+8.23%,-11.24%
IVC,"Invacare Corp",15.75,+6.00,-6.53%,-10.51%,-8.16%,+17.10%
IVR,"Invesco Mortgage Capital Inc",16.25,-5.00,-8.86%,+1.12%,+1.75%,-4.64%
JBSS,"John B Sanfilippo",78.48,+31.30,+24.08%,+0.62%,+17.68%,+24.00%
JBT,"John Bean Technologies Corp",110.7,+21.50,-0.09%,+14.54%,+25.80%,+26.73%
JCP,"J.C. Penney Company Inc",1.67,-60.80,-47.15%,-33.20%,-36.02%,-53.61%
JJSF,"J J Snack Foods",145.61,+13.00,-4.10%,-6.30%,+3.49%,+14.96%
JRVR,"James River Gp HD",40.54,+5.30,+1.32%,+0.77%,+9.78%,+0.70%
KALU,"Kaiser Aluminum",107.27,+9.50,+0.39%,-0.80%,+0.54%,+13.25%
KAMN,"Kaman Corp",66.33,+29.80,+12.73%,-2.33%,-8.07%,+36.01%
KELYA,"Kelly Svcs Cl A",24.93,+6.90,-8.58%,+8.77%,+10.51%,+16.66%
KEM,"Kemet Corp",23.76,+41.70,+57.77%,-17.81%,+33.03%,+17.28%
KFY,"Korn/Ferry International",65.1,+95.00,+57.32%,-0.66%,+19.34%,+104.14%
KIRK,"Kirkland's Inc",11.36,+7.60,-5.06%,+0.09%,+9.13%,+38.03%
KLIC,"Kulicke and Soffa",25.33,+28.50,+4.09%,-7.59%,+15.24%,+34.02%
KN,"Knowles Corp",17.34,+23.70,+18.28%,+10.03%,+21.00%,+22.37%
KOP,"Koppers Holdings Inc",34.25,-20.30,-32.71%,-12.29%,-15.12%,-9.99%
KOPN,"Kopin Cp",2.15,-44.90,-32.81%,-30.87%,-35.44%,-42.67%
KRA,"Kraton Performance Polymers Inc",46.28,+24.20,-3.92%,-4.06%,-7.59%,+36.08%
KRG,"Kite Realty Group Trust",17.46,-8.40,-10.92%,+4.99%,+18.45%,-12.44%
KS,"Kapstone Paper and Packaging Corp",34.32,+42.60,+51.26%,-1.32%,-0.35%,+50.79%
KWR,"Quaker Chemical Corp",174.7,+28.80,+15.86%,+7.39%,+12.19%,+31.26%
LABL,"Multi Color Cp",61.4,-23.20,-17.97%,-5.03%,-3.69%,-20.67%
LAD,"Lithia Motors",87.63,-21.30,-22.85%,-8.08%,-9.62%,-14.72%
LCI,"Lannett Co Inc",5.35,-46.30,-76.94%,-56.68%,-66.87%,-65.81%
LCII,"Lci Industries",93.35,-9.00,-28.19%,-4.31%,+1.85%,-1.69%
LDL,"Lydall Inc",45.45,-5.60,-10.44%,+1.00%,+8.60%,-2.57%
LGIH,"LGI Homes Inc",56.25,+10.50,-25.03%,-6.11%,-5.89%,+22.34%
LGND,"Ligand Pharm",239.57,+99.50,+74.96%,+3.32%,+22.86%,+89.74%
LHCG,"LHC Group Inc",94.64,+59.50,+54.51%,+8.64%,+25.62%,+47.16%
LION,"Fidelity Southern Cp",23.97,+8.10,+9.95%,-3.73%,-0.33%,+13.01%
LKSD,"Lsc Communications Inc",11.8,-17.90,-22.11%,-19.56%,-5.37%,-23.58%
LL,"Lumber Liquidators Holdings Inc",17.35,-56.00,-44.73%,-32.15%,-14.62%,-50.74%
LMAT,"Lemaitre Vascular",37.02,+13.20,+16.27%,+0.87%,+7.49%,+9.01%
LMNX,"Luminex Corp",27.24,+40.40,+38.27%,-18.25%,+0.15%,+43.75%
LNN,"Lindsay Corp",92.13,+4.60,+4.46%,-1.58%,-5.70%,+6.79%
LNTH,"Lantheus Holdings",14.5,-20.10,-29.10%,+5.84%,+1.75%,-8.52%
LOCO,"El Pollo Loco",12.5,+17.70,+26.26%,+5.04%,+15.21%,+8.23%
LPSN,"Liveperson Inc",24.95,+114.70,+116.96%,+7.31%,+32.71%,+92.66%
LQDT,"Liquidity Services",7.1,+17.90,+46.39%,+2.90%,+26.79%,+21.37%
LTC,"Ltc Properties",45.77,+2.30,+5.10%,+9.76%,+17.33%,-2.84%
LTXB,"Legacytexas Fnl",44.89,+20.50,+6.35%,+0.81%,+3.17%,+25.22%
LXP,"Lexington Realty Trust",9.22,-2.40,-4.46%,+6.10%,+12.99%,-5.14%
LXU,"Lsb Industries Inc",6.99,+12.40,-20.21%,-6.05%,+27.09%,+10.95%
LZB,"La-Z-Boy Inc",32.4,+29.00,+3.85%,unch,+2.86%,+4.35%
MANT,"Mantech Intl Cp A",63.71,+59.00,+26.94%,+5.92%,+18.44%,+69.04%
MATW,"Matthews Intl Corp",52.4,-11.80,-0.76%,-10.58%,-0.57%,-13.10%
MATX,"Matson Inc",37.15,+50.30,+24.50%,+1.36%,+9.49%,+63.01%
MCRI,"Monarch Casino",47.02,+30.40,+4.91%,-1.76%,+1.01%,+37.77%
MCS,"Marcus Corp",38.35,+61.70,+40.22%,+15.69%,+18.73%,+56.53%
MDC,"M.D.C. Holdings",31.49,+1.20,-1.22%,-1.10%,+3.08%,-1.66%
MDCO,"Medicines Co",39.49,+6.80,+44.44%,-0.78%,+23.52%,+11.24%
MDXG,"Mimedx Group Inc",3.8,-43.50,-69.87%,+1.60%,-48.65%,-77.00%
MED,"Medifast Inc",217.51,+277.20,+211.57%,+27.01%,+63.53%,+289.66%
MEI,"Methode Electronics",39.75,-0.80,-0.87%,+1.53%,-6.36%,+3.65%
MGLN,"Magellan Health",74.05,-8.60,-23.30%,-19.42%,-19.12%,-4.08%
MGPI,"MGP Ingredients Inc",73.72,+13.40,-4.11%,-19.81%,-14.85%,+26.95%
MHLD,"Maiden Holdings Ltd",4.05,-28.40,-38.64%,-50.91%,-44.52%,-43.75%
MHO,"M/I Homes",25.92,-6.00,-24.65%,-4.04%,-9.34%,+3.35%
MINI,"Mobile Mini Inc",43.9,+40.60,+27.25%,-7.68%,-4.98%,+51.64%
MLI,"Mueller Industries",32.51,+12.00,-8.24%,+10.17%,+8.58%,+13.31%
MMSI,"Merit Medical Sys",56.5,+42.50,+30.79%,+1.25%,+5.21%,+38.65%
MNRO,"Monro Muffler Brak",71.45,+57.80,+25.46%,+4.38%,+27.36%,+61.29%
MNTA,"Momenta Pharma",27.2,+90.30,+94.98%,-10.38%,+16.24%,+77.78%
MOG.A,"Moog Inc Cl A",78.72,+0.90,-9.36%,-3.32%,-6.65%,+6.49%
MOV,"Movado Group Inc",49.6,+98.50,+54.04%,+1.12%,+21.57%,+120.94%
MPAA,"Motorcar Parts Amer",25.79,+6.30,+3.20%,+24.53%,+19.34%,+4.24%
MRCY,"Mercury Sys Inc",50.74,+25.50,-1.19%,+23.33%,+42.65%,+10.52%
MRTN,"Marten Transport L",22.75,+32.90,+12.07%,-3.40%,+6.31%,+43.99%
MSTR,"Microstrategy Cl A",140.92,+12.60,+7.33%,+4.16%,+7.74%,+11.90%
MTH,"Meritage Corp",42.05,-5.70,-17.87%,-6.24%,-6.14%,-0.12%
MTRN,"Materion Corp",62.4,+60.80,+28.40%,+11.83%,+10.34%,+68.19%
MTRX,"Matrix Service Co",20.4,+81.60,+14.61%,+6.25%,+9.83%,+108.16%
MTSC,"M T S Systems Cp",51.9,+6.60,-3.35%,-4.33%,-3.84%,+11.02%
MXL,"Maxlinear Inc",18.79,-18.50,-28.88%,+9.12%,-1.42%,-11.74%
MYE,"Myers Industries",21.55,+12.80,+10.51%,+17.76%,+17.44%,+19.06%
MYGN,"Myriad Genetics Inc",41.92,+39.20,+22.06%,-4.10%,+18.42%,+45.56%
MYRG,"MYR Group Inc",34.81,+30.70,-2.57%,-9.25%,-10.07%,+49.78%
NANO,"Nanometrics Inc",41.29,+43.60,+65.69%,+10.49%,+7.39%,+62.05%
NAVG,"Navigators Grp Inc",65.25,+21.70,+33.98%,+10.78%,+11.06%,+18.10%
NBHC,"National Bank Holdings Corp",40.67,+28.70,+25.41%,+5.20%,+7.22%,+27.21%
NBTB,"NBT Bancorp Inc",40.25,+19.80,+9.38%,+0.93%,+5.64%,+21.42%
NCI,"Navigant Consulting",23.73,+53.00,+22.26%,+11.62%,-0.17%,+59.05%
NE,"Noble Corp",5.82,+67.50,+28.76%,-1.02%,-2.68%,+79.63%
NEOG,"Neogen Cp",85.19,+69.60,+38.17%,+3.75%,+14.04%,+74.21%
NEWM,"New Media Investment Group Inc",15.81,+5.70,-5.78%,-15.23%,-8.24%,+17.11%
NFBK,"Northfield Bncrp Del",16.44,+1.20,-3.75%,-3.18%,+1.17%,+4.71%
NGVT,"Ingevity Corp",98.81,+63.70,+40.22%,+9.81%,+17.59%,+76.67%
NLS,"Nautilus Group",14.8,-6.10,+10.86%,+1.37%,-6.62%,-12.17%
NMIH,"Nmi Holdings Cmn A",21.9,+89.00,+28.82%,+11.17%,+28.07%,+92.95%
NP,"Neenah Paper",89.35,+15.50,-1.43%,+1.53%,+9.36%,+16.04%
NPK,"National Presto Industries",135.35,+44.50,+36.10%,+12.89%,+26.61%,+36.44%
NPO,"Enpro Industries",74.91,+2.00,-19.89%,+1.99%,+0.58%,+8.08%
NR,"Newpark Resources",10.05,+26.30,+16.86%,+3.08%,-6.07%,+33.11%
NSA,"National Storage Affiliates Tru",29.04,+28.20,+6.53%,-3.23%,+10.92%,+36.72%
NSIT,"Insight Enterpr",54,+46.10,+41.03%,+7.72%,+19.34%,+38.39%
NSP,"Insperity Inc",112.6,+180.00,+96.34%,+15.19%,+24.49%,+181.50%
NTGR,"Netgear Inc",68.35,+41.50,+16.34%,-9.83%,+13.73%,+50.22%
NTRI,"Nutrisystem Inc",40.1,-13.40,-23.76%,+0.25%,+21.33%,-26.96%
NWBI,"Northwest Bancshares",18.33,+17.20,+9.56%,+2.35%,+8.14%,+18.79%
NWN,"Northwest Natural Gas Company",64.5,+2.00,+8.13%,+0.70%,+10.45%,+0.62%
NX,"Quanex Building Products Corp",17.1,-13.80,-26.92%,-3.93%,-4.20%,-11.17%
NYMT,"New York Mtge Trust",6.37,+4.30,+3.24%,+3.75%,+2.91%,+1.92%
OCLR,"Oclaro Inc",9.1,+11.30,+35.01%,+4.00%,+2.48%,+9.38%
ODP,"Office Depot",3.34,-6.70,-5.65%,+23.25%,+39.17%,-18.93%
OFG,"Oriental Financial Group",16.5,+89.50,+75.53%,+3.77%,+15.79%,+85.39%
OFIX,"Orthofix Intl Nv",53.46,+4.60,-2.27%,-10.93%,-1.78%,+11.37%
OIS,"Oil States International",31.85,+38.10,+12.54%,-4.50%,-16.07%,+49.88%
OMCL,"Omnicell Inc",64.35,+45.60,+32.68%,+16.79%,+39.29%,+29.87%
OMI,"Owens & Minor",16.29,-29.70,-13.72%,-6.65%,-2.98%,-40.98%
ONB,"Old National Bncp",19.85,+21.60,+13.75%,+3.39%,+11.20%,+22.15%
OPB,"Opus Bank",28.55,+19.00,+4.58%,-3.71%,-1.04%,+28.03%
ORIT,"Oritani Financial",16.25,+0.50,-0.91%,-1.22%,+3.50%,+1.56%
ORN,"Orion Group Holdings Inc",8.77,+57.00,+12.01%,-3.41%,+18.04%,+63.31%
OSIS,"O S I Systems Inc",77.74,-0.70,+20.75%,-0.50%,+14.91%,-0.88%
OSPN,"Onespan Inc.",17.7,+32.30,+27.34%,-14.08%,-11.50%,+44.49%
OSUR,"Orasure Tech Inc",16.47,-8.30,-12.67%,-2.72%,+1.23%,-18.71%
OXM,"Oxford Industries",94.24,+55.80,+25.34%,+1.33%,+19.28%,+62.54%
PAHC,"Phibro Anl Htlh A",49.95,+40.00,+49.10%,+5.16%,+10.26%,+25.35%
PARR,"Par Petroleum Corp",17.51,-2.80,-9.18%,+2.40%,-0.17%,+3.67%
PATK,"Patrick Inds Inc",61.75,+23.70,-11.09%,+2.57%,-1.59%,+34.83%
PDCE,"Pdc Energy Inc",51.17,+17.30,-0.72%,-16.20%,-19.75%,+34.52%
PDFS,"Pdf Solutions Inc",9.6,-39.30,-38.85%,-17.95%,-18.02%,-36.59%
PEI,"Pennsylvania Real Estate Investment",10.78,+3.10,-9.34%,+0.28%,+8.78%,+5.27%
PENN,"Penn Natl Gaming Inc",33.82,+52.30,+7.95%,-4.84%,-2.96%,+65.95%
PERY,"Perry Ellis Int",27.56,+24.50,+10.06%,-2.58%,+1.81%,+55.53%
PES,"Pioneer Energy Services Corp",3.15,+62.10,+3.28%,-38.24%,-46.15%,+70.27%
PETS,"Petmed Express Inc",38.48,+2.80,-15.43%,-4.25%,+7.34%,-13.12%
PFBC,"Preferred Bank La",61.78,+7.90,+5.10%,-5.81%,-1.80%,+14.64%
PFS,"Provident Financial Services",25.43,-1.70,-5.71%,-8.72%,-7.16%,+3.63%
PGNX,"Progenics Pharmaceut",7.67,+29.30,+28.91%,-7.14%,+6.09%,+37.70%
PGTI,"Pgt Inc",24.95,+95.80,+48.07%,+15.78%,+22.30%,+93.41%
PJC,"Piper Jaffray Companies",78.4,+28.50,-9.10%,+2.75%,+1.75%,+42.68%
PKE,"Park Electrochemical Corp",21.2,+17.90,+7.89%,-9.63%,+6.91%,+19.03%
PLAB,"Photronics Inc",8.65,+7.60,+1.47%,-2.26%,+8.81%,+14.57%
PLAY,"Dave & Buster's Ente",55.5,+5.00,+0.60%,+13.38%,+45.86%,-7.42%
PLCE,"Children's Place Inc",134.8,+24.30,-7.26%,+7.07%,+5.73%,+34.53%
PLUS,"Eplus Inc",99.8,+29.70,+32.71%,-1.67%,+11.07%,+22.30%
PLXS,"Plexus Cp",61.04,+15.80,+0.53%,-0.05%,+2.12%,+22.69%
PMT,"Pennymac Mortgage Investment Trust",19.8,+19.00,+23.21%,+5.43%,+7.03%,+14.12%
POWI,"Power Integratn",72,+0.30,-2.11%,-5.88%,-0.41%,+4.80%
POWL,"Powell Inds Inc",40.15,+51.00,+40.14%,+14.42%,+15.97%,+43.14%
PPBI,"Pacific Premier Bncp",39.05,+3.40,-2.38%,+4.41%,-6.80%,+10.00%
PRA,"Pro-Assurance Corp",47.45,-8.80,-16.97%,+21.67%,+18.92%,-12.86%
PRAA,"Pra Group Inc",37.85,+21.90,+14.01%,-12.08%,-5.14%,+24.71%
PRFT,"Perficient Inc",27.2,+53.20,+42.63%,+0.55%,+9.77%,+54.37%
PRGS,"Progress Software",38.87,+9.00,-8.69%,-0.66%,+5.42%,+19.53%
PRLB,"Proto Labs Inc",140.65,+91.20,+36.55%,+4.19%,+16.96%,+102.23%
PRSC,"Providence Svc Cp",66.86,+20.40,+12.67%,-6.37%,-10.45%,+30.51%
PSB,"Business Parks",130.95,+2.90,+4.68%,+3.36%,+12.65%,-0.01%
PUMP,"Propetro Holding Corp",17.01,+33.90,-15.62%,+10.03%,-14.95%,+46.01%
PVAC,"Penn Va Corp",80.44,+100.20,+105.68%,-5.75%,+19.85%,+108.66%
QHC,"Quorum Health Corp",3.98,-15.90,-36.22%,-8.92%,-22.11%,-6.57%
QLYS,"Qualys Inc",85.8,+75.00,+44.57%,-11.59%,+11.00%,+90.88%
QNST,"Quinstreet Inc",14.01,+122.30,+67.18%,+1.67%,+12.35%,+201.94%
QSII,"Quality Systems Inc",21.96,+61.60,+61.71%,+8.93%,+48.28%,+39.16%
RAVN,"Raven Industries Inc",39.35,+36.30,+14.56%,-0.88%,+3.15%,+24.13%
RCII,"Rent-A-Center Inc",14.71,+32.20,+32.52%,-0.20%,+45.21%,+17.68%
RECN,"Resources Connect",15.95,+19.50,+3.24%,+11.54%,+1.59%,+30.74%
REGI,"Renewable Energy",24.25,+130.90,+105.51%,+45.21%,+43.07%,+118.47%
REI,"Ring Energy Inc",11.84,-13.60,-14.82%,-11.04%,-26.00%,-2.47%
REX,"Rex American Resources Corp",75.11,-18.80,-9.28%,+1.38%,-1.84%,-18.95%
RGEN,"Repligen Cp",49.63,+32.10,+36.80%,+1.72%,+16.56%,+23.43%
RGNX,"Regenxbio Inc",65.95,+163.90,+98.35%,-13.90%,+35.42%,+230.58%
RGR,"Sturm Ruger & Company",58.95,+20.80,+5.55%,+4.89%,-1.59%,+19.70%
RGS,"Regis Corp",18,+40.30,+17.19%,+1.18%,+5.76%,+78.75%
RH,"Restoration Hardware Holdings",149.7,+108.50,+73.65%,+11.06%,+47.11%,+199.94%
RLI,"Rli Corp",77.74,+45.80,+28.16%,+6.86%,+15.84%,+43.72%
RMAX,"Re/Max Holdings Inc",48.75,-17.20,+0.52%,-12.32%,-8.36%,-16.74%
RMBS,"Rambus Inc",11.64,-15.50,-18.14%,-12.48%,-13.00%,-7.77%
ROCK,"Gibraltar Ind Inc",45.35,+64.30,+37.42%,+15.39%,+17.95%,+68.27%
ROG,"Rogers Corp",131.98,+8.60,-18.49%,+10.83%,+10.83%,+14.59%
ROIC,"Retail Opp Invts Cp",19.54,+1.40,-2.06%,+2.68%,+13.87%,-0.96%
RPT,"Ramco-Gershenson Properties Trust",13.78,+6.80,-6.45%,+8.33%,+20.88%,+5.03%
RRD,"Donnelley [R.R.] & Sons Co",5.21,-42.50,-43.98%,-5.44%,-23.04%,-39.84%
RRGB,"Red Robin Gourm",39.7,-30.50,-29.61%,-20.60%,-34.00%,-33.05%
RTEC,"Rudolph Technologies",26.8,+11.80,+12.13%,-10.82%,-15.72%,+24.65%
RUTH,"Ruth's Hospitality",30.95,+58.30,+42.96%,+2.31%,+16.79%,+55.53%
RWT,"Redwood Trust",16.4,+0.80,+10.66%,-5.37%,-0.43%,-2.09%
RYAM,"Rayonier Advanced Materials Inc",21.14,+49.30,+3.37%,+23.77%,+9.59%,+52.09%
SAFT,"Safety Ins Group Inc",94.6,+33.60,+17.66%,+6.11%,+12.96%,+32.12%
SAH,"Sonic Automotive",22.15,+28.00,+20.05%,+22.04%,+2.07%,+32.63%
SAIA,"Saia Inc",77.85,+37.70,+10.04%,-0.38%,+1.50%,+47.86%
SANM,"Sanmina Corp",30.3,-11.00,-8.18%,-1.78%,+2.02%,-13.92%
SBCF,"Seacoast Banking Cp",30.24,+28.20,+19.95%,-8.09%,-1.27%,+35.00%
SBSI,"Southside Bancshares",35.91,+8.40,+6.62%,+2.34%,+6.05%,+11.49%
SCHL,"Scholastic Cp",41.23,+5.60,+2.79%,-4.54%,-5.76%,+6.70%
SCL,"Stepan Company",88.51,+18.00,+12.08%,+7.23%,+24.38%,+15.52%
SCSC,"Scansource Inc",42.55,+19.00,+18.85%,+2.53%,+11.39%,+15.00%
SCVL,"Shoe Carnival Inc",34.33,+72.50,+28.34%,+8.54%,+31.58%,+117.55%
SEDG,"Solaredge Tech",47,+29.30,+25.17%,-12.40%,-29.27%,+76.03%
SEM,"Select Medical Holdings Corp",19.25,+12.50,+9.07%,-1.03%,+4.62%,+14.93%
SENEA,"Seneca Foods Cp A",31.75,+11.50,+3.25%,+14.00%,+15.66%,+9.86%
SFBS,"Servisfirst Bancs",43.14,+20.20,+3.95%,+3.95%,-0.09%,+28.55%
SFLY,"Shutterfly Inc",74.06,+28.50,+48.86%,-16.60%,-21.71%,+64.61%
SFNC,"Simmons First Natl",30.9,+15.20,+8.23%,-0.96%,-0.64%,+19.88%
SHAK,"Shake Shack Inc",57.18,+73.60,+32.36%,-15.87%,-2.19%,+82.86%
SHLM,"Schulman A Inc",44,+34.80,+18.12%,+2.44%,-0.68%,+48.90%
SHOO,"Steven Maddens Ltd",57.2,+41.60,+22.48%,+3.72%,+12.49%,+39.34%
SIGI,"Selective Ins Group",63.65,+24.30,+8.43%,+9.27%,+13.46%,+26.16%
SJI,"South Jersey Industries",33.02,-2.20,+5.73%,-2.10%,+2.83%,-5.11%
SKYW,"Skywest Inc",61.85,+66.80,+16.48%,+11.44%,+7.19%,+79.28%
SLCA,"U.S. Silica Holdings Inc",22.27,-25.40,-31.60%,-9.14%,-33.34%,-14.67%
SMCI,"Super Micro Computer",18.95,-29.10,-9.44%,-20.21%,-19.87%,-29.16%
SMP,"Standard Motor Products",51.2,+16.60,+14.01%,+5.50%,+16.34%,+15.81%
SMTC,"Semtech Corp",48.5,+34.30,+41.81%,-4.90%,+11.62%,+35.47%
SNBR,"Sleep Number Corporation",31.1,-1.10,-17.27%,-0.86%,+5.78%,+0.29%
SONC,"Sonic Cp",35.08,+38.60,+27.66%,-4.62%,+44.30%,+47.58%
SPOK,"Spok Holdings Inc",15.55,-4.20,-0.64%,+8.36%,+2.64%,-4.31%
SPPI,"Spectrum Pharma Inc",23.14,+41.10,+22.11%,-2.57%,+14.84%,+146.17%
SPSC,"Sps Commerce Inc",94.94,+82.40,+95.39%,+24.38%,+32.47%,+62.01%
SPTN,"Spartannash Company",20.15,-18.10,-24.48%,-19.59%,+10.84%,-16.87%
SPXC,"SPX Corp",34.71,+36.30,+10.58%,-4.38%,-0.52%,+43.79%
SR,"Spire Inc",76.55,+3.20,+1.86%,+6.02%,+9.91%,+0.92%
SRCI,"Src Energy Inc",9.42,+11.10,+10.43%,-14.13%,-26.46%,+22.82%
SRDX,"Surmodics Inc",71.8,+205.60,+156.43%,+18.19%,+47.89%,+186.63%
SSD,"Simpson Manufacturing Company",73.02,+61.60,+27.19%,+16.26%,+16.16%,+73.69%
SSP,"E.W. Scripps Company",14.46,-13.90,-7.49%,+12.09%,+10.38%,-19.67%
SSTK,"Shutterstock Inc",50.81,+50.90,+18.08%,+2.79%,+10.58%,+52.72%
STBA,"S&T Bancorp Inc",45.69,+26.00,+14.77%,+0.29%,+1.53%,+31.48%
STC,"Stewart Information Services Corp",45.15,+22.40,+6.74%,-0.04%,+5.99%,+23.56%
STMP,"Stamps.Com Inc",231.05,+20.50,+22.90%,-14.35%,-6.83%,+9.84%
STRA,"Strayer Education",134.25,+74.50,+49.87%,+11.87%,+29.52%,+73.79%
SUP,"Superior Industries International",22.65,+51.60,+52.53%,+31.69%,+29.43%,+57.84%
SUPN,"Supernus Pharm",44.4,-5.70,+11.42%,-19.09%,-20.86%,+2.78%
SVU,"Supervalu Inc",32.04,+51.70,+48.33%,+55.46%,+97.90%,+42.59%
SWM,"Schweitzer-Mauduit International",40.57,+2.10,-10.56%,-5.37%,-7.82%,+6.76%
SXC,"Suncoke Energy Inc",10.99,+13.70,-8.34%,-17.80%,-16.62%,+27.20%
SXI,"Standex International Corp",109.3,+18.70,+7.31%,+5.20%,+9.79%,+17.15%
SYKE,"Sykes Enterprises",29.33,+8.10,-6.74%,-2.33%,+6.81%,+12.20%
TBI,"Trueblue Inc",29.25,+38.90,+6.36%,+5.98%,+14.26%,+47.73%
TCMD,"Tactile Systems Technology Inc",63.1,+113.00,+117.74%,+13.49%,+37.20%,+86.47%
TG,"Tredegar Corp",21.7,+28.30,+13.02%,-11.61%,-1.36%,+33.13%
TGI,"Triumph Group",21,-23.80,-22.79%,+12.90%,-14.81%,-17.00%
THRM,"Gentherm Inc",49.2,+74.80,+54.96%,+21.18%,+40.57%,+62.91%
TILE,"Interface Inc",23.1,+12.00,-8.15%,-1.49%,+0.87%,+22.55%
TISI,"Team Inc",24.75,+119.90,+66.11%,+12.24%,+18.71%,+130.23%
TIVO,"Tivo Corp",12.5,-30.30,-19.87%,-2.34%,-12.28%,-30.94%
TLRD,"Tailored Brands Inc",21.98,+56.40,+0.69%,-1.83%,-36.10%,+109.13%
TMP,Tompkinstrustco,86.79,+13.90,+6.69%,-4.77%,+2.59%,+17.00%
TMST,"Timken Steel Corp",13.55,-16.20,-10.80%,-23.49%,-27.03%,-6.74%
TNC,"Tennant Company",76.05,+21.20,+4.68%,-3.49%,-1.23%,+20.91%
TPRE,"Third Point Reinsurance Ltd Co",13.3,-7.90,-9.22%,+4.31%,-0.75%,-6.99%
TREX,"Trex Company",81.16,+118.20,+49.76%,+19.32%,+38.05%,+120.81%
TRHC,"Tabula Rasa Healthcare Inc",74.95,+274.20,+167.20%,+11.22%,+45.87%,+321.78%
TRST,"Trustco Bank Corp NY",9.25,+14.90,+0.54%,+2.21%,+5.71%,+18.59%
TTEC,"Teletech Hldgs",25.55,-42.00,-36.52%,-26.05%,-24.85%,-36.05%
TTEK,"Tetra Tech Inc",69.5,+76.40,+44.34%,+15.35%,+30.64%,+71.82%
TTI,"Tetra Technologies",4.94,+122.90,+15.69%,+12.53%,+5.56%,+154.64%
TTMI,"TTM Technologies I",17.98,+26.20,+14.74%,+2.22%,+13.44%,+38.41%
TTS,"Tile Shop Hldgs",8,-13.80,-16.67%,-9.09%,+16.79%,-45.02%
TVPT,"Travelport Worldwide Ltd",18.51,+29.70,+41.62%,-3.49%,+6.81%,+30.91%
TVTY,"Tivity Health",32.65,-5.60,-10.67%,-5.91%,-15.30%,-12.47%
TWI,"Titan International",7.44,-17.50,-42.24%,-27.49%,-35.75%,-12.47%
TYPE,"Monotype Imag. Hold.",21.8,+11.00,-9.54%,+7.92%,+2.83%,+19.45%
UBA,"Urstadt Biddle Properties Inc",22.8,+13.30,+4.88%,+1.56%,+11.76%,+12.26%
UCBI,"United Comm Banks",31.16,+14.10,+10.73%,+1.14%,-6.03%,+20.63%
UCTT,"Ultra Clean Holdings",14.05,-38.20,-39.15%,-11.80%,-14.75%,-39.57%
UEIC,"Universal Elect In",42.85,+0.90,-9.31%,+21.05%,+39.35%,-24.56%
UFCS,"United Fire Group I",51.22,+15.80,+12.37%,-10.08%,-3.50%,+20.83%
UFI,"Unifi Inc",32.99,+0.90,-8.03%,+4.76%,+4.53%,+9.35%
UFPI,"Universal Forest Prd",37.48,+29.70,-0.37%,+2.18%,+6.42%,+42.46%
UHT,"Universal Health Realty Income Trust",73.29,+5.40,-2.42%,+12.98%,+24.20%,-1.61%
UIHC,"United Insurance Hld",21.04,+31.40,+21.97%,+3.59%,-0.71%,+30.04%
UNF,"Unifirst Corp",184.95,+31.50,+12.16%,-1.20%,+5.12%,+35.25%
UNT,"Unit Corp",27.14,+63.20,+23.36%,+5.40%,+19.14%,+69.31%
USCR,"U S Concrete Inc",51.45,-32.70,-38.49%,-1.63%,-8.04%,-33.05%
USPH,"U.S. Physical Therapy",114.25,+99.90,+58.24%,+9.23%,+22.52%,+92.83%
UVE,"Universal Insurance Holdings Inc",44.65,+105.00,+63.25%,+18.59%,+27.75%,+92.46%
UVV,"Universal Corp",60.15,-7.60,+14.57%,-8.45%,+25.18%,+4.52%
VAC,"Marriot Vacations Worldwide Cor",123.27,+3.20,-8.83%,+2.74%,+4.12%,+12.06%
VECO,"Veeco Instrument",10.95,-52.40,-26.26%,-29.13%,-33.13%,-41.13%
VG,"Vonage Holdings",14.48,+81.70,+42.38%,+8.38%,+27.58%,+80.32%
VIAV,"Viavi Solutions",11.01,+15.50,+25.97%,+6.69%,+9.33%,+9.12%
VICR,"Vicor Cp",58.65,+195.80,+180.62%,+15.91%,+45.53%,+239.02%
VIVO,"Meridian Bioscience",15.2,+8.70,+8.57%,-4.10%,+3.40%,+11.36%
VRA,"Vera Bradley",14.74,+39.80,+21.02%,+7.12%,+30.91%,+59.52%
VREX,"Varex Imaging Corp",30.25,-2.60,-24.70%,-20.81%,-19.33%,+4.09%
VRTS,"Virtus Inv Prts",130.15,+19.70,+13.12%,+0.85%,+1.32%,+22.90%
VRTU,"Virtusa Corp",54.54,+50.20,+23.73%,+0.76%,+14.60%,+50.37%
VRTV,"Veritiv Corp",46.95,+66.30,+62.46%,+16.94%,+42.92%,+67.08%
