Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
CEVA,"Ceva Inc",29.35,-0.25,-0.84%,29.7,29.3,119000,08/23/18
CHCO,"City Holding Co",82.37,-0.42,-0.51%,83.06,81.75,36400,08/23/18
CHCT,"Community Healthcare Trust Inc",31.36,-0.02,-0.06%,31.54,31.28,92000,08/23/18
CHS,"Chico's Fas",9.98,-0.02,-0.20%,10.11,9.94,3733000,08/23/18
CHSP,"Chesapeake Lodging Trust",32.61,-0.27,-0.82%,32.96,32.53,96700,08/23/18
CHUY,"Chuy's Holdings Inc",27.25,-0.1,-0.37%,27.42,27.05,76200,08/23/18
CIR,"Circor International",42.81,-0.76,-1.74%,43.49,42.67,115700,08/23/18
CJ,"C&J Energy Services Inc",23.57,-0.67,-2.76%,24.14,23.56,398800,08/23/18
CKH,"Seacor Smit Inc",52.23,0.27,+0.52%,52.33,51.66,70100,08/23/18
CLD,"Cloud Peak Energy Inc",2.45,-0.06,-2.39%,2.52,2.45,300600,08/23/18
CLDT,"Chatham Lodging Trust [Reit]",21.51,-0.26,-1.19%,21.79,21.47,178400,08/23/18
CLW,"Clearwater Paper Corp",30.9,-0.95,-2.98%,31.99,30,312600,08/23/18
CMO,"Capstead Mortgage Corp",8.38,-0.02,-0.24%,8.44,8.37,287800,08/23/18
CMTL,"Comtech Telecom Co",36.07,0.31,+0.87%,36.51,35.72,102600,08/23/18
CNMD,"C O N M E D Cp",77.65,-0.1,-0.13%,78.17,77.54,106000,08/23/18
CNSL,"Consolidated Communications Holdings Inc",12.09,0.03,+0.25%,12.19,11.97,344700,08/23/18
COHU,"Cohu Inc",25.81,-0.28,-1.07%,26.14,25.61,124100,08/23/18
COKE,"Coca Cola Bot Cons",169.51,-2.22,-1.29%,173.45,169.09,83700,08/23/18
COLB,"Columbia Banking Sys",42.54,-0.53,-1.23%,43.04,42.47,192400,08/23/18
CORE,"Core Mark Holding",34.79,0.24,+0.69%,35.24,34.01,641800,08/23/18
CORT,"Corcept Therapeutics",13.39,-0.42,-3.04%,13.87,13.38,1116900,08/23/18
CPF,"Central Pacific Financial Co",29.14,-0.17,-0.58%,29.24,29.03,119200,08/23/18
CPS,"Cooper Std Hldg Inc",139.55,-1.02,-0.73%,140.45,138.29,55000,08/23/18
CPSI,"Computer Programs",27.35,-0.05,-0.18%,27.6,27.3,84200,08/23/18
CRAY,"Cray Inc",21.2,-0.15,-0.70%,21.45,20.9,255500,08/23/18
CROX,"Crocs Inc",20.69,0.22,+1.07%,20.86,20.39,636500,08/23/18
CRR,"Carbo Ceramics",8.62,0.22,+2.62%,8.63,8.33,170800,08/23/18
CRVL,"Corvel Cp",60.3,0.4,+0.67%,60.65,59.3,19200,08/23/18
CRY,Cryolife,34.5,0.3,+0.88%,35.05,34.1,277800,08/23/18
CRZO,"Carrizo Oil & Gas",24.16,0.11,+0.46%,24.55,23.6,1773000,08/23/18
CSGS,"C S G Sys Intl",36.67,-0.57,-1.53%,37.5,36.63,118700,08/23/18
CTB,"Cooper Tire & Rubber Company",29.35,-0.15,-0.51%,29.6,29.2,436000,08/23/18
CTRE,"Caretrust REIT Inc",18.3,-0.06,-0.33%,18.45,18.25,335900,08/23/18
CTRL,"Control4 Corp",36.66,0.35,+0.96%,37.25,36.21,765500,08/23/18
CTS,"Cts Corp",34.75,-0.45,-1.28%,35.5,34.7,61400,08/23/18
CUB,"Cubic Corp",74.35,1,+1.36%,74.55,72.85,90500,08/23/18
CUBI,"Customers Bancorp",25.56,0.01,+0.04%,25.58,25.16,105100,08/23/18
CUTR,"Cutera Inc",33.6,-0.85,-2.47%,35.3,33.6,145600,08/23/18
CVBF,"Cvb Financial Corp",24.65,-0.18,-0.72%,24.87,24.61,697300,08/23/18
CVCO,"Cavco Inds Inc",241.1,1.25,+0.52%,242.05,234.55,41800,08/23/18
CVGW,"Calavo Growers Inc",104.7,0.05,+0.05%,105.55,103.85,106800,08/23/18
CWT,"California Water Service Group Holding",40.95,-0.15,-0.36%,41.25,40.85,153000,08/23/18
CYH,"Community Health Systems",3.55,-0.05,-1.39%,3.62,3.43,1663900,08/23/18
CYTK,Cytokinetics,7.1,-0.3,-4.05%,7.5,7.1,168800,08/23/18
DAKT,"Daktronics Inc",7.48,-0.28,-3.61%,7.81,7.46,468500,08/23/18
DAR,"Darling International Inc",20.31,-0.02,-0.10%,20.35,20.17,647900,08/23/18
DBD,"Diebold Nixdorf Inc",4.55,0.15,+3.41%,4.55,4.35,1650800,08/23/18
DCOM,"Dime Community Bncsh",18.55,-0.05,-0.27%,18.65,18.45,169200,08/23/18
DDD,"3D Systems Corp",20.7,-0.32,-1.52%,21.55,20.54,1797100,08/23/18
DEA,"Easterly Government Properties",19.95,-0.05,-0.25%,20.1,19.9,194600,08/23/18
DF,"Dean Foods Company",7.75,-0.04,-0.51%,7.89,7.7,1492400,08/23/18
DFIN,"Donnelly Financial Solutions Inc",20.44,0.12,+0.59%,20.9,20.19,220600,08/23/18
DGII,"Digi Intl Inc",13.2,0,unch,13.38,13,86600,08/23/18
DIN,"Dineequity Inc",80.2,0.31,+0.39%,81.11,79.62,242400,08/23/18
DIOD,"Diodes Inc",37.24,-0.35,-0.93%,37.72,37.09,469300,08/23/18
DNR,"Denbury Resources",5.06,0.06,+1.20%,5.07,4.76,8735801,08/23/18
DORM,"Dorman Products Inc",79.2,-0.29,-0.36%,79.73,78.92,44100,08/23/18
DPLO,"Diplomat Pharmacy Inc",19.63,0.28,+1.45%,19.66,19.36,564900,08/23/18
DRH,"Diamondrock Hospitality Company",11.72,-0.15,-1.26%,11.91,11.72,1065500,08/23/18
DSPG,"D S P Group Inc",12.85,0.1,+0.78%,12.95,12.7,46800,08/23/18
DSW,"DSW Inc",27.83,0.24,+0.87%,27.92,27.38,1476300,08/23/18
DXPE,"Dxp Enterprise",48.59,0.25,+0.52%,49.06,48.03,85200,08/23/18
EBIX,"Ebix Inc",80.25,2.1,+2.69%,80.9,77.63,392100,08/23/18
EBS,"Emergent Biosolutions",60.43,-0.44,-0.72%,60.99,59.99,149500,08/23/18
ECHO,"Echo Global Logistic",33.05,-0.25,-0.75%,33.35,32.9,261300,08/23/18
ECOL,"US Ecology Inc",72.2,0.2,+0.28%,72.8,71.4,38900,08/23/18
ECPG,"Encore Capital Grp",39.4,-0.7,-1.75%,40.05,39.3,350400,08/23/18
EE,"El Paso Electric Company",62.6,-0.35,-0.56%,63.1,62.4,131800,08/23/18
EFII,"Elec Imaging Inc",34.27,0.22,+0.65%,34.42,33.86,272600,08/23/18
EGHT,"8X8 Inc",22.6,0.05,+0.22%,23.1,22.5,577200,08/23/18
EGL,"Engility Holdings Inc",34.41,-0.42,-1.21%,35.08,34.34,66600,08/23/18
EGOV,"Nic Inc",17.1,0,unch,17.3,17,184800,08/23/18
EGP,"Eastgroup Properties",96.02,-0.23,-0.24%,96.85,95.83,157600,08/23/18
EGRX,"Eagle Pharmaceutical",80.79,-0.8,-0.98%,81.75,79.9,80700,08/23/18
EHTH,"Ehealth Inc",29.54,-0.17,-0.57%,29.95,28.78,122700,08/23/18
EIG,"Employers Holdings Inc",44.2,0.15,+0.34%,44.3,43.9,75700,08/23/18
ELY,"Callaway Golf Company",22.55,-0.04,-0.18%,22.62,22.25,811500,08/23/18
ENDP,"Endo Int'l Plc",15.96,0.03,+0.19%,16.24,15.76,2550600,08/23/18
ENSG,"The Ensign Group In",38.59,0.17,+0.44%,38.62,38.12,168100,08/23/18
ENTA,"Enanta Pharmaceutica",91.36,-0.19,-0.21%,91.86,89.53,94800,08/23/18
ENVA,"Enova International Inc",35.15,-0.7,-1.95%,35.95,34.85,141600,08/23/18
EPAY,"Bottomline Tech In",63.31,0.3,+0.48%,63.88,62.99,211700,08/23/18
ERA,"Era Group Inc",12.18,0.34,+2.87%,12.29,11.75,24600,08/23/18
ESE,"Esco Technologies Inc",68.5,-0.35,-0.51%,69,68.4,52100,08/23/18
ESIO,"Electro Sci Inds",23.1,-0.29,-1.24%,23.5,22.87,350600,08/23/18
ESND,"Essendant Inc",15,-0.18,-1.19%,15.15,14.96,133400,08/23/18
ETH,"Ethan Allen Interiors Inc",22.85,-0.25,-1.08%,23.15,22.8,139200,08/23/18
EVTC,"Evertec Inc",25,0.1,+0.40%,25,24.65,332200,08/23/18
EXLS,"Exlservice Holdings",61.17,0.13,+0.21%,61.47,60.96,87300,08/23/18
EXPO,"Exponent Inc",52,-0.45,-0.86%,52.95,52,95500,08/23/18
EXPR,"Express Inc",10.73,0.22,+2.09%,10.84,10.43,1641500,08/23/18
EXTN,"Exterran Corp",28.43,-0.2,-0.70%,28.65,28.27,56000,08/23/18
EXTR,"Extreme Networks",6.14,-0.14,-2.23%,6.38,6.12,1843100,08/23/18
EZPW,"Ezcorp Inc",11.2,-0.2,-1.75%,11.4,11.2,428900,08/23/18
FARO,"Faro Tech Inc",68.1,1,+1.49%,68.78,67.1,96000,08/23/18
FBP,"First Bancorp",8.99,-0.01,-0.11%,9.05,8.91,1783800,08/23/18
FCF,"First Commonwealth Financial Corp",17.05,-0.19,-1.10%,17.2,16.92,423300,08/23/18
FCFS,"First Cash Fin Svcs",81,-1.3,-1.58%,82.85,80.9,109500,08/23/18
FCN,"Fti Consulting",75.19,-0.93,-1.22%,76.39,75.14,382800,08/23/18
FCPT,"Four Corners Property Trust In",26.7,-0.27,-1.00%,27.11,26.7,322200,08/23/18
FELE,"Franklin Electric Co",48.45,-0.95,-1.92%,49.3,48.25,95700,08/23/18
FF,"Futurefuel Corp",15.09,0.1,+0.67%,15.2,14.84,250600,08/23/18
FFBC,"First Finl Bncp [Oh]",31.9,0,unch,32.1,31.6,190000,08/23/18
FFIN,"First Finl Bkshs Inc",60.25,-0.3,-0.50%,60.65,59.9,116300,08/23/18
FIX,"Comfort Systems USA",56.95,0,unch,57.15,56.55,212400,08/23/18
FLOW,"SPX Flow Inc",48.69,-0.5,-1.02%,49.15,48.3,133300,08/23/18
FMBI,"First Midwest Bncp",27.55,-0.07,-0.25%,27.57,27.4,268900,08/23/18
FN,Fabrinet,48.02,0.36,+0.76%,48.46,47.16,772800,08/23/18
FNSR,"Finisar Corp",19.95,1.3,+6.97%,20.16,19.17,7376100,08/23/18
FORM,"Formfactor Inc",13.8,0.05,+0.36%,13.9,13.7,195300,08/23/18
FORR,"Forrester Resrch",49.5,0.7,+1.43%,49.85,48.75,26100,08/23/18
FOSL,"Fossil Group",26.52,0.4,+1.53%,26.79,25.77,978200,08/23/18
FOXF,"Fox Factory Cp",64.15,-0.15,-0.23%,65.35,63.9,137000,08/23/18
FRAN,"Francesca's Holdings",7.17,-0.11,-1.51%,7.3,6.93,1066200,08/23/18
FRGI,"Fiesta Restaurant Gp",29.3,0.15,+0.51%,29.35,28.75,105000,08/23/18
FSB,"Franklin Financial Network Inc",38.5,-0.2,-0.52%,38.8,38.4,104600,08/23/18
FSP,"Franklin Street Properties",8.37,-0.17,-1.99%,8.51,8.35,154525,08/23/18
FSS,"Federal Signal Corp",26.04,-0.43,-1.62%,26.53,26.02,145100,08/23/18
FTD,"Ftd Companies",3.77,-0.13,-3.33%,3.93,3.76,73600,08/23/18
FTK,"Flotek Industries",2.2,-0.08,-3.51%,2.45,2.18,1300200,08/23/18
FTR,"Frontier Commun Cp",5.62,0.01,+0.18%,5.69,5.53,1496300,08/23/18
FUL,"H. B. Fuller Company",58.49,-0.2,-0.34%,58.96,58.13,236000,08/23/18
FWRD,"Foward Air Corp",63.43,-0.53,-0.83%,64.36,63.2,72200,08/23/18
GBCI,"Glacier Bancorp Inc",45.26,-0.2,-0.44%,45.48,44.85,253400,08/23/18
GBX,"Greenbrier Companies",59.4,0.3,+0.51%,59.7,58.9,453300,08/23/18
GCI,"Gannett Co. Inc",10.51,-0.17,-1.59%,10.71,10.31,1385400,08/23/18
GCO,"Genesco Inc",46.5,0.4,+0.87%,46.6,45.48,216100,08/23/18
GDOT,"Green Dot Corp",85.72,-0.31,-0.36%,87.13,85.62,145500,08/23/18
GEOS,"Geospace Technologie",14.06,0.09,+0.64%,14.18,13.91,30400,08/23/18
GES,"Guess Inc",23.72,0.32,+1.37%,23.87,23.01,605700,08/23/18
GFF,"Griffon Corp",18.2,-0.1,-0.55%,18.4,18.02,108600,08/23/18
GHL,"Greenhill & Co. Inc",29.55,-0.35,-1.17%,29.85,29.25,193700,08/23/18
GIFI,"Gulf Island Fab",9.7,-0.18,-1.77%,10,9.65,30800,08/23/18
GIII,"G-III Apparel Gp I",46.25,0.18,+0.39%,46.6,45.69,395900,08/23/18
GLT,Glatfelter,18.48,-0.5,-2.63%,19.4,18.37,562100,08/23/18
GME,"Gamestop Corp",16.76,-0.22,-1.30%,17.21,16.62,3583500,08/23/18
GNBC,"Green Bancorp",24.4,-0.15,-0.61%,24.55,24.3,94300,08/23/18
GNL,"Global Net Lease Inc",21.39,-0.18,-0.83%,21.55,21.32,362800,08/23/18
GOV,"Government Properties Income Trust",16.86,-0.03,-0.18%,16.98,16.8,527100,08/23/18
GPI,"Group 1 Automotive",79.99,-0.25,-0.31%,80.52,78.74,214000,08/23/18
GPRE,"Green Plains Inc",17.95,-0.25,-1.37%,18.3,17.9,380400,08/23/18
GTLS,"Chart Industries In",73.48,-3.61,-4.68%,77.41,73.25,496000,08/23/18
GTY,"Getty Realty Corp",29.15,-0.02,-0.07%,29.29,29.1,57300,08/23/18
GWB,"Great Western Bancorp Inc",43.83,-0.18,-0.41%,43.88,43.39,132700,08/23/18
HA,"Hawaiian Hldgs Inc",41.2,-0.75,-1.79%,42.22,40.85,585300,08/23/18
HAFC,"Hanmi Financial Cp",26.45,-0.05,-0.19%,26.63,26.3,132900,08/23/18
HAYN,"Haynes Intl Inc",37.98,-1.07,-2.74%,39.12,37.74,51900,08/23/18
HCI,"Homeowners Choice",41.08,0.47,+1.16%,41.31,40.4,37500,08/23/18
HF,"HFF Inc",44.95,-0.21,-0.47%,45.47,44.82,114800,08/23/18
HFWA,"Heritage Financial",36.45,0.2,+0.55%,36.45,36.1,177100,08/23/18
HI,"Hillenbrand Inc",51.05,-0.4,-0.78%,51.55,50.7,217500,08/23/18
HIBB,"Hibbett Sports Inc",29.4,1,+3.52%,29.6,28.35,1709700,08/23/18
HLIT,"Harmonic Inc",5.4,0.1,+1.89%,5.45,5.3,319900,08/23/18
HLX,"Helix Energy Solutions Group",9.12,-0.04,-0.44%,9.18,9.02,482300,08/23/18
HMN,"Horace Mann Educators Corp",45.75,-0.35,-0.76%,46.13,45.3,70900,08/23/18
HMST,"Homestreet Inc",30.1,0.1,+0.33%,30.1,29.75,51600,08/23/18
HMSY,"Hms Hldgs Cp",31.46,-0.14,-0.44%,31.56,31.22,323200,08/23/18
HOPE,"Hope Bancorp Inc",17.77,-0.07,-0.39%,17.82,17.67,451700,08/23/18
HPR,"Highpoint Resources Corp.",5.29,0.07,+1.34%,5.34,5.15,1151600,08/23/18
HQY,Healthequity,87.37,0.18,+0.21%,87.59,86.84,363900,08/23/18
HSC,"Harsco Corp",27.1,0.1,+0.37%,27.35,26.6,516800,08/23/18
HSII,"Heidrick & Struggl",44.25,-0.25,-0.56%,45.28,44.2,106000,08/23/18
HSKA,"Heska Corp",103.21,-0.94,-0.90%,104.79,102.87,20500,08/23/18
HSTM,"Healthstream Inc",30.96,0.01,+0.03%,31.23,30.88,87000,08/23/18
HT,"Hersha Hospitality Trust",22.55,-0.01,-0.04%,22.68,22.41,258500,08/23/18
HTLD,"Heartland Express",20.18,-0.06,-0.30%,20.29,20.05,274400,08/23/18
HUBG,"Hub Group Inc A",51.3,-0.4,-0.77%,51.85,51.05,281000,08/23/18
HVT,"Haverty Furniture Companies",22.3,0.05,+0.22%,22.35,21.8,47000,08/23/18
HWKN,"Hawkins Inc",41.8,-0.7,-1.65%,42.8,41.45,30900,08/23/18
HZO,"Marinemax Inc",21.1,0.05,+0.24%,21.15,20.7,124000,08/23/18
IBP,"Installed Building Products I",46.7,-0.8,-1.68%,47.45,46.35,257000,08/23/18
IIIN,"Insteel Industries",39.91,-0.09,-0.23%,40.25,39.14,205000,08/23/18
IIVI,"I I V I Inc",47.7,0.55,+1.17%,48.25,46.85,689500,08/23/18
INDB,"Independent Bk Corp",90.45,-0.1,-0.11%,90.5,89.7,59600,08/23/18
INGN,"Inogen Inc",241.38,2.95,+1.24%,243.31,238.59,134300,08/23/18
INN,"Summit Hotel Properties",13.66,-0.14,-1.01%,13.86,13.66,412100,08/23/18
INTL,"Intl Fcstone Inc",55.94,0.21,+0.38%,56.12,55.3,47600,08/23/18
INVA,"Innoviva Inc",14.09,-0.32,-2.22%,14.43,14.09,483600,08/23/18
IOSP,"Innospec Inc",75.85,-1.25,-1.62%,76.78,75.55,53100,08/23/18
IPAR,"Inter Parfums Inc",65.95,-0.1,-0.15%,67.5,65.85,102100,08/23/18
IPHS,"Innophos Hldngs Inc",43.29,-0.83,-1.88%,44.94,43.12,53900,08/23/18
IRBT,"Irobot Corp",105.6,-0.21,-0.20%,107.92,103.98,1133400,08/23/18
IRDM,"Iridium Comm Inc",20.7,0,unch,21.02,20.55,558000,08/23/18
IRT,"Independence Realty Trust Inc",10.28,0,unch,10.32,10.25,239200,08/23/18
ITG,"Investment Technology Group",21.74,0.06,+0.28%,21.89,21.63,110100,08/23/18
ITGR,"Integer Holdings Corp",77,0.7,+0.92%,77.6,76.3,169800,08/23/18
ITRI,"Itron Inc",65.3,0.05,+0.08%,65.7,64.97,313200,08/23/18
IVC,"Invacare Corp",15.8,-0.35,-2.17%,16.15,15.75,296700,08/23/18
IVR,"Invesco Mortgage Capital Inc",16.15,-0.05,-0.31%,16.28,16.15,436100,08/23/18
JBSS,"John B Sanfilippo",72.72,-6.02,-7.65%,75.81,70.08,199600,08/23/18
