Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
BRKL,"Brookline Bancorp",18.25,0.05,+0.27%,18.33,18.2,264320,08/22/18
BRKS,"Brooks Automation",29.55,0.25,+0.85%,29.65,29.05,242081,08/22/18
BRS,"Bristow Group Inc",10.93,0.13,+1.20%,11.08,10.82,461494,08/22/18
CACI,"Caci International",193.65,0.05,+0.03%,194.95,193.1,153588,08/22/18
CAL,"Caleres Inc",38.22,0.3,+0.79%,39.13,37.83,294562,08/22/18
CALM,"Cal-Maine Foods In",49.9,-0.1,-0.20%,50.6,49.75,424066,08/22/18
CAMP,"Calamp Corp",23.49,0.04,+0.17%,23.72,23.33,409332,08/22/18
CASH,"Meta Financial Grp",87.5,-0.2,-0.23%,88.3,87.15,55160,08/22/18
CATM,"Cardtronics Inc",38,0.71,+1.90%,38.15,36.72,331087,08/22/18
CATO,"Cato Corp",23.78,-0.1,-0.42%,24.46,23.75,382050,08/22/18
CBB,"Cincinnati Bell Inc",13.15,0.15,+1.15%,13.2,12.65,292560,08/22/18
CBL,"Cbl & Associates Properties",4.55,-0.1,-2.15%,4.68,4.46,2505837,08/22/18
CBM,"Cambrex Corp",63.15,-0.85,-1.33%,64.45,63,233370,08/22/18
CBU,"Community Bank System",66.52,0.03,+0.05%,66.57,66.04,125850,08/22/18
CCMP,"Cabot Microelectron",110.97,1,+0.91%,111.19,109.38,185709,08/22/18
CCOI,"Cogent Comm Hldgs",52.85,-0.15,-0.28%,53.05,52.05,150591,08/22/18
CCRN,"Cross Ctry Hlthcr",10,0.15,+1.52%,10.02,9.81,250119,08/22/18
CDR,"Cedar Shopping Centers Inc",4.54,-0.08,-1.73%,4.61,4.51,194785,08/22/18
CECO,"Career Education",16.4,-0.23,-1.38%,16.96,16.26,396830,08/22/18
CEIX,"Consol Energy Inc",41.82,-0.68,-1.60%,42.69,41.15,194277,08/22/18
CENT,"Central Garden",39.29,0.04,+0.10%,39.57,38.97,50490,08/22/18
CENTA,"Central Garden & Pet",36.24,-0.08,-0.22%,36.54,36.03,228458,08/22/18
CENX,"Century Aluminum C",12.39,0.07,+0.57%,12.64,12.11,1225638,08/22/18
CEVA,"Ceva Inc",29.6,0.35,+1.20%,29.65,29.15,107073,08/22/18
CHCO,"City Holding Co",82.79,0.11,+0.13%,82.92,82.26,25225,08/22/18
CHCT,"Community Healthcare Trust Inc",31.38,-0.14,-0.44%,31.62,31.33,145890,08/22/18
CHS,"Chico's Fas",10,-0.05,-0.50%,10.31,9.98,2978806,08/22/18
CHSP,"Chesapeake Lodging Trust",32.88,0.09,+0.27%,33.09,32.72,254470,08/22/18
CHUY,"Chuy's Holdings Inc",27.35,0,unch,27.4,27,254681,08/22/18
CIR,"Circor International",43.57,-1.42,-3.16%,44.86,43.37,106587,08/22/18
CJ,"C&J Energy Services Inc",24.24,0.6,+2.54%,24.43,23.82,473390,08/22/18
CKH,"Seacor Smit Inc",51.96,0.54,+1.05%,52.08,51.29,68362,08/22/18
CLD,"Cloud Peak Energy Inc",2.51,0.02,+0.80%,2.58,2.48,690634,08/22/18
CLDT,"Chatham Lodging Trust [Reit]",21.77,0.03,+0.14%,21.83,21.69,228363,08/22/18
CLW,"Clearwater Paper Corp",31.85,2.5,+8.52%,32.15,29.6,414695,08/22/18
CMO,"Capstead Mortgage Corp",8.4,-0.03,-0.36%,8.45,8.38,335275,08/22/18
CMTL,"Comtech Telecom Co",35.76,0.22,+0.62%,35.97,35.44,96346,08/22/18
CNMD,"C O N M E D Cp",77.75,-0.15,-0.19%,78.24,76.81,125212,08/22/18
CNSL,"Consolidated Communications Holdings Inc",12.06,-0.02,-0.17%,12.13,11.85,405515,08/22/18
COHU,"Cohu Inc",26.09,0.26,+1.01%,26.2,25.66,146065,08/22/18
COKE,"Coca Cola Bot Cons",171.73,-1.29,-0.75%,173.8,171.16,67036,08/22/18
COLB,"Columbia Banking Sys",43.07,-0.26,-0.60%,43.39,42.88,212240,08/22/18
CORE,"Core Mark Holding",34.55,-0.24,-0.69%,35.17,34.21,472923,08/22/18
CORT,"Corcept Therapeutics",13.81,0.16,+1.17%,13.89,13.56,944577,08/22/18
CPF,"Central Pacific Financial Co",29.31,0.06,+0.21%,29.36,28.99,165054,08/22/18
CPS,"Cooper Std Hldg Inc",140.57,-1.6,-1.13%,140.8,138.31,81864,08/22/18
CPSI,"Computer Programs",27.4,0.1,+0.37%,27.55,27,69782,08/22/18
CRAY,"Cray Inc",21.35,-0.15,-0.70%,21.75,21.3,197942,08/22/18
CROX,"Crocs Inc",20.47,0.25,+1.24%,20.71,20.24,767622,08/22/18
CRR,"Carbo Ceramics",8.4,0.25,+3.07%,8.42,8.21,170148,08/22/18
CRVL,"Corvel Cp",59.9,1,+1.70%,60.2,58.7,21476,08/22/18
CRY,Cryolife,34.2,1.5,+4.59%,34.35,32.7,265230,08/22/18
CRZO,"Carrizo Oil & Gas",24.05,0.39,+1.65%,24.36,23.79,2274236,08/22/18
CSGS,"C S G Sys Intl",37.24,-0.33,-0.88%,37.82,37.17,136404,08/22/18
CTB,"Cooper Tire & Rubber Company",29.5,-0.9,-2.96%,30.15,29.2,719834,08/22/18
CTRE,"Caretrust REIT Inc",18.36,-0.07,-0.38%,18.49,18.15,261536,08/22/18
CTRL,"Control4 Corp",36.31,1.01,+2.86%,36.39,34.93,1025908,08/22/18
CTS,"Cts Corp",35.2,-0.15,-0.42%,35.65,35,124989,08/22/18
CUB,"Cubic Corp",73.35,-0.1,-0.14%,73.7,73.1,134844,08/22/18
CUBI,"Customers Bancorp",25.55,0.07,+0.27%,25.64,25.15,207718,08/22/18
CUTR,"Cutera Inc",34.45,0.95,+2.84%,34.65,33.2,153530,08/22/18
CVBF,"Cvb Financial Corp",24.83,-0.03,-0.12%,24.91,24.62,812814,08/22/18
CVCO,"Cavco Inds Inc",239.85,-0.15,-0.06%,242.5,237,37450,08/22/18
CVGW,"Calavo Growers Inc",104.65,2.85,+2.80%,104.95,101.28,119996,08/22/18
CWT,"California Water Service Group Holding",41.1,-0.35,-0.84%,41.65,40.9,156971,08/22/18
CYH,"Community Health Systems",3.6,0.13,+3.75%,3.64,3.41,2038555,08/22/18
CYTK,Cytokinetics,7.4,0.05,+0.68%,7.5,7.25,181729,08/22/18
DAKT,"Daktronics Inc",7.76,-0.17,-2.21%,7.97,7.51,818565,08/22/18
DAR,"Darling International Inc",20.33,0.12,+0.59%,20.34,20.05,662905,08/22/18
DBD,"Diebold Nixdorf Inc",4.4,-0.15,-3.30%,4.55,4.4,927556,08/22/18
DCOM,"Dime Community Bncsh",18.6,-0.15,-0.80%,18.7,18.5,187292,08/22/18
DDD,"3D Systems Corp",21.02,-0.59,-2.73%,21.46,20.56,3501195,08/22/18
DEA,"Easterly Government Properties",20,-0.07,-0.35%,20.11,19.85,310069,08/22/18
DF,"Dean Foods Company",7.79,-0.02,-0.26%,7.97,7.73,2251008,08/22/18
DFIN,"Donnelly Financial Solutions Inc",20.32,0.84,+4.31%,20.33,19.45,166587,08/22/18
DGII,"Digi Intl Inc",13.2,0.2,+1.54%,13.25,12.97,73949,08/22/18
DIN,"Dineequity Inc",79.89,0.41,+0.52%,80.06,78.2,127217,08/22/18
DIOD,"Diodes Inc",37.59,-0.18,-0.48%,37.79,37.13,219450,08/22/18
DNR,"Denbury Resources",5,0.06,+1.21%,5.16,4.91,15110627,08/22/18
DORM,"Dorman Products Inc",79.49,-0.33,-0.41%,79.81,78.43,72885,08/22/18
DPLO,"Diplomat Pharmacy Inc",19.35,-0.16,-0.82%,19.79,19.28,690559,08/22/18
DRH,"Diamondrock Hospitality Company",11.87,-0.02,-0.17%,11.92,11.82,1608843,08/22/18
DSPG,"D S P Group Inc",12.75,0.1,+0.79%,12.9,12.55,67814,08/22/18
DSW,"DSW Inc",27.59,-0.02,-0.07%,28.19,27.57,1026438,08/22/18
DXPE,"Dxp Enterprise",48.34,1.22,+2.59%,48.69,46.76,101454,08/22/18
EBIX,"Ebix Inc",78.15,0.75,+0.97%,78.25,76.97,92225,08/22/18
EBS,"Emergent Biosolutions",60.87,0.6,+1.00%,60.91,59.91,157655,08/22/18
ECHO,"Echo Global Logistic",33.3,-0.1,-0.30%,33.75,32.8,276654,08/22/18
ECOL,"US Ecology Inc",72,0.8,+1.12%,72,70.5,100279,08/22/18
ECPG,"Encore Capital Grp",40.1,-0.2,-0.50%,40.55,39.8,344150,08/22/18
EE,"El Paso Electric Company",62.95,-0.65,-1.02%,63.7,62.65,138499,08/22/18
EFII,"Elec Imaging Inc",34.05,0.26,+0.77%,34.25,33.04,732681,08/22/18
EGHT,"8X8 Inc",22.55,0.1,+0.45%,22.65,22.3,375824,08/22/18
EGL,"Engility Holdings Inc",34.83,-0.37,-1.05%,35.33,34.65,58859,08/22/18
EGOV,"Nic Inc",17.1,-0.15,-0.87%,17.45,17.1,160356,08/22/18
EGP,"Eastgroup Properties",96.25,-0.8,-0.82%,97.11,95.95,109566,08/22/18
EGRX,"Eagle Pharmaceutical",81.59,1.17,+1.45%,82.32,80.38,123952,08/22/18
EHTH,"Ehealth Inc",29.71,-0.4,-1.33%,31.29,29.48,62433,08/22/18
EIG,"Employers Holdings Inc",44.05,0.25,+0.57%,44.2,43.78,110192,08/22/18
ELY,"Callaway Golf Company",22.59,-0.34,-1.48%,22.96,22.4,994523,08/22/18
ENDP,"Endo Int'l Plc",15.93,0.33,+2.12%,16.13,15.12,4303254,08/22/18
ENSG,"The Ensign Group In",38.42,0.61,+1.61%,38.42,37.53,162423,08/22/18
ENTA,"Enanta Pharmaceutica",91.55,-0.68,-0.74%,93.17,90.91,92664,08/22/18
ENVA,"Enova International Inc",35.85,-0.1,-0.28%,36.25,35.45,275829,08/22/18
EPAY,"Bottomline Tech In",63.01,0.02,+0.03%,63.36,62.6,282990,08/22/18
ERA,"Era Group Inc",11.84,-0.09,-0.75%,12.13,11.67,35259,08/22/18
ESE,"Esco Technologies Inc",68.85,-0.9,-1.29%,69.7,68.55,70799,08/22/18
ESIO,"Electro Sci Inds",23.39,0.35,+1.52%,23.59,23.02,414918,08/22/18
ESND,"Essendant Inc",15.18,-0.19,-1.24%,15.47,15.15,181874,08/22/18
ETH,"Ethan Allen Interiors Inc",23.1,-0.35,-1.49%,23.75,22.9,182322,08/22/18
EVTC,"Evertec Inc",24.9,0.2,+0.81%,24.9,24.45,317968,08/22/18
EXLS,"Exlservice Holdings",61.04,0.24,+0.39%,61.06,60.63,95844,08/22/18
EXPO,"Exponent Inc",52.45,0.55,+1.06%,52.5,50.9,130688,08/22/18
EXPR,"Express Inc",10.51,-0.1,-0.94%,10.9,10.46,1229967,08/22/18
EXTN,"Exterran Corp",28.63,0.7,+2.51%,28.68,28,146731,08/22/18
EXTR,"Extreme Networks",6.28,-0.1,-1.57%,6.44,6.25,1474729,08/22/18
EZPW,"Ezcorp Inc",11.4,0.1,+0.88%,11.43,11.2,336806,08/22/18
FARO,"Faro Tech Inc",67.1,-0.5,-0.74%,68.05,66.8,92009,08/22/18
FBP,"First Bancorp",9,0.11,+1.24%,9,8.84,1879029,08/22/18
FCF,"First Commonwealth Financial Corp",17.24,-0.03,-0.17%,17.3,17.15,254205,08/22/18
FCFS,"First Cash Fin Svcs",82.3,0.8,+0.98%,82.55,81.45,111442,08/22/18
FCN,"Fti Consulting",76.12,-1.37,-1.77%,77.64,76.02,249439,08/22/18
FCPT,"Four Corners Property Trust In",26.97,-0.06,-0.22%,27.07,26.71,348994,08/22/18
FELE,"Franklin Electric Co",49.4,-0.4,-0.80%,50,48.9,84521,08/22/18
FF,"Futurefuel Corp",14.99,0.25,+1.70%,15,14.7,59760,08/22/18
FFBC,"First Finl Bncp [Oh]",31.9,-0.15,-0.47%,32.1,31.55,218943,08/22/18
FFIN,"First Finl Bkshs Inc",60.55,-0.15,-0.25%,60.65,60.35,209401,08/22/18
FIX,"Comfort Systems USA",56.95,-0.3,-0.52%,57.35,56.5,565945,08/22/18
FLOW,"SPX Flow Inc",49.19,0,unch,49.67,48.54,153326,08/22/18
FMBI,"First Midwest Bncp",27.62,0.05,+0.18%,27.66,27.47,248947,08/22/18
FN,Fabrinet,47.66,0.91,+1.95%,47.82,46.09,876528,08/22/18
FNSR,"Finisar Corp",18.65,-0.95,-4.85%,19.34,18.54,4666571,08/22/18
FORM,"Formfactor Inc",13.75,-0.05,-0.36%,13.88,13.6,395187,08/22/18
FORR,"Forrester Resrch",48.8,0,unch,49.05,48.5,40056,08/22/18
FOSL,"Fossil Group",26.12,0.24,+0.93%,26.87,25.66,1588810,08/22/18
FOXF,"Fox Factory Cp",64.3,-0.3,-0.46%,64.95,63.9,267753,08/22/18
FRAN,"Francesca's Holdings",7.28,0.13,+1.82%,7.51,7.13,892462,08/22/18
FRGI,"Fiesta Restaurant Gp",29.15,-0.25,-0.85%,29.75,29,143604,08/22/18
FSB,"Franklin Financial Network Inc",38.7,-0.15,-0.39%,38.85,38.35,128114,08/22/18
FSP,"Franklin Street Properties",8.54,-0.13,-1.50%,8.69,8.5,971344,08/22/18
FSS,"Federal Signal Corp",26.47,0.17,+0.65%,26.51,26.08,253624,08/22/18
FTD,"Ftd Companies",3.9,0.1,+2.63%,3.98,3.81,97950,08/22/18
FTK,"Flotek Industries",2.28,0.16,+7.55%,2.3,2.08,1346495,08/22/18
FTR,"Frontier Commun Cp",5.61,-0.12,-2.09%,5.78,5.58,2176579,08/22/18
FUL,"H. B. Fuller Company",58.69,0.37,+0.63%,58.81,57.97,233400,08/22/18
FWRD,"Foward Air Corp",63.96,-0.38,-0.59%,65.11,63.58,88723,08/22/18
GBCI,"Glacier Bancorp Inc",45.46,0.15,+0.33%,45.52,45.17,300134,08/22/18
GBX,"Greenbrier Companies",59.1,0,unch,59.25,58.5,277729,08/22/18
GCI,"Gannett Co. Inc",10.68,0.01,+0.09%,10.84,10.64,1023228,08/22/18
GCO,"Genesco Inc",46.1,-0.1,-0.22%,47.4,45.85,216322,08/22/18
GDOT,"Green Dot Corp",86.03,1.02,+1.20%,86.44,84.67,214330,08/22/18
GEOS,"Geospace Technologie",13.97,0.12,+0.87%,14.24,13.87,72690,08/22/18
GES,"Guess Inc",23.4,0.09,+0.39%,23.96,23.32,567047,08/22/18
GFF,"Griffon Corp",18.3,-0.25,-1.35%,18.55,18.2,117191,08/22/18
GHL,"Greenhill & Co. Inc",29.9,0.15,+0.50%,30.15,29.5,220926,08/22/18
GIFI,"Gulf Island Fab",9.88,0.28,+2.92%,10,9.5,53263,08/22/18
GIII,"G-III Apparel Gp I",46.07,0.14,+0.30%,47.01,45.78,609355,08/22/18
GLT,Glatfelter,18.98,2.32,+13.93%,19.3,16.8,966895,08/22/18
GME,"Gamestop Corp",16.98,0.49,+2.97%,17.27,16.51,6605593,08/22/18
GNBC,"Green Bancorp",24.55,0.2,+0.82%,24.6,24.25,116487,08/22/18
GNL,"Global Net Lease Inc",21.57,0.04,+0.19%,21.57,21.31,491115,08/22/18
GOV,"Government Properties Income Trust",16.89,-0.11,-0.65%,17.05,16.78,489923,08/22/18
GPI,"Group 1 Automotive",80.24,0.16,+0.20%,80.81,79.56,162652,08/22/18
GPRE,"Green Plains Inc",18.2,0.05,+0.28%,18.35,17.85,679694,08/22/18
GTLS,"Chart Industries In",77.09,-0.53,-0.68%,77.75,76.87,148057,08/22/18
GTY,"Getty Realty Corp",29.17,0.06,+0.21%,29.19,28.93,91610,08/22/18
GWB,"Great Western Bancorp Inc",44.01,-0.21,-0.47%,44.42,43.66,198713,08/22/18
HA,"Hawaiian Hldgs Inc",41.95,-1.75,-4.00%,43.6,41.7,591831,08/22/18
HAFC,"Hanmi Financial Cp",26.5,0.35,+1.34%,26.52,25.9,136278,08/22/18
HAYN,"Haynes Intl Inc",39.05,0.08,+0.21%,39.37,38.5,44049,08/22/18
HCI,"Homeowners Choice",40.61,-0.4,-0.98%,41.06,40.49,29966,08/22/18
HF,"HFF Inc",45.16,-0.83,-1.80%,45.9,44.96,168614,08/22/18
HFWA,"Heritage Financial",36.25,0.1,+0.28%,36.35,35.9,195367,08/22/18
HI,"Hillenbrand Inc",51.45,-1.25,-2.37%,51.9,51.1,200772,08/22/18
HIBB,"Hibbett Sports Inc",28.4,0.75,+2.71%,28.5,27.62,670544,08/22/18
HLIT,"Harmonic Inc",5.3,0,unch,5.35,5.25,225922,08/22/18
HLX,"Helix Energy Solutions Group",9.16,0.1,+1.10%,9.26,9.1,788503,08/22/18
HMN,"Horace Mann Educators Corp",46.1,-0.4,-0.86%,46.5,45.9,87707,08/22/18
HMST,"Homestreet Inc",30,0.05,+0.17%,30.15,29.9,50558,08/22/18
HMSY,"Hms Hldgs Cp",31.6,-0.01,-0.03%,31.87,31.41,402814,08/22/18
HOPE,"Hope Bancorp Inc",17.84,0.03,+0.17%,17.88,17.7,619907,08/22/18
HPR,"Highpoint Resources Corp.",5.22,0.21,+4.19%,5.28,4.99,2517143,08/22/18
HQY,Healthequity,87.19,-0.1,-0.11%,87.76,86.53,307841,08/22/18
HSC,"Harsco Corp",27,0.45,+1.69%,27.1,26.5,460398,08/22/18
HSII,"Heidrick & Struggl",44.5,1,+2.30%,44.55,43.38,219491,08/22/18
HSKA,"Heska Corp",104.15,-0.12,-0.12%,104.88,102.72,16023,08/22/18
HSTM,"Healthstream Inc",30.95,0.23,+0.75%,31.01,30.56,95698,08/22/18
HT,"Hersha Hospitality Trust",22.56,0.18,+0.80%,22.59,22.16,299236,08/22/18
HTLD,"Heartland Express",20.24,-0.14,-0.69%,20.41,20.13,236081,08/22/18
HUBG,"Hub Group Inc A",51.7,-0.25,-0.48%,52.15,51.45,190024,08/22/18
HVT,"Haverty Furniture Companies",22.25,-0.1,-0.45%,22.5,22,76950,08/22/18
HWKN,"Hawkins Inc",42.5,0.5,+1.19%,42.5,41.4,35082,08/22/18
HZO,"Marinemax Inc",21.05,0.2,+0.96%,21.15,20.7,144234,08/22/18
IBP,"Installed Building Products I",47.5,-0.55,-1.14%,48.4,47.25,267246,08/22/18
IIIN,"Insteel Industries",40,-0.77,-1.89%,40.71,39.51,203795,08/22/18
IIVI,"I I V I Inc",47.15,0.35,+0.75%,47.4,45.95,345269,08/22/18
INDB,"Independent Bk Corp",90.55,-0.05,-0.06%,90.8,90,59604,08/22/18
INGN,"Inogen Inc",238.43,4.76,+2.04%,241.34,233,176987,08/22/18
INN,"Summit Hotel Properties",13.8,0.11,+0.80%,13.81,13.63,375322,08/22/18
INTL,"Intl Fcstone Inc",55.73,0.48,+0.87%,55.88,55.13,43552,08/22/18
INVA,"Innoviva Inc",14.41,0.33,+2.34%,14.6,14,963195,08/22/18
IOSP,"Innospec Inc",77.1,-0.5,-0.64%,77.95,76.95,95608,08/22/18
IPAR,"Inter Parfums Inc",66.05,0.55,+0.84%,66.05,65.2,103188,08/22/18
IPHS,"Innophos Hldngs Inc",44.12,0.44,+1.01%,44.12,43.39,49244,08/22/18
IRBT,"Irobot Corp",105.81,3.9,+3.83%,106.05,100.03,1240677,08/22/18
IRDM,"Iridium Comm Inc",20.7,-0.15,-0.72%,21.25,20.55,1505597,08/22/18
IRT,"Independence Realty Trust Inc",10.28,-0.01,-0.10%,10.3,10.2,298513,08/22/18
ITG,"Investment Technology Group",21.68,-0.23,-1.05%,21.9,21.58,259206,08/22/18
ITGR,"Integer Holdings Corp",76.3,2.9,+3.95%,76.65,73.15,254299,08/22/18
ITRI,"Itron Inc",65.25,0.85,+1.32%,65.45,64.63,282957,08/22/18
IVC,"Invacare Corp",16.15,0.25,+1.57%,16.35,15.8,468717,08/22/18
IVR,"Invesco Mortgage Capital Inc",16.2,-0.14,-0.86%,16.38,16.19,412610,08/22/18
JBSS,"John B Sanfilippo",78.74,1.07,+1.38%,78.81,76.55,82311,08/22/18
JBT,"John Bean Technologies Corp",111.65,-1.4,-1.24%,112.95,111.05,75517,08/22/18
