Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
AMBC,"Ambac Financial Grp",21.81,"72% Buy",63.69%,20.66%,398230,13.17,23.34
AMED,"Amedisys Inc",121.84,"96% Buy",83.60%,38.03%,445513,45.6,122
AMN,"Amn Healthcare Services Inc",58.1,"16% Sell",49.64%,50.18%,473999,36.9,68.2
AMPH,"Amphastar Pharma",18.37,"88% Buy",62.17%,25.11%,140529,14.4,20.45
AMSF,"Amerisafe Inc",62.8,"32% Buy",55.12%,13.42%,73194,51.55,67.82
AMWD,"Amer Woodmark Cp",84.85,"24% Sell",47.08%,32.28%,116846,78.75,148.44
ANDE,"Andersons Inc",41.45,"96% Buy",75.27%,44.15%,160563,29.6,41.7
ANF,"Abercrombie & Fitch Company",28.27,"80% Buy",58.42%,54.46%,2010140,9.31,29.69
ANGO,"Angiodynamics Inc",22.66,"88% Buy",60.27%,18.12%,174122,15.16,23.95
ANIK,"Anika Therapeutics",41.8,"56% Buy",58.65%,64.98%,160239,28.54,69.81
ANIP,"ANI Pharma Inc",57.33,"48% Sell",32.88%,54.05%,135885,44.97,74.7
APEI,"American Pub. Edu.",35.25,"72% Sell",31.31%,84.89%,129500,17.4,46.15
APOG,"Apogee Entrpr Inc",50.16,"80% Buy",57.79%,21.63%,133045,37.24,51.33
ARCB,"Arcbest Corp",47.5,"80% Buy",54.27%,36.17%,285159,25.1,50.45
ARI,"Apollo Commercial Real Estate",19.34,"96% Buy",62.24%,9.26%,1050081,17.56,19.5
AROC,"Archrock Inc",13,"64% Buy",54.19%,40.31%,716945,8.25,13.75
ARR,"Armour Residential R",23.78,"80% Buy",58.26%,11.27%,495049,21.4,27.55
ASGN,"On Assignment",90.81,"40% Buy",57.66%,30.32%,310548,44.66,94.25
ASIX,"Advansix Inc",33.22,"72% Sell",37.31%,45.13%,215378,30.36,46.51
ASNA,"Ascena Retail Grp",4.86,"96% Buy",69.15%,49.51%,1726972,1.69,5.28
ASTE,"Astec Inds Inc",48.34,"16% Sell",41.52%,34.98%,227557,44.92,64.8
ATNI,"Atn International",74.75,"96% Buy",72.21%,73.46%,61815,49.34,75.94
ATU,"Actuant Corp",29.6,"96% Buy",63.80%,17.60%,267354,21.5,30.05
AVA,"Avista Corp",51.43,"8% Sell",53.49%,6.12%,409261,47.5,52.91
AVAV,"Aerovironment Inc",85.55,"96% Buy",73.87%,23.58%,225754,38.4,87.53
AVD,"American Vanguard Corp",20.15,"72% Sell",43.80%,31.28%,77513,18.01,24
AVP,"Avon Products",2.02,"64% Buy",66.77%,55.42%,7767072,1.38,2.99
AWR,"American States Water Company",60.76,"88% Buy",56.52%,19.10%,196465,47.53,61.66
AXE,"Anixter International Inc",72.7,"80% Buy",57.79%,22.59%,204641,56.25,88.85
AXL,"American Axle & Manufacturing",17.75,"96% Buy",57.79%,40.48%,1799077,13.38,20.27
AZZ,"Azz Inc",54.2,"72% Buy",59.01%,14.75%,111959,39.5,56.05
B,"Barnes Group",68.28,"96% Buy",62.78%,34.11%,215656,52.42,72.87
BABY,"Natus Medical Inc",36.5,"72% Buy",55.03%,29.71%,256429,28,43.6
BANC,"First Pactrust Bancorp",20,"32% Buy",53.27%,29.90%,399459,17.1,23.4
BANR,"Banner Corp",66.53,"96% Buy",65.24%,17.17%,142810,52.2,67.11
BCC,"Boise Cascade L.L.C.",45.65,"56% Buy",54.77%,21.29%,423769,28,49.3
BCOR,"Blucora Inc",35.75,"32% Buy",49.42%,37.72%,400825,19.05,40.6
BCPC,"Balchem Cp",104.32,"96% Buy",59.47%,29.53%,95615,70.23,105.29
BEAT,"Biotelemetry Inc",58.85,"96% Buy",66.41%,46.85%,447041,23.3,58.9
BEL,"Belmond Ltd",16.35,"96% Buy",81.51%,105.05%,843282,10.3,16.55
BELFB,"Bel Fuse Inc Cl B",26.4,"96% Buy",65.63%,52.47%,18060,17.1,33.45
BFS,"Saul Centers",58.55,"80% Buy",65.60%,21.15%,39063,46.71,65.43
BGFV,"Big 5 Sporting",5.65,"64% Sell",35.15%,44.20%,314204,5.05,9.75
BGG,"Briggs & Stratton Corp",20.85,"64% Buy",68.61%,40.17%,442483,16.26,27.34
BGS,"B&G Foods Holdings",31.5,"72% Buy",52.98%,23.13%,665041,22,39.75
BHE,"Benchmark Electronics",26.25,"16% Sell",46.04%,13.14%,392083,23.98,35.8
BHLB,"Berkshire Hills Bancorp",42.65,"88% Buy",60.06%,16.18%,177561,33.15,44.25
BJRI,"Bj's Restaurants Inc",69.05,"100% Buy",68.31%,33.09%,401037,28,73.05
BKE,"Buckle Inc",27.1,"72% Buy",58.35%,40.59%,429266,13.95,28.8
BKS,"Barnes & Noble",5.7,"32% Sell",44.45%,27.29%,784387,4.1,8
BLD,"Topbuild Corp",70.31,"96% Sell",40.10%,48.92%,373566,54.52,87.21
BMI,"Badger Meter",55.15,"100% Buy",68.99%,23.62%,114104,41,55.25
BNED,"Barnes & Noble Education Inc C",5.34,"56% Sell",39.89%,70.38%,291556,4.99,9.1
BOFI,"Bofi Holding Inc",38.92,"32% Sell",47.31%,46.09%,679389,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.23,"32% Sell",38.18%,16.28%,452255,13.77,17.85
BRC,"Brady Corp",39.5,"64% Buy",60.31%,18.81%,241942,32.5,40.9
BRKL,"Brookline Bancorp",18.25,"32% Buy",50.10%,13.94%,315656,13.63,19.35
BRKS,"Brooks Automation",29.55,"48% Sell",43.67%,31.45%,580809,21.75,36.45
BRS,"Bristow Group Inc",10.93,"88% Sell",34.78%,50.88%,777845,7.75,18.91
CACI,"Caci International",193.65,"100% Buy",69.92%,25.95%,151024,121.6,194.95
CAL,"Caleres Inc",38.22,"100% Buy",64.55%,30.16%,256653,23.97,39.13
CALM,"Cal-Maine Foods In",49.9,"40% Buy",62.92%,18.37%,380608,34.03,52.3
CAMP,"Calamp Corp",23.49,"56% Buy",55.92%,16.42%,292872,18.03,25.45
CASH,"Meta Financial Grp",87.5,"80% Sell",35.13%,29.19%,73103,64,117.97
CATM,"Cardtronics Inc",38,"96% Buy",73.87%,94.04%,670319,15.8,38.15
CATO,"Cato Corp",23.78,"24% Sell",47.57%,38.06%,290087,10.76,26.88
CBB,"Cincinnati Bell Inc",13.15,"32% Sell",48.87%,124.35%,566598,9.9,22.2
CBL,"Cbl & Associates Properties",4.55,"64% Sell",41.38%,67.55%,3783517,3.8,9.1
CBM,"Cambrex Corp",63.15,"56% Buy",60.91%,33.74%,378988,42.55,67.75
CBU,"Community Bank System",66.52,"100% Buy",65.93%,15.04%,166473,48.89,67.07
CCMP,"Cabot Microelectron",110.97,"24% Sell",41.60%,38.23%,236290,68.88,123.76
CCOI,"Cogent Comm Hldgs",52.85,"32% Buy",53.61%,17.30%,230125,35.75,57.65
CCRN,"Cross Ctry Hlthcr",10,"16% Sell",44.16%,138.17%,411321,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.54,"8% Sell",46.47%,30.60%,301679,3.54,6.29
CECO,"Career Education",16.4,"16% Sell",41.61%,27.47%,373466,8.87,19.07
CEIX,"Consol Energy Inc",41.82,"16% Buy",49.15%,49.84%,325439,19.51,48.12
CENT,"Central Garden",39.29,"72% Sell",37.79%,22.79%,207999,34.4,45.02
CENTA,"Central Garden & Pet",36.24,"72% Sell",35.80%,22.63%,583938,32.57,41.97
CENX,"Century Aluminum C",12.39,"48% Sell",41.99%,57.85%,1755452,11.04,24.77
CEVA,"Ceva Inc",29.6,"64% Sell",46.31%,69.97%,187064,26.1,51.8
CHCO,"City Holding Co",82.79,"100% Buy",63.62%,13.20%,43211,60.37,83.27
CHCT,"Community Healthcare Trust Inc",31.38,"56% Buy",59.84%,18.52%,151870,22.41,32.81
CHS,"Chico's Fas",10,"72% Buy",61.27%,34.28%,2150995,6.96,10.9
CHSP,"Chesapeake Lodging Trust",32.88,"80% Buy",58.34%,19.67%,220264,24.89,33.09
CHUY,"Chuy's Holdings Inc",27.35,"72% Sell",36.33%,62.59%,140724,18,34.1
CIR,"Circor International",43.57,Hold,52.24%,32.84%,163094,35.16,56.37
CJ,"C&J Energy Services Inc",24.24,"16% Buy",53.11%,46.51%,714214,21.22,36.57
CKH,"Seacor Smit Inc",51.96,"16% Sell",47.42%,21.68%,107938,36.14,59
CLD,"Cloud Peak Energy Inc",2.51,"48% Sell",39.67%,59.32%,633752,2.22,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.77,"72% Buy",57.03%,17.24%,245578,17.9,23.91
CLW,"Clearwater Paper Corp",31.85,"72% Buy",74.66%,57.63%,225190,21.55,50.6
CMO,"Capstead Mortgage Corp",8.4,"16% Sell",43.74%,13.85%,724459,8.01,9.92
CMTL,"Comtech Telecom Co",35.76,"96% Buy",64.29%,20.20%,85467,17.11,35.99
CNMD,"C O N M E D Cp",77.75,"64% Buy",57.23%,28.06%,142536,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",12.06,"16% Buy",50.53%,48.61%,681486,10.31,20.72
COHU,"Cohu Inc",26.09,"40% Buy",52.48%,33.30%,216143,17.34,27.83
COKE,"Coca Cola Bot Cons",171.73,"72% Buy",71.45%,33.67%,76712,125.08,230
COLB,"Columbia Banking Sys",43.07,"40% Buy",55.96%,18.54%,217802,35.67,48.06
CORE,"Core Mark Holding",34.55,"96% Buy",85.88%,48.43%,447356,17.1,35.17
CORT,"Corcept Therapeutics",13.81,"32% Sell",48.18%,44.56%,1551019,11.55,25.96
CPF,"Central Pacific Financial Co",29.31,"40% Buy",57.68%,16.08%,124953,27.19,33.15
CPS,"Cooper Std Hldg Inc",140.57,"64% Buy",55.91%,26.95%,157578,98.58,146.77
CPSI,"Computer Programs",27.4,"56% Sell",34.88%,63.69%,207164,25.15,34.65
CRAY,"Cray Inc",21.35,"72% Sell",37.41%,37.01%,336932,17.6,28.6
CROX,"Crocs Inc",20.47,"100% Buy",64.78%,39.77%,1179596,8.64,20.71
CRR,"Carbo Ceramics",8.4,"48% Sell",44.89%,52.98%,337172,6.1,12.69
CRVL,"Corvel Cp",59.9,"96% Buy",62.79%,30.94%,27519,46.45,61.2
CRY,Cryolife,34.2,"100% Buy",68.30%,46.73%,163286,16.8,34.35
CRZO,"Carrizo Oil & Gas",24.05,"32% Sell",42.24%,49.94%,2792682,11.1,31.57
CSGS,"C S G Sys Intl",37.24,"72% Sell",33.64%,22.96%,182350,36.38,48.82
CTB,"Cooper Tire & Rubber Company",29.5,"48% Buy",56.19%,48.98%,771632,22.58,40.78
CTRE,"Caretrust REIT Inc",18.36,"96% Buy",66.99%,19.72%,702332,12.73,19.82
CTRL,"Control4 Corp",36.31,"96% Buy",76.92%,73.89%,552585,20.5,36.39
CTS,"Cts Corp",35.2,Hold,49.07%,15.82%,123229,21.65,39.2
CUB,"Cubic Corp",73.35,"88% Buy",59.54%,33.70%,122452,41.25,77.35
CUBI,"Customers Bancorp",25.55,"32% Sell",41.92%,39.07%,275916,24.3,33.85
CUTR,"Cutera Inc",34.45,"88% Sell",36.90%,74.25%,266931,30.7,56.05
CVBF,"Cvb Financial Corp",24.83,"100% Buy",63.61%,13.48%,496626,19.58,25.49
CVCO,"Cavco Inds Inc",239.85,"96% Buy",66.53%,33.55%,49943,124.5,242.5
CVGW,"Calavo Growers Inc",104.65,"100% Buy",69.30%,19.64%,124430,65.85,104.95
CWT,"California Water Service Group Holding",41.1,"80% Buy",53.12%,22.19%,244479,35.25,46.15
CYH,"Community Health Systems",3.6,"32% Buy",56.45%,63.37%,2490973,2.66,7.92
CYTK,Cytokinetics,7.4,"16% Sell",45.83%,54.55%,251641,6.2,15.95
DAKT,"Daktronics Inc",7.76,"100% Sell",36.14%,50.26%,328948,7.51,10.86
DAR,"Darling International Inc",20.33,"48% Buy",56.62%,21.62%,897695,15.8,20.96
DBD,"Diebold Nixdorf Inc",4.4,"64% Sell",25.52%,200.70%,5234658,3.55,23.5
DCOM,"Dime Community Bncsh",18.6,"16% Sell",47.99%,36.91%,290250,17.1,22.65
DDD,"3D Systems Corp",21.02,"96% Buy",68.19%,120.49%,4601855,7.92,21.73
DEA,"Easterly Government Properties",20,"24% Buy",54.20%,19.67%,556078,18.73,22.32
DF,"Dean Foods Company",7.79,"80% Sell",29.19%,66.10%,1996945,7.69,12.09
DFIN,"Donnelly Financial Solutions Inc",20.32,"72% Buy",61.58%,36.94%,263859,15.22,22.5
DGII,"Digi Intl Inc",13.2,"16% Buy",51.70%,21.85%,97692,8.8,14.7
DIN,"Dineequity Inc",79.89,"96% Buy",62.37%,28.74%,342351,37.11,82.62
DIOD,"Diodes Inc",37.59,"72% Buy",54.73%,21.67%,298418,26.09,38.7
DNR,"Denbury Resources",5,"88% Buy",59.17%,65.94%,10233746,0.92,5.56
DORM,"Dorman Products Inc",79.49,"96% Buy",65.62%,23.54%,115224,56.36,80.75
DPLO,"Diplomat Pharmacy Inc",19.35,"48% Sell",35.37%,40.82%,1603863,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.87,"16% Sell",48.63%,20.45%,1845027,9.87,12.99
DSPG,"D S P Group Inc",12.75,"32% Buy",56.20%,28.96%,74166,11.3,13.95
DSW,"DSW Inc",27.59,"48% Buy",52.99%,31.24%,1445392,17.75,29.27
DXPE,"Dxp Enterprise",48.34,"96% Buy",64.59%,47.51%,87478,24.89,49.5
EBIX,"Ebix Inc",78.15,Hold,48.03%,24.73%,189596,56.4,89.1
EBS,"Emergent Biosolutions",60.87,"100% Buy",66.22%,33.06%,265428,35.44,60.91
ECHO,"Echo Global Logistic",33.3,"88% Buy",60.02%,28.44%,459973,13.25,34.83
ECOL,"US Ecology Inc",72,"96% Buy",63.14%,44.69%,68229,44.5,73.1
ECPG,"Encore Capital Grp",40.1,"40% Buy",58.39%,43.87%,427413,35.15,52
EE,"El Paso Electric Company",62.95,"40% Buy",59.56%,12.64%,294655,48.05,64.35
EFII,"Elec Imaging Inc",34.05,"24% Buy",51.48%,28.40%,505359,25.28,43.89
EGHT,"8X8 Inc",22.55,"88% Buy",59.06%,34.84%,694991,12,23.1
EGL,"Engility Holdings Inc",34.83,"80% Buy",57.55%,31.13%,144043,21.19,36.51
EGOV,"Nic Inc",17.1,"96% Buy",58.57%,30.75%,367213,12.65,18.9
EGP,"Eastgroup Properties",96.25,"16% Buy",51.91%,14.93%,143878,77.74,99.39
EGRX,"Eagle Pharmaceutical",81.59,"48% Buy",57.87%,30.41%,241303,48.84,85.66
EHTH,"Ehealth Inc",29.71,"96% Buy",68.10%,56.61%,214497,13.61,32.96
EIG,"Employers Holdings Inc",44.05,"32% Buy",56.15%,29.26%,130460,38.35,50.45
ELY,"Callaway Golf Company",22.59,"88% Buy",69.48%,37.73%,1425346,13,23.6
ENDP,"Endo Int'l Plc",15.93,"88% Buy",71.70%,92.77%,6204958,5.27,17.34
ENSG,"The Ensign Group In",38.42,"72% Buy",59.01%,35.19%,238401,19.4,40.09
ENTA,"Enanta Pharmaceutica",91.55,"48% Sell",41.07%,89.81%,322958,38.4,127.77
ENVA,"Enova International Inc",35.85,"48% Buy",55.62%,57.74%,366351,11.15,39
EPAY,"Bottomline Tech In",63.01,"96% Buy",76.22%,27.86%,422564,28.2,63.46
ERA,"Era Group Inc",11.84,"56% Sell",36.42%,38.89%,49688,8.54,14.23
ESE,"Esco Technologies Inc",68.85,"96% Buy",69.52%,24.23%,89300,51.55,70.2
ESIO,"Electro Sci Inds",23.39,"72% Buy",65.25%,71.18%,969601,10.88,27.72
ESND,"Essendant Inc",15.18,"24% Buy",54.35%,64.83%,253294,7.2,17.08
ETH,"Ethan Allen Interiors Inc",23.1,Hold,48.15%,20.46%,269316,21.5,32.9
EVTC,"Evertec Inc",24.9,"100% Buy",64.17%,22.17%,447173,12.6,25.1
EXLS,"Exlservice Holdings",61.04,"64% Buy",58.93%,15.12%,92182,52.52,64.34
EXPO,"Exponent Inc",52.45,"100% Buy",61.02%,22.29%,166774,32.06,52.63
EXPR,"Express Inc",10.51,"88% Buy",57.15%,39.43%,1234503,5.82,11.34
EXTN,"Exterran Corp",28.63,"72% Buy",57.01%,35.77%,117962,24.52,33.69
EXTR,"Extreme Networks",6.28,"88% Sell",32.36%,138.39%,2748366,5.35,15.55
EZPW,"Ezcorp Inc",11.4,"56% Sell",44.80%,30.61%,518785,8.85,15.1
FARO,"Faro Tech Inc",67.1,"64% Buy",63.10%,59.53%,95480,32.75,70.2
FBP,"First Bancorp",9,"100% Buy",71.04%,18.02%,1671276,4.48,9
FCF,"First Commonwealth Financial Corp",17.24,"88% Buy",60.48%,20.30%,392950,12.06,17.91
FCFS,"First Cash Fin Svcs",82.3,"16% Sell",42.60%,34.28%,247392,57.75,95.4
FCN,"Fti Consulting",76.12,"16% Buy",57.14%,43.45%,562587,32.65,81.91
FCPT,"Four Corners Property Trust In",26.97,"96% Buy",71.13%,12.47%,508975,21.28,27.48
FELE,"Franklin Electric Co",49.4,"96% Buy",57.38%,29.05%,113676,37.6,50.3
FF,"Futurefuel Corp",14.99,"88% Buy",65.49%,28.68%,54748,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31.9,"40% Buy",54.74%,20.27%,249107,22.8,33.7
FFIN,"First Finl Bkshs Inc",60.55,"96% Buy",67.22%,17.18%,184370,37.31,61
FIX,"Comfort Systems USA",56.95,"88% Buy",72.90%,36.23%,425177,32.8,59.05
FLOW,"SPX Flow Inc",49.19,"88% Buy",61.41%,46.83%,196541,31.57,54.92
FMBI,"First Midwest Bncp",27.62,"100% Buy",61.15%,15.19%,367812,20.5,27.7
FN,Fabrinet,47.66,"100% Buy",78.75%,30.55%,446506,24.02,48.2
FNSR,"Finisar Corp",18.65,"56% Buy",55.50%,30.87%,1948994,14.25,25.44
FORM,"Formfactor Inc",13.75,"8% Buy",50.35%,36.34%,485124,11.1,18.65
FORR,"Forrester Resrch",48.8,"96% Buy",68.93%,23.07%,50398,36.95,49.2
FOSL,"Fossil Group",26.12,"16% Buy",51.15%,86.74%,2129146,5.5,32.17
FOXF,"Fox Factory Cp",64.3,"80% Buy",70.80%,79.77%,257378,33.2,68.3
FRAN,"Francesca's Holdings",7.28,"16% Sell",47.70%,33.93%,698393,4.51,8.48
FRGI,"Fiesta Restaurant Gp",29.15,"64% Buy",54.97%,20.48%,200095,15.5,30.88
FSB,"Franklin Financial Network Inc",38.7,"56% Buy",54.09%,19.82%,108626,30.3,40.3
FSP,"Franklin Street Properties",8.54,"48% Buy",52.28%,24.38%,312897,7.08,11
FSS,"Federal Signal Corp",26.47,"96% Buy",60.60%,65.61%,301376,18.01,28.32
FTD,"Ftd Companies",3.9,"40% Sell",45.90%,66.62%,223092,3.25,13.95
FTK,"Flotek Industries",2.28,"80% Sell",35.74%,113.70%,879800,1.94,6.77
FTR,"Frontier Commun Cp",5.61,"24% Buy",50.46%,68.16%,3360714,4.52,14.24
FUL,"H. B. Fuller Company",58.69,"100% Buy",62.71%,15.51%,245545,46.62,58.86
FWRD,"Foward Air Corp",63.96,"96% Buy",59.11%,28.37%,130891,49.88,65.11
GBCI,"Glacier Bancorp Inc",45.46,"100% Buy",67.16%,16.15%,326657,31.38,45.52
GBX,"Greenbrier Companies",59.1,"64% Buy",61.00%,22.99%,340946,41.95,60.15
GCI,"Gannett Co. Inc",10.68,"56% Buy",56.65%,24.62%,983741,7.94,12.38
GCO,"Genesco Inc",46.1,"88% Buy",64.68%,30.75%,258801,20.9,47.4
GDOT,"Green Dot Corp",86.03,"96% Buy",64.62%,26.02%,320771,46.45,86.44
GEOS,"Geospace Technologie",13.97,"48% Buy",54.17%,32.04%,68009,9.18,18.71
GES,"Guess Inc",23.4,"32% Buy",54.24%,50.28%,555552,12.29,26.15
GFF,"Griffon Corp",18.3,"8% Sell",50.86%,32.87%,198565,16.8,24.5
GHL,"Greenhill & Co. Inc",29.9,"16% Sell",43.77%,16.18%,345361,13.8,33.45
GIFI,"Gulf Island Fab",9.88,"32% Buy",55.06%,50.47%,49223,6.9,13.95
GIII,"G-III Apparel Gp I",46.07,"48% Buy",53.87%,46.73%,427868,23.19,51.2
GLT,Glatfelter,18.98,"24% Buy",56.64%,96.20%,411300,15.3,23.85
GME,"Gamestop Corp",16.98,"100% Buy",68.67%,24.94%,2524170,12.2,22.12
GNBC,"Green Bancorp",24.55,"80% Buy",58.63%,15.69%,228894,19.5,25.15
GNL,"Global Net Lease Inc",21.57,"48% Buy",55.95%,28.41%,751671,15.55,22.53
GOV,"Government Properties Income Trust",16.89,"96% Buy",62.84%,32.30%,819216,11.87,19.6
GPI,"Group 1 Automotive",80.24,"96% Buy",66.30%,36.27%,309173,53.11,84.47
GPRE,"Green Plains Inc",18.2,"24% Buy",55.80%,30.50%,818690,15.25,21.9
GTLS,"Chart Industries In",77.09,"56% Buy",60.66%,20.30%,270593,32.71,80.31
GTY,"Getty Realty Corp",29.17,"72% Buy",61.69%,13.11%,80095,22.68,29.89
GWB,"Great Western Bancorp Inc",44.01,"96% Buy",58.80%,24.33%,217451,33.27,46.03
HA,"Hawaiian Hldgs Inc",41.95,"40% Buy",57.04%,29.69%,566222,32.4,44.3
HAFC,"Hanmi Financial Cp",26.5,"8% Sell",48.54%,16.40%,173429,24.25,33.1
HAYN,"Haynes Intl Inc",39.05,"40% Sell",47.14%,22.42%,59497,29.82,45.14
HCI,"Homeowners Choice",40.61,"64% Sell",45.29%,33.67%,39653,27.11,44.25
HF,"HFF Inc",45.16,"72% Buy",65.30%,48.59%,326981,32.99,51.74
HFWA,"Heritage Financial",36.25,"80% Buy",58.13%,19.43%,240513,25.25,37.38
HI,"Hillenbrand Inc",51.45,"48% Buy",56.69%,24.10%,274229,34.65,53
HIBB,"Hibbett Sports Inc",28.4,"72% Buy",68.82%,33.58%,570612,11,29.5
HLIT,"Harmonic Inc",5.3,"96% Buy",67.57%,45.56%,438936,2.8,5.35
HLX,"Helix Energy Solutions Group",9.16,"16% Buy",54.66%,40.03%,1553240,5.44,10.41
HMN,"Horace Mann Educators Corp",46.1,"72% Buy",57.50%,15.89%,99010,33.85,47.65
HMST,"Homestreet Inc",30,"64% Buy",57.59%,20.65%,90893,24.2,32.6
HMSY,"Hms Hldgs Cp",31.6,"96% Buy",81.82%,53.55%,693781,11.01,32.5
HOPE,"Hope Bancorp Inc",17.84,"8% Buy",55.14%,12.03%,619940,16.74,19.86
HPR,"Highpoint Resources Corp.",5.22,"80% Sell",39.13%,59.74%,1982132,2.66,7.6
HQY,Healthequity,87.19,"96% Buy",64.81%,35.59%,318907,40.21,88.3
HSC,"Harsco Corp",27,"100% Buy",64.48%,29.86%,415360,15.55,27.1
HSII,"Heidrick & Struggl",44.5,"96% Buy",67.43%,67.60%,216100,17.9,44.55
HSKA,"Heska Corp",104.15,"48% Buy",53.59%,33.29%,38686,56.59,111.34
HSTM,"Healthstream Inc",30.95,"96% Buy",64.08%,18.48%,121120,21.15,31.01
HT,"Hersha Hospitality Trust",22.56,"100% Buy",61.11%,14.53%,293827,16.6,22.59
HTLD,"Heartland Express",20.24,"88% Buy",58.44%,14.92%,383634,17.38,25.22
HUBG,"Hub Group Inc A",51.7,"56% Buy",54.68%,36.07%,368031,35.05,56.6
HVT,"Haverty Furniture Companies",22.25,"80% Buy",61.05%,22.36%,78327,17.7,27.23
HWKN,"Hawkins Inc",42.5,"100% Buy",65.32%,55.23%,27469,30.55,42.6
HZO,"Marinemax Inc",21.05,"48% Buy",56.50%,38.18%,336057,14.95,25.05
IBP,"Installed Building Products I",47.5,"96% Sell",38.69%,51.12%,207642,45.04,79.4
IIIN,"Insteel Industries",40,"16% Buy",53.83%,27.29%,181480,23.5,43.78
IIVI,"I I V I Inc",47.15,"56% Buy",58.36%,59.66%,669348,34.05,53.08
INDB,"Independent Bk Corp",90.55,"72% Buy",66.17%,13.75%,81955,66.3,95
INGN,"Inogen Inc",238.43,"96% Buy",69.83%,37.15%,225189,91.8,242.1
INN,"Summit Hotel Properties",13.8,"32% Sell",47.58%,19.17%,491206,12.77,16.39
INTL,"Intl Fcstone Inc",55.73,"64% Buy",58.48%,21.07%,44698,33.11,57
INVA,"Innoviva Inc",14.41,"16% Buy",54.56%,24.18%,736335,11.47,17.99
IOSP,"Innospec Inc",77.1,"16% Buy",48.15%,30.31%,112365,54.1,83.2
IPAR,"Inter Parfums Inc",66.05,"96% Buy",73.61%,22.86%,101829,37.8,66.05
IPHS,"Innophos Hldngs Inc",44.12,"48% Sell",39.11%,27.18%,80507,38.66,51.34
IRBT,"Irobot Corp",105.81,"100% Buy",78.53%,38.02%,772199,55.77,106.05
IRDM,"Iridium Comm Inc",20.7,"96% Buy",66.33%,35.66%,1098235,9.68,21.25
IRT,"Independence Realty Trust Inc",10.28,"48% Buy",56.03%,17.62%,487181,8.26,10.63
ITG,"Investment Technology Group",21.68,"16% Buy",47.05%,44.70%,220855,17.63,23.96
ITGR,"Integer Holdings Corp",76.3,"100% Buy",67.93%,25.16%,288810,42.5,76.85
ITRI,"Itron Inc",65.25,"72% Buy",61.30%,32.51%,286498,55.26,79.95
