Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
AKS,"AK Steel Holding Corp",4.48,"32% Sell",44.27%,61.18%,15108975,4,6.8
ALG,"Alamo Group",96.28,"32% Buy",59.09%,18.78%,62655,86.41,120.58
ALGT,"Allegiant Travel Com",128.95,"72% Sell",41.82%,67.14%,221375,111.54,181.45
ALRM,Alarm.Com,48.24,"100% Buy",67.11%,33.27%,367790,33.39,52.6
AMAG,"Amag Pharmaceuticals",25.2,"100% Buy",65.58%,34.11%,609780,11.93,25.63
AMBC,"Ambac Financial Grp",20.93,"100% Buy",62.53%,13.96%,350625,13.17,21.12
AMED,"Amedisys Inc",110.21,"96% Buy",77.36%,40.62%,428760,45.6,111.97
AMN,"Amn Healthcare Services Inc",55.5,"72% Sell",41.66%,47.48%,512695,34.85,68.2
AMPH,"Amphastar Pharma",17.97,"64% Buy",62.91%,17.17%,128665,14.4,20.45
AMSF,"Amerisafe Inc",62.25,"40% Buy",55.99%,15.50%,67755,51.55,67.82
AMWD,"Amer Woodmark Cp",84.95,"40% Sell",44.00%,41.91%,177800,78.75,148.44
ANDE,"Andersons Inc",40.1,"100% Buy",75.49%,45.22%,96995,29.6,40.8
ANF,"Abercrombie & Fitch Company",25.91,"16% Buy",53.31%,40.41%,1719190,9.03,29.2
ANGO,"Angiodynamics Inc",21.23,"24% Sell",48.43%,33.44%,294605,15.16,23.95
ANIK,"Anika Therapeutics",41.25,"40% Buy",60.17%,65.11%,213095,28.54,69.81
ANIP,"ANI Pharma Inc",57.06,"56% Sell",26.20%,53.38%,129070,42.23,74.7
APEI,"American Pub. Edu.",43.45,"8% Buy",48.80%,17.57%,87365,17.4,46.15
APOG,"Apogee Entrpr Inc",49.84,"72% Buy",58.83%,19.31%,152645,37.24,52.35
ARCB,"Arcbest Corp",47.8,"40% Buy",55.47%,45.86%,311475,25.02,50.45
ARI,"Apollo Commercial Real Estate",18.69,"8% Sell",46.75%,8.47%,1012470,17.56,19.17
AROC,"Archrock Inc",13.2,"80% Buy",57.06%,31.40%,676520,8.25,13.75
ARR,"Armour Residential R",23.33,"48% Buy",51.32%,11.04%,449865,21.4,27.55
ASGN,"On Assignment",91.87,"88% Buy",62.73%,31.45%,328325,44.66,94.25
ASIX,"Advansix Inc",34.44,"72% Sell",35.86%,42.77%,200105,29.55,46.51
ASNA,"Ascena Retail Grp",4.1,"64% Buy",59.82%,45.79%,1847575,1.69,4.74
ASTE,"Astec Inds Inc",46.41,"72% Sell",31.49%,86.65%,248670,45.3,64.8
ATNI,"Atn International",66.52,"80% Buy",66.41%,74.90%,49950,49.34,68.49
ATU,"Actuant Corp",28,"40% Buy",52.45%,20.35%,339075,21.5,30.05
AVA,"Avista Corp",50.61,"24% Sell",40.61%,17.34%,563345,47.5,52.91
AVAV,"Aerovironment Inc",77.73,"96% Buy",67.20%,26.43%,278980,37.01,78.84
AVD,"American Vanguard Corp",20.1,"72% Sell",34.67%,27.66%,60735,18.01,24
AVP,"Avon Products",1.78,"24% Buy",60.37%,37.27%,5656235,1.38,2.99
AWR,"American States Water Company",59.68,"16% Buy",52.57%,19.25%,208525,47.53,61.66
AXE,"Anixter International Inc",73.4,"80% Buy",62.69%,47.56%,277640,56.25,88.85
AXL,"American Axle & Manufacturing",17.46,"64% Buy",57.77%,37.77%,1827560,13.38,20.27
AZZ,"Azz Inc",54.1,"40% Buy",62.82%,14.16%,163080,39.5,56.05
B,"Barnes Group",67.25,"88% Buy",63.92%,33.10%,199880,52.42,72.87
BABY,"Natus Medical Inc",35.3,"32% Buy",51.74%,35.65%,373300,28,43.6
BANC,"First Pactrust Bancorp",20.05,"48% Buy",54.53%,32.35%,485120,17.1,23.4
BANR,"Banner Corp",65.03,"96% Buy",64.57%,15.96%,143390,52.2,65.86
BCC,"Boise Cascade L.L.C.",44,"8% Sell",48.01%,25.23%,439980,28,49.3
BCOR,"Blucora Inc",34.7,"40% Sell",42.93%,38.32%,382600,19.05,40.6
BCPC,"Balchem Cp",102.03,"72% Buy",57.00%,25.13%,86615,70.23,104.59
BEAT,"Biotelemetry Inc",57.85,"96% Buy",72.47%,47.46%,454875,23.3,58.5
BEL,"Belmond Ltd",11.15,"56% Sell",46.38%,22.59%,356350,10.3,14.2
BELFB,"Bel Fuse Inc Cl B",25.15,"100% Buy",63.67%,54.93%,19500,17.1,33.45
BFS,"Saul Centers",54.87,"80% Buy",57.83%,21.75%,37760,46.71,65.43
BGFV,"Big 5 Sporting",5.65,"96% Sell",29.38%,43.17%,297680,5.05,9.75
BGG,"Briggs & Stratton Corp",17.42,"24% Sell",45.96%,32.13%,271715,16.26,27.34
BGS,"B&G Foods Holdings",30.65,"24% Buy",50.34%,22.54%,755915,22,39.75
BHE,"Benchmark Electronics",25.65,"56% Sell",38.43%,68.61%,406600,23.98,35.8
BHLB,"Berkshire Hills Bancorp",41.5,"40% Buy",54.12%,14.36%,237780,32.85,44.25
BJRI,"Bj's Restaurants Inc",63.25,"48% Buy",56.42%,34.46%,380945,28,73.05
BKE,"Buckle Inc",24.2,"24% Sell",46.44%,46.15%,376925,13.5,28.8
BKS,"Barnes & Noble",5.95,"24% Buy",53.18%,22.12%,1067500,4.1,8
BLD,"Topbuild Corp",75.49,"16% Sell",44.49%,41.76%,289385,54.52,87.21
BMI,"Badger Meter",52.4,"64% Buy",63.35%,37.20%,150445,41,53.3
BNED,"Barnes & Noble Education Inc C",5.92,"8% Sell",52.63%,39.68%,295155,4.99,9.1
BOFI,"Bofi Holding Inc",37.19,"88% Sell",37.88%,45.83%,743585,24.2,45.18
BPFH,"Boston Pvt Finl Hldg",14.25,"80% Sell",29.48%,28.61%,438360,13.95,17.85
BRC,"Brady Corp",37.85,"16% Sell",48.64%,26.08%,205300,31.7,40.9
BRKL,"Brookline Bancorp",18,"40% Sell",42.01%,12.88%,263835,13.6,19.35
BRKS,"Brooks Automation",29.82,"64% Sell",42.50%,33.12%,658810,21.75,36.45
BRS,"Bristow Group Inc",11.81,"80% Sell",33.53%,46.03%,692455,6.86,18.91
CACI,"Caci International",181.95,"100% Buy",61.87%,19.29%,115840,118.1,182.5
CAL,"Caleres Inc",34.88,"32% Buy",52.37%,31.13%,312715,22.39,37.06
CALM,"Cal-Maine Foods In",46.65,"8% Buy",51.52%,17.19%,353565,34.03,52.3
CAMP,"Calamp Corp",23.15,"72% Buy",52.95%,17.58%,433150,17.52,25.45
CASH,"Meta Financial Grp",92.5,"72% Sell",39.29%,27.77%,59735,60.7,117.97
CATM,"Cardtronics Inc",30.41,"96% Buy",61.50%,92.00%,486480,15.8,32.33
CATO,"Cato Corp",24.66,"16% Buy",51.63%,63.76%,316815,10.76,26.88
CBB,"Cincinnati Bell Inc",9.95,"100% Sell",28.74%,94.56%,638965,9.9,22.2
CBL,"Cbl & Associates Properties",4.46,"72% Sell",36.63%,64.78%,3435475,3.8,9.1
CBM,"Cambrex Corp",62.9,"88% Buy",65.99%,33.14%,433795,42.55,67.75
CBU,"Community Bank System",63.94,"64% Buy",58.34%,17.19%,239805,48.89,65.51
CCMP,"Cabot Microelectron",123.06,"96% Buy",68.39%,11.79%,145705,68,123.76
CCOI,"Cogent Comm Hldgs",49.8,"64% Sell",38.86%,20.92%,228460,35.75,57.65
CCRN,"Cross Ctry Hlthcr",9.05,"96% Sell",31.48%,135.48%,317420,7.41,14.65
CDR,"Cedar Shopping Centers Inc",4.57,"8% Sell",45.94%,31.30%,344010,3.54,6.29
CECO,"Career Education",17.24,"8% Buy",49.95%,30.46%,419420,8.37,19.07
CEIX,"Consol Energy Inc",44.35,"88% Buy",57.78%,48.91%,453980,19.51,48.12
CENT,"Central Garden",41.46,"32% Sell",42.64%,19.16%,108690,33.2,45.02
CENTA,"Central Garden & Pet",37.9,"48% Sell",39.03%,20.61%,181650,32.2,41.97
CENX,"Century Aluminum C",12.02,"96% Sell",30.25%,51.15%,1709755,12,24.77
CEVA,"Ceva Inc",28.55,"100% Sell",38.68%,65.15%,154745,26.1,51.8
CHCO,"City Holding Co",80.43,"80% Buy",57.12%,20.08%,65570,58.8,82.75
CHCT,"Community Healthcare Trust Inc",31.71,"100% Buy",67.61%,20.86%,87405,22.41,31.83
CHS,"Chico's Fas",9.53,"56% Buy",60.45%,37.94%,2184440,6.96,10.9
CHSP,"Chesapeake Lodging Trust",31.39,"16% Sell",45.49%,19.51%,256555,24.08,32.95
CHUY,"Chuy's Holdings Inc",30.6,"16% Sell",44.91%,26.67%,105400,18,34.1
CIR,"Circor International",44.17,"32% Buy",57.29%,32.75%,220275,35.16,56.37
CJ,"C&J Energy Services Inc",23.85,"8% Buy",50.45%,36.10%,904080,21.22,36.57
CKH,"Seacor Smit Inc",51.43,"72% Sell",39.11%,16.36%,116785,35.2,59
CLD,"Cloud Peak Energy Inc",2.61,"72% Sell",36.72%,64.03%,638380,2.53,5.7
CLDT,"Chatham Lodging Trust [Reit]",21.08,Hold,47.08%,16.22%,250730,17.9,23.91
CLW,"Clearwater Paper Corp",26.4,"32% Buy",60.98%,52.31%,202595,21.55,50.6
CMO,"Capstead Mortgage Corp",8.16,"64% Sell",29.06%,13.27%,671090,8.01,9.98
CMTL,"Comtech Telecom Co",34.67,"80% Buy",59.17%,24.16%,102335,17.11,35.38
CNMD,"C O N M E D Cp",77.01,"88% Buy",57.50%,27.85%,171025,48.03,83.49
CNSL,"Consolidated Communications Holdings Inc",10.83,"72% Sell",37.05%,49.69%,709605,10.31,20.72
COHU,"Cohu Inc",26.52,"96% Buy",56.91%,29.36%,233280,17.11,27.77
COKE,"Coca Cola Bot Cons",153.35,"64% Buy",69.81%,15.33%,43455,125.08,241.94
COLB,"Columbia Banking Sys",42,"32% Sell",50.52%,19.13%,291760,35.67,48.06
CORE,"Core Mark Holding",29.06,"100% Buy",79.24%,46.16%,380820,17.1,34.79
CORT,"Corcept Therapeutics",14.08,"16% Sell",44.80%,36.80%,1304335,12.5,25.96
CPF,"Central Pacific Financial Co",28,"72% Sell",40.75%,12.29%,111615,27.19,33.15
CPS,"Cooper Std Hldg Inc",138.93,"72% Buy",54.62%,26.39%,175665,97.7,146.77
CPSI,"Computer Programs",26.9,"64% Sell",24.98%,59.97%,171130,25.15,34.65
CRAY,"Cray Inc",21.75,"72% Sell",35.98%,45.63%,312730,17.6,28.6
CROX,"Crocs Inc",18.26,"16% Buy",54.55%,40.87%,1091075,7.78,19.54
CRR,"Carbo Ceramics",8.86,"32% Sell",44.30%,40.85%,354525,6.05,12.69
CRVL,"Corvel Cp",56.55,"72% Buy",54.77%,30.66%,23700,46.45,61.2
CRY,Cryolife,32,"100% Buy",63.37%,43.36%,111550,16.8,33.45
CRZO,"Carrizo Oil & Gas",24.42,"40% Sell",38.13%,41.22%,2139640,11.1,31.57
CSGS,"C S G Sys Intl",37.84,"100% Sell",32.37%,23.25%,175605,37.21,48.82
CTB,"Cooper Tire & Rubber Company",29.45,"64% Buy",61.52%,45.01%,781575,22.58,40.78
CTRE,"Caretrust REIT Inc",17.64,"96% Buy",61.54%,21.96%,484805,12.73,19.82
CTRL,"Control4 Corp",31.76,"96% Buy",72.75%,71.55%,364550,20.5,35.99
CTS,"Cts Corp",35.75,"8% Buy",51.74%,18.99%,160040,21.55,39.2
CUB,"Cubic Corp",71.95,"100% Buy",61.39%,30.32%,107785,39.58,77.35
CUBI,"Customers Bancorp",26.52,"56% Sell",39.89%,32.94%,210970,24.75,33.85
CUTR,"Cutera Inc",34.03,"100% Sell",31.83%,73.32%,237565,30.7,56.05
CVBF,"Cvb Financial Corp",24.18,"96% Buy",59.29%,18.67%,438365,19.58,25.49
CVCO,"Cavco Inds Inc",223.45,"96% Buy",59.16%,34.55%,51615,123.1,236.7
CVGW,"Calavo Growers Inc",94.7,"64% Buy",52.54%,14.47%,97505,65.85,99
CWT,"California Water Service Group Holding",40.6,"32% Buy",50.82%,21.44%,227495,35.25,46.15
CYH,"Community Health Systems",3.02,"80% Sell",42.69%,79.30%,2880315,2.66,8.07
CYTK,Cytokinetics,7.15,"72% Sell",39.32%,55.18%,265230,6.2,15.95
DAKT,"Daktronics Inc",8.59,"8% Buy",51.10%,16.15%,143515,7.85,10.86
DAR,"Darling International Inc",20.5,"96% Buy",62.07%,12.62%,715090,15.56,20.96
DBD,"Diebold Nixdorf Inc",5.4,"96% Sell",18.77%,169.04%,2743680,5.3,23.5
DCOM,"Dime Community Bncsh",17.7,"72% Sell",34.09%,35.71%,194890,17.1,22.65
DDD,"3D Systems Corp",17.96,"96% Buy",68.29%,117.86%,2987885,7.92,18.7
DEA,"Easterly Government Properties",19.76,"8% Buy",53.35%,17.01%,768815,18.73,22.32
DEPO,"Depomed Inc",7.76,Hold,47.49%,72.44%,1155170,4.31,9.48
DF,"Dean Foods Company",8.5,"72% Sell",32.96%,62.77%,1614780,8.03,12.34
DFIN,"Donnelly Financial Solutions Inc",18.51,Hold,45.77%,35.63%,277005,15.22,22.5
DGII,"Digi Intl Inc",13.2,"24% Buy",49.67%,25.10%,92520,8.5,14.7
DIN,"Dineequity Inc",72.25,"16% Buy",49.83%,32.56%,371280,36.71,82.62
DIOD,"Diodes Inc",38.28,"96% Buy",60.19%,23.69%,338645,26.03,38.7
DNR,"Denbury Resources",4.26,Hold,46.18%,58.27%,12162800,0.92,5.56
DORM,"Dorman Products Inc",74.75,"96% Buy",58.56%,25.86%,122410,56.36,78.01
DPLO,"Diplomat Pharmacy Inc",18.97,"80% Sell",29.09%,57.19%,1477175,14.5,28.74
DRH,"Diamondrock Hospitality Company",11.62,"64% Sell",41.15%,22.11%,1891925,9.87,12.99
DSPG,"D S P Group Inc",12.3,"24% Sell",47.10%,27.99%,87885,11.3,13.95
DSW,"DSW Inc",27.38,"72% Buy",55.68%,22.10%,1015330,15.14,28.34
DXPE,"Dxp Enterprise",48.68,"100% Buy",71.06%,45.02%,69615,24.86,49.5
EBIX,"Ebix Inc",79.7,"48% Buy",49.05%,27.25%,140140,56.4,89.1
EBS,"Emergent Biosolutions",54.19,"56% Buy",51.44%,25.86%,252560,32.48,60
ECHO,"Echo Global Logistic",32.9,"64% Buy",60.49%,33.16%,536445,13.25,34.83
ECOL,"US Ecology Inc",68.6,"56% Buy",57.47%,44.40%,67910,44.5,73.1
ECPG,"Encore Capital Grp",35.55,"88% Sell",39.09%,31.10%,423380,35.15,52
EE,"El Paso Electric Company",62.85,"96% Buy",67.92%,11.08%,281790,48.05,63.85
EFII,"Elec Imaging Inc",34.28,"56% Buy",53.20%,26.86%,394050,25.28,43.89
EGHT,"8X8 Inc",21.95,"64% Buy",57.94%,39.92%,1047685,12,23.1
EGL,"Engility Holdings Inc",33.71,"16% Buy",53.87%,44.85%,153385,21.19,36.51
EGOV,"Nic Inc",16.3,"48% Buy",51.94%,28.55%,374310,12.65,18.9
EGP,"Eastgroup Properties",96.29,"72% Buy",54.88%,18.98%,208100,77.74,98.17
EGRX,"Eagle Pharmaceutical",78.54,"40% Buy",53.51%,29.18%,236210,45.05,85.66
EHTH,"Ehealth Inc",24.84,"80% Buy",58.03%,39.81%,144800,13.61,28.59
EIG,"Employers Holdings Inc",43.75,"32% Buy",55.64%,30.09%,110575,38.35,50.45
ELY,"Callaway Golf Company",21.91,"96% Buy",70.84%,38.85%,1398685,12.64,23.6
ENDP,"Endo Int'l Plc",16.23,"100% Buy",85.02%,90.69%,5123105,5.27,17.34
ENSG,"The Ensign Group In",36,Hold,46.97%,31.10%,212945,19.4,40.09
ENTA,"Enanta Pharmaceutica",93.84,"56% Sell",38.13%,87.24%,324815,37.13,127.77
ENVA,"Enova International Inc",33.8,"16% Sell",46.95%,58.68%,338255,11.15,39
EPAY,"Bottomline Tech In",56.78,"88% Buy",63.61%,24.32%,367720,27.71,58.52
ERA,"Era Group Inc",12.93,"16% Sell",44.50%,36.09%,46525,8.1,14.23
ESE,"Esco Technologies Inc",65.65,"100% Buy",68.10%,24.10%,84855,50.3,66.8
ESIO,"Electro Sci Inds",23.35,"88% Buy",71.76%,70.41%,811080,10.41,27.72
ESND,"Essendant Inc",15.87,"88% Buy",63.45%,64.34%,249890,7.2,17.08
ETH,"Ethan Allen Interiors Inc",22.45,"72% Sell",38.70%,23.50%,241445,21.5,32.9
EVTC,"Evertec Inc",24.45,"96% Buy",64.70%,23.04%,536530,12.6,24.85
EXLS,"Exlservice Holdings",58.63,"8% Buy",45.17%,15.27%,94790,52.52,64.34
EXPO,"Exponent Inc",50.35,"24% Buy",53.96%,22.09%,199050,31.73,52.63
EXPR,"Express Inc",10.15,"80% Buy",56.84%,35.43%,1339990,5.28,11.34
EXTN,"Exterran Corp",26.66,"40% Sell",46.46%,19.58%,93485,23.29,33.69
EXTR,"Extreme Networks",6.09,"100% Sell",27.40%,137.60%,2232065,5.35,15.55
EZPW,"Ezcorp Inc",11.7,"80% Sell",46.21%,33.61%,500230,8.16,15.1
FARO,"Faro Tech Inc",67.45,"72% Buy",67.89%,58.38%,91155,32.25,70.2
FBP,"First Bancorp",8.35,"88% Buy",60.47%,21.32%,1564945,4.48,8.44
FCF,"First Commonwealth Financial Corp",16.83,"48% Buy",56.35%,26.13%,419770,12.06,17.91
FCFS,"First Cash Fin Svcs",80.85,"72% Sell",33.50%,33.30%,271675,57.55,95.4
FCN,"Fti Consulting",81.5,"96% Buy",80.25%,37.25%,426695,31.77,81.85
FCPT,"Four Corners Property Trust In",26.06,"96% Buy",69.30%,12.90%,481015,21.28,26.96
FELE,"Franklin Electric Co",48.8,"88% Buy",56.53%,36.85%,135895,37.6,49.5
FF,"Futurefuel Corp",13.87,"24% Buy",51.67%,20.49%,39190,11.32,16.22
FFBC,"First Finl Bncp [Oh]",31,"24% Sell",47.92%,22.71%,326220,22.8,33.7
FFIN,"First Finl Bkshs Inc",58.35,"96% Buy",64.19%,23.97%,211230,37.31,58.65
FIX,"Comfort Systems USA",55.75,"96% Buy",76.92%,36.59%,292190,31.9,59.05
FLOW,"SPX Flow Inc",47.11,"64% Buy",55.83%,48.50%,220770,31.1,54.92
FMBI,"First Midwest Bncp",27.11,"88% Buy",58.33%,16.82%,451240,20.5,27.4
FN,Fabrinet,41.42,"100% Buy",66.45%,22.08%,294740,24.02,43.25
FNSR,"Finisar Corp",18.24,"64% Buy",57.20%,28.35%,2185625,14.25,26.53
FORM,"Formfactor Inc",14,"48% Buy",52.56%,44.75%,502960,11.1,18.65
FORR,"Forrester Resrch",45.25,"72% Buy",56.36%,24.07%,37860,36.95,47.75
FOSL,"Fossil Group",23.25,"48% Sell",41.31%,74.53%,1820755,5.5,32.17
FOXF,"Fox Factory Cp",63.95,"100% Buy",82.07%,78.37%,232425,33.2,64.9
FRAN,"Francesca's Holdings",7.36,"8% Buy",48.99%,38.71%,687695,4.51,9.24
FRGI,"Fiesta Restaurant Gp",28.4,"24% Buy",50.32%,23.98%,210140,15.5,30.88
FSB,"Franklin Financial Network Inc",38.7,"56% Buy",56.87%,20.56%,120910,30.3,40.3
FSP,"Franklin Street Properties",8.48,"40% Buy",49.53%,23.83%,317750,7.08,11
FSS,"Federal Signal Corp",25.6,"96% Buy",58.17%,64.95%,253855,17.95,28.32
FTD,"Ftd Companies",3.36,"96% Sell",32.35%,86.33%,299155,3.25,16.98
FTK,"Flotek Industries",2.17,"100% Sell",22.73%,103.86%,565130,2.08,6.77
FTR,"Frontier Commun Cp",5.01,"56% Sell",41.04%,64.80%,3833155,4.52,15.48
FUL,"H. B. Fuller Company",57.1,"96% Buy",59.30%,16.72%,277360,46.62,58.74
FWRD,"Foward Air Corp",63.27,"80% Buy",58.48%,34.88%,146515,49.88,64.99
GBCI,"Glacier Bancorp Inc",43.93,"88% Buy",62.54%,27.44%,402035,31.38,44.55
GBX,"Greenbrier Companies",58.8,"96% Buy",64.46%,20.16%,540985,41.95,60.15
GCI,"Gannett Co. Inc",10.1,"48% Sell",44.33%,18.84%,865730,7.94,12.38
GCO,"Genesco Inc",41.5,"8% Sell",52.77%,26.67%,233255,20.9,45.9
GDOT,"Green Dot Corp",80.7,"56% Buy",56.34%,26.45%,286175,42.35,84.48
GEOS,"Geospace Technologie",13.05,"32% Sell",43.21%,30.61%,78530,9.18,18.71
GES,"Guess Inc",22.64,"24% Buy",51.70%,35.81%,493195,11.98,26.15
GFF,"Griffon Corp",17.8,"40% Sell",43.84%,31.04%,203255,17,24.5
GHL,"Greenhill & Co. Inc",32.5,"48% Buy",64.87%,21.89%,359115,13.8,33.45
GIFI,"Gulf Island Fab",8.75,"80% Sell",39.90%,28.83%,50755,6.9,13.95
GIII,"G-III Apparel Gp I",45.12,"8% Sell",51.67%,34.78%,380270,22.66,51.2
GLT,Glatfelter,16.5,"80% Sell",33.99%,80.98%,274195,15.76,23.85
GME,"Gamestop Corp",15.25,"80% Buy",55.87%,27.22%,2128095,12.2,22.12
GNBC,"Green Bancorp",24.45,"80% Buy",61.12%,35.74%,294095,19.5,25.15
GNL,"Global Net Lease Inc",22.22,"100% Buy",70.78%,19.70%,347325,15.55,22.53
GOV,"Government Properties Income Trust",16.13,"72% Buy",58.52%,35.08%,984555,11.87,19.6
GPI,"Group 1 Automotive",77.48,"88% Buy",63.91%,40.84%,308855,51.62,84.47
GPRE,"Green Plains Inc",17.9,"16% Sell",53.71%,29.83%,786345,15.25,21.9
GTLS,"Chart Industries In",76.85,"64% Buy",63.67%,49.37%,446195,32.54,80.31
GTY,"Getty Realty Corp",28.97,"72% Buy",61.78%,14.48%,91720,22.68,29.89
GWB,"Great Western Bancorp Inc",42.49,"8% Sell",50.81%,25.04%,225530,33.27,46.03
HA,"Hawaiian Hldgs Inc",41.3,"80% Buy",60.10%,43.82%,751280,32.4,44.3
HAFC,"Hanmi Financial Cp",25.65,"64% Sell",35.92%,36.89%,211360,24.25,33.1
HAYN,"Haynes Intl Inc",39.95,"16% Sell",49.24%,23.65%,58050,28.97,45.14
HCI,"Homeowners Choice",39.78,"64% Sell",39.82%,32.85%,36625,27.11,44.25
HF,"HFF Inc",44.41,"72% Buy",69.21%,47.48%,348915,32.99,51.74
HFWA,"Heritage Financial",35.45,"16% Buy",53.51%,22.54%,265190,25.25,37.38
HI,"Hillenbrand Inc",52.15,"96% Buy",67.30%,21.97%,237920,34.65,52.8
HIBB,"Hibbett Sports Inc",23.5,"56% Sell",47.88%,30.95%,393630,9.4,29.5
HLIT,"Harmonic Inc",5.25,"96% Buy",71.29%,42.75%,379800,2.8,5.32
HLX,"Helix Energy Solutions Group",9.29,"40% Buy",58.27%,36.25%,1702740,5.44,10.41
HMN,"Horace Mann Educators Corp",44.6,"16% Buy",49.47%,19.24%,119950,33.85,47.65
HMST,"Homestreet Inc",30,"72% Buy",59.37%,22.47%,122640,24,32.6
HMSY,"Hms Hldgs Cp",30.05,"100% Buy",82.11%,54.52%,689250,11.01,31.28
HOPE,"Hope Bancorp Inc",17.32,"24% Sell",46.41%,22.26%,800190,16.74,19.86
HPR,"Highpoint Resources Corp.",5.7,"56% Sell",35.83%,38.32%,1466675,2.66,7.6
HQY,Healthequity,81.77,"72% Buy",56.75%,37.28%,306060,40.21,83.34
HSC,"Harsco Corp",25.3,"72% Buy",57.79%,22.54%,432755,15.35,26.75
HSII,"Heidrick & Struggl",43.8,"96% Buy",70.48%,67.18%,163320,17.9,44.3
HSKA,"Heska Corp",100.04,"40% Sell",44.62%,31.44%,35465,56.59,111.34
HSTM,"Healthstream Inc",29.63,"72% Buy",57.96%,30.99%,150805,21.15,30.89
HT,"Hersha Hospitality Trust",21.62,"24% Buy",50.48%,20.44%,382560,16.6,22.57
HTLD,"Heartland Express",19.27,"40% Buy",50.48%,47.80%,685240,17.38,25.22
HUBG,"Hub Group Inc A",52.6,"72% Buy",58.86%,46.12%,418360,33.55,56.6
HVT,"Haverty Furniture Companies",21.7,"56% Buy",58.12%,23.91%,91835,17.7,27.23
HWKN,"Hawkins Inc",39.85,"96% Buy",59.22%,52.46%,20940,30.55,42.6
HZO,"Marinemax Inc",19.05,"56% Sell",41.39%,35.59%,370085,14.6,25.05
IBP,"Installed Building Products I",52.55,"88% Sell",42.35%,38.64%,163995,50.2,79.4
IIIN,"Insteel Industries",42.74,"96% Buy",71.01%,60.61%,217615,23.2,43.78
IIVI,"I I V I Inc",43.95,"24% Buy",51.26%,60.70%,642005,34.05,53.08
INDB,"Independent Bk Corp",87.9,"56% Buy",62.25%,30.67%,91060,65.25,95
INGN,"Inogen Inc",230.08,"100% Buy",69.50%,42.55%,239345,90.84,242.1
INN,"Summit Hotel Properties",13.46,"72% Sell",37.41%,20.44%,491965,12.77,16.39
INTL,"Intl Fcstone Inc",55.47,"80% Buy",60.03%,25.12%,54680,33.11,57
INVA,"Innoviva Inc",13.87,"40% Sell",45.52%,27.75%,766430,11.47,17.99
IOSP,"Innospec Inc",75.85,"48% Sell",42.22%,29.82%,97125,54.1,83.2
IPAR,"Inter Parfums Inc",64.2,"100% Buy",77.72%,23.68%,101230,37.45,64.5
IPHS,"Innophos Hldngs Inc",44.33,"56% Sell",32.87%,25.43%,76200,38.66,51.34
IRBT,"Irobot Corp",86.5,"96% Buy",62.61%,67.17%,1086320,55.77,105.4
IRDM,"Iridium Comm Inc",20.05,"100% Buy",70.61%,33.12%,1181690,9.68,20.4
IRT,"Independence Realty Trust Inc",10.18,"32% Buy",53.78%,18.33%,400425,8.26,10.63
ITG,"Investment Technology Group",20.67,"56% Sell",36.56%,24.81%,186735,17.63,23.96
ITGR,"Integer Holdings Corp",71.3,"56% Buy",56.77%,30.99%,291250,42.5,76.85
