Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
ANIP,"ANI Pharma Inc",57.23,0.19,+0.33%,57.44,56.6,66500,08/13/18
APEI,"American Pub. Edu.",34.1,-0.23,-0.66%,34.65,33.05,240800,08/13/18
APOG,"Apogee Entrpr Inc",49.18,-0.01,-0.02%,49.4,48.64,127400,08/13/18
ARCB,"Arcbest Corp",45.9,-1.1,-2.34%,47.1,45.65,308400,08/13/18
ARI,"Apollo Commercial Real Estate",18.76,0.08,+0.43%,18.77,18.65,991600,08/13/18
AROC,"Archrock Inc",12.75,-0.6,-4.49%,13.4,12.6,930800,08/13/18
ARR,"Armour Residential R",23.53,0.07,+0.30%,23.6,23.41,509700,08/13/18
ASGN,"On Assignment",89.37,-1.53,-1.68%,91.33,89.23,195800,08/13/18
ASIX,"Advansix Inc",33.91,-0.09,-0.26%,34.29,33.69,201800,08/13/18
ASNA,"Ascena Retail Grp",4.41,0.13,+3.04%,4.42,4.22,2309100,08/13/18
ASTE,"Astec Inds Inc",46.08,-0.18,-0.39%,46.87,45.59,245000,08/13/18
ATNI,"Atn International",72.01,2.03,+2.90%,72.14,69.85,33700,08/13/18
ATU,"Actuant Corp",28.2,0,unch,28.38,27.88,271600,08/13/18
AVA,"Avista Corp",50.68,-0.01,-0.02%,50.84,50.45,478300,08/13/18
AVAV,"Aerovironment Inc",80.56,0.77,+0.97%,81,79.73,182000,08/13/18
AVD,"American Vanguard Corp",19.5,0.1,+0.52%,19.65,19.25,52600,08/13/18
AVP,"Avon Products",1.69,-0.11,-6.11%,1.83,1.63,9576100,08/13/18
AWR,"American States Water Company",59.34,-0.31,-0.52%,59.81,59.04,119300,08/13/18
AXE,"Anixter International Inc",69.9,-1.5,-2.10%,71.65,69.6,174600,08/13/18
AXL,"American Axle & Manufacturing",16.24,-0.29,-1.75%,16.63,16.15,1149900,08/13/18
AZZ,"Azz Inc",53.55,0.2,+0.37%,54,53.05,100000,08/13/18
B,"Barnes Group",65.93,-0.28,-0.42%,66.79,65.7,210200,08/13/18
BABY,"Natus Medical Inc",35.35,-0.15,-0.42%,35.75,35.15,97100,08/13/18
BANC,"First Pactrust Bancorp",19.7,-0.35,-1.75%,20.23,19.67,341800,08/13/18
BANR,"Banner Corp",64.62,-0.43,-0.66%,65.46,64.6,91100,08/13/18
BCC,"Boise Cascade L.L.C.",43.35,-0.25,-0.57%,44.55,43.05,520600,08/13/18
BCOR,"Blucora Inc",34.7,0,unch,35.1,34.35,307400,08/13/18
BCPC,"Balchem Cp",99.35,-0.29,-0.29%,100.69,99.23,90800,08/13/18
BEAT,"Biotelemetry Inc",55.2,-1.75,-3.07%,57.18,54.35,407800,08/13/18
BEL,"Belmond Ltd",15.7,0.15,+0.96%,15.77,15.45,1339900,08/13/18
BELFB,"Bel Fuse Inc Cl B",24.55,-0.1,-0.41%,25.2,24.25,10100,08/13/18
BFS,"Saul Centers",55.38,-0.18,-0.32%,56.06,54.97,27600,08/13/18
BGFV,"Big 5 Sporting",5.95,0.2,+3.48%,6.05,5.75,631300,08/13/18
BGG,"Briggs & Stratton Corp",17.2,0.01,+0.06%,17.33,16.94,214400,08/13/18
BGS,"B&G Foods Holdings",30.95,-0.45,-1.43%,31.55,30.8,470300,08/13/18
BHE,"Benchmark Electronics",25.45,-0.05,-0.20%,25.85,25.35,298400,08/13/18
BHLB,"Berkshire Hills Bancorp",40.7,-0.55,-1.33%,41.5,40.67,202000,08/13/18
BJRI,"Bj's Restaurants Inc",63.05,-0.85,-1.33%,64.05,62.7,198200,08/13/18
BKE,"Buckle Inc",26.35,0.25,+0.96%,26.4,25.9,365800,08/13/18
BKS,"Barnes & Noble",6.15,0.05,+0.82%,6.15,6.05,474000,08/13/18
BLD,"Topbuild Corp",72.6,-3.83,-5.01%,76.31,72.17,343900,08/13/18
BMI,"Badger Meter",52.65,0.4,+0.77%,53,52,64900,08/13/18
BNED,"Barnes & Noble Education Inc C",6.16,-0.13,-2.07%,6.28,6.04,351600,08/13/18
BOFI,"Bofi Holding Inc",36.87,-0.44,-1.18%,37.66,36.79,522900,08/13/18
BPFH,"Boston Pvt Finl Hldg",13.85,-0.2,-1.42%,14.07,13.77,397100,08/13/18
BRC,"Brady Corp",37.4,0.05,+0.13%,37.65,36.85,707000,08/13/18
BRKL,"Brookline Bancorp",17.7,-0.2,-1.12%,17.95,17.7,321000,08/13/18
BRKS,"Brooks Automation",29.66,-0.29,-0.97%,30.2,29.62,386900,08/13/18
BRS,"Bristow Group Inc",11.32,-0.4,-3.41%,11.69,10.97,928800,08/13/18
CACI,"Caci International",180.1,-0.05,-0.03%,181.45,179.95,122900,08/13/18
CAL,"Caleres Inc",35.29,-0.11,-0.31%,35.57,35.04,200600,08/13/18
CALM,"Cal-Maine Foods In",48.1,-0.05,-0.10%,49.3,47.9,438900,08/13/18
CAMP,"Calamp Corp",23.28,0.03,+0.13%,23.43,23.06,218000,08/13/18
CASH,"Meta Financial Grp",88.55,-1.35,-1.50%,90.2,88.15,52700,08/13/18
CATM,"Cardtronics Inc",30.17,-0.1,-0.33%,30.8,29.65,430500,08/13/18
CATO,"Cato Corp",24.37,-0.17,-0.69%,24.42,23.47,285500,08/13/18
CBB,"Cincinnati Bell Inc",12.05,0.5,+4.33%,12.35,11.45,611000,08/13/18
CBL,"Cbl & Associates Properties",4.28,-0.16,-3.60%,4.44,4.2,3311000,08/13/18
CBM,"Cambrex Corp",60.35,-1.05,-1.71%,62.1,60.2,284300,08/13/18
CBU,"Community Bank System",63.5,-0.17,-0.27%,63.89,63.33,122600,08/13/18
CCMP,"Cabot Microelectron",121.09,-0.01,-0.01%,122.73,120.49,141000,08/13/18
CCOI,"Cogent Comm Hldgs",51.05,0.4,+0.79%,51.5,50.5,187200,08/13/18
CCRN,"Cross Ctry Hlthcr",9.21,-0.12,-1.29%,9.58,9.11,340600,08/13/18
CDR,"Cedar Shopping Centers Inc",4.43,-0.02,-0.45%,4.47,4.39,194300,08/13/18
CECO,"Career Education",16.73,-0.22,-1.30%,17.08,16.71,294300,08/13/18
CEIX,"Consol Energy Inc",43.07,-0.36,-0.83%,43.92,42.46,185800,08/13/18
CENT,"Central Garden",40.44,0.49,+1.23%,41.03,39.83,99100,08/13/18
CENTA,"Central Garden & Pet",36.89,0.31,+0.85%,37.03,36.35,627800,08/13/18
CENX,"Century Aluminum C",12.06,-0.09,-0.74%,12.15,11.8,1012700,08/13/18
CEVA,"Ceva Inc",29.3,-0.3,-1.01%,29.7,29.2,116200,08/13/18
CHCO,"City Holding Co",80.31,0.01,+0.01%,80.72,79.46,27900,08/13/18
CHCT,"Community Healthcare Trust Inc",31.95,0.03,+0.09%,32.13,31.8,170300,08/13/18
CHS,"Chico's Fas",9.86,0.17,+1.75%,9.91,9.62,1998700,08/13/18
CHSP,"Chesapeake Lodging Trust",31.12,-0.12,-0.38%,31.42,30.99,138000,08/13/18
CHUY,"Chuy's Holdings Inc",27.3,1.15,+4.40%,27.65,25.95,234500,08/13/18
CIR,"Circor International",43.82,-0.45,-1.02%,44.64,43.52,84700,08/13/18
CJ,"C&J Energy Services Inc",23.61,-0.73,-3.00%,24.25,23.53,481000,08/13/18
CKH,"Seacor Smit Inc",50.28,-1.14,-2.22%,51.41,50.02,142600,08/13/18
CLD,"Cloud Peak Energy Inc",2.5,-0.12,-4.58%,2.65,2.5,652700,08/13/18
CLDT,"Chatham Lodging Trust [Reit]",20.72,-0.08,-0.38%,20.87,20.61,289500,08/13/18
CLW,"Clearwater Paper Corp",25.1,0.4,+1.62%,25.1,24.5,127600,08/13/18
CMO,"Capstead Mortgage Corp",8.33,0.12,+1.46%,8.35,8.18,839900,08/13/18
CMTL,"Comtech Telecom Co",34.63,0.1,+0.29%,34.79,34.18,64400,08/13/18
CNMD,"C O N M E D Cp",76.82,0.4,+0.52%,77.12,76.01,99500,08/13/18
CNSL,"Consolidated Communications Holdings Inc",11.41,0.15,+1.33%,11.49,11.18,505900,08/13/18
COHU,"Cohu Inc",26.88,0.71,+2.71%,27,25.95,135900,08/13/18
COKE,"Coca Cola Bot Cons",166.22,5.51,+3.43%,167.06,157.04,113600,08/13/18
COLB,"Columbia Banking Sys",41.85,-0.12,-0.29%,42.25,41.76,144900,08/13/18
CORE,"Core Mark Holding",31.66,0.12,+0.38%,32.39,31.57,547900,08/13/18
CORT,"Corcept Therapeutics",12.27,-0.99,-7.47%,13.3,12.01,2835600,08/13/18
CPF,"Central Pacific Financial Co",27.79,0.04,+0.14%,27.96,27.57,143800,08/13/18
CPS,"Cooper Std Hldg Inc",134.87,-1.43,-1.05%,138.29,134.64,97400,08/13/18
CPSI,"Computer Programs",26.35,-0.1,-0.38%,26.7,26.25,155500,08/13/18
CRAY,"Cray Inc",21.2,-0.25,-1.17%,21.55,20.75,302800,08/13/18
CROX,"Crocs Inc",17.94,-0.59,-3.18%,18.71,17.91,1052800,08/13/18
CRR,"Carbo Ceramics",8.42,-0.24,-2.77%,8.6,8.19,261900,08/13/18
CRVL,"Corvel Cp",57.1,0.75,+1.33%,57.3,56.3,22800,08/13/18
CRY,Cryolife,32.1,-0.75,-2.28%,32.92,31.95,205400,08/13/18
CRZO,"Carrizo Oil & Gas",23.68,-1.06,-4.28%,24.86,23.67,2319800,08/13/18
CSGS,"C S G Sys Intl",37.13,-0.28,-0.75%,37.81,37.04,159600,08/13/18
CTB,"Cooper Tire & Rubber Company",28.95,-1.1,-3.66%,30.2,28.65,637900,08/13/18
CTRE,"Caretrust REIT Inc",17.5,0.12,+0.69%,17.54,17.31,501400,08/13/18
CTRL,"Control4 Corp",31.99,-0.32,-0.99%,32.41,31.9,237100,08/13/18
CTS,"Cts Corp",35.1,-0.3,-0.85%,35.7,35.05,92100,08/13/18
CUB,"Cubic Corp",73.45,0.4,+0.55%,74.11,72.7,161700,08/13/18
CUBI,"Customers Bancorp",24.54,-0.44,-1.76%,25,24.53,253200,08/13/18
CUTR,"Cutera Inc",34.05,-0.55,-1.59%,35.35,33.1,298500,08/13/18
CVBF,"Cvb Financial Corp",24.13,-0.09,-0.37%,24.36,24.08,383000,08/13/18
CVCO,"Cavco Inds Inc",224.15,-4.05,-1.77%,230,223.7,49500,08/13/18
CVGW,"Calavo Growers Inc",98.25,0.25,+0.26%,98.75,96.89,165700,08/13/18
CWT,"California Water Service Group Holding",40.05,-0.45,-1.11%,40.4,39.85,147200,08/13/18
CYH,"Community Health Systems",3.15,0.06,+1.94%,3.18,3.08,1311700,08/13/18
CYTK,Cytokinetics,6.9,-0.1,-1.43%,7.03,6.8,230300,08/13/18
DAKT,"Daktronics Inc",8.43,-0.1,-1.17%,8.54,8.36,287200,08/13/18
DAR,"Darling International Inc",19.48,-0.59,-2.94%,20.24,19.44,912200,08/13/18
DBD,"Diebold Nixdorf Inc",4.6,0.65,+16.46%,5.1,4.2,14241301,08/13/18
DCOM,"Dime Community Bncsh",17.85,-0.15,-0.83%,18.1,17.7,278100,08/13/18
DDD,"3D Systems Corp",17.92,-1.96,-9.86%,19.8,17.87,6675100,08/13/18
DEA,"Easterly Government Properties",19.68,0.05,+0.25%,19.77,19.54,689500,08/13/18
DEPO,"Depomed Inc",7.18,-0.04,-0.55%,7.24,6.92,1310800,08/13/18
DF,"Dean Foods Company",8.54,-0.07,-0.81%,8.67,8.5,924400,08/13/18
DFIN,"Donnelly Financial Solutions Inc",18.81,0.27,+1.46%,18.9,18.5,180100,08/13/18
DGII,"Digi Intl Inc",13,-0.1,-0.76%,13.23,12.95,59500,08/13/18
DIN,"Dineequity Inc",74.98,0.29,+0.39%,75.67,74.18,142200,08/13/18
DIOD,"Diodes Inc",37.73,-0.02,-0.05%,38,37.51,293100,08/13/18
DNR,"Denbury Resources",4.58,0.1,+2.23%,4.64,4.39,9690600,08/13/18
DORM,"Dorman Products Inc",75.3,-0.97,-1.27%,76.62,75.19,91300,08/13/18
DPLO,"Diplomat Pharmacy Inc",19.4,0.4,+2.11%,19.53,18.83,1392800,08/13/18
DRH,"Diamondrock Hospitality Company",11.58,0,unch,11.61,11.47,1952300,08/13/18
DSPG,"D S P Group Inc",12.15,-0.05,-0.41%,12.25,12,23900,08/13/18
DSW,"DSW Inc",28.35,0.67,+2.42%,28.5,27.67,1386500,08/13/18
DXPE,"Dxp Enterprise",45.9,-0.67,-1.44%,47.14,45.44,116200,08/13/18
EBIX,"Ebix Inc",75.5,-0.9,-1.18%,76.6,75.2,293300,08/13/18
EBS,"Emergent Biosolutions",56.52,1.49,+2.71%,56.92,54.31,313800,08/13/18
ECHO,"Echo Global Logistic",32.6,-0.3,-0.91%,33.15,32.35,264200,08/13/18
ECOL,"US Ecology Inc",69.5,0.1,+0.14%,69.85,68.95,32200,08/13/18
ECPG,"Encore Capital Grp",39.25,-0.6,-1.51%,39.9,38.95,404000,08/13/18
EE,"El Paso Electric Company",63.35,0,unch,63.83,63.2,290300,08/13/18
EFII,"Elec Imaging Inc",33.25,-0.95,-2.78%,34.7,33.19,555200,08/13/18
EGHT,"8X8 Inc",22,-0.4,-1.79%,22.65,21.8,485200,08/13/18
EGL,"Engility Holdings Inc",33.93,0.64,+1.92%,34.47,33.19,272900,08/13/18
EGOV,"Nic Inc",16.1,-0.3,-1.83%,16.55,16.1,311400,08/13/18
EGP,"Eastgroup Properties",95.68,-0.58,-0.60%,96.76,95.4,117300,08/13/18
EGRX,"Eagle Pharmaceutical",78.9,-0.44,-0.55%,79.72,75.89,183700,08/13/18
EHTH,"Ehealth Inc",27.7,2.39,+9.44%,27.78,25.4,285500,08/13/18
EIG,"Employers Holdings Inc",43.85,0.05,+0.11%,44.2,43.5,243000,08/13/18
ELY,"Callaway Golf Company",22.32,-0.03,-0.13%,22.41,22.18,983500,08/13/18
ENDP,"Endo Int'l Plc",15.19,-0.46,-2.94%,15.41,14.56,8117600,08/13/18
ENSG,"The Ensign Group In",35.38,-0.56,-1.56%,36.2,35.14,197400,08/13/18
ENTA,"Enanta Pharmaceutica",86.94,-7.01,-7.46%,93.95,86.58,455800,08/13/18
ENVA,"Enova International Inc",33.75,0.05,+0.15%,33.95,33.25,247300,08/13/18
EPAY,"Bottomline Tech In",58.83,-0.21,-0.36%,59.94,58.68,474800,08/13/18
ERA,"Era Group Inc",11.92,-0.61,-4.87%,12.52,11.9,47100,08/13/18
ESE,"Esco Technologies Inc",65.5,-0.05,-0.08%,66.2,64.65,79200,08/13/18
ESIO,"Electro Sci Inds",23.07,-0.11,-0.47%,23.42,22.8,687700,08/13/18
ESND,"Essendant Inc",15.5,-0.07,-0.45%,15.72,15.24,174200,08/13/18
ETH,"Ethan Allen Interiors Inc",22.35,0.25,+1.13%,22.5,22.05,305000,08/13/18
EVTC,"Evertec Inc",24.15,-0.2,-0.82%,24.5,24.05,344300,08/13/18
EXLS,"Exlservice Holdings",58.94,0.25,+0.43%,59.12,58.47,56500,08/13/18
EXPO,"Exponent Inc",50.4,0.05,+0.10%,50.95,50.2,124200,08/13/18
EXPR,"Express Inc",10.3,-0.23,-2.18%,10.57,9.95,1385000,08/13/18
EXTN,"Exterran Corp",27.36,-1.03,-3.63%,28.44,27.2,264600,08/13/18
EXTR,"Extreme Networks",6.35,-0.11,-1.70%,6.48,6.21,2658300,08/13/18
EZPW,"Ezcorp Inc",11.7,0.15,+1.30%,11.82,11.45,794400,08/13/18
FARO,"Faro Tech Inc",66.95,-0.3,-0.45%,67.8,66.95,67900,08/13/18
FBP,"First Bancorp",8.5,0.03,+0.35%,8.57,8.41,1951400,08/13/18
FCF,"First Commonwealth Financial Corp",16.73,-0.03,-0.18%,16.89,16.67,489100,08/13/18
FCFS,"First Cash Fin Svcs",80.55,-0.15,-0.19%,81.95,80.17,166400,08/13/18
FCN,"Fti Consulting",80,-1.03,-1.27%,81.6,79.88,433000,08/13/18
FCPT,"Four Corners Property Trust In",26.01,0,unch,26.17,25.8,293700,08/13/18
FELE,"Franklin Electric Co",47.9,-0.35,-0.73%,48.75,47.8,57700,08/13/18
FF,"Futurefuel Corp",13.43,0.02,+0.15%,13.55,13.18,49400,08/13/18
FFBC,"First Finl Bncp [Oh]",30.9,-0.15,-0.48%,31.2,30.8,222900,08/13/18
FFIN,"First Finl Bkshs Inc",58.15,-0.4,-0.68%,59.1,57.8,241800,08/13/18
FIX,"Comfort Systems USA",54.85,-0.45,-0.81%,55.4,54.3,353600,08/13/18
FLOW,"SPX Flow Inc",45.66,-0.51,-1.10%,46.32,45.4,95500,08/13/18
FMBI,"First Midwest Bncp",26.56,-0.23,-0.86%,26.96,26.54,346000,08/13/18
FN,Fabrinet,41.84,-0.25,-0.59%,42.15,41.2,395100,08/13/18
FNSR,"Finisar Corp",18.69,0.07,+0.38%,18.84,18.53,1658200,08/13/18
FORM,"Formfactor Inc",14.1,0.05,+0.36%,14.15,13.85,507600,08/13/18
FORR,"Forrester Resrch",44.95,0.05,+0.11%,45.05,44.4,58900,08/13/18
FOSL,"Fossil Group",24.51,1.2,+5.15%,25.41,23.2,3480400,08/13/18
FOXF,"Fox Factory Cp",64.4,0.6,+0.94%,64.55,63.1,309900,08/13/18
FRAN,"Francesca's Holdings",7.59,0.02,+0.26%,7.66,7.46,515100,08/13/18
FRGI,"Fiesta Restaurant Gp",28.5,0.1,+0.35%,28.67,28.05,114800,08/13/18
FSB,"Franklin Financial Network Inc",38.15,-0.1,-0.26%,38.4,37.95,113900,08/13/18
FSP,"Franklin Street Properties",8.22,-0.06,-0.72%,8.29,8.11,201000,08/13/18
FSS,"Federal Signal Corp",25.29,0.09,+0.36%,25.61,25.11,227000,08/13/18
FTD,"Ftd Companies",4.26,0.25,+6.23%,4.34,3.35,370700,08/13/18
FTK,"Flotek Industries",2.07,-0.19,-8.41%,2.27,2.01,1829100,08/13/18
FTR,"Frontier Commun Cp",5.16,0.02,+0.39%,5.22,5.1,1471300,08/13/18
FUL,"H. B. Fuller Company",56.15,-0.56,-0.99%,56.95,55.87,165900,08/13/18
FWRD,"Foward Air Corp",62.48,-0.58,-0.92%,63.37,62.3,115300,08/13/18
GBCI,"Glacier Bancorp Inc",43.48,-0.06,-0.14%,43.75,43.11,260200,08/13/18
GBX,"Greenbrier Companies",57.45,-1.05,-1.79%,58.7,57.15,237000,08/13/18
GCI,"Gannett Co. Inc",10.25,0.08,+0.79%,10.28,10.11,1025600,08/13/18
GCO,"Genesco Inc",42.8,1.05,+2.51%,42.9,41.47,354600,08/13/18
GDOT,"Green Dot Corp",82.3,-1.31,-1.57%,84.9,82.07,509400,08/13/18
GEOS,"Geospace Technologie",13,-0.34,-2.55%,13.35,12.78,44200,08/13/18
GES,"Guess Inc",22.8,-0.13,-0.57%,22.99,22.53,422000,08/13/18
GFF,"Griffon Corp",17,-0.25,-1.45%,17.5,16.8,164200,08/13/18
GHL,"Greenhill & Co. Inc",31.8,-0.3,-0.93%,32.4,31.56,331800,08/13/18
GIFI,"Gulf Island Fab",10.45,0.8,+8.29%,10.45,9.68,58500,08/13/18
GIII,"G-III Apparel Gp I",45.62,-0.28,-0.61%,46.21,45.04,292100,08/13/18
GLT,Glatfelter,15.61,-0.49,-3.04%,16.16,15.46,210100,08/13/18
GME,"Gamestop Corp",15.21,-0.11,-0.72%,15.38,15.11,2100900,08/13/18
GNBC,"Green Bancorp",23.95,-0.25,-1.03%,24.3,23.9,211200,08/13/18
GNL,"Global Net Lease Inc",21.79,0.07,+0.32%,21.86,21.66,349300,08/13/18
GOV,"Government Properties Income Trust",15.86,-0.2,-1.25%,16.03,15.79,565500,08/13/18
GPI,"Group 1 Automotive",75.01,-1.16,-1.52%,76.68,74.56,202000,08/13/18
GPRE,"Green Plains Inc",17.45,-0.35,-1.97%,18,17.25,463300,08/13/18
GTLS,"Chart Industries In",76.86,0.26,+0.34%,77.52,74.85,156700,08/13/18
GTY,"Getty Realty Corp",28.84,0.03,+0.10%,28.92,28.68,66400,08/13/18
GWB,"Great Western Bancorp Inc",41.75,-0.21,-0.50%,42.3,41.51,132600,08/13/18
HA,"Hawaiian Hldgs Inc",41.9,-0.1,-0.24%,42.15,41.3,337900,08/13/18
HAFC,"Hanmi Financial Cp",25.15,-0.3,-1.18%,25.5,25.05,116100,08/13/18
HAYN,"Haynes Intl Inc",39.1,-0.68,-1.71%,40.05,38.95,60000,08/13/18
HCI,"Homeowners Choice",41.17,0.72,+1.78%,41.23,40.48,41700,08/13/18
HF,"HFF Inc",43.67,-0.61,-1.38%,44.58,43.61,236600,08/13/18
HFWA,"Heritage Financial",35.15,-0.15,-0.42%,35.63,35.1,218700,08/13/18
HI,"Hillenbrand Inc",51.75,-0.1,-0.19%,52.45,51.35,157100,08/13/18
HIBB,"Hibbett Sports Inc",24.45,0.2,+0.82%,24.55,23.95,420200,08/13/18
HLIT,"Harmonic Inc",5.1,-0.08,-1.45%,5.2,5,322100,08/13/18
HLX,"Helix Energy Solutions Group",9.06,-0.37,-3.92%,9.4,9.04,887700,08/13/18
HMN,"Horace Mann Educators Corp",44.4,-0.4,-0.89%,44.9,44.15,68600,08/13/18
HMST,"Homestreet Inc",29.95,-0.15,-0.50%,30.15,29.8,82100,08/13/18
HMSY,"Hms Hldgs Cp",30.56,-0.05,-0.16%,30.9,30.22,396200,08/13/18
HOPE,"Hope Bancorp Inc",17.15,-0.04,-0.23%,17.29,17.03,594500,08/13/18
HPR,"Highpoint Resources Corp.",4.82,-0.25,-4.93%,5.05,4.77,3608200,08/13/18
HQY,Healthequity,82.39,-0.09,-0.11%,83.2,82.16,180000,08/13/18
HSC,"Harsco Corp",24.7,0.05,+0.20%,24.95,24.4,274700,08/13/18
HSII,"Heidrick & Struggl",41.9,-0.5,-1.18%,42.7,41.7,126600,08/13/18
HSKA,"Heska Corp",98.72,0.82,+0.84%,100.75,96.85,50700,08/13/18
HSTM,"Healthstream Inc",29.77,-0.27,-0.90%,30.25,29.61,59500,08/13/18
HT,"Hersha Hospitality Trust",21.35,-0.16,-0.74%,21.59,21.21,288700,08/13/18
HTLD,"Heartland Express",19.65,0.03,+0.15%,19.72,19.46,321000,08/13/18
HUBG,"Hub Group Inc A",51.55,-0.35,-0.67%,51.8,51.25,219300,08/13/18
HVT,"Haverty Furniture Companies",21.75,0.25,+1.16%,21.9,21.2,58200,08/13/18
HWKN,"Hawkins Inc",38.4,-0.8,-2.04%,39.25,38,11400,08/13/18
HZO,"Marinemax Inc",19,-0.15,-0.78%,19.25,18.85,143100,08/13/18
IBP,"Installed Building Products I",49.1,-1.65,-3.25%,51.8,48.95,187600,08/13/18
IIIN,"Insteel Industries",41.85,-0.33,-0.78%,42.45,41.17,106100,08/13/18
IIVI,"I I V I Inc",44.75,-0.5,-1.10%,46,44.75,318900,08/13/18
INDB,"Independent Bk Corp",87.25,-0.4,-0.46%,88.1,87.2,84400,08/13/18
INGN,"Inogen Inc",226.25,-0.84,-0.37%,229.2,223.45,150200,08/13/18
INN,"Summit Hotel Properties",13.29,-0.16,-1.19%,13.46,13.28,423100,08/13/18
INTL,"Intl Fcstone Inc",55.1,0.25,+0.46%,55.48,54.8,26600,08/13/18
INVA,"Innoviva Inc",13.75,-0.14,-1.01%,13.95,13.69,342800,08/13/18
IOSP,"Innospec Inc",74.2,-0.7,-0.93%,75.3,73.85,128400,08/13/18
IPAR,"Inter Parfums Inc",61.7,0,unch,62.25,61.48,73500,08/13/18
IPHS,"Innophos Hldngs Inc",43.43,-0.62,-1.41%,44.1,42.88,54100,08/13/18
IRBT,"Irobot Corp",86.04,-0.46,-0.53%,87.74,85.36,429000,08/13/18
IRDM,"Iridium Comm Inc",19.5,-0.35,-1.76%,19.95,19.3,851800,08/13/18
IRT,"Independence Realty Trust Inc",9.94,-0.1,-1.00%,10.05,9.93,426100,08/13/18
ITG,"Investment Technology Group",22.15,-0.92,-3.99%,23.07,21.98,280700,08/13/18
ITGR,"Integer Holdings Corp",70.1,-0.6,-0.85%,71.25,69.21,203700,08/13/18
ITRI,"Itron Inc",61.1,-0.55,-0.89%,61.85,60.7,351000,08/13/18
IVC,"Invacare Corp",16.6,-0.15,-0.90%,16.9,16.55,271200,08/13/18
IVR,"Invesco Mortgage Capital Inc",15.98,-0.02,-0.13%,16.02,15.9,669900,08/13/18
